
[00:00:00.000 --> 00:00:04.800]  我們五堂繼續有試圖行傳的講道系列
[00:17:49.000 --> 00:17:51.000]  和大家分享見解
[00:17:51.000 --> 00:17:54.000]  分享經歷神的作為
[00:17:54.000 --> 00:17:57.000]  和分享經文神的話語
[00:17:57.000 --> 00:17:59.000]  他們幾個人
[00:17:59.000 --> 00:18:01.000]  這個重要的領袖
[00:18:01.000 --> 00:18:03.000]  看到他們說的內容
[00:18:03.000 --> 00:18:05.000]  是同一個方向的
[00:18:05.000 --> 00:18:06.000]  只去同一個方向
[00:18:06.000 --> 00:18:09.000]  就是不用外邦人守魔室律法
[00:18:09.000 --> 00:18:10.000]  不要刁難他們
[00:18:10.000 --> 00:18:12.000]  只去禁戒那幾樣東西就行了
[00:18:12.000 --> 00:18:14.000]  繼續看下去
[00:18:14.000 --> 00:18:17.000]  15章22節
[00:18:17.000 --> 00:18:21.000]  當時使徒和長老並且全教會
[00:18:21.000 --> 00:18:23.000]  耶路撒冷的教會
[00:18:23.000 --> 00:18:25.000]  都認為
[00:18:25.000 --> 00:18:27.000]  原文很有趣
[00:18:27.000 --> 00:18:29.000]  It seems best
[00:18:29.000 --> 00:18:30.000]  原本的意思
[00:18:30.000 --> 00:18:32.000]  就是對於使徒和長老
[00:18:32.000 --> 00:18:34.000]  和全耶路撒冷教會來說
[00:18:34.000 --> 00:18:36.000]  他們這樣認為
[00:18:36.000 --> 00:18:38.000]  這樣就最好了
[00:18:38.000 --> 00:18:40.000]  這樣就最好了
[00:18:40.000 --> 00:18:42.000]  從他們當中的揀選人
[00:18:42.000 --> 00:18:44.000]  派他們和保羅和巴拿巴
[00:18:44.000 --> 00:18:46.000]  去安提阿那邊
[00:18:46.000 --> 00:18:49.000]  不要只是保羅和巴拿巴去
[00:18:49.000 --> 00:18:50.000]  因為他們兩個帶風信
[00:18:50.000 --> 00:18:52.000]  別人不信他們
[00:18:52.000 --> 00:18:54.000]  因為你看有偏見
[00:18:54.000 --> 00:18:58.000]  我們耶路撒冷都派兩個人去
[00:18:58.000 --> 00:19:00.000]  和你們一起去
[00:19:00.000 --> 00:19:03.000]  於是他們就派稱為巴薩巴的猶大
[00:19:03.000 --> 00:19:05.000]  和西拉
[00:19:05.000 --> 00:19:07.000]  因為這兩個人都是弟兄中的領袖
[00:19:07.000 --> 00:19:10.000]  派兩個領袖
[00:19:10.000 --> 00:19:12.000]  托他們的手
[00:19:12.000 --> 00:19:14.000]  送這封信
[00:19:14.000 --> 00:19:17.000]  信上說什麼呢
[00:19:17.000 --> 00:19:19.000]  信的內容是這樣的
[00:19:19.000 --> 00:19:23.000]  使徒和作長老的弟兄們
[00:19:23.000 --> 00:19:27.000]  向在安提阿、敘利亞和基利加的
[00:19:27.000 --> 00:19:29.000]  外族弟兄們去問好
[00:19:29.000 --> 00:19:31.000]  安提阿就在今天的敘利亞
[00:19:31.000 --> 00:19:34.000]  這個地方就是外族人的地方
[00:19:34.000 --> 00:19:37.000]  特別寫信去這幾個地方的
[00:19:37.000 --> 00:19:40.000]  外邦人的基督徒
[00:19:40.000 --> 00:19:42.000]  由於我們聽到有些人
[00:19:42.000 --> 00:19:44.000]  從我們這裡出去
[00:19:44.000 --> 00:19:46.000]  就用一些說話來搞擾你們
[00:19:46.000 --> 00:19:49.000]  就是你們都要受割禮
[00:19:49.000 --> 00:19:50.000]  然後才得救
[00:19:50.000 --> 00:19:52.000]  令到你們心神不安
[00:19:52.000 --> 00:19:54.000]  英文是trouble you
[00:19:54.000 --> 00:19:57.000]  令到你們裏面很困惑不安
[00:19:57.000 --> 00:20:00.000]  其實我們是沒有祝福他們什麼
[00:20:00.000 --> 00:20:05.000]  不是我們派去跟你們說這些說話
[00:20:05.000 --> 00:20:09.000]  好,我們看到第三點
[00:20:09.000 --> 00:20:11.000]  就是眾人認同
[00:20:11.000 --> 00:20:14.000]  這裡看到是使徒和長老
[00:20:14.000 --> 00:20:16.000]  和全教會都認同這樣去做
[00:20:16.000 --> 00:20:21.000]  然後就做出了一個決定
[00:20:21.000 --> 00:20:23.000]  這封信繼續說
[00:20:23.000 --> 00:20:26.000]  所以我們同心合意地認為
[00:20:26.000 --> 00:20:30.000]  就是要去選一些人
[00:20:30.000 --> 00:20:33.000]  派他們陪我們親愛的巴拿巴和保羅
[00:20:33.000 --> 00:20:34.000]  到你們那裏
[00:20:34.000 --> 00:20:36.000]  英文也是
[00:20:36.000 --> 00:20:38.000]  我們同心合意地認為
[00:20:38.000 --> 00:20:40.000]  英文it has seemed best to us
[00:20:40.000 --> 00:20:42.000]  就是看起來都是這樣最好
[00:20:42.000 --> 00:20:43.000]  原本的意思
[00:20:43.000 --> 00:20:44.000]  就派
[00:20:44.000 --> 00:20:48.000]  講到,英文就講到括弧
[00:20:48.000 --> 00:20:50.000]  就是巴拿巴和保羅這兩個人
[00:20:50.000 --> 00:20:52.000]  曾經為我們的主耶穌基督的命
[00:20:52.000 --> 00:20:54.000]  冒上生命危險
[00:20:54.000 --> 00:20:56.000]  我們都去傳福音
[00:20:56.000 --> 00:21:02.000]  27節因此我們就派了猶大和西拉
[00:21:02.000 --> 00:21:04.000]  這兩個教會的領袖
[00:21:04.000 --> 00:21:08.000]  他們都要親口來告訴你們這件事
[00:21:08.000 --> 00:21:10.000]  封信繼續說28節
[00:21:10.000 --> 00:21:13.000]  因為聖靈和我們都認為
[00:21:13.000 --> 00:21:15.000]  原文也是這樣
[00:21:15.000 --> 00:21:18.000]  seemed best to the Holy Spirit and to us
[00:21:18.000 --> 00:21:19.000]  這個特別不只是人認為
[00:21:19.000 --> 00:21:21.000]  還有誰認為
[00:21:21.000 --> 00:21:22.000]  聖靈也認為
[00:21:22.000 --> 00:21:24.000]  還有聖靈先行
[00:21:24.000 --> 00:21:26.000]  他不是說這是我們的意思
[00:21:26.000 --> 00:21:30.000]  而是他覺得聖靈也是這樣認同他們這樣做
[00:21:30.000 --> 00:21:33.000]  就是除了以下幾項必要的事
[00:21:33.000 --> 00:21:35.000]  就不要將其他的重擔
[00:21:35.000 --> 00:21:37.000]  放在你們外邦人身上
[00:21:37.000 --> 00:21:39.000]  就是要你們避開
[00:21:39.000 --> 00:21:41.000]  祭過偶像的食物
[00:21:41.000 --> 00:21:44.000]  血、辣死的生畜和淫亂
[00:21:44.000 --> 00:21:46.000]  你這裏看到信的內容
[00:21:46.000 --> 00:21:49.000]  和剛才我們那三排
[00:21:49.000 --> 00:21:50.000]  其實次序不同了
[00:21:50.000 --> 00:21:52.000]  淫亂是排第二的
[00:21:52.000 --> 00:21:55.000]  現在淫亂是最後的
[00:21:55.000 --> 00:21:57.000]  然後就繼續說
[00:21:57.000 --> 00:22:02.000]  你們外邦人如果保守自己遠離這幾樣東西
[00:22:02.000 --> 00:22:04.000]  那就好了
[00:22:04.000 --> 00:22:05.000]  祝安好
[00:22:05.000 --> 00:22:08.000]  然後就完了這封信
[00:22:08.000 --> 00:22:11.000]  仍然說第三點
[00:22:11.000 --> 00:22:13.000]  就是眾人都認同
[00:22:13.000 --> 00:22:16.000]  還要加上不是人認同
[00:22:16.000 --> 00:22:20.000]  是聖靈三為一體
[00:22:20.000 --> 00:22:21.000]  聖父、聖子、聖靈
[00:22:21.000 --> 00:22:23.000]  聖靈也是神的位格
[00:22:23.000 --> 00:22:25.000]  神認同他們這樣做
[00:22:25.000 --> 00:22:28.000]  就作出這個決定
[00:22:28.000 --> 00:22:32.000]  其中一個可以應用在我們去做決定
[00:22:32.000 --> 00:22:34.000]  或者意見分歧的時候
[00:22:34.000 --> 00:22:37.000]  就是去看看哪樣東西是最好
[00:22:37.000 --> 00:22:39.000]  哪樣東西看起來是最好的
[00:22:39.000 --> 00:22:43.000]  大家一起去做這個決定
[00:22:43.000 --> 00:22:44.000]  但有一個問題就是
[00:22:44.000 --> 00:22:47.000]  我們人體是知道怎樣是最好
[00:22:47.000 --> 00:22:49.000]  但不明白的問題就是
[00:22:49.000 --> 00:22:54.000]  怎樣知道聖靈都認為這樣是最好呢
[00:22:54.000 --> 00:23:00.000]  第一就是可以留意聖靈在群體裏面的作為
[00:23:00.000 --> 00:23:02.000]  好像剛才彼得分享
[00:23:02.000 --> 00:23:03.000]  他去傳福音
[00:23:03.000 --> 00:23:05.000]  外邦人很多人信主
[00:23:05.000 --> 00:23:06.000]  聖靈降臨
[00:23:06.000 --> 00:23:08.000]  又幫他們受洗的經歷
[00:23:08.000 --> 00:23:11.000]  這個不只是他自己可以做到
[00:23:11.000 --> 00:23:13.000]  是聖靈在當中工作
[00:23:13.000 --> 00:23:16.000]  然後保羅和巴拉巴
[00:23:16.000 --> 00:23:21.000]  又分享他們宣教見證神的作為
[00:23:21.000 --> 00:23:22.000]  所以第一樣
[00:23:22.000 --> 00:23:25.000]  你怎樣去認為聖靈都這樣是好呢
[00:23:25.000 --> 00:23:28.000]  就是聖靈在群體裏面工作
[00:23:28.000 --> 00:23:31.000]  似乎神也是帶著我們這個群體
[00:23:31.000 --> 00:23:33.000]  向這個方向去走
[00:23:33.000 --> 00:23:35.000]  聖靈都認為這樣是好
[00:23:35.000 --> 00:23:37.000]  這是第一點
[00:23:37.000 --> 00:23:38.000]  第二點就是
[00:23:38.000 --> 00:23:42.000]  可能聖靈當時又向他們說話
[00:23:42.000 --> 00:23:43.000]  為什麼這樣猜呢
[00:23:43.000 --> 00:23:46.000]  因為之前《使徒行傳》第八章
[00:23:46.000 --> 00:23:49.000]  聖靈有和肥利說話
[00:23:49.000 --> 00:23:51.000]  吩咐他去工作
[00:23:51.000 --> 00:23:52.000]  《使徒行傳》第十章
[00:23:52.000 --> 00:23:54.000]  聖靈和彼得說話
[00:23:54.000 --> 00:23:55.000]  有人來找你
[00:23:55.000 --> 00:23:56.000]  你下去吧
[00:23:56.000 --> 00:23:58.000]  我聖靈已經差遣他們來了
[00:23:58.000 --> 00:24:00.000]  聖靈是會說話的
[00:24:00.000 --> 00:24:01.000]  和彼得
[00:24:01.000 --> 00:24:03.000]  《使徒行傳》十三章都說到
[00:24:03.000 --> 00:24:06.000]  他們禁食禱告的時候
[00:24:06.000 --> 00:24:08.000]  聖靈就向他們說話
[00:24:08.000 --> 00:24:11.000]  你們要為我將巴拉巴和訴羅分別出來
[00:24:11.000 --> 00:24:15.000]  我聖靈要叫他們去做的工作
[00:24:15.000 --> 00:24:18.000]  就是去外邦人當中建立教會
[00:24:18.000 --> 00:24:20.000]  所以這幾段經文
[00:24:20.000 --> 00:24:23.000]  見到聖靈其實和他們說話
[00:24:23.000 --> 00:24:26.000]  不排除他們正在開會的時候
[00:24:26.000 --> 00:24:27.000]  他們在祈禱
[00:24:27.000 --> 00:24:30.000]  聖靈就向他們說話
[00:24:30.000 --> 00:24:33.000]  有沒有聽過宣教士分享
[00:24:33.000 --> 00:24:35.000]  他們聽到神和他們說話
[00:24:35.000 --> 00:24:37.000]  然後就去這個地方宣教
[00:24:37.000 --> 00:24:39.000]  我最近都有聽到
[00:24:39.000 --> 00:24:41.000]  他們說很清楚聽到神和他們說話
[00:24:41.000 --> 00:24:44.000]  所以聖靈是會和一些
[00:24:44.000 --> 00:24:49.000]  他的侍奉子民去說話
[00:24:49.000 --> 00:24:51.000]  但是我們又經歷到
[00:24:51.000 --> 00:24:55.000]  我們未必祈禱一定很清楚聽到神的聲音
[00:24:55.000 --> 00:24:58.000]  但是可能聖靈有些感動給我們
[00:24:58.000 --> 00:25:00.000]  內裡的推動
[00:25:00.000 --> 00:25:03.000]  或者我們讀經祈禱的時候
[00:25:03.000 --> 00:25:05.000]  又是這個字眼
[00:25:05.000 --> 00:25:07.000]  又是這個字詞
[00:25:07.000 --> 00:25:09.000]  很觸動我的心
[00:25:09.000 --> 00:25:11.000]  看這段經文又流淚
[00:25:11.000 --> 00:25:12.000]  很感動
[00:25:12.000 --> 00:25:14.000]  或者最近聽培靈會
[00:25:14.000 --> 00:25:16.000]  這句話又很感動
[00:25:16.000 --> 00:25:19.000]  可能神就是透過他自己的話語
[00:25:19.000 --> 00:25:20.000]  向我們說話
[00:25:20.000 --> 00:25:23.000]  這個也是神和我們說話
[00:25:23.000 --> 00:25:25.000]  可以這樣認為
[00:25:25.000 --> 00:25:27.000]  聖靈這樣是最好的
[00:25:27.000 --> 00:25:30.000]  所以應用我的標題就是
[00:25:30.000 --> 00:25:32.000]  在聖靈裡面共同分辨
[00:25:32.000 --> 00:25:35.000]  究竟是怎樣在聖靈裡面共同分辨
[00:25:35.000 --> 00:25:36.000]  其實就是做這兩樣東西
[00:25:36.000 --> 00:25:39.000]  留意聖靈的作為和聖靈說什麼
[00:25:39.000 --> 00:25:43.000]  但是有人經常都會問我
[00:25:43.000 --> 00:25:44.000]  因為有禱告部
[00:25:44.000 --> 00:25:46.000]  就是說我安靜祈禱的時候
[00:25:46.000 --> 00:25:48.000]  裡面很多聲音
[00:25:48.000 --> 00:25:50.000]  我都不知道是我的聲音
[00:25:50.000 --> 00:25:52.000]  魔鬼的聲音還是神的聲音
[00:25:52.000 --> 00:25:54.000]  我怎樣分辨呢
[00:25:54.000 --> 00:25:59.000]  怎樣知道那是聖靈向我們說話呢
[00:25:59.000 --> 00:26:02.000]  時間問題就邀請大家看回我
[00:26:02.000 --> 00:26:04.000]  之前的港道
[00:26:04.000 --> 00:26:06.000]  交匯金第四章
[00:26:06.000 --> 00:26:08.000]  就是怎樣分辨內心的聲音
[00:26:08.000 --> 00:26:09.000]  究竟是來自神
[00:26:09.000 --> 00:26:10.000]  來自自己
[00:26:10.000 --> 00:26:12.000]  還是來自魔鬼呢
[00:26:12.000 --> 00:26:17.000]  因為我們每一天都有很多聲音浮出來
[00:26:17.000 --> 00:26:19.000]  不要一聽到聲音就想著
[00:26:19.000 --> 00:26:22.000]  這個一定是聖靈跟我說的
[00:26:22.000 --> 00:26:23.000]  要慢一點
[00:26:23.000 --> 00:26:25.000]  不要這麼快認定
[00:26:25.000 --> 00:26:31.000]  因為撒旦魔鬼都會裝作光明的天使
[00:26:31.000 --> 00:26:32.000]  去迷惑我們
[00:26:32.000 --> 00:26:33.000]  去欺控我們
[00:26:33.000 --> 00:26:35.000]  所以祈禱多一點
[00:26:35.000 --> 00:26:36.000]  去親近神
[00:26:36.000 --> 00:26:37.000]  不用急著去決定
[00:26:37.000 --> 00:26:39.000]  這個就是神的聲音
[00:26:39.000 --> 00:26:41.000]  你再祈禱問問神
[00:26:41.000 --> 00:26:44.000]  所以分辨聲音要很小心
[00:26:44.000 --> 00:26:47.000]  不要太快去下一個定論
[00:26:47.000 --> 00:26:49.000]  我們看到第三點
[00:26:49.000 --> 00:26:51.000]  當教會意見分歧的時候
[00:26:51.000 --> 00:26:53.000]  怎樣處理呢
[00:26:53.000 --> 00:26:57.000]  他們就是決定
[00:26:57.000 --> 00:26:59.000]  要拿一封信給他們
[00:26:59.000 --> 00:27:02.000]  因為聖靈和他們全教會都認為
[00:27:02.000 --> 00:27:04.000]  這樣做是好的
[00:27:04.000 --> 00:27:05.000]  除了那幾件事
[00:27:05.000 --> 00:27:09.000]  不將重擔放在他們身上
[00:27:09.000 --> 00:27:11.000]  所以第三個步驟
[00:27:11.000 --> 00:27:14.000]  就是當大家去辯論完
[00:27:14.000 --> 00:27:16.000]  表達完意見
[00:27:16.000 --> 00:27:17.000]  第三就是眾人都認同
[00:27:17.000 --> 00:27:20.000]  這個眾人是包括聖靈
[00:27:20.000 --> 00:27:22.000]  那隻白甲的甲字
[00:27:22.000 --> 00:27:24.000]  就是代表聖靈在他們當中
[00:27:24.000 --> 00:27:26.000]  大家都認同
[00:27:26.000 --> 00:27:28.000]  就作出這個決定
[00:27:28.000 --> 00:27:31.000]  但是說到眾人認同
[00:27:31.000 --> 00:27:33.000]  最理想就是這樣
[00:27:33.000 --> 00:27:36.000]  但你猜那些法利賽教派的基督徒
[00:27:36.000 --> 00:27:38.000]  認不認同
[00:27:38.000 --> 00:27:40.000]  可能不認同
[00:27:40.000 --> 00:27:43.000]  所以你投票那些人認同就行了
[00:27:43.000 --> 00:27:46.000]  可能當中有些人都是反對的
[00:27:46.000 --> 00:27:48.000]  最重要是聖靈認同
[00:27:48.000 --> 00:27:50.000]  長老 使徒
[00:27:50.000 --> 00:27:52.000]  這些很重要的領袖
[00:27:52.000 --> 00:27:54.000]  他們認同
[00:27:54.000 --> 00:27:56.000]  十五章三十節
[00:27:56.000 --> 00:27:58.000]  這樣他們既受了差遣
[00:27:58.000 --> 00:28:00.000]  就去安提亞
[00:28:00.000 --> 00:28:02.000]  聚集會眾
[00:28:02.000 --> 00:28:04.000]  將這封信送上
[00:28:04.000 --> 00:28:06.000]  眾人唸了這封信
[00:28:06.000 --> 00:28:08.000]  因信裏面的勸勉
[00:28:08.000 --> 00:28:10.000]  說話encouragement
[00:28:10.000 --> 00:28:11.000]  鼓勵到他們
[00:28:11.000 --> 00:28:13.000]  他們就感到喜樂
[00:28:13.000 --> 00:28:14.000]  rejoice
[00:28:14.000 --> 00:28:16.000]  結了這個喜樂的果子
[00:28:16.000 --> 00:28:17.000]  三十二節
[00:28:17.000 --> 00:28:20.000]  猶大和西拉自己都是先知
[00:28:20.000 --> 00:28:22.000]  就用很多的話勸勉眾弟兄
[00:28:22.000 --> 00:28:24.000]  堅固他們
[00:28:24.000 --> 00:28:26.000]  兩人住了一段日子
[00:28:26.000 --> 00:28:28.000]  弟兄們先讓他們走
[00:28:28.000 --> 00:28:31.000]  然後就回到差遣他們的人那裏
[00:28:31.000 --> 00:28:33.000]  即是回到耶路撒冷
[00:28:33.000 --> 00:28:34.000]  三十五節
[00:28:34.000 --> 00:28:37.000]  但是保羅和巴拿巴就住在安提亞
[00:28:37.000 --> 00:28:39.000]  因為本身他們第一次宣教旅程
[00:28:39.000 --> 00:28:41.000]  已經是在安提亞
[00:28:41.000 --> 00:28:43.000]  所以他們留在安提亞
[00:28:43.000 --> 00:28:46.000]  就和很多別的人一同去教導
[00:28:46.000 --> 00:28:48.000]  和傳揚主的道
[00:28:48.000 --> 00:28:50.000]  所以看到這裏
[00:28:50.000 --> 00:28:54.000]  保羅又開始了他第二次宣教旅程
[00:28:54.000 --> 00:28:56.000]  我們講到第四點
[00:28:56.000 --> 00:28:58.000]  就是當做了決定
[00:28:58.000 --> 00:29:01.000]  第四步驟就是要執行計劃
[00:29:01.000 --> 00:29:04.000]  然後就會結好果子
[00:29:04.000 --> 00:29:07.000]  如果你打算執行完計劃
[00:29:07.000 --> 00:29:08.000]  結壞果子
[00:29:08.000 --> 00:29:09.000]  那你想想
[00:29:09.000 --> 00:29:12.000]  那個未必是一個好的決定
[00:29:12.000 --> 00:29:13.000]  因為如果是聖靈
[00:29:13.000 --> 00:29:16.000]  大家都同意覺得那個seem best是最好
[00:29:16.000 --> 00:29:19.000]  那應該是會結好果子
[00:29:19.000 --> 00:29:21.000]  剛才看到那個場景
[00:29:21.000 --> 00:29:23.000]  就是他們將這封信
[00:29:23.000 --> 00:29:24.000]  去讀
[00:29:24.000 --> 00:29:26.000]  然後那些勸勉的說話
[00:29:26.000 --> 00:29:28.000]  那班人就感到喜樂
[00:29:28.000 --> 00:29:31.000]  所以你看到坐在兩邊的人就拍手
[00:29:31.000 --> 00:29:33.000]  舉手就很開心
[00:29:33.000 --> 00:29:34.000]  耶 不用割禮了
[00:29:34.000 --> 00:29:35.000]  不用挨一刀了
[00:29:35.000 --> 00:29:38.000]  又不用守613條摩西律法
[00:29:38.000 --> 00:29:40.000]  那就很開心了
[00:29:40.000 --> 00:29:42.000]  結好果子
[00:29:42.000 --> 00:29:43.000]  對了
[00:29:43.000 --> 00:29:45.000]  執行計劃結好果子
[00:29:45.000 --> 00:29:47.000]  好了 那我們總結一下
[00:29:47.000 --> 00:29:49.000]  教會裏面意見分歧的時候
[00:29:49.000 --> 00:29:50.000]  怎樣處理呢
[00:29:50.000 --> 00:29:52.000]  第一點
[00:29:52.000 --> 00:29:56.000]  意見分歧認清問題的核心在哪裏
[00:29:56.000 --> 00:29:58.000]  第二就是要商議辯論
[00:29:58.000 --> 00:30:01.000]  讓大家去表達自己的意見
[00:30:01.000 --> 00:30:02.000]  分享見解
[00:30:02.000 --> 00:30:07.000]  見解主要是神的作為和聖經
[00:30:07.000 --> 00:30:10.000]  第三就是去到眾人認同
[00:30:10.000 --> 00:30:12.000]  加上聖靈的認同
[00:30:12.000 --> 00:30:17.000]  聖靈當中引導他們作出這個決定
[00:30:17.000 --> 00:30:19.000]  第四就是執行計劃結好果子
[00:30:19.000 --> 00:30:23.000]  所以重點就是在聖靈裏面共同分辨
[00:30:23.000 --> 00:30:24.000]  不只是人
[00:30:24.000 --> 00:30:26.000]  好了 我老婆又贊成
[00:30:26.000 --> 00:30:28.000]  領袖又贊成
[00:30:28.000 --> 00:30:29.000]  好了 我們就這樣決定
[00:30:29.000 --> 00:30:31.000]  是要有神在當中
[00:30:31.000 --> 00:30:34.000]  一起認同去分辨
[00:30:34.000 --> 00:30:37.000]  所以重點就是聖靈裏面共同分辨
[00:30:37.000 --> 00:30:41.000]  教會有沒有試過很重大的意見分歧呢
[00:30:41.000 --> 00:30:43.000]  有 剛才你們舉手就說很多
[00:30:43.000 --> 00:30:45.000]  我不可以說這麼多
[00:30:45.000 --> 00:30:46.000]  我講一個
[00:30:46.000 --> 00:30:48.000]  我在當中是比較深刻的
[00:30:48.000 --> 00:30:51.000]  就是十年前有一個爭議
[00:30:51.000 --> 00:30:53.000]  在同工會有一個爭議
[00:30:53.000 --> 00:30:54.000]  正在開會的時候
[00:30:54.000 --> 00:30:56.000]  就是關於這個東西的事
[00:30:56.000 --> 00:30:58.000]  這個韭菜豬紅
[00:30:58.000 --> 00:31:00.000]  為什麼這麼深刻呢
[00:31:00.000 --> 00:31:02.000]  因為這個爭議是關乎
[00:31:02.000 --> 00:31:04.000]  我可不可以吃這個韭菜豬紅
[00:31:04.000 --> 00:31:06.000]  就是我小時候已經經常吃
[00:31:06.000 --> 00:31:07.000]  去打冷的時候
[00:31:07.000 --> 00:31:10.000]  我想問一下有誰都喜歡吃韭菜豬紅
[00:31:10.000 --> 00:31:12.000]  很特別的這件事
[00:31:12.000 --> 00:31:13.000]  所以你明白
[00:31:13.000 --> 00:31:14.000]  很喜歡吃的
[00:31:14.000 --> 00:31:16.000]  所以為什麼這麼深刻
[00:31:16.000 --> 00:31:19.000]  那個爭議性的說話是什麼呢
[00:31:19.000 --> 00:31:20.000]  那句說話就是
[00:31:20.000 --> 00:31:23.000]  吃豬紅鴨血等於得罪神
[00:31:23.000 --> 00:31:24.000]  是很嚴重的指控
[00:31:24.000 --> 00:31:25.000]  因為有人說
[00:31:25.000 --> 00:31:27.000]  剛才讀那段經文
[00:31:27.000 --> 00:31:28.000]  《史獨行傳》十五章
[00:31:28.000 --> 00:31:30.000]  就是很有力的證據
[00:31:30.000 --> 00:31:31.000]  新約都講明
[00:31:31.000 --> 00:31:33.000]  禁止吃血的
[00:31:33.000 --> 00:31:34.000]  是禁戒血的
[00:31:34.000 --> 00:31:36.000]  所以基督徒吃豬紅
[00:31:36.000 --> 00:31:38.000]  吃鴨血就是得罪神
[00:31:38.000 --> 00:31:39.000]  我們就滴汗了
[00:31:39.000 --> 00:31:41.000]  因為有些人好像我
[00:31:41.000 --> 00:31:43.000]  就很喜歡吃韭菜豬紅
[00:31:43.000 --> 00:31:45.000]  就好像耶路撒冷的會議
[00:31:45.000 --> 00:31:46.000]  很多辯論
[00:31:46.000 --> 00:31:47.000]  很多人說話
[00:31:47.000 --> 00:31:48.000]  平時未必這麼多人說
[00:31:48.000 --> 00:31:49.000]  但是因為講到這個
[00:31:49.000 --> 00:31:51.000]  吃血的問題
[00:31:51.000 --> 00:31:53.000]  就很多人辯論了
[00:31:53.000 --> 00:31:55.000]  我記得有同工就問
[00:31:55.000 --> 00:31:57.000]  這樣吃大血的半生熟牛扒
[00:31:57.000 --> 00:31:59.000]  這樣行不行的
[00:31:59.000 --> 00:32:01.000]  血會流出來的
[00:32:01.000 --> 00:32:03.000]  或者血停在裡面
[00:32:03.000 --> 00:32:05.000]  因為還有血的
[00:32:05.000 --> 00:32:07.000]  這樣就得罪神
[00:32:07.000 --> 00:32:09.000]  大家就心神不安
[00:32:09.000 --> 00:32:10.000]  剛才經文說的困惑
[00:32:10.000 --> 00:32:11.000]  困惑不安
[00:32:11.000 --> 00:32:12.000]  那怎麼辦呢
[00:32:12.000 --> 00:32:14.000]  其實那次的同工會
[00:32:14.000 --> 00:32:16.000]  是沒有定案的
[00:32:16.000 --> 00:32:19.000]  所以大家繼續在那裡討論
[00:32:19.000 --> 00:32:20.000]  我們回到剛才的四點
[00:32:20.000 --> 00:32:22.000]  教會裡面有意見分歧
[00:32:22.000 --> 00:32:25.000]  關於這碗韭菜豬紅的東西
[00:32:25.000 --> 00:32:29.000]  核心問題是什麼呢
[00:32:29.000 --> 00:32:30.000]  意見分歧
[00:32:30.000 --> 00:32:31.000]  核心問題是什麼呢
[00:32:31.000 --> 00:32:33.000]  其實使徒行傳第十五章
[00:32:33.000 --> 00:32:35.000]  這段這麼關鍵的新約經文
[00:32:35.000 --> 00:32:38.000]  是不是禁止基督徒吃血祭品呢
[00:32:38.000 --> 00:32:41.000]  因為為什麼是這一段呢
[00:32:41.000 --> 00:32:44.000]  你不看摩西五經
[00:32:44.000 --> 00:32:47.000]  摩西五經裡面也有說猶太人禁止戒血
[00:32:47.000 --> 00:32:49.000]  但剛才我們看經文已經說了
[00:32:49.000 --> 00:32:51.000]  彼得說這個重擔
[00:32:51.000 --> 00:32:54.000]  不用放在外邦人的頸上
[00:32:54.000 --> 00:32:56.000]  然後雅各也說不要刁難他們
[00:32:56.000 --> 00:32:57.000]  不要難為他們
[00:32:57.000 --> 00:32:59.000]  守那幾樣東西就行了
[00:32:59.000 --> 00:33:02.000]  所以舊約就不用看了
[00:33:02.000 --> 00:33:05.000]  因為舊約是叫外邦人去守
[00:33:05.000 --> 00:33:07.000]  613條的摩西律法
[00:33:07.000 --> 00:33:08.000]  所以最關鍵就是
[00:33:08.000 --> 00:33:10.000]  剛才我們讀的那段經文
[00:33:10.000 --> 00:33:14.000]  究竟是不是禁止我們吃豬紅呢
[00:33:14.000 --> 00:33:16.000]  第二步是什麼呢
[00:33:16.000 --> 00:33:18.000]  就是商議辯論
[00:33:18.000 --> 00:33:20.000]  在豪會和開完會
[00:33:20.000 --> 00:33:23.000]  其實大家都在討論這件事
[00:33:23.000 --> 00:33:24.000]  一直在進行中
[00:33:24.000 --> 00:33:26.000]  分享見解
[00:33:26.000 --> 00:33:28.000]  大家有很多見解
[00:33:28.000 --> 00:33:29.000]  有這有那的
[00:33:29.000 --> 00:33:30.000]  也有經文的
[00:33:30.000 --> 00:33:32.000]  但我自己呢
[00:33:32.000 --> 00:33:34.000]  我不知道是不是豬紅影響我
[00:33:34.000 --> 00:33:36.000]  還是聖靈推動我
[00:33:36.000 --> 00:33:39.000]  我就很想知道更多聖經學者的見解
[00:33:39.000 --> 00:33:41.000]  尤其是關於這段經文
[00:33:41.000 --> 00:33:42.000]  不要看其他了
[00:33:42.000 --> 00:33:43.000]  太多經文
[00:33:43.000 --> 00:33:45.000]  總之就是新約怎樣去說
[00:33:45.000 --> 00:33:47.000]  吃血這件事
[00:33:47.000 --> 00:33:49.000]  既然關鍵在這裡
[00:33:49.000 --> 00:33:51.000]  那就是
[00:33:51.000 --> 00:33:54.000]  哪一位學者
[00:33:54.000 --> 00:33:55.000]  在仕途行傳
[00:33:55.000 --> 00:33:57.000]  是比較有權威的呢
[00:33:57.000 --> 00:34:01.000]  可以解答到這些新約的經文呢
[00:34:01.000 --> 00:34:05.000]  有沒有哪一位心目中的人選呢
[00:34:05.000 --> 00:34:07.000]  有一位呢
