
[00:00:00.000 --> 00:00:07.240]  好 大家不如和旁邊的說一聲新年快樂
[00:15:17.120 --> 00:15:19.120]  一起出來吃一頓飯
[00:15:19.120 --> 00:15:21.120]  真的很久沒有聯絡
[00:15:21.120 --> 00:15:22.120]  那一次的見面
[00:15:22.120 --> 00:15:25.120]  我爸爸就分享多一點他那幾年自己
[00:15:25.120 --> 00:15:28.120]  甚至他在新的家庭面對的困難
[00:15:28.120 --> 00:15:30.120]  我想那一次之後
[00:15:30.120 --> 00:15:32.120]  我們都保持著有多一點聯絡
[00:15:32.120 --> 00:15:34.120]  我想開始慢慢去理解
[00:15:34.120 --> 00:15:36.120]  其實他有他的難處
[00:15:36.120 --> 00:15:37.120]  他並不是不想
[00:15:37.120 --> 00:15:40.120]  只不過有很多的事令他不能夠這樣做
[00:15:40.120 --> 00:15:42.120]  我想這種的明白、這種的溝通
[00:15:42.120 --> 00:15:46.120]  讓我去明白多一點我爸爸的處境
[00:15:46.120 --> 00:15:49.120]  甚至我都慢慢放下那種憎恨
[00:15:49.120 --> 00:15:51.120]  他不是故意這樣做
[00:15:51.120 --> 00:15:53.120]  不理我們,不是故意的
[00:15:53.120 --> 00:15:55.120]  我想我都開始慢慢和上帝說
[00:15:55.120 --> 00:16:00.120]  上帝,我也很想開始將這個憎恨放下
[00:16:00.120 --> 00:16:04.120]  當我真的和上帝很真誠地分享這件事
[00:16:04.120 --> 00:16:06.120]  去交這個救我這份憤怒
[00:16:06.120 --> 00:16:08.120]  真的給我上帝的時候
[00:16:08.120 --> 00:16:11.120]  我想我有一種很特別的體會
[00:16:11.120 --> 00:16:13.120]  是一種鬆一口氣
[00:16:13.120 --> 00:16:17.120]  經歷到上帝所應許那份豐盛的生命
[00:16:17.120 --> 00:16:20.120]  至少我不會再因為一想起我的家庭
[00:16:20.120 --> 00:16:23.120]  或者我的爸爸就覺得很哀傷、很憤怒
[00:16:23.120 --> 00:16:26.120]  我想那種埋怨都慢慢開始去消除
[00:16:26.120 --> 00:16:28.120]  一步一步
[00:16:28.120 --> 00:16:30.120]  我想這個都正如耶穌所說
[00:16:30.120 --> 00:16:33.120]  你凡為我喪失生命的
[00:16:33.120 --> 00:16:35.120]  他必救自己的生命
[00:16:35.120 --> 00:16:38.120]  當我們願意為上帝捨棄救我
[00:16:38.120 --> 00:16:40.120]  交給上帝的時候
[00:16:40.120 --> 00:16:43.120]  你能夠經歷的是上帝那種很美好
[00:16:43.120 --> 00:16:47.120]  祂要給我們那份豐盛自由得釋放的生命
[00:16:47.120 --> 00:16:48.120]  頂姐妹
[00:16:48.120 --> 00:16:52.120]  這個上帝耶穌應許給我們自由釋放的生命
[00:16:52.120 --> 00:16:54.120]  不單單只是給當時的門徒
[00:16:54.120 --> 00:16:56.120]  也不只是給我
[00:16:56.120 --> 00:16:58.120]  同樣都給你們
[00:16:58.120 --> 00:17:00.120]  但你願不願意相信呢
[00:17:00.120 --> 00:17:01.120]  不過同樣都是
[00:17:01.120 --> 00:17:03.120]  你要先去捨棄救我
[00:17:03.120 --> 00:17:04.120]  交給上帝的時候
[00:17:04.120 --> 00:17:06.120]  上帝幫助你的時候
[00:17:06.120 --> 00:17:07.120]  你就能夠得著
[00:17:07.120 --> 00:17:09.120]  你一直覺得
[00:17:09.120 --> 00:17:12.120]  其實相信耶穌的生命應該是怎樣的呢
[00:17:12.120 --> 00:17:14.120]  那份豐盛是怎樣來的呢
[00:17:14.120 --> 00:17:16.120]  你就會去經歷到
[00:17:16.120 --> 00:17:18.120]  第二點
[00:17:18.120 --> 00:17:19.120]  我們再下去
[00:17:19.120 --> 00:17:21.120]  我們再去看
[00:17:21.120 --> 00:17:23.120]  回到第23節
[00:17:23.120 --> 00:17:25.120]  主耶穌有說到
[00:17:25.120 --> 00:17:26.120]  一開始其實
[00:17:26.120 --> 00:17:28.120]  他是用一個「若」的
[00:17:28.120 --> 00:17:29.120]  「若」這個字
[00:17:29.120 --> 00:17:30.120]  若有人要跟從我
[00:17:30.120 --> 00:17:31.120]  你就當寫記
[00:17:31.120 --> 00:17:33.120]  天天背起自己的十字架來跟從我
[00:17:33.120 --> 00:17:34.120]  就是說
[00:17:34.120 --> 00:17:36.120]  如果你願意來跟從我
[00:17:36.120 --> 00:17:37.120]  你就來跟從
[00:17:37.120 --> 00:17:38.120]  這個「若」字
[00:17:38.120 --> 00:17:40.120]  應該是一個「if」
[00:17:40.120 --> 00:17:42.120]  這個「if」的開頭
[00:17:42.120 --> 00:17:43.120]  其實是說
[00:17:43.120 --> 00:17:44.120]  你願不願意
[00:17:44.120 --> 00:17:46.120]  或者你想不想
[00:17:46.120 --> 00:17:47.120]  如果你想
[00:17:47.120 --> 00:17:48.120]  你就起來跟從我
[00:17:48.120 --> 00:17:51.120]  其實他在發出一個邀請
[00:17:51.120 --> 00:17:53.120]  向跟從他的人發出一個邀請
[00:17:53.120 --> 00:17:56.120]  耶穌其實很明白我們這一群的信徒
[00:17:56.120 --> 00:17:58.120]  他很明白我們每個人
[00:17:58.120 --> 00:17:59.120]  都很軟弱
[00:17:59.120 --> 00:18:02.120]  仍然會有犯錯的時候
[00:18:02.120 --> 00:18:04.120]  有時候會跟從到
[00:18:04.120 --> 00:18:06.120]  有時候又跟從不到
[00:18:06.120 --> 00:18:08.120]  不過無論如何
[00:18:08.120 --> 00:18:09.120]  上帝
[00:18:09.120 --> 00:18:10.120]  耶穌基督
[00:18:10.120 --> 00:18:12.120]  他一次又一次邀請我們
[00:18:12.120 --> 00:18:14.120]  他說起來跟從我
[00:18:14.120 --> 00:18:16.120]  這裡令我想起
[00:18:16.120 --> 00:18:18.120]  有關門徒彼得的故事
[00:18:18.120 --> 00:18:21.120]  不知道大家對於彼得這個人認不認識
[00:18:21.120 --> 00:18:22.120]  彼得
[00:18:22.120 --> 00:18:23.120]  如果還記得
[00:18:23.120 --> 00:18:25.120]  他是耶穌十二門徒裡面
[00:18:25.120 --> 00:18:26.120]  第一批
[00:18:26.120 --> 00:18:30.120]  就是頭一兩個去呼召的人
[00:18:30.120 --> 00:18:31.120]  他很堅強
[00:18:31.120 --> 00:18:33.120]  他一來就很有信心
[00:18:33.120 --> 00:18:35.120]  撇下餘忙跟從
[00:18:35.120 --> 00:18:38.120]  甚至彼得他自己也曾經誇下海口
[00:18:38.120 --> 00:18:40.120]  跟耶穌說
[00:18:40.120 --> 00:18:43.120]  耶穌就算我要跟你死
[00:18:43.120 --> 00:18:46.120]  我也不會不認你
[00:18:46.120 --> 00:18:50.120]  不過彼得說過這些輝煌的說話
[00:18:50.120 --> 00:18:52.120]  很堅定的說話之後
[00:18:52.120 --> 00:18:54.120]  當耶穌被捉拿的時候
[00:18:54.120 --> 00:18:58.120]  彼得有三次不承認耶穌
[00:18:58.120 --> 00:19:05.120]  但即使彼得在信仰跟從耶穌的過程中
[00:19:05.120 --> 00:19:06.120]  他有時堅定
[00:19:06.120 --> 00:19:08.120]  有時軟弱
[00:19:08.120 --> 00:19:09.120]  跌倒
[00:19:09.120 --> 00:19:11.120]  但耶穌從來沒有放棄過他
[00:19:11.120 --> 00:19:12.120]  仍然很愛他
[00:19:12.120 --> 00:19:18.120]  因為特別是耶穌知道彼得因為三次不認主
[00:19:18.120 --> 00:19:20.120]  而深感愧疚的時候
[00:19:20.120 --> 00:19:22.120]  當耶穌復活之後
[00:19:22.120 --> 00:19:26.120]  其實他很快很主動向彼得顯現
[00:19:26.120 --> 00:19:29.120]  他去問彼得三次
[00:19:29.120 --> 00:19:31.120]  你愛我嗎?
[00:19:31.120 --> 00:19:32.120]  彼得回應
[00:19:32.120 --> 00:19:34.120]  他回應說我愛你啊主
[00:19:34.120 --> 00:19:38.120]  其實這個過程是再一次鼓勵彼得
[00:19:38.120 --> 00:19:41.120]  甚或到了那個邀請的當中
[00:19:41.120 --> 00:19:46.120]  耶穌最後鼓勵彼得再一次起來對彼得說
[00:19:46.120 --> 00:19:48.120]  你來跟從我吧
[00:19:48.120 --> 00:19:52.120]  這個跟從是要再更新彼得
[00:19:52.120 --> 00:19:53.120]  跟彼得說
[00:19:53.120 --> 00:19:54.120]  是的你跌倒過
[00:19:54.120 --> 00:19:56.120]  但你不需要覺得愧疚
[00:19:56.120 --> 00:19:59.120]  一直跌在同一個地方
[00:19:59.120 --> 00:20:01.120]  耶穌說他再一次邀請彼得
[00:20:01.120 --> 00:20:02.120]  你再次起來吧
[00:20:02.120 --> 00:20:06.120]  耶穌說我要再更新你的生命
[00:20:06.120 --> 00:20:08.120]  23節跟從
[00:20:08.120 --> 00:20:14.120]  原文時態是持續不斷的跟從
[00:20:14.120 --> 00:20:16.120]  可能我們每一個都信了主
[00:20:16.120 --> 00:20:18.120]  但其實在這個跟從的過程中
[00:20:18.120 --> 00:20:20.120]  是一次又一次
[00:20:20.120 --> 00:20:22.120]  我們要再次起來
[00:20:22.120 --> 00:20:24.120]  跟從他
[00:20:24.120 --> 00:20:26.120]  跟從主這個模式
[00:20:26.120 --> 00:20:30.120]  我會形容為一個永遠的現在進行式
[00:20:30.120 --> 00:20:31.120]  可能你會說
[00:20:31.120 --> 00:20:33.120]  上次寫忌我又失敗了
[00:20:33.120 --> 00:20:36.120]  上次我又被我的救我打倒了
[00:20:36.120 --> 00:20:38.120]  但不要緊
[00:20:38.120 --> 00:20:40.120]  耶穌說他仍然鼓勵我們
[00:20:40.120 --> 00:20:41.120]  你起來吧
[00:20:41.120 --> 00:20:43.120]  你再一次跟從他
[00:20:43.120 --> 00:20:45.120]  讓耶穌扶著你
[00:20:45.120 --> 00:20:48.120]  一次又一次對付你的救我
[00:20:48.120 --> 00:20:49.120]  不斷的跟隨
[00:20:49.120 --> 00:20:51.120]  跌倒了失敗了
[00:20:51.120 --> 00:20:52.120]  沒關係
[00:20:52.120 --> 00:20:53.120]  再起來
[00:20:53.120 --> 00:20:55.120]  上帝會扶著你再次來過
[00:20:55.120 --> 00:20:57.120]  再一次寫起你的救我
[00:20:57.120 --> 00:21:01.120]  再一次背起你要背上的十字架
[00:21:01.120 --> 00:21:03.120]  再一次跟從
[00:21:03.120 --> 00:21:05.120]  我想這種持續不斷的跟從
[00:21:05.120 --> 00:21:07.120]  我自己也在經歷
[00:21:07.120 --> 00:21:10.120]  剛剛也說到跟爸爸的關係
[00:21:10.120 --> 00:21:14.120]  雖然也放下了跟爸爸的關係中的張力
[00:21:14.120 --> 00:21:15.120]  或者磨擦
[00:21:15.120 --> 00:21:17.120]  甚至那些憤怒憎恨
[00:21:17.120 --> 00:21:18.120]  不過這一兩年
[00:21:18.120 --> 00:21:19.120]  這一至兩年
[00:21:19.120 --> 00:21:21.120]  上帝又再一次挑戰我
[00:21:21.120 --> 00:21:22.120]  上帝挑戰我
[00:21:22.120 --> 00:21:24.120]  這個寫記的功課
[00:21:24.120 --> 00:21:27.120]  不單限於放下仇恨
[00:21:27.120 --> 00:21:29.120]  上帝更加挑戰我
[00:21:29.120 --> 00:21:31.120]  要主動去關心
[00:21:31.120 --> 00:21:33.120]  主動去愛我這個爸爸
[00:21:33.120 --> 00:21:38.120]  對我來說這是另一個層次的挑戰
[00:21:38.120 --> 00:21:41.120]  我想上帝或者耶穌基督要我們跟從他
[00:21:41.120 --> 00:21:44.120]  永遠是一個延續進行式
[00:21:44.120 --> 00:21:46.120]  不知道這一刻的你
[00:21:46.120 --> 00:21:48.120]  你在哪個位置
[00:21:48.120 --> 00:21:51.120]  每個人要背上的十字架都不同
[00:21:51.120 --> 00:21:54.120]  不過耶穌同樣再一次邀請我們
[00:21:54.120 --> 00:21:58.120]  讓我們的生命能夠不斷挑戰
[00:21:58.120 --> 00:22:01.120]  可以請敬拜隊了
[00:22:01.120 --> 00:22:07.120]  跟從主其實是一個怎樣的過程呢
[00:22:07.120 --> 00:22:09.120]  跟從主其實是主耶穌邀請我們
[00:22:09.120 --> 00:22:13.120]  踏上一個不斷突破成長的旅程
[00:22:13.120 --> 00:22:16.120]  很想我們的生命能夠更像主
[00:22:16.120 --> 00:22:20.120]  新一年這次的講題叫去救迎新
[00:22:20.120 --> 00:22:24.120]  我想問你們是否願意靠著主
[00:22:24.120 --> 00:22:26.120]  去變成更好的自己
[00:22:26.120 --> 00:22:28.120]  可能你想成為一個怎樣的人
[00:22:28.120 --> 00:22:30.120]  不過更重要的是
[00:22:30.120 --> 00:22:34.120]  讓耶穌幫助你成為一個更像主的人
[00:22:34.120 --> 00:22:37.120]  今年我跟耶穌說了yes
[00:22:37.120 --> 00:22:39.120]  不知道你願不願意
[00:22:39.120 --> 00:22:41.120]  新一年你的目標你的立志
[00:22:41.120 --> 00:22:43.120]  可不可以加多一樣
[00:22:43.120 --> 00:22:45.120]  關於你的性情
[00:22:45.120 --> 00:22:48.120]  有些東西你很想學習
[00:22:48.120 --> 00:22:50.120]  或者很想去寫戲
[00:22:50.120 --> 00:22:55.120]  我們可以一起去唱以下這首詩歌
[00:22:55.120 --> 00:22:59.120]  求主再一次將我們更新
[00:22:59.120 --> 00:23:01.120]  我們一起去喜立
[00:23:01.120 --> 00:23:04.120]  我們透過這首詩歌成為我們的立志
[00:23:04.120 --> 00:23:06.120]  新一年的立志
[00:23:06.120 --> 00:23:08.120]  (音量注意)
[00:23:08.120 --> 00:23:10.120]  (影片完結)

