
[00:00:00.000 --> 00:00:03.920]  好 謝謝敬拜隊 很感動的敬拜
[00:25:43.080 --> 00:25:49.080]  我們學到連晚的反意詞不是甚麼都不做
[00:25:49.080 --> 00:25:53.080]  連晚的反意詞是報復,是加倍奉護
[00:25:53.080 --> 00:25:57.080]  再說多一次,連晚的反意詞不是甚麼都不做
[00:25:57.080 --> 00:26:03.080]  反而是報復,是加倍奉護去打人
[00:26:03.080 --> 00:26:08.080]  亞蘇大國用以色列人經歷那麼多的痛苦
[00:26:08.080 --> 00:26:15.080]  原來當然不願意把祝福帶入傷害人民的群人當中
[00:26:15.080 --> 00:26:21.080]  原來亞蘇人不單單感受到他們的難過
[00:26:21.080 --> 00:26:23.080]  他還要加倍奉護
[00:26:23.080 --> 00:26:25.080]  讓他們得不到永生
[00:26:25.080 --> 00:26:30.080]  這就是他選擇死亡被掉入海的原因
[00:26:30.080 --> 00:26:32.080]  在球場上一模一樣
[00:26:32.080 --> 00:26:35.080]  衝突發生的時候
[00:26:35.080 --> 00:26:38.080]  球員通常不是選擇給連晚
[00:26:38.080 --> 00:26:43.080]  通常是選擇很快就開始打,開始報復
[00:26:43.080 --> 00:26:48.080]  一定要對方感受到自己同等的痛苦才會停手
[00:26:48.080 --> 00:26:53.080]  甚至乎都會出現加倍奉護的情況
[00:26:53.080 --> 00:26:57.080]  我經常跟凌峰說一句話
[00:26:57.080 --> 00:27:01.080]  我跟他說,在這班球員身上
[00:27:01.080 --> 00:27:03.080]  我看見我自己
[00:27:03.080 --> 00:27:08.080]  我看見自己傷痛都會有同樣的反應
[00:27:08.080 --> 00:27:10.080]  甚至不一定在球場上
[00:27:10.080 --> 00:27:13.080]  可能在自己家庭裡,在自己工作的時候
[00:27:13.080 --> 00:27:16.080]  有時候自己都會有血氣,很想發脾氣
[00:27:16.080 --> 00:27:19.080]  很想用不好的方法去回應
[00:27:19.080 --> 00:27:21.080]  我印象很深刻
[00:27:21.080 --> 00:27:24.080]  當我跟凌峰分享這句話
[00:27:24.080 --> 00:27:27.080]  我跟他說,在球員身上看到自己的時候
[00:27:27.080 --> 00:27:32.080]  他就跟我說,Marcus,這就是人性
[00:27:32.080 --> 00:27:34.080]  當他說這番話的時候
[00:27:34.080 --> 00:27:37.080]  我真的明白到,印象很深刻
[00:27:37.080 --> 00:27:39.080]  謝謝你,大兄
[00:27:39.080 --> 00:27:46.080]  大兄姐妹,當我們與人發生衝突的時候
[00:27:46.080 --> 00:27:52.080]  我們是否可以選擇在處理自己心裡的情緒的同時
[00:27:52.080 --> 00:27:55.080]  學習去看到其他人的需要
[00:27:55.080 --> 00:27:57.080]  我們可不可以見到這件事呢?
[00:27:57.080 --> 00:28:00.080]  我們可不可以學到這件事呢?
[00:28:00.080 --> 00:28:04.080]  連晚與報復加倍奉護
[00:28:04.080 --> 00:28:06.080]  你會選擇哪一個呢?奉還
[00:28:06.080 --> 00:28:08.080]  這個廣東話字很難
[00:28:08.080 --> 00:28:13.080]  你會選擇哪一個選項去回應你的敵人呢?
[00:28:13.080 --> 00:28:16.080]  連晚?或是攻擊對方呢?
[00:28:16.080 --> 00:28:20.080]  我希望你去想
[00:28:20.080 --> 00:28:22.080]  這個就是我第二個點的結尾
[00:28:22.080 --> 00:28:25.080]  最後,我們來到最後一個點
[00:28:25.080 --> 00:28:28.080]  信任上帝的連晚
[00:28:28.080 --> 00:28:32.080]  在約拿書的第一章的結尾
[00:28:32.080 --> 00:28:35.080]  事情的發生變得很戲劇性
[00:28:35.080 --> 00:28:38.080]  最後的三節講到
[00:28:38.080 --> 00:28:44.080]  他們誰將約拿抬起,拋在海中,海的礦籠就平息了
[00:28:44.080 --> 00:28:48.080]  那些人便大大敬畏耶和華,向耶和華獻祭,並且許願
[00:28:48.080 --> 00:28:52.080]  耶和華安排一條大魚吞了約拿
[00:28:52.080 --> 00:28:56.080]  他在漁福中三日三夜
[00:28:56.080 --> 00:28:58.080]  就如同約拿的期盼
[00:28:58.080 --> 00:29:00.080]  他被掉入海裡
[00:29:00.080 --> 00:29:02.080]  他達成了他的目標
[00:29:02.080 --> 00:29:07.080]  他不讓匿匿圍城的人得到救恩,聽到神的話
[00:29:07.080 --> 00:29:10.080]  他達成了目標
[00:29:10.080 --> 00:29:17.080]  神很清楚知道他這個舉動的動作背後有另外一個原因
[00:29:17.080 --> 00:29:21.080]  他為什麼要做死亡這件事呢?
[00:29:21.080 --> 00:29:23.080]  因為他對自己國家的愛
[00:29:23.080 --> 00:29:26.080]  因為他很愛自己的國家
[00:29:26.080 --> 00:29:32.080]  耶和華知道約拿很想他心裡的感受被神明白,被神諒解
[00:29:32.080 --> 00:29:36.080]  耶和華很清楚地知道這一點
[00:29:36.080 --> 00:29:40.080]  所以耶和華安排一條大魚去拯救約拿
[00:29:40.080 --> 00:29:46.080]  他不讓約拿帶著這種委屈去死
[00:29:46.080 --> 00:29:49.080]  所以耶和華安排一條大魚去拯救他
[00:29:49.080 --> 00:29:57.080]  讓他在漁福中有反思,有悔改的機會
[00:29:57.080 --> 00:30:04.080]  在上帝眼中,以色列人和亞述人其實沒有什麼分別
[00:30:04.080 --> 00:30:07.080]  神的憐憫一視同仁
[00:30:07.080 --> 00:30:11.080]  以色列國,如果你一開始都願意悔改
[00:30:11.080 --> 00:30:15.080]  你自己就不會經歷到難過的事情
[00:30:15.080 --> 00:30:17.080]  國家滅亡,不會發生的
[00:30:17.080 --> 00:30:21.080]  如果你之前有悔改,整件事就不會發生了
[00:30:21.080 --> 00:30:26.080]  約拿不斷地從以色列的角度去想
[00:30:26.080 --> 00:30:29.080]  他不斷地想誰對誰錯
[00:30:29.080 --> 00:30:34.080]  耶和華挑戰他,用天國的角度重新去看整件事
[00:30:34.080 --> 00:30:40.080]  重新去整理自己的思想的方法
[00:30:40.080 --> 00:30:43.080]  耶和華明白約拿心中的痛苦
[00:30:43.080 --> 00:30:51.080]  所以一開始,他就用命令的語氣去挑戰約拿去傳福音
[00:30:51.080 --> 00:30:53.080]  去執行這個任務
[00:30:53.080 --> 00:30:57.080]  這個目的不單單是要他傳福音給他所討厭的人
[00:30:57.080 --> 00:31:02.080]  其中一個目的,是希望他在做這件事的同時
[00:31:02.080 --> 00:31:07.080]  可以發現自己內心其實也有些地方需要悔改
[00:31:07.080 --> 00:31:09.080]  也有些地方需要進步
[00:31:09.080 --> 00:31:14.080]  他希望約拿和聖經的人一起悔改
[00:31:14.080 --> 00:31:16.080]  一起經歷上帝的憐憫
[00:31:16.080 --> 00:31:19.080]  這才是耶和華的心意
[00:31:19.080 --> 00:31:23.080]  耶和華要約拿建立一個天國的角度觀
[00:31:23.080 --> 00:31:29.080]  而不是不斷地停留在一個以色列的國家主義或個人利益上
[00:31:29.080 --> 00:31:32.080]  正如我今天的講道主題所說
[00:31:32.080 --> 00:31:37.080]  福音不只是給自己的,是給全部人的
[00:31:37.080 --> 00:31:40.080]  這是一個好消息,是給全部人的
[00:31:40.080 --> 00:31:43.080]  大英姐妹,我想問你
[00:31:43.080 --> 00:31:47.080]  你願不願意為了福音的緣故,為了活出信仰呢?
[00:31:47.080 --> 00:31:50.080]  願意做出讓步,願意做出欺騙呢?
[00:31:50.080 --> 00:31:58.080]  你願不願意為了信仰,願意為了基督做出讓步呢?
[00:31:58.080 --> 00:32:03.080]  把福音傳給不單單是你愛的人,你喜歡的人
[00:32:03.080 --> 00:32:07.080]  也傳給你很討厭的人,你不喜歡的人
[00:32:07.080 --> 00:32:12.080]  福音是給全部人的,不單單只是給你自己的
[00:32:12.080 --> 00:32:18.080]  台一部男神其實一開始,耶和華一開始都是錦繆斯連晚給你的
[00:32:18.080 --> 00:32:23.080]  你也是一個罪人,大家都是罪人,大家都是需要福音的
[00:32:23.080 --> 00:32:29.080]  今日第三個point,我希望大家可以學到的
[00:32:29.080 --> 00:32:32.080]  就是眾人都需要福音這件事
[00:32:32.080 --> 00:32:34.080]  希望大家可以記得
[00:32:34.080 --> 00:32:37.080]  最後想跟大家分享一個故事
[00:32:37.080 --> 00:32:42.080]  都是用足球隊的故事,我今天穿了足球隊的T恤
[00:32:42.080 --> 00:32:51.080]  之前在足球隊發生了一個誤會,兩個球員發生了少許的衝突
[00:32:51.080 --> 00:32:57.080]  兩個隊員有些肢體的碰撞,兩個人都很不開心
[00:32:57.080 --> 00:33:03.080]  你可以在旁邊看到兩個人的手指不斷地飛來飛去
[00:33:03.080 --> 00:33:08.080]  之後我就跟其中一個球員談了
[00:33:08.080 --> 00:33:17.080]  他就跟我說,Marcus,人家都踩到我頭上了,我怎可以輸
[00:33:17.080 --> 00:33:20.080]  我一定要跟他打架,我一定要跟他鬧
[00:33:20.080 --> 00:33:24.080]  如果我輸了之後,怎樣可以在球隊裏面留下
[00:33:24.080 --> 00:33:27.080]  我一定要贏,一定要跟他吵架
[00:33:27.080 --> 00:33:30.080]  他跟我說這些說話
[00:33:30.080 --> 00:33:36.080]  那一次的衝突就是因為大家的情緒很悶,沒辦法air out
[00:33:36.080 --> 00:33:40.080]  所以那次的練習就在那個情況下就完了
[00:33:40.080 --> 00:33:43.080]  但過了一個星期,很奇妙
[00:33:43.080 --> 00:33:52.080]  那個說一定要贏的大兄竟然主動地買水給另一個大兄
[00:33:52.080 --> 00:33:58.080]  跟他和好,這個球員為了信仰,為了球隊
[00:33:58.080 --> 00:34:04.080]  他願意主動退後一步,放下自己的面子跟對方和好
[00:34:04.080 --> 00:34:09.080]  從一開始想打架,全部人包括我自己
[00:34:09.080 --> 00:34:12.080]  不斷要擋他,不要打了,沒事了
[00:34:12.080 --> 00:34:17.080]  到最後他竟然願意和好,買了一瓶水給他
[00:34:17.080 --> 00:34:21.080]  他願意為了信仰做到這個地步
[00:34:21.080 --> 00:34:30.080]  他願意犧牲自己,希望對方可以看到福音可以改變一個人的震撼
[00:34:30.080 --> 00:34:33.080]  他願意放下自己的身段和好,真的很感恩
[00:34:33.080 --> 00:34:41.080]  最後那個隊員竟然站起來為整個球隊的人祈禱
[00:34:41.080 --> 00:34:44.080]  最後甚至把榮譽歸給耶穌基督
[00:34:44.080 --> 00:34:47.080]  在那個環境的時候,很感動
[00:34:47.080 --> 00:34:55.080]  大兄姊妹,想和你們說,基督教不單單是一個信仰,也是一個關係
[00:34:55.080 --> 00:34:59.080]  神與你的關係,你與其他人的關係,都是關係
[00:34:59.080 --> 00:35:05.080]  想和你們說,有時候神的帶領讓人很難以理解
[00:35:05.080 --> 00:35:09.080]  神有時候會要你愛你不喜歡的人,你討厭的人
[00:35:09.080 --> 00:35:11.080]  要你去做不喜歡的事情
[00:35:11.080 --> 00:35:15.080]  但透過養生命的故事,我們可以明白到
[00:35:15.080 --> 00:35:19.080]  原來神的命令背後都有一番美意
[00:35:19.080 --> 00:35:23.080]  祝福人的同時間,我們都可以同時間被神祝福到
[00:35:23.080 --> 00:35:26.080]  鼓勵你,養敢地護應神給你的使命
[00:35:26.080 --> 00:35:29.080]  養成連環,溫暖你的心
[00:35:29.080 --> 00:35:32.080]  透過你自己的生命,去感動更加多的靈魂
[00:35:32.080 --> 00:35:35.080]  讓更加多的人去感受到福音的溫暖
[00:35:35.080 --> 00:35:37.080]  我們大家一起祈禱
[00:35:37.080 --> 00:35:39.080]  參加主我們感謝你
[00:35:39.080 --> 00:35:42.080]  感謝你可以讓我們從淫辣的生命當中去學習
[00:35:42.080 --> 00:35:44.080]  怎樣去面對自己內心的真我
[00:35:44.080 --> 00:35:48.080]  和面對你讓我們傳福音的任務
[00:35:48.080 --> 00:35:51.080]  希望主你會不斷地給我們力量和勇氣去面對自己
[00:35:51.080 --> 00:35:52.080]  面對其他人
[00:35:52.080 --> 00:35:56.080]  幫助我們在種種困難下堅持仰望你
[00:35:56.080 --> 00:35:59.080]  堅持回你踏出那一步去傳福音
[00:35:59.080 --> 00:36:02.080]  去面對這個世界的勇氣
[00:36:02.080 --> 00:36:04.080]  面對自己內心的恐懼的勇氣
[00:36:04.080 --> 00:36:05.080]  幫助我們,祝福我們
[00:36:05.080 --> 00:36:09.080]  希望我們在接下來一個星期都可以有勇氣地活出我們的信仰
[00:36:09.080 --> 00:36:12.080]  用身邊的其他人見到你的活如
[00:36:12.080 --> 00:36:14.080]  逢耶穌基督得善的面頭

