
[00:00:00.000 --> 00:00:02.000]  各位頂智妹、各位朋友,早安!
[00:21:08.960 --> 00:21:10.960]  其實在這段經文裡面
[00:21:10.960 --> 00:21:17.960]  他流露了一份很慷慨去恩待他所欣賞喜悅的人
[00:21:17.960 --> 00:21:19.960]  但他處理得很有分寸的
[00:21:19.960 --> 00:21:21.960]  他不會過了龍的
[00:21:21.960 --> 00:21:22.960]  另一方面
[00:21:22.960 --> 00:21:29.960]  我們又欣賞得到路德那種溫婉和矜持
[00:21:29.960 --> 00:21:33.960]  他無意中遇到一個風度翩翩的財主
[00:21:33.960 --> 00:21:36.960]  這樣厚待自己
[00:21:36.960 --> 00:21:43.960]  他隨時可以靠這個人扭轉自己貧困的生計
[00:21:43.960 --> 00:21:53.960]  但他仍然能夠把持著和對方保持應該有的距離
[00:21:53.960 --> 00:21:57.960]  兩樣都是很好的品格
[00:21:57.960 --> 00:21:59.960]  各位親愛的姊妹
[00:21:59.960 --> 00:22:04.960]  當你的人生遇到一些難得的機會的時候
[00:22:04.960 --> 00:22:06.960]  你會用什麼方法抓緊呢?
[00:22:06.960 --> 00:22:08.960]  用自己的謀略?
[00:22:08.960 --> 00:22:10.960]  用自己的經驗?
[00:22:10.960 --> 00:22:12.960]  用自己的方法?
[00:22:12.960 --> 00:22:15.960]  用自己的血氣?
[00:22:15.960 --> 00:22:20.960]  當上帝給了我們為主作供的機會
[00:22:20.960 --> 00:22:22.960]  我們不是應該抓緊嗎?
[00:22:22.960 --> 00:22:28.960]  不過千萬不要過分地去用人的方法
[00:22:28.960 --> 00:22:34.960]  結果可能就會做了一些過了火位的事
[00:22:34.960 --> 00:22:38.960]  畢竟我們是要堅信上帝的保守
[00:22:38.960 --> 00:22:44.960]  況且基督徒的品格不是透過成功去確認的
[00:22:44.960 --> 00:22:49.960]  西人往往視成功為道理的保證
[00:22:49.960 --> 00:22:52.960]  結果就藉著成功去證明你對
[00:22:52.960 --> 00:22:55.960]  但這個邏輯如果推到極致的話
[00:22:55.960 --> 00:22:58.960]  其實就是今天香港人所說的
[00:22:58.960 --> 00:23:03.960]  誰大誰惡誰正確
[00:23:03.960 --> 00:23:05.960]  很恐怖的
[00:23:05.960 --> 00:23:08.960]  這個真的是道理嗎?
[00:23:08.960 --> 00:23:11.960]  我早前看過一本書
[00:23:11.960 --> 00:23:15.960]  有位作者盧雲給了我很大的提醒
[00:23:15.960 --> 00:23:16.960]  當頭棒喝
[00:23:16.960 --> 00:23:21.960]  他說基督徒的人生不是求成功
[00:23:21.960 --> 00:23:26.960]  而是求結果子
[00:23:26.960 --> 00:23:32.960]  就用這句話讓我們彼此提醒彼此激勵
[00:23:32.960 --> 00:23:37.960]  現在我們繼續一起去誦讀14到17節
[00:23:37.960 --> 00:23:40.960]  我們準備好
[00:23:40.960 --> 00:23:41.960]  一二三
[00:23:41.960 --> 00:23:44.960]  「到鳥吃飯的時候
[00:23:44.960 --> 00:23:46.960]  波亞斯對路德說:
[00:23:46.960 --> 00:23:48.960]  你到這裡來吃餅
[00:23:48.960 --> 00:23:51.960]  將餅招載操累
[00:23:51.960 --> 00:23:54.960]  路德就在收割的人旁邊坐下
[00:23:54.960 --> 00:23:58.960]  他們把控鳥的水子遞給他
[00:23:58.960 --> 00:23:59.960]  他吃飽了
[00:23:59.960 --> 00:24:01.960]  還有剩餘的
[00:24:01.960 --> 00:24:04.960]  他起來又拾取墨水
[00:24:04.960 --> 00:24:06.960]  波亞斯吩咐僕人說
[00:24:06.960 --> 00:24:09.960]  他就是在菌中拾取墨水
[00:24:09.960 --> 00:24:11.960]  也可以用它
[00:24:11.960 --> 00:24:13.960]  不可羞辱它
[00:24:13.960 --> 00:24:16.960]  並要從菌裡抽出舍來
[00:24:16.960 --> 00:24:18.960]  留在地下任他拾取
[00:24:18.960 --> 00:24:20.960]  不可戚嚇他
[00:24:20.960 --> 00:24:23.960]  這樣路德在田間拾取墨水
[00:24:23.960 --> 00:24:26.960]  直到晚上將所拾取的打鳥
[00:24:26.960 --> 00:24:30.960]  若有一衣發大墨」
[00:24:30.960 --> 00:24:33.960]  現在波亞斯不單用言語去安慰路德
[00:24:33.960 --> 00:24:37.960]  更進一步用慷慨的行動去款待路德
[00:24:37.960 --> 00:24:39.960]  到吃飯的時候
[00:24:39.960 --> 00:24:41.960]  波亞斯邀請路德來到他身邊一起吃飯
[00:24:41.960 --> 00:24:45.960]  很明顯這是視路德為家人的舉動
[00:24:45.960 --> 00:24:46.960]  留意上文
[00:24:46.960 --> 00:24:49.960]  雖然路德初步接受了波亞斯的好意
[00:24:49.960 --> 00:24:53.960]  但仍然自覺不及他的一個疲累
[00:24:53.960 --> 00:24:55.960]  在第十三節這麼說
[00:24:55.960 --> 00:24:59.960]  於是路德並沒有坐在波亞斯旁邊
[00:24:59.960 --> 00:25:02.960]  而是坐在收割工人旁邊
[00:25:02.960 --> 00:25:04.960]  即是說他自視自己
[00:25:04.960 --> 00:25:06.960]  跟那些收割工人一起
[00:25:06.960 --> 00:25:08.960]  即是跟他們同類
[00:25:08.960 --> 00:25:15.960]  很明顯收割工人知道主子波亞斯的心意
[00:25:15.960 --> 00:25:18.960]  於是將烘焙過的墨水
[00:25:18.960 --> 00:25:20.960]  即是好吃一點的那些
[00:25:20.960 --> 00:25:21.960]  給路德吃了
[00:25:21.960 --> 00:25:23.960]  而且份量很多
[00:25:23.960 --> 00:25:25.960]  吃到他飽了之後
[00:25:25.960 --> 00:25:26.960]  還有剩下
[00:25:26.960 --> 00:25:28.960]  吃飽了
[00:25:28.960 --> 00:25:31.960]  路德繼續回到田裡拾取墨水
[00:25:31.960 --> 00:25:32.960]  在這個時候
[00:25:32.960 --> 00:25:37.960]  波亞斯竟然吩咐僕人容許路德在菌中拾取墨水
[00:25:37.960 --> 00:25:38.960]  第十五節
[00:25:38.960 --> 00:25:43.960]  甚至要他們在菌中拿出墨水
[00:25:43.960 --> 00:25:45.960]  放在地上讓他拾取
[00:25:45.960 --> 00:25:46.960]  第十六節
[00:25:46.960 --> 00:25:49.960]  按照摩西的律法
[00:25:49.960 --> 00:25:51.960]  其實拾取墨水的人
[00:25:51.960 --> 00:25:54.960]  是要等收割的人收好裝甲
[00:25:54.960 --> 00:25:57.960]  打好菌收起了那些菌
[00:25:57.960 --> 00:25:59.960]  不是給拾取墨水的人拾取
[00:25:59.960 --> 00:26:05.960]  才在收好的田裡去拾剩下的那些
[00:26:05.960 --> 00:26:09.960]  現在波亞斯吩咐僕人
[00:26:09.960 --> 00:26:15.960]  竟然用這個方法去看待路德
[00:26:15.960 --> 00:26:21.960]  其實是非常超越律法的要求
[00:26:21.960 --> 00:26:26.960]  結果路德在那天拾取墨水的數量是多到不得了
[00:26:26.960 --> 00:26:28.960]  若有一依法大墨
[00:26:28.960 --> 00:26:32.960]  這個一依法大約等於五十磅的菊粒
[00:26:32.960 --> 00:26:39.960]  等於一個男性勞工一個月的糧食
[00:26:39.960 --> 00:26:43.960]  路德遇上這個慷慨的對待
[00:26:43.960 --> 00:26:48.960]  不但完全沒有驕橫的態度
[00:26:48.960 --> 00:26:54.960]  繼續謙卑地坐在收割的人中間吃飯
[00:26:54.960 --> 00:27:00.960]  然後繼續回到田裡辛勤地拾取墨水
[00:27:00.960 --> 00:27:02.960]  他沒有恃重心驕
[00:27:02.960 --> 00:27:07.960]  波亞斯明白路德的為人就任由他
[00:27:07.960 --> 00:27:12.960]  就讓他甘心樂意去做好他份內的事
[00:27:12.960 --> 00:27:14.960]  去拾取墨水照顧婆婆
[00:27:14.960 --> 00:27:21.960]  直到晚上他還要親手將墨水打了
[00:27:21.960 --> 00:27:26.960]  也就是說這個打菊的工作也是由路德去做的
[00:27:26.960 --> 00:27:30.960]  是將菊和和皆分開
[00:27:30.960 --> 00:27:34.960]  其實是一個很辛勤的工作
[00:27:34.960 --> 00:27:37.960]  各位親愛的弟妹
[00:27:37.960 --> 00:27:41.960]  就算經歷上帝慷慨的供應
[00:27:41.960 --> 00:27:45.960]  原來都不是可以懶得理的
[00:27:45.960 --> 00:27:49.960]  我們要繼續辛勤工作
[00:27:49.960 --> 00:27:54.960]  辛勤其實是屬靈操練
[00:27:54.960 --> 00:27:58.960]  你想想《馬太福音》十一章廿九節
[00:27:58.960 --> 00:28:00.960]  當耶穌向世人呼籲
[00:28:00.960 --> 00:28:05.960]  「你們當負我的額,學我的樣式」的時候
[00:28:05.960 --> 00:28:13.960]  其實是呼籲人進入與耶穌同工的辛勤
[00:28:13.960 --> 00:28:16.960]  現在我們一起繼續去重讀
[00:28:16.960 --> 00:28:18.960]  十八到廿三節
[00:28:18.960 --> 00:28:26.960]  去繼續看上帝怎樣引領路德和拿訛米兩婆式
[00:28:26.960 --> 00:28:28.960]  我們一起讀
[00:28:28.960 --> 00:28:57.960]  (念句)
[00:28:57.960 --> 00:29:01.960]  因為他不斷地恩待活人死人
[00:29:01.960 --> 00:29:07.960]  拿訛米又說:那是我們本族的人,是一個至近的親屬
[00:29:07.960 --> 00:29:12.960]  摩訶女子路德說:她對我說
[00:29:12.960 --> 00:29:19.960]  「你要緊隨我的僕人拾取墨水,直等他們收完了我的裝甲」
[00:29:19.960 --> 00:29:25.960]  拿訛米對兒婦路德說:女兒啊,你跟著他的侍女出去
[00:29:25.960 --> 00:29:29.960]  不叫人遇見你在別人田間,這才為好
[00:29:29.960 --> 00:29:34.960]  於是路德和波亞斯的侍女常在一處,拾取墨水
[00:29:34.960 --> 00:29:41.960]  直到收完了大墨和小墨,路德仍與婆婆同住
[00:29:41.960 --> 00:29:45.960]  當路德將當日午飯吃剩的
[00:29:45.960 --> 00:29:49.960]  加上當日去收取到的墨水帶回家的時候
[00:29:49.960 --> 00:29:51.960]  拿訛米當然嚇了一跳
[00:29:51.960 --> 00:29:54.960]  這麼多的?你怎麼可能一日之間收到這麼多墨水?
[00:29:54.960 --> 00:29:57.960]  這是絕對不可能的事
[00:29:57.960 --> 00:30:03.960]  路德告訴拿訛米:我今天去了一個名叫波亞斯的人那裡
[00:30:03.960 --> 00:30:12.960]  從這句話可以看見,路德就算完成了一整天在波亞斯的田裡作工
[00:30:12.960 --> 00:30:18.960]  其實他仍然未發覺事情是何等的不尋常
[00:30:18.960 --> 00:30:21.960]  他也沒有想過這個波亞斯是什麼水
[00:30:21.960 --> 00:30:24.960]  其實他是相當無知的
[00:30:24.960 --> 00:30:28.960]  相反,拿訛米就很敏銳
[00:30:28.960 --> 00:30:32.960]  當他一看見這麼多大墨就知道不對勁
[00:30:32.960 --> 00:30:35.960]  於是就問路德尋根究底
[00:30:35.960 --> 00:30:38.960]  當他一聽見波亞斯這個名字
[00:30:38.960 --> 00:30:45.960]  他就知道這個波亞斯就是他丈夫爾利米勒親屬的人
[00:30:45.960 --> 00:30:51.960]  原來他一直知道波亞斯這個人的存在
[00:30:51.960 --> 00:30:57.960]  他知道這個人就是他丈夫的至近親屬
[00:30:57.960 --> 00:31:02.960]  這個至近親屬字眼有兩點值得注意的地方
[00:31:02.960 --> 00:31:08.960]  這個字在原文中是一個動詞「買贖」的分詞
[00:31:08.960 --> 00:31:11.960]  意思其實是買贖者
[00:31:11.960 --> 00:31:13.960]  在絕大多數的情況下
[00:31:13.960 --> 00:31:19.960]  聖經將這個分詞用在上帝並且亦作救贖主
[00:31:19.960 --> 00:31:21.960]  只有在少數的情況下
[00:31:21.960 --> 00:31:23.960]  按照上文下列的其他字眼
[00:31:23.960 --> 00:31:24.960]  例如我們這次
[00:31:24.960 --> 00:31:28.960]  亦作親屬、贖回或報血仇的人
[00:31:28.960 --> 00:31:32.960]  唯有利美記二十五章二十五節
[00:31:32.960 --> 00:31:35.960]  和路德記這一書
[00:31:35.960 --> 00:31:38.960]  亦作至近親屬
[00:31:38.960 --> 00:31:42.960]  按照剛才我們提到的利美記二十五章二十五節
[00:31:42.960 --> 00:31:44.960]  波亞斯作為至近親屬
[00:31:44.960 --> 00:31:48.960]  首要義務就是為爾利米勒買贖產業
[00:31:48.960 --> 00:31:50.960]  而不是立後
[00:31:50.960 --> 00:31:54.960]  但是立後是由於的親兄弟
[00:31:54.960 --> 00:31:56.960]  而非至近親屬的責任
[00:31:56.960 --> 00:31:59.960]  我們只能根據路德記推斷
[00:31:59.960 --> 00:32:03.960]  以色列人後來很可能將取遺商立後的責任
[00:32:03.960 --> 00:32:09.960]  都從嫡系的兄弟擴展到屬業的至親
[00:32:09.960 --> 00:32:10.960]  至近的親屬
[00:32:10.960 --> 00:32:11.960]  換句話說
[00:32:11.960 --> 00:32:14.960]  這個屬業至親和為親兄弟立後
[00:32:14.960 --> 00:32:16.960]  是混在一起去做
[00:32:16.960 --> 00:32:19.960]  這個仍然很難說
[00:32:19.960 --> 00:32:23.960]  立後其實就是屬業至親的立法責任
[00:32:23.960 --> 00:32:25.960]  極其量我們只能說
[00:32:25.960 --> 00:32:28.960]  沒有親兄弟的關係
[00:32:28.960 --> 00:32:31.960]  怎樣去為親屬立後呢?
[00:32:31.960 --> 00:32:34.960]  這是一個約定俗成的義務
[00:32:34.960 --> 00:32:40.960]  好叫親屬的產業不會留在外人的手中
[00:32:40.960 --> 00:32:44.960]  就是說當拿訛米在二章二十節
[00:32:44.960 --> 00:32:47.960]  說波亞斯是一個至近親屬的時候
[00:32:47.960 --> 00:32:50.960]  其實他首要去表達的是
[00:32:50.960 --> 00:32:58.960]  波亞斯有能力去為他的先夫爾利米勒買贖產業
[00:32:58.960 --> 00:33:03.960]  其次才應該想到波亞斯有可能去娶路德
[00:33:03.960 --> 00:33:07.960]  不過在執行買贖產業的事情裏面
[00:33:07.960 --> 00:33:13.960]  迎娶死者的妻子為死者立後
[00:33:13.960 --> 00:33:16.960]  亦都是一件理所當然的事
[00:33:16.960 --> 00:33:18.960]  由此可見
[00:33:18.960 --> 00:33:20.960]  在神奇妙的安排之下
[00:33:20.960 --> 00:33:23.960]  其實路德懵然不知
[00:33:23.960 --> 00:33:28.960]  已經成為履行上帝計劃的前線工作者
[00:33:28.960 --> 00:33:31.960]  是他走去拾取墨水
[00:33:31.960 --> 00:33:33.960]  是他接觸波亞斯
[00:33:33.960 --> 00:33:39.960]  是他將這個信息帶回給拿訛米知道
[00:33:39.960 --> 00:33:42.960]  而拿訛米身在後方
[00:33:42.960 --> 00:33:48.960]  不過他比路德敏銳不知多少倍
[00:33:48.960 --> 00:33:52.960]  他敏感到前線發生的事情
[00:33:52.960 --> 00:33:54.960]  原來有什麼用意
[00:33:54.960 --> 00:33:58.960]  不過他仍然看不通事情的全局
[00:33:58.960 --> 00:34:02.960]  他都只能夠去勸喻路德這個前線的工作者
[00:34:02.960 --> 00:34:05.960]  順勢而行
[00:34:05.960 --> 00:34:07.960]  你跌了心水不要再到處走
[00:34:07.960 --> 00:34:10.960]  你就專心去幫助斯哥田拾取墨水
[00:34:10.960 --> 00:34:13.960]  他只能夠說這句
[00:34:13.960 --> 00:34:17.960]  各位親愛的兄弟姐妹
[00:34:17.960 --> 00:34:24.960]  這會不會是我們基督徒群體生活每一天的狀況呢?
[00:34:24.960 --> 00:34:26.960]  當我們打開聖經
[00:34:26.960 --> 00:34:27.960]  讀聖經
[00:34:27.960 --> 00:34:30.960]  我們讀到羅馬書八章二十八節說
[00:34:30.960 --> 00:34:33.960]  萬事都互相效力
[00:34:33.960 --> 00:34:36.960]  叫愛神的人得益處
[00:34:36.960 --> 00:34:38.960]  頭腦上知道了
[00:34:38.960 --> 00:34:41.960]  但是在我們每天生活的每件細節上
[00:34:41.960 --> 00:34:44.960]  怎樣互相效力呢?
[00:34:44.960 --> 00:34:47.960]  究竟這件事怎樣和那件事效力呢?
[00:34:47.960 --> 00:34:49.960]  我們知不知道呢?
[00:34:49.960 --> 00:34:52.960]  我們知不知道呢?
[00:34:52.960 --> 00:34:58.960]  大家好像想答G一樣
[00:34:58.960 --> 00:35:01.960]  在人的有限的智慧裡
[00:35:01.960 --> 00:35:03.960]  我們看不通的
[00:35:03.960 --> 00:35:10.960]  結果我們怎樣去能夠證實萬事互相效力呢?
[00:35:10.960 --> 00:35:15.960]  說回我們最初和大家分享的庫瑪爾的故事
[00:35:15.960 --> 00:35:19.960]  正當他心裡苦苦追問
[00:35:19.960 --> 00:35:25.960]  為什麼自己只有七歲就要受這麼多苦的時候
[00:35:25.960 --> 00:35:31.960]  其實在這個人口販賣的工場之外
[00:35:31.960 --> 00:35:36.960]  國際的救援組織IgM已經發現了這個不法勾當
[00:35:36.960 --> 00:35:43.960]  正在和當地的執法當局計劃怎樣展開營救行動
[00:35:43.960 --> 00:35:48.960]  第二天他們就聯同警方闖進這個搖廠
[00:35:48.960 --> 00:35:50.960]  救出了受害者
[00:35:50.960 --> 00:35:53.960]  其中一個就是庫瑪爾
[00:35:53.960 --> 00:35:55.960]  逮捕了那些犯罪分子
[00:35:55.960 --> 00:35:59.960]  立刻攜集證據展開起訴的行動
[00:35:59.960 --> 00:36:00.960]  不單止是這樣
[00:36:00.960 --> 00:36:05.960]  之後IgM也為受害者進行逐一的輔導工作
[00:36:05.960 --> 00:36:08.960]  幫助他們重建新的生活
[00:36:08.960 --> 00:36:11.960]  後來庫瑪爾相信了耶穌
[00:36:11.960 --> 00:36:14.960]  因為IgM也是一個基督教的機構
[00:36:14.960 --> 00:36:16.960]  藉著這個生命的改變
[00:36:16.960 --> 00:36:18.960]  這個際遇的改變
[00:36:18.960 --> 00:36:20.960]  他努力去上進
[00:36:20.960 --> 00:36:22.960]  他很用心讀書
[00:36:22.960 --> 00:36:26.960]  後來還取得了社會工作的碩士學歷
[00:36:26.960 --> 00:36:28.960]  現在繼續留在他的家鄉
[00:36:28.960 --> 00:36:31.960]  印度南部的那個地方
[00:36:31.960 --> 00:36:33.960]  IgM的辦事處裡面繼續工作
[00:36:33.960 --> 00:36:35.960]  擔任社工
[00:36:35.960 --> 00:36:38.960]  繼續參與這個打擊人口販賣的罪行
[00:36:38.960 --> 00:36:43.960]  幫助其他有類似經歷的受害者
[00:36:43.960 --> 00:36:46.960]  他回顧他人生的時候
[00:36:46.960 --> 00:36:50.960]  他說如果沒有被IgM去營救
[00:36:50.960 --> 00:36:52.960]  我一生都只能夠活在黑暗
[00:36:52.960 --> 00:36:54.960]  毫無盼望
[00:36:54.960 --> 00:36:57.960]  現在由於政府當局和IgM的幫助
[00:36:57.960 --> 00:36:59.960]  我能夠呼吸自由的空氣
[00:36:59.960 --> 00:37:01.960]  接受教育
[00:37:01.960 --> 00:37:03.960]  我要感謝上帝
[00:37:03.960 --> 00:37:05.960]  是藉著那個偶然的機會
[00:37:05.960 --> 00:37:09.960]  將他和IgM帶進這個世界
[00:37:09.960 --> 00:37:11.960]  去營救我
[00:37:11.960 --> 00:37:15.960]  我要感謝每一個去讓這件事發生的人
[00:37:15.960 --> 00:37:17.960]  我很盼望這個世界
[00:37:17.960 --> 00:37:24.960]  能夠有更多像我這樣有偶然獲救遭遇的幸運兒
[00:37:24.960 --> 00:37:28.960]  我深深盼望這個人口販賣的罪行
[00:37:28.960 --> 00:37:33.960]  能夠在他這個時代中終結
[00:37:33.960 --> 00:37:37.960]  他也成了每一個基督徒
[00:37:37.960 --> 00:37:43.960]  能夠去傳公義、好憐憫
[00:37:43.960 --> 00:37:46.960]  以謙卑的心與神同行
[00:37:46.960 --> 00:37:52.960]  能夠為別人帶來祝福、拯救
[00:37:52.960 --> 00:37:54.960]  說到底
[00:37:54.960 --> 00:37:57.960]  其實這是一個信心的功課
[00:37:57.960 --> 00:38:01.960]  重點不是我們要知道明天如何
[00:38:01.960 --> 00:38:02.960]  相反
[00:38:02.960 --> 00:38:04.960]  其實真正信心的功課就是
[00:38:04.960 --> 00:38:07.960]  就算我們不知道明天將會如何
[00:38:07.960 --> 00:38:14.960]  也一樣是在抓緊上帝給我們的道德判斷的能力
[00:38:14.960 --> 00:38:16.960]  就好像路德那樣
[00:38:16.960 --> 00:38:25.960]  活出每一天的良善、信心和愛心
[00:38:25.960 --> 00:38:33.960]  我們現在安靜地在神面前祈禱
[00:38:33.960 --> 00:38:36.960]  讓我們安靜地在神面前
[00:38:36.960 --> 00:38:40.960]  將今天在崇拜裡面領受的信息
[00:38:40.960 --> 00:38:44.960]  沉澱在心裡面
[00:38:44.960 --> 00:38:48.960]  我大概半分鐘後繼續和大家一起祈禱
[00:39:13.960 --> 00:39:17.960]  各位電影姐妹、各位朋友
[00:39:17.960 --> 00:39:22.960]  你的人生會不會現在都面對著一些抉擇
[00:39:22.960 --> 00:39:26.960]  你不知道你的抉擇會帶來什麼結果
[00:39:26.960 --> 00:39:32.960]  你不肯定你的將來會是怎樣
[00:39:32.960 --> 00:39:34.960]  就在這一刻
[00:39:34.960 --> 00:39:41.960]  我們一起將這個抉擇和將來交給神吧
[00:39:41.960 --> 00:39:54.960]  上帝的引領不是在於我們肯定結果是怎樣
[00:39:54.960 --> 00:40:00.960]  而是要肯定我們決定的過程
[00:40:00.960 --> 00:40:03.960]  是不是土神起月
[00:40:03.960 --> 00:40:08.960]  是不是秉承良善和忠心
[00:40:08.960 --> 00:40:10.960]  就這個決定
[00:40:10.960 --> 00:40:13.960]  你其實已經可以肯定
[00:40:13.960 --> 00:40:17.960]  你是不是行在神的心意裡
[00:40:17.960 --> 00:40:24.960]  我們是不是願意這樣將自己的生命交託給神呢
[00:40:24.960 --> 00:40:28.960]  天父上帝
[00:40:28.960 --> 00:40:31.960]  多謝你讓我們看見
[00:40:31.960 --> 00:40:34.960]  波亞斯的良善
[00:40:34.960 --> 00:40:41.960]  慈愛、慷慨、正直
[00:40:41.960 --> 00:40:44.960]  我們同樣也看見
[00:40:44.960 --> 00:40:49.960]  老德也有很多高尚的情操
[00:40:49.960 --> 00:40:57.960]  他們這兩個人沒有因為肯定將來是怎樣
[00:40:57.960 --> 00:40:59.960]  而今天決定做對的事
[00:40:59.960 --> 00:41:01.960]  相反
[00:41:01.960 --> 00:41:06.960]  他們活在一個不知將來如何的狀況裡
[00:41:06.960 --> 00:41:13.960]  忠心去做好良善生命的信心功課
[00:41:13.960 --> 00:41:22.960]  主,我求祢這樣操練我們的心
[00:41:22.960 --> 00:41:27.960]  讓我們成為一個這樣土祢起月的人
[00:41:27.960 --> 00:41:31.960]  憑信心、憑良善、憑忠心
[00:41:31.960 --> 00:41:36.960]  去活出每一天這樣土祢起月的功課
[00:41:36.960 --> 00:41:40.960]  求祢加力,聽我們祈禱,奉主的名

