
[00:00:00.000 --> 00:00:03.080]  就是敬拜女帶領我們唱詩的時候
[00:16:10.800 --> 00:16:11.800]  我的體會是
[00:16:11.800 --> 00:16:14.800]  上帝是一個願意讓我們去尋得見
[00:16:14.800 --> 00:16:16.800]  但我們也要細心留意
[00:16:16.800 --> 00:16:18.800]  因為剛才的經歷
[00:16:18.800 --> 00:16:20.800]  如果在不信的人眼中
[00:16:20.800 --> 00:16:21.800]  可能覺得這麼巧合
[00:16:21.800 --> 00:16:23.800]  但因為我們所信的上帝
[00:16:23.800 --> 00:16:25.800]  我們相信他是真實的
[00:16:25.800 --> 00:16:27.800]  他真的在那裡與我們同在
[00:16:27.800 --> 00:16:29.800]  願意幫助我們
[00:16:29.800 --> 00:16:31.800]  引導我們那位上帝的時候
[00:16:31.800 --> 00:16:32.800]  這件事
[00:16:32.800 --> 00:16:34.800]  我覺得對我來說是一個神蹟
[00:16:34.800 --> 00:16:36.800]  是上帝自己回應我
[00:16:36.800 --> 00:16:38.800]  禱告的一個經歷
[00:16:38.800 --> 00:16:40.800]  盼望我們也去學習
[00:16:40.800 --> 00:16:42.800]  在我們的生活中
[00:16:42.800 --> 00:16:44.800]  我們也能夠去看見上帝
[00:16:44.800 --> 00:16:46.800]  利用一個專心尋求的心
[00:16:46.800 --> 00:16:48.800]  你會看得見
[00:16:48.800 --> 00:16:50.800]  原來神的工作、神蹟
[00:16:50.800 --> 00:16:51.800]  也離你不遠
[00:16:51.800 --> 00:16:52.800]  好嗎?
[00:16:52.800 --> 00:16:54.800]  好,我們接下來再去看
[00:16:54.800 --> 00:16:58.800]  接下來的經文第五和第六節
[00:16:58.800 --> 00:17:00.800]  我們先去看第五節
[00:17:00.800 --> 00:17:02.800]  第五節說到
[00:17:02.800 --> 00:17:04.800]  當神呼喚了摩西
[00:17:04.800 --> 00:17:06.800]  就說摩西,摩西
[00:17:06.800 --> 00:17:07.800]  摩西說我在這裡
[00:17:07.800 --> 00:17:08.800]  的時候
[00:17:08.800 --> 00:17:10.800]  摩西很特別地說
[00:17:10.800 --> 00:17:12.800]  不可過渡這類來
[00:17:12.800 --> 00:17:14.800]  這個意思是說
[00:17:14.800 --> 00:17:16.800]  他正在走過去
[00:17:16.800 --> 00:17:19.800]  他正在走經濟蟲的當中
[00:17:19.800 --> 00:17:21.800]  他叫他不要再接近
[00:17:21.800 --> 00:17:23.800]  停一停
[00:17:23.800 --> 00:17:25.800]  你會說為甚麼呢?
[00:17:25.800 --> 00:17:26.800]  為甚麼要這樣呢?
[00:17:26.800 --> 00:17:27.800]  剛剛有提到
[00:17:27.800 --> 00:17:29.800]  當時摩西是八十歲
[00:17:29.800 --> 00:17:31.800]  但這是他人生第一次
[00:17:31.800 --> 00:17:33.800]  去遇見上帝
[00:17:33.800 --> 00:17:35.800]  或者上帝呼喚他
[00:17:35.800 --> 00:17:37.800]  直接呼喚他的名字的時間
[00:17:37.800 --> 00:17:40.800]  摩西第一次見面
[00:17:40.800 --> 00:17:42.800]  可能他還不太熟悉
[00:17:42.800 --> 00:17:44.800]  上帝的臨在是甚麼回事
[00:17:44.800 --> 00:17:46.800]  上帝是一個怎樣的特質
[00:17:46.800 --> 00:17:48.800]  或者屬性的上帝
[00:17:48.800 --> 00:17:50.800]  所以神要先讓摩西知道
[00:17:50.800 --> 00:17:52.800]  他接下來要迎見上帝的時候
[00:17:52.800 --> 00:17:54.800]  要有一個怎樣的態度
[00:17:54.800 --> 00:17:56.800]  怎樣的準備
[00:17:56.800 --> 00:17:58.800]  第五節我們看到
[00:17:58.800 --> 00:18:02.800]  他叫他把你腳上的鞋脫掉
[00:18:02.800 --> 00:18:05.800]  把你腳上的鞋脫掉是甚麼意思呢?
[00:18:05.800 --> 00:18:09.800]  不知道大家新年有沒有去過日本
[00:18:09.800 --> 00:18:11.800]  在東方的社會
[00:18:11.800 --> 00:18:13.800]  脫鞋是有一個意思
[00:18:13.800 --> 00:18:16.800]  脫鞋是一種尊敬的意思
[00:18:16.800 --> 00:18:18.800]  因為東方的社會
[00:18:18.800 --> 00:18:20.800]  韓國或者日本人都是
[00:18:20.800 --> 00:18:22.800]  我也有朋友
[00:18:22.800 --> 00:18:24.800]  試過去他們家裡的時候
[00:18:24.800 --> 00:18:26.800]  日本人或者韓國人家裡的時候
[00:18:26.800 --> 00:18:28.800]  你要把你的鞋脫在玄關
[00:18:28.800 --> 00:18:30.800]  就是入門前
[00:18:30.800 --> 00:18:32.800]  你不可以踩進去
[00:18:32.800 --> 00:18:34.800]  如果你踩進去是很冒犯
[00:18:34.800 --> 00:18:37.800]  或者是很不尊重的一個行為
[00:18:37.800 --> 00:18:39.800]  因為想像一下很正常
[00:18:39.800 --> 00:18:41.800]  你的腳可能在街上
[00:18:41.800 --> 00:18:43.800]  你踩了很多髒東西
[00:18:43.800 --> 00:18:45.800]  塵埃
[00:18:45.800 --> 00:18:47.800]  如果你這樣踩進去的時候
[00:18:47.800 --> 00:18:49.800]  對別人好像弄髒了別人的地方
[00:18:49.800 --> 00:18:53.800]  所以脫鞋是表達你的尊重
[00:18:53.800 --> 00:18:57.800]  是這個行為
[00:18:57.800 --> 00:18:59.800]  同樣上帝要求摩西
[00:18:59.800 --> 00:19:02.800]  把鞋脫下
[00:19:02.800 --> 00:19:05.800]  要告訴他要以正確的心態
[00:19:05.800 --> 00:19:09.800]  以尊敬謙卑的態度去迎接這位上帝
[00:19:09.800 --> 00:19:11.800]  這位是聖潔的上帝
[00:19:11.800 --> 00:19:16.800]  上帝說因為你所站的地方是聖地
[00:19:16.800 --> 00:19:19.800]  剛剛說到摩西在哪裡
[00:19:19.800 --> 00:19:23.800]  摩西是不是在一個很特別的地方
[00:19:23.800 --> 00:19:24.800]  不是
[00:19:24.800 --> 00:19:26.800]  它只是在一個曠野
[00:19:26.800 --> 00:19:28.800]  放羊的一個地方
[00:19:28.800 --> 00:19:31.800]  為什麼上帝會說那裡是一個聖地
[00:19:31.800 --> 00:19:33.800]  那裡有什麼特別
[00:19:33.800 --> 00:19:35.800]  那裡有什麼神聖的魔力
[00:19:35.800 --> 00:19:37.800]  是不是特別乾淨
[00:19:37.800 --> 00:19:39.800]  原來也不是
[00:19:39.800 --> 00:19:41.800]  因為剛剛說到
[00:19:41.800 --> 00:19:44.800]  上帝是聖潔的上帝
[00:19:44.800 --> 00:19:47.800]  原來當有神臨在的地方
[00:19:47.800 --> 00:19:49.800]  那個地方就是聖地
[00:19:49.800 --> 00:19:51.800]  不是因為那個地方有什麼特別
[00:19:51.800 --> 00:19:53.800]  而是因為有上帝的臨在
[00:19:53.800 --> 00:19:55.800]  那個地方就是聖地
[00:19:55.800 --> 00:19:59.800]  所以當耶和華神要求摩西
[00:19:59.800 --> 00:20:01.800]  不要再繼續向前走
[00:20:01.800 --> 00:20:04.800]  或者要求摩西脫鞋的舉動
[00:20:04.800 --> 00:20:06.800]  是要表示讓摩西知道
[00:20:06.800 --> 00:20:08.800]  你接下來要迎接的我
[00:20:08.800 --> 00:20:10.800]  是一位聖潔的上帝
[00:20:10.800 --> 00:20:16.800]  我們要摩西以敬畏和清潔的心去面見祂
[00:20:16.800 --> 00:20:19.800]  我想神不是想拒絕和摩西對話
[00:20:19.800 --> 00:20:21.800]  不是說我很乾淨
[00:20:21.800 --> 00:20:23.800]  你不乾淨不要靠近我
[00:20:23.800 --> 00:20:26.800]  而是祂很願意和人結連
[00:20:26.800 --> 00:20:29.800]  同時人需要有一個清潔的心
[00:20:29.800 --> 00:20:30.800]  或者回應
[00:20:30.800 --> 00:20:32.800]  在當中去面見我們的上帝
[00:20:32.800 --> 00:20:35.800]  是一種尊敬敬畏的態度
[00:20:35.800 --> 00:20:41.800]  接下來上帝也繼續和摩西說話
[00:20:41.800 --> 00:20:43.800]  上帝說
[00:20:43.800 --> 00:20:45.800]  我是你父親的神
[00:20:45.800 --> 00:20:46.800]  阿伯拉罕的神
[00:20:46.800 --> 00:20:47.800]  以撒的神
[00:20:47.800 --> 00:20:49.800]  瓦國的神
[00:20:49.800 --> 00:20:54.800]  這裡剛剛說到摩西第一次和上帝相遇
[00:20:54.800 --> 00:20:59.800]  這裡是說神第一次向摩西直接顯現
[00:20:59.800 --> 00:21:03.800]  也在摩西面前作一個自我介紹
[00:21:03.800 --> 00:21:05.800]  不知道如果這一刻
[00:21:05.800 --> 00:21:07.800]  我邀請其中一位你們出來自我介紹
[00:21:07.800 --> 00:21:09.800]  你會如何介紹自己
[00:21:09.800 --> 00:21:11.800]  可能告訴你我的名字
[00:21:11.800 --> 00:21:14.800]  或者你很想讓人認識你的時候
[00:21:14.800 --> 00:21:16.800]  你會說一下你的性格和特質
[00:21:16.800 --> 00:21:18.800]  或者你是哪一邊的朋友
[00:21:18.800 --> 00:21:21.800]  讀哪一學校的學生
[00:21:21.800 --> 00:21:23.800]  可能想找一下認同
[00:21:23.800 --> 00:21:27.800]  上帝的字界暗示了一些事
[00:21:27.800 --> 00:21:29.800]  很想讓摩西知道
[00:21:29.800 --> 00:21:31.800]  他是一個怎樣的上帝
[00:21:31.800 --> 00:21:33.800]  上帝在這裡很特別
[00:21:33.800 --> 00:21:35.800]  他說我是你父親的神
[00:21:35.800 --> 00:21:36.800]  阿伯拉罕的神
[00:21:36.800 --> 00:21:37.800]  以撒的神
[00:21:37.800 --> 00:21:38.800]  瓦國的神
[00:21:38.800 --> 00:21:43.800]  上帝將自己和以色列的列祖聯繫起來
[00:21:43.800 --> 00:21:46.800]  這裡是說這些以色列的列祖
[00:21:46.800 --> 00:21:47.800]  摩西一聽就知道
[00:21:47.800 --> 00:21:50.800]  這群人已經過世很多年
[00:21:50.800 --> 00:21:52.800]  已經在這個世上拜拜了
[00:21:52.800 --> 00:21:55.800]  但是上帝很想讓摩西知道
[00:21:55.800 --> 00:21:58.800]  他就是過去在歷史裡
[00:21:58.800 --> 00:22:02.800]  向阿伯拉罕、以色列、瓦國顯現的神
[00:22:02.800 --> 00:22:05.800]  而這一刻,當一刻在曠野
[00:22:05.800 --> 00:22:07.800]  摩西在牧羊的時候
[00:22:07.800 --> 00:22:10.800]  他那一刻也在和摩西說話
[00:22:10.800 --> 00:22:13.800]  他很想說他是那位永恆不變
[00:22:13.800 --> 00:22:16.800]  是那位永活的創造主
[00:22:16.800 --> 00:22:18.800]  其實三章的後半部
[00:22:18.800 --> 00:22:21.800]  神也很直接和摩西介紹自己
[00:22:21.800 --> 00:22:24.800]  他是那位自由永有的上帝
[00:22:24.800 --> 00:22:27.800]  除了上帝很想告訴摩西
[00:22:27.800 --> 00:22:29.800]  他是那位永活
[00:22:29.800 --> 00:22:30.800]  聖潔全能
[00:22:30.800 --> 00:22:32.800]  永恆不變的上帝之外
[00:22:32.800 --> 00:22:36.800]  他將自己和一群列祖聯繫起來
[00:22:36.800 --> 00:22:38.800]  是很想讓摩西知道
[00:22:38.800 --> 00:22:41.800]  雖然他是那位很全能
[00:22:41.800 --> 00:22:43.800]  是自由永有的上帝
[00:22:43.800 --> 00:22:44.800]  永恆不變
[00:22:44.800 --> 00:22:47.800]  然而他是那位願意和人建立關係
[00:22:47.800 --> 00:22:52.800]  他是和阿伯拉罕、以色列、瓦國納約的上帝
[00:22:52.800 --> 00:22:55.800]  上帝是願意與人有關係
[00:22:55.800 --> 00:22:58.800]  並且去看顧、去憐憫人的上帝
[00:22:58.800 --> 00:23:03.800]  當摩西聽完上帝的誓言的時候
[00:23:03.800 --> 00:23:06.800]  他的反應是很即時的
[00:23:06.800 --> 00:23:08.800]  他說摩西因為怕見神
[00:23:08.800 --> 00:23:11.800]  就把自己的念蒙住了
[00:23:11.800 --> 00:23:14.800]  「蒙上念」的意思是表明一種敬畏
[00:23:14.800 --> 00:23:15.800]  一種懼怕
[00:23:15.800 --> 00:23:19.800]  當刻的懼怕是一個很正常的反應
[00:23:19.800 --> 00:23:23.800]  因為當刻摩西一聽到
[00:23:23.800 --> 00:23:24.800]  他經過的時候
[00:23:24.800 --> 00:23:26.800]  他想走近一點去經濟叢
[00:23:26.800 --> 00:23:29.800]  去聽聽、去看一看這件事的時候
[00:23:29.800 --> 00:23:31.800]  他發現原來和他說話的那一位
[00:23:31.800 --> 00:23:33.800]  是那位聖潔永恆不變
[00:23:33.800 --> 00:23:37.800]  但同時這位聖潔永恆不變的上帝
[00:23:37.800 --> 00:23:39.800]  是向卑微的他
[00:23:39.800 --> 00:23:43.800]  向曠野木槿羊的他去顯現、去說話
[00:23:43.800 --> 00:23:48.800]  頂姐妹,這位聖潔永恆的神
[00:23:48.800 --> 00:23:51.800]  是那位願意向人顯現的神
[00:23:51.800 --> 00:23:53.800]  讓我們去認識他
[00:23:53.800 --> 00:23:58.800]  而當我們知道去看見上帝臨在的時候
[00:23:58.800 --> 00:24:01.800]  我們就應該要以一個正確的態度
[00:24:01.800 --> 00:24:04.800]  一個敬畏、清潔的心去迎見上帝
[00:24:04.800 --> 00:24:08.800]  不知道大家在回來教會
[00:24:08.800 --> 00:24:10.800]  即是每個星期都回來的時候
[00:24:10.800 --> 00:24:12.800]  你有沒有預備好自己
[00:24:12.800 --> 00:24:15.800]  剛剛上一個點提到
[00:24:15.800 --> 00:24:17.800]  我們要有一個尋求上帝的心
[00:24:17.800 --> 00:24:22.800]  這裡提到神是願意與人有關係
[00:24:22.800 --> 00:24:24.800]  今天昔日
[00:24:24.800 --> 00:24:27.800]  或者昔日神是阿伯拉罕爾薩雅閣的上帝
[00:24:27.800 --> 00:24:29.800]  在今個世代、在今天
[00:24:29.800 --> 00:24:32.800]  都是我、你們在座每一個人的上帝
[00:24:32.800 --> 00:24:34.800]  祂和你們是有關係的
[00:24:34.800 --> 00:24:37.800]  而神每個星期都會藉著崇拜
[00:24:37.800 --> 00:24:40.800]  透過詩歌、透過上帝自己的話
[00:24:40.800 --> 00:24:42.800]  都在與你們說話
[00:24:42.800 --> 00:24:44.800]  而我們需要的時候
[00:24:44.800 --> 00:24:46.800]  在上帝臨在的這個地方
[00:24:46.800 --> 00:24:49.800]  我們需要以一個正確的態度
[00:24:49.800 --> 00:24:52.800]  一個敬畏、清潔的心去面見
[00:24:52.800 --> 00:24:58.800]  另外今天的經文又再開闊我們的看法
[00:24:58.800 --> 00:25:00.800]  我們經常覺得上帝臨在的地方
[00:25:00.800 --> 00:25:06.800]  可能是一個教會的當中
[00:25:06.800 --> 00:25:09.800]  或者是有基督徒的當中
[00:25:09.800 --> 00:25:12.800]  但原來剛剛提到
[00:25:12.800 --> 00:25:16.800]  上帝也是各位願意臨在我們生活的當中
[00:25:16.800 --> 00:25:20.800]  正如同摩西在曠野上帝都會臨在
[00:25:20.800 --> 00:25:23.800]  在我們家裏、在我們的學校
[00:25:23.800 --> 00:25:25.800]  原來上帝也是各位會臨在
[00:25:25.800 --> 00:25:28.800]  在我們生命裏的上帝
[00:25:28.800 --> 00:25:32.800]  反思一下你們敬畏神的心
[00:25:32.800 --> 00:25:34.800]  或者清潔的心
[00:25:34.800 --> 00:25:35.800]  或者你們聖潔的生活
[00:25:35.800 --> 00:25:38.800]  會不會只是發生在教會的當中
[00:25:38.800 --> 00:25:40.800]  不知道你們走出這個教會
[00:25:40.800 --> 00:25:42.800]  未必是走出這個教會
[00:25:42.800 --> 00:25:44.800]  可能是走出這個十二樓
[00:25:44.800 --> 00:25:47.800]  你們的樣子會不會已經不一樣了
[00:25:47.800 --> 00:25:48.800]  會不會你們的行事為人
[00:25:48.800 --> 00:25:52.800]  已經在我們面前見到的你不一樣了
[00:25:52.800 --> 00:25:56.800]  你們的信仰生活會不會只是周末限定
[00:25:56.800 --> 00:26:00.800]  就是星期六、日才是基督徒的身分
[00:26:00.800 --> 00:26:04.800]  到平日你會做回自己真正的樣子等等
[00:26:04.800 --> 00:26:07.800]  有一節經文提到
[00:26:07.800 --> 00:26:09.800]  《利美記》十九章二節
[00:26:09.800 --> 00:26:11.800]  它說你們要聖潔
[00:26:11.800 --> 00:26:15.800]  因為我耶和華你們的上帝是聖潔的
[00:26:15.800 --> 00:26:20.800]  這也是神向他的屬神的子民
[00:26:20.800 --> 00:26:25.800]  屬神的兒女要求或追求的一件事
[00:26:25.800 --> 00:26:29.800]  當然我們今天仍然會有犯罪
[00:26:29.800 --> 00:26:31.800]  或者有做得不好
[00:26:31.800 --> 00:26:33.800]  做一些罪的時候
[00:26:33.800 --> 00:26:39.800]  但上帝也說我們是被他拯救的一群子民
[00:26:39.800 --> 00:26:43.800]  今天我們也是因為上帝的補血緣故
[00:26:43.800 --> 00:26:45.800]  我們也能夠在上帝的面前
[00:26:45.800 --> 00:26:48.800]  我們是一群常說的蒙恩的罪人
[00:26:48.800 --> 00:26:52.800]  而我們蒙恩的罪人並不代表我們完全停止
[00:26:52.800 --> 00:26:55.800]  我們繼續做我們要做的事等等
[00:26:55.800 --> 00:26:58.800]  而是我們要繼續追求這位聖潔
[00:26:58.800 --> 00:27:01.800]  因為我們所信的上帝在聖潔的時候
[00:27:01.800 --> 00:27:03.800]  我們是屬於他
[00:27:03.800 --> 00:27:06.800]  屬於上帝的時候我們就要這樣去做
[00:27:06.800 --> 00:27:08.800]  去持守我們的聖潔
[00:27:08.800 --> 00:27:13.800]  原來神是期望我們這群屬神的兒女
[00:27:13.800 --> 00:27:16.800]  我們這群基督徒去持守聖潔
[00:27:16.800 --> 00:27:18.800]  不單是在教會
[00:27:18.800 --> 00:27:20.800]  而是在你的家裡
[00:27:20.800 --> 00:27:22.800]  在你的朋友圈裡
[00:27:22.800 --> 00:27:23.800]  在你的學校
[00:27:23.800 --> 00:27:25.800]  甚至是你一個人的時候
[00:27:25.800 --> 00:27:27.800]  上帝也臨在
[00:27:27.800 --> 00:27:28.800]  上帝臨在的時候
[00:27:28.800 --> 00:27:30.800]  那個地方就成聖
[00:27:30.800 --> 00:27:32.800]  我們也要知道
[00:27:32.800 --> 00:27:34.800]  我們也要繼續去追求聖潔
[00:27:34.800 --> 00:27:36.800]  經常說聖潔這個字
[00:27:36.800 --> 00:27:40.800]  或者在當中究竟這個字去解釋
[00:27:40.800 --> 00:27:42.800]  最簡單就是
[00:27:42.800 --> 00:27:45.800]  是一種分別為性的想法
[00:27:45.800 --> 00:27:46.800]  是一個分離
[00:27:46.800 --> 00:27:48.800]  究竟分離是什麼呢?
[00:27:48.800 --> 00:27:52.800]  就是我們與世界的價值觀不一樣
[00:27:52.800 --> 00:27:57.800]  是跟從上帝去過一個合神心意的生活
[00:27:58.800 --> 00:28:00.800]  會說「怎樣啦?」
[00:28:00.800 --> 00:28:02.800]  簡單來說
[00:28:02.800 --> 00:28:04.800]  如果處境化一點
[00:28:04.800 --> 00:28:06.800]  在學校、朋友圈裡
[00:28:06.800 --> 00:28:09.800]  我想也有很多人說是非
[00:28:09.800 --> 00:28:11.800]  在世界裡覺得「沒事啦」
[00:28:11.800 --> 00:28:13.800]  「背後說人不要緊啦」
[00:28:13.800 --> 00:28:17.800]  但原來當我們選擇不參與的時候
[00:28:17.800 --> 00:28:19.800]  其實你也在朋友面前
[00:28:19.800 --> 00:28:22.800]  表達持守聖潔的行為
[00:28:22.800 --> 00:28:25.800]  或者這個世界也會說
[00:28:25.800 --> 00:28:27.800]  「我不需要理別人」
[00:28:27.800 --> 00:28:29.800]  「我只顧自己」
[00:28:29.800 --> 00:28:30.800]  「我喜歡怎樣就怎樣」
[00:28:30.800 --> 00:28:32.800]  「我不在乎別人」
[00:28:32.800 --> 00:28:34.800]  你去持守聖潔可能就是
[00:28:34.800 --> 00:28:36.800]  要活出上帝告訴我們
[00:28:36.800 --> 00:28:38.800]  我們要愛別人
[00:28:38.800 --> 00:28:40.800]  關心別人的行為
[00:28:40.800 --> 00:28:42.800]  你這樣做的時候
[00:28:42.800 --> 00:28:44.800]  也是一個持守信仰
[00:28:44.800 --> 00:28:46.800]  持守聖潔的行為
[00:28:46.800 --> 00:28:48.800]  甚至可能直接一點
[00:28:48.800 --> 00:28:51.800]  可能現在網上很方便
[00:28:51.800 --> 00:28:56.800]  可能朋友之間會分享一些裸露色情的東西
[00:28:56.800 --> 00:28:58.800]  你拒絕不去看
[00:28:58.800 --> 00:29:00.800]  不去討論
[00:29:00.800 --> 00:29:02.800]  甚至有朋友說黃色笑話
[00:29:02.800 --> 00:29:04.800]  你不去參與
[00:29:04.800 --> 00:29:06.800]  不去加入
[00:29:06.800 --> 00:29:08.800]  你不去說的時候
[00:29:08.800 --> 00:29:11.800]  你也是在跟從上帝
[00:29:11.800 --> 00:29:15.800]  是一群持守聖潔的基督徒
[00:29:15.800 --> 00:29:18.800]  又或者到你身邊的朋友
[00:29:18.800 --> 00:29:20.800]  你一個人的時候
[00:29:20.800 --> 00:29:21.800]  在家裡
[00:29:21.800 --> 00:29:24.800]  你敢不敢開你家裡
[00:29:24.800 --> 00:29:27.800]  上網的瀏覽記錄給我看看
[00:29:27.800 --> 00:29:29.800]  不知道你們看到些什麼
[00:29:29.800 --> 00:29:31.800]  在當中一個人的時候
[00:29:31.800 --> 00:29:33.800]  原來也不只是你一個
[00:29:33.800 --> 00:29:35.800]  上帝也在
[00:29:35.800 --> 00:29:36.800]  但我想說
[00:29:36.800 --> 00:29:38.800]  這個聖潔的上帝
[00:29:38.800 --> 00:29:40.800]  不是一味像閉路電視那樣
[00:29:40.800 --> 00:29:42.800]  監視著我們一舉一動
[00:29:42.800 --> 00:29:44.800]  因為上帝說
[00:29:44.800 --> 00:29:46.800]  祂已經願意
[00:29:46.800 --> 00:29:48.800]  祂參見了祂的愛子
[00:29:48.800 --> 00:29:50.800]  即是耶穌基督
[00:29:50.800 --> 00:29:51.800]  成為了我們的救主
[00:29:51.800 --> 00:29:53.800]  祂赦免了我們的罪
[00:29:53.800 --> 00:29:55.800]  祂願意去饒恕我們
[00:29:55.800 --> 00:29:57.800]  但現在更加給我們
[00:29:57.800 --> 00:29:59.800]  有聖靈在當中
[00:29:59.800 --> 00:30:02.800]  給我們有力量去勝過這些罪惡
[00:30:02.800 --> 00:30:05.800]  我們需要的是一顆追求聖潔
[00:30:05.800 --> 00:30:06.800]  並且在生活裡面
[00:30:06.800 --> 00:30:08.800]  去持守聖潔的態度
[00:30:08.800 --> 00:30:10.800]  一個心
[00:30:10.800 --> 00:30:12.800]  拍檔我們今天也藉著
[00:30:12.800 --> 00:30:14.800]  這裡的經文
[00:30:14.800 --> 00:30:16.800]  今天是說日常中的Calling
[00:30:16.800 --> 00:30:19.800]  剛剛說的Calling有兩個意思
[00:30:19.800 --> 00:30:21.800]  原來上帝在我們生活裡面
[00:30:21.800 --> 00:30:23.800]  已經呼喚了我們
[00:30:23.800 --> 00:30:25.800]  我們需要有一顆渴求
[00:30:25.800 --> 00:30:26.800]  尋求神的心
[00:30:26.800 --> 00:30:28.800]  我們就能夠在日常裡面
[00:30:28.800 --> 00:30:29.800]  去看見神
[00:30:29.800 --> 00:30:31.800]  第二個Calling是什麼呢
[00:30:31.800 --> 00:30:32.800]  我們聖潔的主
[00:30:32.800 --> 00:30:34.800]  祂也呼召著我們
[00:30:34.800 --> 00:30:35.800]  我們要持守聖潔
[00:30:35.800 --> 00:30:37.800]  我們要以敬畏
[00:30:37.800 --> 00:30:39.800]  清潔的心去迎見
[00:30:39.800 --> 00:30:40.800]  在每一天
[00:30:40.800 --> 00:30:41.800]  每一個地方
[00:30:41.800 --> 00:30:42.800]  與我們同在的神王
[00:30:42.800 --> 00:30:44.800]  很想邀請敬拜隊
[00:30:44.800 --> 00:30:47.800]  我們接下來也想藉著一首詩歌
[00:30:47.800 --> 00:30:49.800]  去成為我們的立志
[00:30:49.800 --> 00:30:51.800]  今天這位聖潔的主
[00:30:51.800 --> 00:30:53.800]  願意與我們同在的主
[00:30:53.800 --> 00:30:55.800]  也臨在這裡
[00:30:55.800 --> 00:30:57.800]  祂也呼喚著我們
[00:30:57.800 --> 00:30:58.800]  也呼召著我們
[00:30:58.800 --> 00:31:00.800]  要去持守聖潔
[00:31:00.800 --> 00:31:02.800]  要去尋求祂
[00:31:02.800 --> 00:31:03.800]  不如我們一起起立
[00:31:03.800 --> 00:31:05.800]  我們藉著這首詩歌
[00:31:05.800 --> 00:31:07.800]  去成為我們今天的立志

