
[00:00:00.000 --> 00:00:02.000]  沒有聲音的,有了
[00:16:29.000 --> 00:16:30.000]  簡單來說,
[00:16:30.000 --> 00:16:32.000]  那裡是巴力的地頭,
[00:16:32.000 --> 00:16:36.000]  巴力是由西頓開始發源地,
[00:16:36.000 --> 00:16:38.000]  另外,
[00:16:38.000 --> 00:16:43.000]  當以利亞都叫了以色列的百姓來,
[00:16:43.000 --> 00:16:44.000]  當然,
[00:16:44.000 --> 00:16:45.000]  這裡未必真的說,
[00:16:45.000 --> 00:16:47.000]  以色列所有的百姓一來,
[00:16:47.000 --> 00:16:49.000]  時間上未必容許,
[00:16:49.000 --> 00:16:51.000]  那麼多人,
[00:16:51.000 --> 00:16:53.000]  這裡指的百姓,
[00:16:53.000 --> 00:16:55.000]  應該是以色列所有的領袖,
[00:16:55.000 --> 00:16:59.000]  他們代表以色列人一起見證這件事,
[00:16:59.000 --> 00:17:01.000]  當人齊了,
[00:17:01.000 --> 00:17:03.000]  以利亞就問了一條問題,
[00:17:03.000 --> 00:17:05.000]  問以色列人一條問題,
[00:17:05.000 --> 00:17:08.000]  他們深持異議要到何時呢?
[00:17:08.000 --> 00:17:10.000]  深持異議,
[00:17:10.000 --> 00:17:12.000]  是一腳踏兩船的意思,
[00:17:12.000 --> 00:17:14.000]  用現代一點的術語,
[00:17:14.000 --> 00:17:16.000]  我不知道你們是否懂得這個詞語,
[00:17:16.000 --> 00:17:18.000]  現代一點的術語,
[00:17:18.000 --> 00:17:20.000]  一腳踏兩船是用什麼字?
[00:17:20.000 --> 00:17:22.000]  好像是用劈腿這個字,
[00:17:22.000 --> 00:17:24.000]  即是一隻腳踏這邊,
[00:17:24.000 --> 00:17:26.000]  一隻腳踏那邊,
[00:17:26.000 --> 00:17:30.000]  另外,原文也有用拐杖走路的意思,
[00:17:30.000 --> 00:17:32.000]  即是要依靠拐杖才能走路,
[00:17:32.000 --> 00:17:34.000]  有依賴他的意思,
[00:17:34.000 --> 00:17:35.000]  即是說甚麼呢?
[00:17:35.000 --> 00:17:36.000]  說以色列人,
[00:17:36.000 --> 00:17:39.000]  他未必質疑上帝是神,
[00:17:39.000 --> 00:17:41.000]  未必質疑耶和華是神,
[00:17:41.000 --> 00:17:43.000]  而是他覺得巴力也是神,
[00:17:43.000 --> 00:17:45.000]  不想放棄巴力,
[00:17:45.000 --> 00:17:47.000]  兩邊都有好處,
[00:17:47.000 --> 00:17:49.000]  很想宗教開放,
[00:17:49.000 --> 00:17:51.000]  沒有必要去取捨,
[00:17:51.000 --> 00:17:53.000]  沒有必要二選一,
[00:17:53.000 --> 00:17:56.000]  就好像我們很想又愛世界,
[00:17:56.000 --> 00:17:58.000]  但又愛耶穌,
[00:17:58.000 --> 00:17:59.000]  兩邊都很吸引,
[00:17:59.000 --> 00:18:01.000]  我都不想選擇,
[00:18:01.000 --> 00:18:04.000]  不想放棄其中一邊,
[00:18:04.000 --> 00:18:05.000]  但是,
[00:18:05.000 --> 00:18:10.000]  以利亞的信仰是一個單一的信仰,
[00:18:10.000 --> 00:18:11.000]  唯一的信仰,
[00:18:11.000 --> 00:18:13.000]  獨一的信仰,
[00:18:13.000 --> 00:18:15.000]  但獨一的信仰是很絕對的,
[00:18:15.000 --> 00:18:16.000]  所以以利亞這樣說,
[00:18:16.000 --> 00:18:18.000]  如果上帝是神,
[00:18:18.000 --> 00:18:20.000]  就當順從耶和華,
[00:18:20.000 --> 00:18:21.000]  如果是巴力,
[00:18:21.000 --> 00:18:23.000]  就當順從巴力,
[00:18:23.000 --> 00:18:24.000]  當然,
[00:18:24.000 --> 00:18:25.000]  以利亞不是真的說,
[00:18:25.000 --> 00:18:26.000]  如果巴力是神,
[00:18:26.000 --> 00:18:27.000]  你就拜巴力,
[00:18:27.000 --> 00:18:28.000]  不是的,
[00:18:28.000 --> 00:18:29.000]  其實這句說話是很想強調,
[00:18:29.000 --> 00:18:32.000]  耶和華是神,
[00:18:32.000 --> 00:18:33.000]  耶和華是神,
[00:18:33.000 --> 00:18:34.000]  耶和華是獨一的神,
[00:18:34.000 --> 00:18:36.000]  你們要想清想楚,
[00:18:36.000 --> 00:18:39.000]  你們應該怎樣選擇?
[00:18:39.000 --> 00:18:40.000]  當以利亞問完這條問題,
[00:18:40.000 --> 00:18:42.000]  百姓的回應又很特別,
[00:18:42.000 --> 00:18:43.000]  百姓的回應是甚麼?
[00:18:43.000 --> 00:18:45.000]  百姓一言不答,
[00:18:45.000 --> 00:18:47.000]  沒有話說,
[00:18:47.000 --> 00:18:48.000]  dead air,
[00:18:48.000 --> 00:18:50.000]  就像你們現在這樣,
[00:18:50.000 --> 00:18:54.000]  為甚麼沒有話說?
[00:18:54.000 --> 00:18:55.000]  叫你選擇,
[00:18:55.000 --> 00:18:56.000]  為甚麼選擇不到?
[00:18:56.000 --> 00:18:59.000]  我相信選擇不到的原因,
[00:18:59.000 --> 00:19:00.000]  可能真的不知道怎樣選擇,
[00:19:00.000 --> 00:19:02.000]  兩樣我都很喜歡,
[00:19:02.000 --> 00:19:03.000]  但是,
[00:19:03.000 --> 00:19:04.000]  我相信,
[00:19:04.000 --> 00:19:08.000]  按當時的文化和背景,
[00:19:08.000 --> 00:19:10.000]  更有可能的是甚麼?
[00:19:10.000 --> 00:19:13.000]  就是這條問題根本通過不到,
[00:19:13.000 --> 00:19:16.000]  以色列人的認知和理性,
[00:19:16.000 --> 00:19:18.000]  所以無需回答,
[00:19:18.000 --> 00:19:19.000]  即是在說甚麼?
[00:19:19.000 --> 00:19:22.000]  即是在以色列人的信仰裏,
[00:19:22.000 --> 00:19:23.000]  在他們的認知裏,
[00:19:23.000 --> 00:19:26.000]  是可以存在兩個神的,
[00:19:26.000 --> 00:19:28.000]  為甚麼要選擇?
[00:19:28.000 --> 00:19:30.000]  為甚麼要單一化?
[00:19:30.000 --> 00:19:32.000]  為甚麼要絕對化?
[00:19:32.000 --> 00:19:34.000]  就好像要選擇喝汽水,
[00:19:34.000 --> 00:19:36.000]  和選擇吃雪糕,
[00:19:36.000 --> 00:19:37.000]  為甚麼要選擇?
[00:19:37.000 --> 00:19:40.000]  小朋友才要選擇,
[00:19:40.000 --> 00:19:41.000]  我兩樣都要,
[00:19:41.000 --> 00:19:42.000]  Why not both?
[00:19:42.000 --> 00:19:44.000]  你們經常這樣說,
[00:19:44.000 --> 00:19:46.000]  我相信當時的以色列人,
[00:19:46.000 --> 00:19:50.000]  已經被這些文化影響得很深,
[00:19:50.000 --> 00:19:53.000]  為甚麼要單一化?
[00:19:53.000 --> 00:19:54.000]  耶穌說,
[00:19:54.000 --> 00:19:56.000]  帶他們出埃及,
[00:19:56.000 --> 00:19:58.000]  拯救他們的神,
[00:19:58.000 --> 00:19:59.000]  巴力是甚麼?
[00:19:59.000 --> 00:20:01.000]  賜雨水,
[00:20:01.000 --> 00:20:04.000]  令我農地出產豐收,
[00:20:04.000 --> 00:20:07.000]  兩個都是神,
[00:20:07.000 --> 00:20:08.000]  在他們的認知裏,
[00:20:08.000 --> 00:20:11.000]  為甚麼要選擇沒有衝突?
[00:20:11.000 --> 00:20:15.000]  以色列人很想兩者兼得,
[00:20:15.000 --> 00:20:19.000]  除了通過不了他們的理性外,
[00:20:19.000 --> 00:20:24.000]  我相信巴力是掌管風雨,賜雨水,
[00:20:24.000 --> 00:20:26.000]  這件事太吸引了,
[00:20:26.000 --> 00:20:28.000]  對以色列人來說太想要了,
[00:20:28.000 --> 00:20:29.000]  太實在,
[00:20:29.000 --> 00:20:31.000]  太重要,
[00:20:31.000 --> 00:20:33.000]  我不捨得放手,
[00:20:33.000 --> 00:20:35.000]  耶穌說,
[00:20:35.000 --> 00:20:37.000]  帶以色列人出埃及,
[00:20:37.000 --> 00:20:40.000]  這件事是遠古的事,
[00:20:40.000 --> 00:20:42.000]  與我有甚麼關係?
[00:20:42.000 --> 00:20:44.000]  與今天的以色列有甚麼關係?
[00:20:44.000 --> 00:20:46.000]  可能擺在眼前,
[00:20:46.000 --> 00:20:48.000]  一些很實際的需要,
[00:20:48.000 --> 00:20:49.000]  生活的需要,
[00:20:49.000 --> 00:20:50.000]  更加實在,
[00:20:50.000 --> 00:20:51.000]  更加想要,
[00:20:51.000 --> 00:20:54.000]  所以他們不想放棄巴力,
[00:20:54.000 --> 00:20:56.000]  要放手,
[00:20:56.000 --> 00:20:59.000]  要不信巴力,
[00:20:59.000 --> 00:21:00.000]  好像很難,
[00:21:00.000 --> 00:21:02.000]  他們選擇不了,
[00:21:02.000 --> 00:21:05.000]  以色列人在選擇上帝,
[00:21:05.000 --> 00:21:07.000]  還是巴力的事上,
[00:21:07.000 --> 00:21:09.000]  他們做不到選擇,
[00:21:09.000 --> 00:21:12.000]  因為他們不知上帝是神,
[00:21:12.000 --> 00:21:15.000]  但拜巴力帶給他們很多好處,
[00:21:15.000 --> 00:21:16.000]  很吸引,
[00:21:16.000 --> 00:21:18.000]  很實際,
[00:21:18.000 --> 00:21:20.000]  靈姐妹,
[00:21:20.000 --> 00:21:23.000]  會否有些東西都很吸引我們,
[00:21:23.000 --> 00:21:25.000]  覺得很重要,
[00:21:25.000 --> 00:21:26.000]  很想要,
[00:21:26.000 --> 00:21:27.000]  很實際,
[00:21:27.000 --> 00:21:29.000]  而令我們不想放棄,
[00:21:29.000 --> 00:21:32.000]  會否這些東西都影響了,
[00:21:32.000 --> 00:21:36.000]  我們與神之間作出一個選擇?
[00:21:36.000 --> 00:21:40.000]  甚至後現代主義常常強調,
[00:21:40.000 --> 00:21:41.000]  沒有絕對,
[00:21:41.000 --> 00:21:43.000]  相對的,
[00:21:43.000 --> 00:21:44.000]  沒有絕對的,
[00:21:44.000 --> 00:21:47.000]  會否這些東西都令我們對信仰,
[00:21:47.000 --> 00:21:48.000]  對真理,
[00:21:48.000 --> 00:21:50.000]  對原則都放鬆了,
[00:21:50.000 --> 00:21:53.000]  我們都不能夠很絕對的,
[00:21:53.000 --> 00:21:55.000]  去認信,
[00:21:55.000 --> 00:21:58.000]  唯有上帝是獨一的神?
[00:21:58.000 --> 00:22:03.000]  為何以利亞又作出選擇?
[00:22:03.000 --> 00:22:05.000]  為何以利亞可以這麼堅定?
[00:22:05.000 --> 00:22:06.000]  那些是假的,
[00:22:06.000 --> 00:22:07.000]  那些是偶像,
[00:22:07.000 --> 00:22:10.000]  唯有上帝才是獨一的真神,
[00:22:10.000 --> 00:22:11.000]  為何可以這麼絕對?
[00:22:11.000 --> 00:22:14.000]  我相信以利亞與上帝之間,
[00:22:14.000 --> 00:22:17.000]  有很多個人獨特的經歷,
[00:22:17.000 --> 00:22:21.000]  以利亞試過上帝透過烏鴉,
[00:22:21.000 --> 00:22:22.000]  餵養牠,
[00:22:22.000 --> 00:22:23.000]  供養牠的飲食,
[00:22:23.000 --> 00:22:26.000]  透過寡婦照顧牠,
[00:22:26.000 --> 00:22:29.000]  甚至以利亞洗寡婦的兒子,
[00:22:29.000 --> 00:22:31.000]  從死裡復活,
[00:22:31.000 --> 00:22:33.000]  這些經歷,
[00:22:33.000 --> 00:22:35.000]  是華華姐的經歷,
[00:22:35.000 --> 00:22:38.000]  這些經歷幫她建立對上帝的信心,
[00:22:38.000 --> 00:22:42.000]  亦認清上帝是唯一獨一的真神,
[00:22:42.000 --> 00:22:44.000]  以致她能夠作出這個選擇,
[00:22:44.000 --> 00:22:45.000]  她相信這個選擇是正確,
[00:22:45.000 --> 00:22:48.000]  她相信這個選擇上帝是沒善渠,
[00:22:48.000 --> 00:22:51.000]  因為上帝過往都是這樣祝福她生命,
[00:22:51.000 --> 00:22:52.000]  是呀,
[00:22:52.000 --> 00:22:55.000]  以利亞能夠選擇有這個信心,
[00:22:55.000 --> 00:22:58.000]  透過她和上帝的經歷,
[00:22:58.000 --> 00:23:00.000]  以致她深知耶和華是神,
[00:23:00.000 --> 00:23:02.000]  以致她能夠視上帝是神,
[00:23:02.000 --> 00:23:04.000]  什麼是視上帝是神?
[00:23:04.000 --> 00:23:05.000]  簡單來說,
[00:23:05.000 --> 00:23:06.000]  在很多選擇裡,
[00:23:06.000 --> 00:23:08.000]  她會問上帝的意見,
[00:23:08.000 --> 00:23:10.000]  她會想上帝怎樣想,
[00:23:10.000 --> 00:23:11.000]  不會只想自己怎樣想,
[00:23:11.000 --> 00:23:13.000]  不會只想做自己想做的事,
[00:23:13.000 --> 00:23:14.000]  她會問上帝,
[00:23:14.000 --> 00:23:16.000]  上帝你想做些什麼?
[00:23:16.000 --> 00:23:17.000]  她能夠去見證上帝,
[00:23:17.000 --> 00:23:19.000]  她不會去play god,
[00:23:19.000 --> 00:23:21.000]  反而她是let god be god,
[00:23:21.000 --> 00:23:24.000]  她要讓上帝成為上帝,
[00:23:24.000 --> 00:23:26.000]  剛才我也有分享,
[00:23:26.000 --> 00:23:29.000]  我也會不經意,
[00:23:29.000 --> 00:23:31.000]  做自己想做的事,
[00:23:31.000 --> 00:23:33.000]  很想去控制一些事,
[00:23:33.000 --> 00:23:36.000]  原來很多時候在靈修裡,
[00:23:36.000 --> 00:23:38.000]  天父也是這樣提醒我的,
[00:23:38.000 --> 00:23:40.000]  在靈修的過程裡,
[00:23:40.000 --> 00:23:42.000]  天父也經常會回想很多,
[00:23:42.000 --> 00:23:44.000]  哇, 神的恩典,
[00:23:44.000 --> 00:23:46.000]  是呀, 上帝有這麼多恩典在我生命裡,
[00:23:46.000 --> 00:23:47.000]  為什麼我還要抓得這麼緊,
[00:23:47.000 --> 00:23:49.000]  不放手呢?
[00:23:49.000 --> 00:23:51.000]  為什麼我信不過上帝呢?
[00:23:51.000 --> 00:23:53.000]  為什麼我覺得上帝還會羨慕我呢?
[00:23:53.000 --> 00:23:55.000]  是呀, 真的,
[00:23:55.000 --> 00:23:57.000]  特別是我讀完書畢業,
[00:23:57.000 --> 00:23:59.000]  在找工作的過程裡,
[00:23:59.000 --> 00:24:01.000]  我不是見過很多工作,
[00:24:01.000 --> 00:24:03.000]  我通常找工作就是寄一封信
[00:24:03.000 --> 00:24:05.000]  去那個公司,
[00:24:05.000 --> 00:24:07.000]  然後他見完我, 我就上班了,
[00:24:07.000 --> 00:24:09.000]  我沒有見過很多工作,
[00:24:09.000 --> 00:24:11.000]  真的是恩典,
[00:24:11.000 --> 00:24:13.000]  在找工作的過程裡,
[00:24:13.000 --> 00:24:15.000]  還有在工作裡也好,
[00:24:15.000 --> 00:24:16.000]  家庭裡也好,
[00:24:16.000 --> 00:24:18.000]  上帝有很多恩典,
[00:24:18.000 --> 00:24:20.000]  特別是我自己的家,
[00:24:20.000 --> 00:24:21.000]  我一家七口,
[00:24:21.000 --> 00:24:24.000]  都是蒙耶穌基督的拯救信耶穌,
[00:24:24.000 --> 00:24:26.000]  其實是一個很大的恩典,
[00:24:26.000 --> 00:24:28.000]  是呀, 我真的很感謝上帝,
[00:24:28.000 --> 00:24:30.000]  是呀, 上帝在我生命裡有這麼多恩典,
[00:24:30.000 --> 00:24:31.000]  這麼實在,
[00:24:31.000 --> 00:24:33.000]  為什麼我信不過祂呢?
[00:24:33.000 --> 00:24:35.000]  為什麼我會懷疑祂會羨慕我呢?
[00:24:35.000 --> 00:24:37.000]  為什麼我仍然還很想用自己的方法
[00:24:37.000 --> 00:24:39.000]  去決定, 或者抓得這麼緊,
[00:24:39.000 --> 00:24:41.000]  我不能夠放手給上帝呢?
[00:24:41.000 --> 00:24:43.000]  是呀, 當我回想這些恩典的時候,
[00:24:43.000 --> 00:24:45.000]  我真的會被上帝提醒,
[00:24:45.000 --> 00:24:47.000]  是呀, 我真的要去學放手,
[00:24:47.000 --> 00:24:49.000]  去放手, 是嗎?
[00:24:49.000 --> 00:24:51.000]  不要自己作主,
[00:24:51.000 --> 00:24:53.000]  不要只做自己想做的事,
[00:24:53.000 --> 00:24:55.000]  而是我放手給上帝,
[00:24:55.000 --> 00:24:57.000]  我要試過為神,
[00:24:57.000 --> 00:24:59.000]  我將主權交回給祂,
[00:24:59.000 --> 00:25:01.000]  我要問下上帝, 你想我做些什麼?
[00:25:01.000 --> 00:25:03.000]  在這個選擇裡, 我應該怎樣選擇?
[00:25:03.000 --> 00:25:05.000]  我將主權交回給上帝,
[00:25:05.000 --> 00:25:07.000]  霞弟姐妹, 鼓勵你,
[00:25:07.000 --> 00:25:09.000]  真的, 多點回想上帝的恩典,
[00:25:09.000 --> 00:25:11.000]  讓我們再一次確信,
[00:25:11.000 --> 00:25:13.000]  能夠在很多選擇裡,
[00:25:13.000 --> 00:25:15.000]  我們能夠選擇上帝,
[00:25:15.000 --> 00:25:17.000]  去敬畏上帝, 去跟隨上帝,
[00:25:17.000 --> 00:25:19.000]  最後,
[00:25:19.000 --> 00:25:21.000]  以利亞提議,
[00:25:21.000 --> 00:25:23.000]  一人見一個壇,
[00:25:23.000 --> 00:25:25.000]  巴力先知有中國的壇,
[00:25:25.000 --> 00:25:27.000]  以利亞有中國的壇,
[00:25:27.000 --> 00:25:29.000]  只能祈禱, 看哪個壇點著火先,
[00:25:29.000 --> 00:25:31.000]  那個就是神,
[00:25:31.000 --> 00:25:33.000]  我們仔細再看,
[00:25:33.000 --> 00:25:35.000]  22節裡,
[00:25:35.000 --> 00:25:37.000]  以利亞說,
[00:25:37.000 --> 00:25:39.000]  耶華先知只有祂一個,
[00:25:39.000 --> 00:25:41.000]  當然不是, 但可能在場景裡,
[00:25:41.000 --> 00:25:43.000]  祂只有一個,
[00:25:43.000 --> 00:25:45.000]  但實際在以色列這個國家,
[00:25:45.000 --> 00:25:47.000]  祂只有以利亞一個先知,
[00:25:47.000 --> 00:25:49.000]  不過, 這個很想突顯,
[00:25:49.000 --> 00:25:51.000]  在當時的場景裡,
[00:25:51.000 --> 00:25:53.000]  以利亞一個先知,
[00:25:53.000 --> 00:25:55.000]  即是耶華先知,
[00:25:55.000 --> 00:25:57.000]  和巴力先知的人數的對比,
[00:25:57.000 --> 00:25:59.000]  巴力先知有幾百個,
[00:25:59.000 --> 00:26:01.000]  但耶華先知只有祂一個,
[00:26:01.000 --> 00:26:03.000]  另外,
[00:26:03.000 --> 00:26:05.000]  將牛切成小塊獻祭,
[00:26:05.000 --> 00:26:07.000]  但選哪隻牛先?
[00:26:07.000 --> 00:26:09.000]  是巴力先知先選,
[00:26:09.000 --> 00:26:11.000]  亦很想強調,
[00:26:11.000 --> 00:26:13.000]  你先選, 給你一個優勢,
[00:26:13.000 --> 00:26:15.000]  你選一隻好,
[00:26:15.000 --> 00:26:17.000]  選一隻好的先,
[00:26:17.000 --> 00:26:19.000]  另外, 點火其實是巴力的強項,
[00:26:19.000 --> 00:26:21.000]  因為巴力掌管風雨雷電,
[00:26:21.000 --> 00:26:23.000]  他閃一閃電,
[00:26:23.000 --> 00:26:25.000]  就可以點著火,
[00:26:25.000 --> 00:26:27.000]  對,
[00:26:27.000 --> 00:26:29.000]  這個也是巴力的強項,
[00:26:29.000 --> 00:26:31.000]  還有,
[00:26:31.000 --> 00:26:33.000]  如果我們有機會再看後一點,
[00:26:33.000 --> 00:26:35.000]  以利亞很有型,
[00:26:35.000 --> 00:26:37.000]  當以利亞祈禱耶華之前,
[00:26:37.000 --> 00:26:39.000]  以利亞還叫人淋幾桶水在壇上,
[00:26:39.000 --> 00:26:41.000]  淋幾桶水在壇上,
[00:26:41.000 --> 00:26:43.000]  淋幾桶水在壇上,
[00:26:43.000 --> 00:26:45.000]  即是怎樣?
[00:26:45.000 --> 00:26:47.000]  即是濕,濕即是怎樣?
[00:26:47.000 --> 00:26:49.000]  很難點,
[00:26:49.000 --> 00:26:51.000]  他還要令自己的壇難點著火,
[00:26:51.000 --> 00:26:53.000]  很奇怪,
[00:26:53.000 --> 00:26:55.000]  不過我們看到,
[00:26:55.000 --> 00:26:57.000]  整個過程,
[00:26:57.000 --> 00:26:59.000]  其實以利亞都將自己放在不利的位置,
[00:26:59.000 --> 00:27:01.000]  先知只有祂一個,
[00:27:01.000 --> 00:27:03.000]  人家有幾百個,
[00:27:03.000 --> 00:27:05.000]  又是選巴力的地頭,
[00:27:05.000 --> 00:27:07.000]  加密沙是巴力的地頭,
[00:27:07.000 --> 00:27:09.000]  還有,
[00:27:09.000 --> 00:27:11.000]  選哪隻牛,
[00:27:11.000 --> 00:27:13.000]  又是巴力的先知選,
[00:27:13.000 --> 00:27:15.000]  如果選剩的,
[00:27:15.000 --> 00:27:17.000]  又殘缺又不見,
[00:27:17.000 --> 00:27:19.000]  怎樣獻祭?
[00:27:19.000 --> 00:27:21.000]  點火也是巴力專業的事情,
[00:27:21.000 --> 00:27:23.000]  好像沒有一樣東西
[00:27:23.000 --> 00:27:25.000]  對以利亞有利,
[00:27:25.000 --> 00:27:29.000]  反而對以利亞是一個挑戰,
[00:27:29.000 --> 00:27:31.000]  等於姐妹,
[00:27:31.000 --> 00:27:33.000]  有時我們要去見證上帝,
[00:27:33.000 --> 00:27:35.000]  去選擇上帝,去堅持信仰,
[00:27:35.000 --> 00:27:37.000]  可能我們都會面對很多挑戰,
[00:27:37.000 --> 00:27:41.000]  可能有機會我們都會在不利的位置裏面,
[00:27:41.000 --> 00:27:43.000]  然後,
[00:27:43.000 --> 00:27:45.000]  以利亞說,
[00:27:45.000 --> 00:27:47.000]  求告神的名,
[00:27:47.000 --> 00:27:49.000]  看誰降火,
[00:27:49.000 --> 00:27:55.000]  神的名字代表那個人的身份和能力,
[00:27:55.000 --> 00:27:57.000]  耶和華神的名字是甚麼?
[00:27:57.000 --> 00:27:59.000]  是否叫耶和華?
[00:27:59.000 --> 00:28:01.000]  看出埃及記,
[00:28:01.000 --> 00:28:03.000]  耶和華是這樣介紹自己,
[00:28:03.000 --> 00:28:05.000]  他是甚麼?
[00:28:05.000 --> 00:28:07.000]  是自由永有的,
[00:28:07.000 --> 00:28:09.000]  對以色列人來說,
[00:28:09.000 --> 00:28:11.000]  是自由永有的,
[00:28:11.000 --> 00:28:13.000]  英文翻譯是I am,
[00:28:13.000 --> 00:28:17.000]  即是沒有一個名字去形容上帝,
[00:28:17.000 --> 00:28:19.000]  我就是我,
[00:28:19.000 --> 00:28:21.000]  沒有東西形容上帝,
[00:28:21.000 --> 00:28:23.000]  另外我們看看36至39節,
[00:28:23.000 --> 00:28:25.000]  亦是獵王寄上的,
[00:28:25.000 --> 00:28:29.000]  就說到以利亞真的去求告耶和華,
[00:28:29.000 --> 00:28:31.000]  說甚麼呢?
[00:28:31.000 --> 00:28:33.000]  耶和華,阿伯拉罕,
[00:28:33.000 --> 00:28:35.000]  以撒,以色列的神,
[00:28:35.000 --> 00:28:38.000]  求你今日使人知道你是以色列的神,
[00:28:38.000 --> 00:28:40.000]  我是你的僕人,
[00:28:40.000 --> 00:28:42.000]  我遵照你一切的話,
[00:28:42.000 --> 00:28:44.000]  求你應允我,
[00:28:44.000 --> 00:28:47.000]  耶華應允我,使百姓知道你是,
[00:28:47.000 --> 00:28:49.000]  知道你,耶華是神,
[00:28:49.000 --> 00:28:51.000]  使你叫他們回心轉意,
[00:28:51.000 --> 00:28:53.000]  於是耶華降下火來,
[00:28:53.000 --> 00:28:55.000]  燒盡繁祭,
[00:28:55.000 --> 00:28:57.000]  木頭石頭塵土,
[00:28:57.000 --> 00:28:59.000]  又燒乾了溝裡的水,
[00:28:59.000 --> 00:29:02.000]  百姓看見了,就念伏於地說,
[00:29:02.000 --> 00:29:04.000]  耶華華是神,
[00:29:04.000 --> 00:29:06.000]  耶華華是神,
[00:29:06.000 --> 00:29:08.000]  真的沒有一個名字去形容上帝,
[00:29:08.000 --> 00:29:10.000]  神就是神,
[00:29:10.000 --> 00:29:12.000]  有這麼偉大的神,
[00:29:12.000 --> 00:29:14.000]  不過我們留意到很重要的,
[00:29:14.000 --> 00:29:16.000]  剛才經文說甚麼?
[00:29:16.000 --> 00:29:19.000]  耶華是甚麼?阿伯拉罕,以撒,以色列的神,
[00:29:19.000 --> 00:29:21.000]  神很偉大,
[00:29:21.000 --> 00:29:23.000]  但這個神是甚麼?
[00:29:23.000 --> 00:29:25.000]  跟以色列有關係的神,
[00:29:25.000 --> 00:29:27.000]  是以撒的神,阿伯拉罕的神,
[00:29:27.000 --> 00:29:29.000]  他是我的神,
[00:29:29.000 --> 00:29:31.000]  跟我有關係的,
[00:29:31.000 --> 00:29:33.000]  雖然上帝真的很全能,
[00:29:33.000 --> 00:29:35.000]  很偉大,色在今,在永在,
[00:29:35.000 --> 00:29:37.000]  創始成中,
[00:29:37.000 --> 00:29:40.000]  但這個神同樣是願意跟人有關係的神,
[00:29:40.000 --> 00:29:42.000]  他是一個看顧以色列的神,
[00:29:42.000 --> 00:29:44.000]  過往如何祝福阿伯拉罕,
[00:29:44.000 --> 00:29:46.000]  祝福以撒,祝福雅各,
[00:29:46.000 --> 00:29:48.000]  如何祝福以色列,
[00:29:48.000 --> 00:29:50.000]  今天這位神也是要這樣祝福以色列人,
[00:29:50.000 --> 00:29:52.000]  甚至乎,
[00:29:52.000 --> 00:29:54.000]  以利亞跟上帝之間的經歷,
[00:29:54.000 --> 00:29:56.000]  不是一個頭腦上的經歷,
[00:29:56.000 --> 00:29:58.000]  是個人關係的經歷,
[00:29:58.000 --> 00:30:00.000]  所以,以利亞仍然相信,
[00:30:00.000 --> 00:30:02.000]  這位神是一個有情感的神,
[00:30:02.000 --> 00:30:04.000]  有關係的神,
[00:30:04.000 --> 00:30:06.000]  他仍然要拯救以色列,
[00:30:06.000 --> 00:30:08.000]  但令以色列回轉,
[00:30:08.000 --> 00:30:10.000]  離開偶像,離開做錯的事,
[00:30:10.000 --> 00:30:14.000]  當以利亞求告耶和華,
[00:30:14.000 --> 00:30:16.000]  其實是擺上他的信心,
[00:30:16.000 --> 00:30:18.000]  倚靠耶和華,
[00:30:18.000 --> 00:30:22.000]  上帝就讓他經歷一個神跡奇事,
[00:30:22.000 --> 00:30:24.000]  讓當時的人,
[00:30:24.000 --> 00:30:26.000]  每個人都看到,
[00:30:26.000 --> 00:30:28.000]  哪一個才是獨一,唯一的真神,
[00:30:28.000 --> 00:30:30.000]  是的,弟兄姊妹,
[00:30:30.000 --> 00:30:34.000]  如果我們都想用生命去見證上帝,
[00:30:34.000 --> 00:30:36.000]  我們真的很想視上帝為上帝,
[00:30:36.000 --> 00:30:38.000]  去堅持這個信仰,
[00:30:38.000 --> 00:30:40.000]  可能有時會帶來挑戰,
[00:30:40.000 --> 00:30:42.000]  但當我們擺上信心,
[00:30:42.000 --> 00:30:44.000]  堅持去擺上信心,
[00:30:44.000 --> 00:30:46.000]  你會遇見很多神跡奇事,
[00:30:46.000 --> 00:30:48.000]  你會遇見上帝的工作,
[00:30:48.000 --> 00:30:50.000]  你會見到上帝很多的恩典,
[00:30:50.000 --> 00:30:54.000]  清少部在暑假有很多活動,
[00:30:54.000 --> 00:30:56.000]  七月份,
[00:30:56.000 --> 00:30:58.000]  有沒有印象清少部有兩個短孫,
[00:30:58.000 --> 00:31:00.000]  不止兩個,
[00:31:00.000 --> 00:31:02.000]  其實有三個短孫,
[00:31:02.000 --> 00:31:04.000]  加上本地短孫,
[00:31:04.000 --> 00:31:06.000]  去台灣,去柬埔寨,
[00:31:06.000 --> 00:31:08.000]  還有本地短孫,
[00:31:08.000 --> 00:31:10.000]  其實他們去短孫,
[00:31:10.000 --> 00:31:12.000]  一定是做上帝應該做的事,
[00:31:12.000 --> 00:31:14.000]  不過,也不一定順利,
[00:31:14.000 --> 00:31:16.000]  他們去短孫,
[00:31:16.000 --> 00:31:18.000]  我記得當時幾位牧師,
[00:31:18.000 --> 00:31:20.000]  帶著短孫的牧師,
[00:31:20.000 --> 00:31:22.000]  個個都病了,
[00:31:22.000 --> 00:31:24.000]  Washman 也瘸了,
[00:31:24.000 --> 00:31:26.000]  不知道你們知不知道,
