
[00:00:00.000 --> 00:00:04.000]  今日我的講題就是《愛的真諦》
[00:20:05.000 --> 00:20:07.000]  你知不知道她說什麼
[00:20:07.000 --> 00:20:08.000]  你怎麼不懂
[00:20:08.000 --> 00:20:12.000]  馬上給我打電話給你牧師
[00:20:12.000 --> 00:20:13.000]  是啊
[00:20:13.000 --> 00:20:14.000]  下面
[00:20:14.000 --> 00:20:16.000]  之後她就說了一些話
[00:20:16.000 --> 00:20:18.000]  我不方便透露
[00:20:18.000 --> 00:20:19.000]  但其實都是一些
[00:20:19.000 --> 00:20:22.000]  不是那麼好聽的說話
[00:20:22.000 --> 00:20:26.000]  原來在現今文化裡邊
[00:20:26.000 --> 00:20:29.000]  其實都是很高舉個人權益
[00:20:29.000 --> 00:20:30.000]  和個人消費
[00:20:30.000 --> 00:20:33.000]  動不動就叫你誰出來見我
[00:20:33.000 --> 00:20:35.000]  一會兒我說得不好
[00:20:35.000 --> 00:20:39.000]  大家不要叫唐主任來見我
[00:20:39.000 --> 00:20:42.000]  就是這樣
[00:20:42.000 --> 00:20:45.000]  信徒其實我們應該要
[00:20:45.000 --> 00:20:47.000]  在這個社會文化裡邊
[00:20:47.000 --> 00:20:49.000]  要不作害羞的事
[00:20:49.000 --> 00:20:51.000]  不求自己益處
[00:20:51.000 --> 00:20:53.000]  我們信徒仍然在這方面
[00:20:53.000 --> 00:20:54.000]  是需要去學習
[00:20:54.000 --> 00:20:56.000]  和需要去操練
[00:20:56.000 --> 00:20:57.000]  最後一組
[00:20:57.000 --> 00:20:59.000]  就是不輕易發怒
[00:20:59.000 --> 00:21:01.000]  不計算人的惡
[00:21:01.000 --> 00:21:02.000]  不喜歡不義
[00:21:02.000 --> 00:21:04.000]  只喜歡真理
[00:21:04.000 --> 00:21:06.000]  發怒本來就是一種
[00:21:06.000 --> 00:21:08.000]  不公不義
[00:21:08.000 --> 00:21:12.000]  對那些人和事的一種情緒表達
[00:21:12.000 --> 00:21:14.000]  但是亞覺書說到
[00:21:14.000 --> 00:21:17.000]  因為人的怒氣不成就神的義
[00:21:17.000 --> 00:21:19.000]  所以這裡一方面
[00:21:19.000 --> 00:21:23.000]  上帝發怒的目的是成就公義
[00:21:23.000 --> 00:21:25.000]  但是另一方面
[00:21:25.000 --> 00:21:26.000]  暗示人的怒氣
[00:21:26.000 --> 00:21:29.000]  往往就不能夠成就神的義
[00:21:29.000 --> 00:21:30.000]  其實不難理解
[00:21:30.000 --> 00:21:32.000]  當我們自己為中心的時候
[00:21:32.000 --> 00:21:35.000]  就變成自以為義
[00:21:35.000 --> 00:21:40.000]  眼中只會看到人家的刺
[00:21:40.000 --> 00:21:41.000]  但是看不到自己
[00:21:41.000 --> 00:21:43.000]  其實也有一條橫樑
[00:21:43.000 --> 00:21:45.000]  有一條木頭
[00:21:45.000 --> 00:21:48.000]  我的大兒子和小兒子
[00:21:48.000 --> 00:21:51.000]  其實就是自我中心
[00:21:51.000 --> 00:21:53.000]  兩個都是勢不兩立
[00:21:53.000 --> 00:21:56.000]  我最大的兒子和最小的兒子
[00:21:56.000 --> 00:21:57.000]  我中間還有一個兒子
[00:21:57.000 --> 00:22:00.000]  他們大兒子和小兒子
[00:22:00.000 --> 00:22:02.000]  經常都鬥
[00:22:02.000 --> 00:22:04.000]  鬥到你死我活
[00:22:04.000 --> 00:22:07.000]  結果我就真的要帶他們去看輔導
[00:22:07.000 --> 00:22:12.000]  輔導就要找一些基督教的輔導去講
[00:22:12.000 --> 00:22:14.000]  有一天我小兒子就說了一句話
[00:22:14.000 --> 00:22:18.000]  媽媽,大哥看不到自己的刺
[00:22:18.000 --> 00:22:23.000]  不是,他不是說媽媽看不到自己的刺
[00:22:23.000 --> 00:22:26.000]  媽媽,他又看不到自己
[00:22:26.000 --> 00:22:29.000]  其實已經有一條橫樑了
[00:22:29.000 --> 00:22:32.000]  其實是不停地去計算別人的惡
[00:22:32.000 --> 00:22:34.000]  斤斤計較
[00:22:34.000 --> 00:22:37.000]  你做初一,我做十五
[00:22:37.000 --> 00:22:40.000]  我的小兒子走過,我的大兒子就卡一下
[00:22:40.000 --> 00:22:43.000]  我小兒子靜悄悄
[00:22:43.000 --> 00:22:45.000]  就不知道怎樣把他的東西收起來
[00:22:45.000 --> 00:22:48.000]  然後就說,咦,我不見了
[00:22:48.000 --> 00:22:51.000]  他就飄飄然說,你撿得不好
[00:22:51.000 --> 00:22:53.000]  就會是這樣
[00:22:53.000 --> 00:22:56.000]  小時候都會是這樣
[00:22:56.000 --> 00:22:59.000]  原來我們都要想一想
[00:22:59.000 --> 00:23:01.000]  有時候我們家裡都經常說
[00:23:01.000 --> 00:23:04.000]  你要公義,你要公平一點
[00:23:04.000 --> 00:23:06.000]  原來這個世界
[00:23:06.000 --> 00:23:10.000]  其實很容易鬥到你死我活
[00:23:10.000 --> 00:23:12.000]  就算做事也是一樣
[00:23:12.000 --> 00:23:13.000]  別人激你一下
[00:23:13.000 --> 00:23:16.000]  你就很希望可以激到他兩下
[00:23:16.000 --> 00:23:19.000]  激一下你,你激他兩下
[00:23:19.000 --> 00:23:21.000]  聖經告訴我們
[00:23:21.000 --> 00:23:24.000]  不喜歡不義,只喜歡真理
[00:23:24.000 --> 00:23:27.000]  其實愛的本質是要擇善棄惡
[00:23:27.000 --> 00:23:29.000]  擇善的意思就是
[00:23:29.000 --> 00:23:33.000]  不要看著別人不好的東西
[00:23:33.000 --> 00:23:36.000]  但有句話很深
[00:23:36.000 --> 00:23:40.000]  在不喜歡不義的同時
[00:23:40.000 --> 00:23:42.000]  也不必然會喜歡真理
[00:23:42.000 --> 00:23:44.000]  而喜歡真理的同時
[00:23:44.000 --> 00:23:47.000]  也不一定不喜歡不義
[00:23:47.000 --> 00:23:48.000]  其實很深
[00:23:48.000 --> 00:23:50.000]  簡單來說
[00:23:50.000 --> 00:23:54.000]  愛不能只是說出來
[00:23:54.000 --> 00:23:56.000]  還要說公義
[00:23:56.000 --> 00:24:00.000]  但有時候你太執著公義
[00:24:00.000 --> 00:24:02.000]  其實你就忘記了愛
[00:24:02.000 --> 00:24:03.000]  是兩面的
[00:24:03.000 --> 00:24:06.000]  所以即使沒有愛的行動
[00:24:06.000 --> 00:24:09.000]  如果我們不知道怎樣去愛
[00:24:09.000 --> 00:24:12.000]  最後還是徒勞無功
[00:24:12.000 --> 00:24:16.000]  如果阻攔我們不知道怎樣去愛
[00:24:16.000 --> 00:24:19.000]  原因其實就是我們自我中心
[00:24:19.000 --> 00:24:22.000]  所以保羅給了我們一個答案
[00:24:22.000 --> 00:24:25.000]  凡事包容,凡事相信
[00:24:25.000 --> 00:24:27.000]  凡事盼望,凡事忍耐
[00:24:27.000 --> 00:24:30.000]  凡事就是甚麼事
[00:24:30.000 --> 00:24:34.000]  都以別人的好處作為優先考慮
[00:24:34.000 --> 00:24:35.000]  難不難?
[00:24:35.000 --> 00:24:38.000]  很難
[00:24:38.000 --> 00:24:41.000]  所以我們知道愛是怎樣
[00:24:41.000 --> 00:24:42.000]  怎樣去愛
[00:24:42.000 --> 00:24:46.000]  就正如司徒約翰提醒我們
[00:24:46.000 --> 00:24:49.000]  神既然這樣去愛我們
[00:24:49.000 --> 00:24:53.000]  我們當然也要這樣彼此去相愛
[00:24:53.000 --> 00:24:56.000]  在後面約翰福音說
[00:24:56.000 --> 00:25:00.000]  眾人就認得出我們是主耶穌的門徒
[00:25:00.000 --> 00:25:04.000]  所以不要以自己為中心
[00:25:04.000 --> 00:25:05.000]  這幅圖
[00:25:05.000 --> 00:25:07.000]  Jesus first
[00:25:07.000 --> 00:25:09.000]  Others next
[00:25:09.000 --> 00:25:12.000]  And yourself the last
[00:25:12.000 --> 00:25:15.000]  Joy
[00:25:15.000 --> 00:25:18.000]  即是你要以神為先
[00:25:18.000 --> 00:25:21.000]  懂得愛神,懂得愛人
[00:25:21.000 --> 00:25:24.000]  你自己是最後
[00:25:24.000 --> 00:25:26.000]  有些人跟我說
[00:25:26.000 --> 00:25:30.000]  我很懂得愛神,但我不懂得愛人
[00:25:30.000 --> 00:25:31.000]  你信不信?
[00:25:31.000 --> 00:25:35.000]  你信不信他懂得愛神?
[00:25:35.000 --> 00:25:40.000]  你身邊總會有一些真的不懂得撿鞋的人
[00:25:40.000 --> 00:25:44.000]  會坐在你身邊,刺著你,戳著你
[00:25:44.000 --> 00:25:48.000]  你有沒有用十多年的愛來包容他
[00:25:48.000 --> 00:25:50.000]  令到他有一天
[00:25:50.000 --> 00:25:52.000]  我現在回到家裡
[00:25:52.000 --> 00:25:55.000]  我有時候是懂得撿鞋的
[00:25:55.000 --> 00:25:57.000]  真的會有一些人
[00:25:57.000 --> 00:26:00.000]  你是看不過眼,令到你眼火爆
[00:26:00.000 --> 00:26:02.000]  總是坐在你附近
[00:26:02.000 --> 00:26:07.000]  你會怎樣選擇?
[00:26:07.000 --> 00:26:10.000]  總會有一些人
[00:26:10.000 --> 00:26:13.000]  令到你很容易
[00:26:13.000 --> 00:26:17.000]  說一些話去傷害大家
[00:26:17.000 --> 00:26:20.000]  所以我們都放下這些執著
[00:26:20.000 --> 00:26:24.000]  放下這些自我,放下這些短視的東西
[00:26:24.000 --> 00:26:27.000]  我們去學習愛的功課
[00:26:27.000 --> 00:26:30.000]  我都說過,其實愛是很難的
[00:26:30.000 --> 00:26:33.000]  如果你拍拍屁股走了,其實是最容易的
[00:26:33.000 --> 00:26:36.000]  真的,但這不是上帝要我們去做的事
[00:26:36.000 --> 00:26:38.000]  上帝要我們做的事是甚麼?
[00:26:38.000 --> 00:26:43.000]  我既然這樣愛你們,你們就要彼此相愛
[00:26:43.000 --> 00:26:46.000]  愛人一點都不容易,很難
[00:26:46.000 --> 00:26:49.000]  所以一開始的時候,我會問大家
[00:26:49.000 --> 00:26:52.000]  你最後離開這個禮堂的時候
[00:26:52.000 --> 00:26:54.000]  你再問一問,我究竟懂不懂得
[00:26:54.000 --> 00:26:57.000]  甚麼叫愛的真諦呢?
[00:26:57.000 --> 00:27:01.000]  所以我們放下執著,放下這麼短視
[00:27:01.000 --> 00:27:03.000]  我們去到第三點
[00:27:03.000 --> 00:27:08.000]  我們放遠一點,你就會放下你的執著
[00:27:08.000 --> 00:27:10.000]  我們放到最遠,預備
[00:27:10.000 --> 00:27:14.000]  第三點,愛的意義就是永不自息
[00:27:14.000 --> 00:27:16.000]  我們一起去讀,1,2,3
[00:27:16.000 --> 00:27:18.000]  愛是永不自息
[00:27:18.000 --> 00:27:22.000]  先知講道,知能必終歸於無有
[00:27:22.000 --> 00:27:26.000]  說方言,知能必終停止
[00:27:26.000 --> 00:27:30.000]  自息也終歸於無有
[00:27:30.000 --> 00:27:34.000]  我們現在所知道的有限
[00:27:34.000 --> 00:27:37.000]  先知所講的也有限
[00:27:37.000 --> 00:27:44.000]  等那源泉來到,這有限的必消逝
[00:27:44.000 --> 00:27:49.000]  還有的,下面,預備
[00:27:49.000 --> 00:27:57.000]  說話像孩子,心思像孩子,意念像孩子
[00:27:57.000 --> 00:28:02.000]  既長大成人,就把孩子的事丟棄了
[00:28:02.000 --> 00:28:07.000]  我們現在是對著鏡子觀看,模糊不清
[00:28:07.000 --> 00:28:11.000]  到那時就要面對面了
[00:28:11.000 --> 00:28:17.000]  我如今所認識的有限,到那時就全是認識
[00:28:17.000 --> 00:28:20.000]  如同主認識我一樣
[00:28:20.000 --> 00:28:25.000]  如今常傳的有信,有望,有愛這三樣
[00:28:25.000 --> 00:28:28.000]  其中最大的就是愛
[00:28:28.000 --> 00:28:32.000]  有愛的行為,有愛的對象
[00:28:32.000 --> 00:28:37.000]  但最重要還是要知道愛的真正意義
[00:28:37.000 --> 00:28:41.000]  面對追求功能性的哥林多信徒
[00:28:41.000 --> 00:28:45.000]  保羅就用功能性的方式來跟他們談談
[00:28:45.000 --> 00:28:47.000]  什麼叫愛的價值
[00:28:47.000 --> 00:28:56.000]  不論是保羅把先知講道之能推到很厲害
[00:28:56.000 --> 00:29:01.000]  還是哥林多信徒講方言的知識
[00:29:01.000 --> 00:29:08.000]  因此保羅都跟他們說,這些都是有限的
[00:29:08.000 --> 00:29:11.000]  終歸無由,必會停止
[00:29:11.000 --> 00:29:14.000]  唯有愛是永不止息
[00:29:14.000 --> 00:29:20.000]  不但在今生將來都會繼續延續和昇華
[00:29:20.000 --> 00:29:22.000]  愛就是這樣
[00:29:22.000 --> 00:29:24.000]  保羅總結亦指出
[00:29:24.000 --> 00:29:29.000]  信、望、愛這三者,愛是最大的
[00:29:29.000 --> 00:29:34.000]  如果信是信徒得救重生的起點
[00:29:34.000 --> 00:29:37.000]  望是信徒實踐的憑據
[00:29:37.000 --> 00:29:44.000]  愛是信徒本身生命的流露
[00:29:44.000 --> 00:29:49.000]  為了幫助信徒明白愛的真正意義
[00:29:49.000 --> 00:29:53.000]  保羅透過兩個比喻來加以說明
[00:29:53.000 --> 00:29:57.000]  一個是孩子比喻的重點
[00:29:57.000 --> 00:30:01.000]  就是因此的階段性
[00:30:01.000 --> 00:30:04.000]  就好像人隨著成長
[00:30:04.000 --> 00:30:08.000]  會有不同的學習,亦有不同的成長
[00:30:08.000 --> 00:30:12.000]  而鏡子的比喻的重點是指出
[00:30:12.000 --> 00:30:15.000]  因此有限性
[00:30:15.000 --> 00:30:20.000]  今生的因此是幫助你去認識神的一個階段
[00:30:20.000 --> 00:30:24.000]  就好像透過古代的銅鏡
[00:30:24.000 --> 00:30:26.000]  古代的銅鏡看你的樣子時
[00:30:26.000 --> 00:30:27.000]  現在的銅鏡很清
[00:30:27.000 --> 00:30:32.000]  現在的經文是說古代的銅鏡是模糊不清
[00:30:32.000 --> 00:30:35.000]  但它也有一個說得很清楚的
[00:30:35.000 --> 00:30:37.000]  將來我們面對面的時候
[00:30:37.000 --> 00:30:39.000]  就更加清楚了
[00:30:39.000 --> 00:30:44.000]  更加可以看得見了
[00:30:44.000 --> 00:30:49.000]  這兩個例子就是提醒我們
[00:30:49.000 --> 00:30:54.000]  試想想你小時候有什麼是很想得到的
[00:30:54.000 --> 00:30:56.000]  你小時候
[00:30:56.000 --> 00:30:59.000]  大家有沒有想過
[00:30:59.000 --> 00:31:02.000]  我小時候很簡單的,沒有玩具
[00:31:02.000 --> 00:31:04.000]  因為我在田裡長大
[00:31:04.000 --> 00:31:10.000]  小時候很希望拿到一塊很漂亮的泥
[00:31:10.000 --> 00:31:12.000]  這是我先生
[00:31:12.000 --> 00:31:15.000]  我先生小時候已經很敗家
[00:31:15.000 --> 00:31:18.000]  為什麼呢?因為他家裡也有些錢
[00:31:18.000 --> 00:31:20.000]  不是現在,是那時候
[00:31:20.000 --> 00:31:24.000]  他現在也是很敗家
[00:31:24.000 --> 00:31:26.000]  所以他經常買東西
[00:31:26.000 --> 00:31:30.000]  也要等到我批准才可以拿到那塊錢去買
[00:31:30.000 --> 00:31:32.000]  近期他又敗家了
[00:31:32.000 --> 00:31:33.000]  知道為什麼嗎?
[00:31:33.000 --> 00:31:37.000]  他買了一個PS5
[00:31:37.000 --> 00:31:41.000]  他說已經沒有買Pro了
[00:31:41.000 --> 00:31:43.000]  他小時候很敗家
[00:31:43.000 --> 00:31:47.000]  他玩盡各樣你玩得到的
[00:31:47.000 --> 00:31:49.000]  他都玩盡了
[00:31:49.000 --> 00:31:52.000]  有一個時期他喜歡高達那些什麼
[00:31:52.000 --> 00:31:54.000]  剛剛在PowerPoint拍了出來
[00:31:54.000 --> 00:31:56.000]  叫什麼?
[00:31:56.000 --> 00:31:58.000]  萬變卡
[00:31:58.000 --> 00:32:00.000]  他說他課禁
[00:32:00.000 --> 00:32:02.000]  大家知不知道什麼叫課金?
[00:32:02.000 --> 00:32:04.000]  給錢買
[00:32:04.000 --> 00:32:08.000]  他很快就用了他的錢買了一套
[00:32:08.000 --> 00:32:11.000]  不過突然間出了一個活動
[00:32:11.000 --> 00:32:12.000]  就叫做抽獎
[00:32:12.000 --> 00:32:15.000]  就發行一個零號的
[00:32:15.000 --> 00:32:17.000]  真的不知道是什麼
[00:32:17.000 --> 00:32:19.000]  零號的東西是特別版
[00:32:19.000 --> 00:32:22.000]  當時他許了個誓神
[00:32:22.000 --> 00:32:25.000]  只要我抽到
[00:32:25.000 --> 00:32:27.000]  我就用一世的運氣
[00:32:27.000 --> 00:32:29.000]  一世沒運氣也不要緊
[00:32:29.000 --> 00:32:31.000]  只要這次抽到就行了
[00:32:31.000 --> 00:32:35.000]  結果他買了很多一堆回來
[00:32:35.000 --> 00:32:37.000]  結果他有沒有抽到?
[00:32:37.000 --> 00:32:39.000]  有啊
[00:32:39.000 --> 00:32:40.000]  他抽到了
[00:32:40.000 --> 00:32:42.000]  他以為抽中了之後
[00:32:42.000 --> 00:32:45.000]  他形容是贏了整個世界
[00:32:45.000 --> 00:32:48.000]  他說這一世都無憾了
[00:32:48.000 --> 00:32:50.000]  不過大家想想
[00:32:50.000 --> 00:32:53.000]  他昨晚拿了這張卡出來跟我說
[00:32:53.000 --> 00:32:56.000]  我真的沒想過自己以前這麼傻
[00:32:56.000 --> 00:32:58.000]  知不知道為什麼
[00:32:58.000 --> 00:33:01.000]  其實那些是什麼?
[00:33:01.000 --> 00:33:03.000]  只是玩具
[00:33:03.000 --> 00:33:04.000]  只是玩意
[00:33:04.000 --> 00:33:06.000]  但是當時你去追求的時候
[00:33:06.000 --> 00:33:08.000]  你就金睛火眼
[00:33:08.000 --> 00:33:10.000]  不過大家想想
[00:33:10.000 --> 00:33:12.000]  那張卡現在也說了
[00:33:12.000 --> 00:33:14.000]  現在每逢他看到這張卡的時候
[00:33:14.000 --> 00:33:16.000]  他都覺得
[00:33:16.000 --> 00:33:18.000]  唉,有點唏噓
[00:33:18.000 --> 00:33:21.000]  會心微笑
[00:33:21.000 --> 00:33:23.000]  也有些記憶
[00:33:23.000 --> 00:33:25.000]  但是你想想
[00:33:25.000 --> 00:33:27.000]  你小時候用了所有東西
[00:33:27.000 --> 00:33:29.000]  那種幼氣的反思
[00:33:29.000 --> 00:33:31.000]  大家有沒有想過?
[00:33:31.000 --> 00:33:33.000]  你會不會窮盡所有東西
[00:33:33.000 --> 00:33:34.000]  全都丟下去
[00:33:34.000 --> 00:33:36.000]  就好像剛才那個比喻
[00:33:36.000 --> 00:33:38.000]  那些孩子的幼氣
[00:33:38.000 --> 00:33:40.000]  還有鏡子這麼朦朧
[00:33:40.000 --> 00:33:42.000]  看不清楚
[00:33:44.000 --> 00:33:46.000]  我們的信仰也是一樣
[00:33:46.000 --> 00:33:48.000]  你追求信仰的時候
[00:33:48.000 --> 00:33:50.000]  你有沒有這麼短視
[00:33:50.000 --> 00:33:52.000]  我們追求信仰的時候
[00:33:52.000 --> 00:33:54.000]  會不會這麼短視
[00:33:54.000 --> 00:33:56.000]  其實我們的信仰生命
[00:33:56.000 --> 00:33:58.000]  應該是要放眼長一點
[00:33:58.000 --> 00:34:00.000]  你現在追求的
[00:34:00.000 --> 00:34:02.000]  可能是一些
[00:34:02.000 --> 00:34:04.000]  想著你怎麼去移民
[00:34:04.000 --> 00:34:06.000]  想著你怎麼買車
[00:34:06.000 --> 00:34:08.000]  怎麼上樓
[00:34:08.000 --> 00:34:10.000]  可能我老公是因為花費太多
[00:34:10.000 --> 00:34:12.000]  所以他現在什麼都沒有
[00:34:12.000 --> 00:34:14.000]  回說現今這個世代
[00:34:14.000 --> 00:34:16.000]  你整天追求
[00:34:16.000 --> 00:34:18.000]  事業、生活
[00:34:18.000 --> 00:34:20.000]  到底是有什麼人生意義
[00:34:20.000 --> 00:34:22.000]  和價值的呢?
[00:34:22.000 --> 00:34:25.000]  當然這些都是我們一生要有的追求
[00:34:25.000 --> 00:34:27.000]  又不可以沒有的
[00:34:27.000 --> 00:34:29.000]  不過你不要過了火
[00:34:29.000 --> 00:34:31.000]  不要超越了一些
[00:34:31.000 --> 00:34:33.000]  你看清楚
[00:34:33.000 --> 00:34:35.000]  這些是你有限的東西
[00:34:35.000 --> 00:34:37.000]  你一會兒就沒有了
[00:34:37.000 --> 00:34:40.000]  所以我們要展望永恆的角度
[00:34:40.000 --> 00:34:42.000]  我們要長線一點
[00:34:42.000 --> 00:34:44.000]  去到總結的時候
[00:34:44.000 --> 00:34:48.000]  我透過這個人生假設
[00:34:48.000 --> 00:34:49.000]  大家想想
[00:34:49.000 --> 00:34:51.000]  如果你時日無多的時候
[00:34:51.000 --> 00:34:52.000]  好像很壞
[00:34:52.000 --> 00:34:54.000]  你想想你自己
[00:34:54.000 --> 00:34:56.000]  沒有多少時間的時候
[00:34:56.000 --> 00:34:58.000]  你會不會繼續上班?
[00:34:58.000 --> 00:35:00.000]  會繼續投資?
[00:35:00.000 --> 00:35:02.000]  繼續買樓買車?
[00:35:02.000 --> 00:35:04.000]  繼續去娛樂?
[00:35:04.000 --> 00:35:05.000]  不會啊
[00:35:05.000 --> 00:35:06.000]  你不會做這些
[00:35:06.000 --> 00:35:08.000]  你會把握一些時間
[00:35:08.000 --> 00:35:10.000]  你去見一些人
[00:35:10.000 --> 00:35:12.000]  見一些你最想見的人
[00:35:12.000 --> 00:35:14.000]  你會好好跟他道別
[00:35:14.000 --> 00:35:18.000]  避免有一種遺憾
[00:35:18.000 --> 00:35:22.000]  大家應該聽過亞歷山大的遺願
[00:35:22.000 --> 00:35:23.000]  有三個遺願
[00:35:23.000 --> 00:35:24.000]  有沒有聽過?
[00:35:24.000 --> 00:35:26.000]  第一個遺願就是
[00:35:26.000 --> 00:35:28.000]  我死了之後
[00:35:28.000 --> 00:35:31.000]  棺木要由醫生運送
[00:35:31.000 --> 00:35:33.000]  一會兒解釋為什麼
[00:35:33.000 --> 00:35:35.000]  第二個遺願就是
[00:35:35.000 --> 00:35:38.000]  在他去墓地的過程
[00:35:38.000 --> 00:35:40.000]  在地上撒滿黃金
[00:35:40.000 --> 00:35:42.000]  不單止黃金
[00:35:42.000 --> 00:35:46.000]  還有銀紙和珠寶
[00:35:46.000 --> 00:35:48.000]  第三個遺願就是
[00:35:48.000 --> 00:35:50.000]  棺木要開兩個洞
[00:35:50.000 --> 00:35:51.000]  伸出手來
[00:35:51.000 --> 00:35:52.000]  他睡下去的時候
[00:35:52.000 --> 00:35:54.000]  伸出兩隻手
[00:35:54.000 --> 00:35:56.000]  其實他很有智慧
[00:35:56.000 --> 00:35:59.000]  原來要醫生運送的時候
[00:35:59.000 --> 00:36:01.000]  要小人明白
[00:36:01.000 --> 00:36:03.000]  其實醫生也很有閒世
[00:36:03.000 --> 00:36:05.000]  不是所有病都能醫治
[00:36:05.000 --> 00:36:09.000]  所以他叫在世的人要珍惜生命
[00:36:09.000 --> 00:36:13.000]  然後他說撒滿錢
[00:36:13.000 --> 00:36:15.000]  他告訴世人
[00:36:15.000 --> 00:36:17.000]  不要像我這樣
[00:36:17.000 --> 00:36:18.000]  我賺了這麼多錢
[00:36:18.000 --> 00:36:19.000]  那又怎樣呢?
[00:36:19.000 --> 00:36:20.000]  我賺了這麼多錢
[00:36:20.000 --> 00:36:21.000]  我撒滿了
[00:36:21.000 --> 00:36:22.000]  我走的時候
[00:36:22.000 --> 00:36:23.000]  可不可以帶走?
[00:36:23.000 --> 00:36:24.000]  不可以
[00:36:24.000 --> 00:36:25.000]  然後他說
[00:36:25.000 --> 00:36:26.000]  我伸出兩隻手
[00:36:26.000 --> 00:36:28.000]  棺木伸出兩隻手
[00:36:28.000 --> 00:36:29.000]  然後他說
[00:36:29.000 --> 00:36:30.000]  我空空的來
[00:36:30.000 --> 00:36:32.000]  其實我也是空空的走
[00:36:32.000 --> 00:36:35.000]  你帶不帶走一粒東西?
[00:36:35.000 --> 00:36:37.000]  就算你的家人在棺木裡
[00:36:37.000 --> 00:36:38.000]  放很多東西
[00:36:38.000 --> 00:36:39.000]  其實你也帶不走
[00:36:39.000 --> 00:36:41.000]  不是你的
[00:36:41.000 --> 00:36:43.000]  所以死亡是幫助我們去釐清
[00:36:43.000 --> 00:36:46.000]  人生當中最重要的追求意義是什麼?
[00:36:46.000 --> 00:36:49.000]  關係
[00:36:49.000 --> 00:36:50.000]  那個關係是什麼?
[00:36:50.000 --> 00:36:52.000]  是愛
[00:36:52.000 --> 00:36:55.000]  上帝不想我們對人生有遺憾
[00:36:55.000 --> 00:36:58.000]  所以早早已經藉著仕途寶來教導我們
[00:36:58.000 --> 00:37:01.000]  人生最重要去學習的功課
[00:37:01.000 --> 00:37:03.000]  要有愛心的行為
[00:37:03.000 --> 00:37:05.000]  又要有愛人的對象
[00:37:05.000 --> 00:37:07.000]  更加要明白
[00:37:07.000 --> 00:37:08.000]  什麼?
[00:37:08.000 --> 00:37:09.000]  愛的真諦
[00:37:09.000 --> 00:37:11.000]  說到聲音都沙啞了
[00:37:11.000 --> 00:37:12.000]  然後呢
[00:37:12.000 --> 00:37:15.000]  不枉此生
[00:37:15.000 --> 00:37:17.000]  我今天的講道到這裡
[00:37:17.000 --> 00:37:18.000]  我們一起祈禱
[00:37:18.000 --> 00:37:22.000]  神啊,你告訴我們
[00:37:22.000 --> 00:37:24.000]  什麼叫愛的真諦
[00:37:24.000 --> 00:37:27.000]  你告訴我們
[00:37:27.000 --> 00:37:28.000]  人生最重要的意義
[00:37:28.000 --> 00:37:31.000]  不是追求一些謊言
[00:37:31.000 --> 00:37:32.000]  不是追求一些恩賜
[00:37:32.000 --> 00:37:34.000]  不是追求那些東西
[00:37:34.000 --> 00:37:35.000]  那些東西都是重要
[00:37:35.000 --> 00:37:37.000]  但不是最重要
[00:37:37.000 --> 00:37:39.000]  最重要的是愛
[00:37:39.000 --> 00:37:40.000]  愛能夠昇華
[00:37:40.000 --> 00:37:42.000]  能夠永不止息
[00:37:42.000 --> 00:37:44.000]  去到上帝你的面前
[00:37:44.000 --> 00:37:45.000]  我們面對面的時候
[00:37:45.000 --> 00:37:50.000]  你仍然是知道我們懂得愛
[00:37:50.000 --> 00:37:53.000]  所以今天透過臨前十三
[00:37:53.000 --> 00:37:54.000]  告訴我們
[00:37:54.000 --> 00:37:57.000]  其實我們真的要愛身邊的人
[00:37:57.000 --> 00:37:58.000]  其實沒什麼必要
[00:37:58.000 --> 00:38:00.000]  真的去到你死我活
[00:38:00.000 --> 00:38:02.000]  其實沒什麼必要
[00:38:02.000 --> 00:38:03.000]  有他沒我
[00:38:03.000 --> 00:38:05.000]  其實真的沒這個必要
[00:38:05.000 --> 00:38:06.000]  因為今生是很有限
[00:38:06.000 --> 00:38:07.000]  我們客裡
[00:38:07.000 --> 00:38:08.000]  我們寄居
[00:38:08.000 --> 00:38:09.000]  我們是真的
[00:38:09.000 --> 00:38:11.000]  是很短暫
[00:38:11.000 --> 00:38:14.000]  我們將我們的眼光放遠一點
[00:38:14.000 --> 00:38:16.000]  我們放在永恆生命的上面
[00:38:16.000 --> 00:38:17.000]  多謝主你聽我們祈禱
[00:38:17.000 --> 00:38:18.000]  奉主命求
[00:38:18.000 --> 00:38:19.000]  阿門

