
[00:00:00.000 --> 00:00:09.000]  近年來香港人的壓力指數或焦慮指數都有上升
[00:22:58.000 --> 00:23:00.000]  可以趕他們走
[00:23:00.000 --> 00:23:02.000]  離開他們的社群
[00:23:02.000 --> 00:23:04.000]  失去身份
[00:23:04.000 --> 00:23:07.000]  甚至被人處決
[00:23:07.000 --> 00:23:09.000]  所以人如何去抉擇
[00:23:09.000 --> 00:23:11.000]  行惡行善
[00:23:11.000 --> 00:23:13.000]  是視乎他們是否相信
[00:23:13.000 --> 00:23:17.000]  神是上善罰惡
[00:23:17.000 --> 00:23:22.000]  記得今年東京奧運
[00:23:22.000 --> 00:23:28.000]  有一位來自波蘭的選手叫Maria
[00:23:28.000 --> 00:23:31.000]  她在田徑女子標槍項目
[00:23:31.000 --> 00:23:33.000]  拿到銀牌
[00:23:33.000 --> 00:23:35.000]  很厲害吧
[00:23:35.000 --> 00:23:37.000]  這個獎牌對運動員來說
[00:23:37.000 --> 00:23:38.000]  是很珍貴的
[00:23:38.000 --> 00:23:41.000]  意義是超越她本身的價值
[00:23:41.000 --> 00:23:44.000]  她竟然將這個獎牌
[00:23:44.000 --> 00:23:46.000]  在手上不夠兩個星期
[00:23:46.000 --> 00:23:47.000]  她用來拍賣
[00:23:47.000 --> 00:23:49.000]  為甚麼呢
[00:23:49.000 --> 00:23:51.000]  她希望拿到一筆錢
[00:23:51.000 --> 00:23:53.000]  幫一個嬰兒做手術
[00:23:53.000 --> 00:23:58.000]  這個嬰兒籌錢要做換心手術
[00:23:58.000 --> 00:24:00.000]  經過拍賣
[00:24:00.000 --> 00:24:04.000]  賣到大約港幣36萬
[00:24:04.000 --> 00:24:06.000]  Maria說
[00:24:06.000 --> 00:24:11.000]  這面銀牌可以幫這個嬰兒救他的命
[00:24:11.000 --> 00:24:16.000]  而不是放在櫥窗裡鋪陳
[00:24:16.000 --> 00:24:18.000]  她真正的價值
[00:24:18.000 --> 00:24:21.000]  永遠存在這個嬰兒的心裡
[00:24:21.000 --> 00:24:22.000]  所以頂尖
[00:24:22.000 --> 00:24:28.000]  我們有沒有留意身邊很多人的需要
[00:24:28.000 --> 00:24:30.000]  無論你認識或不認識
[00:24:30.000 --> 00:24:33.000]  其實有沒有想過
[00:24:33.000 --> 00:24:35.000]  自己可以付出甚麼
[00:24:35.000 --> 00:24:39.000]  可以幫他們呢
[00:24:39.000 --> 00:24:40.000]  這些付出的行動
[00:24:40.000 --> 00:24:44.000]  在神眼中就是敬畏他
[00:24:44.000 --> 00:24:47.000]  可能是一杯涼水
[00:24:47.000 --> 00:24:50.000]  但也很寶貴
[00:24:50.000 --> 00:24:54.000]  大衛昔日能夠戰勝哥利亞
[00:24:54.000 --> 00:24:56.000]  也能夠逃避索羅王
[00:24:56.000 --> 00:24:59.000]  和他的兒子亞沙隆的追殺
[00:24:59.000 --> 00:25:01.000]  最後成功脫險
[00:25:01.000 --> 00:25:05.000]  相信一定不是靠自己的聰明
[00:25:05.000 --> 00:25:08.000]  一定和他敬畏神的生命有關
[00:25:08.000 --> 00:25:11.000]  頂尖妹當你遇到這些困境
[00:25:11.000 --> 00:25:13.000]  你覺得沒有出路
[00:25:13.000 --> 00:25:15.000]  你嘗試尋求神
[00:25:15.000 --> 00:25:18.000]  又見不到神為你開路
[00:25:18.000 --> 00:25:22.000]  困境依然的時候
[00:25:22.000 --> 00:25:24.000]  會不會背後有原因呢
[00:25:24.000 --> 00:25:26.000]  在你生命裡
[00:25:26.000 --> 00:25:30.000]  你沒有將神放在很重要的位置
[00:25:30.000 --> 00:25:34.000]  我們一起去想一想
[00:25:34.000 --> 00:25:35.000]  當你遇到困難
[00:25:35.000 --> 00:25:38.000]  你才去親近神去求告神
[00:25:38.000 --> 00:25:40.000]  即是說日子順利、平安
[00:25:40.000 --> 00:25:42.000]  你幾乎忘記了神
[00:25:42.000 --> 00:25:46.000]  忘記了和祂建立關係
[00:25:46.000 --> 00:25:48.000]  如果我們在生活裡
[00:25:48.000 --> 00:25:52.000]  不是習慣地去選擇神去敬畏祂
[00:25:52.000 --> 00:25:56.000]  當我們在生活上遇到這些困境的時候
[00:25:56.000 --> 00:26:03.000]  相信祂不會自然成為我們的選擇
[00:26:03.000 --> 00:26:05.000]  我們看最後一個問題
[00:26:05.000 --> 00:26:08.000]  二人受苦的求助
[00:26:08.000 --> 00:26:10.000]  最後一段請大家讀米
[00:26:10.000 --> 00:26:11.000]  17到22節
[00:26:11.000 --> 00:26:14.000]  二人呼求,而我話聽見了
[00:26:14.000 --> 00:26:18.000]  就請救他們脫離一切患難
[00:26:18.000 --> 00:26:21.000]  而我話靠近傷心的人
[00:26:21.000 --> 00:26:24.000]  請救心靈痛悔的人
[00:26:24.000 --> 00:26:26.000]  多有苦難
[00:26:26.000 --> 00:26:29.000]  但而我話救他脫離這一切
[00:26:29.000 --> 00:26:32.000]  又保護他全身的骨頭
[00:26:32.000 --> 00:26:35.000]  連一根也不截斷
[00:26:35.000 --> 00:26:37.000]  惡必害死惡人
[00:26:37.000 --> 00:26:40.000]  恨惡意人的必被定罪
[00:26:40.000 --> 00:26:43.000]  而我話救贖他僕人的性命
[00:26:43.000 --> 00:26:50.000]  凡投靠他的必不自定罪
[00:26:50.000 --> 00:26:52.000]  第17節大衛總結了一個
[00:26:52.000 --> 00:26:54.000]  很重要的重點
[00:26:54.000 --> 00:26:56.000]  就是當二人呼求的時候
[00:26:56.000 --> 00:26:58.000]  神是聽到的
[00:26:58.000 --> 00:27:02.000]  神去請救他們脫離一切的患難
[00:27:02.000 --> 00:27:04.000]  第18節
[00:27:04.000 --> 00:27:08.000]  而我話靠近傷心的人
[00:27:08.000 --> 00:27:11.000]  請救心靈痛悔的人
[00:27:11.000 --> 00:27:16.000]  這些人是指向19節所說的異人
[00:27:16.000 --> 00:27:19.000]  即是前文所說敬畏神的人
[00:27:19.000 --> 00:27:21.000]  他們忠於神的緣故
[00:27:21.000 --> 00:27:23.000]  而面對這些患難痛苦
[00:27:23.000 --> 00:27:25.000]  所謂異人受苦
[00:27:25.000 --> 00:27:28.000]  甚至異人多有苦難
[00:27:28.000 --> 00:27:30.000]  神應許是要請救他們
[00:27:30.000 --> 00:27:40.000]  保護他們連一根骨頭都不截斷
[00:27:40.000 --> 00:27:42.000]  好像昔日
[00:27:42.000 --> 00:27:45.000]  但爾利亞在火搖獅子坑裏
[00:27:45.000 --> 00:27:47.000]  都不會受遭害一樣
[00:27:47.000 --> 00:27:50.000]  去到21和22節
[00:27:50.000 --> 00:27:54.000]  這裏總結了異人和惡人的結局
[00:27:54.000 --> 00:27:57.000]  惡人最終必被神定罪
[00:27:57.000 --> 00:27:59.000]  而神請救異人的性命
[00:27:59.000 --> 00:28:01.000]  他們必不被定罪
[00:28:01.000 --> 00:28:02.000]  所以弟兄姊妹
[00:28:02.000 --> 00:28:05.000]  大衛藉著他自身的經驗
[00:28:05.000 --> 00:28:08.000]  當他面對這麼惡劣的處境
[00:28:08.000 --> 00:28:11.000]  他全心投靠神的幫助
[00:28:11.000 --> 00:28:13.000]  其實這種是很單純
[00:28:13.000 --> 00:28:17.000]  很清心的信靠
[00:28:17.000 --> 00:28:23.000]  大衛真是一位敬畏神的人
[00:28:23.000 --> 00:28:26.000]  說到神靠近傷心的人
[00:28:26.000 --> 00:28:29.000]  請救心靈痛苦的人
[00:28:29.000 --> 00:28:31.000]  我想起很多年前
[00:28:31.000 --> 00:28:35.000]  我服侍過一位很年輕的弟兄
[00:28:35.000 --> 00:28:36.000]  當時他大約三十歲
[00:28:36.000 --> 00:28:37.000]  他結了婚
[00:28:37.000 --> 00:28:40.000]  有一晚他收到一個消息
[00:28:40.000 --> 00:28:45.000]  他太太突然遇到意外過世
[00:28:45.000 --> 00:28:48.000]  這個噩耗對他來說是晴天霹靂
[00:28:48.000 --> 00:28:52.000]  很大的震撼和衝擊
[00:28:52.000 --> 00:28:54.000]  因為我聯絡不到他
[00:28:54.000 --> 00:28:56.000]  之後收到他家人的消息
[00:28:56.000 --> 00:28:58.000]  他姐姐說他情緒很低落
[00:28:58.000 --> 00:28:59.000]  很沮喪
[00:28:59.000 --> 00:29:01.000]  不想見人不想出街
[00:29:01.000 --> 00:29:06.000]  他將自己收迷了
[00:29:06.000 --> 00:29:08.000]  我和身邊的弟兄姊妹知道
[00:29:08.000 --> 00:29:12.000]  都只可以為他祈禱
[00:29:12.000 --> 00:29:18.000]  希望他經歷喪妻之痛可以慢慢復原
[00:29:18.000 --> 00:29:20.000]  因為後來他找我負責主禮
[00:29:20.000 --> 00:29:23.000]  他太太的喪禮安息禮
[00:29:23.000 --> 00:29:26.000]  我約他和家人來教會見面
[00:29:26.000 --> 00:29:28.000]  我期待在這個見面中
[00:29:28.000 --> 00:29:30.000]  可以面對面服侍他
[00:29:30.000 --> 00:29:32.000]  為他祈禱
[00:29:32.000 --> 00:29:35.000]  當他和家人來到教會
[00:29:35.000 --> 00:29:40.000]  我只見到他家人扶著一位老人上來
[00:29:40.000 --> 00:29:43.000]  見不到那位弟兄
[00:29:43.000 --> 00:29:46.000]  原來那位白髮的長者
[00:29:46.000 --> 00:29:51.000]  就是那位弟兄
[00:29:51.000 --> 00:29:53.000]  他因為經歷這個衝擊
[00:29:53.000 --> 00:29:58.000]  他一夜之間變了白髮
[00:29:58.000 --> 00:30:00.000]  樣子也變老了
[00:30:00.000 --> 00:30:04.000]  他要人參附上來
[00:30:04.000 --> 00:30:05.000]  我見到之後也嚇了一跳
[00:30:05.000 --> 00:30:09.000]  因為我從來沒有遇過這樣的事
[00:30:09.000 --> 00:30:11.000]  見面的過程中
[00:30:11.000 --> 00:30:12.000]  這位弟兄很少說話
[00:30:12.000 --> 00:30:16.000]  只會哀傷和流淚
[00:30:16.000 --> 00:30:20.000]  其實那一刻我也不知道用什麼話去安慰他
[00:30:20.000 --> 00:30:23.000]  只可以禱告
[00:30:23.000 --> 00:30:24.000]  懇切地祈禱
[00:30:24.000 --> 00:30:30.000]  求神醫治他和安慰他和家人的心
[00:30:30.000 --> 00:30:32.000]  隔了十天
[00:30:32.000 --> 00:30:35.000]  到了安息禮的晚上
[00:30:35.000 --> 00:30:38.000]  當我見到這位弟兄的時候
[00:30:38.000 --> 00:30:43.000]  又嚇了我一跳
[00:30:43.000 --> 00:30:47.000]  他的樣貌不再蒼老
[00:30:47.000 --> 00:30:50.000]  頭上不再白髮
[00:30:50.000 --> 00:30:54.000]  他還原了之前的樣貌
[00:30:54.000 --> 00:30:59.000]  他面上再沒有哀傷的神情
[00:30:59.000 --> 00:31:01.000]  甚至到了安息禮懷念的環節
[00:31:01.000 --> 00:31:03.000]  他可以公開面對眾人
[00:31:03.000 --> 00:31:09.000]  很平靜地分享他對妻子的懷念
[00:31:09.000 --> 00:31:11.000]  我心中一直有個好奇
[00:31:11.000 --> 00:31:16.000]  為什麼他康復得這麼快呢?
[00:31:16.000 --> 00:31:20.000]  其實背後反映我的信心
[00:31:20.000 --> 00:31:24.000]  我們懇切地為他祈禱
[00:31:24.000 --> 00:31:28.000]  我好奇就向他家人打聽
[00:31:28.000 --> 00:31:30.000]  打聽他的近況
[00:31:30.000 --> 00:31:33.000]  後來他姐姐跟我說
[00:31:33.000 --> 00:31:38.000]  她每天跟弟弟做什麼呢?
[00:31:38.000 --> 00:31:43.000]  祈禱、讀經、祈禱、讀經
[00:31:43.000 --> 00:31:46.000]  每日如是
[00:31:46.000 --> 00:31:49.000]  神就透過他的話語
[00:31:49.000 --> 00:31:52.000]  和家人懇切地祈禱
[00:31:52.000 --> 00:31:54.000]  他們尋求神
[00:31:54.000 --> 00:31:55.000]  仰望神
[00:31:55.000 --> 00:31:57.000]  呼求神
[00:31:57.000 --> 00:32:00.000]  神親自去醫治
[00:32:00.000 --> 00:32:02.000]  和安慰弟兄和家人
[00:32:02.000 --> 00:32:05.000]  心靈的傷痛
[00:32:05.000 --> 00:32:08.000]  所以弟兄姐妹
[00:32:08.000 --> 00:32:13.000]  我不知道你現在或過去
[00:32:13.000 --> 00:32:15.000]  到現在
[00:32:15.000 --> 00:32:17.000]  有沒有遇到一些很大的難關
[00:32:17.000 --> 00:32:19.000]  你正在承受
[00:32:19.000 --> 00:32:21.000]  你覺得沒有出路
[00:32:21.000 --> 00:32:22.000]  很想跟大家說
[00:32:22.000 --> 00:32:24.000]  千萬不要放棄
[00:32:24.000 --> 00:32:26.000]  也不要逃避
[00:32:26.000 --> 00:32:29.000]  因為大衛今天的見證
[00:32:29.000 --> 00:32:31.000]  我自己總結了三點
[00:32:31.000 --> 00:32:32.000]  我沒有打出來
[00:32:32.000 --> 00:32:33.000]  我讀給大家聽
[00:32:33.000 --> 00:32:34.000]  第一
[00:32:34.000 --> 00:32:36.000]  他無論遇到什麼境況
[00:32:36.000 --> 00:32:38.000]  順境逆境
[00:32:38.000 --> 00:32:42.000]  他都定義去尊主為大
[00:32:42.000 --> 00:32:45.000]  去重讚神
[00:32:45.000 --> 00:32:46.000]  第二
[00:32:46.000 --> 00:32:49.000]  他全心全意去依靠神
[00:32:49.000 --> 00:32:50.000]  當他遇到患難的時候
[00:32:50.000 --> 00:32:53.000]  他懇切地尋求神
[00:32:53.000 --> 00:32:54.000]  仰望神
[00:32:54.000 --> 00:32:55.000]  還有呢?
[00:32:55.000 --> 00:32:56.000]  呼求神
[00:32:56.000 --> 00:32:57.000]  第三
[00:32:57.000 --> 00:33:00.000]  他實踐敬畏神的心命
[00:33:00.000 --> 00:33:02.000]  他離惡行善
[00:33:02.000 --> 00:33:04.000]  神最終保護了大衛
[00:33:04.000 --> 00:33:09.000]  為他開一條出路
[00:33:09.000 --> 00:33:11.000]  最後分享兩節經文
[00:33:11.000 --> 00:33:13.000]  跟大家一起讀
[00:33:13.000 --> 00:33:15.000]  經文提到
[00:33:15.000 --> 00:33:20.000]  我們千萬不要靠自己的力量
[00:33:20.000 --> 00:33:23.000]  詩篇二十篇第七節一起讀
[00:33:23.000 --> 00:33:26.000]  有人靠車 有人靠馬
[00:33:26.000 --> 00:33:28.000]  但我們要提到耶和華
[00:33:28.000 --> 00:33:30.000]  我們神的命
[00:33:30.000 --> 00:33:34.000]  另一處是撒加利亞書四章六節
[00:33:34.000 --> 00:33:36.000]  萬君知耶和華說
[00:33:36.000 --> 00:33:37.000]  不是依靠勢力
[00:33:37.000 --> 00:33:39.000]  不是依靠才能
[00:33:39.000 --> 00:33:41.000]  也是依靠我的力
[00:33:41.000 --> 00:33:43.000]  方能成事
[00:33:43.000 --> 00:33:45.000]  我們一起祈禱
[00:33:45.000 --> 00:33:51.000]  我們當中有遇到患難困苦的弟兄姊妹
[00:33:51.000 --> 00:33:55.000]  很想此刻我們去禱告
[00:33:55.000 --> 00:34:02.000]  仰望呼求去尋求神
[00:34:02.000 --> 00:34:04.000]  盼望主席聖靈的幫助
[00:34:04.000 --> 00:34:08.000]  親自去祝福
[00:34:08.000 --> 00:34:11.000]  經歷這些患難的弟兄姊妹
[00:34:11.000 --> 00:34:14.000]  親自安慰他們的心
[00:34:14.000 --> 00:34:18.000]  如果你是這些弟兄姊妹
[00:34:18.000 --> 00:34:23.000]  請你好像大衛一樣
[00:34:23.000 --> 00:34:26.000]  放下自己一切的力量
[00:34:26.000 --> 00:34:28.000]  一切的聰明
[00:34:28.000 --> 00:34:40.000]  專心去仰望萬君的耶和華
[00:34:40.000 --> 00:34:43.000]  懇求聖靈的幫助提醒我們眾人
[00:34:43.000 --> 00:34:47.000]  當我們面對不一樣的日子
[00:34:47.000 --> 00:34:50.000]  不一樣的世代
[00:34:50.000 --> 00:34:54.000]  我們需要屬靈的智慧
[00:34:54.000 --> 00:34:58.000]  我們需要敬畏神的心
[00:34:58.000 --> 00:35:04.000]  我們才能夠回應這個世代的需要
[00:35:04.000 --> 00:35:06.000]  或者衝擊
[00:35:06.000 --> 00:35:11.000]  我們沒有辦法靠自己能夠面對得到
[00:35:11.000 --> 00:35:13.000]  我們都會有恐懼
[00:35:13.000 --> 00:35:16.000]  但盼望我們不至於恐慌
[00:35:16.000 --> 00:35:19.000]  我們在主裡面
[00:35:19.000 --> 00:35:22.000]  神一定會保護我們
[00:35:22.000 --> 00:35:25.000]  一定會賜我們平安
[00:35:25.000 --> 00:35:30.000]  和賜我們出路
[00:35:30.000 --> 00:35:33.000]  所以求主彰顯你自己的榮耀
[00:35:33.000 --> 00:35:35.000]  好像在大衛的生命裡面
[00:35:35.000 --> 00:35:37.000]  彰顯榮光一樣
[00:35:37.000 --> 00:35:39.000]  給我們很大的提醒
[00:35:39.000 --> 00:35:40.000]  我們有盼望
[00:35:40.000 --> 00:35:41.000]  我們有出路
[00:35:41.000 --> 00:35:43.000]  我們能夠得勝
[00:35:43.000 --> 00:35:46.000]  我們就祈禱奉靠主耶穌基督的名
[00:35:46.000 --> 00:35:47.000]  阿們
[00:35:47.000 --> 00:35:49.000]  謝謝觀看,下次見!
[00:35:49.000 --> 00:35:51.000]  謝謝大家!

