
[00:00:00.000 --> 00:00:03.680]  上年有一套很賣座的電影
[00:18:53.880 --> 00:18:55.880]  我就是你所迫害的元素
[00:18:55.880 --> 00:18:57.880]  你或讚賞
[00:18:57.880 --> 00:18:59.880]  我為你演繹的
[00:18:59.880 --> 00:19:01.880]  是天下的作品
[00:19:01.880 --> 00:19:03.880]  為你所謀面的事
[00:19:03.880 --> 00:19:07.880]  我將你之所以成為人
[00:19:07.880 --> 00:19:10.880]  我就是要為你而發聲
[00:19:10.880 --> 00:19:12.880]  我愛我的神
[00:19:12.880 --> 00:19:15.880]  我就是要他們的眼睛
[00:19:15.880 --> 00:19:16.880]  (主席
[00:19:16.880 --> 00:19:18.880]  要開他們的眼睛
[00:19:18.880 --> 00:19:21.880]  使他們從黑暗中轉向光明
[00:19:21.880 --> 00:19:24.880]  從撒旦權下歸向神
[00:19:24.880 --> 00:19:28.880]  使他們因信我而得蒙謝罪
[00:19:28.880 --> 00:19:31.880]  和一切誠信的人同得基業
[00:19:31.880 --> 00:19:34.880]  因此阿基伯王啊
[00:19:34.880 --> 00:19:38.880]  我沒有違背那從天上來的意象
[00:19:38.880 --> 00:19:40.880]  我先在大馬市隔
[00:19:40.880 --> 00:19:43.880]  後在耶路撒冷和猶太傳遞
[00:19:43.880 --> 00:19:45.880]  以及外邦
[00:19:45.880 --> 00:19:48.880]  勸勉他們應當悔改歸向神
[00:19:48.880 --> 00:19:51.880]  行事與悔改的心相請
[00:19:51.880 --> 00:19:52.880]  姐妹
[00:19:52.880 --> 00:19:54.880]  (音樂)
[00:19:54.880 --> 00:19:56.880]  (音樂)
[00:19:56.880 --> 00:20:24.880]  (音樂)
[00:20:24.880 --> 00:20:28.880]  一開始我提到史唐傳記載了三次
[00:20:28.880 --> 00:20:32.880]  保羅的信主和蒙召的經歷
[00:20:32.880 --> 00:20:34.880]  這段是第三次
[00:20:34.880 --> 00:20:36.880]  三次都因著對象不同
[00:20:36.880 --> 00:20:38.880]  它的重點都有少許不同
[00:20:38.880 --> 00:20:42.880]  今天的經文是第三次記載
[00:20:42.880 --> 00:20:44.880]  這次的對象是誰呢?
[00:20:44.880 --> 00:20:46.880]  是一個外邦的王
[00:20:46.880 --> 00:20:48.880]  阿基伯王
[00:20:48.880 --> 00:20:50.880]  所以你大概都猜到
[00:20:50.880 --> 00:20:53.880]  他這次的重點
[00:20:53.880 --> 00:20:57.880]  就是他的侍奉和外邦人的關係
[00:20:57.880 --> 00:21:00.880]  就是將基督的救恩
[00:21:00.880 --> 00:21:03.880]  要帶到外邦這個異象
[00:21:03.880 --> 00:21:07.880]  請特別留意第十六至第十八節
[00:21:07.880 --> 00:21:08.880]  經文說:
[00:21:08.880 --> 00:21:10.880]  「起來站著,我向你顯現的目的
[00:21:10.880 --> 00:21:12.880]  是要派你作瀑役
[00:21:12.880 --> 00:21:14.880]  為你所看見我的事
[00:21:14.880 --> 00:21:18.880]  和我所要指示你的事作見證」
[00:21:18.880 --> 00:21:21.880]  哪一個是命令語氣的動詞呢?
[00:21:21.880 --> 00:21:23.880]  都只是猜測
[00:21:23.880 --> 00:21:27.880]  就是「起來」和「站著」
[00:21:27.880 --> 00:21:30.880]  之後原文有個「因為」
[00:21:30.880 --> 00:21:32.880]  為什麼要「起來」呢?
[00:21:32.880 --> 00:21:33.880]  為什麼要「站著」呢?
[00:21:33.880 --> 00:21:35.880]  「因為」沒有翻譯出來
[00:21:35.880 --> 00:21:37.880]  「因為」後面那句
[00:21:37.880 --> 00:21:41.880]  「我向你顯現的目的
[00:21:41.880 --> 00:21:43.880]  是要派你作瀑役
[00:21:43.880 --> 00:21:46.880]  和作見證人」
[00:21:46.880 --> 00:21:48.880]  這兩個身份
[00:21:48.880 --> 00:21:50.880]  在他的蒙召裏面
[00:21:50.880 --> 00:21:52.880]  耶穌給他一個身份
[00:21:52.880 --> 00:21:56.880]  就是瀑役和見證人
[00:21:56.880 --> 00:22:00.880]  所以保羅的侍奉就是透過
[00:22:00.880 --> 00:22:01.880]  這兩個結合
[00:22:01.880 --> 00:22:03.880]  就是透過為主作見證
[00:22:03.880 --> 00:22:04.880]  來侍奉
[00:22:04.880 --> 00:22:07.880]  好像一個瀑人一樣
[00:22:07.880 --> 00:22:09.880]  所以瀑役和見證人
[00:22:09.880 --> 00:22:10.880]  這兩個觀念
[00:22:10.880 --> 00:22:14.880]  在聖經裏面經常放在一起
[00:22:14.880 --> 00:22:17.880]  保羅對阿基伯王的講話
[00:22:17.880 --> 00:22:22.880]  就是這種的瀑役和見證
[00:22:22.880 --> 00:22:23.880]  他侍奉的對象
[00:22:23.880 --> 00:22:24.880]  他也有說
[00:22:24.880 --> 00:22:27.880]  就是百姓和外邦人
[00:22:27.880 --> 00:22:28.880]  百姓即是猶太人
[00:22:28.880 --> 00:22:30.880]  外邦人就是外邦人
[00:22:30.880 --> 00:22:32.880]  從其他經文我們得知
[00:22:32.880 --> 00:22:34.880]  在保羅侍奉的後期
[00:22:34.880 --> 00:22:36.880]  其實他主要的對象
[00:22:36.880 --> 00:22:37.880]  其實是外邦人
[00:22:37.880 --> 00:22:38.880]  所以他又被稱為
[00:22:38.880 --> 00:22:41.880]  外邦人的仕途
[00:22:41.880 --> 00:22:44.880]  但最重要的就是第十八節
[00:22:44.880 --> 00:22:48.880]  第十八節
[00:22:48.880 --> 00:22:53.880]  這裡提到有三個不定詞
[00:22:53.880 --> 00:22:54.880]  紅色的提示了
[00:22:54.880 --> 00:22:58.880]  就是開、轉向和得夢
[00:22:58.880 --> 00:23:02.880]  這三個不定詞是表達目的
[00:23:02.880 --> 00:23:07.880]  保羅他做瀑役和見證人的目的
[00:23:07.880 --> 00:23:08.880]  是什麼呢?
[00:23:08.880 --> 00:23:12.880]  就是這三個不定詞的動詞
[00:23:12.880 --> 00:23:15.880]  我們真的要看一看
[00:23:15.880 --> 00:23:19.880]  保羅他侍奉的目的
[00:23:19.880 --> 00:23:22.880]  這裡很優美地表達了
[00:23:22.880 --> 00:23:26.880]  整個救恩那種屬靈的祝福
[00:23:26.880 --> 00:23:27.880]  誰信耶穌
[00:23:27.880 --> 00:23:29.880]  誰就有這種福氣
[00:23:29.880 --> 00:23:30.880]  第一是開
[00:23:30.880 --> 00:23:31.880]  開什麼?
[00:23:31.880 --> 00:23:32.880]  眼睛
[00:23:32.880 --> 00:23:33.880]  開眼睛
[00:23:33.880 --> 00:23:36.880]  這是一個醫病的比喻
[00:23:36.880 --> 00:23:37.880]  反過來
[00:23:37.880 --> 00:23:38.880]  開眼相反
[00:23:38.880 --> 00:23:40.880]  就是閉合
[00:23:40.880 --> 00:23:41.880]  閉合眼睛
[00:23:41.880 --> 00:23:45.880]  聖經形容一個人的眼睛是閉合
[00:23:45.880 --> 00:23:48.880]  是屬靈的光景
[00:23:48.880 --> 00:23:50.880]  是處於罪當中
[00:23:50.880 --> 00:23:51.880]  反過來
[00:23:51.880 --> 00:23:54.880]  開了眼就不在罪當中
[00:23:54.880 --> 00:23:59.880]  往往是說一個人見到上帝救贖人的心意
[00:23:59.880 --> 00:24:02.880]  所以眼睛開啟
[00:24:02.880 --> 00:24:06.880]  就是表示人因為他歸向基督
[00:24:06.880 --> 00:24:09.880]  他的屬靈健全
[00:24:09.880 --> 00:24:11.880]  接著保羅繼續說
[00:24:11.880 --> 00:24:13.880]  屬靈健全的雙重意義
[00:24:13.880 --> 00:24:17.880]  就是後面那兩個不定詞的動詞
[00:24:17.880 --> 00:24:20.880]  第一就是轉向
[00:24:20.880 --> 00:24:22.880]  轉向是他生命的改變
[00:24:22.880 --> 00:24:25.880]  是由哪裡轉到哪裡?
[00:24:25.880 --> 00:24:28.880]  由黑暗轉向光明
[00:24:28.880 --> 00:24:30.880]  還有呢?
[00:24:30.880 --> 00:24:33.880]  由撒旦拳下歸向神
[00:24:33.880 --> 00:24:35.880]  是不是完全反過來?
[00:24:35.880 --> 00:24:37.880]  黑暗轉向光明
[00:24:37.880 --> 00:24:39.880]  撒旦拳下歸向神
[00:24:39.880 --> 00:24:41.880]  所以誰接受救恩的人
[00:24:41.880 --> 00:24:44.880]  他就會離開屬靈的昏暗
[00:24:44.880 --> 00:24:46.880]  無知和罪惡
[00:24:46.880 --> 00:24:51.880]  進入希望和美善的光景裡
[00:24:51.880 --> 00:24:54.880]  他也會脫離撒旦的權勢
[00:24:54.880 --> 00:24:58.880]  進入神恩賜的主權當中
[00:24:58.880 --> 00:24:59.880]  我們都知道
[00:24:59.880 --> 00:25:03.880]  神比撒旦當然有更高的權能
[00:25:03.880 --> 00:25:06.880]  第三個目的就是得夢
[00:25:06.880 --> 00:25:09.880]  得夢
[00:25:09.880 --> 00:25:11.880]  得夢是什麼?
[00:25:11.880 --> 00:25:12.880]  有兩樣東西
[00:25:12.880 --> 00:25:16.880]  第一就是赦罪
[00:25:16.880 --> 00:25:18.880]  得夢赦罪
[00:25:18.880 --> 00:25:19.880]  還有一個和
[00:25:19.880 --> 00:25:21.880]  和什麼?
[00:25:21.880 --> 00:25:24.880]  什麼什麼的基業
[00:25:24.880 --> 00:25:28.880]  基業的原文翻譯為a place
[00:25:28.880 --> 00:25:29.880]  或者a share
[00:25:29.880 --> 00:25:33.880]  中文意思是一席之地
[00:25:33.880 --> 00:25:35.880]  所以整句是什麼?
[00:25:35.880 --> 00:25:38.880]  得夢在那些
[00:25:38.880 --> 00:25:41.880]  藉著信主而成性的人當中
[00:25:41.880 --> 00:25:43.880]  有一席之地
[00:25:43.880 --> 00:25:45.880]  再說一次
[00:25:45.880 --> 00:25:46.880]  得夢兩樣東西
[00:25:46.880 --> 00:25:49.880]  第一就是赦罪
[00:25:49.880 --> 00:25:50.880]  第二
[00:25:50.880 --> 00:25:52.880]  得夢在那些
[00:25:52.880 --> 00:25:55.880]  藉著信主而成性的人當中
[00:25:55.880 --> 00:25:58.880]  有一席之地
[00:25:58.880 --> 00:26:00.880]  明白了嗎?
[00:26:00.880 --> 00:26:04.880]  所以不單是個人的罪得赦免
[00:26:04.880 --> 00:26:06.880]  還有橫向的關係
[00:26:06.880 --> 00:26:08.880]  你信主,他也信主
[00:26:08.880 --> 00:26:12.880]  你們都因為信了主而成性
[00:26:12.880 --> 00:26:17.880]  我和你好像有一個團契
[00:26:17.880 --> 00:26:21.880]  我和你都是聖徒
[00:26:21.880 --> 00:26:23.880]  有一席之地
[00:26:23.880 --> 00:26:26.880]  一個屬靈橫向的關係
[00:26:26.880 --> 00:26:30.880]  這就是救恩的福氣
[00:26:30.880 --> 00:26:33.880]  所以主耶穌委派保羅的意象
[00:26:33.880 --> 00:26:35.880]  就是令猶太人
[00:26:35.880 --> 00:26:38.880]  第一,開眼
[00:26:38.880 --> 00:26:40.880]  第二,轉向
[00:26:40.880 --> 00:26:43.880]  第三,得夢
[00:26:43.880 --> 00:26:45.880]  剛才說的兩種福氣
[00:26:45.880 --> 00:26:46.880]  清楚了嗎?
[00:26:46.880 --> 00:26:49.880]  這就是保羅領受的意象
[00:26:49.880 --> 00:26:52.880]  你說這個救恩是不是很寶貴?
[00:26:52.880 --> 00:26:54.880]  是不是很寶貴?
[00:26:54.880 --> 00:26:58.880]  有什麼大減價都不會有這些東西
[00:26:58.880 --> 00:27:02.880]  對不對?
[00:27:02.880 --> 00:27:05.880]  所以救恩真的很寶貴
[00:27:05.880 --> 00:27:07.880]  救恩大力福氣
[00:27:07.880 --> 00:27:11.880]  由第十三至二十三節
[00:27:11.880 --> 00:27:13.880]  細心聽節目
[00:27:13.880 --> 00:27:14.880]  你可能會發現
[00:27:14.880 --> 00:27:18.880]  有一隻字是重複出現的
[00:27:18.880 --> 00:27:20.880]  有沒有看到?
[00:27:20.880 --> 00:27:25.880]  十三至二十三節
[00:27:25.880 --> 00:27:26.880]  有沒有呢?
[00:27:26.880 --> 00:27:28.880]  一、二、三
[00:27:28.880 --> 00:27:30.880]  沒有嗎?那我開估了
[00:27:30.880 --> 00:27:32.880]  就是光
[00:27:32.880 --> 00:27:37.880]  在第十三節、十八節和二十三節都有出現
[00:27:37.880 --> 00:27:38.880]  你看看經文吧
[00:27:38.880 --> 00:27:40.880]  我沒有打出來
[00:27:40.880 --> 00:27:42.880]  首先第十三節出現
[00:27:42.880 --> 00:27:44.880]  第一次出現光
[00:27:44.880 --> 00:27:45.880]  就是關於保羅
[00:27:45.880 --> 00:27:47.880]  他去大馬士革的路上
[00:27:47.880 --> 00:27:49.880]  耶穌基督向他顯現
[00:27:49.880 --> 00:27:52.880]  比太陽還要光的光
[00:27:52.880 --> 00:27:54.880]  照射著他
[00:27:54.880 --> 00:27:57.880]  這是第一次出現光
[00:27:57.880 --> 00:28:00.880]  第二次出現光就是救恩之光
[00:28:00.880 --> 00:28:02.880]  就是將猶太人和外邦人
[00:28:02.880 --> 00:28:07.880]  從黑暗中轉向光明的光
[00:28:07.880 --> 00:28:15.880]  第三次的光就是保羅竭力傳揚光明的信息
[00:28:15.880 --> 00:28:18.880]  就是在第二十三節出現
[00:28:18.880 --> 00:28:21.880]  所以復活的主
[00:28:21.880 --> 00:28:26.880]  首先光照了保羅的眼睛
[00:28:26.880 --> 00:28:30.880]  以至保羅可以藉著福音的亮光
[00:28:30.880 --> 00:28:34.880]  去光照猶太人和外邦人
[00:28:34.880 --> 00:28:36.880]  就是這樣
[00:28:36.880 --> 00:28:40.880]  這個曾經很熱心否認基督的人
[00:28:40.880 --> 00:28:46.880]  裔變成了一個熱心傳揚基督的人
[00:28:46.880 --> 00:28:48.880]  或者你會說
[00:28:48.880 --> 00:28:49.880]  是保羅就好了
[00:28:49.880 --> 00:28:53.880]  有這麼神奇的經歷
[00:28:53.880 --> 00:28:55.880]  我就沒有保羅那種
[00:28:55.880 --> 00:28:57.880]  天上有一道光
[00:28:57.880 --> 00:29:00.880]  被太陽還亮四面照著我
[00:29:00.880 --> 00:29:02.880]  和跟我同行的人
[00:29:02.880 --> 00:29:03.880]  我就沒有這種經歷
[00:29:03.880 --> 00:29:06.880]  最多就是燈光或者月光
[00:29:06.880 --> 00:29:08.880]  太陽光
[00:29:08.880 --> 00:29:12.880]  但也不會令我跌倒
[00:29:12.880 --> 00:29:13.880]  保羅就有
[00:29:13.880 --> 00:29:16.880]  我就沒有這些經歷
[00:29:16.880 --> 00:29:17.880]  那又真是
[00:29:17.880 --> 00:29:20.880]  你看整本聖經有沒有第二個人
[00:29:20.880 --> 00:29:22.880]  有相同的經歷呢?
[00:29:22.880 --> 00:29:24.880]  又真的沒有
[00:29:24.880 --> 00:29:26.880]  只有保羅有這種喜劇性的
[00:29:26.880 --> 00:29:28.880]  信主和夢照的經歷
[00:29:28.880 --> 00:29:30.880]  就找不到第二個
[00:29:30.880 --> 00:29:33.880]  但是我相信
[00:29:33.880 --> 00:29:37.880]  神曾經以某種方式
[00:29:37.880 --> 00:29:41.880]  在你內心曾經光照過你
[00:29:41.880 --> 00:29:44.880]  我相信你是有的
[00:29:44.880 --> 00:29:45.880]  未必有這麼喜劇性
[00:29:45.880 --> 00:29:47.880]  但是你都經歷過
[00:29:47.880 --> 00:29:50.880]  一種屬靈的光照
[00:29:50.880 --> 00:29:52.880]  我分享一下我的經歷
[00:29:52.880 --> 00:29:54.880]  我未信主的時候
[00:29:54.880 --> 00:29:57.880]  其實我的心境都是很灰暗的
[00:29:57.880 --> 00:30:01.880]  因為我覺得這個世界上有很多罪惡
[00:30:01.880 --> 00:30:04.880]  所以信主前的我
[00:30:04.880 --> 00:30:07.880]  其實我很憤世嫉俗
[00:30:07.880 --> 00:30:09.880]  我是中學年代信主的
[00:30:09.880 --> 00:30:12.880]  當時是八十年代
[00:30:12.880 --> 00:30:13.880]  那你要回憶一下
[00:30:13.880 --> 00:30:17.880]  八十年代的世界是怎樣的呢?
[00:30:17.880 --> 00:30:19.880]  那時候有美蘇冷戰
[00:30:19.880 --> 00:30:22.880]  那時候有很多環境污染
[00:30:22.880 --> 00:30:24.880]  越南難民問題
[00:30:24.880 --> 00:30:26.880]  不留道奶
[00:30:26.880 --> 00:30:27.880]  是不是?
[00:30:27.880 --> 00:30:29.880]  有沒有印象?
[00:30:29.880 --> 00:30:31.880]  那些電台的廣播
[00:30:31.880 --> 00:30:34.880]  有很多治安的問題
[00:30:34.880 --> 00:30:37.880]  總之我覺得到處都有問題
[00:30:37.880 --> 00:30:39.880]  對人性呢
[00:30:39.880 --> 00:30:40.880]  我又覺得很負面
[00:30:40.880 --> 00:30:42.880]  因為我很喜歡讀歷史
[00:30:42.880 --> 00:30:44.880]  讀完歷史
[00:30:44.880 --> 00:30:47.880]  通常又覺得很唏噓
[00:30:47.880 --> 00:30:49.880]  為了爭王位甚麼都做得出來
[00:30:49.880 --> 00:30:51.880]  有些人會侍婦
[00:30:51.880 --> 00:30:53.880]  有些兄弟相殘
[00:30:53.880 --> 00:30:56.880]  嘩!真是很醜惡的都做得出來
[00:30:56.880 --> 00:30:58.880]  嘩!這樣都可以
[00:30:58.880 --> 00:31:01.880]  真的很唏噓
[00:31:01.880 --> 00:31:04.880]  所以不要說那麼遠
[00:31:04.880 --> 00:31:05.880]  近一點的
[00:31:05.880 --> 00:31:06.880]  我身邊的人
[00:31:06.880 --> 00:31:07.880]  這個又不好
[00:31:07.880 --> 00:31:08.880]  那個又壞人
[00:31:08.880 --> 00:31:10.880]  那個又壞人
[00:31:10.880 --> 00:31:14.880]  覺得好像很負面
[00:31:14.880 --> 00:31:17.880]  直到我升中五的暑假
[00:31:17.880 --> 00:31:19.880]  坐我旁邊的同學
[00:31:19.880 --> 00:31:21.880]  一個很熱心的基督徒
[00:31:21.880 --> 00:31:23.880]  求我回教會
[00:31:23.880 --> 00:31:26.880]  「回吧!回吧!好玩的,不悶的」
[00:31:26.880 --> 00:31:27.880]  我很怕悶
[00:31:27.880 --> 00:31:32.880]  總之被他誠意打動
[00:31:32.880 --> 00:31:33.880]  最後回去了
[00:31:33.880 --> 00:31:35.880]  聽到福音
[00:31:35.880 --> 00:31:37.880]  幾句之後就信了主
[00:31:37.880 --> 00:31:39.880]  信了主之後
[00:31:39.880 --> 00:31:42.880]  嘩!我真是覺得
[00:31:42.880 --> 00:31:46.880]  自己的心靈好像開了眼一樣
[00:31:46.880 --> 00:31:48.880]  其實世界沒有變
[00:31:48.880 --> 00:31:51.880]  我剛才描述的問題仍然是這樣的
[00:31:51.880 --> 00:31:53.880]  但是我感覺到
[00:31:53.880 --> 00:31:54.880]  我想你也感覺到
[00:31:54.880 --> 00:31:56.880]  你覺得好像開了眼
[00:31:56.880 --> 00:31:57.880]  以前看不到的東西
[00:31:57.880 --> 00:31:58.880]  現在看到了
[00:31:58.880 --> 00:32:00.880]  我說有很多問題
[00:32:00.880 --> 00:32:01.880]  這個世界有很多問題
[00:32:01.880 --> 00:32:02.880]  人有很多問題
[00:32:02.880 --> 00:32:06.880]  原來是因為人的罪
[00:32:06.880 --> 00:32:08.880]  以前我看不到
[00:32:08.880 --> 00:32:09.880]  不是外在的問題
[00:32:09.880 --> 00:32:10.880]  說到底
[00:32:10.880 --> 00:32:12.880]  是人的問題
[00:32:12.880 --> 00:32:14.880]  人的罪性
[00:32:14.880 --> 00:32:19.880]  所以才有那些問題
[00:32:19.880 --> 00:32:21.880]  我不只是看到人的罪
[00:32:21.880 --> 00:32:23.880]  我看到我也是其中之一
[00:32:23.880 --> 00:32:25.880]  我說別人有問題
[00:32:25.880 --> 00:32:27.880]  其實我也是其中一個問題
[00:32:27.880 --> 00:32:30.880]  我也是一個罪人
[00:32:30.880 --> 00:32:32.880]  但是如果看到這句號
[00:32:32.880 --> 00:32:33.880]  那不是很絕望嗎
[00:32:33.880 --> 00:32:34.880]  幸好
[00:32:34.880 --> 00:32:35.880]  有出路
[00:32:35.880 --> 00:32:36.880]  耶穌基督
[00:32:36.880 --> 00:32:38.880]  相信耶穌
[00:32:38.880 --> 00:32:40.880]  人性就可以改變
[00:32:40.880 --> 00:32:43.880]  原來有出路
[00:32:43.880 --> 00:32:45.880]  這是屬靈的體見
[00:32:45.880 --> 00:32:47.880]  以前是看不到的
[00:32:47.880 --> 00:32:48.880]  所以
[00:32:48.880 --> 00:32:49.880]  相信耶穌
[00:32:49.880 --> 00:32:51.880]  其實不知道為什麼開心
[00:32:51.880 --> 00:32:52.880]  現在當然明白了
[00:32:52.880 --> 00:32:54.880]  剛開始不會說
[00:32:54.880 --> 00:32:55.880]  是開心的
[00:32:55.880 --> 00:32:58.880]  很自然會和家人傳福音
[00:32:58.880 --> 00:33:00.880]  會和同學傳福音
[00:33:00.880 --> 00:33:02.880]  沒有錢收的
[00:33:02.880 --> 00:33:03.880]  又未必有人賺
[00:33:03.880 --> 00:33:05.880]  但是很自然就會說
[00:33:05.880 --> 00:33:09.880]  覺得傳福音是很光榮的一件事
[00:33:09.880 --> 00:33:11.880]  所以弟兄姊妹
[00:33:11.880 --> 00:33:15.880]  這是我所經歷過的那種光照
[00:33:15.880 --> 00:33:17.880]  你和我經歷的未必一樣
[00:33:17.880 --> 00:33:20.880]  但我相信也是大同小異
[00:33:20.880 --> 00:33:22.880]  你相信了之後
[00:33:22.880 --> 00:33:26.880]  你是不是覺得屬靈的眼睛打開了
[00:33:26.880 --> 00:33:28.880]  是嗎
[00:33:28.880 --> 00:33:29.880]  你看不看見
[00:33:29.880 --> 00:33:32.880]  救恩所帶來的福氣呢
[00:33:32.880 --> 00:33:38.880]  你能夠擁抱那種傳福音的光榮感
[00:33:38.880 --> 00:33:40.880]  當保羅說到
[00:33:40.880 --> 00:33:41.880]  他如何成長
[00:33:41.880 --> 00:33:44.880]  如何和復活的主相遇
[00:33:44.880 --> 00:33:47.880]  他如何重組領受異象之後
[00:33:47.880 --> 00:33:49.880]  說得很好
[00:33:49.880 --> 00:33:51.880]  聽眾有什麼反應呢
[00:33:51.880 --> 00:33:52.880]  我們繼續看
[00:33:52.880 --> 00:33:56.880]  第24至32節
[00:33:56.880 --> 00:33:59.880]  我們請弟兄讀
[00:33:59.880 --> 00:34:00.880]  預備起
[00:34:00.880 --> 00:34:02.880]  保羅這樣申訴時
[00:34:02.880 --> 00:34:04.880]  菲斯都大聲說
[00:34:04.880 --> 00:34:06.880]  保羅你瘋了
[00:34:06.880 --> 00:34:08.880]  你的學問太大
[00:34:08.880 --> 00:34:10.880]  反使你瘋了
[00:34:10.880 --> 00:34:11.880]  保羅說
[00:34:11.880 --> 00:34:12.880]  菲斯都大人
[00:34:12.880 --> 00:34:14.880]  我不是瘋了
[00:34:14.880 --> 00:34:17.880]  我說的乃是真實和清醒的話
[00:34:17.880 --> 00:34:19.880]  王也知道這些事
[00:34:19.880 --> 00:34:22.880]  所以對王大膽直言
[00:34:22.880 --> 00:34:24.880]  我深信這些事
[00:34:24.880 --> 00:34:27.880]  沒有一件能向王隱瞞的
[00:34:27.880 --> 00:34:30.880]  因為都不是在背地裡做的
[00:34:30.880 --> 00:34:31.880]  姐妹
[00:34:31.880 --> 00:35:00.880]  (保羅說話)
[00:35:00.880 --> 00:35:02.880]  弟兄
[00:35:02.880 --> 00:35:26.880]  (保羅說話)
[00:35:26.880 --> 00:35:29.880]  我們還原一下場景
[00:35:29.880 --> 00:35:31.880]  這個地方
[00:35:31.880 --> 00:35:34.880]  在上一章23節
[00:35:34.880 --> 00:35:39.880]  是說到阿基伯和伯尼基大張旗鼓而來
[00:35:39.880 --> 00:35:45.880]  與眾千夫長和城裡的顯耀進了大廳
[00:35:45.880 --> 00:35:47.880]  想像一下
[00:35:47.880 --> 00:35:49.880]  這個就是金光閃閃
[00:35:49.880 --> 00:35:52.880]  這個就是珠光寶氣
[00:35:52.880 --> 00:35:56.880]  全部都是有權有勢的人進了大廳
[00:35:56.880 --> 00:35:58.880]  大廳要留意
[00:35:58.880 --> 00:36:00.880]  這裡其實不是法庭
[00:36:00.880 --> 00:36:02.880]  所以嚴格來說
[00:36:02.880 --> 00:36:05.880]  其實這裡不是法庭審訊的地方
[00:36:05.880 --> 00:36:08.880]  而是權貴聚會的地方
[00:36:08.880 --> 00:36:10.880]  這裡有什麼人呢?
[00:36:10.880 --> 00:36:12.880]  有王
[00:36:12.880 --> 00:36:14.880]  有王的妹妹
[00:36:14.880 --> 00:36:15.880]  有羅馬總督
[00:36:15.880 --> 00:36:17.880]  有羅馬官員
[00:36:17.880 --> 00:36:21.880]  還有猶太學者等等在場
[00:36:21.880 --> 00:36:24.880]  所以這裡可能是總督府
[00:36:24.880 --> 00:36:25.880]  這個場合
[00:36:25.880 --> 00:36:26.880]  剛才說過不是正式的審訊
[00:36:26.880 --> 00:36:28.880]  但是類似預審
[00:36:28.880 --> 00:36:31.880]  或者上訴諮詢會
[00:36:31.880 --> 00:36:33.880]  因為要找他聚葬
[00:36:33.880 --> 00:36:34.880]  要寫文件
[00:36:34.880 --> 00:36:36.880]  所以不是正式的審訊
[00:36:36.880 --> 00:36:40.880]  所以保羅在這個場合面對什麼人呢?
[00:36:40.880 --> 00:36:44.880]  就是一大群有權有勢的人
[00:36:44.880 --> 00:36:46.880]  所以你想像一下
[00:36:46.880 --> 00:36:48.880]  如果你是保羅
[00:36:48.880 --> 00:36:50.880]  你面對一群人
[00:36:50.880 --> 00:36:51.880]  不是一個
[00:36:51.880 --> 00:36:53.880]  一群這樣的人
[00:36:53.880 --> 00:36:54.880]  你身處其中
[00:36:54.880 --> 00:36:56.880]  你有什麼心情呢?
[00:36:56.880 --> 00:36:59.880]  你會有什麼訴求呢?
[00:36:59.880 --> 00:37:04.880]  我猜一般人應該都會有些壓力
[00:37:04.880 --> 00:37:05.880]  是不是?
[00:37:05.880 --> 00:37:07.880]  如果說錯一句話
[00:37:07.880 --> 00:37:08.880]  可能人頭落地
[00:37:08.880 --> 00:37:09.880]  是不是?
[00:37:09.880 --> 00:37:12.880]  相信一般人的訴求
[00:37:12.880 --> 00:37:13.880]  都是想極力證明
[00:37:13.880 --> 00:37:14.880]  我沒有罪的
[00:37:14.880 --> 00:37:15.880]  我無辜的
[00:37:15.880 --> 00:37:18.880]  希望盡快獲得釋放
[00:37:18.880 --> 00:37:19.880]  但是我們看到
[00:37:19.880 --> 00:37:21.880]  完全相反的圖畫
[00:37:21.880 --> 00:37:22.880]  一方面
[00:37:22.880 --> 00:37:26.880]  保羅確實有去證明自己是無辜
[00:37:26.880 --> 00:37:29.880]  猶太人的指控是完全背離事實
[00:37:29.880 --> 00:37:30.880]  另一方面
[00:37:30.880 --> 00:37:32.880]  保羅在第27節
[00:37:32.880 --> 00:37:33.880]  他直接地
[00:37:33.880 --> 00:37:34.880]  公開地
[00:37:34.880 --> 00:37:37.880]  去邀請阿基帕王信主
[00:37:37.880 --> 00:37:40.880]  第29節說
[00:37:40.880 --> 00:37:46.880]  我向神所求的
[00:37:46.880 --> 00:37:47.880]  不但你一個人
[00:37:47.880 --> 00:37:51.880]  就是今天所有聽我話的人
[00:37:51.880 --> 00:37:53.880]  都要像我一樣
[00:37:53.880 --> 00:37:56.880]  只是不要有這些鎖鏈
[00:37:56.880 --> 00:37:58.880]  所有的人
[00:37:58.880 --> 00:38:01.880]  全部都要像我一樣
[00:38:01.880 --> 00:38:02.880]  意思就是
[00:38:02.880 --> 00:38:04.880]  好像我一樣信耶穌
[00:38:04.880 --> 00:38:06.880]  當然不要這些鎖鏈
[00:38:06.880 --> 00:38:09.880]  保羅是無辜的
[00:38:09.880 --> 00:38:10.880]  所以
[00:38:10.880 --> 00:38:11.880]  原來我們看到
[00:38:11.880 --> 00:38:14.880]  在保羅出席這次的御審之前
[00:38:14.880 --> 00:38:16.880]  他有祈禱
[00:38:16.880 --> 00:38:17.880]  他祈禱的內容是什麼?
[00:38:17.880 --> 00:38:19.880]  他向神求什麼?
[00:38:19.880 --> 00:38:22.880]  就是明天我就要御審了
