鄧前輩,大家好!聖誕快樂!。
就在阿伯拉罕的懷裡,。
但是當我們去看見財主就不在懷裡,。
懷裡是一種關係來的。。
其實在聖經裡面談論到懷裡,。
往往就是跟那個人親密的關係。。
如果大家還記得,。
耶穌在同門徒吃盂月節晚餐的時候,。
有一個門徒也在耶穌基督的懷裡出過。。
是誰呢?。
就是我們今天所看的約翰福音的作者。。
所以懷裡是一種關係。。
約翰福音的作者在這裡介紹給我們知道,。
原來昔日人只是靠看見和不看見,。
來斷定是否認識上帝。。
但是來到耶穌基督,。
到成熟身住在我們門中間之後,。
就再不是只是靠眼去看或者認識,。
而是進入了關係上面的建立。。
當我們能夠建立到這份獨特的關係的時候,。
我們就會成為上帝的兒女的一份子。。
而且在這裡怎樣呢?。
當在這份關係的時候,。
我們就真真正正能夠全面了解上帝怎樣了。。
所以這段聖經最後說到什麼呢?。
只要在父懷裡的獨生子將他表明出來了。。
表明就不只是顯現這麼簡單,。
是讓那個在懷裡的人將他最明白父神的地方,。
將他全面的介紹,。
因為他自己都領受了,。
他自己明白了。。
所以當我們每一個能夠認識上帝的人,。
同樣都有因典有真理的人,。
我們可以不單止在上帝的榮光當中,。
我們現在可以親身見到父神。。
昔日以色列沒有份,。
他們只能夠靠摩西在這個會幕裡跟上帝交往。。
見到有這個魂柱的時候,。
他才能見到上帝的榮光。。
但是現在每一個,。
如果你都是在上帝的裡面領受了,。
透過耶穌基督的救恩,。
準確地去尋找回那個找到永生的道路的主耶穌基督,。
讓我們回到父神的裡面,。
有了因典有真理的時候,。
我們就能夠親眼領受,。
見到父神是怎樣的。。
所以鄧經之末,。
在引言的時候我談論到掛念的問題。。
往往當我們去掛念的人,。
都是那些人我們很希望能夠跟他同伴,。
或者他能夠跟我在一起。。
當他能夠跟我在一起的時候,。
就是一份最安慰、最安穩的一個時間。。
來到聖誕,。
聖誕為我們帶來最大的喜樂是什麼呢?。
是不是開派對?。
是不是有東西吃?。
吃大餐呢?。
事實上當我做了幾十年人之後,。
我發覺吃其實不是很重要。。
因為說真的,。
吃你也不會吃得太多。。
真正在聖誕最重要的主旨,。
就是讓我重新學會怎樣去靠近上帝,。
讓我去掛念這位掛念我們的上帝,。
讓他的關係跟我的再次更加緊密。。
我有沒有一份渴求能夠跟他一起的心志呢?。
有沒有好像耶穌那樣掛念父神那份短暫的時間,。
在這裡彰顯給我們看,。
而我們也能夠繼續在我們的有生之年裡面,。
掛念著跟上帝、父神同處的時間呢?。
每逢聖誕這個節期,。
其實都給我有很多的掛念的事情,。
無論是我自己的親人,。
如果是香港的,。
在現在這樣的大圍氣氛之下,。
其實都很難可能有一段時間都未必有能力,。
或者可以容許我們去見面。。
雖然你說有互聯網,。
但是總比不上能夠跟他們走在一起,。
跟他喝一杯茶,。
跟他吃一頓飯,。
跟他面對面去傾談一下。。
不知道你在這個聖誕節期裡面,。
有沒有想過能夠與父神,。
與我們主耶穌基督,。
能夠一起面見面,。
一起可以交通,。
彼此交心?。
讓我們過一個有意義的聖誕,。
不只是流注於這些慶祝或者禮物,。
而是真的重新找到這個渴求,。
與我們一起同處的父神。。
而我們也帶著這份心,。
期望在這一刻開始跟祂同活,。
一起同心低頭禱告。。
慈悲的天父多謝你,。
給了我們在這段聖經裡面的學習。。
聖經看起來,。
讓我們去了解的,。
好像只是一個神學的陳述,。
到怎樣來到這個世界裡面,。
怎樣以人的樣式顯現在人群當中,。
但原來它更深層的意思,。
是讓我們重新期盼,。
怎樣與上帝同處的關係。。
今天我們很多時候去掛念很多的親人,。
很多曾經在人生路上,。
以為刻骨銘心的人。。
但主啊,。
我們更期盼的,。
不只是我們人生路上所遇見的人,。
而是我們期盼的,。
在永恆的裡面,。
我們跟祂能夠同處,。
跟祂與上帝一起同活。。
因主所以祈求你,。
給我們這份心思意念,。
在今年的這個聖誕節裡面,。
讓我們能夠帶著一個準確的新心靈,。
去度過一個有意義的聖誕。。
而這個聖誕,。
是讓我們去期盼更明白認識你,。
讓我們能夠跟你同活。。
我們將這份心願放在你的裡面,。
讓更多我們所關心的人,。
或者我們未必可能遇見的人,。
但我們都期盼祂同盟這份永恆的福氣。。
我們同心的禱告,。
奉靠主耶穌基督,。
得聖的名字而求。。
阿們。。
