
[00:00:00.000 --> 00:00:02.000]  弟子妹早安
[00:18:29.280 --> 00:18:33.120]  不需要我用太多的純涉去講
[00:18:33.120 --> 00:18:34.400]  大家都很明白
[00:18:34.400 --> 00:18:35.200]  感謝神
[00:18:35.200 --> 00:18:37.440]  原來我們成為上帝的子女之後
[00:18:37.440 --> 00:18:41.360]  在地上我們有一個很充實的生活
[00:18:41.360 --> 00:18:43.360]  有一個很精彩的生活
[00:18:43.440 --> 00:18:44.320]  之外
[00:18:44.320 --> 00:18:45.680]  原來我們知道
[00:18:45.680 --> 00:18:47.680]  將來離開這個地上
[00:18:47.680 --> 00:18:51.840]  上帝也為我們預備永恆的生命
[00:18:51.840 --> 00:18:56.720]  有一個永遠的家鄉為我們預備
[00:18:56.720 --> 00:18:59.440]  所以我們作為神的兒女
[00:18:59.440 --> 00:19:04.000]  我們在今生裏面
[00:19:04.000 --> 00:19:08.640]  在將來的天父的家中
[00:19:08.640 --> 00:19:12.400]  我們都是非常得到
[00:19:12.400 --> 00:19:15.200]  上帝的眷顧和恩典
[00:19:15.200 --> 00:19:16.560]  所以各位頂智妹妹
[00:19:16.560 --> 00:19:18.800]  我們有時候出席安息聚會
[00:19:18.800 --> 00:19:20.080]  我們心裏面
[00:19:20.080 --> 00:19:22.800]  不會好像一個絕望的人
[00:19:22.800 --> 00:19:23.680]  為什麼?
[00:19:23.680 --> 00:19:24.880]  因為我們知道
[00:19:24.880 --> 00:19:27.600]  我們對將來有盼望
[00:19:27.600 --> 00:19:28.640]  有希望
[00:19:28.640 --> 00:19:30.800]  我們和我們所至愛的人
[00:19:30.800 --> 00:19:34.160]  只不過是短暫的道別
[00:19:34.160 --> 00:19:35.280]  我們知道
[00:19:35.280 --> 00:19:38.400]  上帝賜給我們永遠的福樂
[00:19:38.400 --> 00:19:39.920]  所以各位頂智妹妹
[00:19:39.920 --> 00:19:41.840]  當你今天聽完牧師
[00:19:41.840 --> 00:19:45.680]  分享這四項恩典的時候
[00:19:45.680 --> 00:19:48.960]  我們感不感恩?
[00:19:48.960 --> 00:19:49.840]  很感恩
[00:19:49.840 --> 00:19:51.120]  現在你明白
[00:19:51.120 --> 00:19:54.400]  我們因耶穌的貧窮
[00:19:54.400 --> 00:19:55.680]  而成為什麼?
[00:19:55.680 --> 00:19:57.200]  成為富足
[00:19:57.200 --> 00:19:58.480]  所以各位頂智妹妹
[00:19:58.480 --> 00:20:01.040]  牧師今天和大家分享這個訊息
[00:20:01.040 --> 00:20:02.240]  到最後
[00:20:02.240 --> 00:20:04.240]  其實我們有兩個目的
[00:20:04.240 --> 00:20:06.400]  想你詳細記住
[00:20:06.400 --> 00:20:08.560]  這兩個目的是什麼?
[00:20:08.560 --> 00:20:11.120]  這篇道理提醒我們
[00:20:11.120 --> 00:20:14.160]  領受上帝無比恩典之後
[00:20:14.160 --> 00:20:15.440]  第一
[00:20:15.440 --> 00:20:19.680]  記得我們要常存感恩
[00:20:19.680 --> 00:20:22.400]  因為我們所得到的這些恩典
[00:20:22.400 --> 00:20:25.120]  我們其實都是很不配的
[00:20:25.120 --> 00:20:26.480]  大家認同嗎?
[00:20:26.480 --> 00:20:28.080]  我們是很不足
[00:20:28.080 --> 00:20:29.440]  我們有很多瑕疵
[00:20:29.440 --> 00:20:30.480]  很多問題
[00:20:30.480 --> 00:20:34.080]  何德何能得到這些恩典呢?
[00:20:34.080 --> 00:20:35.680]  原來完全都是什麼?
[00:20:35.680 --> 00:20:37.520]  是上帝的憐憫
[00:20:37.520 --> 00:20:39.520]  上帝的祝福
[00:20:39.520 --> 00:20:41.120]  臨到我們身上
[00:20:41.120 --> 00:20:43.120]  是耶穌基督的犧牲
[00:20:43.120 --> 00:20:46.320]  令我們得到這個無比的恩典
[00:20:46.320 --> 00:20:48.480]  當你常常思考的時候
[00:20:48.480 --> 00:20:49.680]  各位頂智妹妹
[00:20:49.680 --> 00:20:51.280]  無論你在順境
[00:20:51.280 --> 00:20:52.800]  在逆境當中
[00:20:52.800 --> 00:20:57.200]  你就學會凡事借恩
[00:20:57.200 --> 00:20:58.880]  常存感恩
[00:20:58.880 --> 00:21:01.040]  因為這是一個無比的恩典
[00:21:01.040 --> 00:21:02.880]  是我們意料之外
[00:21:02.880 --> 00:21:04.880]  得到的
[00:21:04.880 --> 00:21:06.880]  是我們很不配之下
[00:21:06.880 --> 00:21:08.080]  得到的
[00:21:08.080 --> 00:21:09.040]  第二個目的
[00:21:09.040 --> 00:21:10.720]  我想弟兄姊妹記得
[00:21:10.720 --> 00:21:12.720]  要廣傳福音
[00:21:12.720 --> 00:21:13.680]  為什麼?
[00:21:13.680 --> 00:21:16.720]  因為上帝給你有這個無比的恩典
[00:21:16.720 --> 00:21:18.720]  不是一個人享用的
[00:21:18.720 --> 00:21:20.560]  不是獨食
[00:21:20.560 --> 00:21:23.120]  而是將這個恩典
[00:21:23.120 --> 00:21:26.800]  去跟一些未信的朋友
[00:21:26.800 --> 00:21:28.160]  未得到的人
[00:21:28.160 --> 00:21:29.200]  去分享
[00:21:29.200 --> 00:21:30.240]  去見證
[00:21:30.240 --> 00:21:33.040]  讓他們都能夠享受到
[00:21:33.040 --> 00:21:34.880]  上帝為我們人類
[00:21:34.880 --> 00:21:38.160]  預備這一份無比的恩典
[00:21:38.160 --> 00:21:40.000]  所以我希望這兩個目的
[00:21:40.000 --> 00:21:42.240]  在我們今年的當中
[00:21:42.240 --> 00:21:43.840]  新春的裡面
[00:21:43.840 --> 00:21:44.640]  記得
[00:21:44.640 --> 00:21:48.160]  主要我們每一個人都去學習
[00:21:48.160 --> 00:21:49.920]  常存感恩
[00:21:49.920 --> 00:21:52.800]  要我們來到廣傳福音
[00:21:52.800 --> 00:21:54.960]  與人分享神的恩典
[00:21:54.960 --> 00:21:56.960]  我們低頭祈禱
[00:21:56.960 --> 00:22:00.400]  主耶穌我們非常多謝祢
[00:22:00.400 --> 00:22:01.760]  我們禱告的時候
[00:22:01.760 --> 00:22:03.600]  要Hallelujah讚美祢
[00:22:03.600 --> 00:22:05.120]  因為祢的恩典
[00:22:05.120 --> 00:22:07.120]  是足夠我們使用
[00:22:07.120 --> 00:22:08.640]  祢的恩典
[00:22:08.640 --> 00:22:11.600]  也是超過我們所求所想
[00:22:11.600 --> 00:22:14.400]  這一份就是無比的恩典
[00:22:14.400 --> 00:22:15.760]  求主耶穌
[00:22:15.760 --> 00:22:17.760]  讓我們能夠去思考
[00:22:17.760 --> 00:22:20.160]  這個基礎性的恩典裡面
[00:22:20.160 --> 00:22:22.000]  我們打好這個根基
[00:22:22.000 --> 00:22:24.240]  以致我們人生往後日子
[00:22:24.240 --> 00:22:25.680]  所得到的恩典
[00:22:25.680 --> 00:22:28.160]  都是一個很穩固的恩典
[00:22:28.160 --> 00:22:29.200]  多謝祢
[00:22:29.200 --> 00:22:32.080]  讓我們能夠懂得常存感恩
[00:22:32.080 --> 00:22:34.720]  也能夠懂得廣傳福音
[00:22:34.720 --> 00:22:38.560]  與人分享上帝無比的恩典
[00:22:38.560 --> 00:22:40.320]  奉耶穌名求
[00:22:40.320 --> 00:22:42.320]  阿們
[00:22:42.320 --> 00:22:44.320]  (字幕製作/時間軸:秋月AutumnMoon)

