
[00:00:00.000 --> 00:00:06.000]  洪恩嘉弟兄姊妹平安
[00:19:58.000 --> 00:20:00.000]  祢的應許直到窮滄
[00:20:00.000 --> 00:20:03.000]  祢的應許直到永恆
[00:20:03.000 --> 00:20:05.000]  既然有祢信實的應許
[00:20:05.000 --> 00:20:08.000]  我們就不需要畏懼了
[00:20:08.000 --> 00:20:09.000]  感謝主
[00:20:09.000 --> 00:20:11.000]  一切全是祢的恩典
[00:20:11.000 --> 00:20:14.000]  願我們每一個屬於祢的
[00:20:14.000 --> 00:20:16.000]  都能夠合一地去侍奉祢
[00:20:16.000 --> 00:20:18.000]  讓祢的名被高舉
[00:20:18.000 --> 00:20:20.000]  讓祢的名響遍全地
[00:20:20.000 --> 00:20:22.000]  我們誠心獻上禱告
[00:20:22.000 --> 00:20:24.000]  奉主耶穌基督的聖名祈求
[00:20:24.000 --> 00:20:26.000]  阿門
[00:20:26.000 --> 00:20:27.000]  會眾請坐
[00:20:27.000 --> 00:20:29.000]  願主祝福大家
[00:20:29.000 --> 00:20:31.000]  (字幕製作/時間軸:秋月AutumnMoon)

