
[00:00:00.000 --> 00:00:29.000]  (自我介紹)
[00:18:58.000 --> 00:19:01.000]  為什麼要選擇寡婦的家庭呢?
[00:19:02.000 --> 00:19:08.000]  其實上帝是知道哪些人是敬虔而靠他
[00:19:08.000 --> 00:19:12.000]  所以上帝知道這個婦人的敬虔
[00:19:12.000 --> 00:19:16.000]  所以他知道這個婦人會聽上帝的話
[00:19:16.000 --> 00:19:20.000]  所以上帝也知道寡婦的苦情
[00:19:20.000 --> 00:19:26.000]  所以他差派以利亞去供養寡婦
[00:19:26.000 --> 00:19:30.000]  看似是寡婦供養以利亞
[00:19:30.000 --> 00:19:38.000]  但實際上是上帝供養以利亞、寡婦、兒子和家庭的人
[00:19:38.000 --> 00:19:43.000]  很奇妙,整件事逆轉過來
[00:19:43.000 --> 00:19:48.000]  所以有時候我們要求主給我們莫大的信心
[00:19:48.000 --> 00:19:51.000]  有時候我們看不清這個環境
[00:19:51.000 --> 00:19:53.000]  看不清這個經濟
[00:19:53.000 --> 00:19:56.000]  看不清各種政權的轉變
[00:19:56.000 --> 00:19:59.000]  但是我們要認清我們的身份
[00:19:59.000 --> 00:20:01.000]  我們是神的子民
[00:20:01.000 --> 00:20:03.000]  我們是屬於神
[00:20:03.000 --> 00:20:06.000]  我們要敬虔,我們要順從
[00:20:06.000 --> 00:20:11.000]  原來我們的順從是會幫助到我們家庭裡的其他人
[00:20:11.000 --> 00:20:14.000]  都可以經歷上帝
[00:20:14.000 --> 00:20:16.000]  求主去幫助我們
[00:20:16.000 --> 00:20:20.000]  我自己說一點見證分享
[00:20:20.000 --> 00:20:26.000]  昔日我都覺得我是被神差派的人
[00:20:26.000 --> 00:20:29.000]  差派到我家裡
[00:20:29.000 --> 00:20:32.000]  我媽媽雖然有一個在生的丈夫
[00:20:32.000 --> 00:20:35.000]  但都如同一個寡婦
[00:20:35.000 --> 00:20:37.000]  為什麼呢?
[00:20:37.000 --> 00:20:39.000]  因為我之前說過
[00:20:39.000 --> 00:20:41.000]  我爸爸都很喜歡去澳門
[00:20:41.000 --> 00:20:44.000]  但那時候他不是去澳門宣教
[00:20:44.000 --> 00:20:47.000]  去澳門做什麼?賭錢
[00:20:47.000 --> 00:20:52.000]  我有爸爸就好像沒有爸爸
[00:20:52.000 --> 00:20:56.000]  我媽媽有丈夫都好像沒有丈夫
[00:20:56.000 --> 00:20:59.000]  但神有什麼能夠臨到我呢?
[00:20:59.000 --> 00:21:03.000]  他呼召我進入一個全福音訓練的中心
[00:21:03.000 --> 00:21:05.000]  受訓了兩年
[00:21:05.000 --> 00:21:08.000]  受訓了兩年是說什麼意思呢?
[00:21:08.000 --> 00:21:12.000]  就是說我是家裡的大家姐
[00:21:12.000 --> 00:21:16.000]  我去了奉獻,做裝備
[00:21:16.000 --> 00:21:20.000]  我有沒有錢拿回去給家裡?沒有
[00:21:20.000 --> 00:21:23.000]  但憑信心去做
[00:21:23.000 --> 00:21:26.000]  我媽媽也讓我去做
[00:21:26.000 --> 00:21:29.000]  但那時候我媽媽是未信主的
[00:21:29.000 --> 00:21:33.000]  到我讀完短孫的時候
[00:21:33.000 --> 00:21:36.000]  我就收到上帝另一個說臨到我
[00:21:36.000 --> 00:21:38.000]  你去讀神學
[00:21:38.000 --> 00:21:42.000]  哇,讀神學是說什麼?四年
[00:21:42.000 --> 00:21:44.000]  那怎麼辦呢?
[00:21:44.000 --> 00:21:48.000]  媽媽讓不讓我又再四年
[00:21:48.000 --> 00:21:51.000]  沒有經濟的支持
[00:21:51.000 --> 00:21:54.000]  你知道以前的大家姐要養家的時候
[00:21:54.000 --> 00:21:56.000]  是不能做自己想做的事
[00:21:56.000 --> 00:21:58.000]  就是怎樣?出去工作
[00:21:58.000 --> 00:22:01.000]  然後賺錢拿錢回去養其他家人
[00:22:01.000 --> 00:22:05.000]  我就祈禱上帝如果你真的感動我去讀神學
[00:22:05.000 --> 00:22:08.000]  你感動我媽媽,雖然她未信主
[00:22:08.000 --> 00:22:10.000]  我很深刻記得
[00:22:10.000 --> 00:22:16.000]  我有感動就帶我媽媽去參加一個大型的報道會
[00:22:16.000 --> 00:22:18.000]  去到大型報道會之後一起聽
[00:22:18.000 --> 00:22:20.000]  其實很感動
[00:22:20.000 --> 00:22:22.000]  我一直為我身邊的媽媽祈禱
[00:22:22.000 --> 00:22:25.000]  神啊,你真的讓我媽媽可以信主
[00:22:25.000 --> 00:22:28.000]  讓我媽媽也經歷到你的真實
[00:22:28.000 --> 00:22:32.000]  我很希望我媽媽也經歷到
[00:22:32.000 --> 00:22:35.000]  我記得那兩年受訓去傳福音
[00:22:35.000 --> 00:22:38.000]  我經常把我的經歷告訴媽媽
[00:22:38.000 --> 00:22:41.000]  讓她知道人信了主之後會怎樣
[00:22:41.000 --> 00:22:43.000]  會怎樣經歷到改變
[00:22:43.000 --> 00:22:46.000]  很奇妙的,那天報道會
[00:22:46.000 --> 00:22:50.000]  當講完呼召,有沒有人願意信主呢?
[00:22:50.000 --> 00:22:52.000]  我媽媽舉手
[00:22:52.000 --> 00:22:54.000]  哇,好感恩啊
[00:22:54.000 --> 00:22:57.000]  我說媽媽你走不走出去?
[00:22:57.000 --> 00:23:01.000]  不用走,我坐下來跟著講就行了
[00:23:01.000 --> 00:23:04.000]  我說你認真心跟著講吧
[00:23:04.000 --> 00:23:07.000]  很開心,信了主
[00:23:07.000 --> 00:23:09.000]  但沒想到隨即講完
[00:23:09.000 --> 00:23:13.000]  馬上做了全時間的呼召
[00:23:13.000 --> 00:23:15.000]  通常報道會很少
[00:23:15.000 --> 00:23:17.000]  你說陪靈粉兄會
[00:23:17.000 --> 00:23:20.000]  就說會呼喚人去奉獻
[00:23:20.000 --> 00:23:22.000]  誰知在報道會裡
[00:23:22.000 --> 00:23:24.000]  隨即帶完人信主
[00:23:24.000 --> 00:23:27.000]  隨即又呼喚有沒有人願意為神奉獻
[00:23:27.000 --> 00:23:30.000]  哇,那一刻我就七上八落
[00:23:30.000 --> 00:23:33.000]  媽媽剛剛在旁邊信主
[00:23:33.000 --> 00:23:38.000]  突然我就說神要你女兒再去讀四年神學
[00:23:38.000 --> 00:23:40.000]  哇,好大挑戰
[00:23:40.000 --> 00:23:43.000]  但我很想起來,坐在椅子上
[00:23:43.000 --> 00:23:45.000]  很想起來
[00:23:45.000 --> 00:23:48.000]  但我又怕會刺激到我媽媽
[00:23:48.000 --> 00:23:50.000]  我祈禱,祈禱
[00:23:50.000 --> 00:23:55.000]  誰知我媽媽就在旁邊看著我
[00:23:55.000 --> 00:23:56.000]  看著我
[00:23:56.000 --> 00:23:58.000]  起床吧
[00:23:58.000 --> 00:24:00.000]  起床?
[00:24:00.000 --> 00:24:03.000]  是啊,我知道你想的
[00:24:03.000 --> 00:24:05.000]  你是不是想?
[00:24:05.000 --> 00:24:08.000]  我說我想啊,但可以嗎?
[00:24:08.000 --> 00:24:10.000]  要讀神學讀四年
[00:24:10.000 --> 00:24:13.000]  可以了,起床吧
[00:24:13.000 --> 00:24:17.000]  哇,那我就起床了
[00:24:17.000 --> 00:24:18.000]  哇,一起床
[00:24:18.000 --> 00:24:22.000]  心就不停地跳
[00:24:22.000 --> 00:24:25.000]  我感受到聖靈的感動和催迫
[00:24:25.000 --> 00:24:28.000]  哇,神真的很奇妙
[00:24:28.000 --> 00:24:31.000]  幫了我這個做女兒的
[00:24:31.000 --> 00:24:34.000]  幫了我這個寡婦的媽媽
[00:24:34.000 --> 00:24:37.000]  但我們一家人就是經歷了上帝
[00:24:37.000 --> 00:24:40.000]  由兩年的短孫終生訓練
[00:24:40.000 --> 00:24:42.000]  到四年神學訓練
[00:24:42.000 --> 00:24:45.000]  然後又再有些突發事發生
[00:24:45.000 --> 00:24:49.000]  我再讀教務輔導
[00:24:49.000 --> 00:24:53.000]  讀完道石才離開
[00:24:53.000 --> 00:24:59.000]  但我們一家人無穿無濫
[00:24:59.000 --> 00:25:01.000]  是甚麼作為?
[00:25:01.000 --> 00:25:04.000]  是上帝的作為
[00:25:04.000 --> 00:25:08.000]  求主幫助我們
[00:25:08.000 --> 00:25:10.000]  順從祂的話
[00:25:10.000 --> 00:25:12.000]  上帝必然供應
[00:25:12.000 --> 00:25:14.000]  求主讓我們打開耳朵
[00:25:14.000 --> 00:25:18.000]  聆聽上帝藉著不同的僕人
[00:25:18.000 --> 00:25:21.000]  去呼喚我們做的每一件事
[00:25:21.000 --> 00:25:23.000]  我們竭力去做
[00:25:23.000 --> 00:25:26.000]  上帝會供應我們,會幫助我們
[00:25:26.000 --> 00:25:28.000]  我們一起同心同意
[00:25:28.000 --> 00:25:30.000]  慈悲仁愛的天父
[00:25:30.000 --> 00:25:32.000]  我們感謝讚美你
[00:25:32.000 --> 00:25:34.000]  因為你是我們的神
[00:25:34.000 --> 00:25:36.000]  你是我們的主
[00:25:36.000 --> 00:25:38.000]  你是我們的王
[00:25:38.000 --> 00:25:41.000]  求主讓我們可以真真正正地
[00:25:41.000 --> 00:25:44.000]  將你放在我們生命當中的首位
[00:25:44.000 --> 00:25:47.000]  相信你的同在
[00:25:47.000 --> 00:25:50.000]  相信你的供應
[00:25:50.000 --> 00:25:53.000]  相信你讓我們去做的每一件事
[00:25:53.000 --> 00:25:56.000]  一定是有你的心意
[00:25:56.000 --> 00:25:58.000]  不要讓困難
[00:25:58.000 --> 00:26:00.000]  不要讓逆境
[00:26:00.000 --> 00:26:02.000]  不要讓挑戰
[00:26:02.000 --> 00:26:05.000]  難阻我們向前為你奔跑
[00:26:05.000 --> 00:26:07.000]  天父求你幫助我們
[00:26:07.000 --> 00:26:09.000]  在這個世界,在這個世代
[00:26:09.000 --> 00:26:12.000]  特別是現在香港經濟越來越差的環境裏
[00:26:12.000 --> 00:26:16.000]  幫助我們去回應你的呼召
[00:26:16.000 --> 00:26:19.000]  你感動我們去關心其他基層的人
[00:26:19.000 --> 00:26:21.000]  其他街坊
[00:26:21.000 --> 00:26:24.000]  或者其他家裏有需要的
[00:26:24.000 --> 00:26:26.000]  天父求你使用我們每一個
[00:26:26.000 --> 00:26:29.000]  我們誠心將我們心裏面
[00:26:29.000 --> 00:26:32.000]  大大小小的憂慮
[00:26:32.000 --> 00:26:34.000]  我們會怕的東西
[00:26:34.000 --> 00:26:36.000]  我們都向你陳明
[00:26:36.000 --> 00:26:38.000]  就好像寡婦一樣
[00:26:38.000 --> 00:26:41.000]  她就是向你陳明她自己的苦況
[00:26:41.000 --> 00:26:44.000]  是的,大家都有難念的經
[00:26:44.000 --> 00:26:46.000]  但我們相信上帝
[00:26:46.000 --> 00:26:48.000]  你容得著我們每一個的時候
[00:26:48.000 --> 00:26:50.000]  我們其實是很榮幸
[00:26:50.000 --> 00:26:53.000]  很榮譽的可以與神同工
[00:26:53.000 --> 00:26:55.000]  我們感謝你
[00:26:55.000 --> 00:26:57.000]  我們誠心去獻上禱告感恩
[00:26:57.000 --> 00:26:59.000]  求你給我們有力量
[00:26:59.000 --> 00:27:02.000]  給我們有信心為主多作供
[00:27:02.000 --> 00:27:05.000]  奉主名求,阿門

