
[00:00:00.000 --> 00:00:12.000]  大英姐妹早安,很高興能夠在紅引堂再次分享港版神話語
[00:27:28.000 --> 00:27:30.000]  當時有人找他的時候
[00:27:30.000 --> 00:27:31.000]  就發現了
[00:27:31.000 --> 00:27:33.000]  消防員找到他
[00:27:33.000 --> 00:27:35.000]  就發現在村屋裏面
[00:27:35.000 --> 00:27:39.000]  他的女兒,女嬰兩歲大
[00:27:39.000 --> 00:27:42.000]  就已經去世了
[00:27:42.000 --> 00:27:45.000]  太太就抓了他們
[00:27:45.000 --> 00:27:47.000]  抓了他們就說
[00:27:47.000 --> 00:27:50.000]  他們覺得要驅魔
[00:27:50.000 --> 00:27:54.000]  就和兩夫婦在家裏做驅魔儀式
[00:27:54.000 --> 00:27:58.000]  後來也發現他們兩歲的女兒
[00:27:58.000 --> 00:28:00.000]  好像被鬼附了
[00:28:00.000 --> 00:28:02.000]  又被魔附了
[00:28:02.000 --> 00:28:04.000]  就和女兒驅魔
[00:28:04.000 --> 00:28:08.000]  驅了十一個小時的驅魔儀式
[00:28:08.000 --> 00:28:12.000]  最後他們的女兒就去世了
[00:28:12.000 --> 00:28:16.000]  不知道是不是因為這件驅魔的事件影響
[00:28:16.000 --> 00:28:20.000]  不過後來就被抓去坐牢
[00:28:20.000 --> 00:28:25.000]  前陣子在法庭裏判刑
[00:28:25.000 --> 00:28:28.000]  他們寫得很明顯
[00:28:28.000 --> 00:28:30.000]  某些報紙寫得很明顯
[00:28:30.000 --> 00:28:33.000]  就說他們是基督教靈恩派
[00:28:33.000 --> 00:28:35.000]  不過不是香港人
[00:28:35.000 --> 00:28:36.000]  好像是馬來西亞人
[00:28:36.000 --> 00:28:40.000]  他們就說他們是在香港大學的大學生畢業
[00:28:40.000 --> 00:28:46.000]  畢業後去了加拿大的維珍神學院讀完神學
[00:28:46.000 --> 00:28:49.000]  女孩就完成了神學
[00:28:49.000 --> 00:28:52.000]  男孩就因為抑鬱症就完成不了
[00:28:52.000 --> 00:28:55.000]  回到香港後就發生了這件事
[00:28:55.000 --> 00:28:58.000]  然後我就和其他人分享
[00:28:58.000 --> 00:29:02.000]  他們大學生又讀完
[00:29:02.000 --> 00:29:06.000]  但也會產生這類事件
[00:29:06.000 --> 00:29:10.000]  當然內裡不知道究竟是怎樣
[00:29:10.000 --> 00:29:13.000]  不過有時有些似是而非
[00:29:13.000 --> 00:29:16.000]  或者我們很容易混亂的事
[00:29:16.000 --> 00:29:20.000]  都會混入在教會當中
[00:29:20.000 --> 00:29:22.000]  所以猶太經常提醒我們
[00:29:22.000 --> 00:29:24.000]  我們要警醒
[00:29:24.000 --> 00:29:28.000]  我們要知道什麼是真什麼是假
[00:29:28.000 --> 00:29:30.000]  有時候有些很奢侈的事
[00:29:30.000 --> 00:29:31.000]  我們都要很清楚
[00:29:31.000 --> 00:29:33.000]  可能我們問一下傳道
[00:29:33.000 --> 00:29:34.000]  問一下牧者
[00:29:34.000 --> 00:29:37.000]  讓我們更加知道究竟真實的道理
[00:29:37.000 --> 00:29:39.000]  在裡面是什麼
[00:29:39.000 --> 00:29:41.000]  其實假道理很多時候都有
[00:29:41.000 --> 00:29:43.000]  但千古以來都有
[00:29:43.000 --> 00:29:44.000]  混入教會
[00:29:44.000 --> 00:29:46.000]  好像那時候的東方閃電
[00:29:46.000 --> 00:29:48.000]  到處都是
[00:29:48.000 --> 00:29:53.000]  又或者有很多同性戀的色經
[00:29:53.000 --> 00:29:55.000]  都有很多錯誤
[00:29:55.000 --> 00:29:57.000]  都好像都會混入在教會裡面
[00:29:57.000 --> 00:30:00.000]  我們聽了有時又會似是而非
[00:30:00.000 --> 00:30:02.000]  不過最重要我們要懂得去分辨
[00:30:02.000 --> 00:30:03.000]  猶太就是說
[00:30:03.000 --> 00:30:05.000]  我們要懂得去分辨
[00:30:05.000 --> 00:30:07.000]  不懂的我們就去問一下牧者
[00:30:07.000 --> 00:30:10.000]  怎樣去分辨什麼是真什麼是假
[00:30:10.000 --> 00:30:12.000]  以致我們能夠去守住
[00:30:12.000 --> 00:30:16.000]  這個真理和耶穌基督的教導裡面
[00:30:16.000 --> 00:30:20.000]  最後猶太第四樣提醒我們
[00:30:20.000 --> 00:30:23.000]  他就最嚴肅
[00:30:23.000 --> 00:30:25.000]  開宗明義就提醒我們怎樣
[00:30:25.000 --> 00:30:28.000]  要守住這個真理
[00:30:28.000 --> 00:30:30.000]  第三節他說
[00:30:30.000 --> 00:30:33.000]  要為從前一次交付聖徒的真道
[00:30:33.000 --> 00:30:34.000]  要怎樣
[00:30:34.000 --> 00:30:37.000]  竭力奮鬥
[00:30:37.000 --> 00:30:38.000]  竭力奮鬥是什麼呢
[00:30:38.000 --> 00:30:40.000]  就是竭力維護
[00:30:40.000 --> 00:30:41.000]  用力的
[00:30:41.000 --> 00:30:43.000]  不只去爭辯的
[00:30:43.000 --> 00:30:46.000]  並且是要付上代價
[00:30:46.000 --> 00:30:47.000]  有時要付上代價
[00:30:47.000 --> 00:30:48.000]  不是很輕鬆
[00:30:48.000 --> 00:30:49.000]  我爭辯
[00:30:49.000 --> 00:30:50.000]  我維護
[00:30:50.000 --> 00:30:52.000]  他真的要付上代價
[00:30:52.000 --> 00:30:53.000]  你要去明白
[00:30:53.000 --> 00:30:55.000]  你要去維護
[00:30:55.000 --> 00:30:57.000]  這個真實的道理裡面
[00:30:57.000 --> 00:30:59.000]  要付上代價
[00:30:59.000 --> 00:31:02.000]  今天我們有沒有維護
[00:31:02.000 --> 00:31:03.000]  竭力維護
[00:31:03.000 --> 00:31:04.000]  或者去持守
[00:31:04.000 --> 00:31:07.000]  我們自己有沒有能夠去持守
[00:31:07.000 --> 00:31:09.000]  這個真實的道理
[00:31:09.000 --> 00:31:11.000]  這個聖道呢
[00:31:11.000 --> 00:31:14.000]  說一個容易一點的情況
[00:31:14.000 --> 00:31:16.000]  我們在工作上
[00:31:16.000 --> 00:31:18.000]  我們的生活上
[00:31:18.000 --> 00:31:22.000]  我們有沒有能夠為主
[00:31:22.000 --> 00:31:26.000]  為真實的道理去作見證呢
[00:31:26.000 --> 00:31:30.000]  這個也是維護真實的道理
[00:31:30.000 --> 00:31:32.000]  我們可以想想
[00:31:32.000 --> 00:31:33.000]  我們在工作上
[00:31:33.000 --> 00:31:35.000]  我們在生活上
[00:31:35.000 --> 00:31:38.000]  怎樣能夠見證神的真道
[00:31:38.000 --> 00:31:40.000]  其實這個就是見證
[00:31:40.000 --> 00:31:42.000]  維護真實的道理
[00:31:42.000 --> 00:31:43.000]  我講一個宣教
[00:31:43.000 --> 00:31:45.000]  因為我自己也是宣教
[00:31:45.000 --> 00:31:47.000]  宣教士有一個故事
[00:31:47.000 --> 00:31:49.000]  他去到一個
[00:31:49.000 --> 00:31:51.000]  我忘記了是否澳門的地方
[00:31:51.000 --> 00:31:52.000]  或者是哪個地方
[00:31:52.000 --> 00:31:56.000]  他就說去吃飯
[00:31:56.000 --> 00:31:59.000]  宣教士和不同的人去吃飯的時候
[00:31:59.000 --> 00:32:01.000]  不是弟兄姊妹
[00:32:01.000 --> 00:32:02.000]  未信的
[00:32:02.000 --> 00:32:03.000]  他們吃飯的時候
[00:32:03.000 --> 00:32:06.000]  宣教士通常開始就祈禱
[00:32:06.000 --> 00:32:07.000]  我們就祈禱
[00:32:07.000 --> 00:32:08.000]  借飯祈禱
[00:32:08.000 --> 00:32:11.000]  其他人就未信的
[00:32:11.000 --> 00:32:13.000]  當他祈禱的時候
[00:32:13.000 --> 00:32:14.000]  這個故事就說
[00:32:14.000 --> 00:32:15.000]  當他一祈禱
[00:32:15.000 --> 00:32:18.000]  那些人就開始耍他
[00:32:18.000 --> 00:32:20.000]  他有一碟菜
[00:32:20.000 --> 00:32:22.000]  就收起那碟菜
[00:32:22.000 --> 00:32:23.000]  就拿走那碟菜
[00:32:23.000 --> 00:32:24.000]  就換掉那碟菜
[00:32:24.000 --> 00:32:26.000]  就夾他幾塊
[00:32:26.000 --> 00:32:27.000]  他祈禱完之後
[00:32:27.000 --> 00:32:28.000]  就打開眼睛
[00:32:28.000 --> 00:32:30.000]  咦 為什麼不同了
[00:32:30.000 --> 00:32:33.000]  為什麼雞就變成叉燒
[00:32:33.000 --> 00:32:35.000]  當然是和他玩
[00:32:35.000 --> 00:32:37.000]  因為他們不明白
[00:32:37.000 --> 00:32:40.000]  這個宣教士就會這樣想
[00:32:40.000 --> 00:32:44.000]  究竟我繼續不繼續
[00:32:44.000 --> 00:32:47.000]  去借飯祈禱
[00:32:47.000 --> 00:32:49.000]  我不知道大家有沒有借飯祈禱
[00:32:49.000 --> 00:32:51.000]  或者當是這個處境的時候
[00:32:51.000 --> 00:32:53.000]  你會不會繼續借飯祈禱
[00:32:53.000 --> 00:32:55.000]  你可能會說不要緊
[00:32:55.000 --> 00:32:57.000]  沒事的
[00:32:57.000 --> 00:32:59.000]  或者先吃完
[00:32:59.000 --> 00:33:01.000]  飯後祈禱
[00:33:01.000 --> 00:33:04.000]  但是這個宣教士就說
[00:33:04.000 --> 00:33:06.000]  他要繼續
[00:33:06.000 --> 00:33:09.000]  第二次又是被人拿走那些東西
[00:33:09.000 --> 00:33:11.000]  又是被人換走那些東西
[00:33:11.000 --> 00:33:12.000]  那他繼續吧
[00:33:12.000 --> 00:33:14.000]  第三次第四次
[00:33:14.000 --> 00:33:16.000]  都是繼續去做
[00:33:16.000 --> 00:33:18.000]  直到我都不記得哪一次
[00:33:18.000 --> 00:33:19.000]  直到不知道哪一次
[00:33:19.000 --> 00:33:21.000]  他那次張開眼睛
[00:33:21.000 --> 00:33:23.000]  沒事的
[00:33:23.000 --> 00:33:24.000]  原封不動
[00:33:24.000 --> 00:33:26.000]  那碟飯在那裡
[00:33:26.000 --> 00:33:27.000]  那杯飲料在那裡
[00:33:27.000 --> 00:33:28.000]  沒有加料
[00:33:28.000 --> 00:33:29.000]  沒有弄
[00:33:29.000 --> 00:33:31.000]  大家很安靜地吃
[00:33:31.000 --> 00:33:33.000]  然後他就很奇怪
[00:33:33.000 --> 00:33:34.000]  他就問
[00:33:34.000 --> 00:33:38.000]  為什麼這次沒有人換走我的菜
[00:33:38.000 --> 00:33:40.000]  當然那些人說
[00:33:40.000 --> 00:33:41.000]  都不要玩了
[00:33:41.000 --> 00:33:42.000]  玩了那麼多次
[00:33:42.000 --> 00:33:43.000]  不過他說
[00:33:43.000 --> 00:33:45.000]  那些朋友說
[00:33:45.000 --> 00:33:47.000]  我見了你那麼多次
[00:33:47.000 --> 00:33:48.000]  這樣去做
[00:33:48.000 --> 00:33:50.000]  你都繼續堅持
[00:33:50.000 --> 00:33:51.000]  他就會覺得
[00:33:51.000 --> 00:33:53.000]  你是認真的
[00:33:53.000 --> 00:33:56.000]  你的信仰是認真去做
[00:33:56.000 --> 00:33:57.000]  然後他們就說
[00:33:57.000 --> 00:33:59.000]  那我不玩了
[00:33:59.000 --> 00:34:00.000]  因為他們知道
[00:34:00.000 --> 00:34:02.000]  這是一個認真的
[00:34:02.000 --> 00:34:04.000]  對於他信仰認真
[00:34:04.000 --> 00:34:06.000]  所以那些人自此之後
[00:34:06.000 --> 00:34:09.000]  就沒有繼續去玩弄他
[00:34:09.000 --> 00:34:10.000]  我想這個很簡單
[00:34:10.000 --> 00:34:13.000]  其實對我都有一些提醒
[00:34:13.000 --> 00:34:16.000]  我們怎樣去持守
[00:34:16.000 --> 00:34:19.000]  持定很簡單的道理
[00:34:19.000 --> 00:34:21.000]  或者聖經裡面的一些提醒
[00:34:21.000 --> 00:34:23.000]  有時候我們會忽略
[00:34:23.000 --> 00:34:25.000]  不過這些很簡單的見證
[00:34:25.000 --> 00:34:27.000]  很簡單的持守
[00:34:27.000 --> 00:34:28.000]  這些真道
[00:34:28.000 --> 00:34:30.000]  其實就是很有力的
[00:34:30.000 --> 00:34:33.000]  持定真道的一個做法
[00:34:33.000 --> 00:34:39.000]  有時候我們未必做很多很大的判別
[00:34:39.000 --> 00:34:41.000]  但是我們生活裡面
[00:34:41.000 --> 00:34:45.000]  很需要去見證神的真道
[00:34:45.000 --> 00:34:48.000]  在猶大書裡面
[00:34:48.000 --> 00:34:50.000]  他也提到有三樣東西
[00:34:50.000 --> 00:34:52.000]  我們可以去做
[00:34:52.000 --> 00:34:53.000]  是什麼呢
[00:34:53.000 --> 00:34:55.000]  他說我們要記得
[00:34:55.000 --> 00:34:57.000]  主耶穌的使者
[00:34:57.000 --> 00:34:59.000]  從前所說的一句話
[00:34:59.000 --> 00:35:00.000]  他的提醒
[00:35:00.000 --> 00:35:02.000]  首先我們一記住
[00:35:02.000 --> 00:35:03.000]  首先剛才說
[00:35:03.000 --> 00:35:06.000]  將神的道放在我們心裡
[00:35:06.000 --> 00:35:08.000]  我們可以做到的
[00:35:08.000 --> 00:35:10.000]  記住神的說話
[00:35:10.000 --> 00:35:11.000]  第二第十節
[00:35:11.000 --> 00:35:14.000]  他說在真道上造就自己
[00:35:14.000 --> 00:35:15.000]  其實造就的意思是什麼呢
[00:35:15.000 --> 00:35:17.000]  其實我們要長進
[00:35:17.000 --> 00:35:19.000]  要讀聖經
[00:35:19.000 --> 00:35:21.000]  要學習認識神的話語
[00:35:21.000 --> 00:35:24.000]  我想這些常常都會提到
[00:35:24.000 --> 00:35:26.000]  不過猶大也是這樣提醒弟兄姊妹
[00:35:26.000 --> 00:35:28.000]  我們是需要這樣做
[00:35:28.000 --> 00:35:31.000]  記住讀聖經
[00:35:31.000 --> 00:35:34.000]  最後有些人有疑惑
[00:35:34.000 --> 00:35:35.000]  需要去練文
[00:35:35.000 --> 00:35:37.000]  需要去駁斥
[00:35:37.000 --> 00:35:38.000]  需要去忠告
[00:35:38.000 --> 00:35:39.000]  去挽回
[00:35:39.000 --> 00:35:41.000]  一些走差了的弟兄姊妹
[00:35:41.000 --> 00:35:43.000]  這些都是我們的責任
[00:35:43.000 --> 00:35:45.000]  提醒我們要記住
[00:35:45.000 --> 00:35:47.000]  我們要建立自己
[00:35:47.000 --> 00:35:48.000]  要好好讀聖經
[00:35:48.000 --> 00:35:52.000]  要好好去幫助身邊的人
[00:35:52.000 --> 00:35:55.000]  他們在真道上能夠去建立
[00:35:55.000 --> 00:35:58.000]  這是我們能夠
[00:35:58.000 --> 00:36:02.000]  也可以做的事情當中
[00:36:02.000 --> 00:36:03.000]  最後
[00:36:03.000 --> 00:36:07.000]  在猶大書最後那段經文
[00:36:07.000 --> 00:36:09.000]  他說願那能夠保守
[00:36:09.000 --> 00:36:10.000]  你們不失腳
[00:36:10.000 --> 00:36:12.000]  使你們無瑕無痴
[00:36:12.000 --> 00:36:14.000]  歡歡喜喜站在他榮耀之前
[00:36:14.000 --> 00:36:16.000]  我們救主獨一的上帝
[00:36:16.000 --> 00:36:18.000]  藉著我們主耶穌基督
[00:36:18.000 --> 00:36:21.000]  得享榮耀威嚴能力權柄
[00:36:21.000 --> 00:36:23.000]  從萬古以前到現今
[00:36:23.000 --> 00:36:25.000]  直到永永遠遠
[00:36:25.000 --> 00:36:29.000]  猶大提到最後誰保守呢
[00:36:29.000 --> 00:36:31.000]  其實我們遇到的衝擊可以很大
[00:36:31.000 --> 00:36:34.000]  在我們生活上遇到的困難可以很多
[00:36:34.000 --> 00:36:38.000]  但唯有上帝才是最終的保守
[00:36:38.000 --> 00:36:42.000]  願神能夠保守我們不失腳
[00:36:42.000 --> 00:36:44.000]  我們讀了這麼多聖經
[00:36:44.000 --> 00:36:46.000]  但我們求聖靈在我們當中
[00:36:46.000 --> 00:36:47.000]  讓我們明白
[00:36:47.000 --> 00:36:48.000]  讓我們認知
[00:36:48.000 --> 00:36:50.000]  讓我們能夠去分別
[00:36:50.000 --> 00:36:53.000]  讓我們能夠站在真實的道理裏
[00:36:53.000 --> 00:36:55.000]  為主去做更大的工作
[00:36:55.000 --> 00:36:57.000]  去見證上主
[00:36:57.000 --> 00:37:00.000]  所以一切都是神的憐憫和保守
[00:37:00.000 --> 00:37:02.000]  讓祂的保守保守我們每一位
[00:37:02.000 --> 00:37:04.000]  今天的衝擊很大
[00:37:04.000 --> 00:37:07.000]  有時候我們不知道很多假道理
[00:37:07.000 --> 00:37:09.000]  都會在我們身邊
[00:37:09.000 --> 00:37:11.000]  很多傳媒很多假道理
[00:37:11.000 --> 00:37:14.000]  不過讓神提醒我們
[00:37:14.000 --> 00:37:15.000]  當我們讀聖經的時候
[00:37:15.000 --> 00:37:17.000]  就告訴我們這是真的
[00:37:17.000 --> 00:37:19.000]  我們放在心裏
[00:37:19.000 --> 00:37:20.000]  切切守住
[00:37:20.000 --> 00:37:21.000]  維護
[00:37:21.000 --> 00:37:24.000]  也將真實的道理傳給身邊的人
[00:37:24.000 --> 00:37:26.000]  最後剛才那首詩歌
[00:37:26.000 --> 00:37:28.000]  我很想送給大家
[00:37:28.000 --> 00:37:31.000]  當中最後一個結語就是
[00:37:31.000 --> 00:37:32.000]  我將你的話語
[00:37:32.000 --> 00:37:33.000]  神的話語
[00:37:33.000 --> 00:37:35.000]  聖經的話語藏在心裏
[00:37:35.000 --> 00:37:37.000]  免得得罪神
[00:37:37.000 --> 00:37:39.000]  免得我遠離
[00:37:39.000 --> 00:37:40.000]  他說與我親近
[00:37:40.000 --> 00:37:42.000]  我愛神的聲音
[00:37:42.000 --> 00:37:47.000]  祂就是在我腳前的燈路上的光
[00:37:47.000 --> 00:37:48.000]  雖然天地都廢去
[00:37:48.000 --> 00:37:50.000]  但是神的話語
[00:37:50.000 --> 00:37:51.000]  聖經說話
[00:37:51.000 --> 00:37:53.000]  神的默示是不會過去的
[00:37:53.000 --> 00:37:55.000]  我們一起禱告
[00:37:55.000 --> 00:37:57.000]  主我們天上的父親
[00:37:57.000 --> 00:37:58.000]  我們都感謝你
[00:37:58.000 --> 00:37:59.000]  你賜予揚佑我們
[00:37:59.000 --> 00:38:01.000]  我們由聖經
[00:38:01.000 --> 00:38:02.000]  甚至是中文的聖經
[00:38:02.000 --> 00:38:04.000]  讓我們能夠去看
[00:38:04.000 --> 00:38:05.000]  能夠去明白
[00:38:05.000 --> 00:38:06.000]  我們很感恩
[00:38:06.000 --> 00:38:08.000]  今日求主讓我們
[00:38:08.000 --> 00:38:10.000]  能夠多讀你的說話
[00:38:10.000 --> 00:38:11.000]  以致我們明白
[00:38:11.000 --> 00:38:13.000]  這個真實的道理
[00:38:13.000 --> 00:38:15.000]  這個是自性的道理
[00:38:15.000 --> 00:38:17.000]  將它藏在心裏
[00:38:17.000 --> 00:38:19.000]  雖然會遇到很多衝擊
[00:38:19.000 --> 00:38:21.000]  或者很多似是非的道理
[00:38:21.000 --> 00:38:23.000]  但求主你都保守教會
[00:38:23.000 --> 00:38:24.000]  保守紅印堂
[00:38:24.000 --> 00:38:26.000]  保守每一位弟兄姊妹
[00:38:26.000 --> 00:38:28.000]  他們能夠憑著信心
[00:38:28.000 --> 00:38:30.000]  能夠持定真道
[00:38:30.000 --> 00:38:32.000]  直到見主面的日子
[00:38:32.000 --> 00:38:33.000]  我們感恩
[00:38:33.000 --> 00:38:34.000]  奉主耶穌基督的名字
[00:38:34.000 --> 00:38:35.000]  阿們

