
[00:00:00.000 --> 00:00:08.000]  大家好,我是大英哲學,很感恩能夠在節目中分享上帝的話語
[00:18:03.000 --> 00:18:05.000]  但很感謝主
[00:18:05.000 --> 00:18:07.000]  試過很多次
[00:18:07.000 --> 00:18:09.000]  人生的低谷
[00:18:09.000 --> 00:18:12.000]  很想放棄的時候
[00:18:12.000 --> 00:18:14.000]  耶穌就通過一首詩歌
[00:18:14.000 --> 00:18:16.000]  一個敬拜
[00:18:16.000 --> 00:18:18.000]  讓我重新得力
[00:18:18.000 --> 00:18:21.000]  在一個很沮喪的情緒裡
[00:18:21.000 --> 00:18:25.000]  重新靠主堅持下去
[00:18:25.000 --> 00:18:27.000]  去面對這些困難
[00:18:27.000 --> 00:18:30.000]  喜樂是一個經驗的問題
[00:18:30.000 --> 00:18:34.000]  情感的問題只能通過情感的方法去處理
[00:18:34.000 --> 00:18:37.000]  於是當我們覺得很累
[00:18:37.000 --> 00:18:38.000]  覺得很沒力量
[00:18:38.000 --> 00:18:40.000]  覺得很焦慮的時候
[00:18:40.000 --> 00:18:43.000]  我們應該更加要回教會
[00:18:43.000 --> 00:18:46.000]  在教會繼續和耶穌有一個連結
[00:18:46.000 --> 00:18:49.000]  然後等候主耶穌基督
[00:18:49.000 --> 00:18:51.000]  祂親自來賜下平安
[00:18:51.000 --> 00:18:54.000]  愛和喜樂
[00:18:54.000 --> 00:18:56.000]  這是第一個重點
[00:18:56.000 --> 00:18:59.000]  靠主大大喜樂
[00:18:59.000 --> 00:19:01.000]  到了一個程度
[00:19:01.000 --> 00:19:04.000]  我們各樣的痛苦都可以被蓋過
[00:19:04.000 --> 00:19:05.000]  被克服
[00:19:05.000 --> 00:19:08.000]  在主裡面靠著主
[00:19:08.000 --> 00:19:09.000]  第二方面
[00:19:09.000 --> 00:19:12.000]  為何保羅內心這麼強大
[00:19:12.000 --> 00:19:15.000]  可以面對各樣的攻擊和挑戰
[00:19:15.000 --> 00:19:17.000]  因為他看到身邊有一群支持他
[00:19:17.000 --> 00:19:18.000]  明白他
[00:19:18.000 --> 00:19:22.000]  能夠和他分擔憂患的弟兄姊妹
[00:19:22.000 --> 00:19:26.000]  這個體見也是觸發保羅在主裡面
[00:19:26.000 --> 00:19:29.000]  大大喜樂的一個原因
[00:19:29.000 --> 00:19:33.000]  剛才說到我們經歷主親自賜下的平安
[00:19:33.000 --> 00:19:35.000]  會給我們有喜樂
[00:19:35.000 --> 00:19:36.000]  這是真的
[00:19:36.000 --> 00:19:38.000]  不過更多時候
[00:19:38.000 --> 00:19:42.000]  主耶穌是通過弟兄姊妹的關懷和同行
[00:19:42.000 --> 00:19:47.000]  讓我們更加具體去經歷主的同在和看顧
[00:19:47.000 --> 00:19:50.000]  四章十節的下半節
[00:19:50.000 --> 00:19:52.000]  我靠主大大喜樂
[00:19:52.000 --> 00:19:54.000]  因為你們關懷我的心
[00:19:54.000 --> 00:19:56.000]  如今又表現了出來
[00:19:56.000 --> 00:19:58.000]  其實你們一直都關懷我
[00:19:58.000 --> 00:20:01.000]  只是沒有機會罷了
[00:20:01.000 --> 00:20:03.000]  十四節又再說一次
[00:20:03.000 --> 00:20:08.000]  然而你們能夠和我分擔憂患是一件好事
[00:20:08.000 --> 00:20:12.000]  他看到身邊有弟兄姊妹和他能夠分擔憂患
[00:20:12.000 --> 00:20:18.000]  肥仔比教會是保羅在第二次宣教旅程所建立出來的教會
[00:20:18.000 --> 00:20:22.000]  根據《小童行傳》十六章十四節記載
[00:20:22.000 --> 00:20:25.000]  第一個信徒應該是一個姐妹
[00:20:25.000 --> 00:20:27.000]  她叫做呂底亞
[00:20:27.000 --> 00:20:28.000]  大家有印象吧
[00:20:28.000 --> 00:20:30.000]  呂底亞應該是一個商人
[00:20:30.000 --> 00:20:32.000]  一個有錢人
[00:20:32.000 --> 00:20:36.000]  因為聖經記載她是一個賣紫色布的婦人
[00:20:36.000 --> 00:20:39.000]  紫色在當時的社會文化裡
[00:20:39.000 --> 00:20:43.000]  是屬於君王貴就所穿的顏色
[00:20:43.000 --> 00:20:49.000]  就等於以前黃色和金色是屬於什麼人去穿的
[00:20:49.000 --> 00:20:51.000]  皇帝皇族的人去穿的
[00:20:51.000 --> 00:20:56.000]  她賣的衣服只有有錢有地位的人
[00:20:56.000 --> 00:20:58.000]  皇族的人才可以買
[00:20:58.000 --> 00:21:01.000]  所以她應該是一個有錢的商人
[00:21:01.000 --> 00:21:03.000]  除了呂底亞之外
[00:21:03.000 --> 00:21:07.000]  當時記載河邊還有一群婦女聽保羅的講道
[00:21:07.000 --> 00:21:12.000]  我們估計肥仔比教會應該大部分都是姐妹
[00:21:12.000 --> 00:21:16.000]  看上去就像現在這樣的情況
[00:21:16.000 --> 00:21:18.000]  不過通常都是香港教會
[00:21:18.000 --> 00:21:21.000]  香港教會的真牧師河主要是姐妹多一點
[00:21:21.000 --> 00:21:24.000]  男性弟兄好像比較少
[00:21:24.000 --> 00:21:25.000]  當時是這樣的
[00:21:25.000 --> 00:21:29.000]  肥仔比書四章二節記載有兩個姐妹
[00:21:29.000 --> 00:21:32.000]  有阿諜和秦都基
[00:21:32.000 --> 00:21:38.000]  保羅在那裡勸勉他們要在主裡同心同腹一握
[00:21:38.000 --> 00:21:41.000]  大家看到那裡應該都意會到
[00:21:41.000 --> 00:21:45.000]  這兩個姐妹應該有些爭執
[00:21:45.000 --> 00:21:49.000]  如果沒有爭執保羅也不用特意勸勉
[00:21:49.000 --> 00:21:52.000]  這兩個姐妹有阿諜和秦都基
[00:21:52.000 --> 00:21:54.000]  要在主裡同心
[00:21:54.000 --> 00:21:57.000]  應該有些東西出現了
[00:21:57.000 --> 00:22:02.000]  這兩個姐妹的爭執應該會帶來教會有一定的影響
[00:22:02.000 --> 00:22:07.000]  以至他們不能夠同心見證基督傳福音
[00:22:07.000 --> 00:22:11.000]  我真的沒有性別歧視
[00:22:11.000 --> 00:22:14.000]  不過大家知道姐妹吵起來都挺糟糕的
[00:22:14.000 --> 00:22:22.000]  所以保羅要特別寫信勸勉他們要在主裡同心
[00:22:22.000 --> 00:22:24.000]  二章二節提醒他們
[00:22:24.000 --> 00:22:26.000]  這群人的信徒要義志相同
[00:22:26.000 --> 00:22:27.000]  愛心相同
[00:22:27.000 --> 00:22:28.000]  有一致的心思
[00:22:28.000 --> 00:22:31.000]  有一致的想法
[00:22:31.000 --> 00:22:35.000]  無論當時教會面對什麼情況
[00:22:35.000 --> 00:22:40.000]  這兩個姐妹的爭執如何影響其他弟兄姐妹
[00:22:40.000 --> 00:22:45.000]  但在某一件事上他們是非常同心的
[00:22:45.000 --> 00:22:46.000]  什麼事呢?
[00:22:46.000 --> 00:22:51.000]  就是幫助保羅同行
[00:22:51.000 --> 00:22:54.000]  跟他分擔憂患這件事上
[00:22:54.000 --> 00:22:56.000]  他們是非常同心的
[00:22:56.000 --> 00:22:58.000]  即使兩姐妹有爭執
[00:22:58.000 --> 00:23:01.000]  即使弟兄姐妹在教會有很多意見不和
[00:23:01.000 --> 00:23:05.000]  在這件事上他們教會是非常同心的
[00:23:05.000 --> 00:23:10.000]  弟兄姐妹如何跟他們分擔憂患
[00:23:10.000 --> 00:23:13.000]  四章十五節提到在收支的事上
[00:23:13.000 --> 00:23:17.000]  除了他們之外並沒有別的教會跟他們分擔
[00:23:17.000 --> 00:23:19.000]  這裡說的很明顯是什麼?
[00:23:19.000 --> 00:23:22.000]  是一些很物質上的支持
[00:23:22.000 --> 00:23:24.000]  應該是金錢上的支持
[00:23:24.000 --> 00:23:28.000]  菲律賓教會是支持他們去不同的地方傳福音
[00:23:28.000 --> 00:23:30.000]  在這件事上
[00:23:30.000 --> 00:23:34.000]  保羅看到他們的支持
[00:23:34.000 --> 00:23:36.000]  鼓勵和同行
[00:23:36.000 --> 00:23:38.000]  四章十七節提到
[00:23:38.000 --> 00:23:41.000]  菲律賓教會對保羅的關懷
[00:23:41.000 --> 00:23:43.000]  如今又表現出來
[00:23:43.000 --> 00:23:45.000]  如今又表現出來
[00:23:45.000 --> 00:23:47.000]  即是說有一段時間沒有了
[00:23:47.000 --> 00:23:51.000]  不過現在他在監獄落難的時候
[00:23:51.000 --> 00:23:55.000]  保羅再一次收到菲律賓信徒的支持
[00:23:55.000 --> 00:23:57.000]  問安和祝福
[00:23:57.000 --> 00:24:02.000]  即使在監獄裡面要面對很多困難
[00:24:02.000 --> 00:24:06.000]  即使在外面有人抹黑他、詆毀他
[00:24:06.000 --> 00:24:09.000]  保羅仍然在主裡面大大喜樂
[00:24:09.000 --> 00:24:13.000]  除了他經歷到主給他的平安和愛之外
[00:24:13.000 --> 00:24:16.000]  他看到身邊還有一群弟兄姊妹
[00:24:16.000 --> 00:24:19.000]  來跟他同行支持他、明白他
[00:24:19.000 --> 00:24:22.000]  以利亞在羅藤樹下求死
[00:24:22.000 --> 00:24:27.000]  因為他覺得他自己一個人去面對這個處境
[00:24:27.000 --> 00:24:29.000]  只有他一個人為上帝爭戰
[00:24:29.000 --> 00:24:33.000]  保羅在這個處境裡仍然大大喜樂
[00:24:33.000 --> 00:24:37.000]  因為他在困苦裡看到還有人明白他
[00:24:37.000 --> 00:24:39.000]  他不是孤身一個人
[00:24:39.000 --> 00:24:42.000]  還有人支持他、跟他同行
[00:24:42.000 --> 00:24:46.000]  弟兄姊妹,有人曾經說過
[00:24:46.000 --> 00:24:50.000]  只要身邊有人仍然信任我們
[00:24:50.000 --> 00:24:53.000]  仍然肯定我們、對我們有期待
[00:24:53.000 --> 00:24:57.000]  我們就沒有放棄自己的理由和藉口
[00:24:57.000 --> 00:25:01.000]  咬緊牙關,一步一步走下去
[00:25:01.000 --> 00:25:04.000]  總會走出那個難關
[00:25:04.000 --> 00:25:06.000]  不要氣餒,不要放棄
[00:25:06.000 --> 00:25:08.000]  身邊還有弟兄姊妹,還有人明白我們
[00:25:08.000 --> 00:25:11.000]  我們不是一個人,我們不是孤單
[00:25:11.000 --> 00:25:15.000]  我們不是獨力去承受這一切的痛苦
[00:25:15.000 --> 00:25:19.000]  我們要看到還有人跟我們同行
[00:25:19.000 --> 00:25:23.000]  有同行的人,我們在主裡面
[00:25:23.000 --> 00:25:26.000]  我們會經歷到平安和喜樂
[00:25:26.000 --> 00:25:33.000]  這是基督徒沒那麼容易被打敗的原因
[00:25:33.000 --> 00:25:37.000]  我們不是孤單,在教裡面有同行者
[00:25:37.000 --> 00:25:39.000]  有明白我們的人
[00:25:39.000 --> 00:25:42.000]  最後,保羅之所以內心強大
[00:25:42.000 --> 00:25:46.000]  因為他領悟了一個生活的秘訣
[00:25:46.000 --> 00:25:48.000]  四章十二到十三節
[00:25:48.000 --> 00:25:50.000]  我知道怎樣處悲戰
[00:25:50.000 --> 00:25:52.000]  也知道怎樣處豐富
[00:25:52.000 --> 00:25:55.000]  或飽足或飢餓,或有餘或缺乏
[00:25:55.000 --> 00:25:58.000]  任何事情,任何境況,我都得了秘訣
[00:25:58.000 --> 00:26:02.000]  我靠著那家給我力量的,凡事都能做
[00:26:02.000 --> 00:26:04.000]  他找到一個秘訣
[00:26:04.000 --> 00:26:05.000]  他領悟了一個秘訣
[00:26:05.000 --> 00:26:10.000]  就是靠著那家給我力量的,凡事都能做
[00:26:10.000 --> 00:26:12.000]  這節經文對我影響很大
[00:26:12.000 --> 00:26:15.000]  在二十多年前,當我在建道畢業的時候
[00:26:15.000 --> 00:26:18.000]  去到一間教會面試
[00:26:18.000 --> 00:26:22.000]  有一個執事問了我一個問題
[00:26:22.000 --> 00:26:25.000]  他問我,你覺得自己有什麼條件
[00:26:25.000 --> 00:26:28.000]  去升任做這個傳道目者的工作?
[00:26:28.000 --> 00:26:30.000]  很難回答
[00:26:30.000 --> 00:26:33.000]  如果你說,我什麼都可以,我可以的
[00:26:33.000 --> 00:26:34.000]  就很驕傲
[00:26:34.000 --> 00:26:39.000]  如果說,我不行的,我水皮很差
[00:26:39.000 --> 00:26:40.000]  別人就不會聘請你
[00:26:40.000 --> 00:26:42.000]  很難回答這些問題
[00:26:42.000 --> 00:26:45.000]  當時就靈機一觸,想到這節經文
[00:26:45.000 --> 00:26:47.000]  靠著那家給我力量的,凡事都能做
[00:26:47.000 --> 00:26:49.000]  然後就聘請了我
[00:26:49.000 --> 00:26:52.000]  現在我還在這間教會幫忙,教導
[00:26:52.000 --> 00:26:54.000]  凡事都能做
[00:26:54.000 --> 00:26:58.000]  靠著那家給我力量的,凡事都能做
[00:26:58.000 --> 00:27:01.000]  這句話的意思不是說什麼都做得到
[00:27:01.000 --> 00:27:02.000]  什麼都做得出色
[00:27:02.000 --> 00:27:04.000]  這裡不是說成功神學
[00:27:04.000 --> 00:27:07.000]  不是說我們信耶穌,什麼都可以
[00:27:07.000 --> 00:27:09.000]  什麼都順利,心想事成
[00:27:09.000 --> 00:27:13.000]  當然,新年期間我們有時候也說這些話
[00:27:13.000 --> 00:27:14.000]  但我們知道不是的
[00:27:14.000 --> 00:27:18.000]  信耶穌不是凡事順利,心想事成
[00:27:18.000 --> 00:27:24.000]  如果是這樣,保羅就不會為了主的緣故被抓去坐牢
[00:27:24.000 --> 00:27:31.000]  這節經文也不是說上帝會幫我們達成心中的夢想
[00:27:31.000 --> 00:27:33.000]  凡事都能做
[00:27:33.000 --> 00:27:37.000]  不是說上帝幫我們實現我們的夢想
[00:27:37.000 --> 00:27:41.000]  今天很多人都說夢想
[00:27:41.000 --> 00:27:44.000]  有時候走過地鐵,或者看到標語
[00:27:44.000 --> 00:27:47.000]  都是說要追求我們的夢想
[00:27:47.000 --> 00:27:49.000]  叫我們一生無憾
[00:27:49.000 --> 00:27:52.000]  夢想現在不只是年輕人,中年人也行
[00:27:52.000 --> 00:27:55.000]  大家有沒有看過中年好聲音3
[00:27:55.000 --> 00:27:59.000]  有一次我太太師母跟我說
[00:27:59.000 --> 00:28:01.000]  你也唱了幾句,不如你去參加
[00:28:01.000 --> 00:28:03.000]  我就說不要玩了
[00:28:03.000 --> 00:28:08.000]  有沒有上過牧師,參加中年好聲音
[00:28:08.000 --> 00:28:12.000]  雖然她可以賦予我見證神,但也不喜歡
[00:28:14.000 --> 00:28:20.000]  這裡不是說上帝幫我們實現自己的夢想
[00:28:20.000 --> 00:28:24.000]  保羅從來都不是追求自己的夢想
[00:28:24.000 --> 00:28:26.000]  你看回《一章20節》
[00:28:26.000 --> 00:28:29.000]  保羅說凡事坦然無懼
[00:28:29.000 --> 00:28:34.000]  無論是生是死,總要讓基督在我身上照常顯大
[00:28:34.000 --> 00:28:38.000]  保羅做任何事情,不是為了自己的夢想
[00:28:38.000 --> 00:28:43.000]  他不是要上帝滿足他的期待
[00:28:43.000 --> 00:28:49.000]  他做的一切都是在傳揚基督這個大前提下
[00:28:49.000 --> 00:28:55.000]  然後他說凡事靠著上帝都能應付、克服
[00:28:55.000 --> 00:28:59.000]  凡事都能做,這裡不是說凡事順利
[00:28:59.000 --> 00:29:00.000]  不是說成功神學
[00:29:00.000 --> 00:29:05.000]  這裡也不是說上帝要達成我們個人的夢想
[00:29:05.000 --> 00:29:08.000]  而是我們為主所做的一切
[00:29:08.000 --> 00:29:10.000]  無論遇到什麼情況
[00:29:10.000 --> 00:29:14.000]  上帝都會給予我們力量應付、面對
[00:29:14.000 --> 00:29:19.000]  保羅有這個領悟,並不是一朝一夕的事
[00:29:19.000 --> 00:29:23.000]  他是經過長時間,經過很多的經歷
[00:29:23.000 --> 00:29:27.000]  才有這個肯定和確信
[00:29:27.000 --> 00:29:29.000]  在整個侍奉生涯裡
[00:29:29.000 --> 00:29:33.000]  保羅告訴我們,他曾經被抓去坐牢
[00:29:33.000 --> 00:29:36.000]  他曾經受過無數次鞭打
[00:29:36.000 --> 00:29:40.000]  他曾經經歷過海難、盜賊的危險
[00:29:40.000 --> 00:29:45.000]  他曾經忍受的勞苦比我們要多
[00:29:45.000 --> 00:29:49.000]  他經常睡不著覺,又飢又渴,赤身怒體
[00:29:49.000 --> 00:29:50.000]  他經歷了很多事情
[00:29:50.000 --> 00:29:52.000]  他經歷了很多事情之後
[00:29:52.000 --> 00:29:56.000]  然後得出了人生的一個秘訣
[00:29:56.000 --> 00:30:00.000]  靠著那加給我力量的
[00:30:00.000 --> 00:30:02.000]  凡事都能做
[00:30:02.000 --> 00:30:09.000]  我在1994年夢召,我感到很感動
[00:30:09.000 --> 00:30:12.000]  回應這個呼召,踏上侍奉的人生
[00:30:12.000 --> 00:30:15.000]  1994年到現在都差不多30年了
[00:30:15.000 --> 00:30:17.000]  多不多?長不長?
[00:30:17.000 --> 00:30:20.000]  OK啦,肯定沒有曾牧師那麼長
[00:30:20.000 --> 00:30:23.000]  但這三十多年,我都經歷了不少的事情
[00:30:23.000 --> 00:30:25.000]  今天沒有時間和大家分享
[00:30:25.000 --> 00:30:30.000]  在二十多年前,在應徵做傳奴的時候
[00:30:30.000 --> 00:30:35.000]  我講這句話和現在我再講這句話已經不同了
[00:30:35.000 --> 00:30:40.000]  這是我的真實的體驗,真實的經歷
[00:30:40.000 --> 00:30:44.000]  弟兄姊妹,信仰是要用經驗去沉澱的
[00:30:44.000 --> 00:30:47.000]  信仰是要用經歷去累積的
[00:30:47.000 --> 00:30:50.000]  沒有經歷,沒有沉澱,沒有實踐的信仰
[00:30:50.000 --> 00:30:52.000]  耶穌用過一個比喻去講
[00:30:52.000 --> 00:30:56.000]  就好像一個無知的人將房子蓋在沙土上
[00:30:56.000 --> 00:31:00.000]  風吹雨打,水沖撞擊,就會怎樣?
[00:31:00.000 --> 00:31:02.000]  全部倒塌下來
[00:31:02.000 --> 00:31:06.000]  信仰是要用人生的經歷去累積出來
[00:31:06.000 --> 00:31:08.000]  人生有起起跌跌
[00:31:08.000 --> 00:31:10.000]  不只是風乾的時候去經歷上帝
[00:31:10.000 --> 00:31:14.000]  在我們最失意的時候都可以經歷上帝
[00:31:14.000 --> 00:31:16.000]  經歷了人生幾十年之後
[00:31:16.000 --> 00:31:21.000]  回頭再看,我們就知道上帝的恩典處處
[00:31:21.000 --> 00:31:26.000]  什麼可以讓我們內心強大
[00:31:26.000 --> 00:31:30.000]  面對任何的衝擊,我們都能夠屹立不倒
[00:31:30.000 --> 00:31:34.000]  是因為我們相信上帝的保護
[00:31:34.000 --> 00:31:39.000]  我們相信靠著哪一家給我們力量的凡事都能做
[00:31:39.000 --> 00:31:41.000]  是真的
[00:31:41.000 --> 00:31:43.000]  過去神學院有幾年
[00:31:43.000 --> 00:31:46.000]  我不知道大家有沒有聽到我們一些故事
[00:31:46.000 --> 00:31:49.000]  特別是一九年之後都經歷過很多的挑戰
[00:31:49.000 --> 00:31:54.000]  有社會運動,有新冠疫情
[00:31:54.000 --> 00:31:57.000]  還有我們學院裡面的人事風波
[00:31:57.000 --> 00:32:00.000]  那幾年真的有很多的問題
[00:32:00.000 --> 00:32:05.000]  剛好當時我接手做了教務長的位置
[00:32:05.000 --> 00:32:07.000]  真的痛苦到不得了
[00:32:07.000 --> 00:32:10.000]  天天要開會,天天都要危機應對
[00:32:10.000 --> 00:32:12.000]  因為沒有試過這樣的情況
[00:32:12.000 --> 00:32:14.000]  有老師跟我這樣說
[00:32:14.000 --> 00:32:17.000]  他想安慰我,其實也不知道是不是安慰
[00:32:17.000 --> 00:32:20.000]  他說見到幾十年都沒有試過這樣的情況
[00:32:20.000 --> 00:32:24.000]  感謝主,真的很痛苦
[00:32:24.000 --> 00:32:29.000]  不過靠著上帝給我們的智慧能力
[00:32:29.000 --> 00:32:32.000]  總算渡過了
[00:32:32.000 --> 00:32:35.000]  昨天我們見到有個開放日
[00:32:35.000 --> 00:32:40.000]  我們紀念一百二十六年的歷史
[00:32:40.000 --> 00:32:43.000]  見到經歷了一百二十六年很多的戰爭,很多的風波
[00:32:43.000 --> 00:32:45.000]  到今天仍然屹立不倒
[00:32:45.000 --> 00:32:49.000]  不是我們有什麼本事,而是上帝的本事
[00:32:49.000 --> 00:32:51.000]  保羅之所以能夠面對逆境
[00:32:51.000 --> 00:32:54.000]  無論在什麼情況下都可以知足
[00:32:54.000 --> 00:32:56.000]  可以內心強大
[00:32:56.000 --> 00:32:58.000]  這段經文提醒我們有幾點
[00:32:58.000 --> 00:33:01.000]  第一,要在主裡面經歷喜樂
[00:33:01.000 --> 00:33:04.000]  是主賜下來的平安和喜樂
[00:33:04.000 --> 00:33:08.000]  我們要看到除了我們去承擔這些困難之外
[00:33:08.000 --> 00:33:10.000]  還有一群同行者明白我們
[00:33:10.000 --> 00:33:13.000]  他們會陪我們一起去渡過
[00:33:13.000 --> 00:33:16.000]  他們會為我們分擔各樣的痛苦
[00:33:16.000 --> 00:33:19.000]  還有最重要的是我們要知道
[00:33:19.000 --> 00:33:22.000]  上帝一直看顧著我們
[00:33:22.000 --> 00:33:26.000]  靠著他我們什麼事情都可以克服和面對
[00:33:26.000 --> 00:33:29.000]  遇到挫折,有人一敗塗地
[00:33:29.000 --> 00:33:33.000]  有人逆境自強,人生起起跌跌
[00:33:33.000 --> 00:33:37.000]  有順境的時候,也有逆境的時候
[00:33:37.000 --> 00:33:39.000]  外在的環境我們控制不了
[00:33:39.000 --> 00:33:44.000]  不過我們可以叫內心強大一點
[00:33:44.000 --> 00:33:49.000]  帶著喜樂,感恩,使命去面對我們的人生
[00:33:49.000 --> 00:33:53.000]  不信上帝的人都可以內心強大
[00:33:53.000 --> 00:33:57.000]  基督徒就更加可以內心強大
[00:33:57.000 --> 00:34:01.000]  無論得時不得時,無要全道
[00:34:01.000 --> 00:34:02.000]  無論得時不得時是什麼?
[00:34:02.000 --> 00:34:05.000]  無論順境和逆境,無要全道
[00:34:05.000 --> 00:34:11.000]  無論得時不得時什麼處境都可以去全道
[00:34:11.000 --> 00:34:14.000]  因為我們的內心夠強大
[00:34:14.000 --> 00:34:17.000]  求主幫助我們,我們一起祈禱
[00:34:17.000 --> 00:34:21.000]  天主上我們在人生裡的確會面對很多風波
[00:34:21.000 --> 00:34:23.000]  很多挫折挑戰
[00:34:23.000 --> 00:34:25.000]  有很多事情不是我們想的
[00:34:25.000 --> 00:34:27.000]  也有很多事情不是我們自己造成
[00:34:27.000 --> 00:34:29.000]  有些是我們的責任
[00:34:29.000 --> 00:34:31.000]  但有很多都不是我們可以控制得到
[00:34:31.000 --> 00:34:34.000]  求主幫助我們,無論我們遇到什麼情況
[00:34:34.000 --> 00:34:38.000]  我們都靠主來有喜樂平安的心去面對
[00:34:38.000 --> 00:34:41.000]  幫助我們做一個內心強大的基督徒
[00:34:41.000 --> 00:34:43.000]  無論在什麼處境當中
[00:34:43.000 --> 00:34:48.000]  我們都願意來向人分享主的恩典和愛
[00:34:48.000 --> 00:34:52.000]  因為在外面實在有太多的人在流離、困苦的裡邊
[00:34:52.000 --> 00:34:54.000]  他們需要福音,需要主耶穌
[00:34:54.000 --> 00:34:56.000]  求主幫助我們
[00:34:56.000 --> 00:34:57.000]  我們這樣簡單地祈禱
[00:34:57.000 --> 00:34:58.000]  奉主耶穌之名
[00:34:58.000 --> 00:34:59.000]  阿們
[00:34:59.000 --> 00:35:01.000]  (字幕製作:貝爾)

