
[00:00:00.000 --> 00:00:04.000]  紅映街的弟兄姊妹平安
[00:21:24.000 --> 00:21:26.000]  我們看看大衛
[00:21:26.000 --> 00:21:28.000]  大衛早期的屬靈生命
[00:21:28.000 --> 00:21:32.000]  是從每一日日常生活裏面建立
[00:21:32.000 --> 00:21:34.000]  那種信靠神的心
[00:21:34.000 --> 00:21:36.000]  大衛年輕的時候
[00:21:36.000 --> 00:21:39.000]  每日都要為父親去放羊
[00:21:39.000 --> 00:21:44.000]  其實放羊的生活是很枯燥的
[00:21:44.000 --> 00:21:47.000]  但是每當遇見獅子或者熊的時候
[00:21:47.000 --> 00:21:50.000]  就能夠激發那種信靠神的心
[00:21:50.000 --> 00:21:54.000]  大衛是從一種平淡和枯燥的生活裏面
[00:21:54.000 --> 00:21:59.000]  建立那種信靠神的心
[00:21:59.000 --> 00:22:01.000]  大衛被高立之後
[00:22:01.000 --> 00:22:04.000]  他的生命也不是順風順水的
[00:22:04.000 --> 00:22:06.000]  他雖然打敗了哥利亞
[00:22:06.000 --> 00:22:08.000]  但是在他漫長的人生裏面
[00:22:08.000 --> 00:22:11.000]  還有很多很多的挑戰
[00:22:11.000 --> 00:22:15.000]  由於數羅認為大衛會威脅他的王位
[00:22:15.000 --> 00:22:16.000]  於是追殺他
[00:22:16.000 --> 00:22:21.000]  大衛需要四處漂泊
[00:22:21.000 --> 00:22:24.000]  他有兩次的機會可以殺死數羅
[00:22:24.000 --> 00:22:26.000]  他仍然放棄
[00:22:26.000 --> 00:22:28.000]  因為他信靠神
[00:22:28.000 --> 00:22:30.000]  他認為數羅是神所高立的
[00:22:30.000 --> 00:22:32.000]  他沒有權去殺數羅
[00:22:32.000 --> 00:22:35.000]  他相信神會保守看顧他
[00:22:35.000 --> 00:22:37.000]  所以縱然要顛沛流離
[00:22:37.000 --> 00:22:42.000]  他都不肯去殺害神所高立的數羅
[00:22:42.000 --> 00:22:45.000]  大衛這段屬靈的之旅
[00:22:45.000 --> 00:22:46.000]  寫了很多首詩
[00:22:46.000 --> 00:22:49.000]  去描述他的心路歷程
[00:22:49.000 --> 00:22:52.000]  因此大衛生命裏面各種的屬靈果實
[00:22:52.000 --> 00:22:57.000]  都是從他每一日的生命一點一滴去累積而成
[00:22:57.000 --> 00:22:59.000]  而信靠神的心
[00:22:59.000 --> 00:23:04.000]  也必定是從我自身的經歷開始和累積的
[00:23:04.000 --> 00:23:07.000]  不能天降而來的
[00:23:07.000 --> 00:23:10.000]  也沒有任何的捷徑
[00:23:10.000 --> 00:23:13.000]  是要我們親自的經歷
[00:23:13.000 --> 00:23:18.000]  然後內化在我們生命裏面
[00:23:18.000 --> 00:23:21.000]  因此我們形象工程的包裝的用料
[00:23:21.000 --> 00:23:24.000]  不是華貴的衣服
[00:23:24.000 --> 00:23:26.000]  不是我們的身份
[00:23:26.000 --> 00:23:28.000]  不是我們的地位
[00:23:28.000 --> 00:23:30.000]  不是我們住在哪裏
[00:23:30.000 --> 00:23:32.000]  更加不是我們的財富
[00:23:32.000 --> 00:23:35.000]  因為這一切一切都不能夠叫我們
[00:23:35.000 --> 00:23:37.000]  在面對逆境的時候
[00:23:37.000 --> 00:23:42.000]  可以有一份無畏無懼的心
[00:23:42.000 --> 00:23:46.000]  侍奉主的人從信靠神產生一種
[00:23:46.000 --> 00:23:48.000]  產生不同的屬靈果子
[00:23:48.000 --> 00:23:52.000]  為自己打造一個獨特的形象工程
[00:23:52.000 --> 00:23:55.000]  不同的屬靈果子產生信仰
[00:23:55.000 --> 00:23:57.000]  生命的香氣
[00:23:57.000 --> 00:24:00.000]  讓其他的人被這些香氣所吸引
[00:24:00.000 --> 00:24:05.000]  最後歸入主的名下
[00:24:05.000 --> 00:24:10.000]  一切的基礎都是從信靠主開始
[00:24:10.000 --> 00:24:12.000]  各位姐妹
[00:24:12.000 --> 00:24:14.000]  我們問一問我們自己
[00:24:14.000 --> 00:24:17.000]  我們在我們人生的經歷裏面
[00:24:17.000 --> 00:24:23.000]  我們有多少時候是信靠主
[00:24:23.000 --> 00:24:27.000]  我在一月尾被主高立成為一個牧師
[00:24:27.000 --> 00:24:30.000]  在寫這篇講章的時候
[00:24:30.000 --> 00:24:32.000]  我一路寫一路反思
[00:24:32.000 --> 00:24:34.000]  今天這個講題
[00:24:34.000 --> 00:24:37.000]  神怎樣看我
[00:24:37.000 --> 00:24:41.000]  究竟我是否能夠好像講題一樣
[00:24:41.000 --> 00:24:45.000]  我有沒有講到裏面那種信靠主的心
[00:24:45.000 --> 00:24:48.000]  我的屬靈香氣是怎樣的呢
[00:24:48.000 --> 00:24:53.000]  我自己那個獨特的形象工程究竟完成了沒有呢
[00:24:53.000 --> 00:24:55.000]  我很想和大家分享
[00:24:55.000 --> 00:24:59.000]  我信靠主的心有兩個階段
[00:24:59.000 --> 00:25:03.000]  第一個階段是在我信主的初期
[00:25:03.000 --> 00:25:07.000]  我記得我當時信主之前有很多壞習慣
[00:25:07.000 --> 00:25:11.000]  吸煙喝酒賭錢這些是我的常態
[00:25:11.000 --> 00:25:14.000]  有一段時間我很想戒掉
[00:25:14.000 --> 00:25:17.000]  用了很多方法去戒掉但戒不到
[00:25:17.000 --> 00:25:21.000]  而且我覺得我自己在享受那種最終之樂
[00:25:21.000 --> 00:25:23.000]  我根本不想戒掉
[00:25:23.000 --> 00:25:25.000]  也不知道多麼享受
[00:25:25.000 --> 00:25:27.000]  直至我信了耶穌
[00:25:27.000 --> 00:25:31.000]  我信主初期當然都好像一般的信徒
[00:25:31.000 --> 00:25:34.000]  參加崇拜參加主日學
[00:25:34.000 --> 00:25:37.000]  我還記得那時候我參加完崇拜之後
[00:25:37.000 --> 00:25:40.000]  等著回主日學
[00:25:40.000 --> 00:25:42.000]  我就在後樓梯吸煙
[00:25:42.000 --> 00:25:44.000]  不止吸一支還要吸兩支
[00:25:44.000 --> 00:25:47.000]  因為吸兩支才能治癮
[00:25:47.000 --> 00:25:49.000]  我以為別人不知道
[00:25:49.000 --> 00:25:52.000]  吸了煙就回主日學
[00:25:52.000 --> 00:25:56.000]  別人以為不知道其實別人好心不戳爆我
[00:25:56.000 --> 00:26:03.000]  我知道主不喜歡我這種人格分裂式的生活
[00:26:03.000 --> 00:26:05.000]  我在主面前祈禱
[00:26:05.000 --> 00:26:07.000]  我求主加能賜力給我
[00:26:07.000 --> 00:26:10.000]  讓我能夠戒除這個習慣
[00:26:10.000 --> 00:26:11.000]  就是這樣
[00:26:11.000 --> 00:26:15.000]  憑著這種單純去信靠主的心
[00:26:15.000 --> 00:26:19.000]  我就戒除了我的壞習慣
[00:26:19.000 --> 00:26:22.000]  成為一個新做的人
[00:26:22.000 --> 00:26:26.000]  對於當時一天吸兩包煙的我來說
[00:26:26.000 --> 00:26:29.000]  我視為是奇蹟
[00:26:29.000 --> 00:26:32.000]  一天吸兩包煙
[00:26:32.000 --> 00:26:35.000]  賭錢是我正職
[00:26:35.000 --> 00:26:39.000]  不賭錢是奇蹟
[00:26:39.000 --> 00:26:41.000]  這個經歷給我一個很大的信心
[00:26:41.000 --> 00:26:45.000]  讓我能夠在淑齡階段裏面有一個很好的成長
[00:26:45.000 --> 00:26:49.000]  第二個信靠主的時期是讀神學的階段
[00:26:49.000 --> 00:26:54.000]  當時只靠太太去做一份傳道人的薪酬
[00:26:54.000 --> 00:26:58.000]  初初做傳道人的薪酬都不會很高
[00:26:58.000 --> 00:27:00.000]  我會靠太太做傳道人
[00:27:00.000 --> 00:27:03.000]  去支持我們一家四口的開支
[00:27:03.000 --> 00:27:06.000]  不過這次信靠主的經歷不是我一個人面對
[00:27:06.000 --> 00:27:09.000]  而是我和太太一起去經歷
[00:27:09.000 --> 00:27:11.000]  我們一起見證我們的家庭
[00:27:11.000 --> 00:27:13.000]  在我們讀神學這四年期間
[00:27:13.000 --> 00:27:15.000]  神對我們的供應
[00:27:15.000 --> 00:27:18.000]  當時我的女兒曾經說過
[00:27:18.000 --> 00:27:21.000]  她說:爹地媽咪,你不是說家裏沒有錢嗎?
[00:27:21.000 --> 00:27:23.000]  但為甚麼我不覺得呢?
[00:27:23.000 --> 00:27:27.000]  為甚麼我覺得一切都有,一無所缺?
[00:27:27.000 --> 00:27:32.000]  單純的信靠,神是會供應的
[00:27:32.000 --> 00:27:34.000]  這種信靠主的心慰
[00:27:34.000 --> 00:27:37.000]  我產生了幾種淑齡的香氣
[00:27:37.000 --> 00:27:42.000]  我都頗確定,我自己有這種淑齡的氣質
[00:27:42.000 --> 00:27:44.000]  第一就是毀身
[00:27:44.000 --> 00:27:48.000]  我從讀神學開始就立志終身侍奉祂
[00:27:48.000 --> 00:27:50.000]  所以是否安立我做牧師
[00:27:50.000 --> 00:27:53.000]  其實我都是會終身侍奉祂
[00:27:53.000 --> 00:27:55.000]  不過當然安立了牧師的時候
[00:27:55.000 --> 00:27:58.000]  過程裏我更加知道
[00:27:58.000 --> 00:28:01.000]  我一生都要被祂所使用
[00:28:01.000 --> 00:28:05.000]  因為我深信神昔日既然去扶持我
[00:28:05.000 --> 00:28:07.000]  現在都在保守我
[00:28:07.000 --> 00:28:12.000]  為甚麼我要擔心將來神不會看顧我呢?
[00:28:12.000 --> 00:28:18.000]  神是昔日,昔在今在永在的主
[00:28:18.000 --> 00:28:23.000]  第二個我覺得我自己有的淑齡香氣就是忠心
[00:28:23.000 --> 00:28:25.000]  我知道我自己有很多缺點
[00:28:25.000 --> 00:28:28.000]  亦知道自己有很多限制
[00:28:28.000 --> 00:28:31.000]  但我相信我只要忠心的話
[00:28:31.000 --> 00:28:35.000]  神仍然會樂於使用我
[00:28:35.000 --> 00:28:38.000]  第三是憐憫
[00:28:38.000 --> 00:28:40.000]  其實認識我的人都知道
[00:28:40.000 --> 00:28:43.000]  我的性格很硬
[00:28:43.000 --> 00:28:45.000]  但神讓我在侍奉裏面
[00:28:45.000 --> 00:28:48.000]  讓我能夠接觸很多人
[00:28:48.000 --> 00:28:52.000]  神讓我有機會進入別人的生命裏面
[00:28:52.000 --> 00:28:57.000]  有時當我聽到別人的生命故事的時候
[00:28:57.000 --> 00:28:59.000]  我心裏面有一種憐憫
[00:28:59.000 --> 00:29:02.000]  特別是在紅印格
[00:29:02.000 --> 00:29:05.000]  我有很多機會接觸過來留的新青人
[00:29:05.000 --> 00:29:07.000]  每一次跟他們聊天
[00:29:07.000 --> 00:29:11.000]  我都覺得我們一定要做這個侍奉
[00:29:11.000 --> 00:29:14.000]  第四就是我是一個很有承擔的人
[00:29:14.000 --> 00:29:16.000]  我是一個不怕辛苦的人
[00:29:16.000 --> 00:29:18.000]  我覺得做事是不會做死人的
[00:29:18.000 --> 00:29:21.000]  所以我就願意去做一些開方的工作
[00:29:21.000 --> 00:29:24.000]  而開方的工作是需要很大的承擔
[00:29:24.000 --> 00:29:27.000]  你不能夠因為遇到一些挫折
[00:29:27.000 --> 00:29:30.000]  然後就說我放棄了
[00:29:30.000 --> 00:29:32.000]  或者我逃避
[00:29:32.000 --> 00:29:34.000]  那我的形象工程完成了沒有?
[00:29:34.000 --> 00:29:36.000]  當然還沒有
[00:29:36.000 --> 00:29:39.000]  我仍然在自己裏面繼續學習
[00:29:39.000 --> 00:29:41.000]  例如好像謙卑
[00:29:41.000 --> 00:29:43.000]  我不夠謙卑
[00:29:43.000 --> 00:29:45.000]  我不夠溫柔
[00:29:45.000 --> 00:29:48.000]  沒有那種同理心
[00:29:48.000 --> 00:29:49.000]  急躁
[00:29:49.000 --> 00:29:50.000]  要放慢腳步
[00:29:50.000 --> 00:29:53.000]  事實上形象工程就好像成性之類一樣
[00:29:53.000 --> 00:29:56.000]  是需要一生去打造的
[00:29:56.000 --> 00:30:00.000]  甚願我日後的生命是為別人帶來祝福
[00:30:00.000 --> 00:30:02.000]  而不是令人跌倒、失腳
[00:30:02.000 --> 00:30:05.000]  或者是福音的難阻
[00:30:05.000 --> 00:30:07.000]  弟兄姊妹
[00:30:07.000 --> 00:30:11.000]  我們會不會一起去打造一個信靠主的心?
[00:30:11.000 --> 00:30:14.000]  為主結出一個雷雷的果子
[00:30:14.000 --> 00:30:15.000]  好不好?
[00:30:15.000 --> 00:30:18.000]  我們一起去祈禱
[00:30:18.000 --> 00:30:21.000]  差恩主我們要感謝祢
[00:30:21.000 --> 00:30:24.000]  祢在罪裏面拯救了我們
[00:30:24.000 --> 00:30:28.000]  讓我們行在天國之裏的當中
[00:30:28.000 --> 00:30:30.000]  求主加能賜力
[00:30:30.000 --> 00:30:32.000]  讓我們能夠更加的信靠祢
[00:30:32.000 --> 00:30:36.000]  從信靠中結出不同屬靈的果子
[00:30:36.000 --> 00:30:38.000]  一生被主所使用
[00:30:38.000 --> 00:30:40.000]  榮耀主名
[00:30:40.000 --> 00:30:42.000]  我們的祈禱是奉靠主耶穌基督
[00:30:42.000 --> 00:30:43.000]  聖名祈求
[00:30:43.000 --> 00:30:44.000]  阿們
[00:30:44.000 --> 00:30:46.000]  願主祝福大家
[00:30:46.000 --> 00:30:48.000]  谢谢观看 下集再见

