
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹,主佬們平安
[00:19:16.000 --> 00:19:18.000]  還是貧窮
[00:19:18.000 --> 00:19:24.000]  還是一代一代的惡性循環的貧窮
[00:19:24.000 --> 00:19:27.000]  無助和絕望呢?
[00:19:27.000 --> 00:19:32.000]  耶穌看到的就是憐憫帶來的
[00:19:32.000 --> 00:19:36.000]  愛的生命改變
[00:19:36.000 --> 00:19:38.000]  另外一段聖經
[00:19:38.000 --> 00:19:41.000]  大家應該都相當熟悉
[00:19:41.000 --> 00:19:45.000]  小兒子突然間有一天他醒悟
[00:19:45.000 --> 00:19:47.000]  我得罪了天
[00:19:47.000 --> 00:19:48.000]  又得罪了你
[00:19:48.000 --> 00:19:50.000]  你就是爸爸
[00:19:50.000 --> 00:19:52.000]  我不配做你的兒子
[00:19:52.000 --> 00:19:55.000]  你把我當作一個故宮吧
[00:19:55.000 --> 00:19:58.000]  但是他想好的台詞
[00:19:58.000 --> 00:20:00.000]  都沒有機會說的時候
[00:20:00.000 --> 00:20:04.000]  爸爸很遠就看見這個小兒子回來
[00:20:04.000 --> 00:20:06.000]  他就衝出去
[00:20:06.000 --> 00:20:09.000]  動了這個池心
[00:20:09.000 --> 00:20:11.000]  跑去
[00:20:11.000 --> 00:20:14.000]  所以抱著他的頸項親嘴
[00:20:14.000 --> 00:20:17.000]  根本小兒子沒有機會說這個台詞
[00:20:17.000 --> 00:20:21.000]  說你讓我做一個故宮就行了
[00:20:21.000 --> 00:20:23.000]  因為你家裡
[00:20:23.000 --> 00:20:26.000]  爸爸家裡有這麼多產業
[00:20:26.000 --> 00:20:29.000]  這就是小兒子的經歷
[00:20:29.000 --> 00:20:31.000]  親愛的弟兄姊妹
[00:20:31.000 --> 00:20:36.000]  愛可以帶來很大的生命改變
[00:20:36.000 --> 00:20:40.000]  小兒子根本沒有錢再穿新衣服
[00:20:40.000 --> 00:20:42.000]  洗乾淨自己的身體
[00:20:42.000 --> 00:20:46.000]  爸爸完全沒有對他有任何責備
[00:20:46.000 --> 00:20:48.000]  因為他已經內心知道
[00:20:48.000 --> 00:20:52.000]  他已經有很大的悔改、悔悟
[00:20:52.000 --> 00:20:54.000]  這就是主耶穌所說的
[00:20:54.000 --> 00:20:59.000]  稅吏和罪人靠近耶穌的時候
[00:20:59.000 --> 00:21:03.000]  耶穌向那些法利塞人展述
[00:21:03.000 --> 00:21:09.000]  為什麼神會接納罪人到祂面前呢?
[00:21:09.000 --> 00:21:14.000]  所以這是一個無條件的擁抱
[00:21:14.000 --> 00:21:17.000]  原來垃圾山的小朋友
[00:21:17.000 --> 00:21:19.000]  垃圾村的小朋友
[00:21:19.000 --> 00:21:22.000]  看到我們外國人來
[00:21:22.000 --> 00:21:25.000]  這些小朋友就很開心地衝過來
[00:21:25.000 --> 00:21:27.000]  就是等待我們的
[00:21:27.000 --> 00:21:30.000]  不是求我們給錢
[00:21:30.000 --> 00:21:35.000]  沒有一個小朋友要問我們拿錢、拿糖、拿玩具
[00:21:35.000 --> 00:21:36.000]  什麼都沒有
[00:21:36.000 --> 00:21:40.000]  就是準備好坐下來等著聽故事
[00:21:40.000 --> 00:21:42.000]  我們很難以想像
[00:21:42.000 --> 00:21:44.000]  因為其實我們真的每個人都穿得很漂亮
[00:21:44.000 --> 00:21:46.000]  我們可以給錢他們
[00:21:46.000 --> 00:21:47.000]  但宣教士說不需要
[00:21:47.000 --> 00:21:50.000]  因為他們根本不稀罕這些東西
[00:21:50.000 --> 00:21:52.000]  但是沒有可能的
[00:21:52.000 --> 00:21:55.000]  窮的人當然希望有外國人來
[00:21:55.000 --> 00:21:56.000]  當然要問他們拿錢
[00:21:56.000 --> 00:22:00.000]  小朋友就是一個很大的、很好的機會
[00:22:00.000 --> 00:22:02.000]  由小朋友開口問拿錢
[00:22:02.000 --> 00:22:04.000]  但是完全沒有
[00:22:04.000 --> 00:22:06.000]  我們覺得很奇怪
[00:22:06.000 --> 00:22:10.000]  我們只是為他們預備了一桶朱古力粥
[00:22:10.000 --> 00:22:12.000]  聽完故事之後
[00:22:12.000 --> 00:22:16.000]  每個小朋友就快點跑回家拿個碗
[00:22:16.000 --> 00:22:18.000]  每人拿一個碗來
[00:22:18.000 --> 00:22:20.000]  就是裝著那碗粥
[00:22:20.000 --> 00:22:22.000]  然後就坐下來慢慢吃
[00:22:22.000 --> 00:22:23.000]  就是這麼多
[00:22:23.000 --> 00:22:25.000]  他的要求就是那碗粥
[00:22:25.000 --> 00:22:27.000]  但更多的是
[00:22:27.000 --> 00:22:30.000]  很開心見到我們和他聊天
[00:22:30.000 --> 00:22:32.000]  和他抱著拍照
[00:22:32.000 --> 00:22:34.000]  他們很快就會做那個手勢
[00:22:34.000 --> 00:22:35.000]  個個就已經準備好
[00:22:35.000 --> 00:22:37.000]  就是這麼多
[00:22:37.000 --> 00:22:39.000]  他們很喜歡、需要的
[00:22:39.000 --> 00:22:42.000]  其實只不過是愛的擁抱
[00:22:42.000 --> 00:22:44.000]  親愛的弟兄姊妹
[00:22:44.000 --> 00:22:48.000]  今天很想在這個講道裏
[00:22:48.000 --> 00:22:50.000]  來鼓勵大家
[00:22:50.000 --> 00:22:53.000]  我自己的那個改變
[00:22:53.000 --> 00:22:57.000]  我自己對菲律賓人的那個誤解
[00:22:57.000 --> 00:22:59.000]  那個偏見
[00:22:59.000 --> 00:23:01.000]  那個敵視
[00:23:01.000 --> 00:23:03.000]  很多的事件
[00:23:03.000 --> 00:23:08.000]  有旅遊社的那個年輕的導遊
[00:23:08.000 --> 00:23:10.000]  因為藏毒
[00:23:10.000 --> 00:23:11.000]  其實是被人陷害
[00:23:11.000 --> 00:23:13.000]  終身監禁
[00:23:13.000 --> 00:23:15.000]  試過又有槍擊事件
[00:23:15.000 --> 00:23:17.000]  人質的事件
[00:23:17.000 --> 00:23:19.000]  令到我們香港人對菲律賓
[00:23:19.000 --> 00:23:23.000]  是有很大的那種反感的
[00:23:23.000 --> 00:23:24.000]  相信在座
[00:23:24.000 --> 00:23:25.000]  我不用舉手問
[00:23:25.000 --> 00:23:26.000]  大家不會想
[00:23:26.000 --> 00:23:29.000]  今年我們希望去菲律賓旅遊
[00:23:29.000 --> 00:23:31.000]  應該沒有人這樣做的
[00:23:31.000 --> 00:23:33.000]  做的人都很傻
[00:23:33.000 --> 00:23:35.000]  除非孫教士
[00:23:35.000 --> 00:23:37.000]  那個孫教士就是
[00:23:37.000 --> 00:23:39.000]  好像他很傻那樣
[00:23:39.000 --> 00:23:42.000]  來到他在菲律賓已經七年
[00:23:42.000 --> 00:23:46.000]  他賣了四層樓在中國
[00:23:46.000 --> 00:23:49.000]  來去做這個兒童之家
[00:23:49.000 --> 00:23:52.000]  幫助這些窮苦的兒童
[00:23:52.000 --> 00:23:53.000]  所以有幾個中學生
[00:23:53.000 --> 00:23:56.000]  是看著他們長大
[00:23:56.000 --> 00:23:57.000]  你可以想像得到
[00:23:57.000 --> 00:23:59.000]  這種無私的愛
[00:23:59.000 --> 00:24:02.000]  其實就是一個愛的接納和擁抱
[00:24:02.000 --> 00:24:04.000]  弟兄姊妹
[00:24:04.000 --> 00:24:05.000]  盼望這段的經文
[00:24:05.000 --> 00:24:07.000]  盼望這個的講道
[00:24:07.000 --> 00:24:09.000]  是和大家一個彼此的勉勵
[00:24:09.000 --> 00:24:13.000]  我們是要怎樣去做這件事呢?
[00:24:13.000 --> 00:24:16.000]  我們怎樣能夠讓我們的進入
[00:24:16.000 --> 00:24:23.000]  成為他們可以追夢的一個開始呢?
[00:24:23.000 --> 00:24:24.000]  聽孫教士講
[00:24:24.000 --> 00:24:28.000]  他們已經計算了所有的行政費用
[00:24:28.000 --> 00:24:29.000]  一個小朋友
[00:24:29.000 --> 00:24:31.000]  無論小學中學
[00:24:31.000 --> 00:24:33.000]  只要你讓他入學
[00:24:33.000 --> 00:24:35.000]  入中學或者入小學
[00:24:35.000 --> 00:24:36.000]  基督教的
[00:24:36.000 --> 00:24:37.000]  我們參觀過那個學校
[00:24:37.000 --> 00:24:40.000]  那個校長是一個很好的基督徒
[00:24:40.000 --> 00:24:44.000]  一年的那個需要的生活費
[00:24:44.000 --> 00:24:47.000]  只不過是二千塊人民幣
[00:24:47.000 --> 00:24:50.000]  一個人一年
[00:24:50.000 --> 00:24:54.000]  因為原來政府的讀書是不用錢的
[00:24:54.000 --> 00:24:56.000]  但是書簿費、生活費
[00:24:56.000 --> 00:24:57.000]  就麻煩你自己搞定
[00:24:57.000 --> 00:24:58.000]  你搞不定
[00:24:58.000 --> 00:25:00.000]  那你就沒有書讀了
[00:25:00.000 --> 00:25:01.000]  政府是不會理你的
[00:25:01.000 --> 00:25:04.000]  是不會有強制的入學的
[00:25:04.000 --> 00:25:08.000]  就是說你給不到學生的生活費
[00:25:08.000 --> 00:25:09.000]  書簿費
[00:25:09.000 --> 00:25:10.000]  家裡人沒有錢
[00:25:10.000 --> 00:25:14.000]  何來拿書簿費去給小朋友讀書呢?
[00:25:14.000 --> 00:25:15.000]  所以大部分的小朋友
[00:25:15.000 --> 00:25:18.000]  在垃圾村是不能讀書的
[00:25:18.000 --> 00:25:21.000]  因為只是沒有書簿費
[00:25:21.000 --> 00:25:26.000]  一年二千塊人民幣
[00:25:26.000 --> 00:25:29.000]  你可以想像得到
[00:25:29.000 --> 00:25:33.000]  那個需要是多麼微不足道
[00:25:33.000 --> 00:25:37.000]  我們香港人能夠想像到的
[00:25:37.000 --> 00:25:39.000]  有姐妹已經說
[00:25:39.000 --> 00:25:40.000]  二千塊?
[00:25:40.000 --> 00:25:41.000]  你問清楚了沒有?
[00:25:41.000 --> 00:25:42.000]  曾牧師
[00:25:42.000 --> 00:25:43.000]  我說不是
[00:25:43.000 --> 00:25:44.000]  我確定了
[00:25:44.000 --> 00:25:45.000]  孫教授說
[00:25:45.000 --> 00:25:47.000]  一年二千塊人民幣
[00:25:47.000 --> 00:25:48.000]  一個人
[00:25:48.000 --> 00:25:49.000]  他馬上說
[00:25:49.000 --> 00:25:54.000]  那我支持十個
[00:25:54.000 --> 00:25:57.000]  可以改變十個兒童可以有書讀
[00:25:57.000 --> 00:25:59.000]  送他們進基督教學校
[00:25:59.000 --> 00:26:00.000]  在學校裡面
[00:26:00.000 --> 00:26:03.000]  他們就很開心地有機會讀書
[00:26:03.000 --> 00:26:05.000]  有很多自然團體
[00:26:05.000 --> 00:26:07.000]  奉獻很多的電腦
[00:26:07.000 --> 00:26:09.000]  給他們來學習
[00:26:09.000 --> 00:26:11.000]  原來韓國的孫教
[00:26:11.000 --> 00:26:15.000]  十幾二十年前已經很大力地做
[00:26:15.000 --> 00:26:17.000]  韓國的教會
[00:26:17.000 --> 00:26:19.000]  已經很多年前在菲律賓
[00:26:19.000 --> 00:26:21.000]  做很多孫教工作
[00:26:21.000 --> 00:26:24.000]  我們住的孫教士的宿舍
[00:26:24.000 --> 00:26:27.000]  就是韓國人來開的
[00:26:27.000 --> 00:26:29.000]  有他們的營地等等
[00:26:29.000 --> 00:26:31.000]  中國的教會
[00:26:31.000 --> 00:26:33.000]  香港就更加少
[00:26:33.000 --> 00:26:36.000]  來到當地做福音工作
[00:26:36.000 --> 00:26:38.000]  還是很後起
[00:26:38.000 --> 00:26:39.000]  最近都多了
[00:26:39.000 --> 00:26:41.000]  是內地過去的
[00:26:41.000 --> 00:26:43.000]  親愛的兄弟姐妹
[00:26:43.000 --> 00:26:46.000]  很想和大家一起
[00:26:46.000 --> 00:26:48.000]  彼此來思想
[00:26:48.000 --> 00:26:50.000]  或者作為一個反思
[00:26:50.000 --> 00:26:52.000]  我們要支持孫教的士工
[00:26:52.000 --> 00:26:54.000]  讓更加多的孩子
[00:26:54.000 --> 00:26:56.000]  有機會讀書
[00:26:56.000 --> 00:26:58.000]  他們的生命有改變
[00:26:58.000 --> 00:27:00.000]  他們認識主耶穌之後
[00:27:00.000 --> 00:27:02.000]  他們就能夠開始
[00:27:02.000 --> 00:27:04.000]  隨著他們的成長
[00:27:04.000 --> 00:27:07.000]  他們成為一個敢於
[00:27:07.000 --> 00:27:11.000]  思想和夢想的人生
[00:27:11.000 --> 00:27:13.000]  願主祝福大家
[00:27:13.000 --> 00:27:15.000]  我們一起有一個簡單的
[00:27:15.000 --> 00:27:18.000]  我們默想這一段經文
[00:27:18.000 --> 00:27:20.000]  耶穌走遍各城各鄉
[00:27:20.000 --> 00:27:23.000]  見到的人他憐憫他們
[00:27:23.000 --> 00:27:26.000]  然後我帶領大家一起有一個祈禱
[00:27:29.000 --> 00:27:40.000]  (祈禱)
[00:27:40.000 --> 00:27:42.000]  親愛的主
[00:27:42.000 --> 00:27:45.000]  很感謝祢讓我們在上個星期
[00:27:45.000 --> 00:27:48.000]  段孫隊和錦孫
[00:27:48.000 --> 00:27:51.000]  和其他教會的弟兄姐妹
[00:27:51.000 --> 00:27:53.000]  都有差不多十個人
[00:27:53.000 --> 00:27:56.000]  我們去到菲律賓馬尼拉
[00:27:56.000 --> 00:27:59.000]  一個大城市裏面的垃圾村
[00:27:59.000 --> 00:28:02.000]  裏面的小朋友那種天真
[00:28:02.000 --> 00:28:05.000]  那種流露出來的喜悅
[00:28:05.000 --> 00:28:06.000]  平安
[00:28:06.000 --> 00:28:09.000]  是我們難以想像的落差
[00:28:09.000 --> 00:28:12.000]  因為我們認為物質的貧窮
[00:28:12.000 --> 00:28:15.000]  一定會帶來心靈的
[00:28:15.000 --> 00:28:16.000]  面容的
[00:28:16.000 --> 00:28:19.000]  內心的那種痛苦
[00:28:19.000 --> 00:28:22.000]  但是我們見不到這些的痛苦
[00:28:22.000 --> 00:28:23.000]  在他們的內心
[00:28:23.000 --> 00:28:25.000]  在他們的面容
[00:28:25.000 --> 00:28:29.000]  告訴我們原來就算貧窮
[00:28:29.000 --> 00:28:31.000]  他們都是這麼喜樂
[00:28:31.000 --> 00:28:33.000]  但是我們更加擔心的就是
[00:28:33.000 --> 00:28:35.000]  隨著時間的長大
[00:28:35.000 --> 00:28:37.000]  他們一直升上去
[00:28:37.000 --> 00:28:40.000]  悉靈的學習的時候
[00:28:40.000 --> 00:28:42.000]  而失學
[00:28:42.000 --> 00:28:44.000]  而來到街頭流連
[00:28:44.000 --> 00:28:46.000]  那種無助
[00:28:46.000 --> 00:28:48.000]  那種學壞
[00:28:48.000 --> 00:28:50.000]  就成為真正的社會問題
[00:28:50.000 --> 00:28:52.000]  所以我們真的很盼望
[00:28:52.000 --> 00:28:55.000]  既然主感動教會
[00:28:55.000 --> 00:28:56.000]  我們的弟兄姊妹
[00:28:56.000 --> 00:28:59.000]  有這個野地牧人的事工
[00:28:59.000 --> 00:29:02.000]  來支持當地的宣教組織
[00:29:02.000 --> 00:29:04.000]  和當地的信徒領袖
[00:29:04.000 --> 00:29:06.000]  菲律賓的信徒
[00:29:06.000 --> 00:29:09.000]  來在不同的地方傳福音
[00:29:09.000 --> 00:29:10.000]  求主給我們
[00:29:10.000 --> 00:29:13.000]  都一起有這個聖靈的感動
[00:29:13.000 --> 00:29:15.000]  我們大家都來到去
[00:29:15.000 --> 00:29:18.000]  一起在主面前思想
[00:29:18.000 --> 00:29:20.000]  我們是不是都需要
[00:29:20.000 --> 00:29:22.000]  負起我們洪恩家
[00:29:22.000 --> 00:29:24.000]  錦宣家的行動
[00:29:24.000 --> 00:29:27.000]  我們一起為這些垃圾村的村民
[00:29:27.000 --> 00:29:28.000]  這些小朋友
[00:29:28.000 --> 00:29:31.000]  來去改變他們的命運
[00:29:31.000 --> 00:29:32.000]  讓他們能夠有
[00:29:32.000 --> 00:29:36.000]  接受基督教的教育和學習
[00:29:36.000 --> 00:29:39.000]  使他們的生命成長的時候
[00:29:39.000 --> 00:29:41.000]  隨著他們的年紀
[00:29:41.000 --> 00:29:42.000]  他們的學識
[00:29:42.000 --> 00:29:44.000]  他們的學問
[00:29:44.000 --> 00:29:46.000]  都一起長大的時候
[00:29:46.000 --> 00:29:49.000]  將來他們能夠改變他們的命運
[00:29:49.000 --> 00:29:50.000]  求主幫助
[00:29:50.000 --> 00:29:53.000]  我們很盼望今早的講道
[00:29:53.000 --> 00:29:56.000]  成為一個彼此分享
[00:29:56.000 --> 00:29:58.000]  來到去一起
[00:29:58.000 --> 00:29:59.000]  來到去思考
[00:29:59.000 --> 00:30:01.000]  應該怎樣來到去按照神
[00:30:01.000 --> 00:30:04.000]  在我們大家的心靈裏面的感動
[00:30:04.000 --> 00:30:05.000]  來到去行事
[00:30:05.000 --> 00:30:06.000]  求主幫助
[00:30:06.000 --> 00:30:08.000]  我們這樣禱告
[00:30:08.000 --> 00:30:10.000]  奉耶穌基督的命
[00:30:10.000 --> 00:30:12.000]  阿們
