
[00:00:00.000 --> 00:00:05.440]  洪恩堂的弟兄姊妹 早安
[00:17:25.680 --> 00:17:27.680]  是否需要皇帝批准呢?
[00:17:27.680 --> 00:17:29.680]  要的
[00:17:29.680 --> 00:17:30.680]  見皇帝
[00:17:30.680 --> 00:17:31.680]  跟皇帝說
[00:17:31.680 --> 00:17:33.680]  有件這樣的事情
[00:17:33.680 --> 00:17:35.680]  有個女孩這樣這樣這樣說
[00:17:35.680 --> 00:17:37.680]  你明白我的意思嗎?
[00:17:37.680 --> 00:17:38.680]  你都知道
[00:17:38.680 --> 00:17:40.680]  皇帝想事情
[00:17:40.680 --> 00:17:42.680]  又是怪怪的
[00:17:42.680 --> 00:17:44.680]  大家有沒有留意到
[00:17:44.680 --> 00:17:46.680]  皇帝想事情
[00:17:46.680 --> 00:17:48.680]  跟你一般人想事情
[00:17:48.680 --> 00:17:50.680]  是完全可以
[00:17:50.680 --> 00:17:52.680]  截然不同的
[00:17:52.680 --> 00:17:54.680]  所以為何我們中國人有一句說話
[00:17:54.680 --> 00:17:59.680]  叫做伴君如伴虎
[00:17:59.680 --> 00:18:01.680]  皇帝想的事情
[00:18:01.680 --> 00:18:03.680]  霎時間又是甚麼呢?
[00:18:03.680 --> 00:18:04.680]  想些怪事出來
[00:18:04.680 --> 00:18:05.680]  你明白我的意思嗎?
[00:18:05.680 --> 00:18:07.680]  現在你跟皇帝說這樣的事情
[00:18:07.680 --> 00:18:09.680]  這樣的怪意見
[00:18:09.680 --> 00:18:11.680]  可能是父父得正都未定
[00:18:11.680 --> 00:18:12.680]  大家都怪
[00:18:12.680 --> 00:18:16.680]  結果皇帝接不接納呢?
[00:18:16.680 --> 00:18:17.680]  皇帝接納
[00:18:17.680 --> 00:18:19.680]  當然皇帝接納
[00:18:19.680 --> 00:18:22.680]  因為皇帝是深愛大將
[00:18:22.680 --> 00:18:25.680]  皇帝喜歡將軍
[00:18:25.680 --> 00:18:28.680]  因為他打得幫到國家
[00:18:28.680 --> 00:18:29.680]  對他有好感
[00:18:29.680 --> 00:18:33.680]  為了令將軍開心
[00:18:33.680 --> 00:18:34.680]  好了好了
[00:18:34.680 --> 00:18:35.680]  你說甚麼我都甚麼
[00:18:35.680 --> 00:18:37.680]  去吧去吧去吧
[00:18:37.680 --> 00:18:38.680]  你不單止去
[00:18:38.680 --> 00:18:40.680]  我還要加多封信
[00:18:40.680 --> 00:18:41.680]  你明白嗎?
[00:18:41.680 --> 00:18:42.680]  我加多封信
[00:18:42.680 --> 00:18:44.680]  寫給以色列王
[00:18:44.680 --> 00:18:45.680]  告訴他
[00:18:45.680 --> 00:18:49.680]  我的大將軍來到你那裡
[00:18:49.680 --> 00:18:50.680]  你就要甚麼?
[00:18:50.680 --> 00:18:52.680]  治好他
[00:18:52.680 --> 00:18:54.680]  這次大不大劑?
[00:18:54.680 --> 00:18:55.680]  真的大劑
[00:18:55.680 --> 00:18:56.680]  如果你再讀下去
[00:18:56.680 --> 00:18:58.680]  真的獵王技巧
[00:18:58.680 --> 00:19:00.680]  令你發覺到
[00:19:00.680 --> 00:19:03.680]  那些劇情
[00:19:03.680 --> 00:19:06.680]  比你看電視劇更精彩
[00:19:06.680 --> 00:19:08.680]  各位電視節目們
[00:19:08.680 --> 00:19:11.680]  原來到最後皇帝都甚麼?
[00:19:11.680 --> 00:19:12.680]  都接納
[00:19:12.680 --> 00:19:14.680]  都批准
[00:19:14.680 --> 00:19:16.680]  我想告訴大家
[00:19:16.680 --> 00:19:19.680]  這次整件事
[00:19:19.680 --> 00:19:21.680]  能夠這麼暢順
[00:19:21.680 --> 00:19:23.680]  逢關過關
[00:19:23.680 --> 00:19:25.680]  是不是這個小女子
[00:19:25.680 --> 00:19:26.680]  很厲害
[00:19:26.680 --> 00:19:27.680]  很能幹
[00:19:27.680 --> 00:19:28.680]  是不是?
[00:19:28.680 --> 00:19:29.680]  不是啊
[00:19:29.680 --> 00:19:30.680]  她只是一句說話
[00:19:30.680 --> 00:19:31.680]  你明白我的意思嗎?
[00:19:31.680 --> 00:19:33.680]  上帝容不容許?
[00:19:33.680 --> 00:19:34.680]  上帝容許
[00:19:34.680 --> 00:19:35.680]  簡單一句說話
[00:19:35.680 --> 00:19:36.680]  上帝是甚麼?
[00:19:36.680 --> 00:19:37.680]  容許
[00:19:37.680 --> 00:19:38.680]  又令到她甚麼?
[00:19:38.680 --> 00:19:40.680]  逢關過關
[00:19:40.680 --> 00:19:42.680]  所以各位電視節目們
[00:19:42.680 --> 00:19:43.680]  你要記得
[00:19:43.680 --> 00:19:45.680]  一個大將軍信耶穌
[00:19:45.680 --> 00:19:48.680]  帶來的影響大不大?
[00:19:48.680 --> 00:19:49.680]  很大
[00:19:49.680 --> 00:19:51.680]  這個大將軍乃萬
[00:19:51.680 --> 00:19:55.680]  結果被先知治好之後
[00:19:55.680 --> 00:19:56.680]  他怎麼說?
[00:19:56.680 --> 00:19:58.680]  他說我從今之後
[00:19:58.680 --> 00:20:01.680]  只知道天下間
[00:20:01.680 --> 00:20:02.680]  只有一位甚麼?
[00:20:02.680 --> 00:20:03.680]  真神
[00:20:03.680 --> 00:20:06.680]  就是你所敬拜的耶和華
[00:20:06.680 --> 00:20:09.680]  我就不再相信其他的神明
[00:20:09.680 --> 00:20:10.680]  各位電視節目們
[00:20:10.680 --> 00:20:14.680]  一個大將軍篤信耶和華
[00:20:14.680 --> 00:20:16.680]  他的影響力大不大?
[00:20:16.680 --> 00:20:18.680]  很大的影響力
[00:20:18.680 --> 00:20:21.680]  所以我相信他回到阿蘭閣
[00:20:21.680 --> 00:20:23.680]  他也會帶其他人
[00:20:23.680 --> 00:20:25.680]  認識耶和華
[00:20:25.680 --> 00:20:26.680]  歸向耶和華
[00:20:26.680 --> 00:20:30.680]  這個結果影響大不大?
[00:20:30.680 --> 00:20:31.680]  很大
[00:20:31.680 --> 00:20:34.680]  但是有第二個影響
[00:20:34.680 --> 00:20:36.680]  結果更加大
[00:20:36.680 --> 00:20:38.680]  你知不知道是甚麼?
[00:20:38.680 --> 00:20:39.680]  第二個結果
[00:20:39.680 --> 00:20:41.680]  第二個影響更加大
[00:20:41.680 --> 00:20:44.680]  是因為從此之後
[00:20:44.680 --> 00:20:46.680]  大將軍被治好
[00:20:46.680 --> 00:20:50.680]  兩個國家還打不打仗?
[00:20:50.680 --> 00:20:51.680]  還打不打仗?
[00:20:51.680 --> 00:20:52.680]  不打仗了
[00:20:52.680 --> 00:20:54.680]  休戰
[00:20:54.680 --> 00:20:57.680]  這個休戰對百姓來說
[00:20:57.680 --> 00:20:59.680]  是否一個喜訊?
[00:20:59.680 --> 00:21:01.680]  是否一個很大的祝福?
[00:21:01.680 --> 00:21:02.680]  電視節目們
[00:21:02.680 --> 00:21:04.680]  大將軍被治好之後
[00:21:04.680 --> 00:21:07.680]  我相信阿蘭王或者大將軍
[00:21:07.680 --> 00:21:10.680]  都要給意識別過面
[00:21:10.680 --> 00:21:13.680]  不再侵略他們
[00:21:13.680 --> 00:21:15.680]  所以各位電視節目
[00:21:15.680 --> 00:21:18.680]  你發覺這個小女孩
[00:21:18.680 --> 00:21:21.680]  是否可以做一個大故事出來?
[00:21:21.680 --> 00:21:25.680]  今天牧師想跟大家說的是
[00:21:25.680 --> 00:21:30.680]  你和我雖然微不足道
[00:21:30.680 --> 00:21:32.680]  人算甚麼
[00:21:32.680 --> 00:21:35.680]  但請你不要妄自菲薄
[00:21:35.680 --> 00:21:36.680]  為甚麼?
[00:21:36.680 --> 00:21:38.680]  只要你是神的子女
[00:21:38.680 --> 00:21:43.680]  你擁有小女孩這四項特質
[00:21:43.680 --> 00:21:46.680]  你願意聽從神的話
[00:21:46.680 --> 00:21:50.680]  就在你現在的工作崗位上
[00:21:50.680 --> 00:21:53.680]  在你的家庭裏面
[00:21:53.680 --> 00:21:55.680]  在你的教會裏面
[00:21:55.680 --> 00:21:57.680]  在你的社區裏面
[00:21:57.680 --> 00:22:00.680]  在你的社交圈子裏面
[00:22:00.680 --> 00:22:03.680]  你猜上帝用得著你嗎?
[00:22:03.680 --> 00:22:05.680]  上帝用得著你
[00:22:05.680 --> 00:22:06.680]  各位電視節目
[00:22:06.680 --> 00:22:07.680]  感謝神
[00:22:07.680 --> 00:22:12.680]  我們能夠見到一些很大的結論
[00:22:12.680 --> 00:22:16.680]  見到一些很美好的結果出來的時候
[00:22:16.680 --> 00:22:19.680]  不是因為我們有甚麼了不起
[00:22:19.680 --> 00:22:21.680]  是因為甚麼?
[00:22:21.680 --> 00:22:24.680]  因為上帝用得著我們
[00:22:24.680 --> 00:22:26.680]  當神用我們的時候
[00:22:26.680 --> 00:22:28.680]  整件事就改變了
[00:22:28.680 --> 00:22:30.680]  當神用我們的時候
[00:22:30.680 --> 00:22:34.680]  沒有可能的事就變成有可能
[00:22:34.680 --> 00:22:37.680]  所以各位洪恩家的弟兄姊妹
[00:22:37.680 --> 00:22:38.680]  請你記得
[00:22:38.680 --> 00:22:41.680]  我們追求被神使用
[00:22:41.680 --> 00:22:44.680]  因為神可以用得著我們
[00:22:44.680 --> 00:22:47.680]  在任何地方神都可以使用我們
[00:22:47.680 --> 00:22:49.680]  但我們最重要的是甚麼?
[00:22:49.680 --> 00:22:50.680]  聽神的話
[00:22:50.680 --> 00:22:52.680]  做神喜悅的事情
[00:22:52.680 --> 00:22:55.680]  有像小女孩這樣的特質
[00:22:55.680 --> 00:22:57.680]  神就能夠用我們
[00:22:57.680 --> 00:22:58.680]  我們低頭祈禱
[00:22:58.680 --> 00:23:01.680]  親愛的主,多謝祢
[00:23:01.680 --> 00:23:05.680]  今天早上讓我們從一個小女孩的身上
[00:23:05.680 --> 00:23:07.680]  看到人算甚麼?
[00:23:07.680 --> 00:23:09.680]  微不足道
[00:23:09.680 --> 00:23:12.680]  一個亡國奴
[00:23:12.680 --> 00:23:15.680]  能夠被神大大的使用
[00:23:15.680 --> 00:23:18.680]  祝福多人認識上帝
[00:23:18.680 --> 00:23:22.680]  也祝福兩個國家能夠休戰
[00:23:22.680 --> 00:23:24.680]  這些重大的影響
[00:23:24.680 --> 00:23:29.680]  都全因著上帝使用一個小女孩
[00:23:29.680 --> 00:23:31.680]  你介入其中
[00:23:31.680 --> 00:23:33.680]  顯出偉大的作為
[00:23:33.680 --> 00:23:36.680]  所以求上帝都同樣使用我們
[00:23:36.680 --> 00:23:39.680]  叫我們所到的地方
[00:23:39.680 --> 00:23:44.680]  都成為天賦祝福的一個出口
[00:23:44.680 --> 00:23:48.680]  成為你自己一個流通的管子
[00:23:48.680 --> 00:23:50.680]  榮神益人
[00:23:50.680 --> 00:23:51.680]  奉耶穌名求
[00:23:51.680 --> 00:23:52.680]  阿們
[00:23:52.680 --> 00:23:53.680]  感恩

