
[00:00:00.000 --> 00:00:02.000]  各位網友平安
[00:19:18.400 --> 00:19:22.400]  認為有方言才顯明與主耶穌的親密關係
[00:19:22.400 --> 00:19:29.400]  有預言或圖像才顯明他們能夠從神領受特別的啟示
[00:19:29.400 --> 00:19:32.400]  當然我們很相信
[00:19:32.400 --> 00:19:36.400]  方言和預言都是神的恩賜
[00:19:36.400 --> 00:19:41.400]  但當信徒過份強烈一種個人與主的神秘經驗
[00:19:41.400 --> 00:19:46.400]  就會令其他信徒覺得他們與別不同
[00:19:46.400 --> 00:19:49.400]  這也是一種信仰的偏差
[00:19:49.400 --> 00:19:51.400]  弟兄姊妹
[00:19:51.400 --> 00:19:53.400]  神學家加爾文提出過
[00:19:53.400 --> 00:19:55.400]  信仰裏有四個唯獨
[00:19:55.400 --> 00:19:57.400]  哪四個呢?
[00:19:57.400 --> 00:19:59.400]  唯獨是恩典
[00:19:59.400 --> 00:20:01.400]  我們得救是一個恩典
[00:20:01.400 --> 00:20:03.400]  唯獨是聖經
[00:20:03.400 --> 00:20:05.400]  唯有聖經是神的話語
[00:20:05.400 --> 00:20:07.400]  唯獨是基督
[00:20:07.400 --> 00:20:10.400]  唯獨是基督拯救我們
[00:20:10.400 --> 00:20:13.400]  以及我們唯獨榮耀神
[00:20:13.400 --> 00:20:17.400]  基督作為神人之間的忠報是不能代替的
[00:20:17.400 --> 00:20:22.400]  我們也唯有透過主耶穌才能進入婦那裏
[00:20:22.400 --> 00:20:29.400]  我們也唯有透過敬拜主去表達我們對神的讚美
[00:20:29.400 --> 00:20:31.400]  保羅對二端的第四個批判
[00:20:31.400 --> 00:20:34.400]  就是對他們的苦修主義
[00:20:34.400 --> 00:20:35.400]  二十三節
[00:20:35.400 --> 00:20:38.400]  這些規條使人們徒有智慧之名
[00:20:38.400 --> 00:20:40.400]  用私義崇拜
[00:20:40.400 --> 00:20:41.400]  自表謙卑
[00:20:41.400 --> 00:20:43.400]  苦待己身
[00:20:43.400 --> 00:20:47.400]  其實在克制肉體的程度上毫無功效
[00:20:47.400 --> 00:20:49.400]  由於苦修者認為
[00:20:49.400 --> 00:20:51.400]  他受到二端所影響
[00:20:51.400 --> 00:20:54.400]  他視肉體是邪惡的
[00:20:54.400 --> 00:20:56.400]  故此認為誠信之道
[00:20:56.400 --> 00:20:59.400]  是禁制肉體一切的意欲喜好
[00:20:59.400 --> 00:21:03.400]  並且將他的需要減到最低
[00:21:03.400 --> 00:21:04.400]  對苦修者來說
[00:21:04.400 --> 00:21:08.400]  肉體是應該被懲罰和打擊的
[00:21:08.400 --> 00:21:11.400]  應該將它當作敵人般看待
[00:21:11.400 --> 00:21:16.400]  在主教第三世紀和第四世紀
[00:21:16.400 --> 00:21:19.400]  苦修主義極為普遍
[00:21:19.400 --> 00:21:23.400]  有些人甚至將自己的身體禍害
[00:21:23.400 --> 00:21:25.400]  搞得很受削
[00:21:25.400 --> 00:21:28.400]  結果忽視了身體的護理
[00:21:28.400 --> 00:21:31.400]  保羅對苦修主義作出一個回應
[00:21:31.400 --> 00:21:33.400]  在二十至二十一節說
[00:21:33.400 --> 00:21:36.400]  既然你們與基督同死
[00:21:36.400 --> 00:21:39.400]  而脫離了世上粗淺的學說
[00:21:39.400 --> 00:21:42.400]  為何仍然將生活在世俗中一樣呢?
[00:21:42.400 --> 00:21:44.400]  為何還要服從那些
[00:21:44.400 --> 00:21:49.400]  不可以拿、不可以嘗、不可以摸的規矩呢?
[00:21:49.400 --> 00:21:52.400]  基督徒既然已經與耶穌同死
[00:21:52.400 --> 00:21:55.400]  超越了地上一切的限制
[00:21:55.400 --> 00:21:58.400]  為何仍然被這些俗世的規條所影響呢?
[00:21:58.400 --> 00:22:01.400]  苦修制肉的條例
[00:22:01.400 --> 00:22:03.400]  不單是人為的
[00:22:03.400 --> 00:22:06.400]  而且對控制肉體本性的放縱
[00:22:06.400 --> 00:22:08.400]  是毫無功效的
[00:22:08.400 --> 00:22:12.400]  不可以拿、不可以嘗、不可以摸
[00:22:12.400 --> 00:22:15.400]  是異教徒的飲食戒條
[00:22:15.400 --> 00:22:17.400]  得到救恩的門路
[00:22:17.400 --> 00:22:19.400]  一部分的規條可能是源於
[00:22:19.400 --> 00:22:21.400]  改頭換面的摩西律法
[00:22:21.400 --> 00:22:26.400]  而其他的必然是源自異教的節育主義
[00:22:26.400 --> 00:22:28.400]  我們看動詞的表達裏
[00:22:28.400 --> 00:22:32.400]  便知道它逐少地減少範圍
[00:22:32.400 --> 00:22:37.400]  不可以拿、不可以嘗、不可以摸
[00:22:37.400 --> 00:22:41.400]  其實是一種自我設限的思維
[00:22:41.400 --> 00:22:43.400]  弟兄姊妹
[00:22:43.400 --> 00:22:46.400]  今天我們未必會被苦修主義所影響
[00:22:46.400 --> 00:22:48.400]  去苦待我們的身體
[00:22:48.400 --> 00:22:50.400]  但我們對身體的觀念
[00:22:50.400 --> 00:22:56.400]  仍然深深被扭曲的大眾文化所影響
[00:22:56.400 --> 00:22:59.400]  香港自從有選美活動的開始
[00:22:59.400 --> 00:23:02.400]  便已經將女性身體的價值觀扭曲了
[00:23:02.400 --> 00:23:04.400]  入圍的參加者
[00:23:04.400 --> 00:23:07.400]  必定要符合某種對身體的要求
[00:23:07.400 --> 00:23:09.400]  才不會被淘汰
[00:23:09.400 --> 00:23:15.400]  參選者穿著泳衣去展現不同的體態
[00:23:15.400 --> 00:23:19.400]  成為一種大眾文化對美麗身體的標準
[00:23:19.400 --> 00:23:23.400]  電視台將女性美好身體的意識形態
[00:23:23.400 --> 00:23:25.400]  透過大型電波
[00:23:25.400 --> 00:23:29.400]  深深印在每一個觀看者的腦裏
[00:23:29.400 --> 00:23:32.400]  我們今天所說的豬扒
[00:23:32.400 --> 00:23:36.400]  便成為一個醜女的標籤
[00:23:36.400 --> 00:23:40.400]  因此也造就了日後的千體文化
[00:23:40.400 --> 00:23:42.400]  無論是否參加選美
[00:23:42.400 --> 00:23:46.400]  女士們都將身體塑造成某一種標準
[00:23:46.400 --> 00:23:50.400]  改善我們的麒麟臂、大象腿
[00:23:50.400 --> 00:23:53.400]  成為千體廣告的字眼
[00:23:53.400 --> 00:23:58.400]  以符合大眾文化覺得這是美麗的要求
[00:23:58.400 --> 00:24:01.400]  因此無論是增肥或減肥
[00:24:01.400 --> 00:24:03.400]  甚至是消脂整容
[00:24:03.400 --> 00:24:06.400]  都不是因為身體健康的緣故
[00:24:06.400 --> 00:24:11.400]  而是為了滿足社會文化對美和醜的界定
[00:24:11.400 --> 00:24:14.400]  對於今天的女性來說
[00:24:14.400 --> 00:24:17.400]  這是否一種捆綁?
[00:24:17.400 --> 00:24:19.400]  弟兄姊妹今天說的講題是
[00:24:19.400 --> 00:24:22.400]  尊貴無比的基督信仰
[00:24:22.400 --> 00:24:25.400]  第一章的教導告訴我們
[00:24:25.400 --> 00:24:29.400]  我們所相信的基督是尊貴無比的
[00:24:29.400 --> 00:24:32.400]  第二章的教導告訴我們
[00:24:32.400 --> 00:24:34.400]  我們接受了基督
[00:24:34.400 --> 00:24:36.400]  祂帶給我們的信仰
[00:24:36.400 --> 00:24:38.400]  都是尊貴無比的
[00:24:38.400 --> 00:24:42.400]  我們的信仰從對生命感到絕望
[00:24:42.400 --> 00:24:46.400]  最後可以達到豐盛、滿有盼望
[00:24:46.400 --> 00:24:49.400]  我們的信仰超越捆綁
[00:24:49.400 --> 00:24:53.400]  讓每一個屬神的都能得著自由
[00:24:53.400 --> 00:24:55.400]  脫離捆綁的人生
[00:24:55.400 --> 00:24:59.400]  我們的信仰提升生命質素
[00:24:59.400 --> 00:25:04.400]  讓我們的老我成為願意謙卑服侍的人生
[00:25:04.400 --> 00:25:07.400]  我們的信仰毫不孤單
[00:25:07.400 --> 00:25:10.400]  因為有主同行同在
[00:25:10.400 --> 00:25:13.400]  我們的信仰因著主的應許
[00:25:13.400 --> 00:25:15.400]  我們能夠超越今生
[00:25:15.400 --> 00:25:17.400]  直到永恆
[00:25:17.400 --> 00:25:21.400]  既然我們所相信的信仰是如此尊貴無比
[00:25:21.400 --> 00:25:25.400]  我們可否像第七節所說的
[00:25:25.400 --> 00:25:29.400]  心裏存著信心堅固
[00:25:29.400 --> 00:25:32.400]  充滿著感謝的心
[00:25:32.400 --> 00:25:37.400]  信心的堅固不在於我們的行為是多麼渺小和軟弱
[00:25:37.400 --> 00:25:41.400]  而在於我們所相信的主是多麼愛我們
[00:25:41.400 --> 00:25:43.400]  充滿感謝的心
[00:25:43.400 --> 00:25:46.400]  不在於我們回應的行動是如何
[00:25:46.400 --> 00:25:48.400]  而在於我們的愛
[00:25:48.400 --> 00:25:52.400]  而在於我們愛主的心是如何
[00:25:52.400 --> 00:25:54.400]  我們愛主的心越大
[00:25:54.400 --> 00:25:58.400]  我們就越願意回應主對我們的呼喚
[00:25:58.400 --> 00:26:00.400]  今年教會的年提
[00:26:00.400 --> 00:26:02.400]  大家都很清楚
[00:26:02.400 --> 00:26:04.400]  應該是「毀身侍奉」
[00:26:04.400 --> 00:26:08.400]  神對我們洪恩家已經發出了一個呼召
[00:26:08.400 --> 00:26:11.400]  弟兄姊妹我們如何去回應呢?
[00:26:11.400 --> 00:26:14.400]  甚至我們都能夠以我們的經文
[00:26:14.400 --> 00:26:16.400]  生根建造
[00:26:16.400 --> 00:26:17.400]  信心堅固
[00:26:17.400 --> 00:26:20.400]  充滿著感謝的心去回正
[00:26:20.400 --> 00:26:22.400]  我們一起獻上祈禱
[00:26:22.400 --> 00:26:27.400]  秋日主我們感謝祢
[00:26:27.400 --> 00:26:29.400]  因著祢的寶貴
[00:26:29.400 --> 00:26:33.400]  也讓我們每一個跟從祢的都顯得尊貴無比
[00:26:33.400 --> 00:26:36.400]  我們原本不配的人生
[00:26:36.400 --> 00:26:39.400]  因著認識祢而改變
[00:26:39.400 --> 00:26:41.400]  我們的身份改變
[00:26:41.400 --> 00:26:44.400]  我們的宗教也改變
[00:26:44.400 --> 00:26:47.400]  我們的生命因此而改變
[00:26:47.400 --> 00:26:51.400]  一切都是因著神賜給我們的恩典
[00:26:51.400 --> 00:26:55.400]  求主讓我們每一個願意跟隨祢的
[00:26:55.400 --> 00:26:58.400]  都心存感恩的心去過我們每一天
[00:26:58.400 --> 00:27:01.400]  讓我們生命充滿著祢的恩典
[00:27:01.400 --> 00:27:04.400]  好叫我們所遇到的每一個人
[00:27:04.400 --> 00:27:08.400]  都因著我們所實踐的信仰而得福
[00:27:08.400 --> 00:27:11.400]  讓更多人能夠歸入祢的名下
[00:27:11.400 --> 00:27:16.400]  也讓主的名在洪水橋這個地方能夠得著榮耀
[00:27:16.400 --> 00:27:17.400]  我們祈禱
[00:27:17.400 --> 00:27:20.400]  是奉教主耶穌基督得聖名字祈求
[00:27:20.400 --> 00:27:21.400]  阿門
[00:27:21.400 --> 00:27:22.400]  願主賜福給大家

