
[00:00:00.000 --> 00:00:03.000]  洪永嘉的弟妹平安
[00:21:20.000 --> 00:21:23.000]  人與人之間的相愛關係
[00:21:23.000 --> 00:21:28.000]  本來只是個人與個人的關係
[00:21:28.000 --> 00:21:31.000]  但因著神的參與
[00:21:31.000 --> 00:21:35.000]  可以成為彼此與神的一種聯繫
[00:21:35.000 --> 00:21:40.000]  這種愛的聯繫就是一種永恆的價值
[00:21:40.000 --> 00:21:42.000]  你想想
[00:21:42.000 --> 00:21:45.000]  從一個熟悉的情操
[00:21:45.000 --> 00:21:50.000]  轉變為一個熟悉永恆的意義
[00:21:50.000 --> 00:21:54.000]  如果我說這是一個奇蹟的話
[00:21:54.000 --> 00:21:59.000]  不知道你會不會同意
[00:21:59.000 --> 00:22:05.000]  本來只是個人與個人的關係
[00:22:05.000 --> 00:22:08.000]  但因著神的參與
[00:22:08.000 --> 00:22:11.000]  我們有了一個永恆的意義
[00:22:11.000 --> 00:22:17.000]  這個彼此相愛不是單純個人與個人
[00:22:17.000 --> 00:22:18.000]  而是三個人
[00:22:18.000 --> 00:22:22.000]  神與彼此之間
[00:22:22.000 --> 00:22:25.000]  不單單是這樣
[00:22:25.000 --> 00:22:28.000]  日漢再將這個奇蹟推上高峰
[00:22:28.000 --> 00:22:30.000]  他接著說
[00:22:30.000 --> 00:22:35.000]  他的愛在我們裏得以圓滿了
[00:22:35.000 --> 00:22:38.000]  人與人之間的彼此相愛
[00:22:38.000 --> 00:22:46.000]  竟然關係到神的愛可以達至完全圓滿
[00:22:46.000 --> 00:22:48.000]  100分
[00:22:48.000 --> 00:22:56.000]  神的愛在人世間有很多彰顯的處境
[00:22:56.000 --> 00:23:00.000]  當然我們知道有很多的規矩
[00:23:00.000 --> 00:23:03.000]  但在彼此相愛的行動裏
[00:23:03.000 --> 00:23:10.000]  神的愛竟然可以有一個圓滿的效果
[00:23:10.000 --> 00:23:11.000]  100分
[00:23:11.000 --> 00:23:15.000]  人類的一種彼此相愛的行為
[00:23:15.000 --> 00:23:19.000]  竟然關係到神的愛的本質
[00:23:19.000 --> 00:23:23.000]  可以達至圓滿
[00:23:23.000 --> 00:23:24.000]  各位姐妹
[00:23:24.000 --> 00:23:28.000]  如果我們在實踐彼此相愛的時候
[00:23:28.000 --> 00:23:31.000]  神就住在我們裏面
[00:23:31.000 --> 00:23:34.000]  如果這已經是奇蹟的話
[00:23:34.000 --> 00:23:38.000]  當我們實踐彼此相愛的時候
[00:23:38.000 --> 00:23:40.000]  神不單住在我們裏面
[00:23:40.000 --> 00:23:48.000]  並且神的愛得以完全充滿完美
[00:23:48.000 --> 00:23:51.000]  如果我說這是奇蹟之中的奇蹟
[00:23:51.000 --> 00:23:55.000]  你又會否同意?
[00:23:55.000 --> 00:24:00.000]  如果彼此相愛能夠與神的關係結連
[00:24:00.000 --> 00:24:05.000]  彼此相愛能夠將神的愛推到最圓滿的境界
[00:24:05.000 --> 00:24:08.000]  我相信這個回應的意義
[00:24:08.000 --> 00:24:12.000]  已經超越了第七節的呼求
[00:24:12.000 --> 00:24:18.000]  也超越了第十一節的責任和命令
[00:24:18.000 --> 00:24:20.000]  這個超越了呼求
[00:24:20.000 --> 00:24:23.000]  又超越了責任和命令的回應
[00:24:23.000 --> 00:24:26.000]  是人與神的一種親密的聯繫
[00:24:26.000 --> 00:24:28.000]  是最深入的關係
[00:24:28.000 --> 00:24:31.000]  是一種永恆的關係
[00:24:31.000 --> 00:24:36.000]  當我們用彼此相愛作為回應神的同時
[00:24:36.000 --> 00:24:40.000]  亦是神的愛透過我們彼此相愛的行動
[00:24:40.000 --> 00:24:45.000]  而達至最好、最大、最美的彰顯
[00:24:45.000 --> 00:24:49.000]  原來約翰想告訴我們
[00:24:49.000 --> 00:24:53.000]  回應神對我們愛最好的方法
[00:24:53.000 --> 00:24:57.000]  就是彼此相愛
[00:24:57.000 --> 00:25:00.000]  當我們說神很愛我們
[00:25:00.000 --> 00:25:03.000]  我們知道神對我們的愛是很好的
[00:25:03.000 --> 00:25:05.000]  我們要回應
[00:25:05.000 --> 00:25:07.000]  如何去回應?
[00:25:07.000 --> 00:25:09.000]  約翰告訴我們
[00:25:09.000 --> 00:25:12.000]  最好的回應方法
[00:25:12.000 --> 00:25:15.000]  彼此相愛
[00:25:15.000 --> 00:25:19.000]  想和大家分享一個見證
[00:25:19.000 --> 00:25:22.000]  有一個未信主的姐妹
[00:25:22.000 --> 00:25:24.000]  她是家庭主婦
[00:25:24.000 --> 00:25:26.000]  照顧著一個小孩
[00:25:26.000 --> 00:25:30.000]  有一天她發現丈夫有婚外情
[00:25:30.000 --> 00:25:34.000]  她當然要和丈夫攤牌
[00:25:34.000 --> 00:25:36.000]  她的丈夫跟姐妹說
[00:25:36.000 --> 00:25:39.000]  我們已經沒有感情了
[00:25:39.000 --> 00:25:43.000]  男方還主動提出離婚
[00:25:43.000 --> 00:25:45.000]  姐妹當然很傷心
[00:25:45.000 --> 00:25:47.000]  很想挽回
[00:25:47.000 --> 00:25:49.000]  但覺得丈夫心意已決
[00:25:49.000 --> 00:25:51.000]  也無法挽回
[00:25:51.000 --> 00:25:54.000]  好,來就來吧
[00:25:54.000 --> 00:25:58.000]  爭取到小孩的撫養權
[00:25:58.000 --> 00:26:04.000]  另外要求丈夫付適當的贍養費
[00:26:04.000 --> 00:26:07.000]  香港很正常
[00:26:07.000 --> 00:26:13.000]  誰知丈夫將公司便宜賣給第三者
[00:26:13.000 --> 00:26:16.000]  即是沒有贍養費了
[00:26:16.000 --> 00:26:18.000]  或者贍養費變得很少
[00:26:18.000 --> 00:26:21.000]  姐妹無奈接受所有離婚條件
[00:26:21.000 --> 00:26:23.000]  她想一切重新開始
[00:26:23.000 --> 00:26:25.000]  只要兒子還在身邊
[00:26:25.000 --> 00:26:27.000]  怎樣辛苦都值得
[00:26:27.000 --> 00:26:31.000]  接下來她要面對日後的經濟問題
[00:26:31.000 --> 00:26:35.000]  她要找工作
[00:26:35.000 --> 00:26:38.000]  但工作不夠請工人
[00:26:38.000 --> 00:26:40.000]  照顧不了小孩
[00:26:40.000 --> 00:26:42.000]  小孩還在讀書
[00:26:42.000 --> 00:26:44.000]  上班半天
[00:26:44.000 --> 00:26:48.000]  下午午餐如何?
[00:26:48.000 --> 00:26:49.000]  媽媽上班後
[00:26:49.000 --> 00:26:52.000]  下午午餐如何解決?
[00:26:52.000 --> 00:26:55.000]  這是日常的問題
[00:26:55.000 --> 00:26:57.000]  難道每天都要叫外賣?
[00:26:57.000 --> 00:26:59.000]  麥當勞?
[00:26:59.000 --> 00:27:04.000]  姐妹這個處境被另一間教會的信徒知道了
[00:27:04.000 --> 00:27:06.000]  即是輾轉
[00:27:06.000 --> 00:27:12.000]  她願意為小孩煮午飯
[00:27:12.000 --> 00:27:18.000]  亦願意晚上為姐妹買菜
[00:27:18.000 --> 00:27:21.000]  讓姐妹晚上回來
[00:27:21.000 --> 00:27:23.000]  不用去街市
[00:27:23.000 --> 00:27:25.000]  就有菜煮飯
[00:27:25.000 --> 00:27:28.000]  姐妹覺得這個教徒很有愛心
[00:27:28.000 --> 00:27:30.000]  很想多謝他
[00:27:30.000 --> 00:27:33.000]  見面的時候除了多謝他
[00:27:33.000 --> 00:27:35.000]  還問他為何願意幫忙
[00:27:35.000 --> 00:27:39.000]  他不認識小孩
[00:27:39.000 --> 00:27:41.000]  那個信徒說
[00:27:41.000 --> 00:27:43.000]  我回教會這麼久
[00:27:43.000 --> 00:27:45.000]  學會了一件事
[00:27:45.000 --> 00:27:48.000]  就是耶穌很愛我
[00:27:48.000 --> 00:27:50.000]  我現在這樣做
[00:27:50.000 --> 00:27:55.000]  也是學耶穌
[00:27:55.000 --> 00:27:58.000]  當然最後兩個人都做了好朋友
[00:27:58.000 --> 00:28:00.000]  最後姐妹都加入了
[00:28:00.000 --> 00:28:02.000]  受浸教會
[00:28:02.000 --> 00:28:06.000]  不過是不同的教會
[00:28:06.000 --> 00:28:09.000]  但兩個不同的
[00:28:09.000 --> 00:28:11.000]  這個故事告訴我們
[00:28:11.000 --> 00:28:14.000]  雖然不屬於同一間教會
[00:28:14.000 --> 00:28:18.000]  但卻可以實踐彼此相愛
[00:28:18.000 --> 00:28:20.000]  各位姐妹
[00:28:20.000 --> 00:28:24.000]  今天講題是生命欠一個奇蹟
[00:28:24.000 --> 00:28:26.000]  如果彼此相愛
[00:28:26.000 --> 00:28:29.000]  能夠造就一個人神關係的奇蹟
[00:28:29.000 --> 00:28:31.000]  如果彼此相愛
[00:28:31.000 --> 00:28:33.000]  能夠造就神的愛
[00:28:33.000 --> 00:28:36.000]  充滿在人間的奇蹟
[00:28:36.000 --> 00:28:39.000]  我想問我們有什麼理由
[00:28:39.000 --> 00:28:43.000]  不去實踐彼此相愛呢?
[00:28:43.000 --> 00:28:46.000]  約翰在六節經文告訴我們
[00:28:46.000 --> 00:28:48.000]  神的本質就是愛
[00:28:48.000 --> 00:28:50.000]  神有愛的本質
[00:28:50.000 --> 00:28:53.000]  神的每一個行動都帶有愛
[00:28:53.000 --> 00:28:55.000]  神差派最寶貴的耶穌
[00:28:55.000 --> 00:28:58.000]  為我們的罪走上十字架受死
[00:28:58.000 --> 00:29:00.000]  目的是要我們的生命
[00:29:00.000 --> 00:29:02.000]  可以活得更豐盛
[00:29:02.000 --> 00:29:05.000]  當我們已經是一個新造的人
[00:29:05.000 --> 00:29:07.000]  當我們已經是神的兒女
[00:29:07.000 --> 00:29:10.000]  當我們為神對我們的愛
[00:29:10.000 --> 00:29:13.000]  作出彼此相愛的回應的時候
[00:29:13.000 --> 00:29:16.000]  我們與神的關係會變得更親密
[00:29:16.000 --> 00:29:19.000]  而且達至神的愛
[00:29:19.000 --> 00:29:22.000]  在人間更加圓滿
[00:29:22.000 --> 00:29:27.000]  各位姐妹
[00:29:27.000 --> 00:29:29.000]  主席說
[00:29:29.000 --> 00:29:31.000]  我們今天是2021年
[00:29:31.000 --> 00:29:34.000]  第一個的主日崇拜
[00:29:34.000 --> 00:29:37.000]  2021年的年頭
[00:29:37.000 --> 00:29:40.000]  當我們要策劃今年的計劃事工的時候
[00:29:40.000 --> 00:29:43.000]  我們能否將彼此相愛
[00:29:43.000 --> 00:29:47.000]  加入在我們的計劃裡面呢?
[00:29:47.000 --> 00:29:49.000]  其實在11月底
[00:29:49.000 --> 00:29:53.000]  教會本來也想和大家進行一個分享會
[00:29:53.000 --> 00:29:59.000]  去講2021年我們教會有什麼事工
[00:29:59.000 --> 00:30:02.000]  未到2021年之前
[00:30:02.000 --> 00:30:04.000]  其實教會與很多NGO合作過
[00:30:04.000 --> 00:30:07.000]  做了很多扶貧的活動
[00:30:07.000 --> 00:30:12.000]  我們與陸在元朗派二手玩具
[00:30:12.000 --> 00:30:18.000]  我們與洪孩儀合作派冬至的送包
[00:30:18.000 --> 00:30:22.000]  我們基督教聯會有很多禮物給我們
[00:30:22.000 --> 00:30:24.000]  我們送給街坊
[00:30:24.000 --> 00:30:27.000]  我們與教官合作
[00:30:27.000 --> 00:30:28.000]  我們有很多福袋
[00:30:28.000 --> 00:30:31.000]  送給我們洪水橋的街坊
[00:30:31.000 --> 00:30:34.000]  2021年我們很想
[00:30:34.000 --> 00:30:39.000]  仍然繼續與很多NGO合作
[00:30:39.000 --> 00:30:41.000]  舞會的合作
[00:30:41.000 --> 00:30:46.000]  然後我們在洪水橋做扶貧的工作
[00:30:46.000 --> 00:30:50.000]  透過扶貧接觸我們的街坊
[00:30:50.000 --> 00:30:58.000]  透過扶貧能否做到主耶穌的彼此相愛
[00:30:58.000 --> 00:31:01.000]  縱然我們不認識祂
[00:31:01.000 --> 00:31:07.000]  但他們都是神所愛的人
[00:31:07.000 --> 00:31:11.000]  我們洪恩家就在洪水橋
[00:31:11.000 --> 00:31:19.000]  2021年能否實踐彼此相愛的聖經原則
[00:31:19.000 --> 00:31:23.000]  當我們實踐彼此相愛的時候
[00:31:23.000 --> 00:31:31.000]  神的愛就達至最好、最美、最大的效果
[00:31:31.000 --> 00:31:36.000]  這是教會的事工發展
[00:31:36.000 --> 00:31:38.000]  個人又如何呢?
[00:31:38.000 --> 00:31:42.000]  個人如何能夠實踐彼此相愛呢?
[00:31:42.000 --> 00:31:45.000]  我很想挑戰大家
[00:31:45.000 --> 00:31:50.000]  彼此相愛一定是由禱告和關心開始
[00:31:50.000 --> 00:31:53.000]  沒有禱告的托著
[00:31:53.000 --> 00:31:57.000]  你的愛是激發不起來的
[00:31:57.000 --> 00:32:01.000]  愛是從神而來的
[00:32:01.000 --> 00:32:04.000]  你與神的關係是怎樣
[00:32:04.000 --> 00:32:06.000]  你的愛就是怎樣
[00:32:06.000 --> 00:32:09.000]  你與神的關係越疏離
[00:32:09.000 --> 00:32:12.000]  你就越沒有愛心
[00:32:12.000 --> 00:32:16.000]  能否參與我們教會的祈禱會呢?
[00:32:16.000 --> 00:32:21.000]  與我們一起同心合意的禱告
[00:32:21.000 --> 00:32:24.000]  為了我們的會友
[00:32:24.000 --> 00:32:26.000]  為了我們的香港
[00:32:26.000 --> 00:32:33.000]  為了我們的教會獻上我們的禱告祭
[00:32:33.000 --> 00:32:39.000]  神的愛就在你的生命裏能夠彰顯
[00:32:39.000 --> 00:32:42.000]  關心一下我們身邊的人
[00:32:42.000 --> 00:32:43.000]  給他一個電話
[00:32:43.000 --> 00:32:44.000]  WhatsApp他
[00:32:44.000 --> 00:32:49.000]  如果你說我身邊的人已經關心了
[00:32:49.000 --> 00:32:51.000]  回來教會
[00:32:51.000 --> 00:32:54.000]  與我們一起參與扶貧活動
[00:32:54.000 --> 00:32:57.000]  接觸一些你不認識的街坊
[00:32:57.000 --> 00:32:59.000]  去派米
[00:32:59.000 --> 00:33:01.000]  去派口罩
[00:33:01.000 --> 00:33:03.000]  去玩玩具
[00:33:03.000 --> 00:33:07.000]  這些都是我們在2021年會做的
[00:33:07.000 --> 00:33:10.000]  期望弟兄姊妹的生命能夠展現神的愛
[00:33:10.000 --> 00:33:14.000]  在我們每一個彼此弟兄姊妹的心裏
[00:33:14.000 --> 00:33:17.000]  我們一起祈禱
[00:33:17.000 --> 00:33:20.000]  愛愛主我們感謝你對我們愛
[00:33:20.000 --> 00:33:22.000]  你愛我們去到一個地步
[00:33:22.000 --> 00:33:24.000]  就是為我們死
[00:33:24.000 --> 00:33:27.000]  我們要怎樣回應呢?
[00:33:27.000 --> 00:33:29.000]  你要求我們彼此相愛
[00:33:29.000 --> 00:33:31.000]  因為你就在我們中間
[00:33:31.000 --> 00:33:34.000]  並且得以完全
[00:33:34.000 --> 00:33:37.000]  求主讓我們在今年能夠切實去實踐
[00:33:37.000 --> 00:33:39.000]  我們對別人的關愛
[00:33:39.000 --> 00:33:42.000]  以回應你對我們的恩典
[00:33:42.000 --> 00:33:46.000]  我們的祈禱是奉主耶穌基督得勝明智祈求
[00:33:46.000 --> 00:33:47.000]  阿門
[00:33:47.000 --> 00:33:49.000]  願至祝福大家

