
[00:00:00.000 --> 00:00:07.000]  各位兄弟姐妹,早安!很高興來到紅磡堂跟大家分享
[00:21:15.000 --> 00:21:19.000]  很多的事工、很多的事情
[00:21:19.000 --> 00:21:23.000]  都是圍繞著這件事情去做
[00:21:23.000 --> 00:21:28.000]  讓我們能夠去捉緊這個任務
[00:21:28.000 --> 00:21:31.000]  任務更加是我們最首要的
[00:21:31.000 --> 00:21:34.000]  是我們自己心靈裏面的使命
[00:21:34.000 --> 00:21:38.000]  帶著這份使命去做基督徒
[00:21:38.000 --> 00:21:40.000]  永遠是首要的
[00:21:40.000 --> 00:21:43.000]  比我們所說要做的事工更重要
[00:21:43.000 --> 00:21:47.000]  讓我們被延起這個使命
[00:21:47.000 --> 00:21:49.000]  這個不是純粹教會的使命
[00:21:49.000 --> 00:21:51.000]  而是作為基督徒
[00:21:51.000 --> 00:21:53.000]  當你信了耶穌之後
[00:21:53.000 --> 00:21:57.000]  耶穌基督呼召你去完成見證的使命
[00:21:57.000 --> 00:22:00.000]  這個不是屬靈的高層次的事情
[00:22:00.000 --> 00:22:02.000]  而我們每個基督徒首要地
[00:22:02.000 --> 00:22:05.000]  就已經開始被耶穌基督呼召去做的事情
[00:22:05.000 --> 00:22:07.000]  這個才是基督徒的定義
[00:22:07.000 --> 00:22:11.000]  基督徒就是一班見證耶穌基督的人
[00:22:11.000 --> 00:22:14.000]  讓我們在這個難關裏面
[00:22:14.000 --> 00:22:17.000]  重新去思考這件事情
[00:22:17.000 --> 00:22:20.000]  去審視我們的架構
[00:22:20.000 --> 00:22:22.000]  審視我們的事工
[00:22:22.000 --> 00:22:24.000]  審視我們自己的思維
[00:22:24.000 --> 00:22:27.000]  好讓我們能夠去
[00:22:27.000 --> 00:22:29.000]  將見證基督這件事情
[00:22:29.000 --> 00:22:31.000]  放在洪水橋的地方裏面
[00:22:31.000 --> 00:22:34.000]  讓這間教會能夠成為一個
[00:22:34.000 --> 00:22:36.000]  被上帝使用的教會
[00:22:36.000 --> 00:22:38.000]  我們一起祈禱
[00:22:38.000 --> 00:22:44.000]  我們祈求你去幫助
[00:22:44.000 --> 00:22:47.000]  因為你自己是世界的真光
[00:22:47.000 --> 00:22:49.000]  讓我們能夠在地上
[00:22:49.000 --> 00:22:53.000]  能夠去迎迎的去見證你
[00:22:53.000 --> 00:22:57.000]  讓我們教會裏面每個人
[00:22:57.000 --> 00:23:00.000]  能夠去校正我們的方向
[00:23:00.000 --> 00:23:03.000]  忘記一些我們已經有的事情
[00:23:03.000 --> 00:23:04.000]  單單純粹去思考
[00:23:04.000 --> 00:23:06.000]  如何能夠在這個世代
[00:23:06.000 --> 00:23:08.000]  在這個年裏面
[00:23:08.000 --> 00:23:11.000]  去重新將你自己見證給其他人聽
[00:23:11.000 --> 00:23:13.000]  求主你這樣的幫助
[00:23:13.000 --> 00:23:15.000]  我們所做的不是單單圍內
[00:23:15.000 --> 00:23:16.000]  自己崇拜
[00:23:16.000 --> 00:23:18.000]  而是去到將你的福音
[00:23:18.000 --> 00:23:20.000]  將你自己見證給其他人
[00:23:20.000 --> 00:23:23.000]  求主你這樣去感動我們
[00:23:23.000 --> 00:23:25.000]  讓我們能夠每一個人
[00:23:25.000 --> 00:23:27.000]  就算在家中裏面崇拜的時候
[00:23:27.000 --> 00:23:29.000]  仍然記得我們怎樣
[00:23:29.000 --> 00:23:31.000]  在生活裏面去見證你
[00:23:31.000 --> 00:23:35.000]  讓我們能夠成為你的美好的見證
[00:23:35.000 --> 00:23:36.000]  奉主明求
[00:23:36.000 --> 00:23:37.000]  阿門

