
[00:00:00.000 --> 00:00:17.000]  其實我不需要繼續講下去,因為葉劍霞姐妹的親身經歷已經很感動我們人心
[00:30:09.000 --> 00:30:11.000]  也不需要辯駁
[00:30:11.000 --> 00:30:14.000]  你先進入耶穌的生命
[00:30:15.000 --> 00:30:16.000]  你就會完全明白
[00:30:16.000 --> 00:30:22.000]  福音在你生命裡帶來人生大轉化的真正意義
[00:30:22.000 --> 00:30:25.000]  你才會真正覺得寶貴
[00:30:25.000 --> 00:30:27.000]  你那時就會感恩
[00:30:27.000 --> 00:30:29.000]  祈禱感恩
[00:30:29.000 --> 00:30:31.000]  有沒有這樣的人
[00:30:31.000 --> 00:30:39.000]  主耶穌我們知道
[00:30:39.000 --> 00:30:41.000]  你的名被傳開
[00:30:42.000 --> 00:30:46.000]  福音是真直接為我們擺開
[00:30:46.000 --> 00:30:49.000]  保羅這位福音使者
[00:30:49.000 --> 00:30:51.000]  他曾經迫害你
[00:30:51.000 --> 00:30:54.000]  但他現在勇敢傳揚福音
[00:30:54.000 --> 00:30:56.000]  將你生命的道
[00:30:56.000 --> 00:31:00.000]  將你的超越性放在我們的根前
[00:31:00.000 --> 00:31:02.000]  讓我們明白
[00:31:02.000 --> 00:31:09.000]  知道你是維護我們人生道路真理生命的主
[00:31:10.000 --> 00:31:12.000]  求主讓這位主進入
[00:31:12.000 --> 00:31:16.000]  願意開拓他們的內心
[00:31:16.000 --> 00:31:18.000]  願意謙卑承認自己是罪人
[00:31:18.000 --> 00:31:21.000]  這種誠意
[00:31:21.000 --> 00:31:26.000]  以致他們在生命裡有大轉化
[00:31:26.000 --> 00:31:30.000]  好像歷來世代不同的基督徒
[00:31:30.000 --> 00:31:34.000]  所經歷的舊屬福音的寶貴經歷
[00:31:34.000 --> 00:31:37.000]  求主知道我們這個信仰
[00:31:38.000 --> 00:31:41.000]  是道理,是生命的源頭
[00:31:41.000 --> 00:31:44.000]  是我們盼望的基礎
[00:31:44.000 --> 00:31:47.000]  願主耶穌基督,福穆的大能
[00:31:47.000 --> 00:31:51.000]  繼續在我們生命裡使用我們
[00:31:51.000 --> 00:31:53.000]  改變我們的生命
[00:31:53.000 --> 00:31:56.000]  祈禱交託,奉耶穌寶貴名字祈求

