
[00:00:00.000 --> 00:00:10.000]  大家好,大約半年就有機會來一次紅恩堂跟大家分享神的話語
[00:21:50.000 --> 00:21:52.000]  認識神的兒子
[00:21:52.000 --> 00:21:54.000]  得以長大成人
[00:21:54.000 --> 00:21:59.000]  滿有基督長成的新娘」
[00:21:59.000 --> 00:22:01.000]  所以他第一件事
[00:22:01.000 --> 00:22:03.000]  我們怎樣去承傳聖徒
[00:22:03.000 --> 00:22:04.000]  各盡其職
[00:22:04.000 --> 00:22:06.000]  建立基督的身體呢?
[00:22:06.000 --> 00:22:07.000]  第一件事就是
[00:22:07.000 --> 00:22:11.000]  在真道上同歸於日
[00:22:11.000 --> 00:22:19.000]  直等到我們眾人在真道上同歸於日
[00:22:19.000 --> 00:22:20.000]  所以他所說的
[00:22:20.000 --> 00:22:23.000]  承傳聖徒各盡其職
[00:22:23.000 --> 00:22:27.000]  是牧師傳道的人要做
[00:22:27.000 --> 00:22:30.000]  教會的領袖要做
[00:22:30.000 --> 00:22:34.000]  還是每一個信徒都要做呢?
[00:22:34.000 --> 00:22:37.000]  每一個信徒都要做
[00:22:37.000 --> 00:22:39.000]  所以我們每一個都要做
[00:22:39.000 --> 00:22:42.000]  剛才說過20%是不夠的
[00:22:42.000 --> 00:22:44.000]  我認為雄恩是比較好的
[00:22:44.000 --> 00:22:46.000]  我認為你們不止20%
[00:22:46.000 --> 00:22:48.000]  但是有沒有100%呢?
[00:22:48.000 --> 00:22:51.000]  我想你們未必有100%
[00:22:51.000 --> 00:22:55.000]  但是你們要明白
[00:22:55.000 --> 00:23:01.000]  每一個信徒都要長大成熟
[00:23:01.000 --> 00:23:04.000]  這裡的長大成熟
[00:23:04.000 --> 00:23:08.000]  就是說在真道上長大成熟
[00:23:08.000 --> 00:23:12.000]  他說在真道上同歸於日
[00:23:12.000 --> 00:23:14.000]  認識神的兒子
[00:23:14.000 --> 00:23:16.000]  得以長大成人
[00:23:16.000 --> 00:23:20.000]  滿有基督長成的新娘
[00:23:20.000 --> 00:23:24.000]  是不是單單在神的話語上成長呢?
[00:23:24.000 --> 00:23:26.000]  其實是不夠的
[00:23:26.000 --> 00:23:30.000]  我看到其實有些人的恩賜
[00:23:30.000 --> 00:23:32.000]  是神的話語
[00:23:32.000 --> 00:23:34.000]  所以有些人信主
[00:23:34.000 --> 00:23:38.000]  是因為聽到神的話語而信主
[00:23:38.000 --> 00:23:42.000]  但有些人的恩賜是愛心
[00:23:42.000 --> 00:23:46.000]  大家想想有沒有一些很有愛心的頂尖在我們當中呢?
[00:23:46.000 --> 00:23:50.000]  如果你發覺有些新朋友
[00:23:50.000 --> 00:23:52.000]  或者有些朋友病了
[00:23:52.000 --> 00:23:55.000]  很多時候會去探望他
[00:23:55.000 --> 00:23:56.000]  會幫他
[00:23:56.000 --> 00:24:01.000]  用基督的愛心去鼓勵他
[00:24:01.000 --> 00:24:03.000]  結果他就信主
[00:24:03.000 --> 00:24:04.000]  有沒有呢?
[00:24:04.000 --> 00:24:05.000]  都有的
[00:24:05.000 --> 00:24:06.000]  他都信主
[00:24:06.000 --> 00:24:08.000]  有些人是信心
[00:24:08.000 --> 00:24:12.000]  有些頂尖是很有信心的
[00:24:12.000 --> 00:24:14.000]  祈禱很有信心
[00:24:14.000 --> 00:24:17.000]  很多時候都會用他的信心
[00:24:17.000 --> 00:24:20.000]  去幫助一些朋友
[00:24:20.000 --> 00:24:24.000]  以致那些朋友就會信主
[00:24:24.000 --> 00:24:29.000]  但我們不只是停留在我們信主的那一刻
[00:24:29.000 --> 00:24:33.000]  假如我們是神的話語而信主的話
[00:24:33.000 --> 00:24:36.000]  我們也要在神的愛心上去長大
[00:24:36.000 --> 00:24:38.000]  因為耶穌也有愛心
[00:24:38.000 --> 00:24:40.000]  耶穌也會給我們信心
[00:24:40.000 --> 00:24:42.000]  所以當我們有神的話語的時候
[00:24:42.000 --> 00:24:44.000]  我們要在愛心上增長
[00:24:44.000 --> 00:24:46.000]  也要在信心上增長
[00:24:46.000 --> 00:24:52.000]  或者大家是由神的愛心而信主
[00:24:52.000 --> 00:24:54.000]  加入教會的話
[00:24:54.000 --> 00:24:58.000]  你也要在神的話語上受造就
[00:24:58.000 --> 00:25:00.000]  我們要在真道上受造就
[00:25:00.000 --> 00:25:06.000]  我們不可以只是在愛心上成長就夠了
[00:25:06.000 --> 00:25:09.000]  我們更加要在信心上都要成長
[00:25:09.000 --> 00:25:14.000]  又或者有些人是以信心信主
[00:25:14.000 --> 00:25:17.000]  我們同樣要在愛心上成長
[00:25:17.000 --> 00:25:21.000]  要在神話語上成長
[00:25:21.000 --> 00:25:24.000]  這樣大家就慢慢去想像
[00:25:24.000 --> 00:25:26.000]  我畫圖畫得不好
[00:25:26.000 --> 00:25:28.000]  畫得不好就未必能做到我想做的
[00:25:28.000 --> 00:25:30.000]  大家就會想像
[00:25:30.000 --> 00:25:33.000]  神的話語上慢慢擴大
[00:25:33.000 --> 00:25:36.000]  然後愛心慢慢擴大
[00:25:36.000 --> 00:25:38.000]  信心慢慢擴大
[00:25:38.000 --> 00:25:43.000]  到最後就三個合在一起
[00:25:43.000 --> 00:25:47.000]  中間有一部分三個都有
[00:25:47.000 --> 00:25:51.000]  這個就是我們各人都要這樣的時候
[00:25:51.000 --> 00:25:54.000]  在真道上同歸於一
[00:25:54.000 --> 00:25:56.000]  長大成熟
[00:25:56.000 --> 00:25:58.000]  去認識神的兒子
[00:25:58.000 --> 00:26:00.000]  認識神的兒子
[00:26:00.000 --> 00:26:02.000]  認識神的話語
[00:26:02.000 --> 00:26:04.000]  認識神的愛
[00:26:04.000 --> 00:26:06.000]  更加認識神的信實
[00:26:06.000 --> 00:26:10.000]  我們怎樣可以用信心去跟從神
[00:26:10.000 --> 00:26:13.000]  去幫助我們
[00:26:13.000 --> 00:26:16.000]  我們都要用這些恩賜
[00:26:16.000 --> 00:26:20.000]  去幫助教會所有的弟兄姊妹
[00:26:20.000 --> 00:26:25.000]  讓每一個都是這樣去長大成熟
[00:26:25.000 --> 00:26:32.000]  是有耶穌各方面給我們的恩賜
[00:26:32.000 --> 00:26:35.000]  沒錯,我們有些可能是強過其他人
[00:26:35.000 --> 00:26:37.000]  但我們都要有所認識
[00:26:37.000 --> 00:26:39.000]  我們都要有所明白
[00:26:39.000 --> 00:26:44.000]  所以這個就是在真道上同歸於一
[00:26:44.000 --> 00:26:46.000]  長大成熟
[00:26:46.000 --> 00:26:51.000]  這個就是讓我們成全聖徒
[00:26:51.000 --> 00:26:54.000]  各盡其職的其中的第一點
[00:26:54.000 --> 00:27:00.000]  第二點就是第十四節
[00:27:00.000 --> 00:27:03.000]  「使我們不再作小孩子
[00:27:03.000 --> 00:27:07.000]  眾了人的詭計和欺騙的法術
[00:27:07.000 --> 00:27:10.000]  被一切異教之風搖動
[00:27:10.000 --> 00:27:14.000]  飄來飄去就隨從各樣的疑端」
[00:27:14.000 --> 00:27:17.000]  剛才說了正面我們要怎樣
[00:27:17.000 --> 00:27:22.000]  在各方面都要認識耶穌基督的人
[00:27:22.000 --> 00:27:26.000]  以致我們可以在真道上
[00:27:26.000 --> 00:27:30.000]  我們大家都是同樣歸於一體
[00:27:30.000 --> 00:27:35.000]  第二個就是會說到
[00:27:35.000 --> 00:27:44.000]  我們要在信仰上
[00:27:44.000 --> 00:27:48.000]  不再像小朋友一樣
[00:27:48.000 --> 00:27:51.000]  眾了人的詭計
[00:27:51.000 --> 00:27:56.000]  以致被一些異端或異教
[00:27:56.000 --> 00:28:00.000]  叫我們跌倒
[00:28:00.000 --> 00:28:05.000]  然後被吸引離開正統
[00:28:05.000 --> 00:28:09.000]  所以一樣我們要在真道上成長
[00:28:09.000 --> 00:28:12.000]  我們亦要很小心
[00:28:12.000 --> 00:28:14.000]  有愛心的弟兄姊妹
[00:28:14.000 --> 00:28:17.000]  亦要幫助弟兄姊妹成長
[00:28:17.000 --> 00:28:20.000]  有信心的弟兄姊妹
[00:28:20.000 --> 00:28:24.000]  都要幫助
[00:28:24.000 --> 00:28:29.000]  這樣我們才可以讓弟兄姊妹
[00:28:29.000 --> 00:28:33.000]  不隨從各樣的疑端
[00:28:33.000 --> 00:28:36.000]  第一點就是在真道上
[00:28:36.000 --> 00:28:38.000]  同歸於一長大成熟
[00:28:38.000 --> 00:28:43.000]  第二點就是不隨從各樣的疑端
[00:28:43.000 --> 00:28:48.000]  正面的我們在耶穌上學習
[00:28:48.000 --> 00:28:50.000]  學習他的話語
[00:28:50.000 --> 00:28:52.000]  學習他的愛心
[00:28:52.000 --> 00:28:54.000]  學習他的信念
[00:28:54.000 --> 00:28:58.000]  然後我們不隨從各樣的疑端
[00:28:58.000 --> 00:29:01.000]  第三點就是
[00:29:01.000 --> 00:29:03.000]  「唯用愛心說誠實話
[00:29:03.000 --> 00:29:06.000]  凡事長進
[00:29:06.000 --> 00:29:10.000]  連於元首基督」
[00:29:10.000 --> 00:29:12.000]  顏色是
[00:29:12.000 --> 00:29:15.000]  我記得
[00:29:15.000 --> 00:29:18.000]  「全心都靠祂聯絡得合適
[00:29:18.000 --> 00:29:20.000]  百節各按各職
[00:29:20.000 --> 00:29:24.000]  朝著各體的功用彼此相助
[00:29:24.000 --> 00:29:27.000]  便叫身體漸漸增長
[00:29:27.000 --> 00:29:30.000]  在愛中建立自己」
[00:29:30.000 --> 00:29:32.000]  所以第三點
[00:29:32.000 --> 00:29:35.000]  我們如何用恩賜的目的呢?
[00:29:35.000 --> 00:29:37.000]  就是各按各職
[00:29:37.000 --> 00:29:40.000]  用愛心去建立身體
[00:29:40.000 --> 00:29:43.000]  說了這麼久恩賜
[00:29:43.000 --> 00:29:47.000]  但是愛心亦很重要
[00:29:47.000 --> 00:29:49.000]  為什麼呢?
[00:29:49.000 --> 00:29:54.000]  恩賜會令我們驕傲
[00:29:54.000 --> 00:29:58.000]  你有沒有見過
[00:29:58.000 --> 00:30:01.000]  有人很熟悉神的話
[00:30:01.000 --> 00:30:06.000]  他會很驕傲
[00:30:06.000 --> 00:30:10.000]  看不起一些不太熟悉的人
[00:30:10.000 --> 00:30:14.000]  有些人在某一方面很有恩賜的話
[00:30:14.000 --> 00:30:17.000]  他也會因為這個緣故
[00:30:17.000 --> 00:30:20.000]  而輕忽了其他人
[00:30:20.000 --> 00:30:22.000]  我想大家都有見過
[00:30:22.000 --> 00:30:24.000]  所以這是很重要的
[00:30:24.000 --> 00:30:27.000]  「各按各職」
[00:30:27.000 --> 00:30:32.000]  然後要用愛心說誠實話
[00:30:32.000 --> 00:30:36.000]  有恩賜還要有愛心
[00:30:36.000 --> 00:30:38.000]  然後更重要的是
[00:30:38.000 --> 00:30:41.000]  「連於元首基督」
[00:30:41.000 --> 00:30:43.000]  凡事長進
[00:30:43.000 --> 00:30:45.000]  「連於元首基督」
[00:30:45.000 --> 00:30:47.000]  我們有一個目的
[00:30:47.000 --> 00:30:55.000]  目的就是要讓基督的身體強大
[00:30:55.000 --> 00:30:57.000]  無論你的恩賜是哪方面
[00:30:57.000 --> 00:30:59.000]  剛才列了二十多種恩賜
[00:30:59.000 --> 00:31:03.000]  相信還有很多恩賜在聖經裏沒有說
[00:31:03.000 --> 00:31:06.000]  但是我們要很明白
[00:31:06.000 --> 00:31:11.000]  恩賜是用來建立基督的身體
[00:31:11.000 --> 00:31:19.000]  第三點更加是用愛心來建立基督的身體
[00:31:19.000 --> 00:31:24.000]  我想大家都聽過五千兩的比喻
[00:31:24.000 --> 00:31:26.000]  耶穌說的比喻
[00:31:26.000 --> 00:31:32.000]  主人派五千兩給他
[00:31:32.000 --> 00:31:34.000]  有五千兩的人是怎樣的?
[00:31:34.000 --> 00:31:36.000]  他們說:真好,我這麼多
[00:31:36.000 --> 00:31:38.000]  我就看不起其他人
[00:31:38.000 --> 00:31:40.000]  不是,他們很努力地用他們的五千兩
[00:31:40.000 --> 00:31:41.000]  結果他們是怎樣?
[00:31:41.000 --> 00:31:43.000]  賺多了五千兩
[00:31:43.000 --> 00:31:45.000]  有些人是二千兩
[00:31:45.000 --> 00:31:48.000]  二千兩沒有說:真是論盡了
[00:31:48.000 --> 00:31:50.000]  我只有二千兩這麼少
[00:31:50.000 --> 00:31:51.000]  我不知道怎麼辦
[00:31:51.000 --> 00:31:55.000]  沒有,他們一樣很努力地賺多了二千兩
[00:31:55.000 --> 00:31:59.000]  所以無論你的恩賜有多少
[00:31:59.000 --> 00:32:01.000]  你有哪一樣的恩賜
[00:32:01.000 --> 00:32:03.000]  你都要好好地用它
[00:32:03.000 --> 00:32:04.000]  用盡它
[00:32:04.000 --> 00:32:13.000]  也要幫忙讓基督的身體能夠一起成長
[00:32:13.000 --> 00:32:15.000]  我想你們都可能聽過
[00:32:15.000 --> 00:32:21.000]  有些小朋友去看眼科醫生
[00:32:21.000 --> 00:32:23.000]  就發覺他有Lazy eye
[00:32:23.000 --> 00:32:24.000]  有沒有聽過?
[00:32:24.000 --> 00:32:25.000]  甚麼叫Lazy eye?
[00:32:25.000 --> 00:32:29.000]  即是有一隻眼可能經常都不用
[00:32:29.000 --> 00:32:30.000]  明明沒事的
[00:32:30.000 --> 00:32:33.000]  但他經常都是用某一隻眼
[00:32:33.000 --> 00:32:35.000]  第二隻眼就沒有用
[00:32:35.000 --> 00:32:37.000]  Lazy eye
[00:32:37.000 --> 00:32:40.000]  醫生的醫治方法是甚麼?
[00:32:40.000 --> 00:32:43.000]  就是找一個黑的蓋
[00:32:43.000 --> 00:32:45.000]  蓋著他的眼
[00:32:45.000 --> 00:32:47.000]  蓋著他的甚麼眼?
[00:32:47.000 --> 00:32:50.000]  好的眼
[00:32:50.000 --> 00:32:53.000]  蓋著好的眼
[00:32:53.000 --> 00:32:54.000]  那怎麼辦?
[00:32:54.000 --> 00:32:58.000]  就讓不好的眼去用
[00:32:58.000 --> 00:33:02.000]  所以假如你去到一個情況
[00:33:02.000 --> 00:33:06.000]  你剛剛開始成長
[00:33:06.000 --> 00:33:07.000]  你有那個恩賜
[00:33:07.000 --> 00:33:09.000]  你要去發揮去用
[00:33:09.000 --> 00:33:13.000]  你就要好像那隻Lazy eye一樣
[00:33:13.000 --> 00:33:18.000]  要努力地去用它
[00:33:18.000 --> 00:33:22.000]  但假如你又是那一件事
[00:33:22.000 --> 00:33:24.000]  在團隊裏
[00:33:24.000 --> 00:33:26.000]  你是很精的
[00:33:26.000 --> 00:33:27.000]  很好的
[00:33:27.000 --> 00:33:29.000]  你都要被蓋著
[00:33:29.000 --> 00:33:30.000]  為甚麼?
[00:33:30.000 --> 00:33:32.000]  去讓你團隊裏面
[00:33:32.000 --> 00:33:34.000]  另外的一部份
[00:33:34.000 --> 00:33:39.000]  可以更加去運用到他的恩賜
[00:33:39.000 --> 00:33:44.000]  以致彼此將可以一起配搭
[00:33:44.000 --> 00:33:46.000]  一起成長
[00:33:46.000 --> 00:33:50.000]  所以Lazy eye是有弱的那隻
[00:33:50.000 --> 00:33:53.000]  但亦有強的那隻都要配合
[00:33:53.000 --> 00:33:56.000]  所以強和弱一起配合的時候
[00:33:56.000 --> 00:33:57.000]  他就怎樣?
[00:33:57.000 --> 00:33:59.000]  「唯用愛心說誠實話
[00:33:59.000 --> 00:34:00.000]  凡事長進
[00:34:00.000 --> 00:34:02.000]  連於元首基督
[00:34:02.000 --> 00:34:04.000]  全身都靠他聯絡得合適
[00:34:04.000 --> 00:34:06.000]  百節各按各職
[00:34:06.000 --> 00:34:10.000]  照著各體的功用彼此相助」
[00:34:10.000 --> 00:34:11.000]  結果怎樣?
[00:34:11.000 --> 00:34:13.000]  「叫身體漸漸增長
[00:34:13.000 --> 00:34:17.000]  在愛中建立自己」
[00:34:17.000 --> 00:34:18.000]  頂姐妹
[00:34:18.000 --> 00:34:24.000]  這個就是用我們多元的恩賜的方法
[00:34:24.000 --> 00:34:28.000]  神給我們每一個人都有恩賜
[00:34:28.000 --> 00:34:30.000]  是給我們糧食
[00:34:30.000 --> 00:34:32.000]  而我們要用它
[00:34:32.000 --> 00:34:34.000]  我們用的時候
[00:34:34.000 --> 00:34:36.000]  要用愛心去用
[00:34:36.000 --> 00:34:38.000]  要彼此的配搭
[00:34:38.000 --> 00:34:41.000]  是一起在教會裏面
[00:34:41.000 --> 00:34:44.000]  是讓教會來成長
[00:34:44.000 --> 00:34:47.000]  更加是用教會
[00:34:47.000 --> 00:34:50.000]  以愛心的成長
[00:34:50.000 --> 00:34:52.000]  結束的時候
[00:34:52.000 --> 00:34:54.000]  跟大家說一個故事
[00:34:54.000 --> 00:34:57.000]  這個故事其實是真的
[00:34:57.000 --> 00:34:59.000]  是十九世紀的時候
[00:34:59.000 --> 00:35:03.000]  教會歷史上的一個例子
[00:35:03.000 --> 00:35:06.000]  當這個小朋友
[00:35:06.000 --> 00:35:09.000]  當時他十二、三歲的時候
[00:35:09.000 --> 00:35:12.000]  他比較窮
[00:35:12.000 --> 00:35:16.000]  他每個週日都走路回教會的時候
[00:35:16.000 --> 00:35:20.000]  發覺教會前面的路很濕
[00:35:20.000 --> 00:35:22.000]  所以人們很難走
[00:35:22.000 --> 00:35:23.000]  很泥濘
[00:35:23.000 --> 00:35:24.000]  因為濕的泥路
[00:35:24.000 --> 00:35:25.000]  十九世紀的時候
[00:35:25.000 --> 00:35:28.000]  石屎的路不是那麼多
[00:35:28.000 --> 00:35:30.000]  於是他每個星期
[00:35:30.000 --> 00:35:33.000]  用少少錢買幾塊磚
[00:35:33.000 --> 00:35:35.000]  去砌一塊
[00:35:35.000 --> 00:35:38.000]  第二個星期再買幾塊磚
[00:35:38.000 --> 00:35:40.000]  又再砌多一塊
[00:35:40.000 --> 00:35:42.000]  他砌了幾個星期之後
[00:35:42.000 --> 00:35:44.000]  牧師看到
[00:35:44.000 --> 00:35:46.000]  牧師看到之後就問他
[00:35:46.000 --> 00:35:48.000]  為什麼你會這樣做呢?
[00:35:48.000 --> 00:35:49.000]  他就跟牧師說
[00:35:49.000 --> 00:35:52.000]  我想砌好那條路
[00:35:52.000 --> 00:35:53.000]  但沒有錢
[00:35:53.000 --> 00:35:56.000]  所以我每個星期砌少少
[00:35:56.000 --> 00:35:59.000]  牧師聽到之後就很受感動
[00:35:59.000 --> 00:36:02.000]  然後在崇拜的時候
[00:36:02.000 --> 00:36:06.000]  就去為他感恩祈禱
[00:36:06.000 --> 00:36:08.000]  然後在講道的時候
[00:36:08.000 --> 00:36:10.000]  就將他的例子講了出來
[00:36:10.000 --> 00:36:11.000]  結果怎樣?
[00:36:11.000 --> 00:36:12.000]  結果會友就說
[00:36:12.000 --> 00:36:16.000]  原來一個這麼缺乏的小朋友
[00:36:16.000 --> 00:36:19.000]  他也願意為教會
[00:36:19.000 --> 00:36:22.000]  為神的家有這樣的貢獻
[00:36:22.000 --> 00:36:25.000]  於是很快人們就籌到款
[00:36:25.000 --> 00:36:28.000]  那條路就建了一條很好的路
[00:36:28.000 --> 00:36:30.000]  變成大家去教會
[00:36:30.000 --> 00:36:33.000]  再不用像慣來慣去的
[00:36:33.000 --> 00:36:35.000]  又或者會積到整個腳都是泥
[00:36:35.000 --> 00:36:37.000]  那麼笨拙
[00:36:37.000 --> 00:36:39.000]  這個小朋友長大之後
[00:36:39.000 --> 00:36:44.000]  他也成為一個很好的基督徒
[00:36:44.000 --> 00:36:46.000]  他那時候十幾歲
[00:36:46.000 --> 00:36:49.000]  到了七十幾歲才離世
[00:36:49.000 --> 00:36:53.000]  他十七歲就開始做主一學的導師
[00:36:53.000 --> 00:36:55.000]  他十幾歲到十七歲
[00:36:55.000 --> 00:36:57.000]  他就做主一學的學生
[00:36:57.000 --> 00:36:59.000]  然後十七歲開始
[00:36:59.000 --> 00:37:01.000]  他就做主一學的導師
[00:37:01.000 --> 00:37:04.000]  一直到他七十歲離世的時候
[00:37:04.000 --> 00:37:06.000]  因為他一生的座右銘
[00:37:06.000 --> 00:37:09.000]  就會說我要先求神的國
[00:37:09.000 --> 00:37:11.000]  和神的義
[00:37:11.000 --> 00:37:13.000]  所以他不是主一學的學生
[00:37:13.000 --> 00:37:15.000]  就是主一學的導師
[00:37:15.000 --> 00:37:16.000]  不是主一學的導師
[00:37:16.000 --> 00:37:18.000]  他又會回去做主一學的學生
[00:37:18.000 --> 00:37:22.000]  後來他做生意做得很好
[00:37:22.000 --> 00:37:23.000]  很成功
[00:37:23.000 --> 00:37:25.000]  他在費城開了一間
[00:37:25.000 --> 00:37:27.000]  美國很大的百貨公司
[00:37:27.000 --> 00:37:30.000]  他有很漂亮的管風琴
[00:37:30.000 --> 00:37:34.000]  但是當他要預備開張的時候
[00:37:34.000 --> 00:37:36.000]  他才發覺原來慕迪先生
[00:37:36.000 --> 00:37:38.000]  在費城開報道會
[00:37:38.000 --> 00:37:41.000]  於是他就延遲他的開幕
[00:37:41.000 --> 00:37:46.000]  讓慕迪先生可以借用他的商場
[00:37:46.000 --> 00:37:49.000]  來開報道會
[00:37:49.000 --> 00:37:51.000]  然後他才開幕
[00:37:51.000 --> 00:37:54.000]  所以我們看到他一生的
[00:37:54.000 --> 00:37:55.000]  是為神奉獻
[00:37:55.000 --> 00:37:58.000]  一生的將他所有的
[00:37:58.000 --> 00:37:59.000]  用出來
[00:37:59.000 --> 00:38:01.000]  我講道通常都會
[00:38:01.000 --> 00:38:03.000]  最後是這樣說
[00:38:03.000 --> 00:38:05.000]  「於我何干」
[00:38:05.000 --> 00:38:07.000]  剛才你們都聽了
[00:38:07.000 --> 00:38:10.000]  大概四十五分鐘左右
[00:38:10.000 --> 00:38:15.000]  這篇道對你有什麼關係呢?
[00:38:15.000 --> 00:38:18.000]  這篇道對你有什麼關係呢?
[00:38:18.000 --> 00:38:21.000]  你是否懶惰要掩蓋那一種
[00:38:21.000 --> 00:38:26.000]  還是你是懶惰要努力增大那一種呢?
[00:38:26.000 --> 00:38:28.000]  你會不會去發掘
[00:38:28.000 --> 00:38:31.000]  耶穌基督給了你什麼恩賜
[00:38:31.000 --> 00:38:32.000]  然後你發揮
[00:38:32.000 --> 00:38:36.000]  然後繼續為你的恩賜去發展
[00:38:36.000 --> 00:38:38.000]  假如你不是很清楚
[00:38:38.000 --> 00:38:39.000]  你有什麼恩賜
[00:38:39.000 --> 00:38:42.000]  你可以找魯牧師傾談
[00:38:42.000 --> 00:38:46.000]  他一定可以為大家開一個講座
[00:38:46.000 --> 00:38:49.000]  有些恩賜調查
[00:38:49.000 --> 00:38:53.000]  讓你去找回自己的恩賜
[00:38:53.000 --> 00:38:58.000]  願意每一個信徒
[00:38:58.000 --> 00:39:05.000]  都能夠成為主所能用
[00:39:05.000 --> 00:39:10.000]  因為恩賜是為了裝備每一位信徒
[00:39:10.000 --> 00:39:14.000]  做自奉的工作去建立基督的身體
[00:39:14.000 --> 00:39:15.000]  我們低頭祈禱吧
[00:39:15.000 --> 00:39:19.000]  天父上帝願你使用洪恩嘉的弟兄姊妹
[00:39:19.000 --> 00:39:21.000]  幫助他們
[00:39:21.000 --> 00:39:24.000]  讓他們都可以找到自己的恩賜
[00:39:24.000 --> 00:39:27.000]  也發揮自己的恩賜
[00:39:27.000 --> 00:39:32.000]  最後也可以為自己的恩賜去繼續發展
[00:39:32.000 --> 00:39:36.000]  讓他們成為一間蒙愛的教會
[00:39:36.000 --> 00:39:39.000]  教會能夠長大成熟
[00:39:39.000 --> 00:39:44.000]  能夠在你的命上被高舉
[00:39:44.000 --> 00:39:46.000]  也可以去榮耀你的名
[00:39:46.000 --> 00:39:48.000]  聽我們的祈禱
[00:39:48.000 --> 00:39:50.000]  奉耶穌基督的名頭
[00:39:50.000 --> 00:39:51.000]  阿門
[00:39:51.000 --> 00:39:53.000]  (字幕製作/時間軸:秋月AutumnMoon)
[00:39:53.000 --> 00:39:55.000]  (影片完結)

