
[00:00:00.000 --> 00:00:07.000]  請教授和學生們進行聖祭禮儀
[00:20:38.000 --> 00:20:41.000]  以致你將耶穌基督的愛
[00:20:41.000 --> 00:20:43.000]  與人分享的時候
[00:20:43.000 --> 00:20:46.000]  你自己都很大的喜樂
[00:20:46.000 --> 00:20:49.000]  來充滿你的心
[00:20:49.000 --> 00:20:51.000]  也都有一種滿足感
[00:20:51.000 --> 00:20:53.000]  因為耶穌基督的愛
[00:20:53.000 --> 00:20:57.000]  令你能夠關心有需要的人
[00:20:57.000 --> 00:20:59.000]  我們今天結束的時候
[00:20:59.000 --> 00:21:03.000]  可否再讀一次今天的金句
[00:21:03.000 --> 00:21:04.000]  很簡單
[00:21:04.000 --> 00:21:06.000]  一節的金句
[00:21:06.000 --> 00:21:07.000]  預備起
[00:21:07.000 --> 00:21:10.000]  如今常傳的
[00:21:10.000 --> 00:21:13.000]  有信有望有愛
[00:21:13.000 --> 00:21:16.000]  最大的是愛
[00:21:16.000 --> 00:21:20.000]  哥林多前書十三章十三節
[00:21:20.000 --> 00:21:21.000]  我們一起低頭祈禱
[00:21:21.000 --> 00:21:25.000]  慈愛天父我們感謝你
[00:21:25.000 --> 00:21:29.000]  今天我們從一節熟悉的經文當中
[00:21:29.000 --> 00:21:31.000]  再去反思我們的生活
[00:21:31.000 --> 00:21:34.000]  是否真的好像世界的光
[00:21:34.000 --> 00:21:40.000]  來光照我們身邊黑暗的地方呢?
[00:21:40.000 --> 00:21:42.000]  我們是否好像一盞燈台
[00:21:42.000 --> 00:21:45.000]  擺在檯面上
[00:21:45.000 --> 00:21:48.000]  能夠光照全家的人呢?
[00:21:48.000 --> 00:21:50.000]  天父求你常常提醒我們
[00:21:50.000 --> 00:21:53.000]  可能一些平時很細微的動作
[00:21:53.000 --> 00:21:57.000]  很不起眼的一些行動
[00:21:57.000 --> 00:22:02.000]  但是因為背後有耶穌基督的關愛
[00:22:02.000 --> 00:22:05.000]  就能夠變成不一樣
[00:22:05.000 --> 00:22:08.000]  能夠在我們的生活當中
[00:22:08.000 --> 00:22:12.000]  可以實踐愛的功課
[00:22:12.000 --> 00:22:14.000]  愛的操練
[00:22:14.000 --> 00:22:16.000]  也都能夠去見證
[00:22:16.000 --> 00:22:20.000]  上帝你就是愛的源頭
[00:22:20.000 --> 00:22:22.000]  我們屬你的兒女
[00:22:22.000 --> 00:22:24.000]  也都成為你的器皿
[00:22:24.000 --> 00:22:29.000]  能夠去將福音傳開
[00:22:29.000 --> 00:22:31.000]  求主祝福帶領我們弟兄姊妹
[00:22:31.000 --> 00:22:35.000]  能夠享受到這一份
[00:22:35.000 --> 00:22:38.000]  從天父而來的愛
[00:22:38.000 --> 00:22:41.000]  能夠激勵我們的生命
[00:22:41.000 --> 00:22:44.000]  我們感恩禱告奉耶穌的名及
[00:22:44.000 --> 00:22:46.000]  阿門
[00:22:46.000 --> 00:22:48.000]  (下集待續)
[00:22:48.000 --> 00:22:50.000]  (字幕製作/時間軸:秋月AutumnMoon)

