
[00:00:00.000 --> 00:00:03.660]  各位紅恩堂的弟兄姊妹
[00:19:34.000 --> 00:19:34.800]  不過
[00:19:34.800 --> 00:19:37.800]  當很多星一起發光的時候
[00:19:37.800 --> 00:19:40.400]  就能夠照亮黑夜
[00:19:40.400 --> 00:19:44.800]  讓人能夠辨別方向
[00:19:44.800 --> 00:19:47.600]  我記得四年多前的暑假
[00:19:47.600 --> 00:19:49.600]  在我自己服侍的教會
[00:19:49.600 --> 00:19:52.200]  有幾位大專生和畢業生
[00:19:52.200 --> 00:19:55.400]  他們去了韓國參加青少年
[00:19:55.400 --> 00:19:57.400]  呼音工作的會議
[00:19:57.400 --> 00:20:00.000]  他們回來之後很興高采烈地
[00:20:00.000 --> 00:20:02.000]  分享他們的所見所聞
[00:20:02.000 --> 00:20:03.000]  我記得
[00:20:03.000 --> 00:20:05.200]  他們提到最後一晚
[00:20:05.200 --> 00:20:07.200]  有一個陪靈的聚會
[00:20:07.200 --> 00:20:10.000]  他們回憶當晚是這樣的
[00:20:10.000 --> 00:20:13.000]  在這些聚會中間
[00:20:13.000 --> 00:20:14.400]  還是開始的時候
[00:20:14.400 --> 00:20:17.200]  他們每一個人都被派發
[00:20:17.200 --> 00:20:18.600]  有一支蠟燭
[00:20:18.600 --> 00:20:20.800]  不過這個蠟燭是沒有點燃的
[00:20:20.800 --> 00:20:25.600]  當所有的年輕人都坐滿了場地的時候
[00:20:25.600 --> 00:20:28.600]  後面開始就有人點燃那些蠟燭
[00:20:28.600 --> 00:20:31.000]  一開始是一個人
[00:20:31.000 --> 00:20:33.200]  幾個人點著那些蠟燭
[00:20:33.200 --> 00:20:35.400]  然後他們就將那些火光
[00:20:35.400 --> 00:20:40.200]  一直傳遞到每一個青少年人的手上
[00:20:40.200 --> 00:20:43.000]  讓他們的蠟燭都被燃點
[00:20:43.000 --> 00:20:46.200]  你可以想像一下當時的畫面
[00:20:46.200 --> 00:20:48.000]  一開始不是很光
[00:20:48.000 --> 00:20:49.200]  不過到了最後
[00:20:49.200 --> 00:20:52.200]  所有人都拿著燭光
[00:20:52.200 --> 00:20:56.200]  整個場地都發出光芒
[00:20:56.200 --> 00:21:01.000]  頂姐妹,當教會要守住上帝生命之道的時候
[00:21:01.000 --> 00:21:02.600]  單靠牧者
[00:21:02.600 --> 00:21:04.600]  單靠某一個教會的領袖
[00:21:04.600 --> 00:21:06.800]  我相信是不足夠的
[00:21:06.800 --> 00:21:08.400]  教會需要對公
[00:21:08.400 --> 00:21:11.400]  就好像耶穌選立十二個門徒一樣
[00:21:11.400 --> 00:21:14.200]  他們需要彼此配合
[00:21:14.200 --> 00:21:16.000]  互相勉勵
[00:21:16.000 --> 00:21:17.800]  互相打氣
[00:21:17.800 --> 00:21:21.000]  才能夠讓更多人認識上帝
[00:21:21.000 --> 00:21:22.000]  你試想像一下
[00:21:22.000 --> 00:21:25.200]  如果教會有多一些的信徒
[00:21:25.200 --> 00:21:27.000]  他們願意站出來
[00:21:27.000 --> 00:21:29.400]  成為屬靈的領袖
[00:21:29.400 --> 00:21:31.400]  人就能夠更立體知道
[00:21:31.400 --> 00:21:33.600]  信耶穌是一回事
[00:21:33.600 --> 00:21:35.200]  因為這些領袖
[00:21:35.200 --> 00:21:37.000]  是有來自不同背景
[00:21:37.000 --> 00:21:37.800]  不同性格
[00:21:37.800 --> 00:21:39.600]  不同恩賜的信徒
[00:21:39.600 --> 00:21:41.000]  他們可以知道
[00:21:41.000 --> 00:21:42.600]  原來我
[00:21:42.600 --> 00:21:44.800]  可能這種性格的弟兄姐妹
[00:21:44.800 --> 00:21:47.200]  我有些不同
[00:21:47.200 --> 00:21:50.400]  但我可以和我相似性格
[00:21:50.400 --> 00:21:52.000]  恩賜的弟兄姐妹
[00:21:52.000 --> 00:21:55.400]  去效法他們來服侍上帝
[00:21:55.400 --> 00:21:56.800]  而侍奉的領袖
[00:21:56.800 --> 00:21:58.600]  我相信也因為這個緣故
[00:21:58.600 --> 00:22:00.400]  他們不再感到
[00:22:00.400 --> 00:22:02.600]  他們是孤身作戰
[00:22:02.600 --> 00:22:04.800]  關鍵是什麼呢
[00:22:04.800 --> 00:22:06.400]  關鍵是
[00:22:06.400 --> 00:22:09.800]  有沒有人願意站出來呢
[00:22:09.800 --> 00:22:13.400]  有沒有人願意站出來
[00:22:13.400 --> 00:22:15.800]  成為那個領袖呢
[00:22:15.800 --> 00:22:17.400]  領子妹
[00:22:17.400 --> 00:22:18.600]  我們沒有一個人
[00:22:18.600 --> 00:22:21.600]  生出來就成為教會領袖
[00:22:21.600 --> 00:22:23.400]  我們都需要上師
[00:22:23.400 --> 00:22:25.000]  我們都需要學習
[00:22:25.000 --> 00:22:27.400]  但倘若我們連試
[00:22:27.400 --> 00:22:29.600]  我們都沒有去試的話
[00:22:29.600 --> 00:22:33.000]  這幅圖畫就很難實現
[00:22:33.000 --> 00:22:36.200]  教會也很難來說服
[00:22:36.200 --> 00:22:41.600]  讓人認識生命之道
[00:22:41.600 --> 00:22:43.600]  最後
[00:22:43.600 --> 00:22:47.600]  很想和大家做一個小小的總結
[00:22:47.600 --> 00:22:48.800]  我相信
[00:22:48.800 --> 00:22:51.000]  合一的成功
[00:22:51.000 --> 00:22:53.600]  是在乎弟兄姐妹
[00:22:53.600 --> 00:22:56.200]  甘心樂意的付出
[00:22:56.200 --> 00:22:58.600]  甘心的犧牲
[00:22:58.600 --> 00:22:59.700]  最後
[00:22:59.700 --> 00:23:03.800]  保羅向菲臘比信徒呼籲第三個行動
[00:23:03.800 --> 00:23:04.800]  他說
[00:23:04.800 --> 00:23:07.600]  你們也要照樣喜樂
[00:23:07.600 --> 00:23:10.000]  並且與我一同喜樂
[00:23:10.000 --> 00:23:12.200]  到底是什麼事情
[00:23:12.200 --> 00:23:16.600]  值得保羅和菲臘比信徒喜樂呢
[00:23:16.600 --> 00:23:19.400]  保羅是這樣形容自己的工作
[00:23:19.400 --> 00:23:20.800]  他說
[00:23:20.800 --> 00:23:25.600]  我以你們的信心為貢獻的祭物
[00:23:25.600 --> 00:23:28.000]  我若被囂獻在旗上
[00:23:28.000 --> 00:23:29.600]  也是喜樂
[00:23:29.600 --> 00:23:32.800]  並且與你們眾人一同喜樂
[00:23:32.800 --> 00:23:35.200]  什麼是囂獻在旗上呢
[00:23:35.200 --> 00:23:39.200]  原來古時以色列聖殿的獻祭
[00:23:39.200 --> 00:23:43.200]  有一種祭叫做囂酒祭
[00:23:43.200 --> 00:23:47.200]  古時當祭司獻上祭身
[00:23:47.200 --> 00:23:49.800]  原來在獻的同時
[00:23:49.800 --> 00:23:51.200]  或者獻的之後
[00:23:51.200 --> 00:23:55.200]  他們會將酒灑在祭壇上
[00:23:55.200 --> 00:23:59.600]  以致所獻的祭的香氣
[00:23:59.600 --> 00:24:01.000]  更加濃郁
[00:24:01.000 --> 00:24:06.000]  一同像煙一樣升上去呈獻給上帝
[00:24:06.000 --> 00:24:09.600]  保羅是菲臘比教會的成長
[00:24:09.600 --> 00:24:14.400]  就好像呈獻給上帝的祭身一樣
[00:24:14.400 --> 00:24:17.000]  當祭身被燃燒
[00:24:17.000 --> 00:24:20.400]  香氣的煙緩緩上升的時候
[00:24:20.400 --> 00:24:23.800]  雖然保羅當時因為坐牢的緣故
[00:24:23.800 --> 00:24:28.200]  他不能夠與這群信徒在同一處的地方
[00:24:28.200 --> 00:24:33.400]  但是他將他自己為福音受苦的服侍
[00:24:33.400 --> 00:24:39.400]  比喻作囂酒祭的祭身的酒一樣
[00:24:39.400 --> 00:24:44.600]  當菲臘比信徒彼此合一不斷成長的時候
[00:24:44.600 --> 00:24:47.200]  保羅亦在另一個地方
[00:24:47.200 --> 00:24:52.000]  甘心為教會作為福音的使者
[00:24:52.000 --> 00:24:54.000]  犧牲和付出
[00:24:54.000 --> 00:24:57.200]  最終與菲臘比的信徒
[00:24:57.200 --> 00:25:01.400]  一起將他們最好的侍奉呈獻給上帝
[00:25:01.400 --> 00:25:05.000]  就好像囂酒祭的酒一樣
[00:25:05.000 --> 00:25:06.600]  兩種的香氣
[00:25:06.600 --> 00:25:07.800]  兩種的濃煙
[00:25:07.800 --> 00:25:10.400]  最終升到天上
[00:25:10.400 --> 00:25:11.800]  混在一起
[00:25:11.800 --> 00:25:15.600]  就一同蒙上帝的喜悅
[00:25:15.600 --> 00:25:16.800]  頂姐妹
[00:25:16.800 --> 00:25:18.600]  保羅要說的是什麼呢?
[00:25:18.600 --> 00:25:21.400]  保羅要告訴當時的信徒
[00:25:21.400 --> 00:25:23.200]  教會要合一
[00:25:23.200 --> 00:25:25.600]  是需要一同付出的
[00:25:25.600 --> 00:25:28.000]  而他亦都是身先士卒
[00:25:28.000 --> 00:25:30.400]  他率先的付出
[00:25:30.400 --> 00:25:34.000]  他很希望透過這種犧牲
[00:25:34.000 --> 00:25:36.800]  讓大家可以跟隨
[00:25:36.800 --> 00:25:39.200]  效法著他為教會
[00:25:39.200 --> 00:25:41.200]  為上帝的緣故
[00:25:41.200 --> 00:25:44.800]  付上他們的福事
[00:25:44.800 --> 00:25:47.400]  所以跟隨耶穌的人
[00:25:47.400 --> 00:25:49.800]  是要帶著這種奉獻的心
[00:25:49.800 --> 00:25:53.400]  甘心付上造門徒的代價
[00:25:53.400 --> 00:25:55.000]  勇敢站出來
[00:25:55.000 --> 00:25:56.600]  彼此信服的
[00:25:56.600 --> 00:25:58.400]  你都是服侍上帝
[00:25:58.400 --> 00:26:02.800]  這樣我們就能夠常到做基督徒的快樂
[00:26:02.800 --> 00:26:08.000]  就能夠見證到天國的拓展
[00:26:08.000 --> 00:26:10.600]  但願弘恩堂家
[00:26:10.600 --> 00:26:12.400]  因著大家的付出
[00:26:12.400 --> 00:26:16.000]  以致能夠成為同心的教會
[00:26:16.000 --> 00:26:17.800]  因著大家的合一
[00:26:17.800 --> 00:26:22.200]  以致我們能夠成為明亮的神聖
[00:26:22.200 --> 00:26:23.800]  照亮黑暗
[00:26:23.800 --> 00:26:27.200]  讓天國得以拓展
[00:26:27.200 --> 00:26:28.200]  阿門

