
[00:00:00.000 --> 00:00:04.000]  脫下口罩可能會方便一點
[00:16:53.000 --> 00:16:57.000]  他就是經驗到神跡了
[00:16:57.000 --> 00:16:59.000]  因為有一個特殊的需要
[00:16:59.000 --> 00:17:01.000]  要展現給這些人看
[00:17:01.000 --> 00:17:05.000]  這位主我們信的神是真的
[00:17:05.000 --> 00:17:07.000]  你可想而知
[00:17:07.000 --> 00:17:09.000]  神可以這樣做
[00:17:09.000 --> 00:17:11.000]  但基督如何呢
[00:17:11.000 --> 00:17:13.000]  就不是說我們現在叫死人復活
[00:17:13.000 --> 00:17:15.000]  兒子不用看醫生了
[00:17:15.000 --> 00:17:17.000]  我可以叫你復活了
[00:17:17.000 --> 00:17:19.000]  你要相信我
[00:17:19.000 --> 00:17:21.000]  不是這些
[00:17:21.000 --> 00:17:25.000]  是說基督在地上
[00:17:25.000 --> 00:17:27.000]  完全沒有保留的
[00:17:27.000 --> 00:17:29.000]  愛每一個罪人
[00:17:29.000 --> 00:17:33.000]  他愛那些麻瘋病人
[00:17:33.000 --> 00:17:35.000]  親手摸那些麻瘋病人
[00:17:35.000 --> 00:17:41.000]  主耶穌接納那些碎利和娼妓
[00:17:41.000 --> 00:17:45.000]  這一份的愛是神聖的
[00:17:45.000 --> 00:17:47.000]  不單止不會玷污他自己
[00:17:47.000 --> 00:17:49.000]  反而這一份的愛
[00:17:49.000 --> 00:17:51.000]  去到這些人的心靈
[00:17:51.000 --> 00:17:53.000]  是會得到醫治
[00:17:53.000 --> 00:17:57.000]  是會得到真正的解脫
[00:17:57.000 --> 00:17:59.000]  脫離罪的解脫
[00:17:59.000 --> 00:18:01.000]  約翰告訴我們
[00:18:01.000 --> 00:18:05.000]  只要我們讓這顆愛的種子
[00:18:05.000 --> 00:18:07.000]  在你的內心裏
[00:18:07.000 --> 00:18:09.000]  你去愛
[00:18:09.000 --> 00:18:13.000]  你就會經驗基督是怎樣
[00:18:13.000 --> 00:18:16.000]  你這個學習愛的肢體
[00:18:16.000 --> 00:18:19.000]  你就會像耶穌
[00:18:19.000 --> 00:18:21.000]  像耶穌
[00:18:21.000 --> 00:18:23.000]  一路蒙神的愛
[00:18:23.000 --> 00:18:28.000]  一路得到別人對你的肯定
[00:18:28.000 --> 00:18:30.000]  我教主的學
[00:18:30.000 --> 00:18:32.000]  因為浸禮班
[00:18:32.000 --> 00:18:35.000]  要和大家談一下他們的得救見證
[00:18:35.000 --> 00:18:36.000]  他們不相信我
[00:18:36.000 --> 00:18:38.000]  以前未相信耶穌
[00:18:38.000 --> 00:18:40.000]  一天吃兩包煙
[00:18:40.000 --> 00:18:42.000]  飛仔的頭髮又長
[00:18:42.000 --> 00:18:44.000]  開電單車的樣子
[00:18:44.000 --> 00:18:45.000]  他們不相信
[00:18:45.000 --> 00:18:47.000]  牧師你都不是這樣的樣子
[00:18:47.000 --> 00:18:51.000]  我說就是因為福音改變我的生命
[00:18:51.000 --> 00:18:53.000]  福音令到我們每一個人
[00:18:53.000 --> 00:18:58.000]  可以得到明白神聖的愛
[00:18:58.000 --> 00:19:00.000]  不是我先愛神
[00:19:00.000 --> 00:19:04.000]  不是因為神知道我今天會成為一個牧者
[00:19:04.000 --> 00:19:05.000]  所以祂愛我
[00:19:05.000 --> 00:19:06.000]  不是的
[00:19:06.000 --> 00:19:09.000]  大家你和我那個開始
[00:19:09.000 --> 00:19:12.000]  是在神眼中一個罪人
[00:19:12.000 --> 00:19:14.000]  是祂愛我們
[00:19:14.000 --> 00:19:16.000]  譬如剛才的施班的獻唱
[00:19:16.000 --> 00:19:19.000]  平安在神裡面
[00:19:19.000 --> 00:19:23.000]  他們穿著施班的禮服
[00:19:23.000 --> 00:19:25.000]  其實是代表著天使
[00:19:25.000 --> 00:19:27.000]  替大家獻唱
[00:19:27.000 --> 00:19:29.000]  這個身份很神聖
[00:19:29.000 --> 00:19:32.000]  所以他們有很多時間要準備
[00:19:32.000 --> 00:19:34.000]  要去練習
[00:19:34.000 --> 00:19:38.000]  讓最好的呈獻給上帝
[00:19:38.000 --> 00:19:40.000]  所以這些身份
[00:19:40.000 --> 00:19:44.000]  代表我們在教會是與眾不同的
[00:19:44.000 --> 00:19:45.000]  頂姐妹
[00:19:45.000 --> 00:19:46.000]  你在世界
[00:19:46.000 --> 00:19:47.000]  你在生活
[00:19:47.000 --> 00:19:49.000]  你有沒有受到壓制呢?
[00:19:49.000 --> 00:19:52.000]  你有沒有受到別人的歧視呢?
[00:19:52.000 --> 00:19:54.000]  你有沒有在你的困難裡面
[00:19:54.000 --> 00:19:56.000]  沒有出路呢?
[00:19:56.000 --> 00:19:58.000]  教會告訴我們
[00:19:58.000 --> 00:20:02.000]  每一個都是神所愛的
[00:20:02.000 --> 00:20:04.000]  我們愛
[00:20:04.000 --> 00:20:09.000]  因為神首先愛我們每一個罪人
[00:20:09.000 --> 00:20:11.000]  所以很盼望今早
[00:20:11.000 --> 00:20:13.000]  很簡短的一個訊息
[00:20:13.000 --> 00:20:16.000]  你有沒有讓你這一顆愛的種子
[00:20:16.000 --> 00:20:20.000]  成為你永恆的幸福的伴隨呢?
[00:20:20.000 --> 00:20:22.000]  你要讓這顆種子
[00:20:22.000 --> 00:20:24.000]  一路的生長
[00:20:24.000 --> 00:20:26.000]  求主祝福大家
[00:20:26.000 --> 00:20:28.000]  盼望我們一起學習
[00:20:28.000 --> 00:20:30.000]  我們一起祈禱
[00:20:30.000 --> 00:20:31.000]  多謝主
[00:20:31.000 --> 00:20:33.000]  再一次我們在今早
[00:20:33.000 --> 00:20:35.000]  來宣認主耶穌
[00:20:35.000 --> 00:20:37.000]  祢的救恩
[00:20:37.000 --> 00:20:39.000]  是將我們每一個拯救
[00:20:39.000 --> 00:20:43.000]  雖然剛才不是每一個都可以來領聖餐
[00:20:43.000 --> 00:20:46.000]  只不過是未接受水禮
[00:20:46.000 --> 00:20:49.000]  所以未得到這個機會
[00:20:49.000 --> 00:20:51.000]  但是我們坐在這裡
[00:20:51.000 --> 00:20:53.000]  大家都是很想明白
[00:20:53.000 --> 00:20:55.000]  什麼叫做救恩
[00:20:55.000 --> 00:20:57.000]  什麼叫做信主耶穌
[00:20:57.000 --> 00:21:01.000]  盼望我們在主的大愛裡面
[00:21:01.000 --> 00:21:03.000]  在洪恩家
[00:21:03.000 --> 00:21:05.000]  經驗到這一份的愛
[00:21:05.000 --> 00:21:08.000]  彼此切實的相愛
[00:21:08.000 --> 00:21:10.000]  還有我們可以經驗到
[00:21:10.000 --> 00:21:13.000]  上帝就住在我們的關係
[00:21:13.000 --> 00:21:15.000]  我們這個群體裡面
[00:21:15.000 --> 00:21:16.000]  求主幫助
[00:21:16.000 --> 00:21:17.000]  多謝主
[00:21:17.000 --> 00:21:20.000]  因為是祢首先愛我們
[00:21:20.000 --> 00:21:21.000]  我們獻上感謝
[00:21:21.000 --> 00:21:23.000]  盼望我們的身份
[00:21:23.000 --> 00:21:25.000]  變得尊貴
[00:21:25.000 --> 00:21:27.000]  是因為主耶穌的愛
[00:21:27.000 --> 00:21:29.000]  改變我們
[00:21:29.000 --> 00:21:31.000]  我們這樣的感恩禱告
[00:21:31.000 --> 00:21:33.000]  奉耶穌基督的名
[00:21:33.000 --> 00:21:35.000]  阿門,多謝各位!
[00:21:35.000 --> 00:21:35.500]  拜拜

