
[00:00:00.000 --> 00:00:05.000]  (字幕提供:陳零九)
[00:20:22.000 --> 00:20:29.000]  更加用一份勇氣和信心去面對
[00:20:29.000 --> 00:20:32.000]  一個非常重要的事情
[00:20:32.000 --> 00:20:37.000]  特別是你知道擁抱其實不容易
[00:20:37.000 --> 00:20:39.000]  甚至乎是有些危險的
[00:20:39.000 --> 00:20:41.000]  我們看80年代的港產片
[00:20:41.000 --> 00:20:45.000]  你看周潤發擁抱的人通常會怎樣
[00:20:45.000 --> 00:20:48.000]  有六成機會都是會怎樣做
[00:20:48.000 --> 00:20:50.000]  人家就會在肚子裡開兩槍
[00:20:50.000 --> 00:20:52.000]  插兩刀
[00:20:52.000 --> 00:20:56.000]  擁抱是一件非常不容易的事情
[00:20:56.000 --> 00:21:00.000]  因為你有信心去躺開你的手
[00:21:00.000 --> 00:21:02.000]  完全去接受
[00:21:02.000 --> 00:21:05.000]  甚至乎去擁抱
[00:21:05.000 --> 00:21:12.000]  但是因為天父上帝的雙臂
[00:21:12.000 --> 00:21:14.000]  緊緊擁抱這個世界
[00:21:14.000 --> 00:21:16.000]  你知道這個世界
[00:21:16.000 --> 00:21:19.000]  正正是天父上帝的世界
[00:21:19.000 --> 00:21:22.000]  更加是去擁抱這個世界的時候
[00:21:22.000 --> 00:21:24.000]  我們一班天父上帝的兒女
[00:21:24.000 --> 00:21:26.000]  正正有這份本錢
[00:21:26.000 --> 00:21:30.000]  同樣去擁抱這個世界
[00:21:30.000 --> 00:21:35.000]  我一切所有的都是你的
[00:21:35.000 --> 00:21:39.000]  因此面對著這個命運
[00:21:39.000 --> 00:21:44.000]  我們都去學習去面對這個命運
[00:21:44.000 --> 00:21:47.000]  我爸爸在暑假的時候
[00:21:47.000 --> 00:21:52.000]  六月尾發現胃有血
[00:21:52.000 --> 00:21:55.000]  以為是胃潰瘍
[00:21:55.000 --> 00:22:00.000]  發現原來有些癌細胞在上面
[00:22:00.000 --> 00:22:02.000]  一開始以為只是切一點點
[00:22:02.000 --> 00:22:05.000]  後來因為在上面的位置不能切一點點
[00:22:05.000 --> 00:22:08.000]  整個位置都要切除
[00:22:08.000 --> 00:22:10.000]  很快六月尾知道
[00:22:10.000 --> 00:22:12.000]  七月檢查
[00:22:12.000 --> 00:22:15.000]  七月尾就要去動手術
[00:22:15.000 --> 00:22:18.000]  很記得和他吃最後晚餐
[00:22:18.000 --> 00:22:20.000]  他有胃之前的最後一餐
[00:22:20.000 --> 00:22:23.000]  在汀水圍吃一人火鍋
[00:22:23.000 --> 00:22:25.000]  一起吃最後一餐
[00:22:25.000 --> 00:22:28.000]  切完之後很快
[00:22:28.000 --> 00:22:32.000]  就要過一個無謂的生活
[00:22:32.000 --> 00:22:36.000]  由食道直接到小腸
[00:22:36.000 --> 00:22:39.000]  每一口吃的東西
[00:22:39.000 --> 00:22:42.000]  營養奶或其他食物
[00:22:42.000 --> 00:22:44.000]  一吃下去都很不舒服
[00:22:44.000 --> 00:22:46.000]  身體很痛
[00:22:46.000 --> 00:22:48.000]  腸胃很痛
[00:22:48.000 --> 00:22:50.000]  爸爸最喜歡吃東西
[00:22:50.000 --> 00:22:52.000]  突然間不能吃東西
[00:22:52.000 --> 00:22:56.000]  人生沒有了90%的樂趣
[00:22:56.000 --> 00:23:05.000]  當我去暑假和他去看病的時候
[00:23:05.000 --> 00:23:11.000]  香港政府的醫療系統都很物流式
[00:23:11.000 --> 00:23:14.000]  基本上大家人就拿著皺紋
[00:23:14.000 --> 00:23:16.000]  在那裡分流看
[00:23:16.000 --> 00:23:18.000]  營養師看外科
[00:23:18.000 --> 00:23:20.000]  每人看五分鐘就走出來
[00:23:20.000 --> 00:23:22.000]  再去看別的地方
[00:23:22.000 --> 00:23:26.000]  當你在排隊看皺紋的時候
[00:23:26.000 --> 00:23:29.000]  你發現原來在香港
[00:23:29.000 --> 00:23:34.000]  和你家裡差不多租慾的人很多
[00:23:34.000 --> 00:23:36.000]  多到整個街市都一樣
[00:23:36.000 --> 00:23:40.000]  皺紋就很熱鬧地坐著等待看醫生
[00:23:40.000 --> 00:23:46.000]  基本上我們就是這樣去面對
[00:23:46.000 --> 00:23:48.000]  沒有胃就沒有胃
[00:23:48.000 --> 00:23:50.000]  這件事就沒有了
[00:23:50.000 --> 00:23:53.000]  人生之後的日子
[00:23:53.000 --> 00:23:55.000]  就是這樣慢慢去學習
[00:23:55.000 --> 00:23:58.000]  適應這樣的生活
[00:23:58.000 --> 00:24:03.000]  你可以覺得很悲慘
[00:24:03.000 --> 00:24:05.000]  但同時間你知道
[00:24:05.000 --> 00:24:09.000]  你只能在天賦的懷抱裡
[00:24:09.000 --> 00:24:12.000]  去擁抱你所面臨的遭遇
[00:24:12.000 --> 00:24:15.000]  我想大家都面對很多類似的情景
[00:24:15.000 --> 00:24:17.000]  面對我們人生裡
[00:24:17.000 --> 00:24:20.000]  或者家人裡的一些遭遇
[00:24:20.000 --> 00:24:22.000]  我們似乎不能改變
[00:24:22.000 --> 00:24:26.000]  我們只能憑著信心
[00:24:26.000 --> 00:24:28.000]  帶著一點快樂
[00:24:28.000 --> 00:24:32.000]  去擁抱我們面前的遭遇
[00:24:32.000 --> 00:24:36.000]  不過大家聽過這個故事
[00:24:36.000 --> 00:24:43.000]  一位稱為包山王的黎智偉的故事
[00:24:43.000 --> 00:24:46.000]  黎智偉在十幾年前
[00:24:46.000 --> 00:24:50.000]  是一個人稱為包山王的香港運動員
[00:24:50.000 --> 00:24:55.000]  最高曾經是全球排名第八名的攀石運動員
[00:24:55.000 --> 00:24:59.000]  2011年有一次他在屯門公路開電單車的時候
[00:24:59.000 --> 00:25:02.000]  突然有一輛超速的私家車撞向他
[00:25:02.000 --> 00:25:04.000]  然後他撞向隔離線
[00:25:04.000 --> 00:25:07.000]  然後突然有另一輛車再駛過去
[00:25:07.000 --> 00:25:10.000]  令到他整個人的脊椎
[00:25:10.000 --> 00:25:15.000]  從此下半身癱瘓
[00:25:15.000 --> 00:25:18.000]  他也想不到自己當年28歲
[00:25:18.000 --> 00:25:22.000]  從此終結了他運動員的生涯
[00:25:22.000 --> 00:25:27.000]  下半世都要在一個冷冰冰的輪椅裡度過
[00:25:27.000 --> 00:25:30.000]  當然有很多無數的眼淚
[00:25:30.000 --> 00:25:32.000]  很多的困苦
[00:25:32.000 --> 00:25:34.000]  很多的痛苦
[00:25:34.000 --> 00:25:43.000]  幾年之後我們就知道黎智偉決定擁抱他的命運
[00:25:43.000 --> 00:25:48.000]  甚至乎擁抱他一直要坐著冷冰冰的輪椅
[00:25:48.000 --> 00:25:50.000]  今天沒有帶這張照片出來
[00:25:50.000 --> 00:25:51.000]  大家可以看看
[00:25:51.000 --> 00:25:53.000]  自己搜索一下
[00:25:53.000 --> 00:25:55.000]  可能大家見過
[00:25:55.000 --> 00:26:00.000]  就是他抱著他坐的輪椅
[00:26:00.000 --> 00:26:02.000]  再一次來攀石
[00:26:02.000 --> 00:26:04.000]  一個很震撼的圖畫
[00:26:04.000 --> 00:26:07.000]  雖然他要坐輪椅
[00:26:07.000 --> 00:26:10.000]  但他願意來擁抱他的命運
[00:26:10.000 --> 00:26:13.000]  繼續向前走下去
[00:26:13.000 --> 00:26:19.000]  所以我想我們都是這樣
[00:26:19.000 --> 00:26:23.000]  面對著我們人生裡的困難
[00:26:23.000 --> 00:26:25.000]  這個世界、這個社會
[00:26:25.000 --> 00:26:29.000]  我們自己很多不同的遭遇
[00:26:29.000 --> 00:26:32.000]  我們嘗試去學習去擁抱
[00:26:32.000 --> 00:26:34.000]  不是因為你擁抱到
[00:26:34.000 --> 00:26:38.000]  我們去擁抱的是天父一直擁抱的世界
[00:26:38.000 --> 00:26:41.000]  我們的命運就交託在上帝的手裡
[00:26:41.000 --> 00:26:43.000]  我們一起祈禱
[00:26:43.000 --> 00:26:46.000]  天父我們感謝你
[00:26:46.000 --> 00:26:50.000]  因為你是擁抱著你所愛的世界
[00:26:50.000 --> 00:26:54.000]  你去快樂地去面對這個世界
[00:26:54.000 --> 00:26:59.000]  因為知道這個世界無論多麼黑暗、猖狂
[00:26:59.000 --> 00:27:02.000]  但都仍然在你這份懷抱裡
[00:27:02.000 --> 00:27:04.000]  所以我們作為你的兒女
[00:27:04.000 --> 00:27:06.000]  我們求主你幫助我們
[00:27:06.000 --> 00:27:08.000]  能夠可以同樣地學習
[00:27:08.000 --> 00:27:10.000]  去擁抱你所擁抱的東西
[00:27:10.000 --> 00:27:13.000]  我們都將我們手裡
[00:27:13.000 --> 00:27:17.000]  或者眼前見到的很多問題
[00:27:17.000 --> 00:27:19.000]  我們解決不到的問題
[00:27:19.000 --> 00:27:23.000]  我們教會裡的大兄姊妹
[00:27:23.000 --> 00:27:24.000]  老牧師等等
[00:27:24.000 --> 00:27:25.000]  我們都交託給你
[00:27:25.000 --> 00:27:28.000]  我們能夠可以一起去擁抱
[00:27:28.000 --> 00:27:33.000]  去憑信心去面對我們所面對的
[00:27:33.000 --> 00:27:36.000]  我們都知道我們無論遭遇什麼
[00:27:36.000 --> 00:27:38.000]  都仍然在你的手裡
[00:27:38.000 --> 00:27:40.000]  求主你讓我們能夠快樂
[00:27:40.000 --> 00:27:41.000]  能夠堅強
[00:27:41.000 --> 00:27:44.000]  能夠有信心去發現你給我們的恩典
[00:27:44.000 --> 00:27:45.000]  奉主命求
[00:27:45.000 --> 00:27:46.000]  阿們
[00:27:46.000 --> 00:27:46.500]  好了
[00:27:46.500 --> 00:27:47.500]  謝謝大家

