
[00:00:00.000 --> 00:00:05.000]  丁字妹新年快樂,主因滿滿
[00:22:46.000 --> 00:22:48.000]  所以頂姐妹
[00:22:48.000 --> 00:22:52.000]  我們在洪恩家齊躍動的時候
[00:22:52.000 --> 00:22:57.000]  我們必須要從禱告開始
[00:22:57.000 --> 00:23:00.000]  今年的教會年提是什麼呢?
[00:23:00.000 --> 00:23:03.000]  不如你們讀給我聽吧
[00:23:03.000 --> 00:23:06.000]  懷抱報道初心
[00:23:06.000 --> 00:23:09.000]  福音獻給社群
[00:23:09.000 --> 00:23:14.000]  這個年提就是大家訂出來的
[00:23:14.000 --> 00:23:18.000]  同工和一些管委一起訂出來
[00:23:18.000 --> 00:23:20.000]  不過不夠
[00:23:20.000 --> 00:23:23.000]  就要所有的肢體
[00:23:23.000 --> 00:23:26.000]  一起來起行的時候
[00:23:26.000 --> 00:23:31.000]  才能夠達成今年的年提
[00:23:31.000 --> 00:23:35.000]  否則就只是一個口號
[00:23:35.000 --> 00:23:37.000]  盼望每位弟兄姊妹
[00:23:37.000 --> 00:23:40.000]  我們都用實際的行動
[00:23:40.000 --> 00:23:43.000]  我們去到這個社區
[00:23:43.000 --> 00:23:46.000]  去關顧文后
[00:23:46.000 --> 00:23:50.000]  新出主耶穌基督愛的援手
[00:23:50.000 --> 00:23:54.000]  很記得是一套電影
[00:23:54.000 --> 00:23:56.000]  不過是好幾年之前的
[00:23:56.000 --> 00:23:59.000]  《降巨靈》
[00:23:59.000 --> 00:24:01.000]  我讀不出這三個字
[00:24:01.000 --> 00:24:06.000]  這套是真人真事改編的電影
[00:24:06.000 --> 00:24:08.000]  很感人的
[00:24:08.000 --> 00:24:11.000]  是講到在第二次大戰的時候
[00:24:11.000 --> 00:24:13.000]  一位美國的軍醫
[00:24:13.000 --> 00:24:15.000]  是一個基督徒
[00:24:15.000 --> 00:24:20.000]  隨軍隊去到日本沖繩島打仗
[00:24:20.000 --> 00:24:22.000]  他當時很堅持
[00:24:22.000 --> 00:24:25.000]  堅持上帝所頒布的十誡
[00:24:25.000 --> 00:24:29.000]  不可殺人的教訓
[00:24:29.000 --> 00:24:35.000]  所以他堅持不向敵人開槍
[00:24:35.000 --> 00:24:42.000]  並且向上帝作出了一個毀身的使命和祈禱
[00:24:42.000 --> 00:24:48.000]  他說救得一個就一個
[00:24:48.000 --> 00:24:51.000]  所以在整個戰爭裡面
[00:24:51.000 --> 00:24:57.000]  他救了很多受重傷或者行動不便的同胞
[00:24:57.000 --> 00:24:59.000]  雖然也有很多人很憤怒他
[00:24:59.000 --> 00:25:01.000]  為什麼你不開槍?
[00:25:01.000 --> 00:25:03.000]  為什麼你不開槍去殺人?
[00:25:03.000 --> 00:25:08.000]  但是在第二次大戰結束之後
[00:25:08.000 --> 00:25:11.000]  美國總統就頒了一個勳章給他
[00:25:11.000 --> 00:25:17.000]  表揚他救了很多同胞的偉大精神
[00:25:17.000 --> 00:25:23.000]  所以在搶救靈魂的事情裡面
[00:25:23.000 --> 00:25:25.000]  我們都需要有這個精神
[00:25:25.000 --> 00:25:29.000]  救得一個就一個
[00:25:29.000 --> 00:25:34.000]  所以我們要努力救得一個就一個
[00:25:34.000 --> 00:25:40.000]  沒有異象,民就放肆
[00:25:40.000 --> 00:25:42.000]  放肆是什麼意思?
[00:25:42.000 --> 00:25:44.000]  其實不用說也知道
[00:25:44.000 --> 00:25:47.000]  罵小孩的時候不要放肆
[00:25:47.000 --> 00:25:52.000]  就是說不要輕率自把自為
[00:25:52.000 --> 00:25:54.000]  所以今天在這個真言裡面
[00:25:54.000 --> 00:26:00.000]  他說的那兩句就是沒有異象,民就放肆
[00:26:00.000 --> 00:26:08.000]  下面那兩句就是為遵守律法的便為有福
[00:26:08.000 --> 00:26:11.000]  所以在我們的家庭裡面
[00:26:11.000 --> 00:26:13.000]  或者在我們的社區裡面
[00:26:13.000 --> 00:26:20.000]  當所有的人都能夠遵守上帝所定的律法
[00:26:20.000 --> 00:26:23.000]  遵守上帝給我們的教導
[00:26:23.000 --> 00:26:27.000]  我們接受來走出來
[00:26:27.000 --> 00:26:30.000]  我們的生活和人的關係
[00:26:30.000 --> 00:26:37.000]  自然能夠有一個快樂、幸福和諧的生活
[00:26:37.000 --> 00:26:44.000]  所以這個錦宣家我忘記了
[00:26:44.000 --> 00:26:46.000]  改了他做洪恩家
[00:26:46.000 --> 00:26:48.000]  在上年我跟他們說的時候
[00:26:48.000 --> 00:26:54.000]  我們需要在這個全部的屬靈的頂姐妹
[00:26:54.000 --> 00:26:56.000]  一起來去慶行的時候
[00:26:56.000 --> 00:26:59.000]  我們需要有這些認定
[00:26:59.000 --> 00:27:01.000]  我們一起來去讀好不好?
[00:27:01.000 --> 00:27:02.000]  1、2、3
[00:27:02.000 --> 00:27:07.000]  我生命最高目標是為了榮耀上帝
[00:27:07.000 --> 00:27:10.000]  並重讚他的美善
[00:27:10.000 --> 00:27:14.000]  我願意多操練上帝給的恩賜
[00:27:14.000 --> 00:27:18.000]  並且運用他來榮耀上帝
[00:27:18.000 --> 00:27:20.000]  所以我們記得一件事
[00:27:20.000 --> 00:27:24.000]  我們所作的一切要榮耀上帝
[00:27:24.000 --> 00:27:29.000]  並且我們每一個人都要按著自己的恩賜
[00:27:29.000 --> 00:27:33.000]  我們來去發揮、侍奉上帝
[00:27:33.000 --> 00:27:36.000]  我們一起讀第三、第四
[00:27:36.000 --> 00:27:37.000]  1、2、3
[00:27:37.000 --> 00:27:42.000]  我會努力建立與弟兄姊妹之間的友情
[00:27:42.000 --> 00:27:44.000]  彼此相愛
[00:27:44.000 --> 00:27:47.000]  我願意勤讀聖經、祈禱
[00:27:47.000 --> 00:27:50.000]  讓上帝改變我的生命
[00:27:50.000 --> 00:27:52.000]  所以弟兄姊妹
[00:27:52.000 --> 00:27:56.000]  我們要去跟弟兄姊妹有一個和諧的關係
[00:27:56.000 --> 00:27:59.000]  然後我們活出這個愛
[00:27:59.000 --> 00:28:03.000]  但是我們自己的屬靈生命如何被提升呢?
[00:28:03.000 --> 00:28:06.000]  多禱告、多讀聖經
[00:28:06.000 --> 00:28:10.000]  唯有聖經的話語改變我們的生命
[00:28:10.000 --> 00:28:15.000]  這句是在網上抄出來的
[00:28:15.000 --> 00:28:16.000]  很好
[00:28:16.000 --> 00:28:20.000]  有意象我們才有使命
[00:28:20.000 --> 00:28:23.000]  有使命我們就知道我們要去傳遞
[00:28:23.000 --> 00:28:26.000]  如果不是有意象在我們裡面
[00:28:26.000 --> 00:28:28.000]  我們沒有事做是沒有用的
[00:28:28.000 --> 00:28:31.000]  但當我們去傳遞意象的時候
[00:28:31.000 --> 00:28:33.000]  我們才有事做
[00:28:33.000 --> 00:28:36.000]  但如果我們每個人都不做事的話
[00:28:36.000 --> 00:28:38.000]  我們就只能坐在這裡
[00:28:38.000 --> 00:28:41.000]  但當我們肯為上帝工作的時候
[00:28:41.000 --> 00:28:44.000]  就經歷到上帝的能力
[00:28:44.000 --> 00:28:46.000]  所以你經常覺得我沒有什麼恩賜
[00:28:46.000 --> 00:28:48.000]  我的恩賜只有很少
[00:28:48.000 --> 00:28:50.000]  只要肯踏出去做的時候
[00:28:50.000 --> 00:28:54.000]  會經歷到上帝奇妙的能力
[00:28:54.000 --> 00:28:56.000]  經歷到上帝奇妙的能力
[00:28:56.000 --> 00:28:58.000]  我們就可以出來講見證了
[00:28:58.000 --> 00:28:59.000]  所以弟兄姊妹
[00:28:59.000 --> 00:29:03.000]  我們經常說我們沒有什麼話說
[00:29:03.000 --> 00:29:04.000]  沒有什麼經歷
[00:29:04.000 --> 00:29:08.000]  就是因為我們沒有向前踏出一步
[00:29:08.000 --> 00:29:10.000]  所以最後結束的時候
[00:29:10.000 --> 00:29:12.000]  我們就唱一首
[00:29:12.000 --> 00:29:13.000]  簡太告訴我們
[00:29:13.000 --> 00:29:15.000]  大家都很熟悉的
[00:29:15.000 --> 00:29:17.000]  《要忠心》這首副歌
[00:29:17.000 --> 00:29:32.000]  要忠心 忠心
[00:29:32.000 --> 00:29:37.000]  切忘我 要我是否
[00:29:37.000 --> 00:29:42.000]  忠心 要忠心
[00:29:42.000 --> 00:29:47.000]  忠於你的永要我
[00:29:47.000 --> 00:29:51.000]  要忠心 忠心
[00:29:51.000 --> 00:29:56.000]  忠別人 都我尊重
[00:29:56.000 --> 00:29:58.000]  無能可敬方
[00:29:58.000 --> 00:30:01.000]  必要著自薄
[00:30:01.000 --> 00:30:05.000]  願至雙健於終生
[00:30:05.000 --> 00:30:09.000]  我想請問有多少人是不認識這首詩歌的呢?
[00:30:10.000 --> 00:30:13.000]  一、二
[00:30:13.000 --> 00:30:14.000]  只有兩個人不認識
[00:30:14.000 --> 00:30:15.000]  三個人不認識
[00:30:15.000 --> 00:30:17.000]  四個人不認識
[00:30:17.000 --> 00:30:19.000]  五個、六個、七個
[00:30:19.000 --> 00:30:21.000]  沒理由是這樣的聲量
[00:30:21.000 --> 00:30:22.000]  是不是?
[00:30:22.000 --> 00:30:26.000]  我們要為上帝去啟行
[00:30:26.000 --> 00:30:27.000]  侍奉的時候
[00:30:27.000 --> 00:30:29.000]  可不可以用盡全力
[00:30:29.000 --> 00:30:30.000]  再來快一點
[00:30:30.000 --> 00:30:31.000]  請大家等一等
[00:30:31.000 --> 00:30:35.000]  一、二、三
[00:30:35.000 --> 00:30:39.000]  要忠心 忠心
[00:30:39.000 --> 00:30:43.000]  切忘我 要我是否
[00:30:43.000 --> 00:30:47.000]  忠心 要忠心
[00:30:47.000 --> 00:30:51.000]  忠於你的永要我
[00:30:51.000 --> 00:30:55.000]  要忠心 忠心
[00:30:55.000 --> 00:30:59.000]  忠別人 都我尊重
[00:30:59.000 --> 00:31:02.000]  無能可敬方
[00:31:02.000 --> 00:31:04.000]  必要著自薄
[00:31:04.000 --> 00:31:09.000]  願至雙健於終生
[00:31:10.000 --> 00:31:12.000]  我們一起同心圖局
[00:31:12.000 --> 00:31:15.000]  天父真是感謝您
[00:31:15.000 --> 00:31:19.000]  看到洪恩家他們一路的增長
[00:31:19.000 --> 00:31:22.000]  弟兄姊妹一路的熱心侍奉
[00:31:22.000 --> 00:31:24.000]  他們和諧的相處
[00:31:24.000 --> 00:31:26.000]  我們感謝主
[00:31:26.000 --> 00:31:29.000]  最後願意在新的一年裡
[00:31:29.000 --> 00:31:31.000]  給每一位弟兄姊妹
[00:31:31.000 --> 00:31:32.000]  都很認定
[00:31:32.000 --> 00:31:35.000]  這就是我們屬靈的家
[00:31:35.000 --> 00:31:38.000]  我們要一起在當中參與
[00:31:38.000 --> 00:31:40.000]  我們來侍奉
[00:31:40.000 --> 00:31:42.000]  我們有多的做多
[00:31:42.000 --> 00:31:43.000]  有少的做少
[00:31:43.000 --> 00:31:46.000]  但我們每個人都可以做的就是禱告
[00:31:46.000 --> 00:31:47.000]  主就求您
[00:31:47.000 --> 00:31:48.000]  求您來幫助
[00:31:48.000 --> 00:31:50.000]  幫助我們眾弟兄姊妹
[00:31:50.000 --> 00:31:52.000]  惠著主您的國度
[00:31:52.000 --> 00:31:55.000]  獻上更多的禱告和獨經
[00:31:55.000 --> 00:31:57.000]  求主幫助
[00:31:57.000 --> 00:32:00.000]  幫助讓我們能夠同心合意的
[00:32:00.000 --> 00:32:02.000]  慶旺福音
[00:32:02.000 --> 00:32:03.000]  求主使用
[00:32:03.000 --> 00:32:05.000]  多謝您垂聽禱告
[00:32:05.000 --> 00:32:09.000]  是奉靠主耶穌基督得勝的明智而求
[00:32:09.000 --> 00:32:11.000]  Amen
[00:32:11.000 --> 00:32:13.000]  謝謝大家收看,下次見!

