
[00:00:00.000 --> 00:00:03.200]  各位兄弟姐妹,午安!
[00:18:56.400 --> 00:18:58.400]  而是不斷在基督裡面
[00:18:58.400 --> 00:19:02.400]  去支取 去取得上帝新的恩典
[00:19:02.400 --> 00:19:05.400]  這個正是欣賞佳音的意思
[00:19:05.400 --> 00:19:06.400]  不是加很多
[00:19:06.400 --> 00:19:08.400]  而是不斷的更新 更換
[00:19:08.400 --> 00:19:10.400]  不斷的去代替
[00:19:10.400 --> 00:19:12.400]  這是恩典的本質
[00:19:12.400 --> 00:19:15.400]  因此 既然這是恩典的本質的時候
[00:19:15.400 --> 00:19:20.400]  我就明白上帝的說話是恩典的意思
[00:19:20.400 --> 00:19:22.400]  上帝的說話是恩典
[00:19:22.400 --> 00:19:26.400]  所以上帝的說話是不停的和你更新
[00:19:26.400 --> 00:19:28.400]  在這個關係裡面
[00:19:28.400 --> 00:19:32.400]  你用你的生命不斷的和上帝接觸
[00:19:32.400 --> 00:19:33.400]  上帝不斷的和你說話
[00:19:33.400 --> 00:19:36.400]  你不斷的去聆聽
[00:19:36.400 --> 00:19:39.400]  不斷的去更新 不斷的去連接
[00:19:39.400 --> 00:19:45.400]  然後不斷的再次和上帝交流 去認識
[00:19:45.400 --> 00:19:49.400]  然後被上帝恩典去豐盛 去壓倒
[00:19:49.400 --> 00:19:53.400]  這個正是恩典的特性
[00:19:53.400 --> 00:19:58.400]  所以最後用摩西的律法來做對比
[00:19:58.400 --> 00:20:01.400]  他說 律法本是藉著摩西傳的
[00:20:01.400 --> 00:20:05.400]  恩典和真理都是從耶穌基督來的
[00:20:05.400 --> 00:20:08.400]  沒錯的 寫在法版上的律法是容易的
[00:20:08.400 --> 00:20:10.400]  因為是有板有眼
[00:20:10.400 --> 00:20:12.400]  白紙一紙寫清楚 是不是
[00:20:12.400 --> 00:20:15.400]  但是上帝的說話是在這個之上
[00:20:15.400 --> 00:20:17.400]  他不是要推翻律法
[00:20:17.400 --> 00:20:18.400]  不過說律法以上
[00:20:18.400 --> 00:20:21.400]  更加要不斷的在關係裡面
[00:20:21.400 --> 00:20:25.400]  去聆聽 去聽到上帝的說話
[00:20:25.400 --> 00:20:30.400]  上帝的說話永遠都是不停的和你有關係
[00:20:30.400 --> 00:20:34.400]  你只能不斷的聆聽 留心去查看上帝的說話
[00:20:34.400 --> 00:20:37.400]  簡單的做個總結
[00:20:37.400 --> 00:20:38.400]  我們說幾點
[00:20:38.400 --> 00:20:39.400]  第一個是什麼
[00:20:39.400 --> 00:20:41.400]  耶穌基督就是上帝的說話
[00:20:41.400 --> 00:20:45.400]  這個是用分辨最重要的信息告訴你
[00:20:45.400 --> 00:20:47.400]  這個說話就是耶穌自己
[00:20:47.400 --> 00:20:49.400]  第二 上帝的說話是真理
[00:20:49.400 --> 00:20:51.400]  今天我們沒有說的
[00:20:51.400 --> 00:20:52.400]  不過大家都明白的
[00:20:52.400 --> 00:20:55.400]  第三 上帝的說話是恩典
[00:20:55.400 --> 00:20:58.400]  所以我們不能夠take it for granted
[00:20:58.400 --> 00:21:01.400]  要好好地去珍惜它
[00:21:01.400 --> 00:21:03.400]  好好地承載它
[00:21:03.400 --> 00:21:05.400]  第四 恩上加恩
[00:21:05.400 --> 00:21:09.400]  上帝的說話是要求我們不斷在基督裡面
[00:21:09.400 --> 00:21:14.400]  去根深蒂固 用我們的生命來承載它
[00:21:14.400 --> 00:21:18.400]  我們簡單的來說一些應用
[00:21:18.400 --> 00:21:21.400]  既然上帝的說話是恩典的時候
[00:21:21.400 --> 00:21:24.400]  有幾點可以跟大家想一想
[00:21:24.400 --> 00:21:30.400]  第一 我們說話的本質本來就是恩典
[00:21:30.400 --> 00:21:33.400]  如果上帝的說話是恩典的時候
[00:21:33.400 --> 00:21:34.400]  我們作為基督徒
[00:21:34.400 --> 00:21:37.400]  無論你是外向也好 內向也好
[00:21:37.400 --> 00:21:39.400]  我們願意和別人說話
[00:21:39.400 --> 00:21:42.400]  本來就是一件恩典的事情
[00:21:42.400 --> 00:21:46.400]  我們因為愛的緣故
[00:21:46.400 --> 00:21:47.400]  因為神的緣故
[00:21:47.400 --> 00:21:50.400]  我們願意開口和別人說話
[00:21:50.400 --> 00:21:53.400]  你每一個願意打開口和別人說話的對象
[00:21:53.400 --> 00:21:55.400]  無論是7-11的職員
[00:21:55.400 --> 00:21:58.400]  還是你的父母 還是你的兒子都好
[00:21:58.400 --> 00:22:00.400]  當我們願意和別人開口說話的時候
[00:22:00.400 --> 00:22:04.400]  這都是帶著上帝的恩典來和他們說話
[00:22:04.400 --> 00:22:06.400]  因為你願意愛他們
[00:22:06.400 --> 00:22:07.400]  願意和他們結合關係
[00:22:07.400 --> 00:22:09.400]  我們就這樣和他們說話
[00:22:09.400 --> 00:22:12.400]  無論你多麼內向也好
[00:22:12.400 --> 00:22:14.400]  我們都願意作為基督徒
[00:22:14.400 --> 00:22:20.400]  都願意以說話來成為和別人結合關係的方法
[00:22:20.400 --> 00:22:22.400]  當然留心我們的說話
[00:22:22.400 --> 00:22:24.400]  因為這是一個恩典的出口
[00:22:24.400 --> 00:22:26.400]  也是一個愛的表達
[00:22:26.400 --> 00:22:31.400]  所以我覺得沒有所謂說話的藝術
[00:22:31.400 --> 00:22:33.400]  任何一個說話的藝術
[00:22:33.400 --> 00:22:37.400]  單單有技巧而沒有那種愛的時候
[00:22:37.400 --> 00:22:39.400]  這只是表面的功夫
[00:22:39.400 --> 00:22:42.400]  無論你的說話多麼口賤拔拙
[00:22:42.400 --> 00:22:44.400]  多麼不會說話也好
[00:22:44.400 --> 00:22:46.400]  帶著這份恩典和別人說話
[00:22:46.400 --> 00:22:51.400]  是我們基督徒說話的一個很重要的本意
[00:22:51.400 --> 00:22:54.400]  好好想想你自己的說話
[00:22:54.400 --> 00:22:57.400]  我們每一次和別人說話的時候
[00:22:57.400 --> 00:23:01.400]  會不會有太多套路 公式化的東西
[00:23:01.400 --> 00:23:05.400]  還是真真正正和別人有著恩典的關係呢
[00:23:05.400 --> 00:23:11.400]  第二 我們要想的是聖經作為一個上帝的說話
[00:23:11.400 --> 00:23:14.400]  耶穌基督是上帝說話的本身
[00:23:14.400 --> 00:23:18.400]  聖經正是很重要被寫成的上帝說話
[00:23:18.400 --> 00:23:20.400]  去見證著耶穌基督自己
[00:23:20.400 --> 00:23:23.400]  不知道你們怎樣理解聖經
[00:23:23.400 --> 00:23:28.400]  我們從宣道會 由錦書到現在
[00:23:28.400 --> 00:23:30.400]  聖經都可以的
[00:23:30.400 --> 00:23:32.400]  但不及曾牧師那麼好
[00:23:32.400 --> 00:23:34.400]  因為他的宗派非常厲害
[00:23:34.400 --> 00:23:36.400]  背誦聖經是很厲害的
[00:23:36.400 --> 00:23:39.400]  背誦聖經和金句是非常厲害的
[00:23:39.400 --> 00:23:45.400]  重點不是要大家背誦熟多少
[00:23:45.400 --> 00:23:48.400]  或者能夠很熟地轉回來背誦
[00:23:48.400 --> 00:23:54.400]  而是好好地將這句說話放在你心中
[00:23:54.400 --> 00:24:00.400]  我想沒有將你心中結連的一句說話
[00:24:00.400 --> 00:24:02.400]  哪怕成為了很熟悉的金句也好
[00:24:02.400 --> 00:24:04.400]  這句也是一個沒有意思的說話
[00:24:04.400 --> 00:24:08.400]  唯有你自己的心命和它有交流
[00:24:08.400 --> 00:24:10.400]  用你的心命去實踐出來的神話
[00:24:10.400 --> 00:24:12.400]  才是一個有意思的說話
[00:24:12.400 --> 00:24:16.400]  真日你放在手機裡不打開來看
[00:24:16.400 --> 00:24:18.400]  基本上和其他APP沒有分別
[00:24:18.400 --> 00:24:21.400]  都是一個普通的手機APP
[00:24:21.400 --> 00:24:26.400]  當你用你的生命 真義眾知來打開來讀
[00:24:26.400 --> 00:24:28.400]  哪怕只是一節經文
[00:24:28.400 --> 00:24:32.400]  當你用你的生命投入進去
[00:24:32.400 --> 00:24:36.400]  這篇經文就正正是上帝的說話
[00:24:36.400 --> 00:24:39.400]  一個有意義有力量的上帝說話
[00:24:39.400 --> 00:24:44.400]  一本放在書架裡的聖經是沒有意思的
[00:24:44.400 --> 00:24:47.400]  一本放在手機裡的APP也沒有意思的
[00:24:47.400 --> 00:24:51.400]  唯有你自己用生命投入的說話才有意思
[00:24:51.400 --> 00:24:55.400]  聖經裡有很多不同的理解
[00:24:55.400 --> 00:25:01.400]  例如放在酒店裡的一本書
[00:25:01.400 --> 00:25:06.400]  當我們基督徒打開來閱讀的時候
[00:25:06.400 --> 00:25:10.400]  用生命投入去回應的時候
[00:25:10.400 --> 00:25:13.400]  才是一個有意義的上帝說話
[00:25:13.400 --> 00:25:16.400]  所謂學武神的說話
[00:25:16.400 --> 00:25:20.400]  未必一定要你熟悉到經文裡的説話
[00:25:20.400 --> 00:25:22.400]  懂得背誦或讀某些神學課程
[00:25:22.400 --> 00:25:26.400]  而是你把上帝的說話看為上帝的說話
[00:25:26.400 --> 00:25:32.400]  認為能夠跟你生命有關係的神話才是重要的
[00:25:32.400 --> 00:25:34.400]  真人 靈修也一樣
[00:25:34.400 --> 00:25:38.400]  如果沒有用生命去連結的話
[00:25:38.400 --> 00:25:40.400]  只不過是讀理解
[00:25:40.400 --> 00:25:43.400]  一篇文章 讀小學的時候也讀理解
[00:25:43.400 --> 00:25:45.400]  看完之後就做了
[00:25:45.400 --> 00:25:48.400]  靈修的文字其實也是一些文字
[00:25:48.400 --> 00:25:51.400]  唯有你用生命投入的時候
[00:25:51.400 --> 00:25:55.400]  將神的話語珍惜地回應的時候
[00:25:55.400 --> 00:25:58.400]  這才是真真正正上帝的說話
[00:25:58.400 --> 00:26:03.400]  最後一點就是生命的說話
[00:26:03.400 --> 00:26:10.400]  唯有將我們的生命參與的時候
[00:26:10.400 --> 00:26:15.400]  我們才能夠來到最正確的回應神的說話
[00:26:15.400 --> 00:26:19.400]  用你的生命很好的方法來投入
[00:26:19.400 --> 00:26:24.400]  透過這句話來聆聽 敬拜 求敏
[00:26:24.400 --> 00:26:28.400]  我自己在生命中有幾個階段
[00:26:28.400 --> 00:26:31.400]  很明顯知道神跟我說話
[00:26:31.400 --> 00:26:33.400]  例如我夢照的時候
[00:26:33.400 --> 00:26:35.400]  我讀書的時候
[00:26:35.400 --> 00:26:38.400]  或者是開新的教會的時候
[00:26:38.400 --> 00:26:41.400]  都很明顯知道神跟我說話
[00:26:41.400 --> 00:26:43.400]  但神怎麼跟我說話呢?
[00:26:43.400 --> 00:26:45.400]  沒有一段經文叫你開教會
[00:26:45.400 --> 00:26:47.400]  沒有一段經文叫你去德國讀書
[00:26:47.400 --> 00:26:53.400]  但當你用你的生命去參與的時候
[00:26:53.400 --> 00:26:56.400]  你透過你自己的投入的時候
[00:26:56.400 --> 00:27:00.400]  神透過不同的方式跟你說話
[00:27:00.400 --> 00:27:02.400]  可能是一段經文
[00:27:02.400 --> 00:27:05.400]  可能是弟兄姊妹的聊天
[00:27:05.400 --> 00:27:07.400]  可能是目者的提醒
[00:27:07.400 --> 00:27:10.400]  當我們願意去真而重之
[00:27:10.400 --> 00:27:13.400]  將上帝的說話看為上帝的說話的時候
[00:27:13.400 --> 00:27:15.400]  神就肯定會跟我們說話
[00:27:15.400 --> 00:27:17.400]  今天我們教會
[00:27:17.400 --> 00:27:19.400]  試試在這個星期裡
[00:27:19.400 --> 00:27:21.400]  大家試試
[00:27:21.400 --> 00:27:27.400]  認真地將上帝的說話看為寶貴
[00:27:27.400 --> 00:27:29.400]  這句話可能很簡單
[00:27:29.400 --> 00:27:31.400]  但我可以用粵語來形容
[00:27:31.400 --> 00:27:33.400]  將上帝的說話
[00:27:33.400 --> 00:27:36.400]  看為跟你生命有關係的東西
[00:27:36.400 --> 00:27:39.400]  不是純粹課程內容
[00:27:39.400 --> 00:27:41.400]  或者是諸侯的教導
[00:27:41.400 --> 00:27:44.400]  而是跟你生命有關係的時候
[00:27:44.400 --> 00:27:47.400]  當你願意這樣去理解的時候
[00:27:47.400 --> 00:27:49.400]  神必定會對你說話
[00:27:49.400 --> 00:27:52.400]  因為上帝仍然在說話
[00:27:52.400 --> 00:27:57.400]  縱然今天我們不容易見到神的時候
[00:27:57.400 --> 00:28:00.400]  但上帝仍然在說話
[00:28:00.400 --> 00:28:05.400]  只要我們願意將上帝的說話看為寶貴的時候
[00:28:05.400 --> 00:28:07.400]  這是非常重要的
[00:28:07.400 --> 00:28:09.400]  不妨大家試試
[00:28:09.400 --> 00:28:10.400]  在這個星期裡
[00:28:10.400 --> 00:28:12.400]  你面對一些情況的時候
[00:28:12.400 --> 00:28:17.400]  當你願意相信神跟你說話的時候
[00:28:17.400 --> 00:28:19.400]  上帝必定會對你說話
[00:28:19.400 --> 00:28:20.400]  我們一起祈禱
[00:28:20.400 --> 00:28:25.400]  耶穌基督
[00:28:25.400 --> 00:28:27.400]  我們知道祢是那位
[00:28:27.400 --> 00:28:31.400]  上帝到誠肉身的上帝
[00:28:31.400 --> 00:28:34.400]  我們能夠透過祢認識上帝
[00:28:34.400 --> 00:28:39.400]  能夠聆聽上帝對我們生命的命令
[00:28:39.400 --> 00:28:45.400]  我們求祢讓我們再次將祢的說話看為寶貴
[00:28:45.400 --> 00:28:47.400]  我們不單要背多少金句
[00:28:47.400 --> 00:28:49.400]  或者讀多少次聖經
[00:28:49.400 --> 00:28:50.400]  這些都重要
[00:28:50.400 --> 00:28:53.400]  但最重要的是我們將祢的說話
[00:28:53.400 --> 00:28:55.400]  當作上帝的說話
[00:28:55.400 --> 00:28:58.400]  一個跟我們生命有關係的說話
[00:28:58.400 --> 00:29:00.400]  求祢這樣幫助我們
[00:29:00.400 --> 00:29:02.400]  也是鼓勵我們
[00:29:02.400 --> 00:29:04.400]  在這個星期裡
[00:29:04.400 --> 00:29:06.400]  我們能夠聽見祢自己的說話
[00:29:06.400 --> 00:29:09.400]  祢的說話我們願意去跟從
[00:29:09.400 --> 00:29:10.400]  願意去實踐
[00:29:10.400 --> 00:29:14.400]  我們求祢在我們生命的環境裡
[00:29:14.400 --> 00:29:16.400]  無論是我們的工作
[00:29:16.400 --> 00:29:18.400]  我們的生活處境
[00:29:18.400 --> 00:29:19.400]  我們生活的難題
[00:29:19.400 --> 00:29:22.400]  將祢的說話成為我們很重要的一部分
[00:29:22.400 --> 00:29:24.400]  我們在這個情境裡
[00:29:24.400 --> 00:29:26.400]  來聆聽祢的說話
[00:29:26.400 --> 00:29:29.400]  求主祢這樣對我們說話
[00:29:29.400 --> 00:29:31.400]  求祢這樣幫助我們
[00:29:31.400 --> 00:29:32.400]  我們每一個基督徒
[00:29:32.400 --> 00:29:37.400]  我們都珍惜來聆聽
[00:29:37.400 --> 00:29:39.400]  因為祢的說話是恩上加恩
[00:29:39.400 --> 00:29:41.400]  不斷地來更新
[00:29:41.400 --> 00:29:43.400]  不斷地來跟我們說話
[00:29:43.400 --> 00:29:45.400]  求主祢這樣的幫助
[00:29:45.400 --> 00:29:46.400]  逢主明求
[00:29:46.400 --> 00:29:47.400]  阿們

