
[00:00:00.000 --> 00:00:03.000]  「擴寬Touchout」
[00:19:29.640 --> 00:19:33.640]  但是同時他也察覺到
[00:19:33.640 --> 00:19:37.640]  原來他自己死了
[00:19:37.640 --> 00:19:42.640]  他可能已經去到天堂了
[00:19:42.640 --> 00:19:45.640]  突然就有個人出現告訴他
[00:19:45.640 --> 00:19:46.640]  他說
[00:19:46.640 --> 00:19:49.640]  你一會兒將會遇到五個人
[00:19:49.640 --> 00:19:51.640]  這五個人
[00:19:51.640 --> 00:19:55.640]  都會跟你在生平的事情裡面有關
[00:19:55.640 --> 00:19:58.640]  他會跟你聊天的
[00:19:58.640 --> 00:20:01.640]  於是他就去遊樂場走路
[00:20:01.640 --> 00:20:03.640]  走著走著的時候
[00:20:03.640 --> 00:20:05.640]  他就看到了
[00:20:05.640 --> 00:20:08.640]  他在年輕的時候
[00:20:08.640 --> 00:20:10.640]  他打仗的時候
[00:20:10.640 --> 00:20:14.640]  和他一起打仗的其中一個朋友
[00:20:14.640 --> 00:20:18.640]  這個朋友當時是做隊長的
[00:20:18.640 --> 00:20:21.640]  他很欣賞的地方
[00:20:21.640 --> 00:20:23.640]  當時隊長看到他的時候
[00:20:23.640 --> 00:20:24.640]  就跟他說
[00:20:24.640 --> 00:20:27.640]  艾迪很久沒見了
[00:20:27.640 --> 00:20:29.640]  一直跟他說起
[00:20:29.640 --> 00:20:31.640]  在打仗的時候的事情
[00:20:31.640 --> 00:20:34.640]  但是說著說著的時候
[00:20:34.640 --> 00:20:37.640]  他發覺原本這個地方
[00:20:37.640 --> 00:20:38.640]  我剛才說了
[00:20:38.640 --> 00:20:41.640]  很光明、很燦爛的
[00:20:41.640 --> 00:20:43.640]  但是突然間所有的色彩
[00:20:43.640 --> 00:20:46.640]  變成了灰色
[00:20:46.640 --> 00:20:49.640]  那些樹葉都枯了
[00:20:49.640 --> 00:20:52.640]  葉都掉下來了
[00:20:52.640 --> 00:20:55.640]  隊長告訴他
[00:20:55.640 --> 00:20:59.640]  因為他在戰場上
[00:20:59.640 --> 00:21:01.640]  他都同樣犧牲了
[00:21:01.640 --> 00:21:03.640]  他死了
[00:21:03.640 --> 00:21:07.640]  難怪變成這樣
[00:21:07.640 --> 00:21:10.640]  但是隊長跟著告訴他
[00:21:10.640 --> 00:21:12.640]  告訴艾迪
[00:21:12.640 --> 00:21:13.640]  你知不知道
[00:21:13.640 --> 00:21:16.640]  你那隻跛腳
[00:21:16.640 --> 00:21:19.640]  是我射到你跛的
[00:21:19.640 --> 00:21:23.640]  這個艾迪很生氣
[00:21:23.640 --> 00:21:26.640]  你為什麼無端射我的腳
[00:21:26.640 --> 00:21:29.640]  以致我跛了
[00:21:29.640 --> 00:21:31.640]  我沒有前途了
[00:21:31.640 --> 00:21:34.640]  蹲在這個遊樂場做了幾十年
[00:21:34.640 --> 00:21:36.640]  這個艾迪很生氣
[00:21:36.640 --> 00:21:39.640]  生氣到他拿著拳頭
[00:21:39.640 --> 00:21:41.640]  就上來打這個隊長
[00:21:41.640 --> 00:21:44.640]  但是這個隊長告訴他
[00:21:44.640 --> 00:21:47.640]  為什麼我當時開槍打你呢
[00:21:47.640 --> 00:21:50.640]  就是因為你的情緒非常激動
[00:21:50.640 --> 00:21:52.640]  叫你走,不肯走
[00:21:52.640 --> 00:21:54.640]  你如果不走下去的時候
[00:21:54.640 --> 00:21:58.640]  你會害死全隊的兵
[00:21:58.640 --> 00:22:02.640]  所以我唯有出此下策
[00:22:02.640 --> 00:22:05.640]  但迪森仍然覺得很生氣
[00:22:05.640 --> 00:22:10.640]  為什麼你害得我一生沒有成就
[00:22:10.640 --> 00:22:14.640]  然後這個隊長又問艾迪
[00:22:14.640 --> 00:22:19.640]  喂,你當日受傷了
[00:22:19.640 --> 00:22:21.640]  醒來的時候
[00:22:21.640 --> 00:22:24.640]  你有沒有再見過我
[00:22:24.640 --> 00:22:26.640]  艾迪就想
[00:22:26.640 --> 00:22:30.640]  是呀,沒有再見過他
[00:22:30.640 --> 00:22:33.640]  隊長就告訴他
[00:22:33.640 --> 00:22:36.640]  在當時你暈倒了
[00:22:36.640 --> 00:22:39.640]  我們繼續逃亡
[00:22:39.640 --> 00:22:41.640]  去到我們地方
[00:22:41.640 --> 00:22:44.640]  知道敵人就安裝了地雷
[00:22:44.640 --> 00:22:48.640]  隊長他自己自願
[00:22:48.640 --> 00:22:50.640]  自己下去走走
[00:22:50.640 --> 00:22:53.640]  測試一下哪裡有地雷
[00:22:53.640 --> 00:22:56.640]  他走著走著走著的時候
[00:22:56.640 --> 00:23:00.640]  他突然聽到天上有直升機來
[00:23:00.640 --> 00:23:03.640]  救援隊來救他的時候
[00:23:03.640 --> 00:23:05.640]  他很興奮
[00:23:05.640 --> 00:23:07.640]  所以突然興奮的時候
[00:23:07.640 --> 00:23:09.640]  他就疏忽了
[00:23:09.640 --> 00:23:12.640]  腳就不經意踏中了地雷
[00:23:12.640 --> 00:23:17.640]  結果這個隊長就粉身碎骨
[00:23:17.640 --> 00:23:21.640]  所以我死了
[00:23:21.640 --> 00:23:25.640]  然後慢慢跟艾迪解釋
[00:23:25.640 --> 00:23:28.640]  你當日不肯走
[00:23:28.640 --> 00:23:31.640]  我就寧願犧牲了你的腳
[00:23:31.640 --> 00:23:35.640]  但我保住全隊人的性命
[00:23:35.640 --> 00:23:39.640]  你一輩子為了自己沒有了腳
[00:23:39.640 --> 00:23:43.640]  一輩子都在憤怒的生活
[00:23:43.640 --> 00:23:46.640]  一輩子又變成了古叔
[00:23:46.640 --> 00:23:48.640]  什麼都埋怨
[00:23:48.640 --> 00:23:51.640]  值不值得?
[00:23:51.640 --> 00:23:53.640]  你是不是要將這個憤怒
[00:23:53.640 --> 00:23:57.640]  帶到永生呢?
[00:23:57.640 --> 00:24:00.640]  隊長接著就說
[00:24:00.640 --> 00:24:02.640]  說句真話
[00:24:02.640 --> 00:24:05.640]  我都犧牲了
[00:24:05.640 --> 00:24:07.640]  我為了全隊人
[00:24:07.640 --> 00:24:10.640]  我自己主動去測試地雷
[00:24:10.640 --> 00:24:12.640]  究竟在哪裡
[00:24:12.640 --> 00:24:15.640]  但就是因為我走錯了一步
[00:24:15.640 --> 00:24:18.640]  我粉身碎骨
[00:24:18.640 --> 00:24:20.640]  我不能夠再見到
[00:24:20.640 --> 00:24:22.640]  我在世界上的妻子
[00:24:22.640 --> 00:24:24.640]  見不到我自己的兒子
[00:24:24.640 --> 00:24:27.640]  也見不到我父母
[00:24:27.640 --> 00:24:31.640]  不過我犧牲了自己一條命
[00:24:31.640 --> 00:24:35.640]  我可以救了整隊人的生命
[00:24:35.640 --> 00:24:40.640]  有時我們好像失去了一些很珍貴的東西
[00:24:40.640 --> 00:24:44.640]  但如果我們失去了這些珍貴的東西
[00:24:44.640 --> 00:24:50.640]  但換來其他人得到很多益處的時候
[00:24:50.640 --> 00:24:53.640]  這個是不是值得呢?
[00:24:53.640 --> 00:24:56.640]  我當時也很感動
[00:24:56.640 --> 00:24:59.640]  現在才明白了
[00:24:59.640 --> 00:25:03.640]  為什麼隊長要射他的腿
[00:25:03.640 --> 00:25:05.640]  我很感動
[00:25:05.640 --> 00:25:11.640]  於是伸出手來抱緊隊長
[00:25:11.640 --> 00:25:14.640]  這時候他又發現
[00:25:14.640 --> 00:25:17.640]  整個遊樂場
[00:25:17.640 --> 00:25:21.640]  原本那些變成了很灰暗的顏色
[00:25:21.640 --> 00:25:25.640]  突然又光明又燦爛了
[00:25:25.640 --> 00:25:29.640]  原本那些樹又枯了,又落葉了
[00:25:29.640 --> 00:25:32.640]  現在竟然又出了樹葉
[00:25:32.640 --> 00:25:35.640]  又出了花,又出了果子
[00:25:35.640 --> 00:25:40.640]  整個遊樂場變得很有色彩
[00:25:40.640 --> 00:25:43.640]  我發現原來
[00:25:43.640 --> 00:25:45.640]  當人處於一個
[00:25:45.640 --> 00:25:49.640]  肯要恕,肯彼此接納的時候
[00:25:49.640 --> 00:25:52.640]  整個人生周圍的環境
[00:25:52.640 --> 00:25:59.640]  就充滿了色彩,充滿了光明
[00:25:59.640 --> 00:26:04.640]  但當整個人生都處於一個埋怨
[00:26:04.640 --> 00:26:07.640]  在一個憤怒的時候
[00:26:07.640 --> 00:26:12.640]  周圍的顏色都是灰暗的
[00:26:12.640 --> 00:26:15.640]  我只說其中一個人
[00:26:15.640 --> 00:26:19.640]  如果說完五個人就要分五堂課講
[00:26:19.640 --> 00:26:26.640]  原來當我們在地上生活的時候
[00:26:26.640 --> 00:26:29.640]  我們將來上帝說
[00:26:29.640 --> 00:26:34.640]  不再有眼淚,不再有痛苦,不再有憤怒
[00:26:34.640 --> 00:26:36.640]  不再有不好的事情的時候
[00:26:36.640 --> 00:26:38.640]  如果在今生的裡面
[00:26:38.640 --> 00:26:42.640]  我們能夠將這個妖樹
[00:26:42.640 --> 00:26:45.640]  接納,活出來的時候
[00:26:45.640 --> 00:26:51.640]  這個不用去到永生,都可以拿到
[00:26:51.640 --> 00:26:54.640]  所以永生不是長命百歲
[00:26:54.640 --> 00:26:58.640]  不是將日子不斷地而生
[00:26:58.640 --> 00:27:01.640]  而是以馬來利
[00:27:01.640 --> 00:27:04.640]  神的帳幕在人間
[00:27:04.640 --> 00:27:07.640]  是上帝與人永遠同在
[00:27:07.640 --> 00:27:10.640]  上帝的人愛,上帝的妖樹
[00:27:10.640 --> 00:27:13.640]  接納時刻與我們同在
[00:27:13.640 --> 00:27:18.640]  而我們就要將上帝的人愛妖樹
[00:27:18.640 --> 00:27:22.640]  接納自己來走出來
[00:27:22.640 --> 00:27:25.640]  天國也不是一個地方
[00:27:25.640 --> 00:27:28.640]  一無是事,無所事事
[00:27:28.640 --> 00:27:31.640]  週日就唱歌,Hallelujah,Hallelujah
[00:27:31.640 --> 00:27:34.640]  是一個歡樂天地,不是的
[00:27:34.640 --> 00:27:38.640]  而是我們與這位永恆的上帝
[00:27:38.640 --> 00:27:41.640]  可以很親密地走在一起
[00:27:41.640 --> 00:27:46.640]  在當中有喜樂,有平安,有福祿
[00:27:46.640 --> 00:27:51.640]  但不是上帝說他是一個很獨行其事的神
[00:27:51.640 --> 00:27:53.640]  他沒有難勝的事
[00:27:53.640 --> 00:27:55.640]  所以原本有這個妖樹
[00:27:55.640 --> 00:27:57.640]  原本有仇恨,憤怒
[00:27:57.640 --> 00:28:01.640]  突然間止一止,全部變得沒有了
[00:28:01.640 --> 00:28:05.640]  不是,而是上帝要我們在今生的裡面
[00:28:05.640 --> 00:28:10.640]  就要走出來
[00:28:10.640 --> 00:28:13.640]  所以千萬不要將這麼多的憤怒
[00:28:13.640 --> 00:28:18.640]  這麼多的積怨積在我們的生命裡面
[00:28:18.640 --> 00:28:23.640]  變得我們整個生命是憂憂愁愁,古古叔叔
[00:28:23.640 --> 00:28:25.640]  所以永生不是將來的事
[00:28:25.640 --> 00:28:28.640]  作為信徒的你和我
[00:28:28.640 --> 00:28:31.640]  我們就要與耶穌基督同死
[00:28:31.640 --> 00:28:36.640]  將我們舊有的生命趕走
[00:28:36.640 --> 00:28:38.640]  不再作罪的路步
[00:28:38.640 --> 00:28:43.640]  將一切的仇恨,疾度,苦毒去致死
[00:28:43.640 --> 00:28:48.640]  唯有這樣我們才可以在今天裡面
[00:28:48.640 --> 00:28:51.640]  活出一個復活的新生命
[00:28:51.640 --> 00:28:55.640]  將將來那份沒有眼淚,沒有憂愁
[00:28:55.640 --> 00:28:59.640]  沒有痛苦,沒有仇恨的永生的福樂
[00:28:59.640 --> 00:29:02.640]  在今生的裡面活現出來
[00:29:02.640 --> 00:29:04.640]  我們一起禱告
[00:29:05.640 --> 00:29:09.640]  天父上帝我們感謝祢
[00:29:09.640 --> 00:29:12.640]  感謝主祢的恩典
[00:29:12.640 --> 00:29:16.640]  讓我們知道在祢的裡面我們有永恆的福樂
[00:29:16.640 --> 00:29:19.640]  在祢的裡面我們就去領受到
[00:29:19.640 --> 00:29:25.640]  享受到那份被遙恕,被接納
[00:29:25.640 --> 00:29:28.640]  主祢我們感謝祢幫助我們
[00:29:28.640 --> 00:29:31.640]  在地上高,我們實在遇到很多人
[00:29:31.640 --> 00:29:33.640]  我們真的很討厭,我們很不喜歡
[00:29:33.640 --> 00:29:38.640]  主但讓我們有耶穌基督那份的遙恕
[00:29:38.640 --> 00:29:41.640]  有耶穌基督那份的接納
[00:29:41.640 --> 00:29:44.640]  主我們知道不容易做的
[00:29:44.640 --> 00:29:47.640]  但祢懇求聖靈,祢加力給我們
[00:29:47.640 --> 00:29:50.640]  加這個愛給我們
[00:29:50.640 --> 00:29:53.640]  以致到我們可以能夠努力
[00:29:53.640 --> 00:29:55.640]  我們可以能夠做得到
[00:29:55.640 --> 00:29:57.640]  天父上帝求主工作
[00:29:57.640 --> 00:29:59.640]  我們感謝你垂聽禱告
[00:29:59.640 --> 00:30:03.640]  奉靠主耶穌基督得聖靈治而求
[00:30:03.640 --> 00:30:05.640]  阿們

