
[00:00:00.000 --> 00:00:04.000]  各位紅印堂弟兄姊妹平安
[00:22:57.000 --> 00:22:59.000]  甚至第二、三次
[00:22:59.000 --> 00:23:02.000]  回到他到過的城市
[00:23:02.000 --> 00:23:04.000]  去兼顧眾信徒
[00:23:04.000 --> 00:23:06.000]  去幫助他們
[00:23:06.000 --> 00:23:12.000]  讓他們在信仰上更能著地
[00:23:12.000 --> 00:23:14.000]  從保羅的書信你會發現
[00:23:14.000 --> 00:23:16.000]  其實他大部分時間
[00:23:16.000 --> 00:23:19.000]  是處理教會成長的問題
[00:23:19.000 --> 00:23:24.000]  保羅運用上帝給他的自由
[00:23:24.000 --> 00:23:28.000]  選擇服侍教會眾人
[00:23:28.000 --> 00:23:31.000]  保羅在哥羅西書中怎樣形容自己
[00:23:31.000 --> 00:23:37.000]  他說我是成為教會的僕役
[00:23:37.000 --> 00:23:40.000]  他知道靠他一個人
[00:23:40.000 --> 00:23:43.000]  不可能關顧所有人
[00:23:43.000 --> 00:23:45.000]  所以他又呼籲其他的信徒
[00:23:45.000 --> 00:23:47.000]  加入他的行列
[00:23:47.000 --> 00:23:50.000]  放下自己的優越感
[00:23:50.000 --> 00:23:56.000]  一同用愛心服侍其他人
[00:23:56.000 --> 00:23:57.000]  同樣
[00:23:57.000 --> 00:24:00.000]  今天我們單靠我們幾個人
[00:24:00.000 --> 00:24:04.000]  是不可能為信仰群體大力改變
[00:24:04.000 --> 00:24:07.000]  但願在疫情稍緩的底下
[00:24:07.000 --> 00:24:10.000]  當教會逐步恢復之後
[00:24:10.000 --> 00:24:13.000]  我們可以重新出發
[00:24:13.000 --> 00:24:17.000]  我們用甘心彼此相顧
[00:24:17.000 --> 00:24:21.000]  去表明我們對主耶穌的信心
[00:24:21.000 --> 00:24:22.000]  由始至終
[00:24:22.000 --> 00:24:28.000]  人愛喜樂和平並不是憑努力訓練出來的
[00:24:28.000 --> 00:24:33.000]  而是當我們甘心樂意照顧彼此的時候
[00:24:33.000 --> 00:24:38.000]  當我們願意去做先顧別人那個的時候
[00:24:38.000 --> 00:24:41.000]  聖靈就會幫助我們
[00:24:41.000 --> 00:24:44.000]  讓我們結出美好的關係
[00:24:44.000 --> 00:24:46.000]  透過我們的嘗試
[00:24:46.000 --> 00:24:50.000]  讓教會流露出人愛喜樂和平
[00:24:50.000 --> 00:24:57.000]  忍耐恩慈良善信實溫柔節制
[00:24:57.000 --> 00:24:59.000]  阿門
[00:24:59.000 --> 00:25:01.000]  (字幕製作:貝爾)

