
[00:00:00.000 --> 00:00:05.000]  開始的時候我們再一次一同禱告
[00:21:15.000 --> 00:21:18.000]  我心裡真的很雀躍 很開心
[00:21:18.000 --> 00:21:23.000]  有人和我說起神的話語 我真的覺得很開心
[00:21:24.000 --> 00:21:28.000]  神的話語對她的影響 我真的很久沒有聽過這些分享
[00:21:28.000 --> 00:21:32.000]  通常傳道人很單向地說
[00:21:32.000 --> 00:21:36.000]  這段話是這樣 那段話是這樣的
[00:21:36.000 --> 00:21:39.000]  耶穌基督是這樣 那裡是這樣
[00:21:39.000 --> 00:21:44.000]  我很少聽回頭你怎樣經歷上帝 怎樣經歷耶穌基督
[00:21:44.000 --> 00:21:48.000]  你認識到耶穌基督的寶貴 我很少這樣聽回頭
[00:21:52.000 --> 00:21:58.000]  但其實道就是這麼寶貴 在我們生活裡 在我們生命裡
[00:21:58.000 --> 00:22:03.000]  耶穌基督就是這麼寶貴 在我們生命裡 與我們同行
[00:22:03.000 --> 00:22:09.000]  是很寶貴的 我們應該有很多經歷
[00:22:09.000 --> 00:22:11.000]  回來教會是經歷上帝
[00:22:11.000 --> 00:22:17.000]  很期望在新的一年 是洪恩嘉
[00:22:19.000 --> 00:22:23.000]  很渴望在這裡 說上帝的話 多於說是非
[00:22:23.000 --> 00:22:29.000]  是非沒什麼好說的 是不是 黑暗就是黑暗
[00:22:29.000 --> 00:22:33.000]  不用不停證明 怎樣黑暗 怎樣壞
[00:22:33.000 --> 00:22:36.000]  說完一個又說第二個 第三個第四個
[00:22:36.000 --> 00:22:39.000]  他說黑暗就是黑暗 交給上帝
[00:22:39.000 --> 00:22:44.000]  你和我一起說上帝的話 互相鼓勵 看著神
[00:22:44.000 --> 00:22:47.000]  看著洞 看著耶穌基督
[00:22:47.000 --> 00:22:54.000]  讓這個光大大的在洪恩嘉裡發出來
[00:22:54.000 --> 00:23:00.000]  這個光夠強的時候 才可以讓洪水橋區的人看到
[00:23:00.000 --> 00:23:06.000]  哇 進到教會有光 見到光 想進教會 因為有光
[00:23:06.000 --> 00:23:11.000]  不是的 如果我們裡面很黑暗 別人夠不夠膽進來
[00:23:11.000 --> 00:23:16.000]  沒有 這裡裡面都黑暗 不要進來 是不是
[00:23:16.000 --> 00:23:21.000]  讓耶穌基督在我和你的生命裡發光
[00:23:21.000 --> 00:23:30.000]  好好讀聖經 每天和道親近 和耶穌基督親近
[00:23:30.000 --> 00:23:35.000]  看著他 好好的親近
[00:23:35.000 --> 00:23:38.000]  你再去看的時候 不要再覺得一堆文字
[00:23:38.000 --> 00:23:41.000]  沒有意義的文字 過時的文字
[00:23:42.000 --> 00:23:47.000]  在這裡 我很想再一次和大家讀今年的年曆
[00:23:47.000 --> 00:23:55.000]  我希望這個不是成為我們的口號 是成為我們的行動
[00:23:55.000 --> 00:23:59.000]  帶著這份熱誠去看聖經
[00:23:59.000 --> 00:24:05.000]  如果碰了塵 好好地拿出來
[00:24:05.000 --> 00:24:10.000]  好好地拿出來看 看手機也可以 聽也可以
[00:24:11.000 --> 00:24:16.000]  有不少弟兄姊妹覺得未必懂得字 沒關係
[00:24:16.000 --> 00:24:20.000]  現在有很多方便的 有些是聽聖經的三機
[00:24:20.000 --> 00:24:25.000]  網上也有一些apps是聽聖經的 聽吧
[00:24:25.000 --> 00:24:29.000]  很快的 幾分鐘就有一張了
[00:24:29.000 --> 00:24:36.000]  所以我相信如果一天聽完整個約書記 一點難度都沒有
[00:24:39.000 --> 00:24:44.000]  你700小時看電視 拿一個小時也夠了
[00:24:44.000 --> 00:24:48.000]  我這樣說 不是每個人都這樣 拿700小時看電視
[00:24:48.000 --> 00:24:51.000]  我們一同禱告
[00:24:51.000 --> 00:24:58.000]  天父上帝 我們在這裡要讚美你
[00:24:58.000 --> 00:25:03.000]  讚美你把你的愛子耶穌基督賜給我們
[00:25:03.000 --> 00:25:07.000]  愛子耶穌基督是何等的寶貴
[00:25:08.000 --> 00:25:11.000]  在宇宙萬物未存在之先
[00:25:11.000 --> 00:25:16.000]  耶穌基督就在那裡和父神一同
[00:25:16.000 --> 00:25:22.000]  還有寶貴的聖靈 三一的真神
[00:25:22.000 --> 00:25:28.000]  在世界未存在之先 你已經存在
[00:25:28.000 --> 00:25:33.000]  你創造世界
[00:25:34.000 --> 00:25:42.000]  你拯救 醫治 保護 看顧 帶領你的百姓們
[00:25:42.000 --> 00:25:46.000]  給我們有數不盡的福氣 恩典
[00:25:46.000 --> 00:25:49.000]  你是配得榮耀和稱頌的
[00:25:49.000 --> 00:25:53.000]  特別要讚美耶穌基督 就是道的本身
[00:25:53.000 --> 00:26:01.000]  主耶穌在你裡面 有贖靈的生命 有復活的生命
[00:26:02.000 --> 00:26:05.000]  有權能的生命
[00:26:05.000 --> 00:26:10.000]  當你在我們的生命裡 就成為我們的光
[00:26:10.000 --> 00:26:14.000]  願主大大感動我們眾弟妹的心
[00:26:14.000 --> 00:26:17.000]  讓我們很渴望去親近你
[00:26:17.000 --> 00:26:21.000]  每天很渴望看聖經
[00:26:21.000 --> 00:26:27.000]  渴望和耶穌基督建立一個很親密的關係
[00:26:28.000 --> 00:26:32.000]  願主就以你的華語去餵養我們
[00:26:32.000 --> 00:26:36.000]  去建立我們 去牧養我們的生命
[00:26:36.000 --> 00:26:38.000]  讓我們成長成熟
[00:26:38.000 --> 00:26:42.000]  願意耶穌基督的光在我們生命裡發出來
[00:26:42.000 --> 00:26:45.000]  照亮這個黑暗的世代
[00:26:45.000 --> 00:26:49.000]  讓洪恩嘉真正在洪水橋發光
[00:26:49.000 --> 00:26:52.000]  靠主賜福保守
[00:26:52.000 --> 00:26:55.000]  奉耶穌基督的名字祈禱
[00:26:56.000 --> 00:26:58.000]  阿們

