
[00:00:00.000 --> 00:00:03.000]  鼎姐妹主女們平安
[00:19:07.000 --> 00:19:10.000]  神愛每一個人
[00:19:10.000 --> 00:19:11.000]  神愛你
[00:19:11.000 --> 00:19:13.000]  不是因為你的身份
[00:19:13.000 --> 00:19:16.000]  不是因為你是一個怎樣的人
[00:19:16.000 --> 00:19:18.000]  神愛你
[00:19:18.000 --> 00:19:21.000]  因為他認識你和我
[00:19:21.000 --> 00:19:23.000]  因為他是造物的主
[00:19:23.000 --> 00:19:26.000]  因為他創造了我們
[00:19:26.000 --> 00:19:29.000]  我們每一個人在他眼中
[00:19:29.000 --> 00:19:30.000]  是寶貴的
[00:19:30.000 --> 00:19:32.000]  是尊貴的
[00:19:32.000 --> 00:19:35.000]  我們每一個人在神的眼中
[00:19:35.000 --> 00:19:37.000]  都是有價值的
[00:19:37.000 --> 00:19:40.000]  這個價值不是用人間去衡量的
[00:19:40.000 --> 00:19:42.000]  如果用人間去衡量
[00:19:42.000 --> 00:19:46.000]  其實就可以分了很多不同的階層
[00:19:46.000 --> 00:19:49.000]  所以盼望我們能夠在神的裡面
[00:19:49.000 --> 00:19:54.000]  來看到上主對我們每一個人的接納
[00:19:54.000 --> 00:19:56.000]  聖誕的意義
[00:19:56.000 --> 00:20:01.000]  是在於我們和主耶穌建立的信心
[00:20:01.000 --> 00:20:07.000]  主耶穌自己就是這樣面對
[00:20:07.000 --> 00:20:12.000]  在地上最艱難的時候
[00:20:12.000 --> 00:20:16.000]  生下來自己決定不了睡哪張床
[00:20:16.000 --> 00:20:19.000]  媽媽要將他放在馬的槽
[00:20:19.000 --> 00:20:21.000]  吃東西的地方
[00:20:21.000 --> 00:20:24.000]  誰媽媽想自己的寶寶
[00:20:24.000 --> 00:20:26.000]  放在馬槽裡面呢
[00:20:26.000 --> 00:20:29.000]  我們當年那麼窮
[00:20:29.000 --> 00:20:31.000]  都在醫院裡面
[00:20:31.000 --> 00:20:33.000]  廣華醫院裡面出生
[00:20:33.000 --> 00:20:37.000]  回到家裡都有張嬰兒床
[00:20:37.000 --> 00:20:39.000]  誰呢
[00:20:39.000 --> 00:20:41.000]  如果你想一下現在這個時代
[00:20:41.000 --> 00:20:45.000]  任何的小朋友都是最重要的
[00:20:45.000 --> 00:20:49.000]  無論他出生的預備
[00:20:49.000 --> 00:20:51.000]  為他預備的各樣東西
[00:20:51.000 --> 00:20:53.000]  佈置整間嬰兒房
[00:20:53.000 --> 00:20:56.000]  還有其他的公書教學
[00:20:56.000 --> 00:20:57.000]  都是最好的
[00:20:57.000 --> 00:21:00.000]  為他想到最好最好的
[00:21:00.000 --> 00:21:06.000]  這個就是現代人對小朋友的安排
[00:21:06.000 --> 00:21:09.000]  古代怎麼會整個政權
[00:21:09.000 --> 00:21:13.000]  會維繫在一個嬰兒身上呢
[00:21:13.000 --> 00:21:16.000]  但是我們的主耶穌就是這樣
[00:21:16.000 --> 00:21:20.000]  由他出生到兩歲
[00:21:20.000 --> 00:21:23.000]  爸爸媽媽要和他一起逃難
[00:21:23.000 --> 00:21:24.000]  去到埃及
[00:21:24.000 --> 00:21:28.000]  直至等待到當時的希律王死
[00:21:28.000 --> 00:21:30.000]  才敢回來
[00:21:30.000 --> 00:21:33.000]  還有天使提醒他們回來
[00:21:33.000 --> 00:21:37.000]  回來都不敢再住在伯利恆
[00:21:37.000 --> 00:21:39.000]  就回到拿撒勒
[00:21:39.000 --> 00:21:43.000]  一個完全不是當時代出名的地方
[00:21:43.000 --> 00:21:45.000]  很窮的地方
[00:21:45.000 --> 00:21:49.000]  再加上那個地方有很多羅馬的駐軍
[00:21:49.000 --> 00:21:55.000]  所以變相是猶太人看不起的地方
[00:21:55.000 --> 00:21:59.000]  那耶穌就變成了拿撒勒人
[00:21:59.000 --> 00:22:01.000]  各位親愛的弟兄姊妹
[00:22:01.000 --> 00:22:03.000]  來到今天26號
[00:22:03.000 --> 00:22:05.000]  牧師很想和大家一起去思想
[00:22:05.000 --> 00:22:07.000]  我們的救贖主
[00:22:07.000 --> 00:22:11.000]  他是怎樣來到去成為貧窮
[00:22:11.000 --> 00:22:15.000]  使我們的生命能夠在神裡面富足
[00:22:15.000 --> 00:22:18.000]  是生命上面的富足
[00:22:18.000 --> 00:22:23.000]  是生命因為耶穌而帶來富足
[00:22:23.000 --> 00:22:26.000]  以致我們能夠在神的面前
[00:22:26.000 --> 00:22:30.000]  來得到生命的恩典
[00:22:30.000 --> 00:22:32.000]  就是寶貴的福音
[00:22:32.000 --> 00:22:35.000]  很盼望我們能夠在聖誕
[00:22:35.000 --> 00:22:37.000]  在這個節慶
[00:22:37.000 --> 00:22:38.000]  我們想到的就是
[00:22:38.000 --> 00:22:43.000]  你的生命有沒有和主耶穌有一個緊密的關係
[00:22:43.000 --> 00:22:46.000]  以致你能夠真的在神的面前
[00:22:46.000 --> 00:22:52.000]  你得到的就是神給你的永生的福氣
[00:22:52.000 --> 00:22:54.000]  願主幫助我們
[00:22:54.000 --> 00:22:56.000]  很盼望我們真的大家一起
[00:22:56.000 --> 00:22:58.000]  在這個地方
[00:22:58.000 --> 00:22:59.000]  神的家
[00:22:59.000 --> 00:23:02.000]  我們去將福音傳開
[00:23:02.000 --> 00:23:07.000]  讓更多人得到生命的豐富和建立
[00:23:07.000 --> 00:23:09.000]  願主祝福大家
[00:23:09.000 --> 00:23:11.000]  我們一起有簡單祈禱
[00:23:11.000 --> 00:23:12.000]  多謝主
[00:23:12.000 --> 00:23:16.000]  讓我們今早能夠透過聖詩
[00:23:16.000 --> 00:23:18.000]  透過神的話語
[00:23:18.000 --> 00:23:21.000]  來認識你
[00:23:21.000 --> 00:23:24.000]  祝你有美好的生命相交
[00:23:24.000 --> 00:23:26.000]  多謝你揀選我們
[00:23:26.000 --> 00:23:29.000]  多謝你將我們拯救
[00:23:29.000 --> 00:23:33.000]  更加多謝你無條件地救贖我們世人
[00:23:33.000 --> 00:23:36.000]  使我們得到這個永恆的生命
[00:23:36.000 --> 00:23:39.000]  很盼望我們能夠像牧羊人
[00:23:39.000 --> 00:23:41.000]  像弱失瑪利亞
[00:23:41.000 --> 00:23:43.000]  一樣地來到
[00:23:43.000 --> 00:23:46.000]  雖然是卑微
[00:23:46.000 --> 00:23:48.000]  但是在神眼中
[00:23:48.000 --> 00:23:50.000]  我們是尊貴的
[00:23:50.000 --> 00:23:52.000]  讓我們看到我們的身份
[00:23:52.000 --> 00:23:56.000]  不是用人的角度去衡量
[00:23:56.000 --> 00:23:58.000]  而是在神的裡面
[00:23:58.000 --> 00:24:00.000]  看自己的價值
[00:24:00.000 --> 00:24:01.000]  求主祝福
[00:24:01.000 --> 00:24:03.000]  叫我們每一位
[00:24:03.000 --> 00:24:05.000]  洪恩家的弟兄姊妹
[00:24:05.000 --> 00:24:07.000]  在神的恩典裡面
[00:24:07.000 --> 00:24:08.000]  繼續的剛強
[00:24:08.000 --> 00:24:09.000]  長進
[00:24:09.000 --> 00:24:10.000]  有力
[00:24:10.000 --> 00:24:12.000]  信心是增長
[00:24:12.000 --> 00:24:14.000]  一直的來得著
[00:24:14.000 --> 00:24:17.000]  上主美好的祝福
[00:24:17.000 --> 00:24:19.000]  這樣的感恩禱告
[00:24:19.000 --> 00:24:21.000]  奉耶穌基督的名
[00:24:21.000 --> 00:24:22.000]  阿們
[00:24:22.000 --> 00:24:24.000]  祝福各位

