
[00:00:00.000 --> 00:00:10.000]  大姐姐們 早安 感謝神今天有機會和大家分享
[00:18:10.000 --> 00:18:14.000]  這給了約書一個很大的定心丸
[00:18:14.000 --> 00:18:16.000]  弟兄姊妹
[00:18:16.000 --> 00:18:18.000]  什麼叫做同心
[00:18:18.000 --> 00:18:19.000]  我想告訴弟兄姊妹
[00:18:19.000 --> 00:18:20.000]  你今天回來教會
[00:18:20.000 --> 00:18:22.000]  你不是去跟某一個領袖
[00:18:22.000 --> 00:18:24.000]  或者傳道人或者牧師
[00:18:24.000 --> 00:18:25.000]  不是的
[00:18:25.000 --> 00:18:27.000]  你弄清楚
[00:18:27.000 --> 00:18:29.000]  你今天是跟隨上帝
[00:18:29.000 --> 00:18:34.000]  今天我們為什麼要去馴服
[00:18:34.000 --> 00:18:36.000]  或者我們去跟隨領袖
[00:18:36.000 --> 00:18:38.000]  是因為他是上帝選擇
[00:18:38.000 --> 00:18:40.000]  就是這麼簡單
[00:18:40.000 --> 00:18:42.000]  很多時候我們的人性裡面
[00:18:42.000 --> 00:18:43.000]  我們很喜歡去說
[00:18:43.000 --> 00:18:45.000]  我喜歡和我不喜歡
[00:18:45.000 --> 00:18:46.000]  我喜歡你
[00:18:46.000 --> 00:18:48.000]  我固然的就願意跟隨你
[00:18:48.000 --> 00:18:50.000]  但我不喜歡你又怎樣
[00:18:50.000 --> 00:18:52.000]  我懷之你
[00:18:52.000 --> 00:18:54.000]  我都不喜歡你
[00:18:54.000 --> 00:18:56.000]  但我想告訴弟兄姊妹
[00:18:56.000 --> 00:18:58.000]  每一個領袖每一個牧者
[00:18:58.000 --> 00:19:01.000]  其實他們都有不同的處事風格
[00:19:01.000 --> 00:19:03.000]  和不同的恩賜
[00:19:03.000 --> 00:19:05.000]  你教清楚
[00:19:05.000 --> 00:19:09.000]  大家有沒有去玩過一些性格測驗
[00:19:09.000 --> 00:19:12.000]  有一個我最近不斷在研究
[00:19:12.000 --> 00:19:13.000]  因為我自己接下來
[00:19:13.000 --> 00:19:15.000]  我想是不是開一些個人成長
[00:19:15.000 --> 00:19:17.000]  其中有一個很好用的工具
[00:19:17.000 --> 00:19:19.000]  就叫做 MBTI
[00:19:19.000 --> 00:19:22.000]  他講了就是
[00:19:22.000 --> 00:19:25.000]  性格裡面大家很不同
[00:19:25.000 --> 00:19:26.000]  你要記住
[00:19:26.000 --> 00:19:28.000]  不同性格的人走在一起
[00:19:28.000 --> 00:19:30.000]  是未必合的
[00:19:30.000 --> 00:19:34.000]  但問題不是合與不合
[00:19:34.000 --> 00:19:36.000]  你要去認住的不是這個傳道人
[00:19:36.000 --> 00:19:38.000]  或者這個領袖
[00:19:38.000 --> 00:19:40.000]  你要去認住的是上帝
[00:19:40.000 --> 00:19:44.000]  你會發覺在昔日裡面
[00:19:44.000 --> 00:19:48.000]  我聽過有一個教會
[00:19:48.000 --> 00:19:50.000]  很出名
[00:19:50.000 --> 00:19:52.000]  他們也做很多工作
[00:19:52.000 --> 00:19:54.000]  也祝福了很多人
[00:19:54.000 --> 00:19:56.000]  有一位他們很資深的牧者
[00:19:56.000 --> 00:19:58.000]  是帶領著整個堂會
[00:19:58.000 --> 00:20:00.000]  甚至整個宗派
[00:20:00.000 --> 00:20:02.000]  他們發展得非常好
[00:20:02.000 --> 00:20:04.000]  大家很敬重這位牧者
[00:20:04.000 --> 00:20:08.000]  但這位牧者有一天也要退休
[00:20:08.000 --> 00:20:10.000]  他就很好
[00:20:10.000 --> 00:20:11.000]  他在退休之前
[00:20:11.000 --> 00:20:13.000]  他就祈禱之後
[00:20:13.000 --> 00:20:16.000]  他就去揀選了一位牧者
[00:20:16.000 --> 00:20:18.000]  接替他的位置
[00:20:18.000 --> 00:20:20.000]  然後那個牧者也很謙卑
[00:20:20.000 --> 00:20:23.000]  然後就去到教會
[00:20:23.000 --> 00:20:26.000]  退休牧師就叫他過來
[00:20:26.000 --> 00:20:28.000]  這間房間將會是他的
[00:20:28.000 --> 00:20:30.000]  將會是他自己的房間
[00:20:30.000 --> 00:20:32.000]  他就坐在這裡
[00:20:32.000 --> 00:20:33.000]  他也很謙卑
[00:20:33.000 --> 00:20:34.000]  我不敢坐
[00:20:34.000 --> 00:20:35.000]  這間房間是你的
[00:20:35.000 --> 00:20:37.000]  我說叫你坐你就坐
[00:20:37.000 --> 00:20:39.000]  然後他就坐在這裡
[00:20:39.000 --> 00:20:41.000]  在他上任的第二天
[00:20:41.000 --> 00:20:44.000]  有一個資深的信徒
[00:20:44.000 --> 00:20:46.000]  走進他的房間
[00:20:46.000 --> 00:20:48.000]  很兇的跟他說
[00:20:48.000 --> 00:20:50.000]  你沒有資格坐在
[00:20:50.000 --> 00:20:52.000]  XX牧師的這張椅子
[00:20:54.000 --> 00:20:56.000]  因為他說那張椅子是我買給他的
[00:20:56.000 --> 00:21:01.000]  我很感恩這位牧師
[00:21:01.000 --> 00:21:02.000]  他做分享的時候
[00:21:02.000 --> 00:21:03.000]  他很感恩
[00:21:03.000 --> 00:21:05.000]  他在神的裏面很平安
[00:21:05.000 --> 00:21:06.000]  他沒有很生氣
[00:21:06.000 --> 00:21:07.000]  很不開心
[00:21:07.000 --> 00:21:08.000]  他就很平安
[00:21:08.000 --> 00:21:10.000]  他說其實不要緊
[00:21:10.000 --> 00:21:13.000]  他說如果你覺得我沒有資格坐的話
[00:21:13.000 --> 00:21:14.000]  我坐第二張椅子
[00:21:14.000 --> 00:21:15.000]  很小事
[00:21:15.000 --> 00:21:17.000]  但你為我祈禱
[00:21:17.000 --> 00:21:20.000]  然後他就繼續沒有理會這件事
[00:21:20.000 --> 00:21:21.000]  繼續很努力
[00:21:21.000 --> 00:21:22.000]  繼續做侍奉
[00:21:22.000 --> 00:21:24.000]  隔了幾個月之後
[00:21:24.000 --> 00:21:26.000]  這位弟兄姊妹
[00:21:26.000 --> 00:21:28.000]  走回他房間
[00:21:28.000 --> 00:21:29.000]  就跟他說
[00:21:29.000 --> 00:21:30.000]  他說XX牧師
[00:21:30.000 --> 00:21:32.000]  我要向你道歉
[00:21:32.000 --> 00:21:35.000]  因為實在我太無禮了
[00:21:35.000 --> 00:21:37.000]  但在這幾個月裏
[00:21:37.000 --> 00:21:38.000]  我終於明白
[00:21:38.000 --> 00:21:43.000]  為何牧師會揀選你去代表他
[00:21:43.000 --> 00:21:46.000]  他說我很樂意去跟隨你
[00:21:46.000 --> 00:21:48.000]  我很願意跟你在一起
[00:21:48.000 --> 00:21:50.000]  所以我想說
[00:21:50.000 --> 00:21:52.000]  很多時候人的裏面有很多盲點
[00:21:52.000 --> 00:21:55.000]  你為我們自己的一套
[00:21:55.000 --> 00:21:57.000]  但最重要的是
[00:21:57.000 --> 00:21:58.000]  我們在神的裏面
[00:21:58.000 --> 00:22:01.000]  究竟我們是否真的去跟隨上帝
[00:22:01.000 --> 00:22:02.000]  大家在聖經裏面
[00:22:02.000 --> 00:22:04.000]  還記不記得有一個叫可拉黨
[00:22:04.000 --> 00:22:05.000]  在文素記裏面
[00:22:05.000 --> 00:22:08.000]  就有六章裏面曾經說過可拉黨
[00:22:08.000 --> 00:22:09.000]  可拉黨的經文
[00:22:09.000 --> 00:22:10.000]  曾經這樣說
[00:22:10.000 --> 00:22:11.000]  你們的曾孫
[00:22:11.000 --> 00:22:12.000]  哥核的孫子
[00:22:12.000 --> 00:22:14.000]  以斯哈的兒子可拉
[00:22:14.000 --> 00:22:16.000]  和裏面子孫中
[00:22:16.000 --> 00:22:17.000]  以利亞的兒子大丹
[00:22:17.000 --> 00:22:19.000]  亞比蘭與比勒的兒子安
[00:22:19.000 --> 00:22:23.000]  並以色列會眾的250個首領
[00:22:23.000 --> 00:22:25.000]  就是有名望選入會眾的人
[00:22:25.000 --> 00:22:28.000]  在摩西面前一同起來
[00:22:28.000 --> 00:22:30.000]  聚集攻擊摩西亞論說
[00:22:30.000 --> 00:22:32.000]  你們擅自尊權
[00:22:32.000 --> 00:22:34.000]  傳會眾個個既是聖傑
[00:22:34.000 --> 00:22:36.000]  搖滑也在他們中間
[00:22:36.000 --> 00:22:40.000]  你們為何自告超過搖滑的會眾呢
[00:22:40.000 --> 00:22:42.000]  這些人
[00:22:42.000 --> 00:22:45.000]  可拉他們是因為是祭司的後代
[00:22:45.000 --> 00:22:47.000]  他們一直都會覺得
[00:22:47.000 --> 00:22:49.000]  我也是神教揀選
[00:22:49.000 --> 00:22:51.000]  神也在我們裏面
[00:22:51.000 --> 00:22:53.000]  為何你要告我呢
[00:22:53.000 --> 00:22:55.000]  他們就是看不起摩西
[00:22:55.000 --> 00:22:57.000]  他們認為自己比摩西厲害
[00:22:57.000 --> 00:22:59.000]  這件事的故事
[00:22:59.000 --> 00:23:00.000]  最後的結果是怎樣呢
[00:23:00.000 --> 00:23:02.000]  摩西亦都很鎮定
[00:23:02.000 --> 00:23:03.000]  他說不要緊
[00:23:03.000 --> 00:23:04.000]  我們每一個人
[00:23:04.000 --> 00:23:06.000]  這250人包括我和阿倫
[00:23:06.000 --> 00:23:08.000]  我們一同拿著上帝的香壇
[00:23:08.000 --> 00:23:11.000]  每一個人有一個金灰籠
[00:23:11.000 --> 00:23:13.000]  我們去到神面前
[00:23:13.000 --> 00:23:14.000]  我們去呈獻
[00:23:14.000 --> 00:23:16.000]  我們看看上帝的答案
[00:23:16.000 --> 00:23:18.000]  他說如果你們每一個人
[00:23:18.000 --> 00:23:20.000]  自然地死去
[00:23:20.000 --> 00:23:21.000]  自然地死去
[00:23:21.000 --> 00:23:22.000]  那就是我有問題
[00:23:22.000 --> 00:23:25.000]  就代表上帝不揀選我
[00:23:25.000 --> 00:23:27.000]  但如果你們按我所說的
[00:23:27.000 --> 00:23:28.000]  上帝懲罰你們
[00:23:28.000 --> 00:23:31.000]  就代表你們的呈獻上帝不願立
[00:23:31.000 --> 00:23:33.000]  然後他即時在會眾面前說
[00:23:33.000 --> 00:23:34.000]  他說上帝
[00:23:34.000 --> 00:23:36.000]  你會看到這群人是怎樣的
[00:23:36.000 --> 00:23:37.000]  他說上帝如果是的話
[00:23:37.000 --> 00:23:38.000]  你不接受他們的話
[00:23:38.000 --> 00:23:41.000]  請你將地裂開
[00:23:41.000 --> 00:23:44.000]  讓這些人即時墮入深淵
[00:23:44.000 --> 00:23:46.000]  下去陰間
[00:23:46.000 --> 00:23:47.000]  所以當時的聖經裡面
[00:23:47.000 --> 00:23:49.000]  地即時裂開
[00:23:49.000 --> 00:23:52.000]  這250人全部掉進坑裡
[00:23:52.000 --> 00:23:55.000]  然後聖經裡面地就合起來
[00:23:55.000 --> 00:23:57.000]  所以弟兄姐妹
[00:23:57.000 --> 00:23:59.000]  我想給大家看到
[00:23:59.000 --> 00:24:04.000]  你不去馴服於上帝的揀選
[00:24:04.000 --> 00:24:07.000]  其實是很大的一件事
[00:24:07.000 --> 00:24:10.000]  是整個群體和上帝
[00:24:10.000 --> 00:24:14.000]  是會很反感的
[00:24:14.000 --> 00:24:15.000]  所以問題是
[00:24:15.000 --> 00:24:16.000]  我想大家留意
[00:24:16.000 --> 00:24:17.000]  剛才我說
[00:24:17.000 --> 00:24:19.000]  我們今天馴服的是
[00:24:19.000 --> 00:24:21.000]  上帝所選召的僕人
[00:24:21.000 --> 00:24:23.000]  但是你要記住
[00:24:23.000 --> 00:24:24.000]  這些的領袖
[00:24:24.000 --> 00:24:25.000]  這些的僕人
[00:24:25.000 --> 00:24:29.000]  絕對不是完美
[00:24:29.000 --> 00:24:33.000]  一定不是完美
[00:24:33.000 --> 00:24:34.000]  所以在這樣的情況下
[00:24:34.000 --> 00:24:36.000]  大家請記住這個特點之後
[00:24:36.000 --> 00:24:37.000]  你要留意
[00:24:37.000 --> 00:24:39.000]  如果今天我們領袖的能力
[00:24:39.000 --> 00:24:42.000]  和恩賜是有限的話
[00:24:42.000 --> 00:24:43.000]  我們需要的是
[00:24:43.000 --> 00:24:47.000]  大家的補足和同心合力
[00:24:47.000 --> 00:24:48.000]  剛才我提過
[00:24:48.000 --> 00:24:51.000]  最近我自己研究 MBTI
[00:24:51.000 --> 00:24:52.000]  聽你明白就聽著
[00:24:52.000 --> 00:24:53.000]  如果不明白
[00:24:53.000 --> 00:24:54.000]  等下完結之後再問我
[00:24:54.000 --> 00:24:57.000]  我是一個I人
[00:24:57.000 --> 00:24:58.000]  I人是什麼呢
[00:24:58.000 --> 00:25:00.000]  就是比較內向
[00:25:00.000 --> 00:25:02.000]  即是內向傾向
[00:25:02.000 --> 00:25:03.000]  那你怎麼搞的
[00:25:03.000 --> 00:25:05.000]  鄧傳道你在台上講導引
[00:25:05.000 --> 00:25:06.000]  你又跟人探訪人
[00:25:06.000 --> 00:25:07.000]  怎麼會是內向
[00:25:07.000 --> 00:25:10.000]  上帝就說我的特性是怎樣的呢
[00:25:10.000 --> 00:25:11.000]  我的特性就是
[00:25:11.000 --> 00:25:13.000]  如果我有一個很清楚的工作崗位
[00:25:13.000 --> 00:25:14.000]  我有一件事
[00:25:14.000 --> 00:25:16.000]  我很清楚要怎樣做的話
[00:25:16.000 --> 00:25:18.000]  我是沒有問題的
[00:25:18.000 --> 00:25:20.000]  我是絕對應付得到的
[00:25:20.000 --> 00:25:22.000]  我最不濟是什麼時候呢
[00:25:22.000 --> 00:25:25.000]  大家千萬不要找我吹牛
[00:25:25.000 --> 00:25:29.000]  我是完全不會找話題的
[00:25:29.000 --> 00:25:31.000]  我是沒有辦法在一個
[00:25:31.000 --> 00:25:32.000]  我沒有工作崗位
[00:25:32.000 --> 00:25:33.000]  或者角色的底下
[00:25:33.000 --> 00:25:36.000]  我沒有辦法自處的
[00:25:36.000 --> 00:25:38.000]  在這樣的情況下
[00:25:38.000 --> 00:25:40.000]  我舉個例子
[00:25:40.000 --> 00:25:42.000]  如果突然之間吃飯的時候
[00:25:42.000 --> 00:25:43.000]  應該這樣說
[00:25:43.000 --> 00:25:45.000]  你有事找我聊天
[00:25:45.000 --> 00:25:47.000]  我很樂意跟你聊三個小時都沒有問題
[00:25:47.000 --> 00:25:49.000]  但你說鄧傳道
[00:25:49.000 --> 00:25:51.000]  我只是想跟你一個人吃飯
[00:25:51.000 --> 00:25:52.000]  聊聊閒聊
[00:25:52.000 --> 00:25:54.000]  那我就死了
[00:25:54.000 --> 00:25:58.000]  除非你是一個很懂得聊天的人
[00:25:58.000 --> 00:25:59.000]  不然我坐在這裡
[00:25:59.000 --> 00:26:01.000]  我不知道跟你聊什麼
[00:26:01.000 --> 00:26:03.000]  其實某程度上
[00:26:03.000 --> 00:26:05.000]  我是很努力的去找話題的
[00:26:05.000 --> 00:26:07.000]  我想說我的特性就是這樣
[00:26:07.000 --> 00:26:09.000]  所以我剛出來侍奉弟兄姊妹
[00:26:09.000 --> 00:26:13.000]  大家猜猜你是誰
[00:26:13.000 --> 00:26:15.000]  人們猜我做什麼
[00:26:15.000 --> 00:26:18.000]  你猜人們以前多數猜我做什麼
[00:26:18.000 --> 00:26:20.000]  在我沒有說過的情況下
[00:26:20.000 --> 00:26:24.000]  人們猜我做醫生
[00:26:24.000 --> 00:26:27.000]  他說很像
[00:26:27.000 --> 00:26:29.000]  平常我看你不是怎麼說話
[00:26:29.000 --> 00:26:30.000]  但反過來
[00:26:30.000 --> 00:26:32.000]  有診症
[00:26:32.000 --> 00:26:33.000]  我來找你的時候
[00:26:33.000 --> 00:26:35.000]  你又說OK
[00:26:35.000 --> 00:26:37.000]  然後診症完結了
[00:26:37.000 --> 00:26:39.000]  就完結了
[00:26:39.000 --> 00:26:41.000]  我又不懂繼續建立
[00:26:41.000 --> 00:26:43.000]  我想說這是我做傳道人裡面
[00:26:43.000 --> 00:26:45.000]  其中一個很大的缺陷
[00:26:45.000 --> 00:26:47.000]  坦白說
[00:26:47.000 --> 00:26:49.000]  所以坦白說我很羨慕
[00:26:49.000 --> 00:26:51.000]  一華牧師
[00:26:51.000 --> 00:26:53.000]  我很羨慕他
[00:26:53.000 --> 00:26:58.000]  因為他很能夠和大家交流
[00:26:58.000 --> 00:27:01.000]  他很有那種
[00:27:01.000 --> 00:27:03.000]  向外的那種
[00:27:03.000 --> 00:27:05.000]  我是很羨慕的
[00:27:05.000 --> 00:27:07.000]  所以其實我有缺陷
[00:27:07.000 --> 00:27:09.000]  我需要弟兄姊妹的醫人
[00:27:09.000 --> 00:27:11.000]  外向型的人幫我
[00:27:11.000 --> 00:27:14.000]  其實我很需要這樣的組合
[00:27:14.000 --> 00:27:16.000]  所以我以前有一次很成功
[00:27:16.000 --> 00:27:18.000]  就是我在之前的侍奉教會
[00:27:18.000 --> 00:27:20.000]  我們比較基層一點
[00:27:20.000 --> 00:27:22.000]  我就說一起去探訪
[00:27:22.000 --> 00:27:24.000]  但我一定要有一班姊妹和我一起去
[00:27:24.000 --> 00:27:26.000]  他們就幫我約一些人
[00:27:26.000 --> 00:27:28.000]  聊聊天
[00:27:28.000 --> 00:27:30.000]  他們聊聊天的時候我插嘴
[00:27:30.000 --> 00:27:32.000]  好了,接近主題要講福音
[00:27:32.000 --> 00:27:34.000]  我來吧
[00:27:34.000 --> 00:27:37.000]  就拍得非常好
[00:27:37.000 --> 00:27:40.000]  所以那段時間大家都明白這個道理之後
[00:27:40.000 --> 00:27:43.000]  很多人進耶穌那段日子
[00:27:43.000 --> 00:27:45.000]  但我也曾經去過一段時間
[00:27:45.000 --> 00:27:47.000]  就是怎樣呢
[00:27:47.000 --> 00:27:49.000]  陳鎮成你是傳道人
[00:27:49.000 --> 00:27:51.000]  誰誰需要你找他
[00:27:51.000 --> 00:27:55.000]  我自己一個去就死了
[00:27:55.000 --> 00:27:58.000]  問題就是我連話題都想不起來
[00:27:58.000 --> 00:28:00.000]  他怎樣跟你講福音呢
[00:28:00.000 --> 00:28:02.000]  我想說
[00:28:02.000 --> 00:28:04.000]  我講這番話
[00:28:04.000 --> 00:28:06.000]  不是說有些你不要預我
[00:28:06.000 --> 00:28:10.000]  不是,而是反過來你了解我的缺陷
[00:28:10.000 --> 00:28:12.000]  我一些能力上的不足
[00:28:12.000 --> 00:28:14.000]  所以需要弟兄姊妹一起起來
[00:28:14.000 --> 00:28:17.000]  配搭,這個才是教會
[00:28:17.000 --> 00:28:20.000]  所以反過來你不需要討厭我的缺陷
[00:28:20.000 --> 00:28:23.000]  因為我想說這個也是上帝做我的一些特點
[00:28:23.000 --> 00:28:24.000]  但又倒過來
[00:28:24.000 --> 00:28:27.000]  所以我就需要大家一起起來一起配合
[00:28:27.000 --> 00:28:32.000]  當你的領袖對人和對事出了問題的時候
[00:28:32.000 --> 00:28:34.000]  他需要你的什麼呢
[00:28:34.000 --> 00:28:37.000]  是善意的提醒
[00:28:37.000 --> 00:28:41.000]  我想說的是你直接的詢問
[00:28:41.000 --> 00:28:44.000]  直接的分享
[00:28:44.000 --> 00:28:46.000]  其實是可以的
[00:28:46.000 --> 00:28:50.000]  我相信如果在神裡面一個謙卑的僕人
[00:28:50.000 --> 00:28:53.000]  他絕對願意聽大家的意見
[00:28:53.000 --> 00:28:56.000]  但最忌諱或最不好的是什麼呢
[00:28:56.000 --> 00:29:00.000]  就是在背後的批評和流傳
[00:29:00.000 --> 00:29:03.000]  我不喜歡某某誰
[00:29:03.000 --> 00:29:05.000]  然後我不跟他說
[00:29:05.000 --> 00:29:07.000]  但我在背後說很多
[00:29:07.000 --> 00:29:09.000]  然後你說著說著之後
[00:29:09.000 --> 00:29:11.000]  但是弟兄姊妹中文有句話非常好
[00:29:11.000 --> 00:29:13.000]  叫做
[00:29:13.000 --> 00:29:16.000]  我突然飛了
[00:29:16.000 --> 00:29:22.000]  就是言語的那種破壞力
[00:29:22.000 --> 00:29:24.000]  所以你就會發覺
[00:29:24.000 --> 00:29:29.000]  當弟兄姊妹你跟很多人說的時候
[00:29:29.000 --> 00:29:34.000]  並不是每一個人都能夠有能力去分辨
[00:29:34.000 --> 00:29:38.000]  真還是假
[00:29:38.000 --> 00:29:40.000]  所以當你說著說著之後
[00:29:40.000 --> 00:29:42.000]  那些人就當真了
[00:29:42.000 --> 00:29:44.000]  而我想告訴弟兄姊妹
[00:29:44.000 --> 00:29:46.000]  其實在一個群體當中
[00:29:46.000 --> 00:29:48.000]  你特別對於領袖
[00:29:48.000 --> 00:29:50.000]  對於目者
[00:29:50.000 --> 00:29:52.000]  甚至其他弟兄姊妹
[00:29:52.000 --> 00:29:54.000]  你破壞了他
[00:29:54.000 --> 00:29:56.000]  你拆毀了他
[00:29:56.000 --> 00:30:01.000]  對教會有什麼好處呢
[00:30:01.000 --> 00:30:03.000]  原來耶穌在他的教導裡面
[00:30:03.000 --> 00:30:05.000]  他很清楚地跟我們有一個教導
[00:30:05.000 --> 00:30:07.000]  他說倘若你的弟兄得罪你
[00:30:07.000 --> 00:30:11.000]  你就趁著只有他和你在一起的時候
[00:30:11.000 --> 00:30:13.000]  指出他的錯來
[00:30:13.000 --> 00:30:14.000]  他若是聽你
[00:30:14.000 --> 00:30:16.000]  你便得了謝你的弟兄
[00:30:16.000 --> 00:30:17.000]  他若不聽
[00:30:17.000 --> 00:30:19.000]  你就另外再帶一兩個人去
[00:30:19.000 --> 00:30:22.000]  要憑兩三個人的口作見證
[00:30:22.000 --> 00:30:24.000]  句句都可定準
[00:30:24.000 --> 00:30:25.000]  若是不聽他們
[00:30:25.000 --> 00:30:26.000]  就告訴教會
[00:30:26.000 --> 00:30:28.000]  若是不聽教會
[00:30:28.000 --> 00:30:31.000]  就看他像愛邦人和瑞利一樣
[00:30:31.000 --> 00:30:34.000]  耶穌在這些教導裡面很清楚
[00:30:34.000 --> 00:30:36.000]  最初就是你和他
[00:30:36.000 --> 00:30:38.000]  還要在你們兩個
[00:30:38.000 --> 00:30:39.000]  不要在其他人面前
[00:30:39.000 --> 00:30:41.000]  為什麼呢 弟兄姊妹
[00:30:41.000 --> 00:30:43.000]  我們做家長講座
[00:30:43.000 --> 00:30:45.000]  教家長集你們很明白
[00:30:45.000 --> 00:30:47.000]  讚你的子女
[00:30:47.000 --> 00:30:49.000]  在哪裡讚
[00:30:49.000 --> 00:30:51.000]  在人面前
[00:30:51.000 --> 00:30:53.000]  中國人倒轉
[00:30:53.000 --> 00:30:55.000]  在人面前
[00:30:55.000 --> 00:30:57.000]  這個是壞人
[00:30:57.000 --> 00:30:59.000]  生了叉燒的那個生了他
[00:30:59.000 --> 00:31:01.000]  全部都在人面前講
[00:31:01.000 --> 00:31:02.000]  有多壞有多不好
[00:31:02.000 --> 00:31:04.000]  人家讚你真好
[00:31:04.000 --> 00:31:06.000]  那裡有女孩
[00:31:06.000 --> 00:31:07.000]  你女兒好美
[00:31:07.000 --> 00:31:09.000]  哪裡美 黑衣女
[00:31:09.000 --> 00:31:13.000]  我們看起來好像很謙虛
[00:31:13.000 --> 00:31:15.000]  但其實不是
[00:31:15.000 --> 00:31:20.000]  你知不知道其實在拆毀很多人的心靈
[00:31:20.000 --> 00:31:23.000]  但當你要教你的小朋友的時候
[00:31:23.000 --> 00:31:26.000]  閉嘴
[00:31:26.000 --> 00:31:29.000]  這個其實我們都在講對這個人的心靈的尊重
[00:31:29.000 --> 00:31:31.000]  其實我們都在講
[00:31:31.000 --> 00:31:33.000]  整個都是神的群體
[00:31:33.000 --> 00:31:35.000]  我們在講愛
[00:31:35.000 --> 00:31:36.000]  坦白講
[00:31:36.000 --> 00:31:37.000]  剛才我們說我們一定有瑕疵
[00:31:37.000 --> 00:31:39.000]  包括自己都有瑕疵
[00:31:39.000 --> 00:31:41.000]  我們想提出來的原因
[00:31:41.000 --> 00:31:43.000]  並不是要去拆毀他
[00:31:43.000 --> 00:31:45.000]  我們反過來是要建立他
[00:31:45.000 --> 00:31:46.000]  等於姐妹
[00:31:46.000 --> 00:31:47.000]  當我們講他肢體關係
[00:31:47.000 --> 00:31:48.000]  記不記得
[00:31:48.000 --> 00:31:50.000]  我們身體裡面有些肢體
[00:31:50.000 --> 00:31:51.000]  他們不體面的時候
[00:31:51.000 --> 00:31:52.000]  就怎樣
[00:31:52.000 --> 00:31:55.000]  要幫他越發加上體面
[00:31:55.000 --> 00:31:57.000]  所以你所做的一切
[00:31:57.000 --> 00:31:59.000]  是為了要建立這個人
[00:31:59.000 --> 00:32:01.000]  你要讓他在神的面前
[00:32:01.000 --> 00:32:03.000]  看見自己生命當中
[00:32:03.000 --> 00:32:05.000]  有一些問題
[00:32:05.000 --> 00:32:07.000]  然後我們一起努力
[00:32:07.000 --> 00:32:09.000]  所以等於姐妹
[00:32:09.000 --> 00:32:10.000]  你會發覺
[00:32:10.000 --> 00:32:12.000]  如果我們的教會裡面
[00:32:12.000 --> 00:32:14.000]  真的可以這樣去做的話
[00:32:14.000 --> 00:32:16.000]  我想告訴弟子們
[00:32:16.000 --> 00:32:19.000]  教會裡面才能夠一起向前行
[00:32:19.000 --> 00:32:21.000]  就不會我們一路向前行
[00:32:21.000 --> 00:32:23.000]  後面一路有人拖回去
[00:32:23.000 --> 00:32:26.000]  整個教會
[00:32:26.000 --> 00:32:28.000]  我們才能夠真真正正
[00:32:28.000 --> 00:32:30.000]  走在神的道路上
[00:32:30.000 --> 00:32:31.000]  所以我再講
[00:32:31.000 --> 00:32:33.000]  我們沒有局外人
[00:32:33.000 --> 00:32:35.000]  我們每一個人都有這個義務
[00:32:35.000 --> 00:32:37.000]  但請你記得剛才我說的話
[00:32:37.000 --> 00:32:40.000]  請你善意提醒他
[00:32:41.000 --> 00:32:44.000]  而所有的領袖
[00:32:44.000 --> 00:32:45.000]  所有的教會人
[00:32:45.000 --> 00:32:47.000]  都需要你在禱告裡面
[00:32:47.000 --> 00:32:49.000]  去守望他
[00:32:49.000 --> 00:32:51.000]  無論他是好
[00:32:51.000 --> 00:32:52.000]  或者他是不足
[00:32:52.000 --> 00:32:56.000]  都將他交在上帝的手中
[00:32:56.000 --> 00:32:59.000]  因為他是屬於上帝
[00:32:59.000 --> 00:33:00.000]  昨晚我們的團契
[00:33:00.000 --> 00:33:02.000]  我們才不斷討論同一個問題
[00:33:02.000 --> 00:33:03.000]  談了很久
[00:33:03.000 --> 00:33:08.000]  究竟我們可不可以做審判官
[00:33:08.000 --> 00:33:10.000]  其實我們沒有一個人
[00:33:10.000 --> 00:33:12.000]  有資格做審判官
[00:33:12.000 --> 00:33:14.000]  如果大家還記得聖經裡面
[00:33:14.000 --> 00:33:15.000]  耶穌講的例子
[00:33:15.000 --> 00:33:16.000]  教會裡面
[00:33:16.000 --> 00:33:17.000]  或者在這個世界當中
[00:33:17.000 --> 00:33:19.000]  一定會有墨子有拜子
[00:33:19.000 --> 00:33:21.000]  我們很容易就自己分
[00:33:21.000 --> 00:33:23.000]  那個墨子那個是拜子
[00:33:23.000 --> 00:33:24.000]  你千萬不要這樣做
[00:33:24.000 --> 00:33:25.000]  聖經說什麼
[00:33:25.000 --> 00:33:27.000]  是到末後的時候
[00:33:27.000 --> 00:33:29.000]  由上帝所差派的使者
[00:33:29.000 --> 00:33:30.000]  天使
[00:33:30.000 --> 00:33:32.000]  他們去分辨的
[00:33:32.000 --> 00:33:34.000]  而他講了一個原理
[00:33:34.000 --> 00:33:35.000]  當他很擔心
[00:33:35.000 --> 00:33:37.000]  當你去拔這些的拜子的時候
[00:33:37.000 --> 00:33:41.000]  連墨子都會拔掉
[00:33:41.000 --> 00:33:42.000]  你有沒有看到
[00:33:42.000 --> 00:33:44.000]  這個圖畫裡面最重要的是什麼
[00:33:44.000 --> 00:33:46.000]  是整個群體
[00:33:46.000 --> 00:33:48.000]  我們今天所做的任何事情
[00:33:48.000 --> 00:33:51.000]  有沒有以整個群體去做出發
[00:33:51.000 --> 00:33:52.000]  我們今天所做的事情
[00:33:52.000 --> 00:33:54.000]  是不是祝福整個教會
[00:33:54.000 --> 00:33:55.000]  我們所做的事情
