
[00:00:00.000 --> 00:00:02.000]  (主席) 各位節目早安
[00:15:14.000 --> 00:15:16.000]  (主席) 每天要餵多少人
[00:15:16.000 --> 00:15:18.000]  (主席) 你當他餵
[00:15:18.000 --> 00:15:20.000]  (主席) 例如我們坐在這裡100人
[00:15:20.000 --> 00:15:22.000]  (主席) 每天三餐要餵100人
[00:15:22.000 --> 00:15:24.000]  (主席) 也不簡單
[00:15:24.000 --> 00:15:26.000]  (主席) 你要煮100人
[00:15:26.000 --> 00:15:28.000]  (主席) 沒有現代廚房
[00:15:28.000 --> 00:15:30.000]  (主席) 以前的燒柴
[00:15:30.000 --> 00:15:32.000]  (主席) 要餵100人
[00:15:32.000 --> 00:15:34.000]  (主席) 那些錢從哪裡來
[00:15:34.000 --> 00:15:36.000]  (主席) 之前有記載過
[00:15:36.000 --> 00:15:38.000]  (主席) 有些人變賣家業
[00:15:38.000 --> 00:15:40.000]  (主席) 販賣公用
[00:15:40.000 --> 00:15:42.000]  (主席) 有些錢就放在
[00:15:42.000 --> 00:15:44.000]  (主席) 使徒那12個的腳前
[00:15:44.000 --> 00:15:46.000]  (主席) 讓他們分配
[00:15:46.000 --> 00:15:48.000]  (主席) 要做很多功夫
[00:15:48.000 --> 00:15:50.000]  (主席) 錢是因為那些人相信他們
[00:15:50.000 --> 00:15:52.000]  (主席) 他們是領袖
[00:15:52.000 --> 00:15:54.000]  (主席) 將錢給過他們
[00:15:54.000 --> 00:15:56.000]  (主席) 所以要分配
[00:15:56.000 --> 00:15:58.000]  (主席) 馬首是在那個階段
[00:15:58.000 --> 00:16:00.000]  (主席) 他們自己都要做很多買菜
[00:16:00.000 --> 00:16:02.000]  (主席) 設置
[00:16:02.000 --> 00:16:04.000]  (主席) 每天都要
[00:16:04.000 --> 00:16:06.000]  (主席) 每天都要
[00:16:06.000 --> 00:16:08.000]  (主席) 崇拜那天都要
[00:16:08.000 --> 00:16:10.000]  (主席) 他們就很忙
[00:16:10.000 --> 00:16:12.000]  (主席) 但無論如何
[00:16:12.000 --> 00:16:14.000]  (主席) 持有的就是那12個
[00:16:14.000 --> 00:16:16.000]  (主席) 所以那些人投訴
[00:16:16.000 --> 00:16:18.000]  (主席) 那12個使徒
[00:16:18.000 --> 00:16:20.000]  (主席) 你們做事
[00:16:20.000 --> 00:16:22.000]  (主席) 為什麼要這樣做事
[00:16:22.000 --> 00:16:24.000]  (主席) 你們當我們不是以色列人嗎
[00:16:24.000 --> 00:16:26.000]  (主席) 怎樣怎樣
[00:16:26.000 --> 00:16:28.000]  (主席) 你想像你自己是那12個男人
[00:16:28.000 --> 00:16:30.000]  (主席) 男人來的
[00:16:30.000 --> 00:16:32.000]  (主席) 我煮飯給你吃
[00:16:32.000 --> 00:16:34.000]  (主席) 還被人嘈
[00:16:34.000 --> 00:16:36.000]  (主席) 好像你父母買菜回來
[00:16:36.000 --> 00:16:38.000]  (主席) 煮飯給子女吃
[00:16:38.000 --> 00:16:40.000]  (主席) 又吃這些東西
[00:16:40.000 --> 00:16:42.000]  (主席) 以色列人向上帝這樣說
[00:16:42.000 --> 00:16:44.000]  (主席) 每天都吃這些東西
[00:16:44.000 --> 00:16:46.000]  (主席) 通常媽媽
[00:16:46.000 --> 00:16:48.000]  (主席) 尤其是媽媽買菜又煮飯
[00:16:48.000 --> 00:16:50.000]  (主席) 那些家庭
[00:16:50.000 --> 00:16:52.000]  (主席) 不喜歡吃嗎
[00:16:52.000 --> 00:16:54.000]  (主席) 你自己去買吧
[00:16:54.000 --> 00:16:56.000]  (主席) 不要說煮 你自己去買吧
[00:16:56.000 --> 00:16:58.000]  (主席) 去到街市不知怎樣買菜
[00:16:58.000 --> 00:17:00.000]  (主席) 只會去超市買東西
[00:17:00.000 --> 00:17:04.000]  (主席) 你想像那12個男人
[00:17:04.000 --> 00:17:06.000]  (主席) 他們會怎樣做事
[00:17:06.000 --> 00:17:08.000]  (主席) 這很重要 一路下去
[00:17:08.000 --> 00:17:10.000]  (主席) 他們的處理手法
[00:17:10.000 --> 00:17:12.000]  (主席) 其實要看到
[00:17:12.000 --> 00:17:14.000]  (主席) 他們第一步做甚麼
[00:17:14.000 --> 00:17:16.000]  (主席) 經文去做下去
[00:17:16.000 --> 00:17:18.000]  (主席) 第二節也可以
[00:17:18.000 --> 00:17:20.000]  (主席) 回到第二節
[00:17:20.000 --> 00:17:22.000]  (主席) 12個仕途叫門徒來說
[00:17:22.000 --> 00:17:24.000]  (主席) 說甚麼呢
[00:17:24.000 --> 00:17:26.000]  (主席) 其實我們看聖經
[00:17:26.000 --> 00:17:28.000]  (主席) 是要仔細讀的
[00:17:28.000 --> 00:17:30.000]  (主席) 每一句都不需要看完整節才去想
[00:17:30.000 --> 00:17:32.000]  (主席) 一句都已經停在這
[00:17:32.000 --> 00:17:34.000]  (主席) 12仕途叫眾門徒來
[00:17:34.000 --> 00:17:36.000]  (主席) 叫弟兄姊妹聚集在一起
[00:17:38.000 --> 00:17:41.000]  (主席) 他們解決問題的第一個方法是甚麼
[00:17:41.000 --> 00:17:43.000]  (主席) 叫所有人來
[00:17:43.000 --> 00:17:45.000]  (主席) 很有趣 叫所有人來做甚麼
[00:17:45.000 --> 00:17:47.000]  (主席) 叫做甚麼
[00:17:47.000 --> 00:17:49.000]  (主席) 叫做開會
[00:17:49.000 --> 00:17:51.000]  (主席) 大家喜不喜歡開會 舉手
[00:17:51.000 --> 00:17:53.000]  (主席) 有沒有人喜歡開會
[00:17:53.000 --> 00:17:57.000]  (主席) 沒有人喜歡開會
[00:17:57.000 --> 00:17:59.000]  (主席) 開會是否浪費時間呢
[00:17:59.000 --> 00:18:01.000]  (主席) 又要開會
[00:18:01.000 --> 00:18:03.000]  (主席) 執事會又要開會
[00:18:03.000 --> 00:18:06.000]  (主席) 團契導師又要開會
[00:18:06.000 --> 00:18:08.000]  (主席) 堂委又要開會
[00:18:08.000 --> 00:18:10.000]  (主席) 業委 業管又要開會
[00:18:10.000 --> 00:18:12.000]  (主席) 公司又要開會
[00:18:12.000 --> 00:18:14.000]  (主席) 開會又不關
[00:18:14.000 --> 00:18:16.000]  (主席) 如果你要開會
[00:18:16.000 --> 00:18:18.000]  (主席) 那你就壓力很大
[00:18:18.000 --> 00:18:20.000]  (主席) 不用開會 坐在這
[00:18:20.000 --> 00:18:22.000]  (主席) 按下手機
[00:18:22.000 --> 00:18:24.000]  (主席) 都不想開會 很浪費時間
[00:18:24.000 --> 00:18:26.000]  (主席) 但是聖經在這裏給我們例子
[00:18:26.000 --> 00:18:28.000]  (主席) 聖經在這裏沒有教導
[00:18:28.000 --> 00:18:30.000]  (主席) 沒有說大家
[00:18:30.000 --> 00:18:32.000]  (主席) 不是不可停止聚會
[00:18:32.000 --> 00:18:34.000]  (主席) 不可停止開會
[00:18:34.000 --> 00:18:36.000]  (主席) 聚會也是開會的中氣
[00:18:36.000 --> 00:18:38.000]  (主席) 實在有說
[00:18:38.000 --> 00:18:40.000]  (主席) 不可停止開會
[00:18:40.000 --> 00:18:42.000]  (主席) 聖經不是吩咐
[00:18:42.000 --> 00:18:44.000]  (主席) 這是故事
[00:18:44.000 --> 00:18:46.000]  (主席) 我們在看故事的時候
[00:18:46.000 --> 00:18:48.000]  (主席) 望聞新意
[00:18:48.000 --> 00:18:50.000]  (主席) 開會其實很重要
[00:18:50.000 --> 00:18:52.000]  (主席) 開會在這裏
[00:18:52.000 --> 00:18:54.000]  (主席) 重要在哪裏
[00:18:54.000 --> 00:18:56.000]  (主席) 如果別人向你投訴
[00:18:56.000 --> 00:18:58.000]  (主席) 那你就找所有人
[00:18:58.000 --> 00:19:00.000]  (主席) 所有人
[00:19:00.000 --> 00:19:02.000]  (主席) 眾門徒
[00:19:02.000 --> 00:19:04.000]  (主席) 眾門徒在這裏沒有分哪類人
[00:19:04.000 --> 00:19:06.000]  (主席) 眾門徒
[00:19:06.000 --> 00:19:08.000]  (主席) 因為你飯吃的就算是做好事
[00:19:08.000 --> 00:19:10.000]  (主席) 也有些持份者
[00:19:10.000 --> 00:19:12.000]  (主席) 你幫哪些人受到照顧
[00:19:12.000 --> 00:19:14.000]  (主席) 現在有一部分
[00:19:14.000 --> 00:19:16.000]  (主席) 照理應該受到照顧
[00:19:16.000 --> 00:19:18.000]  (主席) 但你忽略了他
[00:19:18.000 --> 00:19:20.000]  (主席) 所以你叫所有持份者
[00:19:20.000 --> 00:19:22.000]  (主席) 來談對策
[00:19:22.000 --> 00:19:24.000]  (主席) 因為不是只有你一個人
[00:19:24.000 --> 00:19:26.000]  (主席) 有些事情是你自己能處理的
[00:19:26.000 --> 00:19:28.000]  (主席) 別人也有份的
[00:19:28.000 --> 00:19:30.000]  (主席) 如果是一件事情
[00:19:30.000 --> 00:19:32.000]  (主席) 要解決的
[00:19:32.000 --> 00:19:34.000]  (主席) 那件事情只關你自己的事
[00:19:34.000 --> 00:19:36.000]  (主席) 別人沒有份的
[00:19:36.000 --> 00:19:38.000]  (主席) 那你就不用開會
[00:19:38.000 --> 00:19:40.000]  (主席) 你問自己 你肚餓
[00:19:40.000 --> 00:19:42.000]  (主席) 你肚餓就只關你自己的事
[00:19:42.000 --> 00:19:44.000]  (主席) 你的肚子向你投訴
[00:19:44.000 --> 00:19:46.000]  (主席) 你就不需要
[00:19:46.000 --> 00:19:48.000]  (主席) 老婆
[00:19:48.000 --> 00:19:50.000]  (主席) 我和老婆開會
[00:19:50.000 --> 00:19:52.000]  (主席) 其實你只是吩咐她去工作
[00:19:52.000 --> 00:19:54.000]  (主席) 你就這樣
[00:19:54.000 --> 00:19:56.000]  (主席) 我肚餓了 我自己找東西吃
[00:19:56.000 --> 00:19:58.000]  (主席) 我自己想想
[00:19:58.000 --> 00:20:00.000]  (主席) 去吃什麼 去吃什麼
[00:20:00.000 --> 00:20:02.000]  (主席) 自己的腦和自己開會
[00:20:02.000 --> 00:20:04.000]  (主席) 跟著去找東西吃就搞定了
[00:20:04.000 --> 00:20:06.000]  (主席) 因為只關你自己的事
[00:20:06.000 --> 00:20:08.000]  (主席) 不關別人的事 你肚餓
[00:20:08.000 --> 00:20:10.000]  (主席) 但在這裡關別人的事
[00:20:10.000 --> 00:20:12.000]  (主席) 就一定要開會
[00:20:12.000 --> 00:20:14.000]  (主席) 所以開會最基本條件就是
[00:20:14.000 --> 00:20:16.000]  (主席) 你要先問這件事關誰的事
[00:20:16.000 --> 00:20:18.000]  (主席) 關別人的事
[00:20:18.000 --> 00:20:20.000]  (主席) 你就不要自己一個人獨斷獨行
[00:20:20.000 --> 00:20:22.000]  (主席) 一個人搞定了
[00:20:22.000 --> 00:20:24.000]  (主席) 其實十二個人自己都要先開一次會
[00:20:24.000 --> 00:20:26.000]  (主席) 聖經沒有說
[00:20:26.000 --> 00:20:30.000]  (主席) 但第二節說十二仕徒叫眾門徒來
[00:20:30.000 --> 00:20:32.000]  (主席) 即是他們已經同意了
[00:20:32.000 --> 00:20:34.000]  (主席) 自己都談過 我們應該叫眾門徒一起來再談
[00:20:34.000 --> 00:20:38.000]  (主席) 我們十二個人都沒有辦法解決這件問題
[00:20:38.000 --> 00:20:40.000]  (主席) 就算我們有同一個看法
[00:20:40.000 --> 00:20:44.000]  (主席) 都是不好 叫所有人再諮詢一下 談一下
[00:20:44.000 --> 00:20:48.000]  (主席) 所以十二仕徒之前已經開過會
[00:20:48.000 --> 00:20:52.000]  (主席) 起碼是第二個會 不是第一個會
[00:20:52.000 --> 00:20:54.000]  (主席) 起碼是第二個會
[00:20:54.000 --> 00:20:57.000]  (主席) 就將持份者帶在一起
[00:20:57.000 --> 00:21:00.000]  (主席) 所以不可停止開會
[00:21:00.000 --> 00:21:03.000]  (主席) 就真的是一件很重要的事情
[00:21:03.000 --> 00:21:06.000]  (主席) 開會要有東西談 開會不要浪費時間
[00:21:06.000 --> 00:21:08.000]  (主席) 開會談什麼呢
[00:21:08.000 --> 00:21:10.000]  (主席) 這個就是第二節的繼續下去
[00:21:10.000 --> 00:21:13.000]  (主席) 一開會 他們就劈頭說
[00:21:13.000 --> 00:21:16.000]  (主席) 弟兄們 我們都要回到第二節
[00:21:16.000 --> 00:21:18.000]  (主席) 還沒讀完 麻煩你
[00:21:18.000 --> 00:21:22.000]  (主席) 我們撇下上帝的道去管理這件事 是不合宜的
[00:21:22.000 --> 00:21:24.000]  (主席) 麻煩你 可以去第三節了
[00:21:24.000 --> 00:21:27.000]  (主席) 哇 他們一開會
[00:21:27.000 --> 00:21:31.000]  (主席) 十二個 應該不是十二個一起說話
[00:21:31.000 --> 00:21:33.000]  (主席) 應該是代表 代表應該是彼得
[00:21:33.000 --> 00:21:35.000]  (主席) 不要說了 應該是彼得
[00:21:35.000 --> 00:21:37.000]  (主席) 找代表說
[00:21:37.000 --> 00:21:41.000]  (主席) 我們劈下上帝的道去管理飯食 本來就不應該的
[00:21:41.000 --> 00:21:44.000]  (主席) 哇 你聽聽 開會第一件事
[00:21:44.000 --> 00:21:47.000]  (主席) 主持會議 召集會議那班人
[00:21:47.000 --> 00:21:49.000]  (主席) 或者被投訴那班人 一開始他們說什麼
[00:21:49.000 --> 00:21:54.000]  (主席) 什麼叫做 我們劈下上帝的道去管理飯食 本來就不應該的
[00:21:54.000 --> 00:21:59.000]  (主席) 你是怎麼解釋這句話 他們在說什麼
[00:21:59.000 --> 00:22:03.000]  (主席) 當你投訴我吧
[00:22:03.000 --> 00:22:05.000]  (主席) 然後我一出來我就說
[00:22:05.000 --> 00:22:11.000]  (主席) 弟兄姊妹 其實我劈下的道去管理飯食 其實是不應該的
[00:22:11.000 --> 00:22:13.000]  (主席) 那是什麼呢
[00:22:13.000 --> 00:22:14.000]  (主席) 真是卸膊
[00:22:14.000 --> 00:22:21.000]  (主席) 現在有問題就是說 你本來就不應該做這些事
[00:22:21.000 --> 00:22:23.000]  (主席) 本來就不應該是你們做的
[00:22:23.000 --> 00:22:26.000]  (主席) 如果不是你們做 誰來做呢
[00:22:26.000 --> 00:22:32.000]  (主席) 十二時一開始就卸膊 卸膊 真是很嚴重的
[00:22:32.000 --> 00:22:36.000]  (主席) 被投訴的人說 與我們無關 我們也不想做 我們不應該做的
[00:22:36.000 --> 00:22:38.000]  (主席) 不知道為什麼要我們做
[00:22:38.000 --> 00:22:43.000]  (主席) 這樣就很嚴重 如果你的老闆是這樣的老闆 你就慘了
[00:22:43.000 --> 00:22:48.000]  (主席) 很難做的嘛 不過我們要小心一點 小心一點看
[00:22:48.000 --> 00:22:53.000]  (主席) 剛才那句話 其實也比第三句說得快了 回到第二節
[00:22:53.000 --> 00:22:57.000]  (主席) 小心一點 逐句逐句看 我們聖經是要逐句逐句看的
[00:22:57.000 --> 00:23:02.000]  (主席) 我們撇開上帝的道去管理飯食是不應該的
[00:23:02.000 --> 00:23:06.000]  (主席) 的確說我們不應該做這件事 這件事與我們無關
[00:23:06.000 --> 00:23:11.000]  (主席) 他沒有給理由 為什麼不應該做這件事
[00:23:11.000 --> 00:23:16.000]  (主席) 有比 當然還有很多其他理由的 比如說我們不會煮飯
[00:23:16.000 --> 00:23:20.000]  (主席) 我們不會買菜 我們不會組織 都是理由
[00:23:20.000 --> 00:23:24.000]  (主席) 我做得不好 總之你怎麼找我做呢 找一些厲害的去做吧
[00:23:24.000 --> 00:23:26.000]  (主席) 我都不會彈琴 你找我彈琴做什麼呢
[00:23:26.000 --> 00:23:31.000]  (主席) 合理的 但他們這裡沒有說這件事
[00:23:31.000 --> 00:23:36.000]  (主席) 他們說 我撇開上帝的道去管理飯食 什麼意思呢
[00:23:36.000 --> 00:23:41.000]  (主席) 這個就是先後次序了 即是說十二使徒表示
[00:23:41.000 --> 00:23:46.000]  (主席) 其實他們有其他事情要做的 而因為管理飯食
[00:23:46.000 --> 00:23:50.000]  (主席) 就令到他們撇下了另外一件事做不到
[00:23:50.000 --> 00:23:53.000]  (主席) 因為三餐飯食是全時間的 大家知道
[00:23:53.000 --> 00:23:56.000]  (主席) 所以叫做家庭主婦嘛 是不是
[00:23:56.000 --> 00:24:01.000]  (主席) 一做家庭裡面的老頭 你就是做主婦了
[00:24:01.000 --> 00:24:03.000]  (主席) 不是主人的主啦 當然
[00:24:03.000 --> 00:24:08.000]  (主席) 很難的 主人的主 煮飯的主 主婦 是不是
[00:24:08.000 --> 00:24:13.000]  (主席) 那你的時間都去了 你買菜要量度 買什麼
[00:24:13.000 --> 00:24:20.000]  (主席) 接著去買 接著抬回來 接著要切 要割 要煮 要分配 還要洗
[00:24:20.000 --> 00:24:23.000]  (主席) 哇 接著第二餐就來了
[00:24:23.000 --> 00:24:29.000]  (主席) 都不用休息了 對了 都不用休息了
[00:24:29.000 --> 00:24:33.000]  (主席) 為什麼今天是父親節呢 應該是母親節才對
[00:24:33.000 --> 00:24:41.000]  (主席) 無論如何 所以我們又明白 他們一煮飯吃
[00:24:41.000 --> 00:24:46.000]  (主席) 他們就做不到宣講上帝話語的事 很明顯的
[00:24:46.000 --> 00:24:52.000]  (主席) 但是他們這樣說是什麼意思呢 其實他們自己也有抱怨
[00:24:52.000 --> 00:25:01.000]  (主席) 他們這樣說是表達了一個優先次序 他們自己也向會眾說
[00:25:01.000 --> 00:25:07.000]  (主席) 不一定是抱怨 只是將事實告訴你 其實我們這樣做 令我們放下了重要的東西
[00:25:07.000 --> 00:25:12.000]  (主席) 重要的東西就是宣講上帝話語 事實上第一章小人傳第一章的大使命
[00:25:12.000 --> 00:25:18.000]  (主席) 你們耶路撒冷 猶大 全地 三不一 直到地極 要去做我的見證
[00:25:18.000 --> 00:25:21.000]  (主席) 主耶穌向他們說要為我做見證
[00:25:21.000 --> 00:25:26.000]  (主席) 哪些人才能夠為基督做見證呢 所有信徒都可以
[00:25:26.000 --> 00:25:31.000]  (主席) 但不是在當時見證 當時見證著
[00:25:31.000 --> 00:25:35.000]  (主席) 所以十二個使徒當猶大死了 少了一個的時候
[00:25:35.000 --> 00:25:43.000]  (主席) 一定要補選一個出來 而補選的條件就是補選的人的資格
[00:25:43.000 --> 00:25:48.000]  (主席) 必須要由開始一直跟其他十一個人 跟基督站在一起
[00:25:48.000 --> 00:25:51.000]  (主席) 而且見證耶穌基督復活和升天
[00:25:51.000 --> 00:25:55.000]  (主席) 你見證見證見證見證 你都沒見過 做什麼呢
[00:25:55.000 --> 00:26:02.000]  (主席) 你是真的經歷過 意思就是說那十二個使徒是很重要的
[00:26:02.000 --> 00:26:06.000]  (主席) 有些事情是他們做到 後來信主那些是沒辦法做的見證
[00:26:06.000 --> 00:26:12.000]  (主席) 一定要他們繼續做宣揚基督 是他們才可以這樣宣揚基督
[00:26:12.000 --> 00:26:17.000]  (主席) 我們各自可以宣揚 見證基督在我們身上的工作
[00:26:17.000 --> 00:26:23.000]  (主席) 但我們沒見過基督釘十字架 沒見過基督重焚無復活 沒見過基督升天
[00:26:23.000 --> 00:26:27.000]  (主席) 我們做不到那部分的 我們相信那部分
[00:26:27.000 --> 00:26:30.000]  (主席) 但那些見證人一直流傳下來的見證
[00:26:30.000 --> 00:26:34.000]  (主席) 第一世紀的見證就是他們目擊證人的見證
[00:26:34.000 --> 00:26:37.000]  (主席) 在法庭裡面目擊證人的見證
[00:26:37.000 --> 00:26:43.000]  (主席) 所以是他們才做到的 現在因為管飯吃 更加重要的事情就做不到
[00:26:43.000 --> 00:26:50.000]  (主席) 所以開會 我自己領受就是 開會第一件事可能要做的
[00:26:50.000 --> 00:26:53.000]  (主席) 如果發生的問題在那裡來就需要澄清的
[00:26:53.000 --> 00:26:57.000]  (主席) 第一件事情就是一定要界定幼稚
[00:26:57.000 --> 00:27:00.000]  (主席) 你遇到這個問題真的跟幼稚有關係的
[00:27:00.000 --> 00:27:04.000]  (主席) 你為了一件次要的事情 花了功夫在次要的事情上
[00:27:04.000 --> 00:27:07.000]  (主席) 結果第一件事 最重要的事情做不到
[00:27:07.000 --> 00:27:10.000]  (主席) 所以是A字博 是卸博
[00:27:10.000 --> 00:27:14.000]  (主席) 卸博不是什麼都不做 我們人老了 無能為也
[00:27:14.000 --> 00:27:17.000]  (主席) 你們做了不想做 翹起雙手 你們做什麼
[00:27:17.000 --> 00:27:19.000]  (主席) 我做得這麼辛苦 你們還投訴我
[00:27:19.000 --> 00:27:24.000]  (主席) 他們不是這麼說 而是他們說其實我們有一件事更加重要的
[00:27:24.000 --> 00:27:29.000]  (主席) 本來是我們去做的 其他人都做不到
[00:27:29.000 --> 00:27:33.000]  (主席) 現在因為管飯吃的緣故 放下了就做不到
[00:27:33.000 --> 00:27:36.000]  (主席) 那就變成一個合理的理由
[00:27:36.000 --> 00:27:43.000]  (主席) 所以這個交代不是A字博 是解釋 讓所有持份者明白到底發生什麼事
[00:27:43.000 --> 00:27:48.000]  (主席) 到底12時內他們心裡在想什麼 溝通中
[00:27:48.000 --> 00:27:50.000]  (主席) 他們的心裡在想什麼
[00:27:50.000 --> 00:27:56.000]  (主席) 所以開會的時候一定要說 心裡在想什麼 到底什麼重要 什麼沒那麼重要
[00:27:56.000 --> 00:27:59.000]  (主席) 否則就花很多時間在不重要的事情上
[00:27:59.000 --> 00:28:03.000]  (主席) 還有要把心裡在想什麼說出來
[00:28:03.000 --> 00:28:07.000]  (主席) 你不要依賴別人猜你的心裡在想什麼
[00:28:07.000 --> 00:28:11.000]  (主席) 否則你肚子裡的蟲 我怎麼知道你的心裡在想什麼
[00:28:11.000 --> 00:28:15.000]  (主席) 你說就說這件事 原來你想就想另一件事 沒那麼困難
[00:28:15.000 --> 00:28:18.000]  (主席) 所以四人團就把這件事說得清楚
[00:28:18.000 --> 00:28:23.000]  (主席) 其實很重要的 男人溝通不是最擅長的 女性溝通好一點的
[00:28:23.000 --> 00:28:28.000]  (主席) 這個很多科學證明 不知道怎樣科學證明 證明到的
[00:28:28.000 --> 00:28:30.000]  (主席) 好像是這麼說的
[00:28:30.000 --> 00:28:34.000]  (主席) 溝通 這裡十二個男人都懂得溝通
[00:28:34.000 --> 00:28:37.000]  (主席) 不過有一點點愚蠢的 我們就這樣看
[00:28:37.000 --> 00:28:40.000]  (主席) 我們放下上帝的道德觀反思原本是不應該的 有一點點愚蠢
[00:28:40.000 --> 00:28:42.000]  (主席) 但是就把他心裡的說話說出來
[00:28:42.000 --> 00:28:47.000]  (主席) 但重點就是說分優次 然後表達溝通好這件事情
[00:28:47.000 --> 00:28:49.000]  (主席) 好了 終於來到第三節了
[00:28:49.000 --> 00:28:52.000]  (主席) 這樣要解決問題嘛
[00:28:52.000 --> 00:28:56.000]  (主席) 那你家裡有些更重要的事情 你回去做重要的事情了
[00:28:56.000 --> 00:28:58.000]  (主席) 這些難事怎麼辦呢
[00:28:58.000 --> 00:29:01.000]  (主席) 要找人來做 真是要找人來做了
[00:29:01.000 --> 00:29:05.000]  (主席) 所以弟兄們 由我們中間 要說選出
[00:29:05.000 --> 00:29:09.000]  (主席) 選出有七名有名的明星 還有姓名和智慧
[00:29:09.000 --> 00:29:13.000]  (主席) 我們就派他們來管理這件事情
[00:29:13.000 --> 00:29:17.000]  (主席) 又是隻隻 字字珠璣 隻隻字都重要的
[00:29:17.000 --> 00:29:21.000]  (主席) 第一 就是在你們當中選出
[00:29:21.000 --> 00:29:24.000]  (主席) 大家都同意找代表
[00:29:24.000 --> 00:29:27.000]  (主席) 為什麼七個我就不知道了
[00:29:27.000 --> 00:29:30.000]  (主席) 總之七個吧 不會多過十二個
[00:29:30.000 --> 00:29:32.000]  (主席) 七個 但是就要set條件了
[00:29:32.000 --> 00:29:34.000]  (主席) 你要找人來做 因為他們做不到
[00:29:34.000 --> 00:29:36.000]  (主席) 那就要找人來做 找人來做
[00:29:36.000 --> 00:29:39.000]  (主席) 就不可以媽媽 狗都跑來做某些事情
[00:29:39.000 --> 00:29:43.000]  (主席) 你說管飯吃而已嘛 那就是買菜 煮菜
[00:29:43.000 --> 00:29:46.000]  (主席) 分飯 洗碗 誰做不到啊
[00:29:46.000 --> 00:29:51.000]  (主席) 不好意思喔 早期教會連這些事情都很認真
[00:29:51.000 --> 00:29:54.000]  (主席) 你想做就讓你做
[00:29:54.000 --> 00:29:58.000]  (主席) 而是要有好明星 哈哈 真是名氣好
[00:29:58.000 --> 00:30:02.000]  (主席) 滿有姓名 所謂好明星
[00:30:02.000 --> 00:30:05.000]  (主席) 明星是時間累積的 人家對你的觀感是怎樣
[00:30:05.000 --> 00:30:11.000]  (主席) 就是說 你有人知道你做事做得來
[00:30:11.000 --> 00:30:14.000]  (主席) 你有好明星 信得過 所謂好明星就是信得過你
[00:30:14.000 --> 00:30:17.000]  (主席) 就是你每一次做一件事情都炒火了
[00:30:17.000 --> 00:30:23.000]  (主席) 每一次都賣不完 掃走大便 讓人來撿爛攤子的話
[00:30:23.000 --> 00:30:27.000]  (主席) 那你不可能有好明星 做得到事情的人才是好明星
[00:30:27.000 --> 00:30:33.000]  (主席) 滿有姓名就是基督徒 領受過姓名的是他們當中自己人
[00:30:33.000 --> 00:30:37.000]  (主席) 還有有智慧 為什麼要有智慧
[00:30:37.000 --> 00:30:39.000]  (主席) 十二仕徒就是正正面對別人的投訴
[00:30:39.000 --> 00:30:42.000]  (主席) 一面對別人投訴 你就需要找個智慧人出來
[00:30:42.000 --> 00:30:45.000]  (主席) 因為你不能罵回頭 投投投投 投什麼數啊
[00:30:45.000 --> 00:30:47.000]  (主席) 這樣就沒有智慧了
[00:30:47.000 --> 00:30:50.000]  (主席) 要找個有智慧 懂得解決問題
[00:30:50.000 --> 00:30:52.000]  (主席) 因為十二仕徒真的很有智慧
[00:30:52.000 --> 00:30:55.000]  (主席) 他知道這只是第一個問題 以後還有其他問題出現
[00:30:55.000 --> 00:30:57.000]  (主席) 所以一定要找一個有智慧的人
[00:30:57.000 --> 00:31:00.000]  (主席) 煮飯 分飯 都要有智慧才行
[00:31:00.000 --> 00:31:04.000]  (主席) 如果不是又被人投訴 或者食物中毒怎麼辦
[00:31:04.000 --> 00:31:08.000]  (主席) 以前食物中毒沒辦法投訴
[00:31:08.000 --> 00:31:11.000]  (主席) 你沒有洗手
[00:31:11.000 --> 00:31:15.000]  (主席) 要有智慧 所以這條件看起來很籠統
[00:31:15.000 --> 00:31:17.000]  (主席) 其實是很重要的條件
[00:31:17.000 --> 00:31:20.000]  (主席) 你要找人做 你一定要設定條件
[00:31:20.000 --> 00:31:24.000]  (主席) 我們說門檻 一定要有門檻
[00:31:24.000 --> 00:31:28.000]  (主席) 如果不是 你找人做都未必做得成那件事
[00:31:28.000 --> 00:31:32.000]  (主席) 你想做好那件事 有個門檻 訂合適的條件
[00:31:32.000 --> 00:31:34.000]  (主席) 然後就去找
[00:31:34.000 --> 00:31:36.000]  (主席) 然後找怎樣 你看看
[00:31:36.000 --> 00:31:39.000]  (主席) 我們派他們管理這事
[00:31:39.000 --> 00:31:41.000]  (主席) 來到這裡你會發覺
[00:31:41.000 --> 00:31:44.000]  (主席) 12個仕途是不是A字幕
[00:31:44.000 --> 00:31:46.000]  (主席) 不是的
[00:31:46.000 --> 00:31:48.000]  (主席) 他說我們派他們管理這件事
[00:31:48.000 --> 00:31:50.000]  (主席) 他們背上身的
[00:31:50.000 --> 00:31:55.000]  (主席) 那12個是這班所有的持份者當中選出來
[00:31:55.000 --> 00:31:57.000]  (主席) 有門檻 有條件
[00:31:57.000 --> 00:31:59.000]  (主席) 不是媽媽舊都找出來
[00:31:59.000 --> 00:32:04.000]  (主席) 但是到了給權柄他們去做
[00:32:04.000 --> 00:32:06.000]  (主席) 是誰給的 是12個仕途給的
[00:32:06.000 --> 00:32:07.000]  (主席) 他們背上身的
[00:32:07.000 --> 00:32:09.000]  (主席) 因為這7個人你們選出來的
[00:32:09.000 --> 00:32:11.000]  (主席) 但這7個人出事了都是我們負責的
