
[00:00:00.000 --> 00:00:03.000]  洪恩堂的弟兄姊妹平安
[00:16:27.000 --> 00:16:29.000]  地理上的理解
[00:16:29.000 --> 00:16:31.000]  我們在這個空間裡
[00:16:31.000 --> 00:16:33.000]  反而是我們去到哪裡
[00:16:33.000 --> 00:16:35.000]  就起來做
[00:16:35.000 --> 00:16:37.000]  如果今天主要在
[00:16:37.000 --> 00:16:40.000]  這些空間裡去預備人心
[00:16:40.000 --> 00:16:42.000]  我們在這個城市裡
[00:16:42.000 --> 00:16:47.000]  我們在做什麼的猜拳工作呢?
[00:16:47.000 --> 00:16:49.000]  對於西方的國家來說
[00:16:49.000 --> 00:16:52.000]  他們的社會比較
[00:16:52.000 --> 00:16:56.000]  接觸多一些難民的需要
[00:16:56.000 --> 00:16:57.000]  因為在中東地方
[00:16:57.000 --> 00:17:01.000]  一逃到西方國家比較近
[00:17:01.000 --> 00:17:02.000]  但在香港
[00:17:02.000 --> 00:17:04.000]  其實有很多社會大眾
[00:17:04.000 --> 00:17:07.000]  都不知道他的故事
[00:17:07.000 --> 00:17:08.000]  所以今天很開心
[00:17:08.000 --> 00:17:10.000]  哈比來到當中
[00:17:10.000 --> 00:17:13.000]  跟大家分享宗教迫害
[00:17:13.000 --> 00:17:14.000]  是多麼真實
[00:17:14.000 --> 00:17:15.000]  他們整個群體
[00:17:15.000 --> 00:17:18.000]  一起去受苦
[00:17:18.000 --> 00:17:20.000]  就像耶穌基督一樣
[00:17:20.000 --> 00:17:23.000]  與耶穌基督連結在一起
[00:17:23.000 --> 00:17:27.000]  在香港他們被貼了太多的標籤
[00:17:27.000 --> 00:17:30.000]  他們很多時候都會被標籤為
[00:17:30.000 --> 00:17:32.000]  「你來拿福利」
[00:17:32.000 --> 00:17:34.000]  但其實如果他們可以選擇
[00:17:34.000 --> 00:17:36.000]  他們也不會想離開
[00:17:36.000 --> 00:17:38.000]  那是他們的家
[00:17:38.000 --> 00:17:40.000]  所以我很感謝神
[00:17:40.000 --> 00:17:45.000]  讓我在散居的群體裡服侍
[00:17:45.000 --> 00:17:46.000]  在今天的世界裡
[00:17:46.000 --> 00:17:49.000]  宣教不再局限在去哪裡
[00:17:49.000 --> 00:17:51.000]  而是無論我們去到哪裡
[00:17:51.000 --> 00:17:54.000]  我們都要帶著宣教心
[00:17:54.000 --> 00:17:56.000]  而今天我們也看到
[00:17:56.000 --> 00:17:58.000]  仍然有很多人因為戰爭
[00:17:58.000 --> 00:18:00.000]  饑荒、迫害
[00:18:00.000 --> 00:18:02.000]  帶到不同的國家
[00:18:02.000 --> 00:18:04.000]  帶到我們的城市裡
[00:18:04.000 --> 00:18:06.000]  就像現在的疫情一樣
[00:18:06.000 --> 00:18:10.000]  他們很多人被困在城市裡
[00:18:10.000 --> 00:18:13.000]  所以今天我們要更新宣教觀
[00:18:13.000 --> 00:18:16.000]  本地跨文化的事工
[00:18:16.000 --> 00:18:17.000]  是必須要做的
[00:18:17.000 --> 00:18:19.000]  是宣教的一部分
[00:18:19.000 --> 00:18:21.000]  第二點
[00:18:21.000 --> 00:18:23.000]  「莊家多,工人少」
[00:18:23.000 --> 00:18:26.000]  當時耶穌指出了一個問題
[00:18:26.000 --> 00:18:28.000]  第二節
[00:18:28.000 --> 00:18:30.000]  他對門徒說
[00:18:30.000 --> 00:18:32.000]  「莊家多,工人少」
[00:18:32.000 --> 00:18:34.000]  「所以你們要求莊家的主」
[00:18:34.000 --> 00:18:39.000]  「趕緊派警察工人去收割他的莊家」
[00:18:39.000 --> 00:18:41.000]  我們從耶穌的話裡
[00:18:41.000 --> 00:18:44.000]  感受到那種緊迫的語氣
[00:18:44.000 --> 00:18:46.000]  第三節
[00:18:46.000 --> 00:18:47.000]  「你們去吧」
[00:18:47.000 --> 00:18:50.000]  「看,我差遣你們出去」
[00:18:50.000 --> 00:18:54.000]  「就像把羊羔送進狼群中」
[00:18:54.000 --> 00:18:58.000]  我們大多數人現在都不是以農為業
[00:18:58.000 --> 00:19:03.000]  所以我們可能不太理解這裡全部的意思
[00:19:03.000 --> 00:19:05.000]  對於任何一個田主來說
[00:19:05.000 --> 00:19:07.000]  在收割的時候
[00:19:07.000 --> 00:19:10.000]  有兩個重點是需要關注的
[00:19:10.000 --> 00:19:12.000]  一,有多少收成?
[00:19:12.000 --> 00:19:14.000]  二,有很多收成
[00:19:14.000 --> 00:19:16.000]  但是趕不趕得及收呢?
[00:19:16.000 --> 00:19:21.000]  假如一個田主的農作物都長得很好
[00:19:21.000 --> 00:19:23.000]  是時候要收割了
[00:19:23.000 --> 00:19:25.000]  但是收割不及的話
[00:19:25.000 --> 00:19:27.000]  農作物就會腐爛
[00:19:27.000 --> 00:19:29.000]  結果就是損失
[00:19:29.000 --> 00:19:31.000]  所以我們想像到
[00:19:31.000 --> 00:19:35.000]  經文說莊家多不夠工人去收割
[00:19:35.000 --> 00:19:37.000]  收割不及
[00:19:37.000 --> 00:19:40.000]  其實是田主很大的憂慮
[00:19:40.000 --> 00:19:43.000]  留意經文是在說
[00:19:43.000 --> 00:19:45.000]  去派工人
[00:19:45.000 --> 00:19:48.000]  不是在說請工人
[00:19:48.000 --> 00:19:51.000]  不是在說去裝備工人
[00:19:51.000 --> 00:19:54.000]  大家聽得出分別了嗎?
[00:19:54.000 --> 00:19:56.000]  工人是有的
[00:19:56.000 --> 00:19:58.000]  為什麼不出去呢?
[00:19:58.000 --> 00:20:01.000]  可能工人在磨鋤頭
[00:20:01.000 --> 00:20:04.000]  建大一點的狼瘡
[00:20:04.000 --> 00:20:06.000]  負責計劃一下
[00:20:06.000 --> 00:20:08.000]  待會要怎麼收割呢?
[00:20:08.000 --> 00:20:12.000]  或者看看旁邊有沒有田還可以耕
[00:20:12.000 --> 00:20:14.000]  要做神的工人
[00:20:14.000 --> 00:20:16.000]  又要等呼召
[00:20:16.000 --> 00:20:18.000]  又要讀神學
[00:20:18.000 --> 00:20:19.000]  又要裝備
[00:20:19.000 --> 00:20:21.000]  又要讀宣教課程
[00:20:21.000 --> 00:20:22.000]  宣教視野心
[00:20:22.000 --> 00:20:25.000]  又要參加警察會的奉獻團契
[00:20:25.000 --> 00:20:26.000]  做完了
[00:20:26.000 --> 00:20:27.000]  讀完了
[00:20:27.000 --> 00:20:28.000]  要先目睽睽
[00:20:28.000 --> 00:20:31.000]  學習如何目睽睽教會
[00:20:31.000 --> 00:20:33.000]  抗堂等等
[00:20:33.000 --> 00:20:37.000]  所以今天我們真的要求莊家的主
[00:20:37.000 --> 00:20:41.000]  趕緊派警察工人去收割莊家
[00:20:41.000 --> 00:20:43.000]  你們去吧
[00:20:43.000 --> 00:20:45.000]  我警察你們去
[00:20:45.000 --> 00:20:51.000]  今天香港警察全市工聯會
[00:20:51.000 --> 00:20:54.000]  在2019年做了一個調查
[00:20:54.000 --> 00:21:00.000]  發現當年宣教視的人數有624位
[00:21:00.000 --> 00:21:02.000]  是香港警察的宣教視
[00:21:02.000 --> 00:21:08.000]  當年新增的有58位
[00:21:08.000 --> 00:21:10.000]  這個近一點
[00:21:10.000 --> 00:21:12.000]  新增的有58位
[00:21:12.000 --> 00:21:14.000]  但退休回來有33位
[00:21:14.000 --> 00:21:18.000]  即是說那一年的增長只有25位
[00:21:18.000 --> 00:21:21.000]  香港有1300間教會
[00:21:21.000 --> 00:21:24.000]  25位即是2%都不夠
[00:21:24.000 --> 00:21:27.000]  如果真的這麼難警察出去的話
[00:21:27.000 --> 00:21:28.000]  我們教會
[00:21:28.000 --> 00:21:30.000]  我們信徒要更加爭氣
[00:21:30.000 --> 00:21:32.000]  為宣教出一分力
[00:21:32.000 --> 00:21:35.000]  你記不記得我剛才說過
[00:21:35.000 --> 00:21:36.000]  84位門徒
[00:21:36.000 --> 00:21:37.000]  12個加72個
[00:21:37.000 --> 00:21:39.000]  全民皆兵
[00:21:39.000 --> 00:21:41.000]  外邦的信徒
[00:21:41.000 --> 00:21:44.000]  要接觸這個福音的棒
[00:21:44.000 --> 00:21:47.000]  繼續宣教的事工
[00:21:47.000 --> 00:21:49.000]  在這個空間
[00:21:49.000 --> 00:21:52.000]  任何時間我們都要有宣教的心
[00:21:52.000 --> 00:21:54.000]  但又有人說
[00:21:54.000 --> 00:21:56.000]  今時不同往日
[00:21:56.000 --> 00:21:57.000]  沒錯
[00:21:57.000 --> 00:22:00.000]  世界是不斷變化的
[00:22:00.000 --> 00:22:01.000]  第三節
[00:22:01.000 --> 00:22:02.000]  你們去吧
[00:22:02.000 --> 00:22:04.000]  我警察你們出去
[00:22:04.000 --> 00:22:08.000]  就像把羊羔送進狼群中
[00:22:08.000 --> 00:22:11.000]  把羊羔送進狼群
[00:22:11.000 --> 00:22:13.000]  這是主的吩咐
[00:22:13.000 --> 00:22:16.000]  也是秘笈的精髓所在
[00:22:16.000 --> 00:22:19.000]  容易做就不用主
[00:22:19.000 --> 00:22:21.000]  自己靠自己就可以
[00:22:21.000 --> 00:22:23.000]  反而越大挑戰
[00:22:23.000 --> 00:22:25.000]  逼不越大
[00:22:25.000 --> 00:22:29.000]  工人才更加要依靠主的幫助
[00:22:29.000 --> 00:22:31.000]  宣教的工作
[00:22:31.000 --> 00:22:33.000]  修葛的工作
[00:22:33.000 --> 00:22:35.000]  上帝比我們更緊張
[00:22:35.000 --> 00:22:37.000]  田也是祂的
[00:22:37.000 --> 00:22:39.000]  水也是祂的預備
[00:22:39.000 --> 00:22:41.000]  物資也是祂供應
[00:22:41.000 --> 00:22:42.000]  錢也是祂提供
[00:22:42.000 --> 00:22:43.000]  送你出去
[00:22:43.000 --> 00:22:45.000]  當然是上帝看著
[00:22:45.000 --> 00:22:47.000]  叫你去見證神的工作
[00:22:47.000 --> 00:22:49.000]  你都不去嗎?
[00:22:49.000 --> 00:22:51.000]  或者你會說
[00:22:51.000 --> 00:22:54.000]  有些猜出去的宣教士會死的
[00:22:54.000 --> 00:22:55.000]  那又怎樣呢?
[00:22:55.000 --> 00:23:00.000]  生命不是又回歸到上帝的愛裏嗎?
[00:23:00.000 --> 00:23:01.000]  第三點
[00:23:01.000 --> 00:23:03.000]  宣教士齊見證
[00:23:03.000 --> 00:23:05.000]  第十七節
[00:23:05.000 --> 00:23:08.000]  那七十二個人歡喜地回來
[00:23:08.000 --> 00:23:09.000]  說主啊
[00:23:09.000 --> 00:23:11.000]  因著祢的名
[00:23:11.000 --> 00:23:15.000]  就連鬼也服從了我們
[00:23:15.000 --> 00:23:17.000]  耶穌對他們說
[00:23:17.000 --> 00:23:23.000]  我看見撒旦像閃電一樣從天上墜落
[00:23:23.000 --> 00:23:25.000]  作供的是主
[00:23:25.000 --> 00:23:27.000]  這班人見證了
[00:23:27.000 --> 00:23:31.000]  因著耶穌的名連鬼也服了他們
[00:23:31.000 --> 00:23:32.000]  但是大家有沒有留意
[00:23:32.000 --> 00:23:34.000]  這班人回來
[00:23:34.000 --> 00:23:36.000]  還沒有說主的作為
[00:23:36.000 --> 00:23:39.000]  他們只是說主的名
[00:23:39.000 --> 00:23:41.000]  主自己也要補一句
[00:23:41.000 --> 00:23:46.000]  我看見撒旦像閃電一樣從天上墜落
[00:23:46.000 --> 00:23:50.000]  今天打的這場仗是屬靈的戰爭
[00:23:50.000 --> 00:23:54.000]  我們其實是看不到撒旦像怎樣從天上墜落
[00:23:54.000 --> 00:23:58.000]  這不是我們空間能夠看到的事
[00:23:58.000 --> 00:24:02.000]  這場仗是主耶穌親自去打的
[00:24:02.000 --> 00:24:04.000]  我已經賜給你們權
[00:24:04.000 --> 00:24:08.000]  使你們能踐踏蛇和蠍子
[00:24:08.000 --> 00:24:11.000]  並勝過仇敵的一切能力
[00:24:11.000 --> 00:24:14.000]  絕對不會有甚麼能夠傷害你們
[00:24:14.000 --> 00:24:19.000]  神國道的工作包括醫治、驅魔、報道
[00:24:19.000 --> 00:24:24.000]  一直都是和宇宙的力量打交道
[00:24:24.000 --> 00:24:28.000]  目的是要戰勝這些邪惡的力量
[00:24:28.000 --> 00:24:32.000]  蛇和蠍子就是代表這些邪惡的力量
[00:24:32.000 --> 00:24:35.000]  得勝的根據不是來自那七十二個人
[00:24:35.000 --> 00:24:38.000]  不是來自那十二個人還是八十二個人的能力
[00:24:38.000 --> 00:24:41.000]  而是來自耶穌自己的能力
[00:24:41.000 --> 00:24:45.000]  能夠戰勝敵人的一切力量
[00:24:45.000 --> 00:24:52.000]  同時神國的工人是能夠得到被神保護的
[00:24:52.000 --> 00:24:54.000]  今天神就是差遣我們
[00:24:54.000 --> 00:24:57.000]  兩個兩個參與在他的事工
[00:24:57.000 --> 00:25:02.000]  我們有甚麼能力可以參與在神的事工
[00:25:02.000 --> 00:25:05.000]  我們去到也是做見證的
[00:25:05.000 --> 00:25:07.000]  但不要驕傲
[00:25:07.000 --> 00:25:11.000]  不要因為邪靈服從了你們的喜樂
[00:25:11.000 --> 00:25:16.000]  卻要因為你們的名字已經記錄在天上而喜樂
[00:25:16.000 --> 00:25:19.000]  不知道大家是否想得到這個喜樂
[00:25:19.000 --> 00:25:22.000]  其實我們真的沒有能力
[00:25:22.000 --> 00:25:25.000]  沒有甚麼恩賜
[00:25:25.000 --> 00:25:30.000]  可以參與在神的宣教事工上
[00:25:30.000 --> 00:25:32.000]  但神就是那麼愛我們
[00:25:32.000 --> 00:25:36.000]  邀請我們去加入他
[00:25:36.000 --> 00:25:38.000]  去參與他的事工
[00:25:38.000 --> 00:25:41.000]  然後我們就可以很驕傲地說
[00:25:41.000 --> 00:25:43.000]  上帝我們是倚靠你
[00:25:43.000 --> 00:25:45.000]  我們是倚靠你的引領
[00:25:45.000 --> 00:25:48.000]  無論你帶我們去哪裡
[00:25:48.000 --> 00:25:50.000]  我們都成為你的光
[00:25:50.000 --> 00:25:53.000]  無論你帶了誰進來我們教會
[00:25:53.000 --> 00:25:56.000]  我們都是喜樂的服侍
[00:25:56.000 --> 00:26:00.000]  讓我們一起禱告
[00:26:00.000 --> 00:26:04.000]  三一的上帝我們向你的禱告
[00:26:04.000 --> 00:26:06.000]  我們滿心讚美你
[00:26:06.000 --> 00:26:08.000]  你就是那位創天造地
[00:26:08.000 --> 00:26:11.000]  擁有全地權柄的主
[00:26:11.000 --> 00:26:14.000]  全地都充滿著你的大愛
[00:26:14.000 --> 00:26:16.000]  我們感謝你
[00:26:16.000 --> 00:26:18.000]  你是我們宣教的主
[00:26:18.000 --> 00:26:23.000]  我們盼望你的國度能夠臨在地上
[00:26:23.000 --> 00:26:25.000]  在你的心意裏面
[00:26:25.000 --> 00:26:28.000]  你們要我們做的就是憑著信心出去
[00:26:28.000 --> 00:26:29.000]  甚麼都不用帶
[00:26:29.000 --> 00:26:30.000]  帶著你的福音
[00:26:30.000 --> 00:26:34.000]  帶著你的基督的寫生
[00:26:34.000 --> 00:26:36.000]  這個事實
[00:26:36.000 --> 00:26:41.000]  我們相信你帶我們進去狼群中
[00:26:41.000 --> 00:26:45.000]  平平安安地帶我們回來的主
[00:26:45.000 --> 00:26:49.000]  聖靈求你內注在我們的生命裏面
[00:26:49.000 --> 00:26:51.000]  除去我們的膽怯
[00:26:51.000 --> 00:26:53.000]  教導我們各人
[00:26:53.000 --> 00:26:58.000]  去專心順從於你的帶領
[00:26:58.000 --> 00:27:01.000]  若似各人宣教的心
[00:27:01.000 --> 00:27:02.000]  讓你許可的話
[00:27:02.000 --> 00:27:05.000]  讓我們在洪水橋的地區
[00:27:05.000 --> 00:27:08.000]  繼續去忠心的服侍
[00:27:08.000 --> 00:27:10.000]  讓你繼續預備人心
[00:27:10.000 --> 00:27:12.000]  得聞福音
[00:27:12.000 --> 00:27:14.000]  我們這樣的祈禱
[00:27:14.000 --> 00:27:16.000]  我主耶穌基督明而求
[00:27:16.000 --> 00:27:18.000]  阿們

