
[00:00:00.000 --> 00:00:05.000]  主持人:待會兒的弟兄姊妹平安
[00:20:26.500 --> 00:20:33.500]  不想讓自己陷在哀哭切此的境況之下
[00:20:33.500 --> 00:20:36.500]  應該怎樣做呢?
[00:20:36.500 --> 00:20:42.500]  應該盡快在神面前認罪悔改
[00:20:42.500 --> 00:20:45.500]  求主寬恕和赦免
[00:20:45.500 --> 00:20:50.500]  否則後悔已經太遲了
[00:20:50.500 --> 00:20:52.500]  經文說
[00:20:52.500 --> 00:20:55.500]  凡明字沒留在記載生命冊上的人
[00:20:55.500 --> 00:20:57.500]  就被冰進火壺裡
[00:20:57.500 --> 00:21:00.500]  這火壺就是第二次的死
[00:21:00.500 --> 00:21:04.500]  人在肉身上的死是無法避免的
[00:21:04.500 --> 00:21:08.500]  因為人的肉身是會扭壞的
[00:21:08.500 --> 00:21:10.500]  摧殘的
[00:21:10.500 --> 00:21:13.500]  而且也是人犯罪的代價
[00:21:13.500 --> 00:21:18.500]  不過這個代價仍然未完全抵消人所犯的罪
[00:21:18.500 --> 00:21:22.500]  保羅在《羅馬書》說過
[00:21:22.500 --> 00:21:24.500]  罪的功架乃是死
[00:21:24.500 --> 00:21:26.500]  死有雙重意義
[00:21:26.500 --> 00:21:29.500]  第一就是肉身的死亡
[00:21:29.500 --> 00:21:32.500]  第二就是靈性的死亡
[00:21:32.500 --> 00:21:36.500]  人對所犯的罪要付的終極代價是第二次的死
[00:21:36.500 --> 00:21:39.500]  也是永遠的靈性死亡
[00:21:39.500 --> 00:21:40.500]  是永恆的
[00:21:40.500 --> 00:21:43.500]  也是基督教信仰所說的
[00:21:43.500 --> 00:21:46.500]  在地獄裡的沉淪
[00:21:46.500 --> 00:21:49.500]  地獄未必是一個地方
[00:21:49.500 --> 00:21:51.500]  可以是一個象徵
[00:21:51.500 --> 00:21:54.500]  象徵著一個極度痛苦的狀態
[00:21:54.500 --> 00:21:57.500]  而人之所以極度痛苦
[00:21:57.500 --> 00:21:59.500]  就是沒有神在他身邊
[00:21:59.500 --> 00:22:03.500]  也沒有愛與關懷在他身邊
[00:22:03.500 --> 00:22:07.500]  極度痛苦是因為不能夠與主同在
[00:22:07.500 --> 00:22:09.500]  永遠與主隔離
[00:22:09.500 --> 00:22:11.500]  因此陷入一個極度痛苦
[00:22:11.500 --> 00:22:14.500]  絕望又沒有盼望的狀態
[00:22:14.500 --> 00:22:17.500]  無論是肉身還是靈性
[00:22:17.500 --> 00:22:20.500]  神都不再介入了
[00:22:20.500 --> 00:22:23.500]  這就是一個永死的狀態
[00:22:23.500 --> 00:22:27.500]  那麼人如何可以避免第二次的死亡呢?
[00:22:27.500 --> 00:22:29.500]  答案就是
[00:22:29.500 --> 00:22:31.500]  明智在生命冊上
[00:22:31.500 --> 00:22:33.500]  沒有人可以看到
[00:22:33.500 --> 00:22:37.500]  生命冊裡面是不是有自己的明智
[00:22:37.500 --> 00:22:39.500]  那麼又如何確保
[00:22:39.500 --> 00:22:43.500]  自己的明智在生命冊之內呢?
[00:22:43.500 --> 00:22:47.500]  主耶穌曾經差遣過十二個門徒
[00:22:47.500 --> 00:22:49.500]  前往各城替人醫病
[00:22:49.500 --> 00:22:52.500]  趕鬼和傳福音
[00:22:52.500 --> 00:22:54.500]  當他們回來的時候
[00:22:54.500 --> 00:22:56.500]  很興高采烈地說
[00:22:56.500 --> 00:22:58.500]  主啊!因祢的名
[00:22:58.500 --> 00:23:03.500]  就是鬼也服了我們
[00:23:03.500 --> 00:23:05.500]  很開心
[00:23:05.500 --> 00:23:06.500]  因為奉耶穌的名
[00:23:06.500 --> 00:23:08.500]  鬼也服了我們
[00:23:08.500 --> 00:23:11.500]  不過耶穌如何回應他們呢?
[00:23:11.500 --> 00:23:16.500]  不要因名服了你們就喜歡
[00:23:16.500 --> 00:23:19.500]  要因你們的名
[00:23:19.500 --> 00:23:22.500]  記錄在天上歡喜
[00:23:22.500 --> 00:23:24.500]  可見主耶穌對門徒的名
[00:23:24.500 --> 00:23:26.500]  是否記在天上
[00:23:26.500 --> 00:23:29.500]  讓他們能否戰勝惡魔
[00:23:29.500 --> 00:23:31.500]  更加關心
[00:23:31.500 --> 00:23:33.500]  因為能夠有永恆價值
[00:23:33.500 --> 00:23:36.500]  比任何事物都更加重要
[00:23:36.500 --> 00:23:41.500]  今天很多信徒都高舉恩信稱義
[00:23:41.500 --> 00:23:43.500]  認為只要信了耶穌
[00:23:43.500 --> 00:23:45.500]  一切都穩妥了
[00:23:45.500 --> 00:23:47.500]  這種穩妥就可以上天堂
[00:23:47.500 --> 00:23:50.500]  得永生了
[00:23:50.500 --> 00:23:54.500]  這種說法太過粗疏
[00:23:54.500 --> 00:23:57.500]  將信仰廉價化
[00:23:57.500 --> 00:23:59.500]  恩信稱義的重點是想說明
[00:23:59.500 --> 00:24:02.500]  人的行為與得救無關
[00:24:02.500 --> 00:24:06.500]  免得人因著自己的行為而自我誇耀
[00:24:06.500 --> 00:24:08.500]  你做些什麼
[00:24:08.500 --> 00:24:11.500]  對你得救是沒有關係的
[00:24:11.500 --> 00:24:13.500]  人能夠得到救恩
[00:24:13.500 --> 00:24:15.500]  是因著對神的信心
[00:24:15.500 --> 00:24:18.500]  是神賜予的恩典
[00:24:18.500 --> 00:24:21.500]  不是人的行為
[00:24:21.500 --> 00:24:24.500]  而人對神的信心是需要持久的
[00:24:24.500 --> 00:24:26.500]  是一生之久
[00:24:26.500 --> 00:24:28.500]  《雅各書》也說過
[00:24:28.500 --> 00:24:30.500]  你信神只有一位
[00:24:30.500 --> 00:24:32.500]  你信得很好
[00:24:32.500 --> 00:24:36.500]  不過連鬼魔也相信
[00:24:36.500 --> 00:24:39.500]  不過鬼魔就很害怕
[00:24:39.500 --> 00:24:42.500]  連魔鬼也相信耶穌
[00:24:42.500 --> 00:24:45.500]  連魔鬼也認同耶穌的身份
[00:24:45.500 --> 00:24:47.500]  那我想問
[00:24:47.500 --> 00:24:51.500]  你的相信與魔鬼的相信
[00:24:51.500 --> 00:24:56.500]  分別在哪裡?
[00:24:56.500 --> 00:24:59.500]  魔鬼雖然相信主耶穌是神的兒子
[00:24:59.500 --> 00:25:01.500]  是三一的真神
[00:25:01.500 --> 00:25:03.500]  魔鬼沒有否認
[00:25:03.500 --> 00:25:07.500]  但是魔鬼卻抗拒神的主權
[00:25:07.500 --> 00:25:09.500]  他拒絕服侍神
[00:25:09.500 --> 00:25:12.500]  魔鬼拒絕神的吩咐
[00:25:12.500 --> 00:25:14.500]  也拒絕認罪悔改
[00:25:14.500 --> 00:25:17.500]  因為魔鬼要與神同等
[00:25:17.500 --> 00:25:19.500]  他要搶奪神的榮耀
[00:25:19.500 --> 00:25:23.500]  與神為敵
[00:25:23.500 --> 00:25:26.500]  人要相信主耶穌是生命的主
[00:25:26.500 --> 00:25:28.500]  拯救的主
[00:25:28.500 --> 00:25:30.500]  願意放下主權
[00:25:30.500 --> 00:25:32.500]  一生服侍主
[00:25:32.500 --> 00:25:36.500]  並且要真誠地在神面前認罪和悔改
[00:25:36.500 --> 00:25:39.500]  立志成為聖潔的人
[00:25:39.500 --> 00:25:41.500]  不再犯罪
[00:25:41.500 --> 00:25:46.500]  所言所行都期望神得到當得的榮耀
[00:25:46.500 --> 00:25:48.500]  這就是魔鬼的信
[00:25:48.500 --> 00:25:52.500]  與得救的人信心的分別
[00:25:52.500 --> 00:25:57.500]  得救與否不是信的內容
[00:25:57.500 --> 00:26:00.500]  不是因為你相信耶穌是神
[00:26:00.500 --> 00:26:03.500]  不是因為你相信耶穌是三一的神
[00:26:03.500 --> 00:26:05.500]  不僅僅是信的內容
[00:26:05.500 --> 00:26:07.500]  而是對神的主權
[00:26:07.500 --> 00:26:09.500]  身份行動的回應
[00:26:09.500 --> 00:26:13.500]  魔鬼是拒絕和抗拒
[00:26:13.500 --> 00:26:20.500]  而得救的人是接納和馴服
[00:26:20.500 --> 00:26:21.500]  在《馬太福音》
[00:26:21.500 --> 00:26:23.500]  主耶穌曾經說過
[00:26:23.500 --> 00:26:26.500]  不是每一個人稱呼我主呀主呀的人
[00:26:26.500 --> 00:26:28.500]  都能夠進天國
[00:26:28.500 --> 00:26:31.500]  他說唯有進行我天父旨意的人
[00:26:31.500 --> 00:26:32.500]  才能夠進去
[00:26:32.500 --> 00:26:35.500]  在那天必有許多人對我說
[00:26:35.500 --> 00:26:36.500]  主呀主呀
[00:26:36.500 --> 00:26:38.500]  我們不是奉祢的名傳道
[00:26:38.500 --> 00:26:39.500]  奉祢的名趕鬼
[00:26:39.500 --> 00:26:41.500]  奉祢的名行許多義能嗎?
[00:26:41.500 --> 00:26:43.500]  我要向他們宣告
[00:26:43.500 --> 00:26:47.500]  我從來不認識你們
[00:26:47.500 --> 00:26:50.500]  你們這些作惡的人
[00:26:50.500 --> 00:26:52.500]  給我走開
[00:26:52.500 --> 00:26:54.500]  耶穌認為進天國的重點
[00:26:54.500 --> 00:26:56.500]  不是對主耶穌的稱呼
[00:26:56.500 --> 00:26:59.500]  或者曾經為主做過的事
[00:26:59.500 --> 00:27:01.500]  而是對神的吩咐
[00:27:01.500 --> 00:27:07.500]  是否願意一生遵守和踐行
[00:27:07.500 --> 00:27:09.500]  因此我們的命
[00:27:09.500 --> 00:27:11.500]  是否在生命冊內
[00:27:11.500 --> 00:27:15.500]  不是一次在報道會裡的缺志信主
[00:27:15.500 --> 00:27:17.500]  不要認為一次得救
[00:27:17.500 --> 00:27:19.500]  永遠得救
[00:27:19.500 --> 00:27:22.500]  也不是單單相信主的能力和身份
[00:27:22.500 --> 00:27:25.500]  因為魔鬼也相信
[00:27:25.500 --> 00:27:28.500]  更不是口裡雖然稱呼主耶穌為主
[00:27:28.500 --> 00:27:33.500]  但對主的呼召或提醒毫不回應
[00:27:33.500 --> 00:27:35.500]  與我無關
[00:27:35.500 --> 00:27:38.500]  而是你能否按著主的心意
[00:27:38.500 --> 00:27:40.500]  在地上踐行信仰
[00:27:40.500 --> 00:27:44.500]  無論你遇到什麼困難
[00:27:44.500 --> 00:27:47.500]  你都讓生命連結在主的生命裡
[00:27:47.500 --> 00:27:50.500]  讓主耶穌介入在我們生命的每一個部分
[00:27:50.500 --> 00:27:53.500]  讓主的恩典在我們生命裡流露
[00:27:53.500 --> 00:27:57.500]  讓人可以在我們生命裡見到主耶穌
[00:27:57.500 --> 00:28:00.500]  使主得到當德的榮耀
[00:28:00.500 --> 00:28:04.500]  當我們願意一生忠心地跟隨祂
[00:28:04.500 --> 00:28:06.500]  按著主耶穌的心意而行的話
[00:28:06.500 --> 00:28:13.500]  我們的命志就應該在生命冊上有份
[00:28:13.500 --> 00:28:16.500]  弟兄姊妹
[00:28:16.500 --> 00:28:19.500]  當我們明白今天的崇拜
[00:28:19.500 --> 00:28:23.500]  就是將來天上敬拜的預演的時候
[00:28:23.500 --> 00:28:26.500]  我們有沒有一份興奮的心
[00:28:26.500 --> 00:28:29.500]  興奮
[00:28:29.500 --> 00:28:34.500]  我們正在做一個彩排
[00:28:34.500 --> 00:28:37.500]  將來敬拜的彩排
[00:28:37.500 --> 00:28:41.500]  我們有沒有盡力在每一次的敬拜裡
[00:28:41.500 --> 00:28:43.500]  做好自己的角色
[00:28:43.500 --> 00:28:48.500]  當領唱唱歌的時候
[00:28:48.500 --> 00:28:51.500]  只是他唱
[00:28:51.500 --> 00:28:54.500]  因為我們一起唱
[00:28:54.500 --> 00:28:59.500]  當主席祈禱的時候
[00:28:59.500 --> 00:29:03.500]  我們有沒有感受到祂的禱文
[00:29:03.500 --> 00:29:05.500]  然後同聲說「阿們」
[00:29:05.500 --> 00:29:09.500]  當我們明白我們是否得救
[00:29:09.500 --> 00:29:13.500]  關鍵是在命志需要在生命冊上的時候
[00:29:13.500 --> 00:29:16.500]  我們有沒有一份警醒的心
[00:29:16.500 --> 00:29:18.500]  警醒的心
[00:29:18.500 --> 00:29:20.500]  就是我們的屬靈生命
[00:29:20.500 --> 00:29:25.500]  以及我們和耶穌的關係
[00:29:25.500 --> 00:29:27.500]  我們的屬靈生命
[00:29:27.500 --> 00:29:33.500]  是否按著主耶穌的心意而行
[00:29:33.500 --> 00:29:35.500]  一切一切都在影響我們的命志
[00:29:35.500 --> 00:29:40.500]  是否記錄在生命冊上
[00:29:40.500 --> 00:29:43.500]  最後我引用我們宣道會創辦人
[00:29:43.500 --> 00:29:48.500]  孫迅博士的一段屬靈旅程
[00:29:48.500 --> 00:29:51.500]  作為我們這次講道的結束
[00:29:51.500 --> 00:29:55.500]  孫迅博士在《非我為主》一書裡提到
[00:29:55.500 --> 00:29:58.500]  在他的生命裡有三段
[00:29:58.500 --> 00:30:01.500]  改變他一生的屬靈經歷
[00:30:01.500 --> 00:30:03.500]  第一段經歷
[00:30:03.500 --> 00:30:05.500]  是在十五歲的時候
[00:30:05.500 --> 00:30:09.500]  他接受了主耶穌重新得救時的感受
[00:30:09.500 --> 00:30:10.500]  他感受到
[00:30:10.500 --> 00:30:13.500]  藉著我們的主耶穌基督
[00:30:13.500 --> 00:30:15.500]  得以與神和好
[00:30:15.500 --> 00:30:18.500]  與神和好是進入信仰的第一步
[00:30:18.500 --> 00:30:20.500]  也是關鍵的一步
[00:30:20.500 --> 00:30:22.500]  能夠與神和好
[00:30:22.500 --> 00:30:26.500]  也是與主耶穌建立親密關係的重要基礎
[00:30:26.500 --> 00:30:30.500]  不能夠與主有一個親密的關係
[00:30:30.500 --> 00:30:34.500]  信仰是沒有意思的
[00:30:34.500 --> 00:30:38.500]  鬼魔也信
[00:30:38.500 --> 00:30:40.500]  你所信的
[00:30:40.500 --> 00:30:44.500]  與魔鬼信的沒有什麼分別
[00:30:44.500 --> 00:30:49.500]  要分別的就是你與主耶穌的關係
[00:30:49.500 --> 00:30:53.500]  魔鬼與主耶穌的關係是敵對的
[00:30:53.500 --> 00:30:56.500]  信徒與主耶穌的關係
[00:30:56.500 --> 00:30:59.500]  是連結的
[00:30:59.500 --> 00:31:01.500]  第二段經歷
[00:31:01.500 --> 00:31:03.500]  是在他三十一歲的時候
[00:31:03.500 --> 00:31:06.500]  孫迅被按納牧師已經十年了
[00:31:06.500 --> 00:31:08.500]  他感到侍奉很乏力
[00:31:08.500 --> 00:31:10.500]  當他尋求更深的屬靈指引的時候
[00:31:10.500 --> 00:31:12.500]  聖靈提醒他
[00:31:12.500 --> 00:31:15.500]  我只能在基督裡成聖
[00:31:15.500 --> 00:31:17.500]  然後孫迅就明白到
[00:31:17.500 --> 00:31:20.500]  我必須要先將自己奉獻給主
[00:31:20.500 --> 00:31:22.500]  然後才能夠成聖
[00:31:22.500 --> 00:31:25.500]  成聖至到完全
[00:31:25.500 --> 00:31:28.500]  乃是從神而來的聖潔
[00:31:28.500 --> 00:31:33.500]  並不是人靠自己自我改造而得到的
[00:31:33.500 --> 00:31:35.500]  聖潔的主
[00:31:35.500 --> 00:31:37.500]  是不會設立一個污穢的人
[00:31:37.500 --> 00:31:40.500]  作為他的僕人
[00:31:40.500 --> 00:31:44.500]  無論僕人有多少能力都好
[00:31:44.500 --> 00:31:51.500]  所有侍奉都是徒然的
[00:31:51.500 --> 00:31:54.500]  你侍奉能力多好都好
[00:31:54.500 --> 00:31:57.500]  如果你的生命是污穢的話
[00:31:57.500 --> 00:32:02.500]  你所做的一切都沒有意思
[00:32:02.500 --> 00:32:04.500]  神是不會預立的
[00:32:04.500 --> 00:32:07.500]  因此孫迅不斷地請求聖靈提醒
[00:32:07.500 --> 00:32:11.500]  讓他能夠知罪、認罪
[00:32:11.500 --> 00:32:12.500]  第三段經歷
[00:32:12.500 --> 00:32:14.500]  在他身體很軟弱的時候
[00:32:14.500 --> 00:32:19.500]  醫生也絕望地宣告沒有辦法了
[00:32:19.500 --> 00:32:21.500]  他就領受到神的旨意
[00:32:21.500 --> 00:32:24.500]  乃作我完全的救主
[00:32:24.500 --> 00:32:25.500]  不但救我的靈魂
[00:32:25.500 --> 00:32:27.500]  也醫治我的身體
[00:32:27.500 --> 00:32:29.500]  作我的大醫生
[00:32:29.500 --> 00:32:31.500]  所以當他得到神的醫治的時候
[00:32:31.500 --> 00:32:34.500]  他明白神的救恩是全避的
[00:32:34.500 --> 00:32:36.500]  甚麼是全避呢?
[00:32:36.500 --> 00:32:38.500]  這個全避的救恩包括了
[00:32:38.500 --> 00:32:40.500]  我們的靈、魂、體
[00:32:40.500 --> 00:32:43.500]  是一個全人的拯救
[00:32:43.500 --> 00:32:46.500]  不單單是醫治你的病
[00:32:46.500 --> 00:32:49.500]  是你的心靈也醫治了
[00:32:49.500 --> 00:32:52.500]  我們知道宣道會的信仰特點
[00:32:52.500 --> 00:32:55.500]  就是四重福音
[00:32:55.500 --> 00:32:57.500]  四重福音是說甚麼呢?
[00:32:57.500 --> 00:33:00.500]  基督是拯救的主
[00:33:00.500 --> 00:33:04.500]  這是他第一次經歷中領受到的
[00:33:04.500 --> 00:33:07.500]  第二個是基督是成性的主
[00:33:07.500 --> 00:33:11.500]  就是宣信在他第二段經歷中領受到的
[00:33:11.500 --> 00:33:14.500]  第三個就是基督是醫治的主
[00:33:14.500 --> 00:33:18.500]  也是宣信在他第三段經歷中領受到的
[00:33:18.500 --> 00:33:22.500]  最後,基督是再來的王
[00:33:22.500 --> 00:33:27.500]  是宣信博士在他整個信仰旅程中領受到的
[00:33:27.500 --> 00:33:29.500]  四重福音的特色
[00:33:29.500 --> 00:33:32.500]  和宣信博士的熟能經歷息息相關
[00:33:32.500 --> 00:33:34.500]  甚至可以說
[00:33:34.500 --> 00:33:36.500]  宣信的熟能經歷
[00:33:36.500 --> 00:33:40.500]  引用出四重福音的信仰宣言
[00:33:40.500 --> 00:33:46.500]  我們洪恩家是宣道會的一份子
[00:33:46.500 --> 00:33:51.500]  所以我們信徒是很有需要地認識四重福音的核心意義
[00:33:51.500 --> 00:33:55.500]  所以每一個轉會的申請者
[00:33:55.500 --> 00:33:58.500]  他都要上兩堂
[00:33:58.500 --> 00:34:01.500]  第一堂就是四重福音
[00:34:01.500 --> 00:34:04.500]  第二堂就是宣道會的歷史
[00:34:04.500 --> 00:34:08.500]  當我們每一個都願意進行神的旨意
[00:34:08.500 --> 00:34:11.500]  當我們在地上踐行神的道
[00:34:11.500 --> 00:34:13.500]  活出信仰的時候
[00:34:13.500 --> 00:34:19.500]  我們的名字就很自然地會寄在生命冊上
[00:34:19.500 --> 00:34:22.500]  我們一起去祈禱
[00:34:22.500 --> 00:34:25.500]  天父我們感謝祢
[00:34:25.500 --> 00:34:27.500]  祢不單給我們有生命氣息
[00:34:27.500 --> 00:34:31.500]  祢更加讓我們的生命與祢有份
[00:34:31.500 --> 00:34:33.500]  可以享受祢的豐盛
[00:34:33.500 --> 00:34:35.500]  我們要歌頌祢
[00:34:35.500 --> 00:34:37.500]  要讚美祢
[00:34:37.500 --> 00:34:39.500]  要尊祢的名為「聖」
[00:34:39.500 --> 00:34:42.500]  求祢讓每一個願意跟隨祢的
[00:34:42.500 --> 00:34:47.500]  我們都能夠經歷到那種從軟弱到剛強的體驗
[00:34:47.500 --> 00:34:50.500]  我們一生都能夠被祢的恩典所盛載
[00:34:50.500 --> 00:34:53.500]  過一個土里喜悅的人生
[00:34:53.500 --> 00:34:55.500]  我們能夠活出信仰
[00:34:55.500 --> 00:34:57.500]  為主打美好的仗
[00:34:57.500 --> 00:35:01.500]  我們祈禱仰望奉教主耶穌的名聲求
[00:35:01.500 --> 00:35:02.500]  阿門
[00:35:02.500 --> 00:35:03.500]  願主祝福大家
[00:35:03.500 --> 00:35:05.500]  謝謝大家
[00:35:05.500 --> 00:35:07.500]  (CC字幕製作:貝爾)

