
[00:00:00.000 --> 00:00:01.680]  各位節目 早安
[00:16:26.700 --> 00:16:29.700]  為什麼榮耀要死
[00:16:29.700 --> 00:16:31.700]  所以後面那句話
[00:16:31.700 --> 00:16:33.700]  其實祂是跟眾人宣告
[00:16:33.700 --> 00:16:36.700]  解釋為什麼基督徒
[00:16:36.700 --> 00:16:39.700]  會把榮耀和死放在一起
[00:16:39.700 --> 00:16:41.700]  接著那句話其實很特別
[00:16:41.700 --> 00:16:42.700]  我們想清楚一點
[00:16:42.700 --> 00:16:43.700]  祂怎麼說的
[00:16:43.700 --> 00:16:49.700]  我們一起讀廿四節
[00:16:49.700 --> 00:16:53.700]  廿四節讀到粗體紅色
[00:16:53.700 --> 00:16:57.700]  我實實在在地告訴你們
[00:16:57.700 --> 00:17:01.700]  一粒麥子不落在地裡死了
[00:17:01.700 --> 00:17:03.700]  仍舊是一粒
[00:17:03.700 --> 00:17:07.700]  若是死了就結出許多子粒來
[00:17:07.700 --> 00:17:10.700]  平常讀《慣性經》真的不要覺得什麼
[00:17:10.700 --> 00:17:15.700]  不過這句話耶穌將自己比喻為一粒麥子
[00:17:15.700 --> 00:17:19.700]  原來是很重要的一個比喻
[00:17:19.700 --> 00:17:22.700]  我們想一想
[00:17:22.700 --> 00:17:24.700]  我們說榮耀
[00:17:24.700 --> 00:17:26.700]  榮耀通常說什麼
[00:17:26.700 --> 00:17:27.700]  什麼叫榮耀
[00:17:27.700 --> 00:17:29.700]  譬如你很辛苦讀書大學畢業
[00:17:29.700 --> 00:17:31.700]  畢業那一刻就有榮耀
[00:17:31.700 --> 00:17:33.700]  又或者我們工作了一輩子
[00:17:33.700 --> 00:17:35.700]  到退休的時候那些叫什麼
[00:17:35.700 --> 00:17:37.700]  榮休
[00:17:37.700 --> 00:17:38.700]  牧師榮休
[00:17:38.700 --> 00:17:40.700]  很多人就說
[00:17:40.700 --> 00:17:41.700]  為什麼榮耀
[00:17:41.700 --> 00:17:43.700]  因為做得很好
[00:17:43.700 --> 00:17:46.700]  當你做那件事做得很成功
[00:17:46.700 --> 00:17:49.700]  大家都認同你的成功
[00:17:49.700 --> 00:17:52.700]  這樣就叫做榮耀
[00:17:52.700 --> 00:17:54.700]  為什麼耶穌說榮耀是死的
[00:17:54.700 --> 00:17:58.700]  因為原來祂說自己是麥子
[00:17:58.700 --> 00:18:00.700]  說自己是麥子
[00:18:00.700 --> 00:18:03.700]  麥子其實對於我們來說
[00:18:03.700 --> 00:18:05.700]  麥或者米
[00:18:05.700 --> 00:18:08.700]  其實什麼叫做一粒好的麥子
[00:18:08.700 --> 00:18:10.700]  和一些好的米
[00:18:10.700 --> 00:18:13.700]  麥和米是用來做什麼的
[00:18:13.700 --> 00:18:14.700]  給人吃的
[00:18:14.700 --> 00:18:18.700]  不是像花一樣擺著給人看的
[00:18:18.700 --> 00:18:22.700]  所以原來為什麼要死
[00:18:22.700 --> 00:18:24.700]  是因為一粒麥子
[00:18:24.700 --> 00:18:26.700]  祂做得好
[00:18:26.700 --> 00:18:30.700]  祂滿足了祂存在的目的
[00:18:30.700 --> 00:18:32.700]  就是給人吃的
[00:18:32.700 --> 00:18:35.700]  所以這是耶穌說的話
[00:18:35.700 --> 00:18:38.700]  為什麼用麥子去解釋自己
[00:18:38.700 --> 00:18:39.700]  因為原來祂說
[00:18:39.700 --> 00:18:42.700]  做天父的工作
[00:18:42.700 --> 00:18:45.700]  信這位上帝的人
[00:18:45.700 --> 00:18:49.700]  原來在世上要成為一粒麥子
[00:18:49.700 --> 00:18:53.700]  給其他人吃得到好處
[00:18:53.700 --> 00:18:55.700]  讓其他人得到好處
[00:18:55.700 --> 00:18:56.700]  這樣去想
[00:18:56.700 --> 00:18:59.700]  其實對我們世界上世俗的人
[00:18:59.700 --> 00:19:01.700]  或者香港人來說
[00:19:01.700 --> 00:19:04.700]  其實沒有人會覺得成功的是一粒麥子
[00:19:04.700 --> 00:19:05.700]  是不是
[00:19:05.700 --> 00:19:07.700]  你想想對香港人來說
[00:19:07.700 --> 00:19:08.700]  什麼叫做榮耀
[00:19:08.700 --> 00:19:09.700]  什麼叫做做得好
[00:19:09.700 --> 00:19:10.700]  出生那一刻
[00:19:10.700 --> 00:19:13.700]  或者進入幼稚園那一刻
[00:19:13.700 --> 00:19:14.700]  都已經叫做什麼
[00:19:14.700 --> 00:19:15.700]  大家都說得很厲害
[00:19:15.700 --> 00:19:16.700]  贏在起跑線
[00:19:16.700 --> 00:19:19.700]  其實今天說多少都好
[00:19:19.700 --> 00:19:20.700]  這些都說不出來
[00:19:20.700 --> 00:19:22.700]  這個社會裡面說的
[00:19:22.700 --> 00:19:24.700]  第一天出生就跟別人爭了
[00:19:24.700 --> 00:19:27.700]  我兩個小孩十幾年前出生的時候
[00:19:27.700 --> 00:19:29.700]  帶著肚子碰到朋友
[00:19:29.700 --> 00:19:31.700]  說你沒有了幼稚園味
[00:19:31.700 --> 00:19:33.700]  那些氣氛大家都很明白
[00:19:33.700 --> 00:19:35.700]  我們都覺得很慘
[00:19:35.700 --> 00:19:36.700]  但是就是這樣
[00:19:36.700 --> 00:19:38.700]  我們會覺得怎樣
[00:19:38.700 --> 00:19:40.700]  我們會覺得原來什麼叫榮耀
[00:19:40.700 --> 00:19:41.700]  就是你考第一
[00:19:41.700 --> 00:19:43.700]  你入到名校
[00:19:43.700 --> 00:19:45.700]  第二天你找到一份很有錢
[00:19:45.700 --> 00:19:47.700]  很有前途的工作
[00:19:47.700 --> 00:19:49.700]  而背後是說我打低其他人
[00:19:49.700 --> 00:19:51.700]  我成為出眾的人
[00:19:51.700 --> 00:19:55.700]  原來我們今天的社會
[00:19:55.700 --> 00:19:59.700]  是告訴你怎樣做到墨子
[00:19:59.700 --> 00:20:01.700]  不做墨子應該做什麼
[00:20:01.700 --> 00:20:03.700]  做獅子
[00:20:03.700 --> 00:20:05.700]  我們其實全部人都覺得
[00:20:05.700 --> 00:20:07.700]  你做萬獸之王就厲害了
[00:20:07.700 --> 00:20:09.700]  我們都是這樣稱讚人
[00:20:09.700 --> 00:20:10.700]  你多厲害
[00:20:10.700 --> 00:20:12.700]  什麼虎父無犬子就是那種
[00:20:12.700 --> 00:20:14.700]  你明白嗎
[00:20:14.700 --> 00:20:16.700]  所以這麼難接受
[00:20:16.700 --> 00:20:19.700]  我想清楚耶穌這句話
[00:20:19.700 --> 00:20:22.700]  他說我得榮耀的時候到了
[00:20:22.700 --> 00:20:24.700]  接著就說墨子
[00:20:24.700 --> 00:20:26.700]  對人來說是多麼的震撼
[00:20:26.700 --> 00:20:28.700]  我們是不是都這樣
[00:20:28.700 --> 00:20:29.700]  當我們基督徒
[00:20:29.700 --> 00:20:31.700]  我們是不是看我們的生命
[00:20:31.700 --> 00:20:33.700]  真的有了墨子呢
[00:20:33.700 --> 00:20:35.700]  還是我們仍然追求到
[00:20:35.700 --> 00:20:37.700]  做一隻獅子
[00:20:37.700 --> 00:20:39.700]  其實想想聖經裏面
[00:20:39.700 --> 00:20:43.700]  對於門徒的比喻
[00:20:43.700 --> 00:20:45.700]  除了墨子之外還有什麼
[00:20:45.700 --> 00:20:47.700]  葡萄
[00:20:47.700 --> 00:20:49.700]  還有什麼
[00:20:49.700 --> 00:20:50.700]  果子
[00:20:50.700 --> 00:20:51.700]  還有什麼
[00:20:51.700 --> 00:20:53.700]  羊
[00:20:53.700 --> 00:20:55.700]  我們煮的羊
[00:20:55.700 --> 00:20:57.700]  特別的地方全部都是食物
[00:20:57.700 --> 00:20:59.700]  你有沒有發覺這個東西
[00:20:59.700 --> 00:21:01.700]  很有趣
[00:21:01.700 --> 00:21:03.700]  全部都給人吃的
[00:21:03.700 --> 00:21:05.700]  全部都是祝福這個世界
[00:21:05.700 --> 00:21:08.700]  沒有什麼叫我們做一個獅子
[00:21:08.700 --> 00:21:09.700]  做一隻老虎
[00:21:09.700 --> 00:21:11.700]  做一條鯊魚去殺人
[00:21:11.700 --> 00:21:12.700]  沒有的
[00:21:12.700 --> 00:21:14.700]  所以耶穌其實跟我們說
[00:21:14.700 --> 00:21:16.700]  當我們信耶穌的時候
[00:21:16.700 --> 00:21:18.700]  我們眼光要改變
[00:21:18.700 --> 00:21:20.700]  我們追求的東西要改變
[00:21:20.700 --> 00:21:23.700]  我不是說讀書好 入到名校是差
[00:21:23.700 --> 00:21:25.700]  我沒有這個意思
[00:21:25.700 --> 00:21:28.700]  是當我們可以做到這些東西
[00:21:28.700 --> 00:21:29.700]  當我們賺到錢
[00:21:29.700 --> 00:21:31.700]  當我們可以成功也好
[00:21:31.700 --> 00:21:33.700]  我們為了什麼呢
[00:21:33.700 --> 00:21:36.700]  我不是說不需要卓越
[00:21:36.700 --> 00:21:38.700]  我不是說不需要努力
[00:21:38.700 --> 00:21:39.700]  我們努力為了什麼
[00:21:39.700 --> 00:21:42.700]  我們努力是令自己成為一個
[00:21:42.700 --> 00:21:44.700]  很好的墨子
[00:21:44.700 --> 00:21:46.700]  成為一個很有營養
[00:21:46.700 --> 00:21:50.700]  很好吃的麵包給人吃
[00:21:50.700 --> 00:21:52.700]  原來這個就是耶穌說
[00:21:52.700 --> 00:21:54.700]  他死的意思是什麼
[00:21:54.700 --> 00:21:55.700]  他要犧牲自己
[00:21:55.700 --> 00:21:57.700]  捨棄自己
[00:21:57.700 --> 00:22:01.700]  去讓其他人得到益處
[00:22:01.700 --> 00:22:06.700]  這個就是做基督徒不同的地方
[00:22:06.700 --> 00:22:08.700]  教會耶穌
[00:22:08.700 --> 00:22:10.700]  過去二千年
[00:22:10.700 --> 00:22:12.700]  頭三百年左右
[00:22:12.700 --> 00:22:13.700]  教會很困難
[00:22:13.700 --> 00:22:14.700]  很多Big Bang
[00:22:14.700 --> 00:22:16.700]  大家可能都聽過
[00:22:16.700 --> 00:22:20.700]  頭幾百年在羅馬帝國裡面
[00:22:20.700 --> 00:22:21.700]  很多的迫害
[00:22:21.700 --> 00:22:24.700]  很多基督徒因為迫害而死
[00:22:24.700 --> 00:22:26.700]  不過最特別的地方是
[00:22:26.700 --> 00:22:28.700]  原來頭三百年
[00:22:28.700 --> 00:22:32.700]  同時是教會發展得最好的時間
[00:22:32.700 --> 00:22:34.700]  很好的時間
[00:22:34.700 --> 00:22:36.700]  福音傳得很快
[00:22:36.700 --> 00:22:38.700]  為什麼呢
[00:22:38.700 --> 00:22:39.700]  那時候人們見到
[00:22:39.700 --> 00:22:41.700]  原來信耶穌被迫要死
[00:22:41.700 --> 00:22:42.700]  為什麼要信耶穌呢
[00:22:42.700 --> 00:22:44.700]  為什麼有什麼吸引力
[00:22:44.700 --> 00:22:46.700]  很多歷史研究做出來
[00:22:46.700 --> 00:22:48.700]  不過有一樣東西
[00:22:48.700 --> 00:22:49.700]  他說很重要
[00:22:49.700 --> 00:22:52.700]  有一個因素為什麼吸引人信耶穌
[00:22:52.700 --> 00:22:54.700]  在那時候
[00:22:54.700 --> 00:22:56.700]  教會初期那幾百年
[00:22:56.700 --> 00:22:57.700]  都好像今天這樣
[00:22:57.700 --> 00:22:58.700]  很多的疫情
[00:22:58.700 --> 00:22:59.700]  很多瘟疫
[00:22:59.700 --> 00:23:02.700]  你知道過去都是沒有醫藥的
[00:23:02.700 --> 00:23:04.700]  一有那些疫情
[00:23:04.700 --> 00:23:06.700]  就會很快很多人死
[00:23:06.700 --> 00:23:08.700]  那時候人們都知道
[00:23:08.700 --> 00:23:10.700]  其實瘟疫就是傳染
[00:23:10.700 --> 00:23:12.700]  所以人們在一個地方
[00:23:12.700 --> 00:23:14.700]  發覺有瘟疫的自然反應是什麼
[00:23:14.700 --> 00:23:16.700]  就跑去那地方
[00:23:16.700 --> 00:23:17.700]  一定是這樣的
[00:23:17.700 --> 00:23:19.700]  但基督徒很特別
[00:23:19.700 --> 00:23:23.700]  基督徒是一群正正有瘟疫出現
[00:23:23.700 --> 00:23:25.700]  就願意留下
[00:23:25.700 --> 00:23:29.700]  去服侍那些跑不掉和生病的人
[00:23:29.700 --> 00:23:35.700]  其實不等於一定個個有神蹟保守基督徒
[00:23:35.700 --> 00:23:38.700]  都可以因為染病而死
[00:23:38.700 --> 00:23:42.700]  但是這件事讓羅馬帝國的人很好奇
[00:23:42.700 --> 00:23:45.700]  為什麼這群人可以這樣
[00:23:45.700 --> 00:23:47.700]  當個個走的時候
[00:23:47.700 --> 00:23:49.700]  他們寧願犧牲自己
[00:23:49.700 --> 00:23:51.700]  都服侍那些病了的人
[00:23:51.700 --> 00:23:54.700]  那些病的人也不是有錢有權的人
[00:23:54.700 --> 00:23:55.700]  為什麼這樣
[00:23:55.700 --> 00:23:57.700]  他們發現原來對基督徒來說
[00:23:57.700 --> 00:24:01.700]  他們知道永生的盼望已經得到了
[00:24:01.700 --> 00:24:03.700]  他們不害怕死
[00:24:03.700 --> 00:24:04.700]  他們不需要意外
[00:24:04.700 --> 00:24:05.700]  他們發覺原來
[00:24:05.700 --> 00:24:08.700]  跟從耶穌就是要服侍世界
[00:24:08.700 --> 00:24:10.700]  服侍有需要的人
[00:24:10.700 --> 00:24:12.700]  這件事讓很多人發覺
[00:24:12.700 --> 00:24:14.700]  這個信仰很特別
[00:24:14.700 --> 00:24:15.700]  對有興趣
[00:24:15.700 --> 00:24:19.700]  發覺原來基督徒愛的群體彼此相愛
[00:24:19.700 --> 00:24:21.700]  有永生的盼望
[00:24:21.700 --> 00:24:22.700]  吸引人
[00:24:22.700 --> 00:24:24.700]  很多人信耶穌
[00:24:24.700 --> 00:24:26.700]  其實我們都會問自己
[00:24:26.700 --> 00:24:28.700]  今天其實同樣的事
[00:24:28.700 --> 00:24:30.700]  同樣的道理都是一樣
[00:24:30.700 --> 00:24:34.700]  如果我們很渴望在社區裡面工作
[00:24:34.700 --> 00:24:36.700]  很渴望讓人見到耶穌基督
[00:24:36.700 --> 00:24:39.700]  原來最有力的見證
[00:24:39.700 --> 00:24:41.700]  就是一個服侍的見證
[00:24:41.700 --> 00:24:43.700]  不是看自己為重要
[00:24:43.700 --> 00:24:46.700]  不是做隻獅子去到哈哈爸爸
[00:24:46.700 --> 00:24:48.700]  而是成為墨子
[00:24:48.700 --> 00:24:50.700]  祝福這個世界
[00:24:50.700 --> 00:24:51.700]  祝福倫社
[00:24:51.700 --> 00:24:53.700]  早期的教會
[00:24:53.700 --> 00:24:55.700]  成為一個非常美好的見證
[00:24:55.700 --> 00:24:57.700]  讓很多人認識耶穌
[00:24:57.700 --> 00:25:01.700]  今天我們是不是都同樣去做呢
[00:25:01.700 --> 00:25:04.700]  不過困難的
[00:25:04.700 --> 00:25:06.700]  剛才都有講
[00:25:06.700 --> 00:25:10.700]  耶穌說這麼多人看著我
[00:25:10.700 --> 00:25:12.700]  我得榮耀的時候來了
[00:25:12.700 --> 00:25:16.700]  我們說耶穌在受難的時候
[00:25:16.700 --> 00:25:18.700]  祂自己很多的掙扎
[00:25:18.700 --> 00:25:22.700]  因為耶穌說父的旨意還是我的旨意
[00:25:22.700 --> 00:25:23.700]  其實當然
[00:25:23.700 --> 00:25:24.700]  我想耶穌的掙扎就是
[00:25:24.700 --> 00:25:27.700]  究竟祂是不是聽父對祂的旨意
[00:25:27.700 --> 00:25:29.700]  不過其實耶穌有另一個壓力
[00:25:29.700 --> 00:25:31.700]  祂發覺全城人看著祂
[00:25:31.700 --> 00:25:33.700]  你明不明
[00:25:33.700 --> 00:25:35.700]  祂怎樣去選擇
[00:25:35.700 --> 00:25:39.700]  就決定究竟祂是不是真的為父親作見證
[00:25:39.700 --> 00:25:40.700]  或者沒有作見證
[00:25:40.700 --> 00:25:41.700]  所以你看看那句
[00:25:41.700 --> 00:25:44.700]  耶穌說我現在心裡憂愁
[00:25:44.700 --> 00:25:46.700]  我說什麼才好
[00:25:46.700 --> 00:25:48.700]  說父啊
[00:25:48.700 --> 00:25:50.700]  救我脫離這時候嗎
[00:25:50.700 --> 00:25:53.700]  你看到耶穌是真正的掙扎
[00:25:53.700 --> 00:25:54.700]  對祂來說
[00:25:54.700 --> 00:25:55.700]  祂不是輕輕鬆鬆
[00:25:55.700 --> 00:25:57.700]  祂知道自己要受苦
[00:25:57.700 --> 00:25:59.700]  要痛
[00:25:59.700 --> 00:26:01.700]  要被眾叛親離
[00:26:01.700 --> 00:26:04.700]  要被羞辱的釘十字架
[00:26:04.700 --> 00:26:06.700]  是很難的事情
[00:26:06.700 --> 00:26:07.700]  不過祂也明白
[00:26:07.700 --> 00:26:10.700]  但我正是為這時候來的
[00:26:10.700 --> 00:26:12.700]  父說願祢榮耀祢的名
[00:26:12.700 --> 00:26:15.700]  祂說我願意生命去榮耀祢
[00:26:15.700 --> 00:26:17.700]  於是有聲音從天上來
[00:26:17.700 --> 00:26:19.700]  父去答應祂
[00:26:19.700 --> 00:26:21.700]  去說一句話
[00:26:21.700 --> 00:26:23.700]  說我已經榮耀了我的榮
[00:26:23.700 --> 00:26:24.700]  還要再榮耀
[00:26:24.700 --> 00:26:26.700]  這句話是什麼
[00:26:26.700 --> 00:26:29.700]  天父跟耶穌說
[00:26:29.700 --> 00:26:30.700]  你是我兒子
[00:26:30.700 --> 00:26:33.700]  你的生命已經榮耀了我
[00:26:33.700 --> 00:26:34.700]  你已經跟從了我
[00:26:34.700 --> 00:26:35.700]  你已經為我作見證
[00:26:35.700 --> 00:26:37.700]  還要再榮耀就是說
[00:26:37.700 --> 00:26:40.700]  你願意去上十架跟從我
[00:26:40.700 --> 00:26:43.700]  是要更加榮耀天父的名
[00:26:43.700 --> 00:26:46.700]  所以原來今天我們在地上
[00:26:46.700 --> 00:26:47.700]  怎樣去選擇
[00:26:47.700 --> 00:26:48.700]  是不是做墨子呢
[00:26:48.700 --> 00:26:51.700]  跟神的榮耀是有關係的
[00:26:51.700 --> 00:26:53.700]  原來不只是自己的事
[00:26:53.700 --> 00:26:56.700]  是跟上帝的榮耀是有關係
[00:26:56.700 --> 00:26:57.700]  這也給了另一個動力
[00:26:57.700 --> 00:26:58.700]  我們再發覺
[00:26:58.700 --> 00:27:01.700]  世界的人未必看得起我們
[00:27:01.700 --> 00:27:02.700]  但是最重要的是
[00:27:02.700 --> 00:27:05.700]  我們天上的父看得起我們
[00:27:05.700 --> 00:27:08.700]  而天上的父真是最終掌權的位置
[00:27:08.700 --> 00:27:10.700]  我們基督徒也知道
[00:27:10.700 --> 00:27:13.700]  今天在地上受苦
[00:27:13.700 --> 00:27:14.700]  為了服侍人
[00:27:14.700 --> 00:27:16.700]  為了信仰的緣故
[00:27:16.700 --> 00:27:17.700]  受逼迫也好
[00:27:17.700 --> 00:27:22.700]  將來當上帝真正地上掌權的時候
[00:27:22.700 --> 00:27:24.700]  我們會得到榮耀
[00:27:24.700 --> 00:27:27.700]  得到福樂
[00:27:27.700 --> 00:27:31.700]  這些痛苦是短暫的
[00:27:31.700 --> 00:27:33.700]  剛才說初期教會
[00:27:33.700 --> 00:27:34.700]  很多的逼迫
[00:27:34.700 --> 00:27:35.700]  很多的困難
[00:27:35.700 --> 00:27:36.700]  很多人死亡
[00:27:36.700 --> 00:27:37.700]  甚至很多人因為
[00:27:37.700 --> 00:27:39.700]  不是個個殉道
[00:27:39.700 --> 00:27:41.700]  不過也有很多折磨
[00:27:41.700 --> 00:27:44.700]  令到可能因為信仰的緣故被迫害
[00:27:44.700 --> 00:27:46.700]  所以身體傷殘
[00:27:46.700 --> 00:27:48.700]  有這樣的狀況
[00:27:48.700 --> 00:27:51.700]  所以那時候的人就很渴望
[00:27:51.700 --> 00:27:54.700]  我為了信仰的緣故受那麼多苦
[00:27:54.700 --> 00:27:56.700]  可能身體傷殘
[00:27:56.700 --> 00:27:58.700]  可能沒得隻手沒得隻腳
[00:27:58.700 --> 00:27:59.700]  被逼迫
[00:27:59.700 --> 00:28:02.700]  將來當我復活的時候
[00:28:02.700 --> 00:28:04.700]  當耶穌再來的時候
[00:28:04.700 --> 00:28:09.700]  究竟我這些傷殘會不會復原呢
[00:28:09.700 --> 00:28:11.700]  那時候他們的答案是會的
[00:28:11.700 --> 00:28:14.700]  因為耶穌來工作的時候
[00:28:14.700 --> 00:28:16.700]  他醫病趕鬼
[00:28:16.700 --> 00:28:18.700]  他將到盲的醫好
[00:28:18.700 --> 00:28:19.700]  將到聾的醫好
[00:28:19.700 --> 00:28:23.700]  所以一定將我們那些傷殘
[00:28:23.700 --> 00:28:24.700]  不好的
[00:28:24.700 --> 00:28:26.700]  因為信仰的緣故
[00:28:26.700 --> 00:28:27.700]  因為逼迫的緣故
[00:28:27.700 --> 00:28:29.700]  那些傷殘全部醫好
[00:28:29.700 --> 00:28:31.700]  這個是盼望
[00:28:31.700 --> 00:28:33.700]  不過帶來一個問題就是
[00:28:33.700 --> 00:28:37.700]  大家知道在聖經裏面記載
[00:28:37.700 --> 00:28:40.700]  耶穌復活之後
[00:28:40.700 --> 00:28:42.700]  他手上仍然有釘痕
[00:28:42.700 --> 00:28:45.700]  他肋旁仍然有傷痕
[00:28:45.700 --> 00:28:46.700]  所以那時候的人就問
[00:28:46.700 --> 00:28:50.700]  為什麼如果逼迫的緣故
[00:28:50.700 --> 00:28:52.700]  將來那些傷痕
[00:28:52.700 --> 00:28:54.700]  是會醫好
[00:28:54.700 --> 00:28:56.700]  為什麼耶穌的釘痕
[00:28:56.700 --> 00:28:59.700]  和肋旁的傷痕都仍然在
[00:28:59.700 --> 00:29:03.700]  你會怎樣回答這個問題
[00:29:03.700 --> 00:29:05.700]  很難回答
[00:29:05.700 --> 00:29:07.700]  神學家真的很厲害
[00:29:07.700 --> 00:29:09.700]  有個叫奧古斯丁的很出名的神學家
[00:29:09.700 --> 00:29:11.700]  他回答
[00:29:11.700 --> 00:29:14.700]  其實耶穌復活之後
[00:29:14.700 --> 00:29:16.700]  天父要醫好他的釘痕和傷痕
[00:29:16.700 --> 00:29:18.700]  多容易
[00:29:18.700 --> 00:29:20.700]  復活也可以
[00:29:20.700 --> 00:29:22.700]  醫好他的傷痕很容易
[00:29:22.700 --> 00:29:23.700]  不過他說
[00:29:23.700 --> 00:29:25.700]  耶穌身上那種釘痕
[00:29:25.700 --> 00:29:28.700]  是天父故意留下
[00:29:28.700 --> 00:29:30.700]  故意留下是什麼意思
[00:29:30.700 --> 00:29:31.700]  是讓我們看到
[00:29:31.700 --> 00:29:34.700]  那個是一個榮耀的記號
[00:29:34.700 --> 00:29:39.700]  我們因為見到耶穌基督為人犧牲
[00:29:39.700 --> 00:29:41.700]  所以讓我們見到這個
[00:29:41.700 --> 00:29:44.700]  人看似是羞辱的記號
[00:29:44.700 --> 00:29:46.700]  是成為一個
[00:29:46.700 --> 00:29:49.700]  在神眼中榮耀的記號
[00:29:49.700 --> 00:29:51.700]  我在這個講法提醒我們基督徒
[00:29:51.700 --> 00:29:53.700]  我們其實原來要
[00:29:53.700 --> 00:29:57.700]  用一個不同的眼光去看我們自己
[00:29:57.700 --> 00:29:59.700]  其實服侍上帝的人
[00:29:59.700 --> 00:30:01.700]  很多時候在地上真的未必有好處
[00:30:01.700 --> 00:30:03.700]  有時候我認識一些傳統人
[00:30:03.700 --> 00:30:04.700]  認識一些
[00:30:04.700 --> 00:30:05.700]  就算我學院
[00:30:05.700 --> 00:30:07.700]  神學院裏面的老師也好
[00:30:07.700 --> 00:30:09.700]  學歷其實很高的
[00:30:09.700 --> 00:30:11.700]  不過也很辛苦的
[00:30:11.700 --> 00:30:13.700]  租一些很小的地方
[00:30:13.700 --> 00:30:16.700]  家裏也住得不是很好
[00:30:16.700 --> 00:30:18.700]  有時候可能弟兄姊妹
[00:30:18.700 --> 00:30:20.700]  也認識一些宣教士
[00:30:20.700 --> 00:30:22.700]  去到一些很困難的地方
[00:30:22.700 --> 00:30:25.700]  身體上可能快點老
[00:30:25.700 --> 00:30:28.700]  香港那些又有保養
[00:30:28.700 --> 00:30:29.700]  又吃得好住得好
[00:30:29.700 --> 00:30:30.700]  沒那麼快老
[00:30:30.700 --> 00:30:33.700]  可能真的很多這些東西
[00:30:33.700 --> 00:30:35.700]  不過我想這樣的看法
[00:30:35.700 --> 00:30:37.700]  耶穌的釘痕提醒我們
[00:30:37.700 --> 00:30:39.700]  其實我們要看那些
[00:30:39.700 --> 00:30:41.700]  所謂受傷
[00:30:41.700 --> 00:30:45.700]  那些人看為很不好的東西
[00:30:45.700 --> 00:30:49.700]  不過為著服侍神的緣故
[00:30:49.700 --> 00:30:51.700]  我們看那些傷痕
[00:30:51.700 --> 00:30:53.700]  是一個榮耀的記號
[00:30:53.700 --> 00:30:54.700]  所以弟兄姊妹
[00:30:54.700 --> 00:30:56.700]  我們怎樣去看自己呢
[00:30:56.700 --> 00:30:58.700]  我們願不願意因為信仰的緣故
[00:30:58.700 --> 00:31:01.700]  我們可能沒那麼光鮮
[00:31:01.700 --> 00:31:03.700]  我們可能為了回應上帝的呼召的緣故
[00:31:03.700 --> 00:31:06.700]  我們住得沒那麼好
[00:31:06.700 --> 00:31:08.700]  我們吃得沒那麼好
[00:31:08.700 --> 00:31:10.700]  我們願不願意這件事呢
[00:31:10.700 --> 00:31:13.700]  無論你可能服侍
[00:31:13.700 --> 00:31:15.700]  無論你可能參加一些短宣
[00:31:15.700 --> 00:31:17.700]  甚至上帝呼召你
[00:31:17.700 --> 00:31:20.700]  去獻你的生命給祂
[00:31:20.700 --> 00:31:21.700]  服侍祂
[00:31:21.700 --> 00:31:22.700]  在香港
[00:31:22.700 --> 00:31:24.700]  在不同的地方服侍祂
[00:31:24.700 --> 00:31:25.700]  是的
[00:31:25.700 --> 00:31:27.700]  其他人不認識可能覺得
[00:31:27.700 --> 00:31:29.700]  嘩 什麼這麼蠢的
[00:31:29.700 --> 00:31:30.700]  這樣都可以
[00:31:30.700 --> 00:31:32.700]  但是原來在天父的眼中
[00:31:32.700 --> 00:31:34.700]  是一個最榮耀的記號
[00:31:34.700 --> 00:31:38.700]  所以當我們今天去紀念主耶穌為我們受苦
[00:31:38.700 --> 00:31:41.700]  去思想什麼叫榮耀的時候
[00:31:41.700 --> 00:31:45.700]  讓我們都好像耶穌有同一個眼光
[00:31:45.700 --> 00:31:47.700]  看看什麼叫榮耀
[00:31:47.700 --> 00:31:49.700]  成為一粒墨紙
[00:31:49.700 --> 00:31:51.700]  好好地將自己擺上
[00:31:51.700 --> 00:31:53.700]  服侍身邊的人
[00:31:53.700 --> 00:31:55.700]  叫到天父能夠得到榮耀
[00:31:55.700 --> 00:31:57.700]  我們一起去祈禱
[00:32:03.700 --> 00:32:05.700]  親愛的主耶穌我們很感謝祢
[00:32:05.700 --> 00:32:09.700]  因為我們知道祢愛我們的緣故
[00:32:09.700 --> 00:32:11.700]  即使我們仍然是罪人
[00:32:11.700 --> 00:32:13.700]  仍然是敵黨上帝的時候
[00:32:13.700 --> 00:32:15.700]  祢都為我們犧牲
[00:32:15.700 --> 00:32:19.700]  天父的愛因為這樣向我們獻命
[00:32:19.700 --> 00:32:21.700]  耶穌記得我們
[00:32:21.700 --> 00:32:24.700]  甚至透過祢的死去教導我們
[00:32:24.700 --> 00:32:29.700]  原來天父所看什麼叫榮耀
[00:32:29.700 --> 00:32:31.700]  和世界真的很不同
[00:32:31.700 --> 00:32:34.700]  讓我們都好像祢一樣去看我們
[00:32:34.700 --> 00:32:37.700]  是讓我們知道原來珍藏祢的時間
[00:32:37.700 --> 00:32:39.700]  放下自己的好處
[00:32:39.700 --> 00:32:43.700]  讓世界的靈蛇得到好處
[00:32:43.700 --> 00:32:45.700]  是一個最榮耀的事情
[00:32:45.700 --> 00:32:48.700]  求祢讓我們深刻地去到
[00:32:48.700 --> 00:32:49.700]  不單止明白
[00:32:49.700 --> 00:32:53.700]  亦都將自己的生命去到獻上
[00:32:53.700 --> 00:32:55.700]  像耶穌基督一樣
