
[00:00:00.000 --> 00:00:10.000]  鄧小平:好,鄧小平晚安,來到七月的「還好嘢」這個月題了,
[00:30:40.000 --> 00:30:47.000]  Mission is notology,你只能夠帶著快樂去做。
[00:30:47.000 --> 00:31:02.000]  如果它是一場對上帝的重戰,它就沒有所謂的得失成敗,沒有所謂技術或者技巧的問題,只能夠在你心底裡面,在你生命裡面,在你生活裡面去衍生出來的東西。
[00:31:02.000 --> 00:31:13.000]  帶著你本來有的喜悅,帶著你本來有的感動,這份快樂,邀請人來到這個群體裡面。
[00:31:13.000 --> 00:31:20.000]  可以是一個簡單的WhatsApp邀請,可能在崇拜前吃頓飯,帶進來當中。
[00:31:20.000 --> 00:31:28.000]  所以在未來的三個星期,我們有三次特別的邀請人來到崇拜裡面。
[00:31:28.000 --> 00:31:41.000]  下個星期有踩明牧師來到當中,再下個星期有一場特別的音樂敬拜的聚會,再下個星期你可以帶人回來,我會解答一些未信主的人的問題。
[00:31:41.000 --> 00:31:48.000]  記住,見證耶穌基督是一件快樂的事情,自然的事情,忠孟恩典的事情。
[00:31:48.000 --> 00:31:58.000]  對於六月,七月這個流淌有沒有人信主,我完全沒有壓力,我連神功證都說出來了,怕什麼壓力呢?
[00:31:58.000 --> 00:32:02.000]  沒有什麼可以給我壓力的,我只期望一件事情,
[00:32:02.000 --> 00:32:20.000]  祈求聖靈能夠轉化我們Folk Church的教會,能夠每個人都真心地覺得我們是值得將我們的福音,將我們群體的教會存在,就是為了見證耶穌基督。
[00:32:20.000 --> 00:32:26.000]  就像我們的單載夢幻,我們是一個不被定型,見證耶穌基督的群體。
[00:32:26.000 --> 00:32:42.000]  在感情起,因為你去焦聚我們,你不單單拯救我們,你更加令我們成為基督徒,我們一起來見證你,我們一起去聚集,我們一起彼此相愛去讚美敬拜你的時候,
[00:32:42.000 --> 00:32:51.000]  更加讓這個生活,這個群體能夠延伸出去,讓其他人都能夠藉著這個群體,參加這個群體來認識耶穌基督。
[00:32:51.000 --> 00:33:08.000]  願主你帶領著我們每一個弟妹,讓我們能夠快樂地,沒有壓力地邀請我們身邊的人,我們知道有很多人是值得被邀請,他們都還沒有認識你。
[00:33:08.000 --> 00:33:20.000]  求主你讓我們更新我們對於見證福音的想法,我們能夠真真正正心服口服地將福音傳揚,求主你幫助我們。
[00:33:20.000 --> 00:33:22.000]  奉主命求。阿們。
