
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹平安,祈老邪和大家拜個年
[00:19:16.000 --> 00:19:20.000]  再從牧羊人變成一個以色列民族的暴走領袖
[00:19:20.000 --> 00:19:25.000]  八十幾歲被上帝吩咐要守像去變一條蛇
[00:19:25.000 --> 00:19:29.000]  表演一個無端端被一個以色列民變做法老
[00:19:29.000 --> 00:19:31.000]  由自己變成亞倫
[00:19:31.000 --> 00:19:36.000]  到頭來邊來邊去好像都改變不了什麼
[00:19:36.000 --> 00:19:39.000]  法老好像都是心裡剛硬
[00:19:39.000 --> 00:19:45.000]  我們說這個似乎都是我們人生裡其中一部份的轉變
[00:19:45.000 --> 00:19:48.000]  甚至乎只是轉變的開始
[00:19:48.000 --> 00:19:55.000]  摩西人生裡將會有更加更加多的改變
[00:19:55.000 --> 00:19:58.000]  他看到的會有很多很多的改變
[00:19:58.000 --> 00:20:00.000]  將會看到水變血
[00:20:00.000 --> 00:20:02.000]  青蛙變成災難
[00:20:02.000 --> 00:20:03.000]  塵土變成塞
[00:20:03.000 --> 00:20:05.000]  蒼蠅變成禍
[00:20:05.000 --> 00:20:07.000]  牲畜變成死
[00:20:07.000 --> 00:20:08.000]  老虎變為蒼
[00:20:08.000 --> 00:20:10.000]  豹災變為火
[00:20:10.000 --> 00:20:13.000]  蝗蟲變天
[00:20:13.000 --> 00:20:14.000]  白晝變黑
[00:20:14.000 --> 00:20:16.000]  長子變得沒有呼吸
[00:20:16.000 --> 00:20:20.000]  天空變得有雲柱火柱
[00:20:20.000 --> 00:20:22.000]  紅海氛圍變為兩半
[00:20:22.000 --> 00:20:25.000]  曠野裡變出馬欄
[00:20:25.000 --> 00:20:30.000]  最後經歷了很多很多年的轉變
[00:20:30.000 --> 00:20:35.000]  最終埃及才變為迦南地
[00:20:35.000 --> 00:20:41.000]  原來當我們用一個更加廣闊的視野去看這一切的時候
[00:20:41.000 --> 00:20:48.000]  你會發現原來這些都是耶和華上帝由始至終的一個改變
[00:20:48.000 --> 00:20:50.000]  整個劇本
[00:20:50.000 --> 00:20:51.000]  整個初級記
[00:20:51.000 --> 00:20:54.000]  所有的變化
[00:20:54.000 --> 00:20:56.000]  都是一個的改變
[00:20:56.000 --> 00:20:58.000]  一個最終的改變
[00:20:58.000 --> 00:21:04.000]  就是耶和華上帝定義要改變斯列文的命運和歷史
[00:21:04.000 --> 00:21:06.000]  這個才是最終極
[00:21:06.000 --> 00:21:10.000]  上帝要作出的改變
[00:21:10.000 --> 00:21:12.000]  蝗蟲變蛇
[00:21:12.000 --> 00:21:20.000]  蝗蟲變蛇只是這麼多這麼多的改變裡的一小部分
[00:21:20.000 --> 00:21:23.000]  變得到變不到
[00:21:23.000 --> 00:21:25.000]  有作用沒作用
[00:21:25.000 --> 00:21:29.000]  其實你會發現這都不是最重要的
[00:21:29.000 --> 00:21:33.000]  蝗蟲變蛇的故事意在於什麼
[00:21:33.000 --> 00:21:36.000]  就是在這麼多的改變當中
[00:21:36.000 --> 00:21:42.000]  這正是很多改變裡第一個的開始
[00:21:42.000 --> 00:21:47.000]  摩西蝗蟲變蛇是整個改變的第一個開始
[00:21:47.000 --> 00:21:52.000]  上帝定義要改變斯列文的命運和歷史
[00:21:52.000 --> 00:21:54.000]  這一切一切的轉變
[00:21:54.000 --> 00:21:56.000]  這個蝗蟲變蛇的事
[00:21:56.000 --> 00:22:00.000]  全部都在上帝龐然巨大的巨輪之下
[00:22:00.000 --> 00:22:02.000]  無論是摩西還是所有的聖文
[00:22:02.000 --> 00:22:05.000]  都無可避免置身於這個巨輪之下
[00:22:05.000 --> 00:22:08.000]  經歷很多這些的轉變
[00:22:08.000 --> 00:22:10.000]  這就是摩西人生
[00:22:10.000 --> 00:22:15.000]  也是我們每個人的人生
[00:22:15.000 --> 00:22:17.000]  中世紀有個神學家叫阿寬
[00:22:17.000 --> 00:22:20.000]  他有一個很有趣的神學理論
[00:22:20.000 --> 00:22:21.000]  叫做第一因
[00:22:21.000 --> 00:22:22.000]  不知道大家有沒有聽過
[00:22:22.000 --> 00:22:24.000]  First Cause 第一因
[00:22:24.000 --> 00:22:25.000]  大家聽過這個詞
[00:22:25.000 --> 00:22:29.000]  就是任何世界上任何事情發生
[00:22:29.000 --> 00:22:32.000]  都是在上帝的第一因之下
[00:22:32.000 --> 00:22:34.000]  上帝是第一因
[00:22:34.000 --> 00:22:37.000]  上帝在世界的開始之前
[00:22:37.000 --> 00:22:39.000]  他彷如心心打了一拳出來
[00:22:39.000 --> 00:22:41.000]  然後世界所有的萬事
[00:22:41.000 --> 00:22:44.000]  都在這一拳的陰影和影響之下
[00:22:44.000 --> 00:22:48.000]  被發生推動和改變
[00:22:48.000 --> 00:22:51.000]  任何的事都在上帝第一因的推動之下
[00:22:51.000 --> 00:22:54.000]  任何的事都在上帝因手的改變之中
[00:22:54.000 --> 00:23:00.000]  任何的事都逃離不了上帝對於世界的改變
[00:23:00.000 --> 00:23:03.000]  一切世界上的轉變
[00:23:03.000 --> 00:23:10.000]  都是包括在上帝對於世界作出的改變的其中一個
[00:23:10.000 --> 00:23:12.000]  如果我們這樣看的時候
[00:23:12.000 --> 00:23:17.000]  我們人生裡面面對很多這些的轉變和變化
[00:23:17.000 --> 00:23:22.000]  其實都是上帝這個改變裡面的其中一個
[00:23:22.000 --> 00:23:26.000]  上帝為這個世界最大的改變
[00:23:26.000 --> 00:23:27.000]  是什麼呢
[00:23:27.000 --> 00:23:30.000]  正正就是福音
[00:23:30.000 --> 00:23:32.000]  耶穌都來到世界上
[00:23:32.000 --> 00:23:34.000]  我們的信仰核心
[00:23:34.000 --> 00:23:36.000]  正正就是我們講的一個最重要的信息
[00:23:36.000 --> 00:23:38.000]  因為耶穌的緣故
[00:23:38.000 --> 00:23:42.000]  這個世界已經將要作出改變
[00:23:42.000 --> 00:23:45.000]  福音就是我們要向世界宣告
[00:23:45.000 --> 00:23:50.000]  這個世界最後會變為好那邊
[00:23:50.000 --> 00:23:54.000]  就算這個世界變差變好變差
[00:23:54.000 --> 00:23:57.000]  最後都是變好那邊
[00:23:57.000 --> 00:24:01.000]  我們人生裡面面對很多這些的轉變
[00:24:01.000 --> 00:24:06.000]  都是在這個福音之內來見證
[00:24:06.000 --> 00:24:10.000]  福音是上帝最大的改變
[00:24:10.000 --> 00:24:14.000]  福音是上帝定義要改變這個世界
[00:24:14.000 --> 00:24:18.000]  每個人都無可避免地置身在這個改變之下
[00:24:18.000 --> 00:24:23.000]  所以不知道你最近經歷過什麼樣的轉變
[00:24:23.000 --> 00:24:26.000]  可能真的身體裡面出現了一些毛病
[00:24:26.000 --> 00:24:28.000]  有些變化
[00:24:28.000 --> 00:24:31.000]  家裡有很多很多的變遷
[00:24:31.000 --> 00:24:34.000]  親戚朋友有很多不同的改變
[00:24:34.000 --> 00:24:36.000]  變好變壞
[00:24:36.000 --> 00:24:37.000]  變幻莫測
[00:24:37.000 --> 00:24:38.000]  反覆無常
[00:24:38.000 --> 00:24:40.000]  我們要知道這些變化
[00:24:40.000 --> 00:24:42.000]  都是在一個改變之下
[00:24:42.000 --> 00:24:47.000]  最後都是轉到一個變好的那裡
[00:24:47.000 --> 00:24:54.000]  耶穌基督正正就是要這個世界去次第的改變
[00:24:54.000 --> 00:24:58.000]  這個就是我們嘗試面對我們新一年
[00:24:58.000 --> 00:25:01.000]  就是蛇年裡面的心境
[00:25:01.000 --> 00:25:04.000]  其實我們基督徒一新年就立志
[00:25:04.000 --> 00:25:05.000]  立志立得
[00:25:05.000 --> 00:25:09.000]  立志到好像有些掛眼煞一樣
[00:25:09.000 --> 00:25:10.000]  我們很喜歡立志
[00:25:10.000 --> 00:25:12.000]  新一年就立志
[00:25:12.000 --> 00:25:15.000]  總是要的
[00:25:15.000 --> 00:25:16.000]  無論你做不做都好
[00:25:16.000 --> 00:25:18.000]  你都要立志是需要的
[00:25:18.000 --> 00:25:19.000]  為什麼這樣說
[00:25:19.000 --> 00:25:21.000]  因為你看摩西
[00:25:21.000 --> 00:25:25.000]  摩西做完守縱變蛇之後沒用
[00:25:25.000 --> 00:25:28.000]  就變成怎樣呢
[00:25:28.000 --> 00:25:29.000]  你會發覺
[00:25:29.000 --> 00:25:32.000]  書裡面最多一句書是什麼
[00:25:32.000 --> 00:25:36.000]  就是摩西亞倫進去見法老
[00:25:36.000 --> 00:25:38.000]  就照耶和華所吩咐的行
[00:25:38.000 --> 00:25:40.000]  章第十節
[00:25:40.000 --> 00:25:41.000]  章二十節
[00:25:41.000 --> 00:25:44.000]  摩西亞倫就照耶和華所吩咐的行
[00:25:44.000 --> 00:25:46.000]  章八章第四節
[00:25:46.000 --> 00:25:48.000]  摩西亞倫就照耶和華所吩咐的行
[00:25:48.000 --> 00:25:50.000]  文蘇記裡面重複
[00:25:50.000 --> 00:25:53.000]  摩西亞倫就照耶和華所吩咐的行
[00:25:53.000 --> 00:25:55.000]  照耶和華所吩咐的行
[00:25:55.000 --> 00:25:57.000]  正正就是摩西亞倫在初級裡面
[00:25:57.000 --> 00:26:00.000]  不斷重複所做的事情
[00:26:00.000 --> 00:26:03.000]  是有很多事情會變
[00:26:03.000 --> 00:26:04.000]  變來變去
[00:26:04.000 --> 00:26:06.000]  變得好變得不好都不知道
[00:26:06.000 --> 00:26:10.000]  但我們很簡單的跟著做一件事情
[00:26:10.000 --> 00:26:13.000]  按著上帝的心意去做
[00:26:13.000 --> 00:26:14.000]  立志嗎
[00:26:14.000 --> 00:26:15.000]  你就立
[00:26:15.000 --> 00:26:19.000]  你不就姑且來到跟著做
[00:26:19.000 --> 00:26:22.000]  這年我們基督徒是這樣的
[00:26:22.000 --> 00:26:24.000]  要立志做一件事情
[00:26:24.000 --> 00:26:26.000]  變來變去參加一些活動
[00:26:26.000 --> 00:26:28.000]  參加一些獨經營
[00:26:28.000 --> 00:26:29.000]  以前我覺得不好做
[00:26:29.000 --> 00:26:31.000]  現在我覺得還是做吧
[00:26:31.000 --> 00:26:34.000]  反正都是變來變去
[00:26:34.000 --> 00:26:37.000]  但重要的是你願意跟著去做
[00:26:37.000 --> 00:26:40.000]  跟著跟著去到最後的時候
[00:26:40.000 --> 00:26:43.000]  就在上帝的心意裡面
[00:26:43.000 --> 00:26:46.000]  不知道你的靈明是怎麼樣
[00:26:46.000 --> 00:26:47.000]  今年我們很快
[00:26:47.000 --> 00:26:50.000]  我年初說我們會有一個
[00:26:50.000 --> 00:26:51.000]  我年初說什麼
[00:26:51.000 --> 00:26:53.000]  年初說更新
[00:26:53.000 --> 00:26:55.000]  我說什麼
[00:26:55.000 --> 00:26:58.000]  我說我們會有新的改變
[00:26:58.000 --> 00:26:59.000]  要求
[00:26:59.000 --> 00:27:01.000]  我們有要求
[00:27:01.000 --> 00:27:04.000]  我們會有些要求
[00:27:04.000 --> 00:27:06.000]  想大家一起去做
[00:27:06.000 --> 00:27:08.000]  我覺得做不做到
[00:27:08.000 --> 00:27:09.000]  我們不知道
[00:27:09.000 --> 00:27:12.000]  但你願意一起去跟著做
[00:27:12.000 --> 00:27:14.000]  姑且的跟著去做
[00:27:14.000 --> 00:27:15.000]  試試做
[00:27:15.000 --> 00:27:18.000]  看看上帝怎樣帶領我們
[00:27:18.000 --> 00:27:22.000]  無論是你自己的生命裡的處境
[00:27:22.000 --> 00:27:25.000]  或者對於世上裡
[00:27:25.000 --> 00:27:26.000]  有時會變得好
[00:27:26.000 --> 00:27:28.000]  有時會變得差
[00:27:28.000 --> 00:27:32.000]  姑且讓我們跟著上帝的心意而行
[00:27:32.000 --> 00:27:33.000]  變來變去
[00:27:33.000 --> 00:27:34.000]  去到最後的時候
[00:27:34.000 --> 00:27:36.000]  總是會變好的
[00:27:36.000 --> 00:27:38.000]  祝願各位能夠在生年裡
[00:27:38.000 --> 00:27:40.000]  能夠可以在神恩典裡
[00:27:40.000 --> 00:27:42.000]  繼續這樣去變下去
[00:27:42.000 --> 00:27:44.000]  在這時期裡
[00:27:44.000 --> 00:27:46.000]  最初我們多謝你
[00:27:46.000 --> 00:27:47.000]  我們能夠知道
[00:27:47.000 --> 00:27:50.000]  你作出最大的改變
[00:27:50.000 --> 00:27:52.000]  我們在生命無常裡的時候
[00:27:52.000 --> 00:27:55.000]  我們願意去按著你心意而行
[00:27:55.000 --> 00:27:57.000]  跟隨你的說話去做
[00:27:57.000 --> 00:27:59.000]  縱然我們知道我們說了可能做不出
[00:27:59.000 --> 00:28:00.000]  說了做不到
[00:28:00.000 --> 00:28:03.000]  但你仍然的去跟著你而行
[00:28:03.000 --> 00:28:05.000]  不斷的來到你裡
[00:28:05.000 --> 00:28:07.000]  按著你心意去做
[00:28:07.000 --> 00:28:08.000]  求求你幫助我們
[00:28:08.000 --> 00:28:11.000]  在這世年裡都能夠有這樣的步伐
[00:28:11.000 --> 00:28:13.000]  尋覓你給我們的美好的結果
[00:28:13.000 --> 00:28:15.000]  幫助我們留堂等戰背
[00:28:15.000 --> 00:28:16.000]  奉主命求
[00:28:16.000 --> 00:28:17.000]  阿們

