
[00:00:00.000 --> 00:00:02.000]  頂尖師妹晚安
[00:22:28.080 --> 00:22:31.080]  一個自我懷疑的時候
[00:22:31.080 --> 00:22:35.080]  我是不是一個不是被人喜歡的牧者
[00:22:35.080 --> 00:22:41.080]  不過我想這種自我懷疑的感覺
[00:22:41.080 --> 00:22:44.080]  都不是一個人獨有
[00:22:44.080 --> 00:22:47.080]  跟身邊的同工分享的時候
[00:22:47.080 --> 00:22:51.080]  彼此去聆聽、互相打氣
[00:22:51.080 --> 00:22:53.080]  所以正如徐牧師所說
[00:22:53.080 --> 00:22:57.080]  很感謝一些很愛惜我的同工
[00:22:57.080 --> 00:23:02.080]  很多的人陪我經過這段歲月
[00:23:02.080 --> 00:23:06.080]  我想正正就是你們的聆聽、分享
[00:23:06.080 --> 00:23:08.080]  讓我感到那份安慰
[00:23:08.080 --> 00:23:14.080]  跟身繼續回應上主對我的苦照
[00:23:14.080 --> 00:23:16.080]  弟兄姊妹,我想人生中
[00:23:16.080 --> 00:23:20.080]  是有高高低低,一點都不宜閒
[00:23:20.080 --> 00:23:23.080]  這個世界實在太多聲音
[00:23:23.080 --> 00:23:26.080]  太多價值觀
[00:23:26.080 --> 00:23:28.080]  但我想最重要的
[00:23:28.080 --> 00:23:32.080]  還是要聆聽上主在我們裡面的聲音
[00:23:32.080 --> 00:23:34.080]  就是昔日那個呼嘯你
[00:23:34.080 --> 00:23:37.080]  陪伴你從小到大成長
[00:23:37.080 --> 00:23:40.080]  在身邊教導你同行的耶穌
[00:23:40.080 --> 00:23:44.080]  他今天仍然在我們人生裡對我們說話
[00:23:44.080 --> 00:23:47.080]  在我們迷失的時候
[00:23:47.080 --> 00:23:51.080]  帶我們回去跟他相遇的起點
[00:23:51.080 --> 00:23:53.080]  可能大家都一樣
[00:23:53.080 --> 00:23:56.080]  我們都經歷過自己做得不好、做得不夠
[00:23:56.080 --> 00:24:00.080]  但我相信耶穌今天仍然對我們說
[00:24:00.080 --> 00:24:06.080]  不要緊,我們再來一次
[00:24:06.080 --> 00:24:08.080]  弟兄姊妹,如果我們今天有目光
[00:24:08.080 --> 00:24:11.080]  我們往往只集中在自己的錯失
[00:24:11.080 --> 00:24:13.080]  覺得別人會怎樣看我們
[00:24:13.080 --> 00:24:15.080]  別人怎樣說我們的時候
[00:24:15.080 --> 00:24:18.080]  我們的路是很難走的
[00:24:18.080 --> 00:24:21.080]  所以我很喜歡叱吒的
[00:24:21.080 --> 00:24:24.080]  叱吒之後的一句話
[00:24:24.080 --> 00:24:26.080]  網上有一篇文章鼓勵姜濤
[00:24:26.080 --> 00:24:30.080]  好像在鼓勵我一樣
[00:24:30.080 --> 00:24:33.080]  他說
[00:24:33.080 --> 00:24:38.080]  你永遠無法討好所有的人
[00:24:38.080 --> 00:24:42.080]  你只能用真誠去回報那些相信你
[00:24:42.080 --> 00:24:44.080]  支持你的人
[00:24:44.080 --> 00:24:46.080]  同時你又不能自滿
[00:24:46.080 --> 00:24:48.080]  要繼續努力
[00:24:48.080 --> 00:24:49.080]  我想對於信徒來說
[00:24:49.080 --> 00:24:52.080]  所謂相信你、支持你、愛你的
[00:24:52.080 --> 00:24:55.080]  不就是耶穌嗎?
[00:24:55.080 --> 00:24:57.080]  「變變變」這個约題
[00:24:57.080 --> 00:25:01.080]  在教會裡也不是什麼新鮮事成
[00:25:01.080 --> 00:25:06.080]  教會裡我們經常都要說改變、成長
[00:25:06.080 --> 00:25:09.080]  弟兄姊妹,我想說說改變
[00:25:09.080 --> 00:25:13.080]  改變的起始不是你的能力值有多少提升
[00:25:13.080 --> 00:25:15.080]  不是你要做什麼樣的侍奉
[00:25:15.080 --> 00:25:18.080]  不是要你回多少次小祖崇拜
[00:25:18.080 --> 00:25:22.080]  不是要做很多很大的事情
[00:25:22.080 --> 00:25:27.080]  改變的起始在我們的心裡
[00:25:27.080 --> 00:25:33.080]  改變的起始在我們的心裡
[00:25:33.080 --> 00:25:36.080]  弟兄姊妹
[00:25:36.080 --> 00:25:40.080]  今天要說的是Reprise
[00:25:40.080 --> 00:25:47.080]  其實是一套戲裡的其中一個字
[00:25:47.080 --> 00:25:51.080]  你看Promo就看到是一個音樂劇的技巧
[00:25:51.080 --> 00:25:54.080]  重複之前出現過的旋律
[00:25:54.080 --> 00:25:56.080]  配上不同的歌詞
[00:25:56.080 --> 00:25:58.080]  或者不同的人去演繹故事的發展
[00:25:58.080 --> 00:26:00.080]  都有些不同
[00:26:00.080 --> 00:26:05.080]  你的人生你想繼續怎樣演繹下去
[00:26:05.080 --> 00:26:08.080]  弟兄姊妹,人生就好像一首歌
[00:26:08.080 --> 00:26:10.080]  你用什麼節奏、用什麼情緒去彈
[00:26:10.080 --> 00:26:12.080]  可能都很不同
[00:26:12.080 --> 00:26:15.080]  但是如果當你演奏的時候
[00:26:15.080 --> 00:26:21.080]  你嘗試放手去跟耶穌一起彈奏的時候
[00:26:21.080 --> 00:26:25.080]  我想我們能夠彈奏一個不一樣的人生
[00:26:25.080 --> 00:26:31.080]  我們一起祈禱
[00:26:31.080 --> 00:26:33.080]  聖天父我們感謝你
[00:26:33.080 --> 00:26:36.080]  感謝你今天仍然對我們說話
[00:26:36.080 --> 00:26:41.080]  主也在我們生命裡可能經歷很多的失敗
[00:26:41.080 --> 00:26:42.080]  很多的羞愧
[00:26:42.080 --> 00:26:45.080]  我們覺得不被接納
[00:26:45.080 --> 00:26:49.080]  但是主你今天仍然這麼愛我們每一個人
[00:26:49.080 --> 00:26:53.080]  主也感謝你出現在我們的生命裡
[00:26:53.080 --> 00:26:57.080]  在我們迷失的時候帶領我們回到你的懷裡
[00:26:57.080 --> 00:27:00.080]  回到最初的原點
[00:27:00.080 --> 00:27:02.080]  主也求你幫助我們
[00:27:02.080 --> 00:27:05.080]  讓我們學習去愛你更多
[00:27:05.080 --> 00:27:11.080]  讓你繼續帶領我們一起去演繹一個合乎你心意的人生
[00:27:11.080 --> 00:27:13.080]  求你幫助我們
[00:27:13.080 --> 00:27:16.080]  我們祈禱奉主耶穌基督的聖名
[00:27:16.080 --> 00:27:17.080]  致祈求

