
[00:00:00.000 --> 00:00:05.520]  多謝每一位在現場參加崇拜的電影姊妹
[00:17:39.920 --> 00:17:42.920]  耶和華將他們埋葬在摩亞地
[00:17:42.920 --> 00:17:44.920]  沒有人找到墓
[00:17:44.920 --> 00:17:45.920]  這個也不難理解
[00:17:45.920 --> 00:17:49.920]  因為很多人喜歡將東西抬高
[00:17:49.920 --> 00:17:50.920]  然後聖化了
[00:17:50.920 --> 00:17:52.920]  於是成為朝聖
[00:17:52.920 --> 00:17:57.920]  說上帝不想後人做這個功績
[00:17:57.920 --> 00:18:01.920]  然後就找不到這個東西
[00:18:01.920 --> 00:18:05.920]  不知道大家會不會有去聖地的心態
[00:18:05.920 --> 00:18:07.920]  我其實也想去
[00:18:07.920 --> 00:18:09.920]  有沒有人去過?
[00:18:09.920 --> 00:18:12.920]  看到
[00:18:12.920 --> 00:18:15.920]  但普遍是沒有去過
[00:18:15.920 --> 00:18:16.920]  我不知道你們有沒有去過
[00:18:16.920 --> 00:18:17.920]  可能覺得
[00:18:17.920 --> 00:18:18.920]  我現在有這麼多地方去
[00:18:18.920 --> 00:18:20.920]  我當然不去聖地
[00:18:20.920 --> 00:18:23.920]  當然去另外一些聖地
[00:18:23.920 --> 00:18:24.920]  是吧?
[00:18:24.920 --> 00:18:26.920]  會的
[00:18:26.920 --> 00:18:30.920]  但起碼基督教不是要你一年去一次聖地朝聖
[00:18:30.920 --> 00:18:33.920]  你去聖地
[00:18:33.920 --> 00:18:37.920]  我們其實說聖地也不應該這樣說
[00:18:37.920 --> 00:18:41.920]  起碼我們去看回耶穌當日在地上生活的日子
[00:18:41.920 --> 00:18:43.920]  走一些路
[00:18:43.920 --> 00:18:46.920]  或者看看加利海原來可以這樣
[00:18:46.920 --> 00:18:48.920]  或者可能了解一下
[00:18:48.920 --> 00:18:50.920]  但對於我們來說
[00:18:50.920 --> 00:18:53.920]  我們很清楚我們不是要供奉什麼聖人
[00:18:53.920 --> 00:18:54.920]  但一個人的離去
[00:18:54.920 --> 00:18:58.920]  事實上對我們來說是一個很重要的提醒
[00:18:58.920 --> 00:18:59.920]  剛才說到
[00:18:59.920 --> 00:19:04.920]  阿倫和摩西都在山上悄悄然離開
[00:19:04.920 --> 00:19:06.920]  耶和華吩咐他們上山
[00:19:06.920 --> 00:19:08.920]  他們就安然上山
[00:19:08.920 --> 00:19:10.920]  沒有大鼓大鼓
[00:19:10.920 --> 00:19:12.920]  沒有人跟從他們
[00:19:12.920 --> 00:19:14.920]  就是安然上山
[00:19:14.920 --> 00:19:15.920]  聽完上帝的話
[00:19:15.920 --> 00:19:17.920]  看完他們要看的東西
[00:19:17.920 --> 00:19:20.920]  然後就睡著
[00:19:20.920 --> 00:19:22.920]  但經文很巧妙
[00:19:22.920 --> 00:19:24.920]  又是很特意說了一件事
[00:19:24.920 --> 00:19:26.920]  摩西死的時候120歲
[00:19:26.920 --> 00:19:28.920]  眼目沒有昏花
[00:19:28.920 --> 00:19:30.920]  精神沒有衰敗
[00:19:30.920 --> 00:19:32.920]  短短三個phrase說了一年歲
[00:19:32.920 --> 00:19:34.920]  說了他們的精神狀態
[00:19:34.920 --> 00:19:36.920]  說了他們的身體狀況
[00:19:36.920 --> 00:19:39.920]  我覺得比我好
[00:19:39.920 --> 00:19:42.920]  我都在想一件事
[00:19:42.920 --> 00:19:44.920]  我是不是要換眼鏡呢
[00:19:44.920 --> 00:19:46.920]  其實現在沒有老花
[00:19:46.920 --> 00:19:50.920]  我看這些字是清楚的
[00:19:50.920 --> 00:19:54.920]  眼目沒有昏花
[00:19:54.920 --> 00:19:56.920]  精神沒有衰敗
[00:19:56.920 --> 00:19:57.920]  其實就是在說
[00:19:57.920 --> 00:19:59.920]  其實他們還可以做的
[00:19:59.920 --> 00:20:04.920]  他們不是做不到
[00:20:04.920 --> 00:20:05.920]  所以上帝說
[00:20:05.920 --> 00:20:07.920]  你已經畫了牙
[00:20:07.920 --> 00:20:09.920]  你已經過了有效日期
[00:20:09.920 --> 00:20:11.920]  你就step down
[00:20:11.920 --> 00:20:12.920]  他又不是
[00:20:12.920 --> 00:20:14.920]  其實他離世的時候
[00:20:14.920 --> 00:20:17.920]  其實狀態是ok的
[00:20:17.920 --> 00:20:19.920]  狀態當然ok
[00:20:19.920 --> 00:20:21.920]  就是82歲還可以上山
[00:20:21.920 --> 00:20:23.920]  有時我覺得這些經文
[00:20:23.920 --> 00:20:25.920]  真的很難教
[00:20:25.920 --> 00:20:28.920]  我自己都會行下山
[00:20:28.920 --> 00:20:30.920]  有些人叫我不要自己行山
[00:20:30.920 --> 00:20:31.920]  很危險
[00:20:31.920 --> 00:20:33.920]  但我那些很簡單
[00:20:33.920 --> 00:20:36.920]  我不是那些五星星那些山
[00:20:36.920 --> 00:20:38.920]  普普通通讓自己放空
[00:20:38.920 --> 00:20:40.920]  看看一點點高地
[00:20:40.920 --> 00:20:44.920]  但都碰到人
[00:20:44.920 --> 00:20:47.920]  我碰到一個認識的人
[00:20:47.920 --> 00:20:48.920]  他說潘Sir你又行山
[00:20:48.920 --> 00:20:50.920]  我想休息一下
[00:20:50.920 --> 00:20:52.920]  跟你行一段吧
[00:20:52.920 --> 00:20:55.920]  好吧
[00:20:55.920 --> 00:20:59.920]  下次見到我就可以行一段
[00:20:59.920 --> 00:21:01.920]  沒問題的
[00:21:01.920 --> 00:21:03.920]  就行一段吧
[00:21:03.920 --> 00:21:05.920]  其實以前沒有什麼
[00:21:05.920 --> 00:21:07.920]  不知道是不是長生觀
[00:21:07.920 --> 00:21:10.920]  越行就覺得自己的氣不順
[00:21:10.920 --> 00:21:12.920]  我說不如不要說話
[00:21:12.920 --> 00:21:15.920]  就行一會
[00:21:15.920 --> 00:21:17.920]  聊聊天
[00:21:17.920 --> 00:21:20.920]  不是說客
[00:21:20.920 --> 00:21:24.920]  我想說
[00:21:24.920 --> 00:21:26.920]  其實82歲還可以上山
[00:21:26.920 --> 00:21:30.920]  為什麼要這麼大來大故還要上山呢
[00:21:30.920 --> 00:21:32.920]  其實真的
[00:21:32.920 --> 00:21:33.920]  上山上
[00:21:33.920 --> 00:21:37.920]  由上帝真的讓摩西看看
[00:21:37.920 --> 00:21:39.920]  其實你看看
[00:21:39.920 --> 00:21:42.920]  我說的話是真的會成就
[00:21:42.920 --> 00:21:44.920]  我的應許不會落空
[00:21:44.920 --> 00:21:47.920]  同時我也想你看看
[00:21:47.920 --> 00:21:49.920]  叫做了一個心願也好
[00:21:49.920 --> 00:21:51.920]  又或者看到
[00:21:51.920 --> 00:21:53.920]  這班以色列人的將來是什麼
[00:21:53.920 --> 00:21:56.920]  不一定是你可以經歷完
[00:21:56.920 --> 00:21:59.920]  但你會看到的將來
[00:21:59.920 --> 00:22:02.920]  我不知道你的心態會不會怎樣
[00:22:02.920 --> 00:22:04.920]  這些日子對我來說
[00:22:04.920 --> 00:22:07.920]  我常常都想預視多些將來的可能性
[00:22:07.920 --> 00:22:09.920]  無論是堂妹也好
[00:22:09.920 --> 00:22:10.920]  團隊也好
[00:22:10.920 --> 00:22:11.920]  家人也好
[00:22:11.920 --> 00:22:14.920]  就是想想前瞻望遠一點
[00:22:14.920 --> 00:22:19.920]  也是讓你看遠一點
[00:22:19.920 --> 00:22:22.920]  上星期John說
[00:22:22.920 --> 00:22:24.920]  你的眼睛的高度
[00:22:24.920 --> 00:22:26.920]  你的視界
[00:22:26.920 --> 00:22:28.920]  你的眼睛的高度
[00:22:28.920 --> 00:22:32.920]  去到哪裡就是讓你看到遼闊的空間
[00:22:32.920 --> 00:22:34.920]  我兩個兒子
[00:22:34.920 --> 00:22:37.920]  有時候也成為我說的內容
[00:22:37.920 --> 00:22:39.920]  特別我小時候
[00:22:39.920 --> 00:22:42.920]  他當然不夠高
[00:22:42.920 --> 00:22:44.920]  他說為什麼看不到
[00:22:44.920 --> 00:22:45.920]  你們在說什麼
[00:22:45.920 --> 00:22:48.920]  於是我就從他那裡抱高
[00:22:48.920 --> 00:22:51.920]  你看他的眼睛開始放光
[00:22:51.920 --> 00:22:53.920]  高一點
[00:22:53.920 --> 00:22:54.920]  最高了
[00:22:54.920 --> 00:22:55.920]  抱到這個位置
[00:22:55.920 --> 00:22:56.920]  都不夠你高
[00:22:56.920 --> 00:22:58.920]  我再高一點
[00:22:58.920 --> 00:23:00.920]  行了,剛剛好,不要動
[00:23:00.920 --> 00:23:04.920]  特別是小時候還有花市
[00:23:04.920 --> 00:23:07.920]  經常都要抱起他
[00:23:07.920 --> 00:23:09.920]  是的,你會發覺
[00:23:09.920 --> 00:23:11.920]  人能夠站在高位
[00:23:11.920 --> 00:23:13.920]  看到遠景的時候
[00:23:13.920 --> 00:23:16.920]  他的心有很多想像
[00:23:16.920 --> 00:23:18.920]  有很多可能性
[00:23:18.920 --> 00:23:20.920]  覺得自己可以去那裡
[00:23:20.920 --> 00:23:23.920]  又或者看到將來
[00:23:23.920 --> 00:23:26.920]  對於上帝
[00:23:26.920 --> 00:23:29.920]  讓摩西去到山上看到
[00:23:29.920 --> 00:23:30.920]  是什麼呢
[00:23:30.920 --> 00:23:33.920]  我相信除了上帝應許也好
[00:23:33.920 --> 00:23:35.920]  還有看到這個群體的將來
[00:23:35.920 --> 00:23:37.920]  在這個地方
[00:23:37.920 --> 00:23:41.920]  他們去領受上帝的恩典
[00:23:41.920 --> 00:23:42.920]  第八節就是
[00:23:42.920 --> 00:23:46.920]  以色列人在摩亞平原為摩西哀哭了三十天
[00:23:46.920 --> 00:23:48.920]  為摩西哀哭的日子就滿了
[00:23:48.920 --> 00:23:53.920]  這句話就是他們慣常會做的事
[00:23:53.920 --> 00:23:57.920]  但是我想集中說一節經文
[00:23:57.920 --> 00:24:01.920]  就是「於是耶華的僕人摩西死在摩亞地
[00:24:01.920 --> 00:24:03.920]  正如耶華所說的」
[00:24:03.920 --> 00:24:05.920]  這句話
[00:24:05.920 --> 00:24:08.920]  我再了解裡面的內容
[00:24:08.920 --> 00:24:11.920]  其實我覺得有另類的看法
[00:24:11.920 --> 00:24:14.920]  當我們覺得摩西上了山上
[00:24:14.920 --> 00:24:16.920]  我看到很好
[00:24:16.920 --> 00:24:18.920]  但是我都不能去
[00:24:18.920 --> 00:24:20.920]  又或者我已經完成了
[00:24:20.920 --> 00:24:23.920]  可能很情緒、很感受
[00:24:23.920 --> 00:24:26.920]  我已經完成了我的工作
[00:24:26.920 --> 00:24:27.920]  這樣就完了
[00:24:27.920 --> 00:24:31.920]  但是我想讓你看多一個解釋
[00:24:31.920 --> 00:24:35.920]  就是正如耶華所說的這個字是什麼
[00:24:35.920 --> 00:24:38.920]  這個字原本的文字是三個希伯來字
[00:24:38.920 --> 00:24:40.920]  這樣放在一起
[00:24:40.920 --> 00:24:42.920]  其中一個正如就是
[00:24:42.920 --> 00:24:45.920]  如果用英文就是according to
[00:24:45.920 --> 00:24:47.920]  就是在
[00:24:47.920 --> 00:24:50.920]  但是再下去的時候
[00:24:50.920 --> 00:24:52.920]  就是耶華是一個字
[00:24:52.920 --> 00:24:54.920]  什麼叫所說的呢?
[00:24:54.920 --> 00:24:58.920]  其實所說的這個字就是口
[00:24:58.920 --> 00:24:59.920]  口
[00:24:59.920 --> 00:25:01.920]  又可以選擇說、說話
[00:25:01.920 --> 00:25:03.920]  其實是一個口
[00:25:03.920 --> 00:25:05.920]  如果直譯來說
[00:25:05.920 --> 00:25:07.920]  正如耶華所說的
[00:25:07.920 --> 00:25:10.920]  就是可以譯在
[00:25:10.920 --> 00:25:13.920]  在耶華的文中
[00:25:13.920 --> 00:25:15.920]  意思是
[00:25:15.920 --> 00:25:19.920]  如果上個星期
[00:25:19.920 --> 00:25:21.920]  你聽的訊息裏
[00:25:21.920 --> 00:25:26.920]  我保護你如同保護我眼中的銅人
[00:25:26.920 --> 00:25:30.920]  你搞我眼的時候
[00:25:30.920 --> 00:25:34.920]  耶華今天對摩西的死去
[00:25:34.920 --> 00:25:37.920]  或者摩西的離去的時候
[00:25:37.920 --> 00:25:40.920]  耶華對這個僕人所作的
[00:25:40.920 --> 00:25:42.920]  最後所作的就是
[00:25:42.920 --> 00:25:46.920]  耶華的吻別
[00:25:46.920 --> 00:25:50.920]  有什麼你覺得是很
[00:25:50.920 --> 00:25:54.920]  安心或者覺得是很安詳呢?
[00:25:54.920 --> 00:25:58.920]  用施布真牧師Charles Berger
[00:25:58.920 --> 00:26:03.920]  他用拉比的解說來說
[00:26:03.920 --> 00:26:05.920]  就是
[00:26:05.920 --> 00:26:10.920]  就好像母親在小朋友睡前
[00:26:10.920 --> 00:26:13.920]  吻他一下
[00:26:13.920 --> 00:26:18.920]  然後就慢慢放他到床上
[00:26:18.920 --> 00:26:21.920]  就好像耶華上帝
[00:26:21.920 --> 00:26:25.920]  捨了摩西的靈魂
[00:26:25.920 --> 00:26:27.920]  接走了他
[00:26:27.920 --> 00:26:30.920]  就把他肉身埋葬在墳墓裏
[00:26:30.920 --> 00:26:36.920]  用這個方式去送別他的僕人
[00:26:36.920 --> 00:26:40.920]  對我來說我覺得是最好的
[00:26:40.920 --> 00:26:42.920]  不需要很多人跟上山
[00:26:42.920 --> 00:26:45.920]  就是耶華上帝叫你上山啊摩西
[00:26:45.920 --> 00:26:46.920]  走吧
[00:26:46.920 --> 00:26:47.920]  就走吧
[00:26:47.920 --> 00:26:49.920]  我們看啊
[00:26:49.920 --> 00:26:50.920]  看遠一點
[00:26:50.920 --> 00:26:52.920]  那個就是我
[00:26:52.920 --> 00:26:56.920]  歷行當日阿伯拉罕的約
[00:26:56.920 --> 00:26:58.920]  你看到嗎?
[00:26:58.920 --> 00:27:00.920]  看完就
[00:27:00.920 --> 00:27:01.920]  啪
[00:27:01.920 --> 00:27:02.920]  絕腳
[00:27:02.920 --> 00:27:04.920]  他就不離開了
[00:27:05.920 --> 00:27:08.920]  我覺得對於一個僕人來說
[00:27:08.920 --> 00:27:12.920]  是一個很好的安捱
[00:27:12.920 --> 00:27:14.920]  你所做的事
[00:27:14.920 --> 00:27:16.920]  我知道
[00:27:16.920 --> 00:27:18.920]  我就要我問
[00:27:18.920 --> 00:27:20.920]  給你
[00:27:20.920 --> 00:27:23.920]  所以當
[00:27:23.920 --> 00:27:25.920]  跟你分享這句說話的時候
[00:27:25.920 --> 00:27:27.920]  就讓你明白到
[00:27:27.920 --> 00:27:30.920]  其實耶華一切都看在眼裏
[00:27:30.920 --> 00:27:33.920]  耶華知道摩西所作的事
[00:27:33.920 --> 00:27:36.920]  也知道摩西的難處
[00:27:36.920 --> 00:27:39.920]  摩西仍然是
[00:27:39.920 --> 00:27:41.920]  做什麼呢?
[00:27:41.920 --> 00:27:45.920]  聖經描述他是一個很謙和的領袖
[00:27:45.920 --> 00:27:49.920]  他慢慢按耶華的心意做好
[00:27:49.920 --> 00:27:51.920]  他要做的工作
[00:27:51.920 --> 00:27:55.920]  120歲去到這個環境當中
[00:27:55.920 --> 00:27:57.920]  其實他的能力仍然有
[00:27:57.920 --> 00:28:00.920]  但是他的工作已經做完
[00:28:00.920 --> 00:28:04.920]  然後上帝就讓他安然離去
[00:28:04.920 --> 00:28:09.920]  經文再下去就是
[00:28:09.920 --> 00:28:11.920]  第二個領袖出來
[00:28:11.920 --> 00:28:13.920]  就是亂的兒子約書亞
[00:28:13.920 --> 00:28:15.920]  約書亞不是今天我想說的
[00:28:15.920 --> 00:28:18.920]  約書亞的出現其實是散佈在
[00:28:18.920 --> 00:28:21.920]  新冥紀的內容裏
[00:28:21.920 --> 00:28:28.920]  由他做探子到他真的成為摩西的副手
[00:28:28.920 --> 00:28:30.920]  一直都有榮譽在當中
[00:28:30.920 --> 00:28:32.920]  摩西一直都是教他
[00:28:32.920 --> 00:28:33.920]  為他祈禱
[00:28:33.920 --> 00:28:36.920]  也看到他出去征戰的時候
[00:28:36.920 --> 00:28:41.920]  他如何去表現對耶華的那種尊重
[00:28:41.920 --> 00:28:46.920]  成為新一代領袖的一步一步去學習
[00:28:46.920 --> 00:28:51.920]  所以約書亞不是一些突然出來的事情
[00:28:51.920 --> 00:28:53.920]  是看著摩西怎樣做
[00:28:53.920 --> 00:28:55.920]  他跟著怎樣做
[00:28:55.920 --> 00:28:58.920]  對於這句說話來說
[00:28:58.920 --> 00:29:03.920]  反而是後面的十至十二節
[00:29:03.920 --> 00:29:07.920]  就是這章經文最後的三節
[00:29:07.920 --> 00:29:11.920]  我自己覺得摩西一生服侍的
[00:29:11.920 --> 00:29:12.920]  就是毛志明
[00:29:12.920 --> 00:29:14.920]  又或者用我們
[00:29:14.920 --> 00:29:16.920]  現在我們很少納悲
[00:29:16.920 --> 00:29:20.920]  應該不用這個方式
[00:29:20.920 --> 00:29:23.920]  如果用我們做安息禮拜來說
[00:29:23.920 --> 00:29:24.920]  就是他的術士
[00:29:24.920 --> 00:29:26.920]  他的術士說
[00:29:26.920 --> 00:29:31.920]  這個人在以色列當中
[00:29:31.920 --> 00:29:33.920]  再沒有興起一個先知
[00:29:33.920 --> 00:29:34.920]  好像摩西
[00:29:34.920 --> 00:29:38.920]  他是耶華面對面所認識的
[00:29:38.920 --> 00:29:39.920]  所以第一件事就是
[00:29:39.920 --> 00:29:43.920]  真正能夠確認是耶華面對面的認識
[00:29:43.920 --> 00:29:44.920]  是誰呢
[00:29:44.920 --> 00:29:45.920]  摩西是
[00:29:45.920 --> 00:29:47.920]  而他能夠做到的
[00:29:47.920 --> 00:29:49.920]  就是在埃及和法老傳遞當中
[00:29:49.920 --> 00:29:52.920]  做了歧視
[00:29:52.920 --> 00:29:54.920]  而在帶領以色列人當中
[00:29:54.920 --> 00:29:58.920]  他有大量的手做管治的工作
[00:29:58.920 --> 00:30:02.920]  所以摩西是誰呢
[00:30:02.920 --> 00:30:05.920]  摩西被稱為耶華的僕人
[00:30:05.920 --> 00:30:08.920]  這句說話可能覺得好像很簡單
[00:30:08.920 --> 00:30:09.920]  又有一個僕人
[00:30:09.920 --> 00:30:10.920]  又有很多僕人
[00:30:10.920 --> 00:30:11.920]  對呀
[00:30:11.920 --> 00:30:13.920]  但是認真說的
[00:30:13.920 --> 00:30:14.920]  或者了解的
[00:30:14.920 --> 00:30:19.920]  在聖經裏面被稱為耶華的僕人
[00:30:19.920 --> 00:30:21.920]  後面那個是摩西
[00:30:21.920 --> 00:30:23.920]  耶華的僕人摩西
[00:30:23.920 --> 00:30:25.920]  或者摩西耶華的僕人
[00:30:25.920 --> 00:30:29.920]  這是他的專稱
[00:30:29.920 --> 00:30:32.920]  你說大衛也是耶華的僕人
[00:30:32.920 --> 00:30:33.920]  這是一個統稱
[00:30:33.920 --> 00:30:35.920]  另外聖經裏面真的說
[00:30:35.920 --> 00:30:37.920]  耶華的僕人
[00:30:37.920 --> 00:30:38.920]  出現了一次
[00:30:38.920 --> 00:30:39.920]  那是約書亞
[00:30:39.920 --> 00:30:41.920]  但約書亞能夠稱為耶華的僕人
[00:30:41.920 --> 00:30:45.920]  都是因為他接觸摩西的工作
[00:30:45.920 --> 00:30:48.920]  所以真正能夠稱為耶華的僕人
[00:30:48.920 --> 00:30:51.920]  那個就是摩西
[00:30:51.920 --> 00:30:54.920]  這就是聖經對我們
[00:30:54.920 --> 00:30:56.920]  要告訴我們
[00:30:56.920 --> 00:30:59.920]  一切上帝都知道
[00:30:59.920 --> 00:31:02.920]  而他真的呼召他出來
[00:31:02.920 --> 00:31:04.920]  要帶領一個屬於他的群體
[00:31:04.920 --> 00:31:09.920]  這個人是耶華所認識的
[00:31:09.920 --> 00:31:12.920]  上帝呼召他的人
[00:31:12.920 --> 00:31:14.920]  做上帝的工作
[00:31:14.920 --> 00:31:17.920]  所以上帝一定會記住他
[00:31:17.920 --> 00:31:22.920]  這個是稱為耶華的僕人
[00:31:22.920 --> 00:31:25.920]  所以摩西的經歷
[00:31:25.920 --> 00:31:30.920]  我希望今天和大家一起去看看
[00:31:30.920 --> 00:31:32.920]  我們的閱題是漢見
[00:31:32.920 --> 00:31:34.920]  我希望大家漢見一個偉人
[00:31:34.920 --> 00:31:37.920]  從他呼召到開始
[00:31:37.920 --> 00:31:40.920]  現在就看他最終章
[00:31:40.920 --> 00:31:41.920]  對於你們來說
[00:31:41.920 --> 00:31:43.920]  什麼是漢見呢
[00:31:43.920 --> 00:31:45.920]  有一句說話
[00:31:45.920 --> 00:31:50.920]  可能是眼看為實
[00:31:50.920 --> 00:31:53.920]  這句說話對於你們來說
[00:31:53.920 --> 00:31:56.920]  用廣東話來說
[00:31:56.920 --> 00:31:58.920]  有圖有真相
[00:31:58.920 --> 00:32:01.920]  可能會更加近
[00:32:01.920 --> 00:32:03.920]  見到相才為真
[00:32:03.920 --> 00:32:05.920]  或者真是看實物才是真
[00:32:05.920 --> 00:32:10.920]  其實當我們說眼看為實的時候
[00:32:10.920 --> 00:32:12.920]  見到才是值得相信的
[00:32:12.920 --> 00:32:15.920]  我們信仰其實不容易見到
[00:32:15.920 --> 00:32:18.920]  起碼你沒見過上帝
[00:32:18.920 --> 00:32:26.920]  我是謙卑地看著
[00:32:26.920 --> 00:32:28.920]  你說見過
[00:32:28.920 --> 00:32:30.920]  我就想之後和你談談
[00:32:30.920 --> 00:32:34.920]  很多東西我們不是見過
[00:32:34.920 --> 00:32:37.920]  但我們所信的是什麼呢
[00:32:37.920 --> 00:32:40.920]  反而當我們問眼見為實的時候
[00:32:40.920 --> 00:32:42.920]  我希望你們不要忘記
[00:32:42.920 --> 00:32:45.920]  我們的信念很多時候取決於
[00:32:45.920 --> 00:32:49.920]  我們的覺醒
[00:32:49.920 --> 00:32:55.920]  上星期說到最後的三筆
[00:32:55.920 --> 00:32:57.920]  不知道你們記不記得
[00:32:57.920 --> 00:33:00.920]  有時不是我們看多少
[00:33:00.920 --> 00:33:02.920]  是我們忽視了什麼
[00:33:02.920 --> 00:33:04.920]  對於我們來說
[00:33:04.920 --> 00:33:06.920]  有時不是我們看多少
[00:33:06.920 --> 00:33:08.920]  是我們看完之後有什麼覺醒
[00:33:08.920 --> 00:33:10.920]  今天對我們來說
[00:33:10.920 --> 00:33:12.920]  我們不是第一次聽見證
[00:33:12.920 --> 00:33:17.920]  我們也不是第一次在教會傳講見證
[00:33:17.920 --> 00:33:24.920]  但事實上見證對我們來說很難重覆
[00:33:24.920 --> 00:33:26.920]  因為他的經歷很難重覆
[00:33:26.920 --> 00:33:28.920]  但見證最重要的目的
[00:33:28.920 --> 00:33:31.920]  不是叫你重覆當事人所做的事情
[00:33:31.920 --> 00:33:34.920]  就是從中看到其實有什麼元素
[00:33:34.920 --> 00:33:37.920]  在信仰當中要我們覺醒
[00:33:38.920 --> 00:33:40.920]  他的見證不能夠重覆
[00:33:40.920 --> 00:33:43.920]  但上帝是那個共同元素
[00:33:43.920 --> 00:33:46.920]  上帝能夠透過他的見證
[00:33:46.920 --> 00:33:50.920]  表現他對上帝的跟隨
[00:33:50.920 --> 00:33:53.920]  倚靠和忍耐
[00:33:53.920 --> 00:33:57.920]  其實那個覺醒對我們見證來說是重要的
[00:33:57.920 --> 00:34:00.920]  那個是需要我們一起學習的
[00:34:00.920 --> 00:34:03.920]  就如今天我們看摩西
[00:34:03.920 --> 00:34:05.920]  我當然不是摩西
[00:34:05.920 --> 00:34:09.920]  摩西百二歲,我哪有百二歲
[00:34:09.920 --> 00:34:14.920]  不是單向的指標
[00:34:14.920 --> 00:34:20.920]  但摩西的侍奉,他的能力
[00:34:20.920 --> 00:34:25.920]  如何可以用在他帶領以色人當中
[00:34:25.920 --> 00:34:28.920]  這是我們可以借鏡
[00:34:28.920 --> 00:34:31.920]  但摩西對上帝的忠誠
[00:34:31.920 --> 00:34:34.920]  更加是我們要覺醒的地方
[00:34:34.920 --> 00:34:37.920]  新的一年,真的
[00:34:37.920 --> 00:34:39.920]  風水學不是說很多崗位
[00:34:39.920 --> 00:34:41.920]  或者沒有什麼一定要大家
[00:34:41.920 --> 00:34:43.920]  每年一定要侍奉這些
[00:34:43.920 --> 00:34:46.920]  侍奉心智表的教會
[00:34:46.920 --> 00:34:50.920]  但是你今年的忠誠在哪裡呢?
[00:34:50.920 --> 00:34:55.920]  你看見什麼你願意去付上時間呢?
[00:34:55.920 --> 00:34:58.920]  你看見什麼願意在當中參與呢?
[00:34:58.920 --> 00:35:01.920]  你看見什麼願意在當中學習
[00:35:01.920 --> 00:35:04.920]  想了解更多,以致你想投身呢?
[00:35:04.920 --> 00:35:08.920]  這是需要你去看的
[00:35:08.920 --> 00:35:10.920]  你連看都不看
[00:35:10.920 --> 00:35:12.920]  其實忽視了很多
[00:35:12.920 --> 00:35:15.920]  上帝邀請你參與的可能性
[00:35:15.920 --> 00:35:21.920]  和邀請你參與彼此的關心和提醒
[00:35:21.920 --> 00:35:25.920]  這是很重要的
[00:35:25.920 --> 00:35:28.920]  《國王的新衣》是我小時候
[00:35:28.920 --> 00:35:31.920]  教兩個兒子看過的圖畫書
[00:35:31.920 --> 00:35:33.920]  但是你長大了
[00:35:33.920 --> 00:35:37.920]  你會知道《國王的新衣》不是給小朋友看的
[00:35:37.920 --> 00:35:39.920]  《國王的新衣》是給什麼人看的呢?
[00:35:39.920 --> 00:35:43.920]  是給講書的人看的
[00:35:43.920 --> 00:35:46.920]  正正就是一頁一頁的內容
[00:35:46.920 --> 00:35:48.920]  就是告訴講書的人
[00:35:48.920 --> 00:35:50.920]  其實你看到你有沒有出聲
[00:35:50.920 --> 00:35:53.920]  其實你看到你有沒有去跟進
[00:35:53.920 --> 00:35:58.920]  其實你看到你有沒有立心去面對
[00:35:58.920 --> 00:36:02.920]  這也是每個講《國王的新衣》故事的時候
[00:36:02.920 --> 00:36:05.920]  要真正處理的地方
[00:36:05.920 --> 00:36:09.920]  所以在之前講道也說過
[00:36:09.920 --> 00:36:12.920]  沉默就是邪惡的幫兇
[00:36:12.920 --> 00:36:16.920]  所以是時候看見就要有改變
[00:36:16.920 --> 00:36:19.920]  這就是覺醒
[00:36:19.920 --> 00:36:28.920]  2020年1月11日
[00:36:28.920 --> 00:36:33.920]  第二講是2022年1月2日的月題
[00:36:33.920 --> 00:36:35.920]  就是曠野
[00:36:35.920 --> 00:36:37.920]  我當時講這個月題
[00:36:37.920 --> 00:36:39.920]  是講生命的第八章
[00:36:39.920 --> 00:36:41.920]  就是講40年的曠野
[00:36:41.920 --> 00:36:43.920]  摩西點和那班以色列人說
[00:36:43.920 --> 00:36:46.920]  你們生生代要記住
[00:36:46.920 --> 00:36:49.920]  先祖在40年曠野的生活
[00:36:49.920 --> 00:36:51.920]  免得你再重蹈覆轍
[00:36:51.920 --> 00:36:53.920]  摩西已經跟他說過
[00:36:53.920 --> 00:36:56.920]  那時候的原因是什麼呢?
[00:36:56.920 --> 00:36:58.920]  那時候的原因是我們來了希塘
[00:36:58.920 --> 00:37:01.920]  記住是2020年1月的時候
[00:37:01.920 --> 00:37:08.920]  我們2019年11月30日就完成了石劍美的日子
[00:37:08.920 --> 00:37:10.920]  12月開始就來希塘
[00:37:10.920 --> 00:37:12.920]  四個星期都很多人
[00:37:12.920 --> 00:37:14.920]  紅心勃勃
[00:37:14.920 --> 00:37:16.920]  紅心不是說發財
[00:37:16.920 --> 00:37:18.920]  不是這些紅心勃勃
[00:37:18.920 --> 00:37:20.920]  紅心勃勃就是我們地方大了
[00:37:20.920 --> 00:37:22.920]  容納多一些弟兄姊妹
[00:37:22.920 --> 00:37:25.920]  因為那時候在石劍美要站在樓梯
[00:37:25.920 --> 00:37:27.920]  希塘是大了很多
[00:37:27.920 --> 00:37:29.920]  讓更多上教會
[00:37:29.920 --> 00:37:32.920]  或者認識我們的弟兄姊妹可以參與
[00:37:32.920 --> 00:37:37.920]  但是2020年1月11日
[00:37:37.920 --> 00:37:43.920]  過了之後我就再沒有在希塘講了
