
[00:00:00.000 --> 00:00:09.600]  我們回想單是這一年,回想一下也有很多關是很難過的
[00:19:59.360 --> 00:20:03.360]  當那天聽完太太說
[00:20:03.360 --> 00:20:06.360]  好像疑似有人推門
[00:20:06.360 --> 00:20:09.360]  我腦海出現了一句聖經
[00:20:09.360 --> 00:20:13.360]  若不是耶和華看守成詞
[00:20:13.360 --> 00:20:17.360]  人的看守就是謊言
[00:20:17.360 --> 00:20:20.360]  在那星期的主日
[00:20:20.360 --> 00:20:22.360]  外來的牧師講道
[00:20:22.360 --> 00:20:25.360]  就是講這段聖經
[00:20:25.360 --> 00:20:32.360]  他說侍奉不只是工作
[00:20:32.360 --> 00:20:37.360]  是整個對大家來說平安的經歷
[00:20:37.360 --> 00:20:42.360]  但我被耶穌狠狠教訓了一段時間
[00:20:42.360 --> 00:20:47.360]  卡住你的事已經成定局
[00:20:47.360 --> 00:20:50.360]  你再怨也是沒用
[00:20:50.360 --> 00:20:54.360]  人生總有很多事情是過不了的
[00:20:54.360 --> 00:20:58.360]  你除了硬吃背棄
[00:20:58.360 --> 00:21:00.360]  你就沒有選擇
[00:21:00.360 --> 00:21:03.360]  你唯有與這些事情共存
[00:21:03.360 --> 00:21:06.360]  這才是出路
[00:21:06.360 --> 00:21:09.360]  哪管事情解決不了
[00:21:09.360 --> 00:21:13.360]  你還要跟隨我
[00:21:13.360 --> 00:21:18.360]  讓我們跟隨主的心變得單純一點
[00:21:18.360 --> 00:21:21.360]  不是跟上帝討價還價
[00:21:21.360 --> 00:21:25.360]  我和你都經歷很多一鶴眼淚的事
[00:21:25.360 --> 00:21:27.360]  有時你沒出聲
[00:21:27.360 --> 00:21:28.360]  我沒出聲
[00:21:28.360 --> 00:21:32.360]  不等於沒有這些事發生
[00:21:32.360 --> 00:21:34.360]  我們都是這樣
[00:21:34.360 --> 00:21:36.360]  背著這個十架
[00:21:36.360 --> 00:21:39.360]  學跟隨主
[00:21:39.360 --> 00:21:41.360]  頂妻妹這段經文
[00:21:41.360 --> 00:21:48.360]  是給我們很多很難的難關去挑戰
[00:21:48.360 --> 00:21:51.360]  但主的道理很簡單
[00:21:51.360 --> 00:21:55.360]  哪管你人生活得很艱難
[00:21:55.360 --> 00:21:58.360]  但你不要撇下耶穌
[00:21:58.360 --> 00:22:01.360]  耶穌說我從來不撇下你
[00:22:01.360 --> 00:22:04.360]  但你為什麼要撇下主?
[00:22:04.360 --> 00:22:07.360]  是因為什麼?
[00:22:07.360 --> 00:22:09.360]  耶穌逐個問題跟你談
[00:22:09.360 --> 00:22:11.360]  是因為什麼?
[00:22:11.360 --> 00:22:14.360]  為什麼你要撇下我?
[00:22:14.360 --> 00:22:17.360]  講到這裡
[00:22:17.360 --> 00:22:22.360]  接下來我想跟你說一點
[00:22:22.360 --> 00:22:27.360]  我不知道你掙扎了多久
[00:22:27.360 --> 00:22:30.360]  決定今天回來敬拜
[00:22:30.360 --> 00:22:34.360]  又或者我不知道你掙扎了多久
[00:22:34.360 --> 00:22:37.360]  決定去禁止YouTube
[00:22:37.360 --> 00:22:41.360]  去一起在網上聽一篇道
[00:22:41.360 --> 00:22:44.360]  可能別人都不知道
[00:22:44.360 --> 00:22:47.360]  你都沒有告訴別人
[00:22:47.360 --> 00:22:51.360]  但自己知道自己的事
[00:22:51.360 --> 00:22:53.360]  可能你都掙扎
[00:22:53.360 --> 00:22:56.360]  回來聽一堂崇拜
[00:22:56.360 --> 00:22:58.360]  聽鼓勵的話
[00:22:58.360 --> 00:23:00.360]  唱感恩的詩歌
[00:23:00.360 --> 00:23:03.360]  你都覺得沉重
[00:23:03.360 --> 00:23:08.360]  可能這些事情已經糾結了很一段時間
[00:23:08.360 --> 00:23:11.360]  又或者是天崩地裂
[00:23:11.360 --> 00:23:15.360]  又或者只不過是一句無情的話
[00:23:15.360 --> 00:23:18.360]  傷了就是傷了
[00:23:18.360 --> 00:23:22.360]  你跟別人說也不知道怎麼開口
[00:23:22.360 --> 00:23:25.360]  慢慢你就不懂得怎麼說
[00:23:25.360 --> 00:23:30.360]  你總是覺得時間多了就會沒事
[00:23:30.360 --> 00:23:35.360]  但慢慢一天就一天地過
[00:23:35.360 --> 00:23:38.360]  你什麼時候開始對信仰冷淡了
[00:23:38.360 --> 00:23:42.360]  你自己知道的
[00:23:42.360 --> 00:23:45.360]  今天良善的夫子
[00:23:45.360 --> 00:23:48.360]  他將你的問題再挑出來
[00:23:48.360 --> 00:23:51.360]  他沒有跟你說溫柔的話
[00:23:51.360 --> 00:23:54.360]  他只是跟你說
[00:23:54.360 --> 00:23:59.360]  你可不可以放下撇下捨去
[00:23:59.360 --> 00:24:05.360]  你一直不能夠放下撇下捨去的事
[00:24:05.360 --> 00:24:10.360]  可能是一些糾結你的家庭問題
[00:24:10.360 --> 00:24:13.360]  又或者是你對健康
[00:24:13.360 --> 00:24:16.360]  你家人身體的憂慮
[00:24:16.360 --> 00:24:18.360]  還有一樣東西
[00:24:18.360 --> 00:24:21.360]  是耶穌刻意將它挑出來
[00:24:21.360 --> 00:24:24.360]  祂要跟你談
[00:24:24.360 --> 00:24:29.360]  放下撇下捨去
[00:24:29.360 --> 00:24:32.360]  可能我們覺得很消極
[00:24:32.360 --> 00:24:39.360]  但主不是都同樣將我們放下撇下捨去的重要事
[00:24:39.360 --> 00:24:45.360]  讓我們重新應許嗎
[00:24:45.360 --> 00:24:48.360]  我們為房屋掙扎
[00:24:48.360 --> 00:24:51.360]  主跟我們說
[00:24:51.360 --> 00:24:55.360]  我為你預備地方
[00:24:55.360 --> 00:25:00.360]  那個地方不需要再擔心什麼時候做維修
[00:25:00.360 --> 00:25:03.360]  什麼時候要加租
[00:25:03.360 --> 00:25:08.360]  那個地方不需要擔心老鼠蟑螂
[00:25:08.360 --> 00:25:14.360]  主說我會為你預備地方
[00:25:14.360 --> 00:25:18.360]  撇下對健康的掛慮
[00:25:18.360 --> 00:25:21.360]  每個人都有一個死因
[00:25:21.360 --> 00:25:24.360]  每個死亡都是艱難
[00:25:24.360 --> 00:25:28.360]  如果不是主不會捨己來救我們
[00:25:28.360 --> 00:25:32.360]  我們仍然要經歷這一關
[00:25:32.360 --> 00:25:38.360]  但主應許我會為你做一個不扭壞的身體
[00:25:38.360 --> 00:25:43.360]  這個身體再照不到任何陰影
[00:25:43.360 --> 00:25:46.360]  你不需要躺在一張冰冷的床上
[00:25:46.360 --> 00:25:49.360]  擔心推進去的時候
[00:25:49.360 --> 00:25:52.360]  是橫向還是直向那幾吋
[00:25:52.360 --> 00:25:56.360]  主說這個身體是不會有死亡
[00:25:56.360 --> 00:25:58.360]  不會有疼痛
[00:25:58.360 --> 00:26:01.360]  我會為你做的
[00:26:01.360 --> 00:26:07.360]  將那些不理想的關係都放下
[00:26:07.360 --> 00:26:10.360]  到那天我們在天家裡
[00:26:10.360 --> 00:26:12.360]  生命是通透的
[00:26:12.360 --> 00:26:15.360]  那裡不會有情緒勒索
[00:26:15.360 --> 00:26:18.360]  不需要有你如我那些
[00:26:18.360 --> 00:26:24.360]  或許現在的世界不能讓你生活得很舒適
[00:26:24.360 --> 00:26:27.360]  但主說我應許你
[00:26:27.360 --> 00:26:29.360]  這個一定會出現
[00:26:29.360 --> 00:26:34.360]  弟子們眼前的所有困局都是真的
[00:26:34.360 --> 00:26:38.360]  但主的應許同樣是那麼真的
[00:26:38.360 --> 00:26:42.360]  我們有時候在兩種不協調的情況下
[00:26:42.360 --> 00:26:45.360]  仍然都要跟隨主
[00:26:45.360 --> 00:26:47.360]  弟子們剛才那段經文
[00:26:47.360 --> 00:26:52.360]  耶穌跟少年官好像說了很苛刻的要求
[00:26:52.360 --> 00:26:54.360]  但你們有沒有留意
[00:26:54.360 --> 00:26:56.360]  在說這些要求之前
[00:26:56.360 --> 00:26:58.360]  聖經寫了一句話
[00:26:58.360 --> 00:27:02.360]  「若看見他,就愛他」
[00:27:02.360 --> 00:27:06.360]  耶穌不是刻意將問題挑出來
[00:27:06.360 --> 00:27:08.360]  他看見這個少年官
[00:27:08.360 --> 00:27:10.360]  他看見你
[00:27:10.360 --> 00:27:13.360]  他知道你是貨真價實
[00:27:13.360 --> 00:27:16.360]  正是因為耶穌愛你
[00:27:16.360 --> 00:27:20.360]  他就將問題挑出來
[00:27:20.360 --> 00:27:23.360]  弟子們我們能夠跟隨主
[00:27:23.360 --> 00:27:25.360]  從來不是我們有什麼本領
[00:27:25.360 --> 00:27:27.360]  過了多少關
[00:27:27.360 --> 00:27:29.360]  就算過不了那一關
[00:27:29.360 --> 00:27:31.360]  我也會跟隨主
[00:27:31.360 --> 00:27:35.360]  這才是耶穌想跟我們說的
[00:27:35.360 --> 00:27:39.360]  大家都有過關的卡
[00:27:39.360 --> 00:27:42.360]  有沒有人已經過關了?
[00:27:42.360 --> 00:27:43.360]  你問問John
[00:27:43.360 --> 00:27:46.360]  可不可以兩張合起來一張用?
[00:27:46.360 --> 00:27:49.360]  有時候我去超級市場也見到一些主婦
[00:27:49.360 --> 00:27:52.360]  兩張單可以合起來當一張
[00:27:52.360 --> 00:27:55.360]  過不了就用一些方法
[00:27:55.360 --> 00:27:58.360]  但如果阿Boon Sir阿John不給你
[00:27:58.360 --> 00:28:00.360]  你也受吧
[00:28:00.360 --> 00:28:02.360]  人生有很多關過不了的
[00:28:02.360 --> 00:28:06.360]  你約一個過不了關的弟兄姊妹喝杯茶
[00:28:06.360 --> 00:28:09.360]  大家笑了就算了
[00:28:09.360 --> 00:28:10.360]  你掙扎了這麼久
[00:28:10.360 --> 00:28:11.360]  今天回來
[00:28:11.360 --> 00:28:13.360]  是因為你知道
[00:28:13.360 --> 00:28:15.360]  這裡有一群人
[00:28:15.360 --> 00:28:18.360]  同樣過不了很多關
[00:28:18.360 --> 00:28:21.360]  你今天仍然坐在我們身邊
[00:28:21.360 --> 00:28:25.360]  今天好像這個群體幫助你
[00:28:25.360 --> 00:28:27.360]  但反過來
[00:28:27.360 --> 00:28:30.360]  我今天見到每一位弟兄姊妹都來
[00:28:30.360 --> 00:28:33.360]  是這個群體也在建立我
[00:28:33.360 --> 00:28:38.360]  我們是一群很多關都過不了的人
[00:28:38.360 --> 00:28:40.360]  但過不了的那麼多關
[00:28:40.360 --> 00:28:43.360]  我們都是一起跟隨主的人
[00:28:43.360 --> 00:28:46.360]  讓我們在這段時間
[00:28:46.360 --> 00:28:48.360]  都一起合上眼
[00:28:48.360 --> 00:28:53.360]  我希望為一些過不了關的弟兄姊妹
[00:28:53.360 --> 00:28:57.360]  做一個簡單的禱告
[00:28:57.360 --> 00:29:01.360]  神如果我們聽到在詩歌裡
[00:29:01.360 --> 00:29:05.360]  主祢親自挑起我們心裡的難處
[00:29:05.360 --> 00:29:09.360]  願祢親自對弟兄姊妹說話
[00:29:09.360 --> 00:29:12.360]  今天祂的眼淚、祂的艱難
[00:29:12.360 --> 00:29:15.360]  將會成為他日別人的安慰
[00:29:15.360 --> 00:29:17.360]  別人的能量
[00:29:17.360 --> 00:29:19.360]  主在你手裡
[00:29:19.360 --> 00:29:24.360]  在你眼中從來沒有一件難成的事
[00:29:24.360 --> 00:29:26.360]  人所不能的主說
[00:29:26.360 --> 00:29:28.360]  你都能夠
[00:29:28.360 --> 00:29:31.360]  願你去幫助弟兄姊妹
[00:29:31.360 --> 00:29:34.360]  不要卡在人生的某一個關口
[00:29:34.360 --> 00:29:36.360]  而放棄跟隨主
[00:29:36.360 --> 00:29:38.360]  唯有我們跟著你
[00:29:38.360 --> 00:29:40.360]  將問題撇下、捨去
[00:29:40.360 --> 00:29:44.360]  這個主才是主你自己的心意
[00:29:44.360 --> 00:29:46.960]  祈禱奉主名及阿們
[00:29:46.960 --> 00:29:48.960]  (字幕製作:貝爾)

