
[00:00:00.000 --> 00:00:05.480]  歡迎大家繼續參加網上崇拜
[00:19:49.280 --> 00:19:52.280]  彷彿當先知明明跟你說
[00:19:52.280 --> 00:20:00.280]  「上帝啊,我們這個城市就是死定了」
[00:20:00.280 --> 00:20:03.280]  但上帝卻告訴他
[00:20:03.280 --> 00:20:09.280]  「是,我會興起更加惡的外敵來了結這個城市
[00:20:09.280 --> 00:20:13.280]  還不夠絕望,尚可更絕望」
[00:20:13.280 --> 00:20:16.280]  會不會有機會就是先知的心聲呢?
[00:20:16.280 --> 00:20:19.280]  問與答聽到這裡
[00:20:19.280 --> 00:20:23.280]  我認為上帝其實是在繼續回答先知
[00:20:23.280 --> 00:20:28.280]  但正正是因為上帝的回答是平復不了哈巴谷
[00:20:28.280 --> 00:20:32.280]  所以先知又不斷再申訴再申訴
[00:20:32.280 --> 00:20:35.280]  在《釋經》的結構上
[00:20:35.280 --> 00:20:41.280]  12至17節都是先知的插嘴
[00:20:41.280 --> 00:20:45.280]  他繼續一連串地問
[00:20:45.280 --> 00:20:47.280]  「為甚麼?為甚麼?為甚麼?」
[00:20:47.280 --> 00:20:51.280]  一直問這個問題
[00:20:51.280 --> 00:20:54.280]  他很希望上帝做些甚麼
[00:20:54.280 --> 00:20:56.280]  顯示神蹟給他看
[00:20:56.280 --> 00:21:01.280]  終止惡人的暴行暴力
[00:21:01.280 --> 00:21:04.280]  他繼續申訴
[00:21:04.280 --> 00:21:08.280]  但他有一個轉向
[00:21:08.280 --> 00:21:10.280]  在他繼續申訴的時候
[00:21:10.280 --> 00:21:14.280]  他的地點,他的人就移動了
[00:21:14.280 --> 00:21:17.280]  他去了瞭望台
[00:21:17.280 --> 00:21:20.280]  立在城樓上
[00:21:20.280 --> 00:21:24.280]  他真的去聽上帝的話
[00:21:24.280 --> 00:21:26.280]  這是哈巴谷的選擇
[00:21:26.280 --> 00:21:30.280]  上帝說你可以去看看烈國
[00:21:30.280 --> 00:21:34.280]  他就用一個上去瞭望台的方式
[00:21:34.280 --> 00:21:36.280]  用眼睛去看
[00:21:36.280 --> 00:21:42.280]  如果上帝都叫你去觀看烈國
[00:21:42.280 --> 00:21:46.280]  可能我們是看國際的新聞
[00:21:46.280 --> 00:21:54.280]  或者我們有甚麼方式去選擇去回應
[00:21:54.280 --> 00:21:58.280]  先知是否已經上去瞭望台的時候
[00:21:58.280 --> 00:22:04.280]  他是否已經準備好去聽上帝怎樣回答他
[00:22:04.280 --> 00:22:05.280]  你覺得呢?
[00:22:05.280 --> 00:22:07.280]  我就覺得未必
[00:22:07.280 --> 00:22:09.280]  但可以很肯定的是
[00:22:09.280 --> 00:22:13.280]  哈巴谷其實不知道上帝會再回答他甚麼
[00:22:13.280 --> 00:22:15.280]  但他已經準備好再申訴
[00:22:15.280 --> 00:22:17.280]  因為他已經說好了
[00:22:17.280 --> 00:22:20.280]  我要站在瞭望台
[00:22:20.280 --> 00:22:23.280]  我要聽上帝對我說甚麼
[00:22:23.280 --> 00:22:26.280]  下面那句就是最精彩
[00:22:26.280 --> 00:22:30.280]  我可以用甚麼話再向他訴冤呢?
[00:22:30.280 --> 00:22:35.280]  這裡的訴冤和第一章第二節的呼求和哭喊
[00:22:35.280 --> 00:22:37.280]  是不同的字眼,也是不同的程度
[00:22:37.280 --> 00:22:42.280]  如果我說第一章裡面的呼求和哭喊
[00:22:42.280 --> 00:22:45.280]  是屬於一百萬伏特那麼大的威力的話
[00:22:45.280 --> 00:22:48.280]  這裡第二章第一節的訴冤
[00:22:48.280 --> 00:22:52.280]  就是有二百萬零一伏特那麼大的威力
[00:22:52.280 --> 00:22:54.280]  他已經想好一定要再申訴
[00:22:54.280 --> 00:22:57.280]  他一定要再說他的訴求
[00:22:57.280 --> 00:23:02.280]  但上帝他一直都很貼心
[00:23:02.280 --> 00:23:04.280]  對準他的問題
[00:23:04.280 --> 00:23:10.280]  點對點,很重點地去回答哈巴谷每一個問題
[00:23:10.280 --> 00:23:14.280]  上帝在第二章第二節開始去回應他的時候
[00:23:14.280 --> 00:23:18.280]  就回答他問要到何時呢?
[00:23:18.280 --> 00:23:20.280]  這個答案
[00:23:20.280 --> 00:23:22.280]  上帝回答他
[00:23:22.280 --> 00:23:26.280]  這個是會有一定的日期
[00:23:26.280 --> 00:23:30.280]  眼前一切是會有終局
[00:23:30.280 --> 00:23:33.280]  是會結束,絕不落空
[00:23:33.280 --> 00:23:36.280]  雖然你覺得我是遲了
[00:23:36.280 --> 00:23:38.280]  但你要等候
[00:23:38.280 --> 00:23:42.280]  因為這個結局一定會臨到
[00:23:42.280 --> 00:23:44.280]  一定會結束
[00:23:44.280 --> 00:23:46.280]  不會再拖延
[00:23:46.280 --> 00:23:48.280]  哈巴谷的目光
[00:23:48.280 --> 00:23:53.280]  一直在注視著他眼下本土的暴力
[00:23:53.280 --> 00:23:55.280]  一次又一次申訴
[00:23:55.280 --> 00:23:59.280]  可以了嗎?夠了嗎?要到何時?
[00:23:59.280 --> 00:24:02.280]  為什麼?為什麼會這樣?
[00:24:02.280 --> 00:24:05.280]  Why? Why? Tell me why?
[00:24:05.280 --> 00:24:09.280]  但上帝對先知的回答是
[00:24:09.280 --> 00:24:11.280]  我要你觀看列國
[00:24:11.280 --> 00:24:13.280]  我要你多事
[00:24:13.280 --> 00:24:15.280]  我要你們厚多士
[00:24:15.280 --> 00:24:19.280]  將眼光拉闊放遠
[00:24:19.280 --> 00:24:21.280]  今天的經文
[00:24:21.280 --> 00:24:24.280]  第一章第五至上半節的
[00:24:24.280 --> 00:24:27.280]  你們向列國觀看
[00:24:27.280 --> 00:24:30.280]  正正就是上帝不是叫哈巴谷一個
[00:24:30.280 --> 00:24:33.280]  在上帝一開始去回應哈巴谷的時候
[00:24:33.280 --> 00:24:35.280]  已經是叫他
[00:24:35.280 --> 00:24:41.280]  你們,昔日是會閱讀到漢版內容的人
[00:24:41.280 --> 00:24:47.280]  今天就包括了聽著哈巴谷的訊息的我們
[00:24:47.280 --> 00:24:51.280]  曾經有一個競選第五屆特首的女士說
[00:24:51.280 --> 00:24:53.280]  上帝叫我參選
[00:24:53.280 --> 00:24:57.280]  我們是fact check不到的
[00:24:57.280 --> 00:25:00.280]  但上帝叫我們厚多士
[00:25:00.280 --> 00:25:03.280]  就是已經fact check了
[00:25:03.280 --> 00:25:06.280]  上帝很想我們向列國觀看
[00:25:06.280 --> 00:25:09.280]  上帝很想我們跨越我們的界限
[00:25:09.280 --> 00:25:15.280]  很想我們向外做一些超過自己本位的事
[00:25:15.280 --> 00:25:18.280]  經文部分就到這裡
[00:25:18.280 --> 00:25:20.280]  剛才先苦後甜
[00:25:20.280 --> 00:25:24.280]  聽完這個sad but true的消息
[00:25:24.280 --> 00:25:28.280]  我現在就送一個好消息給大家
[00:25:28.280 --> 00:25:33.280]  這個好消息就是一個很值得放煙花的消息
[00:25:33.280 --> 00:25:37.280]  就是我的二兒子今天是六歲生日
[00:25:37.280 --> 00:25:43.280]  我很想和各位家人
[00:25:43.280 --> 00:25:46.280]  特別是香港的家長
[00:25:46.280 --> 00:25:49.280]  如果你的家裡有K3的學生
[00:25:49.280 --> 00:25:52.280]  還有如果你是幼師
[00:25:52.280 --> 00:25:54.280]  你在教幼稚園
[00:25:54.280 --> 00:25:57.280]  疫情持續了這三年
[00:25:57.280 --> 00:26:01.280]  你們過得非比尋常的K1 K2 K3
[00:26:01.280 --> 00:26:04.280]  網課和停課的日數比面授的日數更多
[00:26:04.280 --> 00:26:06.280]  固然是人都瘋了
[00:26:06.280 --> 00:26:10.280]  但是兒子和各位家長和老師
[00:26:10.280 --> 00:26:11.280]  你們都很厲害
[00:26:11.280 --> 00:26:13.280]  是能人所不能
[00:26:13.280 --> 00:26:19.280]  所以今天歡呼的消息就是借位和兒子說個Happy Birthday
[00:26:26.280 --> 00:26:31.280]  又到了即時互動訊息的時間
[00:26:31.280 --> 00:26:35.280]  這個解答了
[00:26:35.280 --> 00:26:40.280]  上年母親節封的一個服侍照片
[00:26:40.280 --> 00:26:48.280]  我請你數一數途中有多少位七歲或以下的小朋友及BB
[00:26:48.280 --> 00:26:53.280]  在即時通訊那裡數一數
[00:26:53.280 --> 00:26:56.280]  是不是有人在回答呢?應該有的
[00:26:56.280 --> 00:27:01.280]  其實答案這幅圖中有四個
[00:27:01.280 --> 00:27:04.280]  其中有三個是我的
[00:27:04.280 --> 00:27:09.280]  有一個小朋友就在Amy目者的圖裡
[00:27:09.280 --> 00:27:16.280]  有些留堂達人就知道我家裡有三個小朋友
[00:27:16.280 --> 00:27:21.280]  但是很少人知道我這個家庭計劃背後的故事
[00:27:21.280 --> 00:27:26.280]  是和一位宣教的前輩有關
[00:27:26.280 --> 00:27:31.280]  人有時會被某一種身份去定型
[00:27:31.280 --> 00:27:34.280]  從而扮演不同的角色
[00:27:34.280 --> 00:27:40.280]  甚至越為扮演一些從未試過的角色
[00:27:40.280 --> 00:27:42.280]  多年以來
[00:27:42.280 --> 00:27:49.280]  他都是以牧師的身份從事牧養宣教和神學教育的侍奉
[00:27:49.280 --> 00:27:51.280]  然而在近年
[00:27:51.280 --> 00:27:55.280]  他的身份和角色上出現了一個越位
[00:27:55.280 --> 00:27:56.280]  一個突破
[00:27:56.280 --> 00:28:00.280]  就是由於香港有很多中社會都引起互動的案件
[00:28:00.280 --> 00:28:03.280]  他開始去法庭旁聽
[00:28:03.280 --> 00:28:06.280]  竟然得著旁聽師這個稱號
[00:28:06.280 --> 00:28:09.280]  有教務的同道去問他
[00:28:09.280 --> 00:28:11.280]  在今天的處境下
[00:28:11.280 --> 00:28:15.280]  行公義或者會帶來壓力和懼怕
[00:28:15.280 --> 00:28:17.280]  甚至被捕的風險
[00:28:17.280 --> 00:28:20.280]  牧師你有沒有心理準備
[00:28:20.280 --> 00:28:22.280]  他說
[00:28:22.280 --> 00:28:25.280]  醫院有遠目
[00:28:25.280 --> 00:28:27.280]  法庭有旁聽的牧師
[00:28:27.280 --> 00:28:29.280]  這裡有很多人
[00:28:29.280 --> 00:28:32.280]  很有情緒牧養的需要
[00:28:32.280 --> 00:28:35.280]  或者恐懼讓我們限制了自己
[00:28:35.280 --> 00:28:37.280]  以至無法為公義發聲
[00:28:37.280 --> 00:28:39.280]  不敢實踐愛
[00:28:39.280 --> 00:28:41.280]  但我們要認定一件事
[00:28:41.280 --> 00:28:44.280]  當你站在神的公義那一邊
[00:28:44.280 --> 00:28:46.280]  其實是不用怕的
[00:28:46.280 --> 00:28:49.280]  另外愛是沒有懼怕
[00:28:49.280 --> 00:28:52.280]  如果你的動機是從愛出發
[00:28:52.280 --> 00:28:54.280]  你是不用怕的
[00:28:54.280 --> 00:28:56.280]  萬一被捕
[00:28:56.280 --> 00:28:59.280]  我就會像仕途保羅和西拉一樣
[00:28:59.280 --> 00:29:02.280]  在獄中禱告唱詩讚美神
[00:29:02.280 --> 00:29:04.280]  開始我越位侍奉的2.0
[00:29:04.280 --> 00:29:07.280]  實踐我過去未能做到的新角色
[00:29:07.280 --> 00:29:10.280]  更新我的目光使命
[00:29:10.280 --> 00:29:13.280]  他還說
[00:29:13.280 --> 00:29:15.280]  可能我有坐牢的恩賜
[00:29:15.280 --> 00:29:17.280]  我心想
[00:29:17.280 --> 00:29:19.280]  牧師你不要這麼瘋狂
[00:29:19.280 --> 00:29:22.280]  這不是貶義
[00:29:22.280 --> 00:29:25.280]  在剛剛過去的提早暑假
[00:29:25.280 --> 00:29:27.280]  復活節的長假期
[00:29:27.280 --> 00:29:29.280]  我相信彭牧師一定在倉庫裡
[00:29:29.280 --> 00:29:32.280]  舉行復活節崇拜
[00:29:32.280 --> 00:29:34.280]  他會繼續講道
[00:29:34.280 --> 00:29:36.280]  他會繼續傳福音
[00:29:36.280 --> 00:29:38.280]  令到獄中充滿歌聲
[00:29:38.280 --> 00:29:40.280]  笑聲、祈禱聲
[00:29:40.280 --> 00:29:42.280]  過得像過夏令營一樣
[00:29:43.280 --> 00:29:45.280]  我先生在讀神學的時候
[00:29:45.280 --> 00:29:49.280]  受教於本身有四個子女的彭牧師
[00:29:49.280 --> 00:29:52.280]  當時我們只有大兒子
[00:29:52.280 --> 00:29:55.280]  老師知道我先生主修跨文化宣教
[00:29:55.280 --> 00:29:56.280]  有宣教的心智
[00:29:56.280 --> 00:29:59.280]  他鼓勵後輩要生養眾多
[00:29:59.280 --> 00:30:01.280]  要有更多的屬靈產業
[00:30:01.280 --> 00:30:03.280]  成為一條宣教的團隊
[00:30:03.280 --> 00:30:05.280]  可以出發宣教
[00:30:05.280 --> 00:30:08.280]  當日鼓勵人的是你
[00:30:08.280 --> 00:30:09.280]  聽書的是我老公
[00:30:09.280 --> 00:30:11.280]  但生的那個是我
[00:30:11.280 --> 00:30:13.280]  牧師你要平安無事
[00:30:13.280 --> 00:30:15.280]  出來負這個責任
[00:30:15.280 --> 00:30:21.280]  我直接認識一位後任宣教士
[00:30:21.280 --> 00:30:22.280]  除了像我一樣
[00:30:22.280 --> 00:30:25.280]  都是因為疫情要滯留在香港
[00:30:25.280 --> 00:30:28.280]  他的宣教路還有其他艱難
[00:30:28.280 --> 00:30:32.280]  就像這個交通標誌的路牌
[00:30:32.280 --> 00:30:34.280]  這個交通標誌的路牌
[00:30:34.280 --> 00:30:36.280]  就是我考博士的時候
[00:30:36.280 --> 00:30:39.280]  狂做練習的其中一題
[00:30:39.280 --> 00:30:43.280]  裡面的答案你們知不知道?
[00:30:43.280 --> 00:30:45.280]  猜吧
[00:30:45.280 --> 00:30:47.280]  不懂開車的就猜吧
[00:30:47.280 --> 00:30:49.280]  懂開車的就回答吧
[00:30:49.280 --> 00:30:54.280]  這個標誌的意思是
[00:30:54.280 --> 00:30:57.280]  前面道路兩邊收窄
[00:30:57.280 --> 00:31:01.280]  這個認識的後任宣教士
[00:31:01.280 --> 00:31:07.280]  他面臨一邊來自原生家庭的各種質疑
[00:31:07.280 --> 00:31:10.280]  香港有很多人需要你幫忙
[00:31:10.280 --> 00:31:14.280]  你為什麼要去一些落後的地方
[00:31:14.280 --> 00:31:17.280]  去幫一些不認識的人呢?
[00:31:17.280 --> 00:31:19.280]  那裡有那麼多人有需要
[00:31:19.280 --> 00:31:20.280]  你只能幫一個人
[00:31:20.280 --> 00:31:22.280]  幫不了第二個
[00:31:22.280 --> 00:31:24.280]  不需要你了
[00:31:24.280 --> 00:31:26.280]  另外一邊的窄路
[00:31:26.280 --> 00:31:31.280]  又來自一些教內人士的拆毀
[00:31:31.280 --> 00:31:33.280]  教務的圈子很小
[00:31:33.280 --> 00:31:36.280]  宣教士的圈子更加小
[00:31:36.280 --> 00:31:40.280]  全世界奉獻本身已經走一條窄路
[00:31:40.280 --> 00:31:44.280]  但另一個宣教的前輩
[00:31:44.280 --> 00:31:47.280]  他的名言帶給我們很大的鼓舞
[00:31:47.280 --> 00:31:52.280]  戴德新宣教士昔日越洋來到中國宣教
[00:31:52.280 --> 00:31:54.280]  面對重重的困難
[00:31:54.280 --> 00:31:56.280]  他曾經說過
[00:31:56.280 --> 00:31:59.280]  不信的人只見到困難
[00:31:59.280 --> 00:32:02.280]  但信的人會見到
[00:32:02.280 --> 00:32:05.280]  自己和困難之間是有上帝的
[00:32:05.280 --> 00:32:07.280]  他曾經說過
[00:32:07.280 --> 00:32:10.280]  不信的人只見到困難
[00:32:10.280 --> 00:32:12.280]  但信的人會見到
[00:32:12.280 --> 00:32:15.280]  自己和困難之間是有上帝的
[00:32:15.280 --> 00:32:17.280]  但信的人會見到
[00:32:17.280 --> 00:32:20.280]  自己和困難之間是有上帝的
[00:32:20.280 --> 00:32:22.280]  但信的人會見到
[00:32:22.280 --> 00:32:25.280]  自己和困難之間是有上帝的
[00:32:25.280 --> 00:32:27.280]  但信的人會見到
[00:32:27.280 --> 00:32:30.280]  自己和困難之間是有上帝的
[00:32:30.280 --> 00:32:32.280]  但信的人會見到
[00:32:32.280 --> 00:32:34.280]  自己和困難之間是有上帝的
[00:32:34.280 --> 00:32:36.280]  但信的人會見到
[00:32:36.280 --> 00:32:39.280]  自己和困難之間是有上帝的
[00:32:39.280 --> 00:32:41.280]  但信的人會見到
[00:32:41.280 --> 00:32:44.280]  自己和困難之間是有上帝的
[00:32:44.280 --> 00:32:46.280]  但信的人會見到
[00:32:46.280 --> 00:32:49.280]  自己和困難之間是有上帝的
[00:32:49.280 --> 00:32:51.280]  但信的人會見到
[00:32:51.280 --> 00:32:54.280]  自己和困難之間是有上帝的
[00:32:54.280 --> 00:32:56.280]  但信的人會見到
[00:32:56.280 --> 00:32:59.280]  自己和困難之間是有上帝的
[00:32:59.280 --> 00:33:01.280]  但信的人會見到
[00:33:01.280 --> 00:33:05.280]  我們流出去的人是不孤單的
[00:33:05.280 --> 00:33:08.280]  一路懷緬的時候
[00:33:08.280 --> 00:33:10.280]  讓我更加確定自己的初心
[00:33:10.280 --> 00:33:12.280]  很想將主耶穌基督
[00:33:12.280 --> 00:33:14.280]  十誡的救贖
[00:33:14.280 --> 00:33:16.280]  去拯救世界的福音
[00:33:16.280 --> 00:33:18.280]  傳給未認識祂的人
[00:33:18.280 --> 00:33:22.280]  特別是一些物質上很貧窮的人
[00:33:22.280 --> 00:33:27.280]  你們懂不懂唱這首流淌的詩歌
[00:33:27.280 --> 00:33:29.280]  它的名字叫流
[00:33:29.280 --> 00:33:32.280]  一般的教會很少問我們拿這個譜
[00:33:32.280 --> 00:33:36.280]  因為這是為流淌而寫成的一首詩歌
[00:33:36.280 --> 00:33:38.280]  這首流的歌
[00:33:38.280 --> 00:33:40.280]  其中這兩句
[00:33:40.280 --> 00:33:43.280]  都是我自己很喜歡的
[00:33:43.280 --> 00:33:45.280]  忘記身背後
[00:33:45.280 --> 00:33:47.280]  隨從盛風遠流
[00:33:47.280 --> 00:33:50.280]  同船托方宇宙
[00:33:50.280 --> 00:33:53.280]  全憑信心行走
[00:33:55.280 --> 00:34:00.280]  出去宣教是一個開放
[00:34:00.280 --> 00:34:02.280]  向列國觀看
[00:34:02.280 --> 00:34:05.280]  去看看這世界的一件事
[00:34:05.280 --> 00:34:08.280]  我想讓大家看看
[00:34:08.280 --> 00:34:09.280]  我曾經去
[00:34:09.280 --> 00:34:11.280]  而我又很想再去的宣教工場
[00:34:11.280 --> 00:34:13.280]  引述一下你們
[00:34:13.280 --> 00:34:16.280]  這些照片是我親手拍的
[00:34:16.280 --> 00:34:18.280]  這是一個森林
[00:34:18.280 --> 00:34:22.280]  如果你有帶攝影機
[00:34:22.280 --> 00:34:25.280]  可能會玩過一個叫做
[00:34:25.280 --> 00:34:28.280]  松鼠搬家的遊戲
[00:34:28.280 --> 00:34:31.280]  裡面有幾個口號
[00:34:31.280 --> 00:34:32.280]  松鼠搬家
[00:34:32.280 --> 00:34:33.280]  森林大火
[00:34:33.280 --> 00:34:37.280]  你就會去排隊
[00:34:37.280 --> 00:34:42.280]  你知不知道在真真正正的森林那裡
[00:34:42.280 --> 00:34:44.280]  在世界的中心呼叫
[00:34:44.280 --> 00:34:47.280]  森林大火是很棒的
[00:34:47.280 --> 00:34:51.280]  其實是很棒
[00:34:51.280 --> 00:34:52.280]  但其實不是太浪漫
[00:34:52.280 --> 00:34:53.280]  因為是很熱的
[00:34:53.280 --> 00:34:54.280]  差不多40度
[00:34:54.280 --> 00:34:58.280]  但照玩是很開心的一件事
[00:34:58.280 --> 00:35:00.280]  有人問我
[00:35:00.280 --> 00:35:04.280]  其實我準備好出發去宣教了嗎
[00:35:04.280 --> 00:35:07.280]  我想說在這個
[00:35:07.280 --> 00:35:08.280]  沒有人預計到
[00:35:08.280 --> 00:35:11.280]  忽然而來的全球大瘟疫
[00:35:11.280 --> 00:35:16.280]  或者種種我們身邊所發生的事
[00:35:16.280 --> 00:35:17.280]  我可以告訴大家
[00:35:17.280 --> 00:35:20.280]  我們不可能準備好所有的東西
[00:35:20.280 --> 00:35:22.280]  好像哈巴Book
[00:35:22.280 --> 00:35:24.280]  其實它照聽
[00:35:24.280 --> 00:35:28.280]  但它沒有準備好上帝會回答它什麼
[00:35:28.280 --> 00:35:31.280]  它只可以準備好自己怎樣回應
[00:35:31.280 --> 00:35:34.280]  擇路調頭是很難的
[00:35:34.280 --> 00:35:37.280]  但好像歌詞裡面這樣說
[00:35:37.280 --> 00:35:40.280]  隨著聖靈的聖風帶領
[00:35:40.280 --> 00:35:42.280]  隨著神的帶領
[00:35:42.280 --> 00:35:45.280]  上帝呼召我們
[00:35:45.280 --> 00:35:48.280]  上帝去叫我們做很多事
[00:35:48.280 --> 00:35:52.280]  我就憑信心去流出去
[00:35:52.280 --> 00:35:58.280]  東非是一個距離香港很遠的地方
[00:35:58.280 --> 00:36:00.280]  沒有直航到達的一個地方
[00:36:00.280 --> 00:36:03.280]  但我自己是很有信心
[00:36:03.280 --> 00:36:05.280]  可以在琉塘這裡
[00:36:05.280 --> 00:36:08.280]  組成到短宣隊去服侍
[00:36:08.280 --> 00:36:11.280]  因為我覺得大家都很夠流
[00:36:11.280 --> 00:36:14.280]  還有我們流人
[00:36:14.280 --> 00:36:19.280]  將來不只是香港這個地點出發去非洲
[00:36:19.280 --> 00:36:21.280]  你們還可以在歐洲下去
[00:36:21.280 --> 00:36:23.280]  在加拿大下去
[00:36:23.280 --> 00:36:25.280]  或者在澳洲上去
[00:36:25.280 --> 00:36:27.280]  有很多很多的地點可以出發
[00:36:27.280 --> 00:36:28.280]  弟兄姊妹
[00:36:28.280 --> 00:36:32.280]  我想和你們一起同行託方宇宙
[00:36:32.280 --> 00:36:34.280]  回應上帝
[00:36:34.280 --> 00:36:35.280]  回應祂
[00:36:35.280 --> 00:36:39.280]  我們一起去做很多事
[00:36:39.280 --> 00:36:41.280]  我們一起去上帝叫我們
[00:36:41.280 --> 00:36:43.280]  要去多事幹的地方
[00:36:43.280 --> 00:36:46.280]  Outflow不只是+44一個點
[00:36:46.280 --> 00:36:49.280]  我們可以隨著聖靈的帶領
[00:36:49.280 --> 00:36:54.280]  Outflow去上帝要我們去觀看的角落

