
[00:00:00.000 --> 00:00:02.000]  各位定姐妹晚安
[00:22:52.680 --> 00:22:57.680]  以致我們沒有辦法全心全意地跟隨神
[00:22:57.680 --> 00:23:01.680]  羅德太太的問題不是沒有跟
[00:23:01.680 --> 00:23:05.680]  而是跟得不夠徹底不夠盡
[00:23:05.680 --> 00:23:07.680]  她沒有被流亡和火毀滅
[00:23:07.680 --> 00:23:10.680]  但她最終成為了嚴處
[00:23:10.680 --> 00:23:13.680]  成為了一個羞恥的記號
[00:23:13.680 --> 00:23:16.680]  被人笑被人非議
[00:23:16.680 --> 00:23:20.680]  奧古斯丁在《懺悔錄》第九冊裏
[00:23:20.680 --> 00:23:23.680]  都曾經提過羅德太太
[00:23:23.680 --> 00:23:26.680]  他在反思她變成嚴處的過程
[00:23:26.680 --> 00:23:29.680]  並且以她作為一個例子
[00:23:29.680 --> 00:23:34.680]  成為當一個人的活躍範圍
[00:23:34.680 --> 00:23:38.680]  講述緬懷過去的一個危險
[00:23:38.680 --> 00:23:42.680]  他用他的敘事來講述信心的重要性
[00:23:42.680 --> 00:23:47.680]  以及要完全接受神命令的必要性
[00:23:47.680 --> 00:23:51.680]  奧古斯丁勉勵我們要遠離罪惡
[00:23:51.680 --> 00:23:54.680]  要在信心裏面向前邁進
[00:23:54.680 --> 00:23:58.680]  同樣約翰本人在他的《天怒歷程》裏面
[00:23:58.680 --> 00:24:00.680]  都提到羅德太太
[00:24:00.680 --> 00:24:03.680]  都是警告人不要回顧過去
[00:24:03.680 --> 00:24:06.680]  不要被世界的誘惑所分心
[00:24:06.680 --> 00:24:11.680]  如果要持續保持嚴的味道
[00:24:11.680 --> 00:24:15.680]  我們就要時刻警惕自己不要離開
[00:24:15.680 --> 00:24:20.680]  羅德太太敘事再次邀請我們去想想我們自己
[00:24:20.680 --> 00:24:25.680]  究竟我們在哪些方面容易受到誘惑
[00:24:25.680 --> 00:24:29.680]  又或者是我們留戀我們的過去
[00:24:29.680 --> 00:24:33.680]  而不是憑信心向前邁進
[00:24:33.680 --> 00:24:35.680]  這個故事挑戰著我們
[00:24:35.680 --> 00:24:38.680]  讓我們去想想過去有沒有一些東西
[00:24:38.680 --> 00:24:42.680]  是我們捨不得丟下的呢
[00:24:42.680 --> 00:24:48.680]  即是神呼召我們向祂為我們預備的未來邁進的時候
[00:24:48.680 --> 00:24:53.680]  有什麼是我們緊握著不捨得放手的呢
[00:24:53.680 --> 00:24:58.680]  信心之旅需要我們去信靠神的計劃
[00:24:58.680 --> 00:25:01.680]  信服祂的命令和吩咐
[00:25:01.680 --> 00:25:10.680]  這意味著我們可能要丟下我們很熟悉的人和事
[00:25:10.680 --> 00:25:13.680]  有什麼是攔阻我們前進
[00:25:13.680 --> 00:25:17.680]  我們願不願意拋下呢
[00:25:17.680 --> 00:25:22.680]  總括來說聖經雖然沒有說羅德太太的名字
[00:25:22.680 --> 00:25:28.680]  不過他的故事對信徒來說有豐富的教訓和警告
[00:25:28.680 --> 00:25:32.680]  有力提醒我們信服神的重要
[00:25:32.680 --> 00:25:34.680]  回顧過去的危險
[00:25:34.680 --> 00:25:40.680]  和我們要如何完全信靠神指引的必要
[00:25:40.680 --> 00:25:45.680]  耶穌在路加福音17章32節
[00:25:45.680 --> 00:25:46.680]  剛才也說了
[00:25:46.680 --> 00:25:50.680]  祂說叫我們想想羅德的妻子
[00:25:50.680 --> 00:25:52.680]  在他的教導裡
[00:25:52.680 --> 00:25:56.680]  在路加福音17章的背景下
[00:25:56.680 --> 00:26:01.680]  耶穌在警告跟從他的人
[00:26:01.680 --> 00:26:03.680]  關於神國要來臨
[00:26:03.680 --> 00:26:05.680]  和要如何
[00:26:05.680 --> 00:26:07.680]  預備好時刻
[00:26:07.680 --> 00:26:09.680]  捨得丟下一切
[00:26:09.680 --> 00:26:11.680]  鼓勵跟從他的人
[00:26:11.680 --> 00:26:14.680]  要專注神所為他預備的未來
[00:26:14.680 --> 00:26:20.680]  而不是緬懷那些可能攔阻他們偏離神旨意的過去
[00:26:20.680 --> 00:26:25.680]  這個故事永遠提醒我們信服的重要性
[00:26:25.680 --> 00:26:30.680]  和要放下阻礙忠心與神同行的人和事
[00:26:30.680 --> 00:26:34.680]  我們對比另一個
[00:26:34.680 --> 00:26:40.680]  耶穌也叫我們去紀念那個沒有記名的女人
[00:26:40.680 --> 00:26:47.680]  就是那位拿著拿達香膏獻給耶穌的那位
[00:26:47.680 --> 00:26:51.680]  兩位是一個很特別的對比
[00:26:51.680 --> 00:26:53.680]  羅德的妻子
[00:26:53.680 --> 00:26:55.680]  回頭看
[00:26:55.680 --> 00:27:00.680]  是因為她流亂她所擁有的財富
[00:27:00.680 --> 00:27:05.680]  即是面對著生死仍然不放手
[00:27:05.680 --> 00:27:07.680]  財寶在哪裏
[00:27:07.680 --> 00:27:09.680]  她的心也在哪裏
[00:27:09.680 --> 00:27:11.680]  但是另一位呢
[00:27:11.680 --> 00:27:18.680]  另一位她是主動地向主耶穌獻出很貴重的香膏
[00:27:18.680 --> 00:27:23.680]  為敬拜為主的安葬預備
[00:27:23.680 --> 00:27:25.680]  是值30個銀幣
[00:27:25.680 --> 00:27:27.680]  但是她怎樣
[00:27:27.680 --> 00:27:28.680]  她也沒有捨不得
[00:27:28.680 --> 00:27:31.680]  全然地去擺上
[00:27:31.680 --> 00:27:33.680]  縱使在門徒的眼中
[00:27:33.680 --> 00:27:36.680]  為何要這樣枉費
[00:27:36.680 --> 00:27:39.680]  但是換來的是甚麼
[00:27:39.680 --> 00:27:42.680]  她是被主耶穌親自肯定
[00:27:42.680 --> 00:27:45.680]  並且叫我們要紀念她
[00:27:45.680 --> 00:27:47.680]  羅德的妻子被紀念
[00:27:47.680 --> 00:27:50.680]  「想想」和「紀念」是同一個字
[00:27:50.680 --> 00:27:52.680]  羅德的妻子被紀念
[00:27:52.680 --> 00:27:53.680]  是要怎樣
[00:27:53.680 --> 00:27:56.680]  作為世人的借鑒
[00:27:56.680 --> 00:28:00.680]  但是耶穌卻是欣賞那個大膽接近她
[00:28:00.680 --> 00:28:05.680]  具體向主表現愛和毀身的女人
[00:28:05.680 --> 00:28:06.680]  耶穌甚至說
[00:28:06.680 --> 00:28:08.680]  無論你在甚麼地方傳福音
[00:28:08.680 --> 00:28:12.680]  你都要述說這個女人所做去紀念她
[00:28:12.680 --> 00:28:14.680]  紀念她那種擺上
[00:28:14.680 --> 00:28:19.680]  要永恆地紀念她的擺上
[00:28:19.680 --> 00:28:20.680]  頂姐妹
[00:28:20.680 --> 00:28:24.680]  我想從羅德太太的故事
[00:28:24.680 --> 00:28:26.680]  對我們有很多提醒
[00:28:26.680 --> 00:28:29.680]  盼望我們的行事為人
[00:28:29.680 --> 00:28:34.680]  能夠朝著永恆的方向去做
[00:28:34.680 --> 00:28:38.680]  是永恆地為主擺上
[00:28:38.680 --> 00:28:41.680]  還是永恆地成為羞恥的記號
[00:28:41.680 --> 00:28:43.680]  讓我們一同低頭祈禱
[00:28:43.680 --> 00:28:46.680]  親愛的主我們來到祢的面前
[00:28:46.680 --> 00:28:49.680]  尋求祢的力量和幫助
[00:28:49.680 --> 00:28:53.680]  求祢幫助我們放下不健康的執著
[00:28:53.680 --> 00:28:59.680]  放下那些妨礙我們成長的過去
[00:28:59.680 --> 00:29:05.680]  幫助我們用希望和信心去望向我們的未來
[00:29:05.680 --> 00:29:07.680]  提醒我們
[00:29:07.680 --> 00:29:09.680]  祢對我們有一個應許
[00:29:09.680 --> 00:29:14.680]  讓我們的心對祢為我們的計劃
[00:29:14.680 --> 00:29:19.680]  為我們所預備的傳言信靠
[00:29:19.680 --> 00:29:24.680]  主啊幫助我們可以好好做決定和行動
[00:29:24.680 --> 00:29:29.680]  求祢的智慧幫助我們能夠選上一條對的道路
[00:29:29.680 --> 00:29:31.680]  與神同行
[00:29:31.680 --> 00:29:33.680]  讓我們可以走在祢的心意裏
[00:29:33.680 --> 00:29:35.680]  求主就這樣幫助
[00:29:35.680 --> 00:29:38.680]  我們祈禱是奉耶穌基督的聖名自祈求
[00:29:38.680 --> 00:29:40.680]  阿們
[00:29:40.680 --> 00:29:55.680]  感謝主
[00:29:55.680 --> 00:30:02.680]  藉著Bobby博士在我們當中分享訊息
[00:30:02.680 --> 00:30:11.680]  我不知道大家去想一首回應的時候
[00:30:11.680 --> 00:30:14.680]  其實都會有些困難
[00:30:14.680 --> 00:30:20.680]  因為大家聽過一些一碰就擊殺
[00:30:20.680 --> 00:30:23.680]  其實覺得很難
[00:30:23.680 --> 00:30:28.680]  但是剛才那個訊息提到
[00:30:28.680 --> 00:30:33.680]  我們有沒有留戀一些不應該留戀的過去
[00:30:33.680 --> 00:30:36.680]  如果那個所多瑪成是一個罪惡之城
[00:30:36.680 --> 00:30:38.680]  罪大惡極的時候
[00:30:38.680 --> 00:30:42.680]  我們有沒有在我們生命裏面有些地方
[00:30:42.680 --> 00:30:44.680]  人家未必知道
[00:30:44.680 --> 00:30:46.680]  但好像今天經拜所說
[00:30:46.680 --> 00:30:48.680]  主知道
[00:30:48.680 --> 00:30:54.680]  主知道我們生命裏面會不會有一些部分
[00:30:54.680 --> 00:30:56.680]  可能我們生命裏面很多個房間
[00:30:56.680 --> 00:31:00.680]  有一道門是沒有開給上帝的
[00:31:00.680 --> 00:31:04.680]  那道門可能自己可以自己搞定
[00:31:04.680 --> 00:31:09.680]  但是如果我們這麼輕易
[00:31:09.680 --> 00:31:15.680]  就可以面對這個罪惡所帶來的毀壞的時候
[00:31:15.680 --> 00:31:18.680]  耶穌不用來到這個世界上
[00:31:18.680 --> 00:31:22.680]  為我們的罪死在十字架上
[00:31:22.680 --> 00:31:30.680]  所以以下這首回應詩歌提醒我們
[00:31:30.680 --> 00:31:33.680]  我們能夠來到上帝面前
[00:31:33.680 --> 00:31:37.680]  其實是因為耶穌的補血遮蓋我們
[00:31:37.680 --> 00:31:41.680]  上帝絕對有祂的主權
[00:31:41.680 --> 00:31:47.680]  但是上帝在這一刻
[00:31:47.680 --> 00:31:50.680]  祂同時也講行赦免
[00:31:50.680 --> 00:31:55.680]  祂想我們的生命能夠承載著祂的恩典
[00:31:55.680 --> 00:31:58.680]  承載著聖潔
[00:31:58.680 --> 00:32:04.680]  所以這一刻想藉著這首回應詩歌
[00:32:04.680 --> 00:32:08.680]  做一些我們不是經常做的
[00:32:08.680 --> 00:32:12.680]  可能只是在聖餐之前會醒察一下自己
[00:32:12.680 --> 00:32:18.680]  讓我們遮蓋這首詩歌
[00:32:19.680 --> 00:32:21.680]  提醒我們的生命
[00:32:21.680 --> 00:32:23.680]  事實上在上帝面前醒察
[00:32:23.680 --> 00:32:25.680]  求主檢查我們的生命
[00:32:25.680 --> 00:32:28.680]  告訴我們裡面有沒有惡行
[00:32:28.680 --> 00:32:32.680]  引導我們走永生的道路
[00:32:32.680 --> 00:32:34.680]  新的道路
[00:32:34.680 --> 00:32:36.680]  感谢观看

