
[00:00:00.000 --> 00:00:03.000]  生活在一個充滿張力的世界
[00:20:30.900 --> 00:20:32.700]  選擇你喜歡的玩具
[00:20:32.700 --> 00:20:34.500]  讓他自由地選擇
[00:20:34.500 --> 00:20:38.500]  於是我外甥就拿著150元
[00:20:38.500 --> 00:20:41.900]  很矮小地一邊走一邊選
[00:20:41.900 --> 00:20:44.900]  當他摸那副玩具的時候
[00:20:44.900 --> 00:20:46.900]  我就在後面跟他說
[00:20:46.900 --> 00:20:48.700]  我說這副太大副了
[00:20:48.700 --> 00:20:50.100]  你媽媽肯定不給的
[00:20:50.100 --> 00:20:51.700]  接著他又走
[00:20:51.700 --> 00:20:54.100]  又去想著拿另一副
[00:20:54.500 --> 00:20:55.500]  我又跟他說
[00:20:55.500 --> 00:20:57.500]  你這副不懂玩的
[00:20:57.500 --> 00:20:58.900]  他再走
[00:20:58.900 --> 00:21:00.100]  我又說
[00:21:00.100 --> 00:21:02.300]  這副你家裡好像有
[00:21:02.300 --> 00:21:03.500]  不要買這些
[00:21:03.500 --> 00:21:05.300]  他一邊走
[00:21:05.300 --> 00:21:06.500]  我一邊說
[00:21:06.500 --> 00:21:09.100]  最後繞了兩個圈
[00:21:09.100 --> 00:21:13.300]  他就買了一盒中型泥膠玩具
[00:21:13.300 --> 00:21:15.100]  大約一百多元
[00:21:15.100 --> 00:21:17.700]  他給完錢之後
[00:21:17.700 --> 00:21:19.700]  我太太在我身邊
[00:21:19.700 --> 00:21:21.100]  說了一句話
[00:21:21.100 --> 00:21:23.300]  她跟我這樣說
[00:21:24.100 --> 00:21:26.100]  她說我和你小時候都很窮
[00:21:26.100 --> 00:21:30.900]  基本上都沒有機會去百貨公司買玩具
[00:21:30.900 --> 00:21:32.700]  甚至玩具都沒有
[00:21:32.700 --> 00:21:36.500]  她說她想幻想一下
[00:21:36.500 --> 00:21:38.500]  如果一個小朋友
[00:21:38.500 --> 00:21:40.100]  可以在玩具部
[00:21:40.100 --> 00:21:42.900]  任選一副玩具
[00:21:42.900 --> 00:21:44.700]  沒有條件限制
[00:21:44.700 --> 00:21:46.500]  究竟會怎樣呢?
[00:21:46.500 --> 00:21:49.300]  她說完這句話
[00:21:49.300 --> 00:21:51.100]  我心裡有很多感受
[00:21:51.900 --> 00:21:54.700]  我想我正在做什麼呢?
[00:21:54.700 --> 00:21:58.500]  我外甥仔是一月頭生日
[00:21:58.500 --> 00:22:01.500]  所以聖誕節過後大概十天
[00:22:01.500 --> 00:22:02.900]  就到他生日
[00:22:02.900 --> 00:22:06.700]  我帶他和太太
[00:22:06.700 --> 00:22:08.100]  再帶他去玩具部
[00:22:08.100 --> 00:22:09.500]  我跟他說
[00:22:09.500 --> 00:22:11.500]  這裡所有玩具
[00:22:11.500 --> 00:22:12.900]  任你選一份
[00:22:12.900 --> 00:22:15.500]  多少錢都無所謂
[00:22:15.500 --> 00:22:17.900]  就讓他去選
[00:22:17.900 --> 00:22:20.500]  五歲仔就這樣走
[00:22:21.500 --> 00:22:23.100]  各位父母
[00:22:23.100 --> 00:22:24.900]  壽難節快到了
[00:22:24.900 --> 00:22:30.900]  我覺得這是人生最震撼的屬靈操練
[00:22:30.900 --> 00:22:33.300]  他每碰一下
[00:22:33.300 --> 00:22:34.500]  我心就跳一跳
[00:22:34.500 --> 00:22:38.500]  他在繞圈
[00:22:38.500 --> 00:22:40.100]  我正在滴汗
[00:22:40.100 --> 00:22:43.100]  但我真的讓他任行
[00:22:43.100 --> 00:22:44.700]  一句話都沒有說過
[00:22:44.700 --> 00:22:48.300]  他問我這副是什麼
[00:22:48.300 --> 00:22:50.300]  問我那副是什麼
[00:22:51.300 --> 00:22:52.700]  最後他選了
[00:22:52.700 --> 00:22:56.100]  在我人生裡覺得最貴的一盒
[00:22:56.100 --> 00:23:00.500]  貴在不是價錢
[00:23:00.500 --> 00:23:03.300]  貴在是他的解釋
[00:23:03.300 --> 00:23:08.700]  他選了一盒波子棋
[00:23:08.700 --> 00:23:11.300]  他跟我這樣說
[00:23:11.300 --> 00:23:14.900]  這盒波子棋
[00:23:14.900 --> 00:23:16.900]  可以有六個人玩
[00:23:16.900 --> 00:23:18.500]  爸爸
[00:23:18.500 --> 00:23:19.900]  媽媽
[00:23:20.500 --> 00:23:21.500]  舅父
[00:23:21.500 --> 00:23:22.900]  舅母
[00:23:22.900 --> 00:23:24.100]  我
[00:23:24.100 --> 00:23:25.900]  還有妹妹
[00:23:25.900 --> 00:23:30.900]  我對這個解釋
[00:23:30.900 --> 00:23:32.700]  我慚愧了很多年
[00:23:32.700 --> 00:23:35.700]  在我腦裡他選的時候
[00:23:35.700 --> 00:23:38.100]  我一直在想這次破產
[00:23:38.100 --> 00:23:41.700]  但原來他不是選玩具
[00:23:41.700 --> 00:23:43.900]  他是選了我們
[00:23:43.900 --> 00:23:47.300]  選了一些他認為很重要的人
[00:23:49.100 --> 00:23:51.100]  弟兄姊妹自由是什麼呢
[00:23:51.100 --> 00:23:55.100]  自由是藏在選擇裡面
[00:23:55.100 --> 00:23:57.300]  你和我今天
[00:23:57.300 --> 00:24:00.300]  仍然可以用絕對的自由
[00:24:00.300 --> 00:24:01.700]  任意而行
[00:24:01.700 --> 00:24:04.500]  我們有絕對的自由
[00:24:04.500 --> 00:24:07.300]  將聖靈的感動一一消滅
[00:24:07.300 --> 00:24:09.900]  我們有絕對的自由
[00:24:09.900 --> 00:24:12.500]  將耶穌基督重釘十字架
[00:24:12.500 --> 00:24:16.300]  可以做一些令他痛心的事
[00:24:16.900 --> 00:24:19.500]  神給了我們絕對的自由
[00:24:19.500 --> 00:24:22.500]  但我們仍然可以用
[00:24:22.500 --> 00:24:24.100]  我們絕對的自由
[00:24:24.100 --> 00:24:26.100]  選擇捨己
[00:24:26.100 --> 00:24:29.700]  我們選擇不顧自己的益處
[00:24:29.700 --> 00:24:31.300]  我們選擇
[00:24:31.300 --> 00:24:35.700]  去做一些令上帝動容美麗的事情
[00:24:35.700 --> 00:24:39.100]  弟兄姊妹你會怎樣去選擇
[00:24:39.100 --> 00:24:43.300]  神給了以西傑一個秘訣
[00:24:44.300 --> 00:24:47.100]  心無旁騖地跟著我
[00:24:47.100 --> 00:24:50.100]  其他人怎樣說是不要緊的
[00:24:50.100 --> 00:24:52.700]  因為我知道你在做什麼
[00:24:52.700 --> 00:24:55.700]  你可以自由地
[00:24:55.700 --> 00:24:58.100]  在我和你的路上
[00:24:58.100 --> 00:24:59.500]  去遇上
[00:24:59.500 --> 00:25:01.700]  弟兄姊妹你也是
[00:25:01.700 --> 00:25:04.500]  走這條路可能有點孤單
[00:25:04.500 --> 00:25:06.500]  但我可以保證
[00:25:06.500 --> 00:25:09.500]  走上這條侍奉路的人
[00:25:09.500 --> 00:25:11.500]  你必定會遇上
[00:25:11.500 --> 00:25:13.500]  另外一個金剛鑽
[00:25:13.500 --> 00:25:16.900]  他會和你一起走這條跟隨主的路
[00:25:16.900 --> 00:25:18.700]  讓我們一起祈禱
[00:25:18.700 --> 00:25:24.700]  神給了我們心裡仍然有很多擔子放不下
[00:25:24.700 --> 00:25:27.500]  讓上帝的道開啟我們的心
[00:25:27.500 --> 00:25:30.300]  我們知道人生有很多限制
[00:25:30.300 --> 00:25:32.100]  但在主裡面
[00:25:32.100 --> 00:25:34.500]  你賦予的自由是充滿力量
[00:25:34.500 --> 00:25:36.300]  讓我們在每一次
[00:25:36.300 --> 00:25:38.100]  疑惑和抉擇裡
[00:25:38.100 --> 00:25:41.100]  我們都選上擇路去跟隨你
[00:25:41.100 --> 00:25:42.900]  願你祝福也引領
[00:25:42.900 --> 00:25:45.260]  祈禱奉主名求阿們

