
[00:00:00.000 --> 00:00:05.320]  感謝神我們透過很入心的敬拜
[00:20:49.400 --> 00:20:52.400]  等會有些傷口
[00:20:52.400 --> 00:20:54.400]  你是埋不了的
[00:20:54.400 --> 00:20:57.400]  就算你回頭
[00:20:57.400 --> 00:20:59.400]  讓你再遇見過這些問題
[00:20:59.400 --> 00:21:02.400]  你都是在做相同的決定
[00:21:02.400 --> 00:21:05.400]  有些事情是我們的限制
[00:21:05.400 --> 00:21:09.400]  唯有你跟它融成一體
[00:21:09.400 --> 00:21:13.400]  你接納它成為人生的一部分
[00:21:13.400 --> 00:21:17.400]  我們就可以應對這些問題
[00:21:17.400 --> 00:21:20.400]  神用了七天創造世界
[00:21:20.400 --> 00:21:23.400]  是不是太奢侈了
[00:21:23.400 --> 00:21:28.400]  上帝不是純粹創造一個物質的世界給我們
[00:21:28.400 --> 00:21:30.400]  上帝是教導我們
[00:21:30.400 --> 00:21:33.400]  怎樣面對一片空虛混沌
[00:21:33.400 --> 00:21:35.400]  冤冤黑暗
[00:21:35.400 --> 00:21:37.400]  上帝要將一個規律
[00:21:37.400 --> 00:21:40.400]  放在你和我的心裡
[00:21:40.400 --> 00:21:45.400]  以致我們有能力應對這些問題
[00:21:45.400 --> 00:21:48.400]  頂姐妹在創造裡
[00:21:48.400 --> 00:21:52.400]  神有什麼提醒給了你呢
[00:21:52.400 --> 00:21:54.400]  你有那幅圖畫
[00:21:54.400 --> 00:21:58.400]  仍然是落印在你心裡呢
[00:21:58.400 --> 00:22:01.400]  來到最後我想和大家分享
[00:22:01.400 --> 00:22:06.400]  關於劉唐月位這個主題
[00:22:06.400 --> 00:22:08.400]  大概在二月尾的時候
[00:22:08.400 --> 00:22:09.400]  收到這個主題
[00:22:09.400 --> 00:22:11.400]  我自己很感動
[00:22:11.400 --> 00:22:14.400]  甚至不是感動 是激動
[00:22:14.400 --> 00:22:16.400]  因為我在想這個問題
[00:22:16.400 --> 00:22:19.400]  也想了很一段時間
[00:22:19.400 --> 00:22:21.400]  在去年的十二月
[00:22:21.400 --> 00:22:23.400]  十二月八號
[00:22:23.400 --> 00:22:27.400]  回到長洲神學院裡
[00:22:27.400 --> 00:22:30.400]  去探一探神學生
[00:22:30.400 --> 00:22:32.400]  我正在思考
[00:22:32.400 --> 00:22:33.400]  究竟我自己人生
[00:22:33.400 --> 00:22:36.400]  還有沒有一些突破的位置呢
[00:22:36.400 --> 00:22:39.400]  每次想這些重要的問題
[00:22:39.400 --> 00:22:41.400]  都是回到神學院
[00:22:41.400 --> 00:22:43.400]  或者小時候長大的地方
[00:22:43.400 --> 00:22:46.400]  去繞一圈
[00:22:46.400 --> 00:22:48.400]  這次特意約了兩位神學生
[00:22:48.400 --> 00:22:49.400]  約他們吃早餐
[00:22:49.400 --> 00:22:53.400]  所以我坐早班車進去長洲
[00:22:53.400 --> 00:22:56.400]  見見他們 和他們聊聊天
[00:22:56.400 --> 00:23:01.400]  被他們兩位閃閃的眼光吸引
[00:23:01.400 --> 00:23:03.400]  兩位神學生很有抱負
[00:23:03.400 --> 00:23:05.400]  很多的想法
[00:23:05.400 --> 00:23:08.400]  他們還沒踏出工場一步
[00:23:08.400 --> 00:23:11.400]  但見到他們心裡的熱誠
[00:23:11.400 --> 00:23:14.400]  自己也被震撼
[00:23:14.400 --> 00:23:17.400]  那天回去除了想探望神學生之外
[00:23:17.400 --> 00:23:20.400]  也想探望其中一位師長
[00:23:20.400 --> 00:23:23.400]  我姑且用個代號給他
[00:23:23.400 --> 00:23:25.400]  叫沙膽陳
[00:23:25.400 --> 00:23:27.400]  那天去找他
[00:23:27.400 --> 00:23:29.400]  誰知道他剛好那天早上
[00:23:29.400 --> 00:23:31.400]  就出去了九龍
[00:23:31.400 --> 00:23:32.400]  不在長洲
[00:23:32.400 --> 00:23:36.400]  沒辦法 錯過了跟他見面的時間
[00:23:36.400 --> 00:23:38.400]  於是我吃完早餐
[00:23:38.400 --> 00:23:41.400]  就坐船離開長洲
[00:23:41.400 --> 00:23:44.400]  在船裡看著一片海
[00:23:44.400 --> 00:23:47.400]  自己也去問一個問題
[00:23:47.400 --> 00:23:49.400]  記得年輕的時候
[00:23:49.400 --> 00:23:51.400]  自己也很勇敢
[00:23:51.400 --> 00:23:53.400]  拿持也不止一次
[00:23:53.400 --> 00:23:56.400]  無論背著背囊去旅行也好
[00:23:56.400 --> 00:23:59.400]  創業搞到滿身血也好
[00:23:59.400 --> 00:24:01.400]  也不止單一次
[00:24:01.400 --> 00:24:03.400]  但今天竟然圍住一些
[00:24:03.400 --> 00:24:06.400]  自己很想突破 很想試的問題
[00:24:06.400 --> 00:24:09.400]  猶豫不決 缺而不幸
[00:24:09.400 --> 00:24:11.400]  我自己也問
[00:24:11.400 --> 00:24:13.400]  是不是年紀大了
[00:24:13.400 --> 00:24:16.400]  已經沒以前那麼勇敢呢
[00:24:16.400 --> 00:24:18.400]  我想了一遍又一遍
[00:24:18.400 --> 00:24:21.400]  我發現最大的分別就是
[00:24:21.400 --> 00:24:25.400]  現在已經跟少年的時候不同
[00:24:25.400 --> 00:24:28.400]  少年我只是為自己負責任
[00:24:28.400 --> 00:24:31.400]  我想做我自己喜歡做的事
[00:24:31.400 --> 00:24:33.400]  我不怕辛苦
[00:24:33.400 --> 00:24:35.400]  不怕一身血
[00:24:35.400 --> 00:24:37.400]  去做就去做
[00:24:37.400 --> 00:24:42.400]  但我知道我現在背著的是一堆責任
[00:24:42.400 --> 00:24:45.400]  我的決定不是純粹我自己
[00:24:45.400 --> 00:24:49.400]  我的決定是在影響很多人
[00:24:49.400 --> 00:24:52.400]  於是我在船裡笑自己
[00:24:52.400 --> 00:24:54.400]  我自己這樣想
[00:24:54.400 --> 00:24:58.400]  如果我經歷一些大的刺激
[00:24:58.400 --> 00:25:00.400]  我猜我勇敢一些
[00:25:00.400 --> 00:25:04.400]  可以突破眼前的那種限制
[00:25:04.400 --> 00:25:07.400]  心裡想了一句這樣的說話
[00:25:07.400 --> 00:25:09.400]  大概下午的時候
[00:25:09.400 --> 00:25:11.400]  回到屯門
[00:25:11.400 --> 00:25:13.400]  我在屯門侍奉 在屯門居住
[00:25:13.400 --> 00:25:16.400]  回到屯門的時候跟太太吃午飯
[00:25:16.400 --> 00:25:18.400]  我就說起今天的經歷
[00:25:18.400 --> 00:25:21.400]  我就有這樣的想法
[00:25:21.400 --> 00:25:23.400]  大概這個時候
[00:25:23.400 --> 00:25:26.400]  我電話響起
[00:25:26.400 --> 00:25:28.400]  醫院打給我
[00:25:28.400 --> 00:25:30.400]  他跟我說
[00:25:30.400 --> 00:25:33.400]  你爸爸不行
[00:25:33.400 --> 00:25:37.400]  我跟太太趕到醫院
[00:25:37.400 --> 00:25:40.400]  我仍然遲了兩分鐘
[00:25:40.400 --> 00:25:43.400]  見不到他最後一面
[00:25:43.400 --> 00:25:47.400]  我腦裡第一個問題
[00:25:47.400 --> 00:25:50.400]  我是不是騎錯了肚
[00:25:50.400 --> 00:25:54.400]  為什麼會這樣
[00:25:54.400 --> 00:25:59.400]  12月是教會最忙碌的日子
[00:25:59.400 --> 00:26:03.400]  12月是我狀態最差的日子
[00:26:03.400 --> 00:26:06.400]  我面對一片混亂
[00:26:06.400 --> 00:26:10.400]  甚至我排不到一個日期
[00:26:10.400 --> 00:26:15.400]  幫爸爸做一個正常的安息禮
[00:26:15.400 --> 00:26:18.400]  我每天早上睜開眼睛
[00:26:18.400 --> 00:26:20.400]  就跟自己說
[00:26:20.400 --> 00:26:24.400]  我今天只可以做好一件事
[00:26:24.400 --> 00:26:27.400]  今天我要寫講章
[00:26:27.400 --> 00:26:29.400]  我就寫講章
[00:26:29.400 --> 00:26:33.400]  今天要為教會做這些文件
[00:26:33.400 --> 00:26:36.400]  我就專心做這些文件
[00:26:36.400 --> 00:26:39.400]  今天我要預備帶茶經
[00:26:39.400 --> 00:26:42.400]  我就乖乖地預備帶茶經
[00:26:42.400 --> 00:26:46.400]  然後我將所有剩下的時間
[00:26:46.400 --> 00:26:50.400]  都陪家人
[00:26:50.400 --> 00:26:53.400]  在這個過程裡
[00:26:53.400 --> 00:26:57.400]  我深深體會兩件事
[00:26:57.400 --> 00:27:02.400]  這兩件事對我來說很大的提醒
[00:27:02.400 --> 00:27:05.400]  第一就是人生
[00:27:05.400 --> 00:27:08.400]  其實只需要一行東西就夠了
[00:27:08.400 --> 00:27:11.400]  我們可以在下一張的powerpoint裡
[00:27:11.400 --> 00:27:13.400]  可以看到
[00:27:13.400 --> 00:27:18.400]  在這段時間我幫爸爸處理遺物
[00:27:18.400 --> 00:27:21.400]  在家裡在護老院裡
[00:27:21.400 --> 00:27:25.400]  我發現他很多新的東西都沒用過
[00:27:25.400 --> 00:27:29.400]  原來在他人生跟到最後
[00:27:29.400 --> 00:27:33.400]  他只有一件舊的大褸
[00:27:33.400 --> 00:27:35.400]  幾件衣服
[00:27:35.400 --> 00:27:37.400]  他一個鬚刨
[00:27:37.400 --> 00:27:39.400]  一個電話
[00:27:39.400 --> 00:27:41.400]  一盤假牙
[00:27:41.400 --> 00:27:45.400]  還有一張家庭照
[00:27:45.400 --> 00:27:46.400]  對他來說
[00:27:46.400 --> 00:27:49.400]  或者對我的提醒都是一樣
[00:27:49.400 --> 00:27:53.400]  能夠陪你走過整個人生的東西
[00:27:53.400 --> 00:27:56.400]  其實不是那麼多
[00:27:56.400 --> 00:27:58.400]  頂尖我想說
[00:27:58.400 --> 00:28:03.400]  好好整理你自己的物品
[00:28:03.400 --> 00:28:08.400]  你純粹納至要為上帝做很多事
[00:28:08.400 --> 00:28:12.400]  你不如開始整理一下你的房間
[00:28:12.400 --> 00:28:16.400]  好好整理你擁有的物品
[00:28:16.400 --> 00:28:19.400]  有些東西上帝不喜悅的
[00:28:19.400 --> 00:28:20.400]  丟掉它
[00:28:20.400 --> 00:28:23.400]  不要再收起來
[00:28:23.400 --> 00:28:26.400]  有些東西是屬於別人
[00:28:26.400 --> 00:28:27.400]  你過多的
[00:28:27.400 --> 00:28:29.400]  捐掉它
[00:28:29.400 --> 00:28:32.400]  這個是上帝喜悅的
[00:28:32.400 --> 00:28:34.400]  當你有一天發現
[00:28:34.400 --> 00:28:36.400]  你對物品依賴越少
[00:28:36.400 --> 00:28:39.400]  你的心靈就越自由
[00:28:39.400 --> 00:28:42.400]  可以為上帝跑更遠
[00:28:42.400 --> 00:28:45.400]  這個是第一
[00:28:45.400 --> 00:28:47.400]  第二就是
[00:28:47.400 --> 00:28:52.400]  將一些事情慢慢去變好
[00:28:52.400 --> 00:28:53.400]  盡力去做
[00:28:53.400 --> 00:28:56.400]  但也不要勉強自己
[00:28:56.400 --> 00:28:59.400]  我們人生實在太多事想做
[00:28:59.400 --> 00:29:02.400]  但最後是一事無成
[00:29:02.400 --> 00:29:06.400]  頂姐妹你不要高估了
[00:29:06.400 --> 00:29:11.400]  自己在一年內能夠完成的事
[00:29:11.400 --> 00:29:14.400]  但同時你也不要低估了
[00:29:14.400 --> 00:29:19.400]  你五年之後所堅持出來做的事
[00:29:19.400 --> 00:29:21.400]  不要太過高估
[00:29:21.400 --> 00:29:25.400]  很短時間就得到很多人的認同
[00:29:25.400 --> 00:29:27.400]  但同樣你不要低估
[00:29:27.400 --> 00:29:30.400]  你堅持要做的事
[00:29:30.400 --> 00:29:34.400]  這些事情上帝有一天會用得著
[00:29:34.400 --> 00:29:38.400]  上帝用得著的不未必是你手裡的所作
[00:29:38.400 --> 00:29:44.400]  上帝用得著的是那個堅持的你
[00:29:44.400 --> 00:29:46.400]  頂姐妹真的不要強求
[00:29:46.400 --> 00:29:52.400]  自己能夠很快很容易到達終點
[00:29:52.400 --> 00:29:57.400]  但開始為你自己能夠離開你的起點
[00:29:57.400 --> 00:30:00.400]  而覺得自豪
[00:30:00.400 --> 00:30:02.400]  看清楚
[00:30:02.400 --> 00:30:06.400]  當阿伯拉罕聽到上帝呼召他的時候
[00:30:06.400 --> 00:30:09.400]  他也不知道自己去哪裡
[00:30:09.400 --> 00:30:12.400]  當摩西面向紅海
[00:30:12.400 --> 00:30:15.400]  一步一步走出去的時候
[00:30:15.400 --> 00:30:19.400]  他就再沒有回頭看追兵
[00:30:19.400 --> 00:30:22.400]  當彼得看到耶穌在海裡
[00:30:22.400 --> 00:30:25.400]  他踏出船的第一步
[00:30:25.400 --> 00:30:28.400]  他沒有帶水泡
[00:30:28.400 --> 00:30:31.400]  他沒有想後果
[00:30:31.400 --> 00:30:35.400]  當我們知道強敵要來到
[00:30:35.400 --> 00:30:39.400]  無論我們的國家多麼的微弱
[00:30:39.400 --> 00:30:41.400]  我們都上戰場
[00:30:41.400 --> 00:30:44.400]  去打一場不能夠贏
[00:30:44.400 --> 00:30:48.400]  但也不能輸的仗
[00:30:48.400 --> 00:30:51.400]  這些所有的圖畫
[00:30:51.400 --> 00:30:55.400]  都是震撼我們的心靈
[00:30:55.400 --> 00:30:58.400]  人生最閃亮的一刻
[00:30:58.400 --> 00:31:02.400]  不是你拿到成就的那一刻
[00:31:02.400 --> 00:31:06.400]  而是你決定去擁抱這一片不安
[00:31:06.400 --> 00:31:10.400]  你決定走出來的那一剎那
[00:31:10.400 --> 00:31:13.400]  那一剎那就是聖經裡所說的
[00:31:13.400 --> 00:31:14.400]  起初
[00:31:14.400 --> 00:31:19.400]  起初神創造天地
[00:31:19.400 --> 00:31:24.400]  今天我們都活在一片混亂的世界
[00:31:24.400 --> 00:31:28.400]  神父召我們行一條忠心的澤路
[00:31:28.400 --> 00:31:30.400]  一星期
[00:31:30.400 --> 00:31:32.400]  一個月
[00:31:32.400 --> 00:31:34.400]  一年
[00:31:34.400 --> 00:31:38.400]  讓我們堅持到多久就多久
[00:31:38.400 --> 00:31:40.400]  到有一天你回頭再看
[00:31:40.400 --> 00:31:44.400]  你會發現你自己滿身的傷痕
[00:31:44.400 --> 00:31:48.400]  都記載著你對上帝的忠誠
[00:31:48.400 --> 00:31:51.400]  你沒有放下過
[00:31:51.400 --> 00:31:54.400]  或者你已經看破紅塵
[00:31:54.400 --> 00:31:58.400]  對於立志這些玩意已經沒有興趣
[00:31:58.400 --> 00:32:01.400]  成功太少失敗太多
[00:32:01.400 --> 00:32:05.400]  我們已經很明白自己的限制
[00:32:05.400 --> 00:32:08.400]  但願今天的經文再次提醒你
[00:32:08.400 --> 00:32:10.400]  上帝下定決心
[00:32:10.400 --> 00:32:14.400]  要治你眼前的空虛混沌
[00:32:14.400 --> 00:32:17.400]  冤冤黑暗
[00:32:17.400 --> 00:32:20.400]  對抗混亂和黑暗
[00:32:20.400 --> 00:32:24.400]  讓我們生活先活得有規律
[00:32:24.400 --> 00:32:27.400]  就讓你今天開始
[00:32:27.400 --> 00:32:30.400]  將今天活得漂亮一些
[00:32:30.400 --> 00:32:35.400]  也讓你所愛的人活得更加好
[00:32:35.400 --> 00:32:37.400]  願主賜福給各位

