
[00:00:00.000 --> 00:00:02.640]  各位丁姊妹,晚安
[00:23:16.320 --> 00:23:20.320]  和被鬼附的女人一起吃飯
[00:23:20.320 --> 00:23:22.320]  和那些碎尼走在一起
[00:23:22.320 --> 00:23:24.320]  醫好那些帶麻風的人
[00:23:24.320 --> 00:23:26.320]  是
[00:23:26.320 --> 00:23:31.320]  他換來甚麼下場?
[00:23:31.320 --> 00:23:33.320]  那些法理賽人問事
[00:23:33.320 --> 00:23:35.320]  那些人
[00:23:35.320 --> 00:23:37.320]  對他白眼
[00:23:37.320 --> 00:23:39.320]  覺得他不耐勞
[00:23:39.320 --> 00:23:45.320]  今天
[00:23:45.320 --> 00:23:50.320]  教會要做些甚麼?
[00:23:52.320 --> 00:23:54.320]  你與我要做些甚麼?
[00:23:54.320 --> 00:23:59.320]  在那些意識形態壓下來
[00:23:59.320 --> 00:24:01.320]  覺得這件事要做的時候
[00:24:01.320 --> 00:24:05.320]  受苦節的意義是
[00:24:05.320 --> 00:24:09.320]  我們可以為那些人
[00:24:09.320 --> 00:24:13.320]  一同受苦
[00:24:21.320 --> 00:24:23.320]  願意在這個苦節的時間裡
[00:24:23.320 --> 00:24:27.320]  親愛的兄弟姐妹
[00:24:27.320 --> 00:24:31.320]  真的不是再在網上
[00:24:31.320 --> 00:24:34.320]  看很多苦節的崇拜
[00:24:34.320 --> 00:24:38.320]  與文章
[00:24:38.320 --> 00:24:41.320]  也不是要重溫甚麼passion
[00:24:41.320 --> 00:24:45.320]  不是要再重溫甚麼
[00:24:45.320 --> 00:24:47.320]  很感動的文字
[00:24:48.320 --> 00:24:51.320]  甚麼大齋祈的土文等等
[00:24:51.320 --> 00:24:53.320]  與苦節的操練
[00:24:53.320 --> 00:24:55.320]  苦路十四站等等
[00:24:55.320 --> 00:25:02.320]  今年的復活節與壽苦節
[00:25:02.320 --> 00:25:05.320]  是這個時候問我們
[00:25:05.320 --> 00:25:10.320]  我們準備受甚麼苦
[00:25:10.320 --> 00:25:15.320]  讓人叫到我們所做的驚訝
[00:25:15.320 --> 00:25:18.320]  並會招來很多人對我們的恥辱
[00:25:18.320 --> 00:25:21.320]  但我們知道的是甚麼
[00:25:21.320 --> 00:25:25.320]  我們不走在錯的路上
[00:25:25.320 --> 00:25:31.320]  接下來當教會重開的時候
[00:25:31.320 --> 00:25:35.320]  那些因為各種原因不能回教會的人
[00:25:35.320 --> 00:25:39.320]  是成為異類被歧視
[00:25:41.320 --> 00:25:45.320]  還是我們真的將愛帶給他們
[00:25:45.320 --> 00:25:52.320]  但這個動作不是開會決定的
[00:25:52.320 --> 00:25:57.320]  是要進入苦難的裏邊
[00:25:57.320 --> 00:26:00.320]  招來苦難
[00:26:00.320 --> 00:26:03.320]  才讓人見到上主的美善
[00:26:03.320 --> 00:26:06.320]  在我們當中
[00:26:06.320 --> 00:26:10.320]  當世界開始變樣
[00:26:11.320 --> 00:26:14.320]  當世界無理的事成為了常理的時候
[00:26:14.320 --> 00:26:19.320]  你跟我要問
[00:26:19.320 --> 00:26:22.320]  復活節還是一個訊息
[00:26:22.320 --> 00:26:26.320]  還是你跟我生命活出來的東西
[00:26:26.320 --> 00:26:31.320]  有些人已經預備好挑戰
[00:26:31.320 --> 00:26:34.320]  預備好難關
[00:26:36.320 --> 00:26:41.320]  兩個多月已經不能去超市買東西
[00:26:41.320 --> 00:26:44.320]  去任何食肆吃任何東西
[00:26:44.320 --> 00:26:51.320]  接下來開戲院你不能看
[00:26:51.320 --> 00:26:55.320]  你想看怪獸與鄧不利多
[00:26:55.320 --> 00:27:05.320]  求天父憐問我們
[00:27:06.320 --> 00:27:08.320]  在這個復活節的時候
[00:27:08.320 --> 00:27:14.320]  復活的大能是因為信徒進入受苦的裏邊
[00:27:14.320 --> 00:27:18.320]  叫那些some are more equal than the others
[00:27:18.320 --> 00:27:20.320]  這些邏輯
[00:27:20.320 --> 00:27:23.320]  這些邪惡
[00:27:23.320 --> 00:27:28.320]  可以被徹底呈現在光明的下邊
[00:27:28.320 --> 00:27:32.320]  求主憐問求主幫助
[00:27:33.320 --> 00:27:35.320]  一起祈禱
[00:27:35.320 --> 00:27:38.320]  天父多謝你
[00:27:38.320 --> 00:27:42.320]  讓我們在這個世代裏邊
[00:27:42.320 --> 00:27:52.320]  不再pay save
[00:27:52.320 --> 00:27:56.320]  當一個世代的人
[00:27:56.320 --> 00:28:00.320]  可以說只有一個選擇
[00:28:00.320 --> 00:28:02.320]  叫做很多選擇的時候
[00:28:03.320 --> 00:28:06.320]  天父你給我們得受苦的選擇
[00:28:06.320 --> 00:28:10.320]  進入受苦人群裏邊
[00:28:10.320 --> 00:28:13.320]  和他一起經歷
[00:28:13.320 --> 00:28:15.320]  一起同行
[00:28:15.320 --> 00:28:17.320]  面對
[00:28:17.320 --> 00:28:21.320]  求天父你自己的愛
[00:28:21.320 --> 00:28:24.320]  淋到愛當中
[00:28:24.320 --> 00:28:29.320]  幫我們在這個很躁動的年代
[00:28:29.320 --> 00:28:33.320]  做不一樣的事情
[00:28:33.320 --> 00:28:37.320]  求天父你憐問和幫助
[00:28:37.320 --> 00:28:40.320]  讓你的愛
[00:28:40.320 --> 00:28:44.320]  藉著你子民們的信服於受苦
[00:28:44.320 --> 00:28:47.320]  帶來上帝的美善
[00:28:47.320 --> 00:28:50.320]  應許仍然臨在這片土地上
[00:28:50.320 --> 00:28:53.320]  多謝天父你
[00:28:53.320 --> 00:28:55.320]  聽我們正祈禱
[00:28:55.320 --> 00:28:57.320]  歡迎宿敬你寶貴名球
[00:28:57.320 --> 00:28:59.320]  我們下次再見吧!
[00:28:59.320 --> 00:29:02.320]  (字幕由 Amara.org 社群提供)

