
[00:00:00.000 --> 00:00:04.000]  (歡呼聲)
[00:18:34.000 --> 00:18:37.000]  但只要我們願意去手牽手的時候
[00:18:37.000 --> 00:18:43.000]  我們的手願意去叫人看得見你恩守
[00:18:43.000 --> 00:18:46.000]  在知道這個旅程尚未完結
[00:18:46.000 --> 00:18:48.000]  這個並不是終點
[00:18:48.000 --> 00:18:53.000]  我們仍然以信心行走在這個地方裡
[00:18:53.000 --> 00:18:55.000]  因此我們成為一間教會
[00:18:55.000 --> 00:19:02.000]  我們成為一間彼此牽手去見證宣告
[00:19:02.000 --> 00:19:05.000]  耶穌基督是主的教會
[00:19:05.000 --> 00:19:07.000]  求主你充滿我們
[00:19:07.000 --> 00:19:11.000]  我們在《撞牆保護頂》節目裡都成為你恩典的見證
[00:19:11.000 --> 00:19:19.000]  讓世人、香港人、全世界的人都能夠見到你自己憐憫恩典的作為
[00:19:19.000 --> 00:19:21.000]  你愛我們
[00:19:21.000 --> 00:19:24.000]  禱告奉基督耶穌得聖名自祈求
[00:19:24.000 --> 00:19:26.000]  阿門

