
[00:00:00.000 --> 00:00:04.000]  各位姐妹平安,祝各位新年快樂
[00:24:30.000 --> 00:24:35.000]  我知道這段時間很多弟兄姊妹都很擔心我的情況
[00:24:37.000 --> 00:24:42.000]  簡單來說,有一根刺在裡面好幾年
[00:24:42.000 --> 00:24:44.000]  我以為自己都沒事
[00:24:44.000 --> 00:24:49.000]  但前一段時間,就突然間心裡有幾件事加在一起
[00:24:49.000 --> 00:24:54.000]  很多這樣的事情
[00:24:54.000 --> 00:24:59.000]  被人誤解,很多的中傷,很多的攻擊
[00:24:59.000 --> 00:25:04.000]  在明的、在暗的、網上的、不認識的
[00:25:04.000 --> 00:25:06.000]  認識的都有
[00:25:06.000 --> 00:25:12.000]  然後在我們Full Church聚會洗禮之後
[00:25:12.000 --> 00:25:15.000]  我就那晚break down了
[00:25:15.000 --> 00:25:17.000]  一個人躲起來
[00:25:17.000 --> 00:25:21.000]  一邊哭一邊寫這個post
[00:25:21.000 --> 00:25:25.000]  說我誤會被人傷害
[00:25:25.000 --> 00:25:28.000]  雖然承載了一群被教會傷害的人
[00:25:28.000 --> 00:25:33.000]  然而我才是一個被教會受傷最深的人
[00:25:34.000 --> 00:25:37.000]  Full Church的弟兄姊妹們,多謝你們愛我
[00:25:37.000 --> 00:25:40.000]  在這方面來說,我是一個幸運的人
[00:25:40.000 --> 00:25:43.000]  不過對不起,我雖然知道你們的愛
[00:25:43.000 --> 00:25:46.000]  但是你們的愛卻不能幫助我
[00:25:46.000 --> 00:25:49.000]  當時我實在有這樣的感覺
[00:25:49.000 --> 00:25:53.000]  覺得那一刻是感覺不到恩典的存在
[00:25:53.000 --> 00:25:57.000]  我當時真的覺得世界上只有我一個人
[00:25:57.000 --> 00:26:03.000]  後來我知道我這樣寫其實是錯的
[00:26:04.000 --> 00:26:09.000]  親愛的弟兄姊妹們,你們對我的愛原來並不是沒有幫助的
[00:26:09.000 --> 00:26:14.000]  你們每一個私底下的鼓勵、搭肩膀、禱告
[00:26:14.000 --> 00:26:18.000]  WhatsApp、Facebook,很多很多的這些message
[00:26:18.000 --> 00:26:27.000]  你們對我的愛讓我再一次看到上帝的恩典
[00:26:27.000 --> 00:26:31.000]  你們就是上帝對我的恩典
[00:26:31.000 --> 00:26:40.000]  沒錯的,上帝恩典你們的愛和這個世界的黑暗和那些人的傷害並不是零和遊戲
[00:26:40.000 --> 00:26:44.000]  這些愛未必能夠幫助我去避免這些傷害
[00:26:44.000 --> 00:26:49.000]  攻擊我的人繼續攻擊我,甚至用我的姿勢繼續攻擊我
[00:26:49.000 --> 00:26:56.000]  不過,世界就是這樣
[00:26:56.000 --> 00:27:03.000]  這幾個星期裡我所謂的重新發現的東西
[00:27:03.000 --> 00:27:06.000]  雖然沒有什麼大道理
[00:27:06.000 --> 00:27:08.000]  就是這樣
[00:27:08.000 --> 00:27:13.000]  世界上有一些愛你的人,有一些不愛你的人
[00:27:13.000 --> 00:27:17.000]  有一些對你好的人,有一些對你差的人
[00:27:17.000 --> 00:27:24.000]  我們就是在這樣的世界裡去生活
[00:27:24.000 --> 00:27:31.000]  我們就是和一些愛你的人在一起
[00:27:31.000 --> 00:27:35.000]  剛才說過,愛能遮蓋我的罪
[00:27:35.000 --> 00:27:39.000]  這份遮蓋並沒有叫黑暗消失
[00:27:39.000 --> 00:27:46.000]  它只不過是足夠讓我們每個人能夠渡過這個黑暗
[00:27:46.000 --> 00:27:52.000]  於是我在這兩個星期裡就真的好好休息
[00:27:52.000 --> 00:27:55.000]  這個世界是沒有改變過的
[00:27:55.000 --> 00:27:57.000]  仍然有這樣的人在這裡
[00:27:57.000 --> 00:28:05.000]  但我發現這個世界裡有很多很多愛我的人
[00:28:05.000 --> 00:28:09.000]  恩典有我的用
[00:28:09.000 --> 00:28:12.000]  上帝的恩典有很多很多
[00:28:12.000 --> 00:28:15.000]  所以我想說,我還可以
[00:28:15.000 --> 00:28:18.000]  容養我這段時間比較安靜
[00:28:18.000 --> 00:28:20.000]  但基本上我是可以的
[00:28:21.000 --> 00:28:25.000]  本月Full Church的主題是「重整」
[00:28:25.000 --> 00:28:29.000]  我覺得「重整」這個字很有意思
[00:28:29.000 --> 00:28:34.000]  本來我打算在2010年有一個類似的主題
[00:28:34.000 --> 00:28:37.000]  一個新開始,可能叫做更新
[00:28:37.000 --> 00:28:40.000]  Refresh,重新開始之類的主題
[00:28:40.000 --> 00:28:44.000]  後來我還是選擇用「重整」這個字
[00:28:44.000 --> 00:28:52.000]  重整意味著重新擺放,重新擺位,重新執位
[00:28:52.000 --> 00:28:55.000]  重整並沒有出現新的事情
[00:28:55.000 --> 00:28:58.000]  並沒有外來的改變
[00:28:58.000 --> 00:29:01.000]  也沒有什麼特別外來的突破
[00:29:01.000 --> 00:29:04.000]  沒有好的新的事情出現
[00:29:04.000 --> 00:29:06.000]  舊的壞事依然在這裡
[00:29:06.000 --> 00:29:10.000]  你心裡面這一套仍然是這一套的東西
[00:29:10.000 --> 00:29:15.000]  不過它是可以將這些事物重整
[00:29:15.000 --> 00:29:18.000]  將一些愛你的人
[00:29:18.000 --> 00:29:20.000]  將一些要愛的人
[00:29:20.000 --> 00:29:23.000]  擺在你生命的面前
[00:29:23.000 --> 00:29:25.000]  將一些不好的事情
[00:29:25.000 --> 00:29:28.000]  不是忘記它,當它沒有發生
[00:29:28.000 --> 00:29:31.000]  但你知道更加多的,世界上
[00:29:31.000 --> 00:29:34.000]  有更加更加多你要去愛的人
[00:29:34.000 --> 00:29:37.000]  更加多你愛你的人
[00:29:37.000 --> 00:29:40.000]  更加多上帝的恩典
[00:29:40.000 --> 00:29:44.000]  因此,讓我們一起
[00:29:44.000 --> 00:29:49.000]  2011年重整我們的生命
[00:29:49.000 --> 00:29:55.000]  發現一些你生命裡面有的好的東西
[00:29:55.000 --> 00:29:59.000]  你只能夠靠這些好的東西
[00:29:59.000 --> 00:30:02.000]  好好地活下去
[00:30:04.000 --> 00:30:08.000]  2021年和2020年的差別在哪裡呢?
[00:30:08.000 --> 00:30:10.000]  可能是沒有什麼差別的
[00:30:10.000 --> 00:30:15.000]  但最大的差別就是我們怎樣去面對2021年
[00:30:15.000 --> 00:30:18.000]  這些好的東西一直都在這裡
[00:30:18.000 --> 00:30:20.000]  請你不要忘記
[00:30:20.000 --> 00:30:22.000]  上帝的恩典一直都在這裡
[00:30:22.000 --> 00:30:26.000]  重整你的生命不是去減少你的苦難
[00:30:26.000 --> 00:30:29.000]  增加你的快樂
[00:30:29.000 --> 00:30:32.000]  因為快樂和痛苦一直都存在
[00:30:32.000 --> 00:30:37.000]  只是提醒你好好地去捉緊一些你的快樂
[00:30:37.000 --> 00:30:40.000]  在斷休息的時間裡
[00:30:40.000 --> 00:30:43.000]  基本上我真的停了所有的工作
[00:30:43.000 --> 00:30:48.000]  不斷地做很多很敷衍的事情
[00:30:48.000 --> 00:30:50.000]  看了整套《鬼滅》
[00:30:50.000 --> 00:30:55.000]  找了很多很久沒找的朋友聊天、看電影
[00:30:55.000 --> 00:30:57.000]  然後在長洲裡休息
[00:30:57.000 --> 00:30:59.000]  沒怎麼見人
[00:30:59.000 --> 00:31:01.000]  好好地安靜休息
[00:31:01.000 --> 00:31:04.000]  唯一一件有建設性的事情
[00:31:04.000 --> 00:31:07.000]  就是填了一首詩歌的歌詞
[00:31:07.000 --> 00:31:11.000]  唯一一件能夠有效率的事情就是填歌詞
[00:31:11.000 --> 00:31:16.000]  這首歌詞是我自己的禱告
[00:31:16.000 --> 00:31:22.000]  也希望我們能夠在當中成為大家的禱告
[00:31:22.000 --> 00:31:27.000]  當我們面對生命一些很難透的事情的時候
[00:31:27.000 --> 00:31:29.000]  我們記得我們的生命裡
[00:31:29.000 --> 00:31:32.000]  仍然這根刺去提醒我們
[00:31:32.000 --> 00:31:36.000]  上帝的恩典很多很多

