
[00:00:00.000 --> 00:00:04.320]  多謝敬拜女幫我們進入一個很好的狀態
[00:17:21.960 --> 00:17:23.960]  通常神聖都是這樣合上眼
[00:17:23.960 --> 00:17:25.960]  就會像很神聖的樣子
[00:17:25.960 --> 00:17:31.960]  但神聖從來都不是和世界分割
[00:17:31.960 --> 00:17:34.960]  閉上雙眼什麼都看不到
[00:17:34.960 --> 00:17:36.960]  這不是神聖的意思
[00:17:36.960 --> 00:17:38.960]  所以耶穌不是這樣的
[00:17:38.960 --> 00:17:42.960]  耶穌從來都沒有閉上眼做人
[00:17:42.960 --> 00:17:47.960]  所以如果我們去追求聖潔 追求神聖
[00:17:47.960 --> 00:17:52.960]  我們不是去抽身不理會世界中的逐世事情
[00:17:52.960 --> 00:17:56.960]  而是在這個世界 這個社會 逐世裡
[00:17:56.960 --> 00:18:03.960]  在任何事情上都當它是屬於上帝的事情去做
[00:18:03.960 --> 00:18:05.960]  當然在教會裡
[00:18:05.960 --> 00:18:08.960]  我們比較容易做神聖的事情
[00:18:08.960 --> 00:18:10.960]  崇拜港道 敬拜隊
[00:18:10.960 --> 00:18:14.960]  都比較容易感覺到自己是神聖的
[00:18:14.960 --> 00:18:18.960]  但其實其他事情都是一樣的
[00:18:18.960 --> 00:18:22.960]  只要你一心一意將這些事情當是屬於上帝去做的時候
[00:18:22.960 --> 00:18:25.960]  一心一意將它看成神聖的事情去做的時候
[00:18:25.960 --> 00:18:28.960]  這正正就是一件神聖的事情
[00:18:28.960 --> 00:18:31.960]  先不說那些烈火戰車
[00:18:31.960 --> 00:18:34.960]  英國跑手的例子
[00:18:34.960 --> 00:18:36.960]  說說基督徒環保
[00:18:36.960 --> 00:18:41.960]  基督徒環保跟其他環保分子不一樣
[00:18:41.960 --> 00:18:44.960]  我們環保不是因為要想去阻止世界變旺
[00:18:44.960 --> 00:18:47.960]  你知道世界總是會變旺的
[00:18:47.960 --> 00:18:49.960]  這不是我們環保的原因
[00:18:49.960 --> 00:18:52.960]  我們環保有什麼原因
[00:18:52.960 --> 00:18:55.960]  因為這是天賦的世界
[00:18:55.960 --> 00:19:00.960]  這是我們環保神聖的原因
[00:19:00.960 --> 00:19:05.960]  所以基督徒遊行 基督徒追求公義
[00:19:05.960 --> 00:19:08.960]  基督徒戴口罩 基督徒穿Nike
[00:19:08.960 --> 00:19:11.960]  都有一個神聖的原因
[00:19:11.960 --> 00:19:16.960]  你找到一個屬於上帝的原因
[00:19:16.960 --> 00:19:21.960]  所以姐妹們 一個很簡單的應用
[00:19:21.960 --> 00:19:25.960]  將你最擅長的一件事
[00:19:25.960 --> 00:19:28.960]  當成一件神聖的事情去做
[00:19:28.960 --> 00:19:32.960]  將它理解為你回應上帝的事情去做
[00:19:32.960 --> 00:19:35.960]  這就是神聖 聖潔的祭物
[00:19:35.960 --> 00:19:39.960]  你想想 將你最擅長的事情
[00:19:39.960 --> 00:19:41.960]  當成一件神聖的事情去做
[00:19:41.960 --> 00:19:43.960]  一個屬於上帝的事情去做的時候
[00:19:43.960 --> 00:19:45.960]  這就是一個聖潔的禮物
[00:19:45.960 --> 00:19:49.960]  聖潔的祭物去回應上帝
[00:19:49.960 --> 00:19:53.960]  面對著國安法 我們要謹記我們的身份
[00:19:53.960 --> 00:19:58.960]  這是我們獻上去回應上帝的祭物
[00:19:58.960 --> 00:20:02.960]  一個有生命力 屬於上帝的祭物
[00:20:02.960 --> 00:20:04.960]  我們這樣活下去
[00:20:04.960 --> 00:20:07.960]  無論做什麼事情 無論什麼情況 什麼環境
[00:20:07.960 --> 00:20:09.960]  我們仍然要記得這個
[00:20:09.960 --> 00:20:11.960]  你是神聖的
[00:20:11.960 --> 00:20:13.960]  不是因為你神聖 而是因為你屬於上帝
[00:20:13.960 --> 00:20:20.960]  你仍然是可以屬於上帝的
[00:20:20.960 --> 00:20:24.960]  第三個應用詞 就是神所喜悅
[00:20:24.960 --> 00:20:28.960]  這和以前的日本一樣 也是神所喜悅
[00:20:28.960 --> 00:20:31.960]  愚民的意思是acceptable
[00:20:31.960 --> 00:20:34.960]  well-pleasing 這樣的意思
[00:20:34.960 --> 00:20:38.960]  所謂神所喜悅的 就是因為上帝是收穫的
[00:20:38.960 --> 00:20:44.960]  不單只是收穫 更是因而快樂地來到越南
[00:20:44.960 --> 00:20:50.960]  今時今日的香港 我們發覺很多事情是上帝不收穫的
[00:20:50.960 --> 00:20:52.960]  一枝螢光筆要坐半年
[00:20:52.960 --> 00:20:55.960]  我們選出來的議員要抓去坐牢
[00:20:55.960 --> 00:20:58.960]  調查7.11記者被人控訴
[00:20:58.960 --> 00:21:01.960]  很多7.11的人投資夭夭
[00:21:01.960 --> 00:21:04.960]  包裝有瑕疵的疫苗要暫停
[00:21:04.960 --> 00:21:06.960]  本身有瑕疵的疫苗仍然繼續
[00:21:06.960 --> 00:21:09.960]  新疆人沒有人理
[00:21:09.960 --> 00:21:12.960]  新疆棉 大家撐著來去理
[00:21:12.960 --> 00:21:16.960]  這些事情對上帝來說是完全 unacceptable 的事情
[00:21:16.960 --> 00:21:18.960]  上帝不收穫的事情
[00:21:18.960 --> 00:21:20.960]  上帝不悅立的事情
[00:21:20.960 --> 00:21:24.960]  上帝並沒有快樂地去接受這些事情
[00:21:24.960 --> 00:21:27.960]  這不是 well-pleasing 的事情
[00:21:27.960 --> 00:21:30.960]  當然上帝讓這些事情發生
[00:21:30.960 --> 00:21:34.960]  但上帝從來都沒有快樂地去接受這些事情
[00:21:34.960 --> 00:21:39.960]  這些事情對上帝來說不是 well-pleasing 的事情
[00:21:39.960 --> 00:21:44.960]  所以我們作為獻給上帝的祭物
[00:21:44.960 --> 00:21:50.960]  卻要上帝快樂地去接受
[00:21:50.960 --> 00:21:52.960]  或者反過來說
[00:21:52.960 --> 00:21:53.960]  這件事可以告訴我們
[00:21:53.960 --> 00:21:55.960]  原來在亂世裡
[00:21:55.960 --> 00:22:00.960]  我們上帝的快樂仍然是存在的
[00:22:00.960 --> 00:22:04.960]  上帝的快樂是人世間真理的標準
[00:22:04.960 --> 00:22:07.960]  亦是我們行事為人的標準
[00:22:07.960 --> 00:22:10.960]  有人說人在做 天在看
[00:22:10.960 --> 00:22:11.960]  其實並不是這樣
[00:22:11.960 --> 00:22:13.960]  上帝不單只是冷眼旁觀
[00:22:13.960 --> 00:22:16.960]  不單只是吃花生來抽水嘲笑
[00:22:16.960 --> 00:22:21.960]  上帝因著世界的事情而快樂
[00:22:21.960 --> 00:22:25.960]  原來這個世界仍然存留著快樂
[00:22:25.960 --> 00:22:27.960]  這個快樂是上帝的快樂
[00:22:27.960 --> 00:22:29.960]  因此我們要做的
[00:22:29.960 --> 00:22:31.960]  不單只是要上帝收穫
[00:22:31.960 --> 00:22:34.960]  更加是要我們發現上帝的快樂
[00:22:34.960 --> 00:22:38.960]  上帝看為美好 美善 悅立的事情
[00:22:38.960 --> 00:22:40.960]  正因為這樣
[00:22:40.960 --> 00:22:42.960]  討上帝的喜歡
[00:22:42.960 --> 00:22:44.960]  上帝的快樂
[00:22:44.960 --> 00:22:47.960]  成為了我們快樂的原因
[00:22:47.960 --> 00:22:49.960]  不知道大家有沒有這樣的感覺
[00:22:49.960 --> 00:22:51.960]  在亂世裡
[00:22:51.960 --> 00:22:54.960]  做一件正確的事是很快樂的
[00:22:54.960 --> 00:22:57.960]  當全世界都很亂的時候
[00:22:57.960 --> 00:23:00.960]  你做一件很簡單的一件對的事
[00:23:00.960 --> 00:23:04.960]  是足以令你很開心的
[00:23:04.960 --> 00:23:07.960]  前陣子 應該是上年
[00:23:07.960 --> 00:23:08.960]  年底的時候
[00:23:08.960 --> 00:23:13.960]  我和Amy幫我們派麥當勞的券
[00:23:13.960 --> 00:23:15.960]  我保留了錢包很久
[00:23:15.960 --> 00:23:16.960]  剛好上來放在這裡
[00:23:16.960 --> 00:23:18.960]  然後就派了它
[00:23:18.960 --> 00:23:19.960]  沒有機會見到
[00:23:19.960 --> 00:23:20.960]  好像需要人
[00:23:20.960 --> 00:23:22.960]  後來我在尖沙咀巷那裡
[00:23:22.960 --> 00:23:24.960]  看到一個迷路的路人
[00:23:24.960 --> 00:23:27.960]  我就給了他一張三元禮券
[00:23:27.960 --> 00:23:29.960]  Amy教我們要跟他說
[00:23:29.960 --> 00:23:31.960]  我多了的 給你吧
[00:23:31.960 --> 00:23:33.960]  耶穌愛你 這些東西
[00:23:33.960 --> 00:23:35.960]  當下是真的很快樂的
[00:23:35.960 --> 00:23:39.960]  當你做了一件正確的事
[00:23:39.960 --> 00:23:43.960]  能夠在亂世裡做出一件美善的事的時候
[00:23:43.960 --> 00:23:48.960]  原來我們是有份參與這個盼望裡的時候
[00:23:48.960 --> 00:23:51.960]  我們有份來製造美善的時候
[00:23:51.960 --> 00:23:54.960]  你知道上帝是因為這樣緣故
[00:23:54.960 --> 00:23:55.960]  而是well pleasing
[00:23:55.960 --> 00:23:57.960]  上帝是收貨的
[00:23:57.960 --> 00:24:00.960]  上帝是接納這件事情的
[00:24:00.960 --> 00:24:02.960]  這個快樂
[00:24:02.960 --> 00:24:05.960]  我告訴他這個世代仍然是有真理
[00:24:05.960 --> 00:24:07.960]  真理令人快樂
[00:24:07.960 --> 00:24:10.960]  這個快樂在我們手上
[00:24:10.960 --> 00:24:14.960]  所以期望我們多一點來做這些事
[00:24:14.960 --> 00:24:17.960]  讓我們能夠在亂世裡
[00:24:17.960 --> 00:24:20.960]  做多一點上帝所預納的事情
[00:24:20.960 --> 00:24:27.960]  所以這個就是我們今天要說的三個形詞
[00:24:27.960 --> 00:24:33.960]  生命力的 神性的 神所喜悅的祭物
[00:24:33.960 --> 00:24:35.960]  正如我一開始不斷重複
[00:24:35.960 --> 00:24:38.960]  以上這三個形容詞
[00:24:38.960 --> 00:24:42.960]  其實是形容我們對於上帝的回應
[00:24:42.960 --> 00:24:44.960]  無論我們做什麼
[00:24:44.960 --> 00:24:46.960]  在這個政權底下
[00:24:46.960 --> 00:24:49.960]  我們生命裡最終極的本質
[00:24:49.960 --> 00:24:53.960]  仍然是一場身體獻上的敬拜
[00:24:53.960 --> 00:24:55.960]  所以來到最後一個形容詞
[00:24:55.960 --> 00:24:59.960]  稱之為理性的敬拜
[00:24:59.960 --> 00:25:01.960]  原文的字叫logic 簡單
[00:25:01.960 --> 00:25:02.960]  你們猜猜是什麼字
[00:25:02.960 --> 00:25:04.960]  logic是解作什麼意思
[00:25:04.960 --> 00:25:07.960]  就是logical的意思
[00:25:07.960 --> 00:25:09.960]  這個敬拜理所當然的
[00:25:09.960 --> 00:25:13.960]  但更重要的是這個敬拜是理性的
[00:25:13.960 --> 00:25:15.960]  什麼叫做理性敬拜呢
[00:25:15.960 --> 00:25:17.960]  所謂rational的worship
[00:25:17.960 --> 00:25:19.960]  正正和spiritual worship是剛好相反的
[00:25:19.960 --> 00:25:24.960]  我們的worship不單單是spiritual的worship
[00:25:24.960 --> 00:25:26.960]  更加是我們整個人
[00:25:26.960 --> 00:25:28.960]  在你日常生活裡
[00:25:28.960 --> 00:25:29.960]  當你用理性做人的時候
[00:25:29.960 --> 00:25:31.960]  這個整個version
[00:25:31.960 --> 00:25:34.960]  這個理性敬拜是你每天重複
[00:25:34.960 --> 00:25:37.960]  不斷獻上的敬拜
[00:25:37.960 --> 00:25:39.960]  不單單是星期六晚
[00:25:39.960 --> 00:25:42.960]  在網上的敬拜
[00:25:42.960 --> 00:25:45.960]  這個rational worship是我們生命裡
[00:25:45.960 --> 00:25:47.960]  每天每天
[00:25:47.960 --> 00:25:49.960]  當你心跳 當你思考的時候
[00:25:49.960 --> 00:25:52.960]  就是在敬拜
[00:25:52.960 --> 00:25:54.960]  所以一個很簡單的應用
[00:25:54.960 --> 00:25:56.960]  大家試試明天早上
[00:25:56.960 --> 00:25:58.960]  明天早上起床的時候
[00:25:58.960 --> 00:26:01.960]  一個很簡單的講道應用
[00:26:01.960 --> 00:26:03.960]  當你起床的時候
[00:26:03.960 --> 00:26:04.960]  提醒自己
[00:26:04.960 --> 00:26:08.960]  今天我要活得有生命力
[00:26:08.960 --> 00:26:10.960]  我要神聖地活
[00:26:10.960 --> 00:26:14.960]  我要做一件神喜悅的事情
[00:26:14.960 --> 00:26:19.960]  我要快樂地獻上我的生命給上帝
[00:26:19.960 --> 00:26:21.960]  我們的行動
[00:26:21.960 --> 00:26:24.960]  我們的起床上班一開始
[00:26:24.960 --> 00:26:27.960]  就是我們的敬拜
[00:26:27.960 --> 00:26:29.960]  這個敬拜 這個生活
[00:26:29.960 --> 00:26:34.960]  正正是在回應這個亂世
[00:26:34.960 --> 00:26:37.960]  不知道大家有沒有想到這兩者的關係
[00:26:37.960 --> 00:26:41.960]  當我們面對這個年代的時候
[00:26:41.960 --> 00:26:45.960]  我們要積極地去回應這個年代
[00:26:45.960 --> 00:26:47.960]  多於我們上一年那樣
[00:26:47.960 --> 00:26:50.960]  不斷被它拉著鼻子走
[00:26:50.960 --> 00:26:52.960]  我們仍然有很多事情
[00:26:52.960 --> 00:26:56.960]  可以積極地去面對這個世代
[00:26:56.960 --> 00:26:59.960]  認清我們的生命
[00:26:59.960 --> 00:27:03.960]  終於終極的永遠都是一場敬拜
[00:27:03.960 --> 00:27:04.960]  正如上次所說
[00:27:04.960 --> 00:27:08.960]  這個國安法只不過是我們的背景
[00:27:08.960 --> 00:27:16.960]  我們獻上給上帝的背景
[00:27:16.960 --> 00:27:20.960]  今天的回應詩的詩歌名叫做
[00:27:20.960 --> 00:27:23.960]  「燃獻生命祭」
[00:27:23.960 --> 00:27:24.960]  不知道大家有沒有聽過
[00:27:24.960 --> 00:27:25.960]  當時以為很多人聽過
[00:27:25.960 --> 00:27:27.960]  原來沒有人聽過
[00:27:27.960 --> 00:27:29.960]  這首歌是我讀大學的時候
[00:27:29.960 --> 00:27:32.960]  那首蒙召的詩歌
[00:27:32.960 --> 00:27:34.960]  有大學生訪問我
[00:27:34.960 --> 00:27:36.960]  問我對國安法的看法
[00:27:36.960 --> 00:27:37.960]  其中一個問題很有趣
[00:27:37.960 --> 00:27:41.960]  問我國安法你想起什麼歌
[00:27:41.960 --> 00:27:42.960]  想不到有什麼關係
[00:27:42.960 --> 00:27:44.960]  國安法想起什麼歌
[00:27:44.960 --> 00:27:47.960]  突然問一些這麼深層次的問題
[00:27:47.960 --> 00:27:48.960]  就不知道該怎麼回答
[00:27:48.960 --> 00:27:50.960]  其實不好意思回答不是不回答
[00:27:50.960 --> 00:27:51.960]  因為我心裡的答案
[00:27:51.960 --> 00:27:53.960]  其實他應該是不懂的
[00:27:53.960 --> 00:27:54.960]  因為這首歌是20年前
[00:27:54.960 --> 00:27:57.960]  他在這條路上還沒有出生的時候
[00:27:57.960 --> 00:27:59.960]  一首很久以前的詩歌
[00:27:59.960 --> 00:28:03.960]  20年前的一首詩歌
[00:28:03.960 --> 00:28:04.960]  我讀大學的時候
[00:28:04.960 --> 00:28:06.960]  基本上是沒有上莊
[00:28:06.960 --> 00:28:08.960]  也沒有住學校
[00:28:08.960 --> 00:28:12.960]  只是參加了一個叫文歌組的組織
[00:28:12.960 --> 00:28:13.960]  文歌組這個詞的全名
[00:28:13.960 --> 00:28:15.960]  好像有點不太好
[00:28:15.960 --> 00:28:17.960]  但全名是香港大學
[00:28:17.960 --> 00:28:20.960]  基督徒團契福音文歌報道小組
[00:28:20.960 --> 00:28:22.960]  就叫文歌組
[00:28:22.960 --> 00:28:24.960]  現在改名字也太不太好
[00:28:24.960 --> 00:28:26.960]  叫GFG還是什麼
[00:28:26.960 --> 00:28:27.960]  比較有型的名字
[00:28:27.960 --> 00:28:29.960]  好像MIRROR那些
[00:28:29.960 --> 00:28:35.960]  其實我們是用詩歌來敬拜
[00:28:35.960 --> 00:28:37.960]  還要做報道
[00:28:37.960 --> 00:28:40.960]  那時候我是文歌組裡的師他
[00:28:40.960 --> 00:28:42.960]  我負責彈結他
[00:28:42.960 --> 00:28:44.960]  當時我們一班大學生
[00:28:44.960 --> 00:28:46.960]  就一起無數次唱一首詩歌
[00:28:46.960 --> 00:28:48.960]  唱到哭了
[00:28:48.960 --> 00:28:53.960]  這首歌是我大學時候的夢召的一首詩歌
[00:28:53.960 --> 00:28:56.960]  如果你去留心歌詞的話
[00:28:56.960 --> 00:28:58.960]  其實都是一些很好的歌詞
[00:28:58.960 --> 00:28:59.960]  有一點脫節了
[00:28:59.960 --> 00:29:01.960]  有一點熟悉的衝擊
[00:29:01.960 --> 00:29:03.960]  就是說一些熟悉的價值觀
[00:29:03.960 --> 00:29:05.960]  不要去玷污我們
[00:29:05.960 --> 00:29:07.960]  不要被實作所影響
[00:29:07.960 --> 00:29:08.960]  要奉承福音
[00:29:08.960 --> 00:29:09.960]  獻上生命
[00:29:09.960 --> 00:29:11.960]  這些東西
[00:29:11.960 --> 00:29:13.960]  當時作者應該沒有想到
[00:29:13.960 --> 00:29:15.960]  今天會這樣
[00:29:15.960 --> 00:29:17.960]  當時我們唱的時候
[00:29:17.960 --> 00:29:19.960]  也沒有想過這首詩歌
[00:29:19.960 --> 00:29:22.960]  到今天所面對的衝擊
[00:29:22.960 --> 00:29:24.960]  是一些不同的衝擊
[00:29:24.960 --> 00:29:29.960]  俗世衝擊不單單是那些不好的價值觀
[00:29:29.960 --> 00:29:31.960]  而是一個更加真實的
[00:29:31.960 --> 00:29:33.960]  熟悉的衝擊
[00:29:33.960 --> 00:29:38.960]  但是歌詞的本質其實都沒有改變過
[00:29:38.960 --> 00:29:42.960]  我們仍然是面對著熟悉的衝擊
[00:29:42.960 --> 00:29:44.960]  面對著世界的慾望
[00:29:44.960 --> 00:29:47.960]  只不過這些名字不同了
[00:29:47.960 --> 00:29:49.960]  那個主題不同了
[00:29:49.960 --> 00:29:52.960]  這首詩歌仍然呼召我們
[00:29:52.960 --> 00:29:55.960]  一生來獻上我們的生命
[00:29:55.960 --> 00:29:58.960]  來獻上我們的生命作為活祭
[00:29:58.960 --> 00:30:02.960]  想不到20年之後
[00:30:02.960 --> 00:30:05.960]  當時大山成為了一個中老
[00:30:06.960 --> 00:30:08.960]  你知道我初出道的時候
[00:30:08.960 --> 00:30:10.960]  也有偶爾彈結他
[00:30:10.960 --> 00:30:12.960]  有一次Alice跟我說
[00:30:12.960 --> 00:30:14.960]  John 我知道你是很有心
[00:30:14.960 --> 00:30:16.960]  但你講道算吧
[00:30:16.960 --> 00:30:18.960]  她說我知道你關心勁敗隊
[00:30:18.960 --> 00:30:20.960]  你關心我就可以了
[00:30:20.960 --> 00:30:22.960]  你不用彈結他了
[00:30:22.960 --> 00:30:25.960]  其實她的意思是很好的
[00:30:25.960 --> 00:30:28.960]  其實應該是按乎恩賜去侍奉
[00:30:28.960 --> 00:30:34.960]  多年來我都知道自己的角色是不同了
[00:30:34.960 --> 00:30:40.960]  再不是一個文歌組裡彈結他的大學生
[00:30:40.960 --> 00:30:42.960]  從神學生變成傳道人
[00:30:42.960 --> 00:30:44.960]  成為一個神學院老師
[00:30:44.960 --> 00:30:46.960]  我跟結他越來越遠
[00:30:46.960 --> 00:30:48.960]  枕頭都沒有了
[00:30:48.960 --> 00:30:51.960]  結他也都收爛了
[00:30:51.960 --> 00:30:57.960]  不過問今時今日
[00:30:57.960 --> 00:30:59.960]  我用什麼來敬拜上帝呢
[00:30:59.960 --> 00:31:03.960]  未必是一支結他
[00:31:03.960 --> 00:31:05.960]  但我們的生命
[00:31:05.960 --> 00:31:06.960]  整個人生
[00:31:06.960 --> 00:31:09.960]  我們所面對的遭遇
[00:31:09.960 --> 00:31:11.960]  都是一場敬拜
[00:31:11.960 --> 00:31:14.960]  我在德國讀書六年
[00:31:14.960 --> 00:31:17.960]  我感受到我每天去研究神學
[00:31:17.960 --> 00:31:19.960]  去看書是一種敬拜
[00:31:19.960 --> 00:31:23.960]  每篇講章都是我的敬拜
[00:31:23.960 --> 00:31:27.960]  甚至兩年前我面對香港教會的轉變
[00:31:27.960 --> 00:31:28.960]  開了Full Church
[00:31:28.960 --> 00:31:31.960]  這件事本身就是一件敬拜
[00:31:32.960 --> 00:31:35.960]  雖然敬拜的方式改變了
[00:31:35.960 --> 00:31:38.960]  或者敬拜的崗位改變了
[00:31:38.960 --> 00:31:42.960]  但上帝的呼召沒有改變
[00:31:42.960 --> 00:31:45.960]  我們仍然可以在這樣的時勢之下
[00:31:45.960 --> 00:31:48.960]  面對著這樣的年代局勢
[00:31:48.960 --> 00:31:50.960]  將我們有的東西
[00:31:50.960 --> 00:31:52.960]  成為一個敬拜
[00:31:52.960 --> 00:31:54.960]  敬拜
[00:31:54.960 --> 00:31:56.960]  重要的是什麼呢
[00:31:56.960 --> 00:31:58.960]  敬拜是沒有輸贏的
[00:31:58.960 --> 00:32:01.960]  敬拜已經是贏了
[00:32:01.960 --> 00:32:05.960]  耶穌基督已經是贏了黑暗的力量
[00:32:05.960 --> 00:32:07.960]  我們要做的
[00:32:07.960 --> 00:32:09.960]  是不需要計較成果
[00:32:09.960 --> 00:32:12.960]  不需要計較輸贏去敬拜祂
[00:32:12.960 --> 00:32:14.960]  做一些對的事
[00:32:14.960 --> 00:32:15.960]  有生命力的事
[00:32:15.960 --> 00:32:17.960]  神聖的事
[00:32:17.960 --> 00:32:19.960]  神所喜悅的事情
[00:32:19.960 --> 00:32:25.960]  這個正是羅馬書十二章第一節的訊息
[00:32:25.960 --> 00:32:27.960]  這也是在國安法之下
[00:32:27.960 --> 00:32:32.960]  我們如何活下去最首要的綱領
[00:32:32.960 --> 00:32:36.960]  不是再消極被動恐懼地生存
[00:32:36.960 --> 00:32:40.960]  而是積極地去回應我們的上帝
[00:32:40.960 --> 00:32:44.960]  所以我以神的慈悲勸大家
[00:32:44.960 --> 00:32:46.960]  將身體獻上
[00:32:46.960 --> 00:32:48.960]  成為祭物
[00:32:48.960 --> 00:32:50.960]  一個有生命力的祭物
[00:32:50.960 --> 00:32:51.960]  神聖的祭物
[00:32:51.960 --> 00:32:53.960]  神所喜悅的祭物
[00:32:53.960 --> 00:32:55.960]  這是我們生命裏面
[00:32:55.960 --> 00:32:59.960]  理性每天每分每刻的敬拜
[00:32:59.960 --> 00:33:01.960]  上帝呼召我們
[00:33:01.960 --> 00:33:04.960]  呼召我們這樣去做基督徒

