
[00:00:00.000 --> 00:00:07.560]  歡迎大家來到神學百科第三季的尾二課
[00:19:19.360 --> 00:19:20.080]  這麼多年
[00:19:20.080 --> 00:19:22.360]  大家都完全錯過了這個步驟
[00:19:22.360 --> 00:19:23.360]  是什麼
[00:19:23.360 --> 00:19:25.360]  其實就是禱告
[00:19:25.360 --> 00:19:28.360]  當耶穌受洗的時候
[00:19:28.360 --> 00:19:30.280]  其實他在禱告
[00:19:30.280 --> 00:19:34.320]  所以這是一個很重要的
[00:19:34.320 --> 00:19:37.080]  我們對於洗禮的觀念
[00:19:37.080 --> 00:19:40.120]  對我來說
[00:19:40.120 --> 00:19:48.000]  我們的洗禮不是一個上帝的工作
[00:19:48.000 --> 00:19:51.400]  是我們回應上帝的工作
[00:19:51.400 --> 00:19:54.280]  聖靈的洗就是上帝的工作
[00:19:54.280 --> 00:19:55.920]  聖靈來臨
[00:19:55.920 --> 00:19:57.240]  這是上帝的工作
[00:19:57.240 --> 00:20:00.200]  我們以洗禮去回應上帝
[00:20:00.200 --> 00:20:04.320]  其實是一個對上帝的禱告
[00:20:04.320 --> 00:20:09.560]  所以這是人對上帝的回應
[00:20:09.560 --> 00:20:12.760]  有一段很冷門的西律經文
[00:20:12.760 --> 00:20:13.800]  大家應該沒有看過
[00:20:13.800 --> 00:20:15.520]  不知道它存在
[00:20:15.520 --> 00:20:20.120]  可能都是以為洗禮都是保羅書信
[00:20:20.120 --> 00:20:21.320]  有一段很棒的
[00:20:21.320 --> 00:20:24.200]  在彼得前書
[00:20:24.200 --> 00:20:25.400]  不知道大家有沒有看過
[00:20:25.400 --> 00:20:27.160]  彼得前書第三章說
[00:20:27.160 --> 00:20:28.800]  當時進入方舟
[00:20:28.800 --> 00:20:29.960]  自水得那些人不多
[00:20:29.960 --> 00:20:31.240]  只有八個人
[00:20:31.240 --> 00:20:32.800]  水所表明的洗禮
[00:20:32.800 --> 00:20:34.360]  現在即將耶穌基督復活
[00:20:34.360 --> 00:20:35.640]  也請救你們
[00:20:35.640 --> 00:20:38.760]  洗禮不在乎除掉肉體的污穢
[00:20:38.760 --> 00:20:42.200]  只求在上帝面前有無愧的良心
[00:20:42.200 --> 00:20:43.200]  這裏很特別
[00:20:43.200 --> 00:20:44.040]  很強調的是
[00:20:44.040 --> 00:20:48.920]  這個水禮不是洗去肉體污穢
[00:20:48.920 --> 00:20:55.440]  用的是羅馬方舟的舊約的預表
[00:20:55.440 --> 00:20:59.400]  強調這個水好像是請救
[00:20:59.400 --> 00:21:03.680]  但重點不是洗去你的罪
[00:21:03.680 --> 00:21:05.280]  所以我們是分派
[00:21:05.280 --> 00:21:08.120]  我自己是站在立場裏面
[00:21:08.120 --> 00:21:09.800]  這個水禮不是在乎
[00:21:09.800 --> 00:21:12.320]  你洗完之後就能夠沒有罪
[00:21:12.320 --> 00:21:13.160]  而是甚麼
[00:21:13.160 --> 00:21:17.080]  是只求在上帝面前有無愧的良心
[00:21:17.080 --> 00:21:18.240]  這是我們作為基督徒
[00:21:18.240 --> 00:21:18.880]  作為受洗者
[00:21:18.880 --> 00:21:23.640]  我們透過洗禮來呼求上帝
[00:21:23.640 --> 00:21:26.240]  我們現在做基督徒
[00:21:26.240 --> 00:21:31.640]  我們求上帝能夠有一個好的良心
[00:21:31.640 --> 00:21:35.240]  來開始我們餘下的基督徒生命
[00:21:35.240 --> 00:21:37.520]  所以當一個人來接受洗禮的時候
[00:21:37.520 --> 00:21:39.040]  一方面我不說了
[00:21:39.040 --> 00:21:41.480]  基督徒和富豪不說了
[00:21:41.480 --> 00:21:43.280]  認相的也不說了
[00:21:43.280 --> 00:21:44.160]  但很重要的是
[00:21:44.160 --> 00:21:48.080]  是一個行動上的禱告
[00:21:48.080 --> 00:21:51.960]  你用洗禮作為一個禱告來呼求上帝
[00:21:51.960 --> 00:21:53.800]  我現在願意信你了
[00:21:53.800 --> 00:21:55.800]  我開始我的上生命了
[00:21:55.800 --> 00:21:57.440]  我求你幫助我
[00:21:57.440 --> 00:22:00.880]  好好地來行這條基督徒生命的路路
[00:22:00.880 --> 00:22:03.960]  所以這就是我們對於水禮的看法
[00:22:03.960 --> 00:22:07.960]  它不是一些神秘的水
[00:22:07.960 --> 00:22:12.600]  不是驅魔人會噴出來的聖水
[00:22:12.600 --> 00:22:14.040]  不是驅魔用的
[00:22:14.040 --> 00:22:15.720]  它不是什麼特別的東西
[00:22:15.720 --> 00:22:17.160]  它只是普通的水
[00:22:17.160 --> 00:22:23.000]  但它是一個你對於上帝的回應和表達
[00:22:23.000 --> 00:22:27.440]  所以這就是我們對於洗禮的立場
[00:22:27.440 --> 00:22:30.480]  只要他願意相信的時候
[00:22:30.480 --> 00:22:34.520]  他就能夠以水禮作為一個回應
[00:22:34.520 --> 00:22:35.840]  他的信仰
[00:22:35.840 --> 00:22:37.360]  所以我們很強調
[00:22:37.360 --> 00:22:39.760]  我們也不是因為洗禮
[00:22:39.760 --> 00:22:42.000]  因為我們覺得水禮是一個
[00:22:42.000 --> 00:22:44.640]  對於信了的人的回應
[00:22:44.640 --> 00:22:47.080]  所以這就是我們這樣看
[00:22:47.080 --> 00:22:49.960]  所以當然要再說
[00:22:49.960 --> 00:22:51.680]  這些大宅背後的神行
[00:22:51.680 --> 00:22:54.520]  但起碼我們留堂對於水禮
[00:22:54.520 --> 00:22:56.560]  其實就是這樣一個看法
[00:22:56.560 --> 00:22:58.560]  它是我們一個信了的人
[00:22:58.560 --> 00:23:00.560]  對於上帝的回應
[00:23:00.560 --> 00:23:03.000]  一種呼求 一種禱告
[00:23:03.000 --> 00:23:06.360]  當然是眾人面前的見證
[00:23:06.360 --> 00:23:12.200]  但比較少人留意的就是作為禱告這部分
[00:23:12.200 --> 00:23:14.480]  無論是耶穌基督的禱告
[00:23:14.480 --> 00:23:15.920]  許順諸般的義
[00:23:15.920 --> 00:23:18.520]  他明明不需要洗禮
[00:23:18.520 --> 00:23:20.920]  但也願意聽從吩咐去做
[00:23:20.920 --> 00:23:21.920]  所以我們也是一樣
[00:23:21.920 --> 00:23:24.320]  我們願意聽從耶穌的教導
[00:23:24.320 --> 00:23:25.520]  願意去受洗
[00:23:25.520 --> 00:23:29.520]  以禱告的本質去向上帝
[00:23:29.520 --> 00:23:33.520]  去呼求我們基督的生命的開始
[00:23:33.520 --> 00:23:36.520]  好 簡單地說完水禮
[00:23:36.520 --> 00:23:38.520]  作為禱告
[00:23:38.520 --> 00:23:41.520]  我就說一下聖餐
[00:23:41.520 --> 00:23:46.520]  我稱之為基督徒生命的根生
[00:23:46.520 --> 00:23:50.520]  聖餐我們是每個月都吃的
[00:23:50.520 --> 00:23:52.520]  它的重要性
[00:23:52.520 --> 00:23:56.520]  在於它是我們基督徒生命的根生
[00:23:56.520 --> 00:23:59.520]  如果我們說水禮是一次
[00:23:59.520 --> 00:24:00.520]  水禮是一次
[00:24:00.520 --> 00:24:02.520]  是生命的開始的時候
[00:24:02.520 --> 00:24:05.520]  你每個月來領受聖餐
[00:24:05.520 --> 00:24:08.520]  正正是我們基督徒生命的根生
[00:24:08.520 --> 00:24:10.520]  這個重要性在這裡
[00:24:10.520 --> 00:24:16.520]  我們聖餐有四個很重要的意義
[00:24:16.520 --> 00:24:19.520]  我儘管這樣說
[00:24:19.520 --> 00:24:21.520]  聖餐我們在普世教會來說
[00:24:21.520 --> 00:24:23.520]  有四個不同的向度
[00:24:23.520 --> 00:24:25.520]  你要滿足它
[00:24:25.520 --> 00:24:27.520]  第一個就是教會
[00:24:27.520 --> 00:24:29.520]  特別是東正教
[00:24:29.520 --> 00:24:31.520]  東正教會對於聖餐很重要
[00:24:31.520 --> 00:24:36.520]  因為唯有聖餐才可以讓教會成為教會
[00:24:36.520 --> 00:24:45.520]  所以聖餐正正是一個讓教會再一次重新連結耶穌基督
[00:24:45.520 --> 00:24:48.520]  一個很重要的聖禮
[00:24:48.520 --> 00:24:51.520]  甚至對於很多東正教會來說
[00:24:51.520 --> 00:24:54.520]  聖餐是教會的高峰
[00:24:54.520 --> 00:24:58.520]  我們方派覺得傳福音是高峰
[00:24:58.520 --> 00:25:00.520]  或者是我們報道的高峰
[00:25:00.520 --> 00:25:06.520]  但東正教會覺得聖餐是必然要做的事情
[00:25:06.520 --> 00:25:08.520]  因為聖餐作為基督的身體
[00:25:08.520 --> 00:25:13.520]  是讓我們教會成為教會很重要的一部分
[00:25:13.520 --> 00:25:16.520]  所以聖餐有教會的向度
[00:25:16.520 --> 00:25:18.520]  第二就是感恩
[00:25:18.520 --> 00:25:20.520]  我們叫做Eucharist
[00:25:20.520 --> 00:25:23.520]  聖餐是一個感恩禮
[00:25:23.520 --> 00:25:30.520]  我們懷著感恩的態度去做聖餐
[00:25:30.520 --> 00:25:32.520]  所以大家不要誤會
[00:25:32.520 --> 00:25:35.520]  有些教會特別是內地教會
[00:25:35.520 --> 00:25:37.520]  是很強烈要哭的
[00:25:37.520 --> 00:25:39.520]  不知道大家有沒有聽過
[00:25:39.520 --> 00:25:42.520]  有些要哭才是聖餐
[00:25:42.520 --> 00:25:44.520]  耶穌基督為我們受死
[00:25:44.520 --> 00:25:45.520]  很慘的
[00:25:45.520 --> 00:25:47.520]  其實這不是原意
[00:25:47.520 --> 00:25:51.520]  聖餐是一個感恩的本質
[00:25:51.520 --> 00:25:53.520]  Eucharist是一個感恩禮
[00:25:53.520 --> 00:26:00.520]  所以我們是懷著感恩的態度去看待聖餐
[00:26:00.520 --> 00:26:04.520]  亦是感謝上帝的恩典和拯救
[00:26:04.520 --> 00:26:07.520]  而不是悲哀
[00:26:07.520 --> 00:26:12.520]  我們不是再次悼念
[00:26:12.520 --> 00:26:14.520]  聖餐不是悼念
[00:26:14.520 --> 00:26:16.520]  不是悼念耶穌死了
[00:26:16.520 --> 00:26:17.520]  而是感恩
[00:26:17.520 --> 00:26:19.520]  很重要的元素
[00:26:19.520 --> 00:26:20.520]  第三就是合一
[00:26:20.520 --> 00:26:24.520]  我們強調聖餐是連結弟兄姊妹
[00:26:24.520 --> 00:26:27.520]  如果你們特別聽過教會的聖餐歌
[00:26:27.520 --> 00:26:29.520]  「同餅同杯」
[00:26:29.520 --> 00:26:34.520]  很強調我們透過聖餐去連結弟兄姊妹
[00:26:34.520 --> 00:26:37.520]  特別是我們教會有網上
[00:26:37.520 --> 00:26:40.520]  我們網上聖餐都是很重要
[00:26:40.520 --> 00:26:44.520]  正正是因為聖餐
[00:26:44.520 --> 00:26:46.520]  特別是背後的聖靈
[00:26:46.520 --> 00:26:48.520]  自己連結弟兄姊妹
[00:26:48.520 --> 00:26:50.520]  這是對我們牢堂特別重要
[00:26:50.520 --> 00:26:55.520]  因為牢堂是一個有網上的弟兄姊妹
[00:26:55.520 --> 00:26:59.520]  我們不單單是實體裏的四百多人
[00:26:59.520 --> 00:27:02.520]  而是在不同的地方的弟兄姊妹
[00:27:02.520 --> 00:27:03.520]  在網上的
[00:27:03.520 --> 00:27:08.520]  都藉著聖餐去連結
[00:27:08.520 --> 00:27:10.520]  所以聖餐
[00:27:10.520 --> 00:27:12.520]  我們不會說是甚麼的理解
[00:27:12.520 --> 00:27:14.520]  但很重要的是合一
[00:27:14.520 --> 00:27:20.520]  讓我們能夠共同地再次在柱裏成為一
[00:27:20.520 --> 00:27:21.520]  所以在這裏是很重要的
[00:27:21.520 --> 00:27:25.520]  第四不可以沒有的元素就是同在
[00:27:25.520 --> 00:27:28.520]  聖餐是耶穌基督的臨在
[00:27:28.520 --> 00:27:31.520]  這特別是對天主教
[00:27:31.520 --> 00:27:33.520]  老德宗來說是很重要的
[00:27:33.520 --> 00:27:36.520]  無論是甚麼變則說還是同則說
[00:27:36.520 --> 00:27:40.520]  很強調的是當我們來吃聖餐的時候
[00:27:40.520 --> 00:27:42.520]  其實是耶穌基督在這裏
[00:27:42.520 --> 00:27:44.520]  耶穌基督臨在這裏
[00:27:44.520 --> 00:27:50.520]  所以當我們教會來思考聖餐的時候
[00:27:50.520 --> 00:27:54.520]  我們有這四個因素要考慮
[00:27:54.520 --> 00:27:56.520]  其實不同宗派的聖餐官
[00:27:56.520 --> 00:27:59.520]  對這四樣東西都有不同的看法
[00:27:59.520 --> 00:28:01.520]  但一定要經過這四個看法
[00:28:01.520 --> 00:28:03.520]  所以聖餐不單是紀念
[00:28:03.520 --> 00:28:05.520]  因為紀念只是一部分
[00:28:05.520 --> 00:28:09.520]  它是讓教會成為教會的重要部分
[00:28:09.520 --> 00:28:13.520]  它是我們作為感恩禮的重要部分
[00:28:13.520 --> 00:28:16.520]  它是我們肢體之間連結的重要部分
[00:28:16.520 --> 00:28:19.520]  它也是強調耶穌基督的同在
[00:28:19.520 --> 00:28:21.520]  在我們群體當中的部分
[00:28:21.520 --> 00:28:24.520]  所以這四點是很重要的
[00:28:24.520 --> 00:28:28.520]  而你發覺到了問題核心
[00:28:28.520 --> 00:28:32.520]  究竟吃聖餐之後會怎樣呢
[00:28:32.520 --> 00:28:35.520]  我想問大家有沒有想過這個問題
[00:28:35.520 --> 00:28:37.520]  吃完聖餐之後
[00:28:37.520 --> 00:28:39.520]  你是不是每個人都變大了
[00:28:39.520 --> 00:28:41.520]  會不會每個人都變聰明了
[00:28:41.520 --> 00:28:43.520]  有沒有這樣想過這個問題
[00:28:43.520 --> 00:28:45.520]  或者你怎樣看呢
[00:28:45.520 --> 00:28:49.520]  對於天主教會來說
[00:28:49.520 --> 00:28:51.520]  或者剛才傳統的聖餐官來說
[00:28:51.520 --> 00:28:53.520]  他們覺得是
[00:28:53.520 --> 00:28:57.520]  聖餐是耶穌基督的恩典
[00:28:57.520 --> 00:28:59.520]  如果你看我寫的歌詞
[00:28:59.520 --> 00:29:01.520]  是一個什麼呢
[00:29:01.520 --> 00:29:04.520]  就是恩典吃下切力氣
[00:29:04.520 --> 00:29:07.520]  對於很多教會來說
[00:29:07.520 --> 00:29:11.520]  聖餐是可以吃的恩典
[00:29:11.520 --> 00:29:13.520]  他們叫聖寵 天主教會叫
[00:29:13.520 --> 00:29:17.520]  所以聖餐是一些你吃了之後
[00:29:17.520 --> 00:29:19.520]  有恩典在你肚子裡
[00:29:19.520 --> 00:29:22.520]  讓你可以有上帝恩典幫助你
[00:29:22.520 --> 00:29:24.520]  生命的根生
[00:29:24.520 --> 00:29:26.520]  所以我想問
[00:29:26.520 --> 00:29:28.520]  你以前在教會的時候
[00:29:28.520 --> 00:29:30.520]  有沒有覺得有什麼不同
[00:29:30.520 --> 00:29:32.520]  吃完聖餐之後
[00:29:32.520 --> 00:29:34.520]  以前我是這樣的
[00:29:34.520 --> 00:29:36.520]  因為我回到香港
[00:29:36.520 --> 00:29:38.520]  到處去講道
[00:29:38.520 --> 00:29:40.520]  一年都講了52個星期
[00:29:40.520 --> 00:29:44.520]  基本上人家請我講教會的時候
[00:29:44.520 --> 00:29:47.520]  我會請一些沒有聖餐的禮拜
[00:29:47.520 --> 00:29:49.520]  因為那星期是主要牧師講道
[00:29:49.520 --> 00:29:53.520]  所以我每次去都是沒有聖餐吃的禮拜講道
[00:29:53.520 --> 00:29:57.520]  所以有時候我是兩年沒有吃聖餐
[00:29:57.520 --> 00:30:01.520]  兩年我本來在講道
[00:30:01.520 --> 00:30:03.520]  全部都是沒有聖餐吃的崇拜
[00:30:03.520 --> 00:30:05.520]  所以我有兩年沒有吃聖餐
[00:30:05.520 --> 00:30:08.520]  我想問那兩年我怎麼辦
[00:30:08.520 --> 00:30:11.520]  有沒有什麼虧欠
[00:30:11.520 --> 00:30:15.520]  或者你覺得吃聖餐之後
[00:30:15.520 --> 00:30:20.520]  有沒有一些東西是會變強了
[00:30:20.520 --> 00:30:22.520]  或者重不重要
[00:30:22.520 --> 00:30:24.520]  或者你怎麼看
[00:30:24.520 --> 00:30:26.520]  Yes and No
[00:30:26.520 --> 00:30:30.520]  沒有理由吃完之後沒有東西
[00:30:30.520 --> 00:30:32.520]  沒有東西的話就沒有理由
[00:30:32.520 --> 00:30:34.520]  但你又不覺得這是什麼特別的東西
[00:30:34.520 --> 00:30:36.520]  因為是紀念
[00:30:36.520 --> 00:30:38.520]  所以這就是我們留堂一個很重要的
[00:30:38.520 --> 00:30:41.520]  跟大家要知道的觀念
[00:30:41.520 --> 00:30:44.520]  都是想你看回這段片子
[00:30:44.520 --> 00:30:46.520]  很重要
[00:30:46.520 --> 00:30:51.520]  聖餐是什麼概念呢
[00:30:51.520 --> 00:30:56.520]  我們仍然是強調什麼
[00:30:56.520 --> 00:30:58.520]  聖餐是人的回應
[00:30:58.520 --> 00:31:01.520]  不是天主教所說的
[00:31:01.520 --> 00:31:03.520]  吃了恩典
[00:31:03.520 --> 00:31:06.520]  我們不覺得恩典是這樣吃下去
[00:31:06.520 --> 00:31:08.520]  是有的但不需要這樣吃下去
[00:31:08.520 --> 00:31:10.520]  聖餐是我們人的回應
[00:31:10.520 --> 00:31:15.520]  我們會以餅和杯來紀念耶穌基督
[00:31:15.520 --> 00:31:20.520]  但這個紀念不是純粹沒有東西的
[00:31:20.520 --> 00:31:22.520]  紀念你可以紀念
[00:31:22.520 --> 00:31:24.520]  你有空就想想
[00:31:24.520 --> 00:31:26.520]  有空就紀念一下
[00:31:26.520 --> 00:31:30.520]  但聖餐是什麼一回事呢
[00:31:30.520 --> 00:31:33.520]  首先它是一個聖靈裡面的紀念
[00:31:33.520 --> 00:31:37.520]  為什麼我們會強調能夠去望聖餐
[00:31:37.520 --> 00:31:44.520]  因為我們覺得聖靈可以連結我們在一起
[00:31:44.520 --> 00:31:46.520]  聖靈是做到這件事的
[00:31:46.520 --> 00:31:51.520]  科技、媒體、電腦、YouTube都好
[00:31:51.520 --> 00:31:56.520]  聖靈能夠連結我們在不同地方的弟兄姊妹
[00:31:56.520 --> 00:31:58.520]  我們是一個群體
[00:31:58.520 --> 00:32:01.520]  每星期崇拜四百多人
[00:32:01.520 --> 00:32:07.520]  但在YouTube裡面去參與崇拜的人是在聖靈當中
[00:32:07.520 --> 00:32:11.520]  所以聖靈是我們最能夠往崇的人
[00:32:11.520 --> 00:32:16.520]  因為基督徒正正是由聖靈連結著
[00:32:16.520 --> 00:32:20.520]  所以我們強調聖靈裡面的那種紀念
[00:32:20.520 --> 00:32:21.520]  是我們人的工作
[00:32:21.520 --> 00:32:24.520]  都是聖靈裡面連結著我們
[00:32:24.520 --> 00:32:29.520]  而這個聖靈的紀念不是純粹想東西那麼簡單
[00:32:29.520 --> 00:32:33.520]  有一個字叫做Figinvaticum
[00:32:33.520 --> 00:32:35.520]  德文的字
[00:32:35.520 --> 00:32:36.520]  為什麼呢
[00:32:36.520 --> 00:32:41.520]  Figinvaticum這個字是解作實現
[00:32:41.520 --> 00:32:42.520]  現在的意思
[00:32:42.520 --> 00:32:50.520]  所以Figinvaticum是說將一些已經發生的事實現出來
[00:32:50.520 --> 00:32:54.520]  所以我們的紀念是什麼意思呢
[00:32:54.520 --> 00:32:58.520]  耶穌基督已經是二千年前我們犧牲了
[00:32:58.520 --> 00:33:03.520]  當我們每逢吃者被學者背的時候去重提這件舊事
[00:33:03.520 --> 00:33:07.520]  我們不是做一些關於過去的事
[00:33:07.520 --> 00:33:10.520]  我們不是關於以前的事
[00:33:10.520 --> 00:33:15.520]  而是將一些以前的事發生在今天
[00:33:15.520 --> 00:33:20.520]  我們的紀念正正是讓耶穌基督已經做了的救恩
[00:33:20.520 --> 00:33:24.520]  再一次活在我們今天的生命裡面
[00:33:24.520 --> 00:33:26.520]  所以這個是聖靈工作
[00:33:26.520 --> 00:33:28.520]  雖然這件事已經做了
[00:33:28.520 --> 00:33:32.520]  但當我們以我們的靈紀念耶穌
[00:33:32.520 --> 00:33:34.520]  這個是有力量的
[00:33:34.520 --> 00:33:39.520]  因為將一些以前耶穌信弟做了的事
[00:33:39.520 --> 00:33:40.520]  我們再一次紀念
[00:33:40.520 --> 00:33:46.520]  將它成為了我們今天仍然有力量的東西
[00:33:46.520 --> 00:33:48.520]  我講個例子
[00:33:48.520 --> 00:33:50.520]  其實我整本書都講過這個例子
[00:33:50.520 --> 00:33:58.520]  我記得我女兒從小到大都是我推嬰兒車上山
[00:33:58.520 --> 00:34:00.520]  我們長洲裡面
[00:34:00.520 --> 00:34:02.520]  推嬰兒車上山很邪門
[00:34:02.520 --> 00:34:05.520]  從小推到她四五歲
[00:34:05.520 --> 00:34:06.520]  推了四五年
[00:34:06.520 --> 00:34:09.520]  她二十一年突然在嬰兒車上
[00:34:09.520 --> 00:34:12.520]  她就懂得跟我說多謝
[00:34:12.520 --> 00:34:14.520]  多謝爸爸
[00:34:14.520 --> 00:34:17.520]  你推我上山
[00:34:17.520 --> 00:34:22.520]  這個正是我們這個性操重要的意思
[00:34:22.520 --> 00:34:24.520]  性操是感恩禮
[00:34:24.520 --> 00:34:29.520]  當你懂得去說多謝是什麼意思
[00:34:29.520 --> 00:34:31.520]  其實爸爸已經推了你這麼多年
[00:34:31.520 --> 00:34:32.520]  已經做了這麼多年
[00:34:32.520 --> 00:34:37.520]  但當你第一天懂得為這件事真心說多謝的時候
[00:34:37.520 --> 00:34:39.520]  這件事是有力量的
[00:34:39.520 --> 00:34:43.520]  因為這件事在你現在的一刻發生了
[00:34:43.520 --> 00:34:45.520]  你懂得去感謝的時候
[00:34:45.520 --> 00:34:49.520]  這是一個比你現在很重要的力量
[00:34:49.520 --> 00:34:52.520]  所以沒錯這件事已經做了
[00:34:52.520 --> 00:34:54.520]  二千年前已經做完
[00:34:54.520 --> 00:35:00.520]  但當我們每一次在聖餐裡面感謝和紀念的時候
[00:35:00.520 --> 00:35:02.520]  這不僅是關乎以前
[00:35:02.520 --> 00:35:04.520]  而是關乎我們這一刻
[00:35:04.520 --> 00:35:07.520]  我們在聖靈裡面的那種更新
[00:35:07.520 --> 00:35:11.520]  所以聖餐吃完之後有沒有事情發生呢
[00:35:11.520 --> 00:35:12.520]  其實是有的
[00:35:12.520 --> 00:35:16.520]  但不是什麼特別的奇怪力量
[00:35:16.520 --> 00:35:20.520]  而是藉著這個感謝和紀念
[00:35:20.520 --> 00:35:24.520]  能夠將一些已經做了的事情
[00:35:24.520 --> 00:35:28.520]  在這一刻再一次啟動出來
[00:35:28.520 --> 00:35:30.520]  所以吃完聖餐之後
[00:35:30.520 --> 00:35:33.520]  你應該會有些事情是不同了
[00:35:33.520 --> 00:35:36.520]  因為你是透過這個紀念
[00:35:36.520 --> 00:35:39.520]  在聖靈裡面得到一個這樣的更新
[00:35:39.520 --> 00:35:41.520]  所以仍然是聖靈
[00:35:41.520 --> 00:35:43.520]  仍然是紀念書
[00:35:43.520 --> 00:35:45.520]  但不是純粹普通的紀念
[00:35:45.520 --> 00:35:48.520]  而是一種有力量的紀念
[00:35:48.520 --> 00:35:52.520]  這個就是說聖餐是同在
[00:35:52.520 --> 00:35:54.520]  我們來到這裡很強調
[00:35:54.520 --> 00:35:56.520]  我們吃完聖餐
[00:35:56.520 --> 00:35:57.520]  耶穌也在這裡
[00:35:57.520 --> 00:35:59.520]  但我們知道方派一向強調什麼
[00:35:59.520 --> 00:36:00.520]  一向都在這裡
[00:36:00.520 --> 00:36:02.520]  你不需要聖身死道
[00:36:02.520 --> 00:36:04.520]  我們很強調大使命
[00:36:04.520 --> 00:36:07.520]  你們要去
[00:36:07.520 --> 00:36:10.520]  我尚與你們同在
[00:36:10.520 --> 00:36:12.520]  就世界沒了
[00:36:12.520 --> 00:36:14.520]  所以我們方派教會不是特別需要
[00:36:14.520 --> 00:36:20.520]  透過聖餐才能夠聖靈在這裡
[00:36:20.520 --> 00:36:22.520]  大使命在這裡
[00:36:22.520 --> 00:36:23.520]  但我們很強調
[00:36:23.520 --> 00:36:25.520]  這種紀念是讓我們能夠
[00:36:25.520 --> 00:36:28.520]  和上帝結連的關係
[00:36:28.520 --> 00:36:31.520]  最後
[00:36:31.520 --> 00:36:34.520]  我想這正是我們需要說的問題
[00:36:34.520 --> 00:36:37.520]  這個問題可能大家都會問
[00:36:37.520 --> 00:36:39.520]  或者其他人都會問你
[00:36:39.520 --> 00:36:40.520]  為什麼在流唐
[00:36:40.520 --> 00:36:43.520]  未洗禮可以領聖餐呢
[00:36:43.520 --> 00:36:46.520]  這個我要詳細地和大家說
[00:36:46.520 --> 00:36:47.520]  為什麼
[00:36:47.520 --> 00:36:50.520]  其實我們想說的對
[00:36:50.520 --> 00:36:52.520]  因為
[00:36:52.520 --> 00:36:54.520]  整件事
[00:36:54.520 --> 00:36:56.520]  你明白什麼叫聖禮
[00:36:56.520 --> 00:36:59.520]  你明白很多教會是什麼理由
[00:36:59.520 --> 00:37:00.520]  洗禮是什麼
[00:37:00.520 --> 00:37:02.520]  聖餐是什麼
[00:37:02.520 --> 00:37:03.520]  你明白什麼叫洗禮
[00:37:03.520 --> 00:37:04.520]  你明白什麼叫聖餐
[00:37:04.520 --> 00:37:07.520]  你就明白為什麼我們流唐
[00:37:07.520 --> 00:37:10.520]  不只是強調什麼
[00:37:10.520 --> 00:37:11.520]  只要你是基督徒
[00:37:11.520 --> 00:37:13.520]  你就領聖餐
[00:37:13.520 --> 00:37:15.520]  我們說為什麼
[00:37:15.520 --> 00:37:17.520]  事實上這是一個
[00:37:17.520 --> 00:37:20.520]  少少華人教會美麗的誤會
[00:37:20.520 --> 00:37:23.520]  當然我這樣說
[00:37:23.520 --> 00:37:26.520]  我不是要反對其他人說你錯
[00:37:26.520 --> 00:37:27.520]  但我想說
[00:37:27.520 --> 00:37:28.520]  我作為一個神學院老師
[00:37:28.520 --> 00:37:31.520]  我很明白整個歷史的淵源
[00:37:31.520 --> 00:37:34.520]  對於西方教會來說
[00:37:34.520 --> 00:37:35.520]  是怎樣的
[00:37:35.520 --> 00:37:37.520]  至少天主教這麼多年
[00:37:37.520 --> 00:37:39.520]  都是洗禮
[00:37:39.520 --> 00:37:43.520]  小時候的嬰兒就洗禮
[00:37:43.520 --> 00:37:47.520]  洗禮是基督徒生命的開始
[00:37:47.520 --> 00:37:49.520]  所以他們小時候就已經開始了
[00:37:49.520 --> 00:37:52.520]  就算是信義會也好
[00:37:52.520 --> 00:37:54.520]  大家要堅振
[00:37:54.520 --> 00:37:55.520]  信了
[00:37:55.520 --> 00:37:57.520]  啟動我小時候的基督徒洗禮
[00:37:57.520 --> 00:37:58.520]  這是另一回事
[00:37:58.520 --> 00:37:59.520]  但都是這樣的看法
[00:37:59.520 --> 00:38:02.520]  洗禮是基督徒生命的開始
[00:38:02.520 --> 00:38:04.520]  所以他們怎樣
[00:38:04.520 --> 00:38:07.520]  當他們領受洗禮之後
[00:38:07.520 --> 00:38:08.520]  他們成為基督徒
[00:38:08.520 --> 00:38:10.520]  他們是基督徒
[00:38:10.520 --> 00:38:12.520]  他們在基督裡面有份
[00:38:12.520 --> 00:38:14.520]  他們是受過洗的
[00:38:14.520 --> 00:38:16.520]  有聖靈
[00:38:16.520 --> 00:38:18.520]  所以他們去聖餐
[00:38:18.520 --> 00:38:19.520]  為什麼
[00:38:19.520 --> 00:38:21.520]  因為聖餐是什麼重要
[00:38:21.520 --> 00:38:24.520]  是在於合一和連結
[00:38:24.520 --> 00:38:28.520]  他們要連結群體裡面所有基督徒
[00:38:28.520 --> 00:38:31.520]  所以聖餐是給什麼人吃的
[00:38:31.520 --> 00:38:34.520]  是給所有基督徒吃的
[00:38:34.520 --> 00:38:35.520]  只要大家有一個教會
[00:38:35.520 --> 00:38:37.520]  大家都需要吃
[00:38:37.520 --> 00:38:39.520]  我們不想有人沒得吃
[00:38:39.520 --> 00:38:41.520]  因為這是同餅同杯
[00:38:41.520 --> 00:38:43.520]  一個很重要的理念
[00:38:43.520 --> 00:38:45.520]  是給所有基督徒的
[00:38:45.520 --> 00:38:48.520]  所以這是這麼多年來
