
[00:00:00.000 --> 00:00:02.000]  22年的上半年
[00:23:13.100 --> 00:23:16.100]  信就好了,回甚麼教會?
[00:23:16.100 --> 00:23:19.100]  然後這個版主回覆
[00:23:19.100 --> 00:23:24.100]  回而已,不代表要理會教會裏面的人
[00:23:24.100 --> 00:23:27.100]  網民三
[00:23:27.100 --> 00:23:31.100]  信不要緊,回教會才糟糕
[00:23:31.100 --> 00:23:33.100]  教會一大群罪人
[00:23:33.100 --> 00:23:35.100]  而且最糟糕的是
[00:23:35.100 --> 00:23:38.100]  他們真的沒有想過要改
[00:23:42.100 --> 00:23:47.100]  這個星期我收到一個朋友對我宣教的祝福
[00:23:47.100 --> 00:23:52.100]  他是一間超過90年歷史以上的教會工作
[00:23:52.100 --> 00:23:54.100]  他跟我分享
[00:23:54.100 --> 00:23:58.100]  Joanne,我會好好為你一家祈禱
[00:23:58.100 --> 00:24:02.100]  希望你們一家平平安安踏上宣教路
[00:24:02.100 --> 00:24:05.100]  教會其實是很可怕的地方
[00:24:05.100 --> 00:24:08.100]  比外面的世界更壞
[00:24:08.100 --> 00:24:10.100]  竟然是這樣
[00:24:10.100 --> 00:24:13.100]  不想這樣可以怎樣?
[00:24:13.100 --> 00:24:16.100]  正所謂三歲定八十
[00:24:16.100 --> 00:24:21.100]  我們留堂這間三歲半的新教會
[00:24:21.100 --> 00:24:26.100]  肯不肯用主耶穌所展示的方式去擁抱罪人?
[00:24:26.100 --> 00:24:29.100]  即是我們自己暫時未做到
[00:24:29.100 --> 00:24:35.100]  我們肯不肯容讓其他人去做而不發怨言?
[00:24:35.100 --> 00:24:38.100]  不私下議論,不攻擊
[00:24:38.100 --> 00:24:43.100]  我們和牧者一同歡喜吧
[00:24:43.100 --> 00:24:48.100]  牧者失去的羊已經找到了
[00:24:48.100 --> 00:24:52.100]  可不可以阿們?可不可以?
[00:24:52.100 --> 00:24:57.100]  我在留堂開始的時候
[00:24:57.100 --> 00:24:59.100]  我是年紀最輕的童工
[00:24:59.100 --> 00:25:02.100]  今天已經不是了,有很多後輩了
[00:25:02.100 --> 00:25:05.100]  但當時很深刻
[00:25:05.100 --> 00:25:07.100]  剛剛參加的時候
[00:25:07.100 --> 00:25:13.100]  我們正在製作一個Beta版的留人記錄系統
[00:25:13.100 --> 00:25:18.100]  這個系統記錄了認識了誰
[00:25:18.100 --> 00:25:22.100]  我們沒有記錄你來自哪間教會
[00:25:22.100 --> 00:25:24.100]  你不要跟我說
[00:25:24.100 --> 00:25:28.100]  有什麼原因離開教會等等
[00:25:28.100 --> 00:25:34.100]  這個記錄系統原先的構思很深刻
[00:25:34.100 --> 00:25:37.100]  記得這樣做
[00:25:37.100 --> 00:25:47.100]  我們所認識的留人是一朵花
[00:25:47.100 --> 00:25:52.100]  如果你有打電話給他
[00:25:52.100 --> 00:25:54.100]  和他聊天
[00:25:54.100 --> 00:25:56.100]  就像倒水一樣
[00:25:56.100 --> 00:25:58.100]  心目中想像的
[00:25:58.100 --> 00:26:00.100]  IT朋友應該做到的
[00:26:00.100 --> 00:26:02.100]  那朵花會長大
[00:26:02.100 --> 00:26:05.100]  如果跟他外出吃飯
[00:26:05.100 --> 00:26:09.100]  那朵花會再大一點
[00:26:09.100 --> 00:26:16.100]  我們這個Beta版就沒有延後了
[00:26:16.100 --> 00:26:20.100]  有這樣的構思
[00:26:20.100 --> 00:26:22.100]  我起初不太明白
[00:26:22.100 --> 00:26:24.100]  自從小朋友在疫情期間
[00:26:24.100 --> 00:26:27.100]  我們忍不住開始買遊戲機
[00:26:27.100 --> 00:26:28.100]  我就明白了
[00:26:28.100 --> 00:26:33.100]  這個概念很像遊戲中的育成遊戲
[00:26:33.100 --> 00:26:35.100]  你餵食物給他
[00:26:35.100 --> 00:26:37.100]  帶他外出玩
[00:26:37.100 --> 00:26:40.100]  他就會長大
[00:26:40.100 --> 00:26:42.100]  你喜不喜歡
[00:26:42.100 --> 00:26:47.100]  如果有高人可以幫我們繼續發展這個Beta版
[00:26:47.100 --> 00:26:50.100]  是一個很有心思的同行
[00:26:50.100 --> 00:26:53.100]  不知道為什麼有江湖傳聞
[00:26:53.100 --> 00:26:58.100]  跟我們說你們是不是每次約到一個會友吃飯
[00:26:58.100 --> 00:27:00.100]  才會有薪金
[00:27:00.100 --> 00:27:03.100]  我們真的有一個開會中
[00:27:03.100 --> 00:27:06.100]  有同行的傳達人問我們
[00:27:06.100 --> 00:27:08.100]  我說沒有
[00:27:08.100 --> 00:27:11.100]  但我想告訴你
[00:27:11.100 --> 00:27:14.100]  你現在回教會這個地方
[00:27:14.100 --> 00:27:17.100]  很想用心栽種每一個
[00:27:17.100 --> 00:27:24.100]  我們很想抱緊每一個受傷過
[00:27:24.100 --> 00:27:29.100]  或任何原因迷失的人
[00:27:29.100 --> 00:27:34.100]  雖然剛才很誇張
[00:27:34.100 --> 00:27:38.100]  有一個教會的童工對我的宣教祝福
[00:27:38.100 --> 00:27:41.100]  竟然說教會有多可怕
[00:27:41.100 --> 00:27:44.100]  但剛好是同一天
[00:27:44.100 --> 00:27:50.100]  我收到有留堂的弟兄姊妹跟我分享
[00:27:50.100 --> 00:27:54.100]  很感恩在新教會遇到你
[00:27:54.100 --> 00:27:59.100]  打破了我對弟兄姊妹舊有不好的想法
[00:27:59.100 --> 00:28:03.100]  大家對這段經文都很熟悉
[00:28:03.100 --> 00:28:07.100]  所以我不是想說什麼新的大道理
[00:28:07.100 --> 00:28:11.100]  我是很想和大家一起實踐
[00:28:11.100 --> 00:28:17.100]  耶穌尋找人的方法
[00:28:17.100 --> 00:28:20.100]  很想我們一起實踐
[00:28:20.100 --> 00:28:24.100]  耶穌擁抱罪人的方法
[00:28:24.100 --> 00:28:29.100]  所以回到今天的講題
[00:28:29.100 --> 00:28:32.100]  什麼問題呢?
[00:28:32.100 --> 00:28:36.100]  一直建議抱緊處理
[00:28:36.100 --> 00:28:40.100]  我會說教會的問題
[00:28:40.100 --> 00:28:43.100]  一直建議抱緊處理
[00:28:43.100 --> 00:28:47.100]  有一種處事方法是可以撇除行政
[00:28:47.100 --> 00:28:49.100]  撇除侍奉的崗位
[00:28:49.100 --> 00:28:51.100]  撇除角色身份
[00:28:51.100 --> 00:28:54.100]  單純地擁抱
[00:28:54.100 --> 00:28:58.100]  靜看著對方無言語
[00:28:58.100 --> 00:29:02.100]  仍然視覺安慰是可以的
[00:29:03.100 --> 00:29:06.100]  各位的花朵
[00:29:06.100 --> 00:29:09.100]  好像我們這個月題裏面
[00:29:09.100 --> 00:29:13.100]  彩繪畫的花朵
[00:29:13.100 --> 00:29:18.100]  花朵的串法和花朵一樣
[00:29:18.100 --> 00:29:23.100]  也和我們這個流人紀錄系統的心目中的花一樣
[00:29:23.100 --> 00:29:26.100]  很想和你們一起同行
[00:29:26.100 --> 00:29:29.100]  很想和你們一起做到
[00:29:29.100 --> 00:29:38.100]  一起有難題、有人際問題、有人事上受過傷害
[00:29:38.100 --> 00:29:41.100]  我們一起抱緊處理
[00:29:41.100 --> 00:29:44.100]  我們一起同心祈禱
[00:29:44.100 --> 00:29:54.100]  主耶穌,我們透過您所說的比喻
[00:29:54.100 --> 00:29:59.100]  我們也透過法利賽人和民事的反應
[00:29:59.100 --> 00:30:02.100]  我們知道主耶穌
[00:30:02.100 --> 00:30:07.100]  祢很想在擁抱罪人的時候
[00:30:07.100 --> 00:30:12.100]  也很想擁抱法利賽人和民事
[00:30:12.100 --> 00:30:19.100]  如果這一刻上帝來光照我們
[00:30:19.100 --> 00:30:23.100]  我們發現我們的法利賽人指數已經窄界了
[00:30:23.100 --> 00:30:27.100]  我們的民事指數已經超標了
[00:30:27.100 --> 00:30:32.100]  求主您軟化此心使我寬裕
[00:30:32.100 --> 00:30:35.100]  不再只是抱怨
[00:30:35.100 --> 00:30:39.100]  不再只說目者
[00:30:39.100 --> 00:30:44.100]  回想自己曾經也是被主擁抱的時刻
[00:30:44.100 --> 00:30:49.100]  好像回應詩裏所說
[00:30:49.100 --> 00:30:53.100]  單純地和主耶穌同行
[00:30:53.100 --> 00:30:57.100]  很願意我們曾經被您擁抱
[00:30:57.100 --> 00:30:59.100]  我們也不難阻止上帝
[00:30:59.100 --> 00:31:03.100]  讓您藉著不同的人、不同的目者
[00:31:03.100 --> 00:31:08.100]  去擁抱更多迷失的羊
[00:31:08.100 --> 00:31:11.100]  我們同心的禱告
[00:31:11.100 --> 00:31:13.100]  求主您光照
[00:31:13.100 --> 00:31:16.100]  求主您進入我們的心
[00:31:16.100 --> 00:31:19.100]  教導我們
[00:31:19.100 --> 00:31:22.100]  祈禱奉耶穌基督的名義而來
[00:31:22.100 --> 00:31:24.100]  阿們

