
[00:00:00.000 --> 00:00:09.360]  每一次崇拜都是向神獻上感恩和給予弟兄姊妹祝福的好時間
[00:15:49.880 --> 00:15:50.880]  達爾利
[00:15:50.880 --> 00:15:52.880]  其實真的沒有殺過那條龍
[00:15:52.880 --> 00:15:56.080]  因為龍在世上是不存在的
[00:15:56.080 --> 00:15:58.280]  但你也沒有很有型
[00:15:58.280 --> 00:16:00.080]  好像金田一一樣
[00:16:00.080 --> 00:16:02.280]  他也沒有很霸氣的
[00:16:02.280 --> 00:16:04.280]  以耶和華的名去發誓
[00:16:04.280 --> 00:16:06.480]  把毒人的鬼去拆穿
[00:16:06.480 --> 00:16:08.680]  甚至其實達爾利
[00:16:08.680 --> 00:16:10.680]  都從來沒有辦法去證明
[00:16:10.680 --> 00:16:12.880]  其他的偶像是假的
[00:16:12.880 --> 00:16:14.880]  即使你的神是真的
[00:16:14.880 --> 00:16:17.080]  但你並沒有這個機會去做
[00:16:17.880 --> 00:16:20.480]  但你更加沒有這麼大的霸氣
[00:16:20.480 --> 00:16:23.080]  能夠公然在巴比倫城裡面
[00:16:23.080 --> 00:16:26.680]  明目張膽地殺了別人的偶像
[00:16:26.680 --> 00:16:28.080]  親手去屠龍
[00:16:28.080 --> 00:16:30.280]  你試想一下
[00:16:30.280 --> 00:16:32.880]  其實金田一·達爾利
[00:16:32.880 --> 00:16:34.680]  達爾利屠龍記
[00:16:34.680 --> 00:16:37.480]  從來都不是我們所認識的達爾利
[00:16:37.480 --> 00:16:41.080]  都不是我們基督徒大部分時間的經驗
[00:16:41.080 --> 00:16:44.480]  如果你打開我們的聖經的時候
[00:16:44.480 --> 00:16:45.880]  達爾利出第六章
[00:16:45.880 --> 00:16:47.480]  整個達爾利的故事
[00:16:47.480 --> 00:16:50.080]  你會發現真實的達爾利
[00:16:50.080 --> 00:16:51.480]  聖經裡面的達爾利
[00:16:51.480 --> 00:16:52.680]  其實和我們一模一樣
[00:16:52.680 --> 00:16:55.480]  都是一個很普通的普通人
[00:16:55.480 --> 00:16:57.680]  面對著這個社會
[00:16:57.680 --> 00:16:59.480]  面對著這個世界
[00:16:59.480 --> 00:17:01.080]  一直都是很渺小
[00:17:01.080 --> 00:17:03.880]  甚至乎是一個很被動的狀態
[00:17:03.880 --> 00:17:05.880]  丁子輩
[00:17:05.880 --> 00:17:09.280]  根據聖經裡面的達爾利書所記載
[00:17:09.280 --> 00:17:11.680]  達爾利是基於什麼原因
[00:17:11.680 --> 00:17:13.080]  被人抓去獅子坑
[00:17:13.080 --> 00:17:15.080]  聖經裡面寫道
[00:17:15.880 --> 00:17:18.880]  達爾利知道這禁令蓋了玉璽
[00:17:18.880 --> 00:17:20.480]  就到自己家裡
[00:17:20.480 --> 00:17:23.480]  一日三次相室跪在他的神面前
[00:17:23.480 --> 00:17:25.280]  禱告感謝
[00:17:25.280 --> 00:17:26.680]  如素常一樣
[00:17:26.680 --> 00:17:28.880]  聖經記載
[00:17:28.880 --> 00:17:31.880]  達爾利落在獅子坑的原因
[00:17:31.880 --> 00:17:33.880]  是因為有人想陷害達爾利
[00:17:33.880 --> 00:17:36.280]  頒布了一條全國的禁令
[00:17:36.280 --> 00:17:38.480]  禁止人向上帝祈禱
[00:17:38.480 --> 00:17:42.480]  而達爾利卻是堅持自己的信仰
[00:17:42.480 --> 00:17:44.280]  繼續的來祈禱
[00:17:44.280 --> 00:17:47.280]  安於素常的來繼續的祈禱
[00:17:47.280 --> 00:17:49.680]  所以他就被人抓去獅子坑裡面
[00:17:49.680 --> 00:17:51.480]  丁子輩
[00:17:51.480 --> 00:17:53.880]  正典裡面的達爾利
[00:17:53.880 --> 00:17:56.080]  他卻卻是在祈禱
[00:17:56.080 --> 00:17:58.880]  但他沒有像聖經所說
[00:17:58.880 --> 00:18:01.280]  成為一個金田一名偵探
[00:18:01.280 --> 00:18:04.480]  或者一個能夠親手屠龍的勇者
[00:18:04.480 --> 00:18:08.480]  他沒有機會去拆穿這個世界的騙局
[00:18:08.480 --> 00:18:11.480]  也沒有能力去反擊一些誣衊他的人
[00:18:11.480 --> 00:18:15.880]  更加沒有權力去摧毀一些虛假的偶像
[00:18:15.880 --> 00:18:19.080]  達爾利只不過是在這裡祈禱
[00:18:19.080 --> 00:18:20.880]  先強調
[00:18:20.880 --> 00:18:21.880]  達爾利
[00:18:21.880 --> 00:18:25.080]  失跪在他神面前
[00:18:25.080 --> 00:18:26.680]  禱告感謝
[00:18:26.680 --> 00:18:27.880]  如素常一樣
[00:18:27.880 --> 00:18:29.880]  丁子輩
[00:18:29.880 --> 00:18:31.880]  正典聖經裡面告訴我們
[00:18:31.880 --> 00:18:36.280]  達爾利只不過是做一些很普通很普通
[00:18:36.280 --> 00:18:37.880]  很基本的事情
[00:18:37.880 --> 00:18:39.880]  他是一些很重要的事情
[00:18:40.280 --> 00:18:42.280]  沒有任何的花巧
[00:18:42.280 --> 00:18:44.280]  沒有任何的霸氣
[00:18:44.280 --> 00:18:45.880]  也沒有什麼攻擊力
[00:18:45.880 --> 00:18:48.480]  甚至面對這個世界
[00:18:48.480 --> 00:18:50.480]  似乎沒有什麼直接的影響力
[00:18:50.480 --> 00:18:53.480]  達爾利只不過是在這裡祈禱
[00:18:53.480 --> 00:18:55.480]  不過
[00:18:55.480 --> 00:18:56.080]  其實
[00:18:56.080 --> 00:19:00.480]  單單去堅持去祈禱
[00:19:00.480 --> 00:19:04.080]  堅持去做一些很基本的事情
[00:19:04.080 --> 00:19:05.680]  做好它
[00:19:05.680 --> 00:19:06.680]  繼續做
[00:19:06.680 --> 00:19:08.080]  依然去做
[00:19:08.680 --> 00:19:12.080]  就已經是一件非常了不起的事情
[00:19:12.080 --> 00:19:15.680]  親愛的丁子輩
[00:19:15.680 --> 00:19:16.680]  真人
[00:19:16.680 --> 00:19:19.280]  正典聖經裡面的達爾利
[00:19:19.280 --> 00:19:20.680]  他的祈禱
[00:19:20.680 --> 00:19:22.280]  一個很普普通通
[00:19:22.280 --> 00:19:24.480]  平平凡凡的祈禱
[00:19:24.480 --> 00:19:28.280]  卻是一件充滿著巨大震撼力的事情
[00:19:28.280 --> 00:19:31.280]  我不是說祈禱本身有多厲害
[00:19:31.280 --> 00:19:32.080]  或者說
[00:19:32.080 --> 00:19:35.080]  達爾利祈禱之後有什麼奇妙的神蹟發生
[00:19:35.080 --> 00:19:36.280]  而是說
[00:19:36.280 --> 00:19:39.280]  我們單單去堅持
[00:19:39.280 --> 00:19:41.080]  安於素上
[00:19:41.080 --> 00:19:44.080]  去做一些平日我們去做的事情
[00:19:44.080 --> 00:19:46.080]  一些很正確
[00:19:46.080 --> 00:19:47.480]  很堅定的事情
[00:19:47.480 --> 00:19:48.480]  我們
[00:19:48.480 --> 00:19:50.880]  只要是我們去堅持去做
[00:19:50.880 --> 00:19:54.080]  本來就是一件非常震撼的事情
[00:19:54.080 --> 00:20:00.680]  如果你去看正典裡面的大理書第六章
[00:20:00.680 --> 00:20:01.680]  你會發現
[00:20:01.680 --> 00:20:03.280]  其實達爾利本身這個人
[00:20:03.280 --> 00:20:05.080]  他流露出來的生命
[00:20:05.080 --> 00:20:09.480]  本來就是令到皇上是讚嘆不已的
[00:20:09.480 --> 00:20:11.480]  聖經裡面記載
[00:20:11.480 --> 00:20:12.680]  就是
[00:20:12.680 --> 00:20:14.680]  誣衊達爾利的人對皇說
[00:20:14.680 --> 00:20:15.480]  王啊
[00:20:15.480 --> 00:20:18.680]  那被老子猶太人中的達爾利不理你
[00:20:18.680 --> 00:20:21.080]  不遵守蓋章的禁令
[00:20:21.080 --> 00:20:23.080]  他竟一日三次祈禱
[00:20:23.080 --> 00:20:24.280]  聖經裡面說
[00:20:24.280 --> 00:20:27.280]  王聽見這話就甚愁煩
[00:20:27.280 --> 00:20:29.280]  一心要救達爾利
[00:20:29.280 --> 00:20:30.880]  籌劃拯救他
[00:20:30.880 --> 00:20:32.280]  直到日落的時候
[00:20:32.280 --> 00:20:33.880]  我們問
[00:20:33.880 --> 00:20:35.880]  究竟達爾利做了什麼
[00:20:35.880 --> 00:20:39.680]  連波斯的皇帝都能夠被說服
[00:20:39.680 --> 00:20:42.880]  不是去靠屠龍
[00:20:42.880 --> 00:20:45.280]  也不是靠破案
[00:20:45.280 --> 00:20:47.480]  而是一些很基本
[00:20:47.480 --> 00:20:48.880]  很微小
[00:20:48.880 --> 00:20:52.880]  很堅持去做一些信仰的行動
[00:20:52.880 --> 00:20:54.680]  丁子妹
[00:20:54.680 --> 00:20:56.880]  在這個世界裡面
[00:20:56.880 --> 00:20:59.680]  你堅持你的信仰
[00:20:59.680 --> 00:21:02.680]  已經是一件很震撼的事情
[00:21:03.280 --> 00:21:05.280]  你不需要去殺掉一條龍
[00:21:05.280 --> 00:21:09.280]  也不需要去英雄的去拆毀偶像
[00:21:09.280 --> 00:21:11.280]  不需要做一些很特別的事情
[00:21:11.280 --> 00:21:18.680]  你單單的去堅持做一些很微小而正確的事情
[00:21:18.680 --> 00:21:21.680]  已經比殺掉一條龍更加厲害
[00:21:21.680 --> 00:21:24.280]  或者
[00:21:24.280 --> 00:21:27.280]  這成為我們今年農年的方向
[00:21:27.280 --> 00:21:29.880]  農年提醒我們
[00:21:29.880 --> 00:21:32.680]  其實我們一直都和一些不存在
[00:21:32.680 --> 00:21:33.680]  不真實
[00:21:33.680 --> 00:21:36.680]  虛構的事情共存
[00:21:36.680 --> 00:21:39.280]  明明並沒有存在過
[00:21:39.280 --> 00:21:42.680]  世上的人卻去信奉它為最尊貴的東西
[00:21:42.680 --> 00:21:45.080]  明明不是真相
[00:21:45.080 --> 00:21:47.280]  竟然沒有人將它一語道破
[00:21:47.280 --> 00:21:49.680]  明明是一個謊言
[00:21:49.680 --> 00:21:51.480]  卻每天好像真理一樣
[00:21:51.480 --> 00:21:53.480]  被大事來宣揚
[00:21:53.480 --> 00:21:54.880]  丁子妹
[00:21:54.880 --> 00:21:57.280]  我們活在一個這樣的世界裡面
[00:21:57.280 --> 00:21:59.280]  一直都在這個世界裡面
[00:21:59.280 --> 00:22:00.280]  好幾百年
[00:22:00.280 --> 00:22:01.480]  好幾千年
[00:22:02.480 --> 00:22:03.480]  先不說早前
[00:22:03.480 --> 00:22:06.480]  恆大的爛尾樓清盤破產
[00:22:06.480 --> 00:22:09.480]  或者幾年前在紅隧裡面大賣廣告
[00:22:09.480 --> 00:22:12.480]  那個叫人投資的JPLEX廣告
[00:22:12.480 --> 00:22:14.080]  或者幾十年前
[00:22:14.080 --> 00:22:15.080]  金手指
[00:22:15.080 --> 00:22:16.480]  佳寧集團
[00:22:16.480 --> 00:22:19.480]  還有很多假雞蛋
[00:22:19.480 --> 00:22:20.080]  毒奶粉
[00:22:20.080 --> 00:22:21.480]  A貨手袋那些東西
[00:22:21.480 --> 00:22:25.280]  這些虛假不存在的東西
[00:22:25.280 --> 00:22:28.480]  一直都在這裡肆無忌憚的存在
[00:22:28.480 --> 00:22:31.080]  丁子妹
[00:22:31.080 --> 00:22:32.080]  你知道嗎
[00:22:32.080 --> 00:22:34.080]  世上最龐大
[00:22:34.080 --> 00:22:35.480]  最虛假
[00:22:35.480 --> 00:22:38.080]  最不真實的存在是什麼東西
[00:22:38.080 --> 00:22:40.480]  不是某一個集團
[00:22:40.480 --> 00:22:42.080]  也不是某一個政權
[00:22:42.080 --> 00:22:45.480]  而是這個世界裡面的黑暗勢力
[00:22:45.480 --> 00:22:49.080]  世上我們稱之為Nothingness
[00:22:49.080 --> 00:22:50.480]  虛無
[00:22:50.480 --> 00:22:52.480]  為什麼叫做Nothingness
[00:22:52.480 --> 00:22:54.080]  因為這些東西
[00:22:54.080 --> 00:22:56.480]  明明上帝沒有創造出來
[00:22:56.480 --> 00:22:59.480]  明明不是天賦世界的一部分
[00:22:59.480 --> 00:23:01.880]  但它竟然在世界裡面
[00:23:01.880 --> 00:23:03.880]  很猖狂的存在
[00:23:03.880 --> 00:23:07.880]  但這些不存在的東西
[00:23:07.880 --> 00:23:09.880]  依然是不存在的
[00:23:09.880 --> 00:23:11.880]  無論它多麼的猖狂
[00:23:11.880 --> 00:23:13.880]  最終最終
[00:23:13.880 --> 00:23:15.880]  在天賦上帝永恆的角度裡面
[00:23:15.880 --> 00:23:18.880]  它依然是一些沒有存在過的東西
[00:23:18.880 --> 00:23:20.880]  因此我們相信
[00:23:20.880 --> 00:23:22.880]  黑暗終要過去
[00:23:22.880 --> 00:23:24.880]  黑暗終要過去
[00:23:24.880 --> 00:23:26.880]  丁子妹
[00:23:26.880 --> 00:23:29.880]  在這個Nothingness的世界裡面
[00:23:29.880 --> 00:23:31.880]  你卻要堅持
[00:23:31.880 --> 00:23:33.880]  去做一些真實的事情
[00:23:33.880 --> 00:23:36.880]  一些合乎真理的事情
[00:23:36.880 --> 00:23:38.880]  一些具體
[00:23:38.880 --> 00:23:40.880]  雖然微小
[00:23:40.880 --> 00:23:42.880]  卻是真實的事情
[00:23:42.880 --> 00:23:44.880]  在這樣的一個時代裡面
[00:23:44.880 --> 00:23:47.880]  我們這些小小的真實的行為
[00:23:47.880 --> 00:23:50.880]  正正顯出它無比的價值
[00:23:50.880 --> 00:23:53.880]  正如我之前在家書裡面提過
[00:23:53.880 --> 00:23:56.880]  我年初生病的時候
[00:23:56.880 --> 00:23:59.880]  發現我們原來很簡單
[00:23:59.880 --> 00:24:02.880]  去完成一些很基本的事情
[00:24:02.880 --> 00:24:04.880]  就是完成了一件事情
[00:24:04.880 --> 00:24:08.880]  所以我們學習的
[00:24:08.880 --> 00:24:10.880]  來做好
[00:24:10.880 --> 00:24:13.880]  每一件我們可以做好的事情
[00:24:13.880 --> 00:24:15.880]  無論在我們的信仰
[00:24:15.880 --> 00:24:17.880]  或者我們教會
[00:24:17.880 --> 00:24:21.880]  因此今年我們Full Church
[00:24:21.880 --> 00:24:23.880]  是一個很重要的主題
[00:24:23.880 --> 00:24:27.880]  讓我們成為一間真正好的教會
[00:24:27.880 --> 00:24:32.880]  一間好的教會就是一間好的教會
[00:24:32.880 --> 00:24:34.880]  這間好的教會
[00:24:34.880 --> 00:24:35.880]  面對著一個
[00:24:35.880 --> 00:24:38.880]  今日香港風高浪急的時代裡面
[00:24:38.880 --> 00:24:41.880]  一個好的教會的存在
[00:24:41.880 --> 00:24:44.880]  正正是好像一個明光一樣
[00:24:44.880 --> 00:24:47.880]  能夠抵擋很多事情
[00:24:47.880 --> 00:24:48.880]  今日的香港
[00:24:48.880 --> 00:24:50.880]  面對著很多的低迷
[00:24:50.880 --> 00:24:52.880]  香港的教會也是一樣
[00:24:52.880 --> 00:24:55.880]  但是一間真真實實
[00:24:55.880 --> 00:24:56.880]  做實事
[00:24:56.880 --> 00:24:58.880]  一間好的教會
[00:24:58.880 --> 00:25:00.880]  一間能夠願意
[00:25:00.880 --> 00:25:03.880]  真實地付出去禱告
[00:25:03.880 --> 00:25:06.880]  真實地彼此相愛的教會
[00:25:06.880 --> 00:25:09.880]  一個能夠真正付出愛心的教會
[00:25:09.880 --> 00:25:11.880]  一個這樣的教會
[00:25:11.880 --> 00:25:14.880]  正正是一個很堅固
[00:25:14.880 --> 00:25:16.880]  不破的教會
[00:25:16.880 --> 00:25:19.880]  讓這間真實的教會
[00:25:19.880 --> 00:25:20.880]  繼續的存在
[00:25:20.880 --> 00:25:21.880]  讓我們今日
[00:25:21.880 --> 00:25:23.880]  能夠在龍年裡面
[00:25:23.880 --> 00:25:25.880]  成為一個好的教會
[00:25:25.880 --> 00:25:26.880]  弟兄姊妹
[00:25:26.880 --> 00:25:28.880]  就讓在龍年裡面
[00:25:28.880 --> 00:25:30.880]  我們一齊的
[00:25:30.880 --> 00:25:33.880]  真真實實的去堅持
[00:25:33.880 --> 00:25:35.880]  做一些真正的事情
[00:25:35.880 --> 00:25:36.880]  讓我們留堂
[00:25:36.880 --> 00:25:39.880]  成為一個真真正正好的教會
[00:25:39.880 --> 00:25:41.880]  這是一個很好的教會
[00:25:41.880 --> 00:25:43.880]  (字幕製作/時間軸:秋月AutumnMoon)

