
[00:00:00.000 --> 00:00:02.000]  好 等待節目平安
[00:22:01.000 --> 00:22:03.000]  你可以這樣去祝他順風
[00:22:03.000 --> 00:22:04.000]  你說
[00:22:04.000 --> 00:22:08.000]  我祝你要去天父那裡
[00:22:08.000 --> 00:22:10.000]  加油
[00:22:10.000 --> 00:22:11.000]  真人
[00:22:11.000 --> 00:22:13.000]  無論你去英國
[00:22:13.000 --> 00:22:15.000]  你去北美
[00:22:15.000 --> 00:22:16.000]  在香港也好
[00:22:16.000 --> 00:22:20.000]  我們都是向天父那裡
[00:22:20.000 --> 00:22:24.000]  就像一個很大型的郵輪
[00:22:24.000 --> 00:22:26.000]  這個世界就像一個郵輪一樣
[00:22:26.000 --> 00:22:28.000]  裡面有很多不同的事情發生
[00:22:28.000 --> 00:22:31.000]  有些人在畫畫
[00:22:31.000 --> 00:22:33.000]  有些人在聊天
[00:22:33.000 --> 00:22:35.000]  有些人在跳舞
[00:22:35.000 --> 00:22:36.000]  在吃東西
[00:22:36.000 --> 00:22:37.000]  在吃自助餐
[00:22:37.000 --> 00:22:38.000]  在睡覺
[00:22:38.000 --> 00:22:40.000]  船裡面有很多不同的活動
[00:22:40.000 --> 00:22:44.000]  但這艘船只有一個終極的方向
[00:22:44.000 --> 00:22:47.000]  就是往天父上帝那裡去
[00:22:47.000 --> 00:22:51.000]  耶穌基督正正帶領著我們這個世界
[00:22:51.000 --> 00:22:54.000]  往天父上帝那裡去
[00:22:54.000 --> 00:22:55.000]  或者裡面有很多人
[00:22:55.000 --> 00:22:57.000]  很多的詭計
[00:22:57.000 --> 00:22:59.000]  很多的問題
[00:22:59.000 --> 00:23:00.000]  我解決不了
[00:23:00.000 --> 00:23:01.000]  我不懂得解決
[00:23:01.000 --> 00:23:03.000]  但我知道這艘船
[00:23:03.000 --> 00:23:07.000]  最後還是往天父上帝那裡去
[00:23:07.000 --> 00:23:10.000]  在我們人生的旅程裡
[00:23:10.000 --> 00:23:11.000]  正是這樣
[00:23:11.000 --> 00:23:14.000]  所以我們面對我們的生命
[00:23:14.000 --> 00:23:16.000]  面對我們的社會的時候
[00:23:16.000 --> 00:23:18.000]  我們很清楚的第二句話
[00:23:18.000 --> 00:23:23.000]  我們是去天父上帝那裡
[00:23:23.000 --> 00:23:25.000]  最後我們看到經文裡
[00:23:25.000 --> 00:23:28.000]  一個最後更加重要的一點
[00:23:28.000 --> 00:23:29.000]  經文裡這樣說
[00:23:29.000 --> 00:23:31.000]  第十四章二到五節
[00:23:31.000 --> 00:23:34.000]  在乎的家裡有很多住處
[00:23:34.000 --> 00:23:36.000]  若是沒有我就早已告訴你們
[00:23:36.000 --> 00:23:39.000]  去完之後你們要給地方去
[00:23:39.000 --> 00:23:42.000]  然後突然多瑪就走出來
[00:23:42.000 --> 00:23:43.000]  他就說
[00:23:43.000 --> 00:23:47.000]  主啊我們不知道你往哪裡去
[00:23:47.000 --> 00:23:50.000]  怎麼知道那條路呢
[00:23:50.000 --> 00:23:53.000]  一個很重要的問題
[00:23:53.000 --> 00:23:56.000]  帶出一個很重要的答案
[00:23:56.000 --> 00:23:58.000]  多瑪去問耶穌
[00:23:58.000 --> 00:24:00.000]  主啊我們不知道你往哪裡去
[00:24:00.000 --> 00:24:02.000]  怎麼找到那條路的時候
[00:24:02.000 --> 00:24:03.000]  耶穌說了什麼
[00:24:03.000 --> 00:24:05.000]  耶穌對多瑪說
[00:24:05.000 --> 00:24:07.000]  我就是道路
[00:24:07.000 --> 00:24:10.000]  真理 生命
[00:24:10.000 --> 00:24:14.000]  耶穌基督就是那條道路
[00:24:14.000 --> 00:24:19.000]  耶穌就是那條通往父上帝那裡去的道路
[00:24:19.000 --> 00:24:24.000]  我們能夠面對未來的那條道路
[00:24:24.000 --> 00:24:30.000]  耶穌的道路不單單是我們福音橋的神人關係那條橋
[00:24:30.000 --> 00:24:34.000]  耶穌的道路不是純粹一個得救的方法
[00:24:34.000 --> 00:24:38.000]  一個拯救的竅門秘訣
[00:24:38.000 --> 00:24:41.000]  耶穌基督是道路
[00:24:41.000 --> 00:24:48.000]  因為祂是我們人生一步一步向前的依據
[00:24:48.000 --> 00:24:53.000]  耶穌更加是你面對未來的那個依靠
[00:24:53.000 --> 00:24:56.000]  面對著社會年代變遷的時候
[00:24:56.000 --> 00:25:01.000]  我們可以去尋求那個腳踪
[00:25:01.000 --> 00:25:06.000]  我想說的是今天我想重新去思考這句話
[00:25:06.000 --> 00:25:11.000]  這句話不是純粹一句屬靈靈修的說話
[00:25:11.000 --> 00:25:17.000]  而是一個更加闊的社會歷史意義層面的一句話
[00:25:17.000 --> 00:25:21.000]  因為耶穌基督是道路
[00:25:21.000 --> 00:25:28.000]  因為耶穌基督是未來我們能夠做的
[00:25:28.000 --> 00:25:32.000]  我們就是要去跟隨這個道路
[00:25:32.000 --> 00:25:36.000]  跟隨耶穌
[00:25:36.000 --> 00:25:40.000]  我大概說出一個圖畫
[00:25:40.000 --> 00:25:45.000]  這幾年讀神學裡我對主在來這句圖畫
[00:25:45.000 --> 00:25:48.000]  我不知道你怎麼想主在來這句圖畫怎麼畫
[00:25:48.000 --> 00:25:51.000]  主在來可能有個雲
[00:25:51.000 --> 00:25:55.000]  然後有耶穌就這樣回來
[00:25:55.000 --> 00:25:57.000]  我就不是
[00:25:57.000 --> 00:26:00.000]  對我來說主在來不是從上而下
[00:26:00.000 --> 00:26:02.000]  在IFC跳下來
[00:26:02.000 --> 00:26:06.000]  而是耶穌基督在將來
[00:26:06.000 --> 00:26:08.000]  在未來那裡
[00:26:08.000 --> 00:26:10.000]  在時間線那裡
[00:26:10.000 --> 00:26:14.000]  從未來跑過來我們現在那裡
[00:26:14.000 --> 00:26:19.000]  這幾年裡我一直想像理解主在來的圖畫
[00:26:19.000 --> 00:26:21.000]  耶穌基督在未來
[00:26:21.000 --> 00:26:25.000]  迎向著我們直奔跑過來
[00:26:25.000 --> 00:26:27.000]  我想過不說這個例子
[00:26:27.000 --> 00:26:28.000]  但我還是說吧
[00:26:28.000 --> 00:26:30.000]  因為很多人都不明白
[00:26:30.000 --> 00:26:33.000]  如果跟我差不多年紀的話就應該明白
[00:26:33.000 --> 00:26:34.000]  大家有沒有
[00:26:34.000 --> 00:26:37.000]  我不是看你
[00:26:37.000 --> 00:26:42.000]  如果你有看龍珠第17期的話
[00:26:42.000 --> 00:26:47.000]  那時候悟空已經死了
[00:26:47.000 --> 00:26:49.000]  他在蛇島上正在回來
[00:26:49.000 --> 00:26:50.000]  不知道大家記不記得
[00:26:50.000 --> 00:26:52.000]  頭好像跟我差不多年紀大
[00:26:52.000 --> 00:26:55.000]  悟空對比達之前那場
[00:26:55.000 --> 00:26:56.000]  你不明白就算了
[00:26:56.000 --> 00:26:57.000]  你跳過去吧
[00:26:57.000 --> 00:27:02.000]  耶穌將要在蛇島上正在跑回來那一刻
[00:27:02.000 --> 00:27:04.000]  我小時候覺得很難忘
[00:27:04.000 --> 00:27:09.000]  悟空正在回來
[00:27:09.000 --> 00:27:14.000]  悟空不斷在飛回來救他們
[00:27:14.000 --> 00:27:15.000]  主耶穌都一樣
[00:27:15.000 --> 00:27:17.000]  主耶穌在未來那裡
[00:27:17.000 --> 00:27:23.000]  正在未來那裡直奔回來
[00:27:23.000 --> 00:27:26.000]  耶穌基督是未來的主
[00:27:26.000 --> 00:27:30.000]  祂在未來那裡回來
[00:27:30.000 --> 00:27:33.000]  而我們今天站在現在這個點
[00:27:33.000 --> 00:27:36.000]  我們要做的是面對著這個未來
[00:27:36.000 --> 00:27:38.000]  去迎向祂
[00:27:38.000 --> 00:27:40.000]  去跟隨祂
[00:27:40.000 --> 00:27:45.000]  去踏進這個走向未來的腳踵
[00:27:45.000 --> 00:27:49.000]  大概今天我想說的道理就是這幅圖畫
[00:27:49.000 --> 00:27:53.000]  耶穌正在未來那裡飛回來
[00:27:53.000 --> 00:27:57.000]  而我們今天面對著很多困難
[00:27:57.000 --> 00:27:59.000]  很多的困惑
[00:27:59.000 --> 00:28:00.000]  耶穌還沒回來
[00:28:00.000 --> 00:28:02.000]  但我們能夠做的
[00:28:02.000 --> 00:28:05.000]  我們知道天父上帝在最後面
[00:28:05.000 --> 00:28:08.000]  我們今天就是去跟隨主耶穌
[00:28:08.000 --> 00:28:13.000]  去迎向我們的未來
[00:28:13.000 --> 00:28:15.000]  耶穌未來
[00:28:15.000 --> 00:28:18.000]  耶穌基督是我們的道路
[00:28:18.000 --> 00:28:23.000]  暗示了一個呼召和跟從的關係
[00:28:23.000 --> 00:28:26.000]  耶穌基督在未來那裡呼召我們
[00:28:26.000 --> 00:28:30.000]  叫我們去一步一步地踏前一步
[00:28:30.000 --> 00:28:34.000]  踏進耶穌基督的未來
[00:28:34.000 --> 00:28:36.000]  耶穌基督在我們面前
[00:28:36.000 --> 00:28:37.000]  在我們前面
[00:28:37.000 --> 00:28:41.000]  在未來那裡呼召我們去跟隨祂
[00:28:41.000 --> 00:28:42.000]  很有趣的
[00:28:42.000 --> 00:28:44.000]  《約翰福音》是一個很有趣的地方
[00:28:44.000 --> 00:28:47.000]  如果你去比較這四本方書的時候
[00:28:47.000 --> 00:28:50.000]  你會發現約翰福音是唯一一本方書
[00:28:50.000 --> 00:28:54.000]  是耶穌沒有呼召過彼得的
[00:28:54.000 --> 00:28:56.000]  其他三本是有呼召彼得的
[00:28:56.000 --> 00:28:59.000]  在祂很早的時間裡
[00:28:59.000 --> 00:29:03.000]  約翰福音在什麼時候呼召彼得呢?
[00:29:03.000 --> 00:29:06.000]  耶穌什麼時候呼召彼得呢?
[00:29:06.000 --> 00:29:12.000]  就是在第21章的時候
[00:29:12.000 --> 00:29:17.000]  當祂快要離別彼得的時候
[00:29:17.000 --> 00:29:20.000]  當耶穌將要離開的時候
[00:29:20.000 --> 00:29:22.000]  耶穌就呼召彼得
[00:29:22.000 --> 00:29:24.000]  叫祂跟隨祂
[00:29:24.000 --> 00:29:27.000]  正正是耶穌將要出發
[00:29:27.000 --> 00:29:31.000]  正正是要在出發之前
[00:29:31.000 --> 00:29:33.000]  耶穌就呼召彼得說
[00:29:33.000 --> 00:29:35.000]  來呀跟隨我
[00:29:35.000 --> 00:29:39.000]  你問為什麼耶穌要在祂離開世界的時候
[00:29:39.000 --> 00:29:43.000]  才呼召彼得跟隨祂呢?
[00:29:43.000 --> 00:29:44.000]  因為
[00:29:44.000 --> 00:29:46.000]  我這樣說
[00:29:46.000 --> 00:29:49.000]  因為耶穌將要離去
[00:29:49.000 --> 00:29:51.000]  並且尚未來臨
[00:29:51.000 --> 00:29:55.000]  面對著這位未來的救主
[00:29:55.000 --> 00:29:58.000]  耶穌對我們每個人說
[00:29:58.000 --> 00:30:00.000]  你要跟從我
[00:30:00.000 --> 00:30:04.000]  跟從我不是純粹是做好一些
[00:30:04.000 --> 00:30:09.000]  靈修道德意義上的跟隨耶穌
[00:30:09.000 --> 00:30:15.000]  你要踏進這個前面未知的未來
[00:30:15.000 --> 00:30:20.000]  去跟隨這位在我們前面的救主
[00:30:20.000 --> 00:30:24.000]  我們要和我們的明天去交手
[00:30:24.000 --> 00:30:28.000]  縱然明天是一隻惡魔也好
[00:30:28.000 --> 00:30:31.000]  我們都需要和明天去交手
[00:30:31.000 --> 00:30:35.000]  因為耶穌在我們的明天等著我們
[00:30:35.000 --> 00:30:38.000]  呼召我們
[00:30:38.000 --> 00:30:39.000]  頂智妹
[00:30:39.000 --> 00:30:44.000]  我們這樣去理解我們的未來
[00:30:44.000 --> 00:30:46.000]  所以第三句話
[00:30:46.000 --> 00:30:50.000]  就是主呀我來
[00:30:50.000 --> 00:30:52.000]  三句話
[00:30:52.000 --> 00:30:55.000]  面對著我們今天的未來
[00:30:55.000 --> 00:30:57.000]  耶穌還沒有回來
[00:30:57.000 --> 00:31:01.000]  我們正在前往天父上帝那裡
[00:31:01.000 --> 00:31:05.000]  還有主呀我來
[00:31:05.000 --> 00:31:08.000]  耶穌當然和我們同在
[00:31:08.000 --> 00:31:14.000]  但這個同在不是一個很穩定的觀念
[00:31:14.000 --> 00:31:18.000]  耶穌的同在和耶穌的離去
[00:31:18.000 --> 00:31:19.000]  我曾經說過這個比喻
[00:31:19.000 --> 00:31:20.000]  我再說一次
[00:31:20.000 --> 00:31:24.000]  其實是正正暗示了我們的跟隨
[00:31:24.000 --> 00:31:27.000]  我們只能夠不斷向前走
[00:31:27.000 --> 00:31:30.000]  去踏進一個未知的未來
[00:31:30.000 --> 00:31:34.000]  去找我們那位救主在未來的腳踏
[00:31:34.000 --> 00:31:39.000]  我們才能夠跟得上他
[00:31:39.000 --> 00:31:41.000]  我也說過這個竹印的比喻
[00:31:41.000 --> 00:31:43.000]  很多不同地方裡
[00:31:43.000 --> 00:31:45.000]  沙灘中的一雙竹印
[00:31:45.000 --> 00:31:47.000]  一雙還是兩雙呢
[00:31:47.000 --> 00:31:50.000]  是一雙自己一個人孤獨地走
[00:31:50.000 --> 00:31:55.000]  還是耶穌背著你走
[00:31:55.000 --> 00:31:57.000]  答案是仍然是一雙竹印
[00:31:57.000 --> 00:32:01.000]  因為我們要跟隨這位在我們前面的耶穌
[00:32:01.000 --> 00:32:03.000]  他在未來那裡
[00:32:03.000 --> 00:32:06.000]  我們一步一步地去跟隨他
[00:32:06.000 --> 00:32:12.000]  去經歷一些他已經知道的未來
[00:32:12.000 --> 00:32:16.000]  我所說的是我們的社會
[00:32:16.000 --> 00:32:19.000]  我們正在面對我們的香港
[00:32:19.000 --> 00:32:22.000]  我們正在面對我們自己的生命
[00:32:22.000 --> 00:32:26.000]  我們正在面對未知的世界的時候
[00:32:26.000 --> 00:32:28.000]  我們的方法是什麼呢
[00:32:28.000 --> 00:32:31.000]  我們的方法仍然是很老套的方法
[00:32:31.000 --> 00:32:35.000]  就是我們要跟隨我們的耶穌
[00:32:35.000 --> 00:32:39.000]  這幾年我自己有一點點體會
[00:32:39.000 --> 00:32:43.000]  三年前 從2019年到今天
[00:32:43.000 --> 00:32:46.000]  最近我有機會去評論自己之前的事情
[00:32:46.000 --> 00:32:51.000]  前幾天跟一對宣教士吃飯
[00:32:51.000 --> 00:32:52.000]  是西人來的
[00:32:52.000 --> 00:32:56.000]  跟他用英文介紹Fold Church
[00:32:56.000 --> 00:32:59.000]  就說我在2019年做了什麼
[00:32:59.000 --> 00:33:00.000]  2020年做了什麼
[00:33:00.000 --> 00:33:04.000]  2021年做了什麼
[00:33:04.000 --> 00:33:09.000]  這幾年裡我們面對很多香港社會的事情
[00:33:09.000 --> 00:33:12.000]  但同時間這些故事
[00:33:12.000 --> 00:33:17.000]  其實都是我自己跟隨耶穌的故事
[00:33:17.000 --> 00:33:20.000]  你自己嘗試去想起來
[00:33:20.000 --> 00:33:24.000]  這幾年裡面你面對社會的事情的時候
[00:33:24.000 --> 00:33:29.000]  其實都是同時間一個你跟隨耶穌的故事
[00:33:29.000 --> 00:33:33.000]  你問我們香港怎麼算呢
[00:33:33.000 --> 00:33:34.000]  我不知道怎麼算
[00:33:34.000 --> 00:33:36.000]  但我知道的就是
[00:33:36.000 --> 00:33:41.000]  你只要去跟隨著耶穌基督這樣走的時候
[00:33:41.000 --> 00:33:46.000]  我們就是這樣去面對今天的香港
[00:33:46.000 --> 00:33:51.000]  或者我們不再相信明天會更好
[00:33:51.000 --> 00:33:55.000]  不過就算我們不能確定明天會更好
[00:33:55.000 --> 00:33:58.000]  有一件事我們可以肯定
[00:33:58.000 --> 00:34:04.000]  我們可以肯定明天會更加接近我們的主耶穌
[00:34:04.000 --> 00:34:09.000]  只要你今天好好地去跟隨主耶穌
[00:34:09.000 --> 00:34:13.000]  明天就比昨天更加接近祂
[00:34:13.000 --> 00:34:18.000]  你就能夠繼續往天父那裡去
[00:34:18.000 --> 00:34:23.000]  怎樣來面對未來呢
[00:34:23.000 --> 00:34:26.000]  真正確定祂還沒回來
[00:34:26.000 --> 00:34:29.000]  我們不會依賴那些同在
[00:34:29.000 --> 00:34:32.000]  耶穌抱著你的安慰那麼簡單
[00:34:32.000 --> 00:34:35.000]  我們知道我們無論怎樣都好
[00:34:35.000 --> 00:34:39.000]  整個世界都是向著天父上帝那裡
[00:34:39.000 --> 00:34:43.000]  我們唯有跟隨主耶穌
[00:34:43.000 --> 00:34:47.000]  來繼續面對我們未知的未來
[00:34:47.000 --> 00:34:50.000]  這個可能充滿惡魔的未來
[00:34:50.000 --> 00:34:54.000]  待會我們會唱一首詩歌
[00:34:54.000 --> 00:34:57.000]  是我特意叫勁拜隊去唱的一首詩歌
[00:34:57.000 --> 00:35:00.000]  這首詩歌的歌名其實是很傳統的歌
[00:35:00.000 --> 00:35:04.000]  叫做《I Come to Thee》
[00:35:04.000 --> 00:35:07.000]  中文叫做《耶穌我來就你》
[00:35:07.000 --> 00:35:10.000]  一首很古老的詩歌
[00:35:10.000 --> 00:35:15.000]  這首詩歌正正是一種我們對於上帝耶穌的回應
[00:35:15.000 --> 00:35:19.000]  主啊 我來 我來緊
[00:35:19.000 --> 00:35:22.000]  祢在未來等著我們
[00:35:22.000 --> 00:35:27.000]  讓我一步一步跟隨祢去踏進未知的未來
[00:35:27.000 --> 00:35:32.000]  讓我願意的去跟隨祢 我來就祢
[00:35:32.000 --> 00:35:36.000]  我們一起祈禱
[00:35:36.000 --> 00:35:42.000]  主啊 我們知道祢是那位未來的救主
[00:35:42.000 --> 00:35:44.000]  祢雖然還沒回來
[00:35:44.000 --> 00:35:50.000]  但是祢在未來那裡一直呼喚我們去跟隨祢
[00:35:50.000 --> 00:35:54.000]  救主祢賜給我們力量去面對今天
[00:35:54.000 --> 00:36:01.000]  讓我們能夠有信心去踏出 跨過 踏進未知的未來
[00:36:01.000 --> 00:36:05.000]  我們不知道這個疫情的政策何時完結
[00:36:05.000 --> 00:36:10.000]  我們不知道我們教會能夠在香港這個地方裡
[00:36:10.000 --> 00:36:12.000]  可以仍然有多久
[00:36:12.000 --> 00:36:15.000]  我們不知道我們自己的生命裡
[00:36:15.000 --> 00:36:18.000]  明年離開香港之後有什麼打算
[00:36:18.000 --> 00:36:22.000]  我們不知道當我們今天在一個新地方裡的時候
[00:36:22.000 --> 00:36:24.000]  可以做什麼
[00:36:24.000 --> 00:36:26.000]  我們不知道我們留在香港
[00:36:26.000 --> 00:36:28.000]  祢會怎樣使用我們
[00:36:28.000 --> 00:36:30.000]  大主啊 我來就祢
[00:36:30.000 --> 00:36:33.000]  我們願意來奔向祢
[00:36:33.000 --> 00:36:38.000]  勇敢的去跟隨祢的腳踏進一個未知的未來
[00:36:38.000 --> 00:36:41.000]  求祢的聖靈在當中引導我們
[00:36:41.000 --> 00:36:44.000]  祢曾經在裡面跟我們說
[00:36:44.000 --> 00:36:46.000]  祢賜禱告給我們
[00:36:46.000 --> 00:36:48.000]  讓我們能夠去呼求祢
[00:36:48.000 --> 00:36:50.000]  祢賜聖靈給我們
[00:36:50.000 --> 00:36:52.000]  讓我們能夠感應到祢
[00:36:52.000 --> 00:36:56.000]  祢賜彼此相愛的群體給我們
[00:36:56.000 --> 00:37:00.000]  讓我們可以不是孤單地面對未來
[00:37:00.000 --> 00:37:03.000]  求主祢幫我們留堂的頂尖妹
[00:37:03.000 --> 00:37:06.000]  無論在香港 在不同的地方裡
[00:37:06.000 --> 00:37:09.000]  我們一起勇敢地面向未來
[00:37:09.000 --> 00:37:11.000]  因為未來有祢的時候
[00:37:11.000 --> 00:37:13.000]  我們知道我們有盼望
[00:37:13.000 --> 00:37:16.000]  我們感謝祢 馮春永求 阿門
[00:37:16.000 --> 00:37:18.000]  (CC字幕製作:貝爾)

