
[00:00:00.000 --> 00:00:02.960]  第一天的早上平安
[00:20:17.400 --> 00:20:19.560]  我想這樣的轉向
[00:20:19.560 --> 00:20:21.880]  正是我們這群基督徒
[00:20:21.880 --> 00:20:24.440]  很需要學習的地方
[00:20:24.440 --> 00:20:28.360]  如果我們只看著那些很困苦的東西
[00:20:28.360 --> 00:20:30.960]  然後不斷希望上帝介入
[00:20:30.960 --> 00:20:31.560]  幫助
[00:20:31.560 --> 00:20:33.120]  然後又好像私人一樣
[00:20:33.120 --> 00:20:34.600]  覺得當上帝不回應的時候
[00:20:34.600 --> 00:20:36.320]  祂就不在的話
[00:20:36.320 --> 00:20:38.120]  我們永遠都經歷不到
[00:20:38.120 --> 00:20:41.280]  真正遇見上帝的那種
[00:20:41.280 --> 00:20:45.680]  被安慰的那種感覺
[00:20:45.680 --> 00:20:47.280]  上帝的同在
[00:20:47.280 --> 00:20:48.680]  可能這樣說
[00:20:48.680 --> 00:20:50.800]  有一點抽象
[00:20:50.800 --> 00:20:54.800]  但今天正正也是聖餐的日子
[00:20:54.800 --> 00:20:56.960]  我想聖餐的餅和杯
[00:20:56.960 --> 00:20:59.400]  正正是最好地去說明
[00:20:59.400 --> 00:21:01.680]  上帝怎樣與我們同在
[00:21:01.680 --> 00:21:02.760]  是可以摸得到
[00:21:02.760 --> 00:21:04.040]  可以看得到
[00:21:04.040 --> 00:21:06.680]  也是一個群體一同領受
[00:21:06.680 --> 00:21:09.520]  甚至我們可以說是風雨不改
[00:21:09.520 --> 00:21:12.200]  就算你今天的情況是怎樣也好
[00:21:12.200 --> 00:21:15.000]  上帝依然透過很多不同的東西
[00:21:15.000 --> 00:21:16.080]  去跟我們說
[00:21:16.080 --> 00:21:18.200]  祂依然與我們同在
[00:21:18.200 --> 00:21:20.120]  願意我們都是這樣去學習
[00:21:20.120 --> 00:21:22.080]  這樣去觀看
[00:21:22.080 --> 00:21:23.440]  以致我們的心
[00:21:23.440 --> 00:21:25.040]  可以遇見這位上帝
[00:21:25.040 --> 00:21:26.880]  給祂的安慰
[00:21:26.880 --> 00:21:28.880]  我們有個祈禱
[00:21:28.880 --> 00:21:39.480]  (祈禱)
[00:21:39.480 --> 00:21:41.080]  耶穌我們感謝祢
[00:21:41.080 --> 00:21:44.160]  因為祢十字架上的呼喊
[00:21:44.160 --> 00:21:46.240]  祢正正是要跟我們這一班
[00:21:46.240 --> 00:21:48.160]  跟從祢的人說
[00:21:48.160 --> 00:21:50.760]  就算我們今天所遇見的困難
[00:21:50.760 --> 00:21:52.240]  有多大也好
[00:21:52.240 --> 00:21:54.560]  祢在十字架上依然宣告
[00:21:54.560 --> 00:21:56.560]  上帝與你同在
[00:21:56.560 --> 00:21:57.400]  所以我們今天
[00:21:57.400 --> 00:21:59.880]  看著你這個十字架的時候
[00:21:59.880 --> 00:22:01.600]  我們都能夠宣告
[00:22:01.600 --> 00:22:04.080]  上帝與我們同在
[00:22:04.080 --> 00:22:06.000]  上帝在我們的困難裏面
[00:22:06.000 --> 00:22:08.600]  在我們很多幽暗的裏面
[00:22:08.600 --> 00:22:10.240]  就是求祢開我們的眼睛
[00:22:10.240 --> 00:22:12.680]  轉變我們的心思意念
[00:22:12.680 --> 00:22:15.760]  讓我們看到祢自己的同在
[00:22:15.760 --> 00:22:18.680]  讓我們的心選擇向祢
[00:22:18.680 --> 00:22:21.760]  就是以致我們無論順境逆境也好
[00:22:21.760 --> 00:22:23.920]  我們都能夠向祢發出
[00:22:23.920 --> 00:22:25.560]  讚美的聲音
[00:22:25.560 --> 00:22:28.040]  不是因為你做了什麼
[00:22:28.040 --> 00:22:29.960]  而是因為我們的心
[00:22:29.960 --> 00:22:31.920]  單單要歸向祢
[00:22:31.920 --> 00:22:33.960]  求祢這樣幫助我們
[00:22:33.960 --> 00:22:35.720]  幫助我們這樣遇見祢
[00:22:35.720 --> 00:22:36.520]  我們這樣禱告
[00:22:36.520 --> 00:22:38.040]  奉主耶穌基督的名號
[00:22:38.040 --> 00:22:40.040]  阿們

