
[00:00:00.000 --> 00:00:02.640]  這兩個月的閱題是減
[00:21:44.080 --> 00:21:50.080]  希望門徒對耶穌再來更有把握
[00:21:50.080 --> 00:21:52.080]  面對前路
[00:21:52.080 --> 00:21:55.080]  面對我們繼續走的那條路
[00:21:55.080 --> 00:21:57.080]  我們可能會有很多掙扎
[00:21:57.080 --> 00:22:02.080]  我們自己又會不會有不安在裏面呢
[00:22:02.080 --> 00:22:05.080]  為我們新的生活感到不安
[00:22:05.080 --> 00:22:10.080]  有些頂姐妹可能計劃將來去到另一個地方
[00:22:10.080 --> 00:22:12.080]  可能在預備的時候
[00:22:12.080 --> 00:22:15.080]  未知地感到不安
[00:22:15.080 --> 00:22:20.080]  可能因為身邊失去一些你很重視的人
[00:22:20.080 --> 00:22:22.080]  你有一個新的環境
[00:22:22.080 --> 00:22:24.080]  你感到不安
[00:22:24.080 --> 00:22:26.080]  為一些解決不了的困難不安
[00:22:26.080 --> 00:22:28.080]  或者你現在經歷著
[00:22:28.080 --> 00:22:32.080]  每一天都要經歷的事情不安
[00:22:32.080 --> 00:22:37.080]  在這半年我自己都經歷了一個很不安的階段
[00:22:37.080 --> 00:22:41.080]  雖然有時我出來時經常嘻嘻哈哈
[00:22:41.080 --> 00:22:43.080]  但其實有時我的內心是非常不安
[00:22:43.080 --> 00:22:46.080]  但亦不代表我笑是很假的
[00:22:46.080 --> 00:22:48.080]  很矛盾的人就是這樣
[00:22:48.080 --> 00:22:51.080]  我笑得來其實有時都很不安
[00:22:51.080 --> 00:22:55.080]  我為何在經歷一個很不安的階段呢
[00:22:55.080 --> 00:22:57.080]  今天很開心
[00:22:57.080 --> 00:23:00.080]  是我在流唐第一次講道服事
[00:23:00.080 --> 00:23:07.080]  我估計是流唐第一次有兩位港元一起講道
[00:23:07.080 --> 00:23:11.080]  不是在這裡
[00:23:11.080 --> 00:23:15.080]  因為帶了肚子裡的BB一起講
[00:23:15.080 --> 00:23:17.080]  看不出來
[00:23:17.080 --> 00:23:19.080]  很開心
[00:23:19.080 --> 00:23:21.080]  孕婦是最開心的
[00:23:21.080 --> 00:23:23.080]  看不出來
[00:23:24.080 --> 00:23:25.080]  是
[00:23:25.080 --> 00:23:30.080]  帶了BB一起講
[00:23:30.080 --> 00:23:32.080]  不過在過去半年
[00:23:32.080 --> 00:23:35.080]  我的心情是情是語
[00:23:35.080 --> 00:23:37.080]  我記得第一次
[00:23:37.080 --> 00:23:40.080]  第一天知道有了的時候
[00:23:40.080 --> 00:23:42.080]  要回少祖
[00:23:42.080 --> 00:23:44.080]  我自己撈不到的時候
[00:23:44.080 --> 00:23:45.080]  我就跟我的祖先說
[00:23:45.080 --> 00:23:46.080]  我什麼都說
[00:23:46.080 --> 00:23:47.080]  我就跟我的祖先說
[00:23:47.080 --> 00:23:49.080]  然後他們就大叫
[00:23:49.080 --> 00:23:50.080]  哇
[00:23:50.080 --> 00:23:52.080]  哇一聲
[00:23:52.080 --> 00:23:53.080]  嚇到我
[00:23:53.080 --> 00:23:54.080]  然後很開心
[00:23:54.080 --> 00:23:56.080]  他們自己很開心
[00:23:56.080 --> 00:23:58.080]  但是我也開心的
[00:23:58.080 --> 00:23:59.080]  看到他們很開心
[00:23:59.080 --> 00:24:00.080]  我覺得很開心
[00:24:00.080 --> 00:24:02.080]  但不是因為我自己很開心而很開心
[00:24:02.080 --> 00:24:03.080]  不知道你明不明白
[00:24:03.080 --> 00:24:05.080]  你看到別人笑
[00:24:05.080 --> 00:24:06.080]  你會覺得很開心
[00:24:06.080 --> 00:24:08.080]  整個氣氛
[00:24:08.080 --> 00:24:11.080]  但不是內心湧出來的那種開心
[00:24:11.080 --> 00:24:15.080]  我感覺到身邊很多人的祝福
[00:24:15.080 --> 00:24:17.080]  但不知為什麼
[00:24:17.080 --> 00:24:19.080]  經常都會很不安
[00:24:19.080 --> 00:24:22.080]  從來都沒有試過一段這麼長的時間
[00:24:22.080 --> 00:24:23.080]  很不安
[00:24:23.080 --> 00:24:26.080]  又會很容易有些思緒流淚
[00:24:26.080 --> 00:24:28.080]  當然身體會有變化
[00:24:28.080 --> 00:24:31.080]  但自己控制不到的時候
[00:24:31.080 --> 00:24:34.080]  就覺得不知怎麼辦
[00:24:34.080 --> 00:24:35.080]  不斷祈禱
[00:24:35.080 --> 00:24:37.080]  可以怎樣呢
[00:24:37.080 --> 00:24:39.080]  直到五月的時候
[00:24:39.080 --> 00:24:41.080]  John師母
[00:24:41.080 --> 00:24:43.080]  這次真的是我們那個John
[00:24:43.080 --> 00:24:45.080]  海靈師母
[00:24:45.080 --> 00:24:47.080]  五月的時候講道
[00:24:47.080 --> 00:24:49.080]  她的道就分享
[00:24:49.080 --> 00:24:51.080]  不知大家看不看得到
[00:24:51.080 --> 00:24:54.080]  分享她修養女兒的見證
[00:24:54.080 --> 00:24:56.080]  掙扎
[00:24:56.080 --> 00:24:58.080]  她放下
[00:24:58.080 --> 00:25:00.080]  她視這個小生命的瀰霖
[00:25:00.080 --> 00:25:03.080]  是上帝給她的使命
[00:25:03.080 --> 00:25:07.080]  教她學習付出愛
[00:25:07.080 --> 00:25:08.080]  在聖靈那一刻
[00:25:08.080 --> 00:25:11.080]  被我一聲叮發現
[00:25:11.080 --> 00:25:13.080]  原來我的不安
[00:25:13.080 --> 00:25:14.080]  我心情的低落
[00:25:14.080 --> 00:25:17.080]  是源自於自己對未來
[00:25:17.080 --> 00:25:19.080]  不能夠掌握
[00:25:19.080 --> 00:25:21.080]  這個對我來說是很可怕
[00:25:21.080 --> 00:25:23.080]  我不能夠掌握未來
[00:25:23.080 --> 00:25:25.080]  原來在我心裏
[00:25:25.080 --> 00:25:28.080]  是覺得非常大的掙扎
[00:25:28.080 --> 00:25:30.080]  跟大家分享
[00:25:30.080 --> 00:25:33.080]  我發給師母的訊息
[00:25:33.080 --> 00:25:36.080]  我就這樣跟她說
[00:25:36.080 --> 00:25:38.080]  師母
[00:25:38.080 --> 00:25:42.080]  很感謝你昨晚的講道
[00:25:42.080 --> 00:25:46.080]  特別是你分享修養女兒的見證
[00:25:46.080 --> 00:25:50.080]  令我自己有很多反思和觸動
[00:25:50.080 --> 00:25:56.080]  亦都令我很鬱悶的眼淚釋放了出來
[00:25:56.080 --> 00:25:58.080]  我由懷孕開始
[00:25:58.080 --> 00:26:00.080]  直到知道
[00:26:00.080 --> 00:26:02.080]  直到當刻
[00:26:02.080 --> 00:26:05.080]  好像都沒有太開心
[00:26:05.080 --> 00:26:08.080]  身體有很多限制
[00:26:08.080 --> 00:26:11.080]  日復日這樣嘔吐
[00:26:11.080 --> 00:26:13.080]  覺得很疲乏
[00:26:13.080 --> 00:26:18.080]  想像未來侍奉的規劃和生活等等
[00:26:18.080 --> 00:26:24.080]  我都不斷累積了很沮喪的感覺
[00:26:24.080 --> 00:26:29.080]  這種感覺又令我很驚訝
[00:26:29.080 --> 00:26:30.080]  原來
[00:26:30.080 --> 00:26:33.080]  原來我可以分享給別人的愛
[00:26:33.080 --> 00:26:36.080]  是很少很少
[00:26:36.080 --> 00:26:38.080]  在聽到的時候
[00:26:38.080 --> 00:26:40.080]  我感受到自己的掙扎
[00:26:40.080 --> 00:26:45.080]  因為我還不想為一個小生命犧牲我的時間
[00:26:45.080 --> 00:26:46.080]  空間
[00:26:46.080 --> 00:26:47.080]  生活
[00:26:47.080 --> 00:26:48.080]  我的安恕
[00:26:48.080 --> 00:26:49.080]  我的自由
[00:26:49.080 --> 00:26:53.080]  我只是想尋求少一點負擔
[00:26:53.080 --> 00:26:57.080]  我從來都沒有想過上帝會用
[00:26:57.080 --> 00:27:01.080]  一個使命的角度
[00:27:01.080 --> 00:27:04.080]  讓我重新反思
[00:27:04.080 --> 00:27:06.080]  使用我去愛一個小生命
[00:27:06.080 --> 00:27:09.080]  原來這是一個使命
[00:27:09.080 --> 00:27:14.080]  這個提醒帶給我一個新的方向
[00:27:14.080 --> 00:27:18.080]  師母都給了我很悉切的安慰和回應
[00:27:18.080 --> 00:27:20.080]  雖然不是傳了一個訊息
[00:27:20.080 --> 00:27:22.080]  不安就會解決
[00:27:22.080 --> 00:27:24.080]  但有時我們知道
[00:27:24.080 --> 00:27:26.080]  原來我們不安的源頭在哪裡
[00:27:26.080 --> 00:27:33.080]  我們才可以繼續尋求耶穌帶領我們向前
[00:27:33.080 --> 00:27:36.080]  在這個這麼大的挑戰
[00:27:36.080 --> 00:27:40.080]  當我們發現自己軟弱的時候
[00:27:40.080 --> 00:27:42.080]  不安的階段裡
[00:27:42.080 --> 00:27:44.080]  我們怎樣可以面對挑戰呢?
[00:27:44.080 --> 00:27:57.080]  耶穌對彼得說
[00:27:57.080 --> 00:27:59.080]  剛才提到
[00:27:59.080 --> 00:28:03.080]  假如我要他等到我來的時候還在
[00:28:03.080 --> 00:28:06.080]  跟你有什麼關係呢?
[00:28:06.080 --> 00:28:09.080]  你跟從我吧
[00:28:09.080 --> 00:28:13.080]  你跟從我吧是耶穌對彼得的呼召
[00:28:13.080 --> 00:28:15.080]  就在他們這段對話之先
[00:28:15.080 --> 00:28:19.080]  其實耶穌預言彼得會殉道
[00:28:19.080 --> 00:28:21.080]  然後同樣跟彼得說
[00:28:21.080 --> 00:28:23.080]  你跟從我吧
[00:28:23.080 --> 00:28:25.080]  但彼得聽到之後
[00:28:25.080 --> 00:28:28.080]  有沒有馬上說Yes!我跟從你呢?
[00:28:28.080 --> 00:28:30.080]  沒有
[00:28:30.080 --> 00:28:32.080]  彼得聽到之後
[00:28:32.080 --> 00:28:35.080]  他把他的心思放在自己的同伴身上
[00:28:35.080 --> 00:28:37.080]  就是約翰身上
[00:28:37.080 --> 00:28:39.080]  他就問耶穌
[00:28:39.080 --> 00:28:41.080]  主啊!這個人,就是約翰
[00:28:41.080 --> 00:28:43.080]  他會怎樣呢?
[00:28:43.080 --> 00:28:47.080]  我們可能會揣測
[00:28:47.080 --> 00:28:50.080]  哇!這個彼得這麼喜歡比較
[00:28:50.080 --> 00:28:52.080]  這麼喜歡增進
[00:28:52.080 --> 00:28:54.080]  但我們沒辦法知道他這麼一句話
[00:28:54.080 --> 00:28:56.080]  是什麼意思
[00:28:56.080 --> 00:28:58.080]  可能是一種比較
[00:28:58.080 --> 00:29:00.080]  可能是一種好奇
[00:29:00.080 --> 00:29:04.080]  又或者是同伴的關懷
[00:29:04.080 --> 00:29:08.080]  無論如何,我們看到他們之前緊密的相伴
[00:29:08.080 --> 00:29:11.080]  之後繼續緊密的傳道
[00:29:11.080 --> 00:29:13.080]  我們都不可以否認
[00:29:13.080 --> 00:29:16.080]  彼得和約翰很緊密的關係
[00:29:16.080 --> 00:29:19.080]  在這段經文裡
[00:29:19.080 --> 00:29:23.080]  我看到彼得和約翰相伴很多年
[00:29:23.080 --> 00:29:26.080]  由起初同樣拋下慾望
[00:29:26.080 --> 00:29:28.080]  去跟從耶穌
[00:29:28.080 --> 00:29:30.080]  再加上雅各
[00:29:30.080 --> 00:29:33.080]  這個三劍俠被視為門徒
[00:29:33.080 --> 00:29:36.080]  裡面最親近耶穌
[00:29:36.080 --> 00:29:39.080]  他們跟著耶穌到處去
[00:29:39.080 --> 00:29:42.080]  甚至一起見過耶穌登山變像
[00:29:42.080 --> 00:29:44.080]  耶穌升天之後
[00:29:44.080 --> 00:29:47.080]  約翰更加和彼得一起去傳道
[00:29:47.080 --> 00:29:49.080]  一起面對各種的逼迫
[00:29:49.080 --> 00:29:52.080]  彼得絕對是和約翰
[00:29:52.080 --> 00:29:56.080]  齊上齊落的好戰友
[00:29:57.080 --> 00:29:59.080]  但是
[00:29:59.080 --> 00:30:01.080]  再好的關係
[00:30:01.080 --> 00:30:04.080]  都有分開的一天
[00:30:04.080 --> 00:30:08.080]  就在約翰福音成書的時候
[00:30:08.080 --> 00:30:12.080]  其實寓言已經應驗了
[00:30:12.080 --> 00:30:15.080]  即是彼得已經死了
[00:30:15.080 --> 00:30:19.080]  而另一位戰友雅各
[00:30:19.080 --> 00:30:25.080]  更加是十二門徒裡最早殉道的那一位
[00:30:25.080 --> 00:30:29.080]  約翰見著十二位使徒相繼分散
[00:30:29.080 --> 00:30:32.080]  或者離開世界
[00:30:32.080 --> 00:30:36.080]  而且約翰其實在使徒裡最年輕
[00:30:36.080 --> 00:30:40.080]  但是他最長壽才離開這個世界
[00:30:40.080 --> 00:30:44.080]  當我自己代入約翰的處境裡
[00:30:44.080 --> 00:30:47.080]  馬上想起很多的感受
[00:30:47.080 --> 00:30:51.080]  今年除了有懷孕的不安
[00:30:51.080 --> 00:30:53.080]  其實和大家都一樣
[00:30:53.080 --> 00:30:57.080]  要經歷很多離別的失落
[00:30:57.080 --> 00:31:02.080]  朋友 會友 牧養過的年輕人
[00:31:02.080 --> 00:31:06.080]  甚至家人提出未來可能會離開
[00:31:06.080 --> 00:31:09.080]  一個又一個地離開香港
[00:31:09.080 --> 00:31:12.080]  其實我們當然是會很祝福
[00:31:12.080 --> 00:31:16.080]  但是絕對是有感受
[00:31:16.080 --> 00:31:18.080]  每次收到離別的訊息
[00:31:18.080 --> 00:31:20.080]  不知道大家是怎樣
[00:31:20.080 --> 00:31:23.080]  我自己會欲言又止
[00:31:23.080 --> 00:31:25.080]  當我每一次見到
[00:31:25.080 --> 00:31:28.080]  我決定離開香港了
[00:31:28.080 --> 00:31:30.080]  其實後面的都不太能看到
[00:31:30.080 --> 00:31:33.080]  然後我都會打一些訊息
[00:31:33.080 --> 00:31:36.080]  「吓 這麼突然的」
[00:31:36.080 --> 00:31:39.080]  「為什麼要走」
[00:31:39.080 --> 00:31:41.080]  「很捨不得」
[00:31:41.080 --> 00:31:45.080]  然後有一些問題
[00:31:45.080 --> 00:31:48.080]  有一些感受
[00:31:48.080 --> 00:31:50.080]  但是其實差不多每一次
[00:31:50.080 --> 00:31:53.080]  我都會刪除
[00:31:53.080 --> 00:31:55.080]  其實好像是打給自己
[00:31:55.080 --> 00:31:57.080]  在舒緩一種情感
[00:31:57.080 --> 00:32:01.080]  然後就會很淡然地說一句
[00:32:01.080 --> 00:32:06.080]  「願你去到新的地方有新的開始」
[00:32:06.080 --> 00:32:12.080]  因為我們知道我們都會害怕
[00:32:12.080 --> 00:32:15.080]  這種坦白會成為別人的壓力
[00:32:15.080 --> 00:32:17.080]  其實我們都很想祝福他們
[00:32:17.080 --> 00:32:22.080]  但卻在情感上會覺得很難去面對
[00:32:22.080 --> 00:32:26.080]  不安去到一個點的時候
[00:32:26.080 --> 00:32:29.080]  耶穌和彼得說的
[00:32:29.080 --> 00:32:33.080]  其實就好像在對我說話
[00:32:33.080 --> 00:32:35.080]  耶穌剛才說
[00:32:35.080 --> 00:32:37.080]  「跟你有什麼關係」
[00:32:37.080 --> 00:32:39.080]  可能我們就這樣回讀
[00:32:39.080 --> 00:32:42.080]  會覺得是關你什麼事
[00:32:42.080 --> 00:32:44.080]  不要理人
[00:32:44.080 --> 00:32:48.080]  其實耶穌不是一種鼓勵我們
[00:32:48.080 --> 00:32:51.080]  不顧彼此的冷漠
[00:32:51.080 --> 00:32:54.080]  不是鼓勵我們不要理會其他人
[00:32:54.080 --> 00:32:56.080]  祂只是告訴我們
[00:32:56.080 --> 00:33:00.080]  其實每個人有每個人的使命
[00:33:00.080 --> 00:33:04.080]  約翰的使命由上帝負責
[00:33:04.080 --> 00:33:08.080]  彼得的使命也是由上帝負責
[00:33:08.080 --> 00:33:10.080]  彼得他做什麼呢
[00:33:10.080 --> 00:33:13.080]  他蒙召去做關顧牧羊的侍奉
[00:33:13.080 --> 00:33:15.080]  最後為主殉道
[00:33:15.080 --> 00:33:22.080]  而約翰就蒙召去過一個長壽的人生
[00:33:22.080 --> 00:33:26.080]  他用一個寫作的形式去見證耶穌
[00:33:26.080 --> 00:33:28.080]  寫了約翰福音
[00:33:28.080 --> 00:33:31.080]  約翰一二三書,啟示錄
[00:33:31.080 --> 00:33:33.080]  在他們之後的服事
[00:33:33.080 --> 00:33:38.080]  兩位同樣都是專心跟從耶穌
[00:33:38.080 --> 00:33:42.080]  同樣是由耶穌帶領他們
[00:33:42.080 --> 00:33:45.080]  去完成他們的使命
[00:33:45.080 --> 00:33:49.080]  這不僅讓我看到
[00:33:49.080 --> 00:33:53.080]  我自己的未來有耶穌帶領
[00:33:53.080 --> 00:33:56.080]  而我所關心的每一位
[00:33:56.080 --> 00:33:59.080]  我所捨不得的每一位
[00:33:59.080 --> 00:34:02.080]  不想跟他們分離的朋友家人
[00:34:02.080 --> 00:34:04.080]  無論去到什麼地方
[00:34:04.080 --> 00:34:06.080]  其實都有耶穌帶領
[00:34:06.080 --> 00:34:13.080]  這是挑戰我對耶穌的信靠
[00:34:13.080 --> 00:34:17.080]  這一年在流塘服事
[00:34:17.080 --> 00:34:20.080]  非常開心和滿足
[00:34:20.080 --> 00:34:23.080]  今早也完成了一個很滿足的
[00:34:23.080 --> 00:34:26.080]  兒童暑期不知道是什麼
[00:34:26.080 --> 00:34:29.080]  忙到不知道是什麼
[00:34:29.080 --> 00:34:31.080]  領袖活動
[00:34:31.080 --> 00:34:33.080]  大家的分享也非常滿足
[00:34:33.080 --> 00:34:37.080]  一同服事一同領受神給我們的使命
[00:34:37.080 --> 00:34:41.080]  這麼滿足是因為可以和大家一起去服事
[00:34:41.080 --> 00:34:45.080]  和一班很好的童工一起上一起下
[00:34:45.080 --> 00:34:48.080]  很多人都會說
[00:34:48.080 --> 00:34:50.080]  你在Flow Church工作不害怕嗎?
[00:34:50.080 --> 00:34:52.080]  我心想害怕什麼?
[00:34:52.080 --> 00:34:54.080]  有一班人和我一起
[00:34:54.080 --> 00:34:57.080]  不過我知道未來
[00:34:57.080 --> 00:34:59.080]  其實我們也有預備
[00:34:59.080 --> 00:35:02.080]  很可能會分散去不同的地方
[00:35:02.080 --> 00:35:05.080]  又或者有不同的使命
[00:35:05.080 --> 00:35:08.080]  這一刻耶穌正在預備我
[00:35:08.080 --> 00:35:10.080]  也在預備大家
[00:35:10.080 --> 00:35:13.080]  要專心跟從主
[00:35:13.080 --> 00:35:19.080]  我們各自都去好好領受神給我們的使命
[00:35:19.080 --> 00:35:21.080]  不單止我自己
[00:35:21.080 --> 00:35:26.080]  我的家庭在這段我自己反思的日子裡
[00:35:26.080 --> 00:35:28.080]  我的家庭也一同領受到
[00:35:28.080 --> 00:35:30.080]  耶穌給我們的呼召
[00:35:30.080 --> 00:35:35.080]  有一次老公分享到他看到一位神學家的分享
[00:35:35.080 --> 00:35:39.080]  令我們更加清晰這個召命的意義
[00:35:39.080 --> 00:35:44.080]  我們很相信一個新的生命來到我們的家
[00:35:44.080 --> 00:35:51.080]  是要在這個時代裡延續去見證上帝的恩典
[00:35:51.080 --> 00:35:58.080]  一個新的生命可以繼續不斷地見證上帝
[00:35:58.080 --> 00:36:03.080]  約翰的人生經歷了很多捨己的減
[00:36:03.080 --> 00:36:05.080]  不斷地減去
[00:36:05.080 --> 00:36:07.080]  不斷地放下
[00:36:07.080 --> 00:36:10.080]  然後他再領受到呼召
[00:36:10.080 --> 00:36:14.080]  最後一心專心地跟從耶穌
[00:36:14.080 --> 00:36:20.080]  這也是我這段時間靈修裡的分享得著
[00:36:20.080 --> 00:36:23.080]  讓我們一同去禱告去思考
[00:36:23.080 --> 00:36:25.080]  讓我們一起祈禱
[00:36:27.080 --> 00:36:30.080]  耶穌有對眾人說
[00:36:30.080 --> 00:36:33.080]  若有人要跟從我
[00:36:33.080 --> 00:36:35.080]  就當捨己
[00:36:35.080 --> 00:36:40.080]  天天背起他的十字架來跟從我
[00:36:40.080 --> 00:36:45.080]  若有人要跟從我
[00:36:45.080 --> 00:36:47.080]  就當捨己
[00:36:47.080 --> 00:36:51.080]  天天背起他的十字架來跟從我
[00:36:51.080 --> 00:36:53.080]  你願意嗎?
[00:36:55.080 --> 00:36:59.080]  讓我們自己也去跟耶穌禱告
[00:36:59.080 --> 00:37:04.080]  親愛的天父
[00:37:04.080 --> 00:37:06.080]  願祢繼續帶領我們
[00:37:06.080 --> 00:37:10.080]  讓我們走在正確的方向裡
[00:37:10.080 --> 00:37:12.080]  正確的照明裡
[00:37:12.080 --> 00:37:14.080]  若然我們有未信的
[00:37:14.080 --> 00:37:16.080]  求祢讓我們見到祢
[00:37:16.080 --> 00:37:18.080]  以致我們被祢吸引
[00:37:18.080 --> 00:37:20.080]  我們找到祢
[00:37:20.080 --> 00:37:23.080]  主啊求祢對我們每一個說話
[00:37:23.080 --> 00:37:25.080]  最寶貴的就是
[00:37:25.080 --> 00:37:27.080]  祢在我們的生活裡
[00:37:27.080 --> 00:37:29.080]  跟我們說話
[00:37:29.080 --> 00:37:31.080]  求祢讓我們也去遇見祢
[00:37:31.080 --> 00:37:33.080]  以致我們在掙扎
[00:37:33.080 --> 00:37:34.080]  在不安
[00:37:34.080 --> 00:37:35.080]  在軟弱
[00:37:35.080 --> 00:37:39.080]  在面對祢被我們呼召的時候
[00:37:39.080 --> 00:37:43.080]  我們也可以繼續專心跟從祢
[00:37:43.080 --> 00:37:48.080]  又是到我們身邊掛心的人去禱告
[00:37:48.080 --> 00:37:52.080]  有時我們也會有很多的情感
[00:37:52.080 --> 00:37:54.080]  不捨
[00:37:54.080 --> 00:37:56.080]  有很多的想法
[00:37:56.080 --> 00:37:58.080]  但讓我們相信
[00:37:58.080 --> 00:38:01.080]  相信耶穌帶領每一個人
[00:38:01.080 --> 00:38:04.080]  相信耶穌會有能力去看顧
[00:38:04.080 --> 00:38:07.080]  每一位我們所愛惜的人
[00:38:07.080 --> 00:38:10.080]  主啊求祢讓我們有這份
[00:38:10.080 --> 00:38:12.080]  有信心的回應
[00:38:12.080 --> 00:38:14.080]  我們繼續去跟從祢
[00:38:14.080 --> 00:38:18.080]  願我們透過一會兒的詩歌
[00:38:18.080 --> 00:38:20.080]  我們也繼續成為
[00:38:20.080 --> 00:38:24.080]  回應上帝的一段時間
[00:38:24.080 --> 00:38:28.080]  我們的祈禱交託奉主耶穌名求
[00:38:28.080 --> 00:38:30.080]  阿門

