
[00:00:00.000 --> 00:00:07.000]  頂姐妹平安,在網上送拜的頂姐妹平安
[00:28:06.000 --> 00:28:13.000]  經歷了漫長的政治、疫情、經濟上的衝擊
[00:28:13.000 --> 00:28:16.000]  我們有沒有像這五萬人一樣
[00:28:16.000 --> 00:28:21.000]  不知不覺地放錯了我們的生命的優先次序呢?
[00:28:21.000 --> 00:28:34.000]  最近我在網上看到一個有關香港基督徒在疫情期間參與網上崇拜的調查報告
[00:28:34.000 --> 00:28:42.000]  報告當中發現原來有大約4%的人參加超過五個教會的網上崇拜
[00:28:42.000 --> 00:28:48.000]  參加兩至五間的有17%
[00:28:48.000 --> 00:28:55.000]  參與一間教會的網上崇拜有53%
[00:28:55.000 --> 00:29:00.000]  完全沒有參與網上崇拜的有大約25%
[00:29:00.000 --> 00:29:07.000]  根據這個比例,到了疫情的中期,即大約2021年底
[00:29:07.000 --> 00:29:17.000]  香港每四位基督徒當中有一個信徒沒有參與網上崇拜
[00:29:17.000 --> 00:29:27.000]  究竟有多少人因為環境和疫情衝擊而改變了他們的優先次序
[00:29:27.000 --> 00:29:31.000]  不再看重敬拜的生活?
[00:29:31.000 --> 00:29:34.000]  我相信一定不會全部
[00:29:34.000 --> 00:29:40.000]  因為我知道有些長者不懂得用這些數碼
[00:29:40.000 --> 00:29:45.000]  但我相信當中也有不少
[00:29:45.000 --> 00:29:52.000]  因為相信大家都遇過聽過身邊的人
[00:29:52.000 --> 00:29:56.000]  尤其是在修例期間
[00:29:56.000 --> 00:30:01.000]  很多信徒看到很多不公義的事情
[00:30:01.000 --> 00:30:05.000]  他們懷疑上帝的公義
[00:30:05.000 --> 00:30:08.000]  以至有些人生氣上帝
[00:30:08.000 --> 00:30:11.000]  有些懷疑上帝有沒有存在
[00:30:11.000 --> 00:30:16.000]  之後就沒有再去崇拜,去教會
[00:30:16.000 --> 00:30:19.000]  可能連網上崇拜也不去
[00:30:19.000 --> 00:30:23.000]  求主憐憫,求主憐憫這班弟兄姊妹
[00:30:23.000 --> 00:30:26.000]  幫助他們去重建他們的敬拜生命
[00:30:26.000 --> 00:30:31.000]  回到神的懷抱當中,重新投入教會生活
[00:30:31.000 --> 00:30:36.000]  另一方面,可能弟兄姊妹也會問
[00:30:36.000 --> 00:30:47.000]  在復常的情況下,我們留在家裡網上崇拜又如何看呢?
[00:30:47.000 --> 00:30:53.000]  在這方面,我們也可以用優先次序去審視
[00:30:53.000 --> 00:30:58.000]  首先,崇拜沒有一個最好的形式
[00:30:58.000 --> 00:31:05.000]  也沒有一個最好的地點、地方、處所
[00:31:05.000 --> 00:31:09.000]  就好像耶穌基督和井旁婦人所說
[00:31:09.000 --> 00:31:15.000]  你們拜父也不在這山,也不在耶路撒冷
[00:31:15.000 --> 00:31:21.000]  真正的敬拜並不在於任何的地點和形式
[00:31:21.000 --> 00:31:28.000]  真正的敬拜是在於我們內心的態度和焦點
[00:31:28.000 --> 00:31:32.000]  在你們拜父這四個字裡
[00:31:32.000 --> 00:31:38.000]  我們可以看到兩方面和崇拜有關的教導
[00:31:38.000 --> 00:31:44.000]  首先,拜父這兩個字帶出我們敬拜的中心是上帝
[00:31:44.000 --> 00:31:49.000]  所以我們在崇拜當中,每一個環節、每一個人
[00:31:49.000 --> 00:31:53.000]  都應該圍繞著神,以神為優先
[00:31:53.000 --> 00:31:58.000]  以神得榮耀為優先,以神為中心
[00:31:58.000 --> 00:32:03.000]  去獻上我們最真誠的感謝和敬拜
[00:32:03.000 --> 00:32:07.000]  而你們這兩個字是一個眾數
[00:32:07.000 --> 00:32:12.000]  某程度上,看到是多於一個人的意思
[00:32:12.000 --> 00:32:18.000]  某程度上帶出崇拜的群體性
[00:32:18.000 --> 00:32:22.000]  而事實上,我們在很多聖經其他地方
[00:32:22.000 --> 00:32:30.000]  我們都看到神是閲立我們集體的敬拜和教導
[00:32:30.000 --> 00:32:33.000]  所以我很同意有目者在網上說
[00:32:33.000 --> 00:32:38.000]  崇拜是神指引集體朝見神的約會
[00:32:38.000 --> 00:32:42.000]  一群得救重生的信徒聚集在一起朝見神
[00:32:42.000 --> 00:32:48.000]  靠著聖靈的能力和引導,將神當得的榮耀歸給神
[00:32:48.000 --> 00:32:53.000]  因此,我相信如果我們一群人聚集在一個地方
[00:32:53.000 --> 00:32:57.000]  在一個家中,用網上崇拜去敬拜神
[00:32:57.000 --> 00:33:01.000]  去崇拜,神都必定閲立
[00:33:01.000 --> 00:33:06.000]  不過如果我們因為身體不適,要照顧家人
[00:33:06.000 --> 00:33:11.000]  可能有些特別的原因,需要個別留在家中
[00:33:11.000 --> 00:33:16.000]  去網上崇拜,我相信神都會明白,祂都會閲立
[00:33:16.000 --> 00:33:21.000]  但如果我們考量純粹以自己的方便和舒適
[00:33:21.000 --> 00:33:26.000]  可以放棄雙腳去唱詩歌,去喝杯咖啡去崇拜
[00:33:26.000 --> 00:33:30.000]  我們可能要想一想,我們那次的崇拜
[00:33:30.000 --> 00:33:34.000]  我們是否以神為中心,以神為優先
[00:33:34.000 --> 00:33:42.000]  最近,我在Outflow Mission中
[00:33:42.000 --> 00:33:46.000]  認識一位姐妹,和她聊電話
[00:33:46.000 --> 00:33:51.000]  我知道她是幾年前剛剛移居英國
[00:33:51.000 --> 00:33:56.000]  到埗後,她很努力尋找教會去崇拜
[00:33:56.000 --> 00:34:01.000]  她加入教會侍奉,融入教會
[00:34:01.000 --> 00:34:05.000]  不過,最近因為教會有教務
[00:34:05.000 --> 00:34:10.000]  禁止她選擇一首詩歌去崇拜,敬拜詩歌
[00:34:10.000 --> 00:34:14.000]  她仍毅然離開服侍多年的教會
[00:34:14.000 --> 00:34:19.000]  之後她嘗試在自己附近,去找其他教會崇拜
[00:34:19.000 --> 00:34:26.000]  但都發覺,沒有一間可以容納到她對公義念文的渴求
[00:34:26.000 --> 00:34:30.000]  但很感恩,她在朋友的推介介紹之下
[00:34:30.000 --> 00:34:37.000]  她知道流唐有網上崇拜,於是在Outflow Mission回應
[00:34:37.000 --> 00:34:41.000]  很可惜,我們在該區還沒有聚會點
[00:34:41.000 --> 00:34:49.000]  所以她現在每個星期都迫於在網上以流唐的YouTube來崇拜
[00:34:49.000 --> 00:34:53.000]  話說回頭,大家可能會覺得
[00:34:53.000 --> 00:34:57.000]  選一首詩歌不讓,都要離開?
[00:34:57.000 --> 00:35:01.000]  大家知不知道這首詩歌叫什麼名字?
[00:35:06.000 --> 00:35:08.000]  Alex聽著了
[00:35:08.000 --> 00:35:13.000]  是榮譽降下
[00:35:13.000 --> 00:35:21.000]  我說,這首詩歌只是為香港祈禱,這樣都不行?
[00:35:21.000 --> 00:35:29.000]  兄弟姐妹,我們看到原來那個人在教會裡
[00:35:29.000 --> 00:35:34.000]  回到教會當中,可能站在侍奉崗位上
[00:35:34.000 --> 00:35:41.000]  所以他們的心可能都不是將神放在優先的
[00:35:41.000 --> 00:35:51.000]  他們在做審查,做自己喜好的事情
[00:35:51.000 --> 00:36:01.000]  他將自己的喜好,將自己的政見放在敬拜上帝的優先上
[00:36:02.000 --> 00:36:06.000]  其實在我們成長過程裡
[00:36:06.000 --> 00:36:13.000]  我們都可能試過不知不覺地搞錯這幾方面的次序
[00:36:13.000 --> 00:36:18.000]  我們可能曾經,不知道大家有沒有試過
[00:36:18.000 --> 00:36:22.000]  又或者大家有沒有聽過身邊的人這樣說
[00:36:22.000 --> 00:36:28.000]  就是我看看誰先講完講到,才決定回不回教會
[00:36:28.000 --> 00:36:32.000]  我有聽過,有些姐妹我親耳聽過
[00:36:32.000 --> 00:36:35.000]  今天在裡面崇拜,我一首歌都不唱
[00:36:35.000 --> 00:36:38.000]  我問他為什麼?
[00:36:38.000 --> 00:36:40.000]  我沒有一首喜歡唱的
[00:36:40.000 --> 00:36:46.000]  我們在敬拜當中,都很可能像他們這樣
[00:36:46.000 --> 00:36:49.000]  不知不覺地以自己為中心
[00:36:49.000 --> 00:36:51.000]  以滿足自己為優先
[00:36:51.000 --> 00:36:57.000]  不單止在敬拜,在崇拜當中
[00:36:57.000 --> 00:37:02.000]  就算在侍奉,在奉獻,我們都可能會這樣
[00:37:02.000 --> 00:37:11.000]  我不知道在這段時間,可能那種社會對我們的經濟都很大衝擊
[00:37:11.000 --> 00:37:13.000]  不知道會不會聽到有些人會說
[00:37:13.000 --> 00:37:16.000]  或者心裡想,讓我夠用才奉獻吧
[00:37:16.000 --> 00:37:20.000]  讓我有時間才侍奉吧
[00:37:20.000 --> 00:37:25.000]  我不知道我們大家有沒有這種掙扎
[00:37:25.000 --> 00:37:29.000]  我們這些掙扎會不會在這個環境當中
[00:37:29.000 --> 00:37:35.000]  在疫情當中,在社會當中被放大了呢?
[00:37:35.000 --> 00:37:39.000]  甚至被扭曲了呢?
[00:37:39.000 --> 00:37:43.000]  或者又被打亂了呢?
[00:37:43.000 --> 00:37:48.000]  盼望我們這次趁在這個服償日子裡
[00:37:48.000 --> 00:37:52.000]  我們一起檢視一下我們自己在這方面的態度
[00:37:52.000 --> 00:37:55.000]  校正我們的優先次序
[00:37:55.000 --> 00:38:00.000]  以致我們每個星期都可以獻上輕香的祭給上帝
[00:38:00.000 --> 00:38:05.000]  我們每一天都可以將自己獻上作為活祭
[00:38:05.000 --> 00:38:08.000]  去榮耀神,去尊崇神
[00:38:08.000 --> 00:38:10.000]  我們一起禱告
[00:38:10.000 --> 00:38:18.000]  親愛的天父上帝,你是各位尊貴榮耀的獨一真神
[00:38:18.000 --> 00:38:22.000]  你是配得我們全心全意的敬拜
[00:38:22.000 --> 00:38:26.000]  你是配得我們一切至高無上的重讚
[00:38:26.000 --> 00:38:29.000]  願你自己在我們當中得著應得的榮耀
[00:38:29.000 --> 00:38:32.000]  得著當得的讚美
[00:38:32.000 --> 00:38:34.000]  祈禱奉耶穌得勝名球

