
[00:00:00.000 --> 00:00:02.960]  我們今天帶著敬畏的心
[00:18:31.960 --> 00:18:34.960]  你就會覺得什麼東西都是屬於我的
[00:18:34.960 --> 00:18:36.360]  一種這樣的情況
[00:18:36.360 --> 00:18:38.360]  我以前認識一位牧師
[00:18:38.360 --> 00:18:44.560]  他自己很喜歡每逢崇拜之後
[00:18:44.560 --> 00:18:47.360]  他崇拜港元道之後
[00:18:47.360 --> 00:18:49.960]  就走去洗手間
[00:18:49.960 --> 00:18:51.960]  當然他一定是去男的
[00:18:51.960 --> 00:18:53.760]  不是去女的
[00:18:53.760 --> 00:18:56.760]  他每逢崇拜港元道都走去洗手間
[00:18:56.760 --> 00:18:59.560]  當然大家明白的
[00:18:59.560 --> 00:19:04.560]  崇拜完最熱門點擊率最高的地方就是洗手間
[00:19:04.560 --> 00:19:07.160]  所以崇拜完之後
[00:19:07.160 --> 00:19:11.160]  很多弟兄陪著牧師去洗手間
[00:19:11.160 --> 00:19:12.960]  當他去洗手間的時候
[00:19:12.960 --> 00:19:14.760]  其實洗手間又是一個什麼地方呢
[00:19:14.760 --> 00:19:17.760]  是聽到最多秘密的地方
[00:19:17.760 --> 00:19:21.360]  當牧師去方便的時候
[00:19:21.360 --> 00:19:23.360]  那班弟兄也很識都
[00:19:23.360 --> 00:19:28.360]  讚美剛才牧師講的道
[00:19:28.360 --> 00:19:30.360]  用一個例子
[00:19:30.360 --> 00:19:34.360]  對我的心田進行一個深度的慰養
[00:19:34.360 --> 00:19:37.360]  然後有很多讚美的話
[00:19:37.360 --> 00:19:39.360]  很識都
[00:19:39.360 --> 00:19:41.360]  他能夠讚美牧師
[00:19:41.360 --> 00:19:44.360]  所以牧師越來越喜歡去洗手間
[00:19:44.360 --> 00:19:47.360]  他崇拜完之後就越來越喜歡
[00:19:47.360 --> 00:19:50.760]  而那些弟兄也越來越喜歡去
[00:19:50.760 --> 00:19:53.360]  因為既然有這樣的牧師
[00:19:53.360 --> 00:19:55.360]  一個願打一個願捱
[00:19:55.360 --> 00:19:58.360]  一個打乒乓球一個又願意接乒乓球
[00:19:58.360 --> 00:20:01.360]  在這樣的互動下
[00:20:01.360 --> 00:20:10.360]  那位牧師慢慢就沉醉在洗手間
[00:20:10.360 --> 00:20:14.360]  所以我剛才崇拜之前已經去了
[00:20:14.360 --> 00:20:20.360]  慢慢那個牧師被聖靈感動和提醒
[00:20:20.360 --> 00:20:26.360]  原來他不知不覺就視存在感
[00:20:26.360 --> 00:20:29.360]  成為他生命中的試探
[00:20:29.360 --> 00:20:32.360]  不要說是個個人的軟弱
[00:20:32.360 --> 00:20:33.360]  大家同意
[00:20:33.360 --> 00:20:37.360]  我們不會覺得讚美人是犯罪
[00:20:37.360 --> 00:20:40.360]  我們很想鼓勵人很想肯定人
[00:20:40.360 --> 00:20:43.360]  我相信這是應該要做的事情
[00:20:43.360 --> 00:20:46.360]  但讚美人是一回事
[00:20:46.360 --> 00:20:50.360]  但你毀了別人的讚美又是另一回事
[00:20:50.360 --> 00:20:52.360]  毀了別人的讚美
[00:20:52.360 --> 00:20:57.360]  就好像大衛要證明他的存在
[00:20:57.360 --> 00:21:02.360]  他要拿那些水偏偏不喝那些溪水
[00:21:02.360 --> 00:21:04.360]  而是要喝井水
[00:21:04.360 --> 00:21:07.360]  又是另一回事
[00:21:07.360 --> 00:21:10.360]  三個勇士突破非理士人的防刑
[00:21:10.360 --> 00:21:12.360]  這三個勇士很厲害
[00:21:12.360 --> 00:21:15.360]  去到伯利恆女井女的水
[00:21:15.360 --> 00:21:18.360]  打水去到大衛那裡給他喝
[00:21:18.360 --> 00:21:20.360]  但是大衛卻不喝
[00:21:20.360 --> 00:21:24.360]  就將水電給耶和華並說
[00:21:24.360 --> 00:21:26.360]  我的神
[00:21:26.360 --> 00:21:29.360]  這三個人冒死去打水
[00:21:29.360 --> 00:21:32.360]  這水好像他們的血
[00:21:32.360 --> 00:21:34.360]  我斷不敢喝
[00:21:34.360 --> 00:21:39.360]  當中有三個勇士其實是大衛的鐵粉
[00:21:39.360 --> 00:21:42.360]  主動成為大衛口中的水
[00:21:42.360 --> 00:21:46.360]  去到伯利恆的井女的水打水
[00:21:46.360 --> 00:21:51.360]  他們的行為表達了對大衛的絕對忠誠
[00:21:51.360 --> 00:21:55.360]  甚至去到一個忠誠至死的地步
[00:21:55.360 --> 00:21:57.360]  然而他們的行動
[00:21:57.360 --> 00:22:02.360]  他在耶和華所設定的幫助大衛的大場景當中
[00:22:02.360 --> 00:22:03.360]  顯得更有意義
[00:22:03.360 --> 00:22:06.360]  讓我們同時明白這個行動
[00:22:06.360 --> 00:22:09.360]  是一種回應神對大衛的幫助
[00:22:09.360 --> 00:22:13.360]  就是說那三個勇士是回應神對大衛的幫助
[00:22:13.360 --> 00:22:15.360]  這樣神的召命
[00:22:15.360 --> 00:22:18.360]  即是對三個勇士的召命是要支持大衛的
[00:22:18.360 --> 00:22:25.360]  神的召命和人的元素和政治就糾纏在一起
[00:22:25.360 --> 00:22:28.360]  成為一個不能分開的局面
[00:22:28.360 --> 00:22:34.360]  大衛的私心卻混合在這三個勇士的忠誠和偽身裏
[00:22:34.360 --> 00:22:37.360]  以致我們實在很難分清楚
[00:22:37.360 --> 00:22:41.360]  這三個勇士到底是服侍神還是服侍人呢?
[00:22:41.360 --> 00:22:45.360]  因為兩者的動機往往並不是在對立
[00:22:45.360 --> 00:22:48.360]  而是很難分辨出來
[00:22:48.360 --> 00:22:51.360]  甚至有時真是相輔相成
[00:22:51.360 --> 00:22:53.360]  大衛之後的行動
[00:22:53.360 --> 00:22:57.360]  他在這個糾纏不清的微妙當中
[00:22:57.360 --> 00:23:01.360]  劃破了一道清晰的界線
[00:23:01.360 --> 00:23:08.360]  而這條界線就在接受飲水和不接受飲水的決定當中
[00:23:08.360 --> 00:23:11.360]  找到了第三個可能性
[00:23:11.360 --> 00:23:15.360]  若果大衛接受飲水
[00:23:15.360 --> 00:23:20.360]  他就等於接受自己成為這三個勇士的主人
[00:23:20.360 --> 00:23:24.360]  用飲水去定義自己就是老闆
[00:23:24.360 --> 00:23:26.360]  去拆解自己的存在感
[00:23:26.360 --> 00:23:32.360]  但這種卻難免給人一種操控部下的感覺
[00:23:32.360 --> 00:23:35.360]  接受飲水有他的危機所在
[00:23:35.360 --> 00:23:37.360]  我們討論一下不接受
[00:23:37.360 --> 00:23:40.360]  若果大衛不接受飲水
[00:23:40.360 --> 00:23:43.360]  就等於拒絕了這三位勇士的誠意
[00:23:43.360 --> 00:23:46.360]  浪費了他們的好意
[00:23:46.360 --> 00:23:51.360]  有可能真是因此帶來政治和效忠的危機
[00:23:51.360 --> 00:23:54.360]  在這個兩難的局面下
[00:23:54.360 --> 00:24:00.360]  大衛決定將這個水澆在耶和華面前
[00:24:00.360 --> 00:24:02.360]  並且說明他們所打的水
[00:24:02.360 --> 00:24:04.360]  他說了一句
[00:24:04.360 --> 00:24:08.360]  他們所打的水好像他們的血
[00:24:08.360 --> 00:24:09.360]  即是代表什麼?
[00:24:09.360 --> 00:24:12.360]  代表若果他真的喝了這杯水
[00:24:12.360 --> 00:24:16.360]  就等於喝血
[00:24:16.360 --> 00:24:20.360]  尼未記十七章第十一節說
[00:24:20.360 --> 00:24:23.360]  血就是生命
[00:24:23.360 --> 00:24:25.360]  所以以色列民不可吃血
[00:24:25.360 --> 00:24:27.360]  既然血是生命
[00:24:27.360 --> 00:24:31.360]  這樣吃血或甚至喝血的行為
[00:24:31.360 --> 00:24:38.360]  就等於將生命的主權歸給吃血的人
[00:24:38.360 --> 00:24:40.360]  將自己成為生命之主
[00:24:40.360 --> 00:24:44.360]  也同時否定了耶和華作為生命之主
[00:24:44.360 --> 00:24:46.360]  這個神學的立場
[00:24:46.360 --> 00:24:50.360]  大衛將水澆在耶和華面前
[00:24:50.360 --> 00:24:54.360]  一方面根據屠宰動物的時候的條例
[00:24:54.360 --> 00:24:57.360]  告訴我們屠宰的時候
[00:24:57.360 --> 00:24:59.360]  必須將動物完全放血
[00:24:59.360 --> 00:25:02.360]  將生命歸給耶和華
[00:25:02.360 --> 00:25:04.360]  另一方面卻以此說明
[00:25:04.360 --> 00:25:08.360]  這三位勇士所打來的水
[00:25:08.360 --> 00:25:10.360]  是奉給耶和華
[00:25:10.360 --> 00:25:13.360]  而不是奉給大衛自己
[00:25:13.360 --> 00:25:17.360]  這三位勇士明白他們前來幫助大衛的重點
[00:25:17.360 --> 00:25:21.360]  因此就不是幫助一個王這麼簡單
[00:25:21.360 --> 00:25:23.360]  而是正在幫助耶和華
[00:25:23.360 --> 00:25:26.360]  所以大衛成功化解危機
[00:25:26.360 --> 00:25:30.360]  你可以說他將水澆在地上
[00:25:30.360 --> 00:25:34.360]  是一個非常高超的政治手腕
[00:25:34.360 --> 00:25:36.360]  我們可以這樣解釋
[00:25:36.360 --> 00:25:40.360]  不過又是theologically correct
[00:25:40.360 --> 00:25:42.360]  在神學上是正確的
[00:25:42.360 --> 00:25:44.360]  有沒有想過你可以做一些
[00:25:44.360 --> 00:25:49.360]  politically correct and theologically correct的事
[00:25:49.360 --> 00:25:53.360]  其實一件事兩方面correct
[00:25:53.360 --> 00:25:56.360]  這個難度是非常高的
[00:25:56.360 --> 00:25:59.360]  而大衛就是一個這樣的人
[00:25:59.360 --> 00:26:04.360]  歷代至上十二章的二十二節
[00:26:04.360 --> 00:26:05.360]  他就這樣說
[00:26:05.360 --> 00:26:08.360]  那時天天有人來幫助大衛
[00:26:08.360 --> 00:26:13.360]  以致成為大君如神的君一樣
[00:26:13.360 --> 00:26:16.360]  這個是神的君
[00:26:16.360 --> 00:26:18.360]  神的君
[00:26:18.360 --> 00:26:20.360]  不是人的君
[00:26:20.360 --> 00:26:22.360]  是神的君
[00:26:22.360 --> 00:26:28.360]  我們豈能私有化神的君隊
[00:26:28.360 --> 00:26:32.360]  當自己是絕對的主人和老闆
[00:26:32.360 --> 00:26:38.360]  然後其他跟隨你的人是鐵粉
[00:26:38.360 --> 00:26:41.360]  我們可不可以這樣做
[00:26:41.360 --> 00:26:46.360]  我們明白這個軍隊之所以成為大君
[00:26:46.360 --> 00:26:49.360]  是因為上帝的靈感動
[00:26:49.360 --> 00:26:52.360]  整件事這個是神的君
[00:26:52.360 --> 00:26:55.360]  而不是人的君
[00:26:55.360 --> 00:27:03.360]  所以喝水原來是這麼政治性的
[00:27:03.360 --> 00:27:05.360]  是這麼神學性
[00:27:05.360 --> 00:27:10.360]  喝水原來是存在感的宣示
[00:27:10.360 --> 00:27:16.360]  但喝水卻應該是神主權的宣認
[00:27:16.360 --> 00:27:22.360]  宣示和宣認可能是一線之差
[00:27:22.360 --> 00:27:24.360]  你宣示自己的存在感
[00:27:24.360 --> 00:27:28.360]  還是宣認上帝是你的主人
[00:27:28.360 --> 00:27:30.360]  一線之差
[00:27:30.360 --> 00:27:35.360]  取決於你喝還是不喝
[00:27:35.360 --> 00:27:38.360]  還是有第三個可能
[00:27:38.360 --> 00:27:43.360]  就是將一切獻給上帝的事情
[00:27:43.360 --> 00:27:48.360]  我們祈求主給我們一個敬畏上帝的心
[00:27:48.360 --> 00:27:50.360]  在教會的建制裏
[00:27:50.360 --> 00:27:52.360]  我見得太多
[00:27:52.360 --> 00:27:56.360]  有很多人是為了存在感
[00:27:56.360 --> 00:27:58.360]  就算別人打水來
[00:27:58.360 --> 00:28:03.360]  他毫無疑惑地就全都猜到
[00:28:03.360 --> 00:28:06.360]  我們能否有那種豁達
[00:28:06.360 --> 00:28:09.360]  較正的焦點
[00:28:09.360 --> 00:28:12.360]  我們要明白我們要墊在耶和華面前
[00:28:12.360 --> 00:28:16.360]  因為這是主權的問題
[00:28:16.360 --> 00:28:20.360]  而不是你有多重要的問題
[00:28:20.360 --> 00:28:24.360]  我們一起祈禱
[00:28:24.360 --> 00:28:26.360]  慈悲人愛的天父
[00:28:26.360 --> 00:28:29.360]  多謝你使用這段經文
[00:28:29.360 --> 00:28:31.360]  再次成為我們的鼓勵
[00:28:31.360 --> 00:28:35.360]  祈求主讓我們生命的寶座的主團
[00:28:35.360 --> 00:28:37.360]  交付仰望你
[00:28:37.360 --> 00:28:39.360]  求主帶領
[00:28:39.360 --> 00:28:41.360]  奉主名求
[00:28:41.360 --> 00:28:42.360]  阿們
[00:28:42.360 --> 00:28:44.360]  接下來有一首詩歌
[00:28:44.360 --> 00:28:47.360]  我經常都會聽
[00:28:47.360 --> 00:28:50.360]  因為我很喜歡聽Alex的聲音
[00:28:50.360 --> 00:28:52.360]  所以就想聽
[00:28:52.360 --> 00:28:55.360]  恢復我這首詩歌
[00:28:55.360 --> 00:28:59.360]  我也很想用這首詩歌成為一首回應詩
[00:28:59.360 --> 00:29:01.360]  去回應今天的訊息
[00:29:01.360 --> 00:29:03.360]  謝謝大家!

