
[00:00:00.000 --> 00:00:05.000]  今天我要跟大家講一個人生道理
[00:28:28.000 --> 00:28:31.000]  好好地來照顧自己
[00:28:31.000 --> 00:28:38.000]  飲水,好好地蓋被子,不要太吵,懂得休息
[00:28:39.000 --> 00:28:44.000]  在你外出的時候留意一下一些簡單的風景
[00:28:44.000 --> 00:28:48.000]  去不了旅行,戴著口罩,但你仍然可以看到一些好東西
[00:28:48.000 --> 00:28:53.000]  這些很小的東西,往往就是我們很需要的東西
[00:28:53.000 --> 00:28:57.000]  我自己的小組,上個星期他們去了公園
[00:28:57.000 --> 00:29:00.000]  拍了一些青蛙出來,我真的很贊成
[00:29:00.000 --> 00:29:03.000]  他們沒有查經,沒有做什麼,拍了青蛙出來
[00:29:03.000 --> 00:29:06.000]  很小的,整個周圍看著青蛙
[00:29:07.000 --> 00:29:10.000]  我覺得這正是很美麗的事情
[00:29:10.000 --> 00:29:15.000]  沒錯,我們的自由逐漸地失去
[00:29:15.000 --> 00:29:17.000]  我們的選舉越來越不像樣
[00:29:17.000 --> 00:29:19.000]  我們香港被這些次貨去取代
[00:29:19.000 --> 00:29:21.000]  但我們不是只有零
[00:29:21.000 --> 00:29:25.000]  或者我們的自由少了,我們的選舉沒有了
[00:29:25.000 --> 00:29:28.000]  我們香港不像樣,我們不是只有零
[00:29:28.000 --> 00:29:31.000]  這些的說法都不是的
[00:29:31.000 --> 00:29:34.000]  雖然表面上全部都是災難性的
[00:29:35.000 --> 00:29:38.000]  但耶路撒冷的將來都不是只有零
[00:29:38.000 --> 00:29:45.000]  整個以色列思傳的前部分,沒錯,是耶路撒冷的滅亡
[00:29:45.000 --> 00:29:47.000]  但後半部分是什麼呢?
[00:29:47.000 --> 00:29:52.000]  正是孩骨復活,正是他將要有新的耶路撒冷出現
[00:29:52.000 --> 00:29:56.000]  上帝不是要用以色列的書來說你多慘
[00:29:56.000 --> 00:30:03.000]  而是真的仍然要去看到這些好的事情
[00:30:04.000 --> 00:30:12.000]  所以問題的關鍵是我們要學會在一些微小的事情
[00:30:12.000 --> 00:30:16.000]  在一些細微的位置,在一些微微的位置
[00:30:16.000 --> 00:30:22.000]  去看看上帝在這個世代裡,殘留的因點在哪裡
[00:30:22.000 --> 00:30:28.000]  現在大家不能去旅行,但發現家裡住的都還可以
[00:30:29.000 --> 00:30:33.000]  原來一起吃飯都很好吃
[00:30:33.000 --> 00:30:37.000]  就算現在的自由被收窄
[00:30:37.000 --> 00:30:41.000]  他也收不到上帝給我們的自由
[00:30:41.000 --> 00:30:46.000]  這些在細微的位置,我們仍然能夠在心裡很自由的自由
[00:30:46.000 --> 00:30:52.000]  而我們要好好去發現這些細微的東西
[00:30:52.000 --> 00:30:54.000]  因為幸福就在裡面
[00:30:56.000 --> 00:31:00.000]  我這樣說不是叫你去說知足常樂
[00:31:00.000 --> 00:31:04.000]  不是叫你樂觀一點,不是叫你滿足現狀
[00:31:04.000 --> 00:31:08.000]  不是叫你去妥協,去適應,去習慣,不是這個意思
[00:31:08.000 --> 00:31:12.000]  但我們更加沒有理由沒有這些東西
[00:31:12.000 --> 00:31:18.000]  我們享受這些細微的東西,這些幸福
[00:31:18.000 --> 00:31:22.000]  是一些很基本的,是我們應有的東西
[00:31:24.000 --> 00:31:28.000]  最近我聽梁家騾牧師在YouTube的篇道
[00:31:28.000 --> 00:31:31.000]  叫做野地的花的啟示
[00:31:31.000 --> 00:31:34.000]  我也發給同工聽,我覺得很棒的篇道
[00:31:34.000 --> 00:31:36.000]  基本上整篇道有什麼過癮呢?
[00:31:36.000 --> 00:31:39.000]  就是聽一個退休人士說他怎樣退休生活
[00:31:39.000 --> 00:31:43.000]  特別是說野地的花,想想他在說什麼
[00:31:43.000 --> 00:31:47.000]  梁領長就不斷說每天跟師母行山
[00:31:47.000 --> 00:31:52.000]  在行山時看到什麼樹,看看這是櫻竹圖還是什麼
[00:31:53.000 --> 00:31:56.000]  傳不懂的就說這些花花草草
[00:31:56.000 --> 00:32:02.000]  去深圳買菜,20元6個還是8個橙說一輪
[00:32:02.000 --> 00:32:07.000]  我覺得聽到很過癮,很羨慕,很想他像這樣
[00:32:07.000 --> 00:32:12.000]  能夠顧著雞尾蒜皮的事,其實是一種恩典
[00:32:12.000 --> 00:32:19.000]  你能夠在亂世裡想想買橙買20元8個還是6個
[00:32:20.000 --> 00:32:28.000]  政權搞不定那些橙,政權不會影響到你生活裡的幸福
[00:32:28.000 --> 00:32:34.000]  所以耶穌說不要為明天憂慮
[00:32:34.000 --> 00:32:38.000]  這篇道的總結
[00:32:38.000 --> 00:32:46.000]  沒錯我們沒有了自由,但我們不是沒有了幸福
[00:32:47.000 --> 00:32:52.000]  剩下的幸福,耶穌給我們的豐盛的生命
[00:32:52.000 --> 00:32:55.000]  是他們怎樣拿都拿不走的東西
[00:32:55.000 --> 00:32:59.000]  但我們要做的就是在這些細微的眼裡
[00:32:59.000 --> 00:33:03.000]  好好地去抓緊它,拿著它
[00:33:03.000 --> 00:33:10.000]  用保羅的說法,我們懂得處富貴,也懂得處卑賤
[00:33:12.000 --> 00:33:19.000]  最後一句,城裡的人他們就按餅分量,他們要憂慮而吃
[00:33:19.000 --> 00:33:25.000]  吃水的時候也要驚惶而寒,不一定要這樣
[00:33:25.000 --> 00:33:32.000]  我們仍然可以充滿霸氣地去喝水
[00:33:32.000 --> 00:33:41.000]  仍然可以抓住這份自信去面對我們生命裡的每一天
[00:33:41.000 --> 00:33:46.000]  不是妥協,但我也寫過一篇文章
[00:33:46.000 --> 00:33:50.000]  幸福正正就是荒謬的對抗
[00:33:50.000 --> 00:33:56.000]  你今天因為政權的緣故,令你連水都擔心喝不到
[00:33:56.000 --> 00:34:02.000]  茶飯不燒的時候,這個正正就是中了谷歌的詭計
[00:34:02.000 --> 00:34:07.000]  讓我們去重新定義半杯水的道理
[00:34:08.000 --> 00:34:13.000]  半杯水,無論你是悲觀還是樂觀都好
[00:34:13.000 --> 00:34:21.000]  其實都是一樣的,因為兩個都是指向著上帝給你有的東西
[00:34:21.000 --> 00:34:27.000]  好好地抓住這半杯水,享受地喝了它
[00:34:27.000 --> 00:34:31.000]  等待下一次仍然有水的時候
[00:34:31.000 --> 00:34:35.000]  這半杯水無論你是悲觀還是樂觀都好
[00:34:36.000 --> 00:34:41.000]  無論你怎樣去定義都好,這正正就是上帝今天給你的一份
[00:34:41.000 --> 00:34:46.000]  剛才勁爆隊唱歌的時候,我唱的最後一首歌
[00:34:46.000 --> 00:34:50.000]  這首歌我很喜歡,因為去年疫情的時候我本身也想唱這首歌
[00:34:50.000 --> 00:34:53.000]  這首歌本身的英文叫做,唱到副歌的時候就說
[00:34:53.000 --> 00:34:56.000]  It is well with my soul
[00:34:56.000 --> 00:34:59.000]  It is well with my soul
[00:34:59.000 --> 00:35:02.000]  今天我們去思考的時候
[00:35:03.000 --> 00:35:06.000]  正正就是這樣,今天面對著什麼困難
[00:35:06.000 --> 00:35:12.000]  我們都能夠,我們的心靈,我們的soul
[00:35:12.000 --> 00:35:18.000]  仍然可以是一個well being,一個健康,一個快樂
[00:35:18.000 --> 00:35:23.000]  一個上帝給我們豐盛生命的靈,面對著我們的每一天
[00:35:23.000 --> 00:35:29.000]  頂尖輩,讓我們一起來好好地喝水,好嗎?
[00:35:30.000 --> 00:35:33.000]  好了,講完了
[00:35:33.000 --> 00:35:35.000]  (開機)

