
[00:00:00.000 --> 00:00:05.240]  今天是2022年的第365日
[00:20:27.120 --> 00:20:31.120]  從前約拿丹向大衛示恩
[00:20:31.120 --> 00:20:36.120]  如今大衛向米菲波切示恩
[00:20:36.120 --> 00:20:43.120]  同時亦是一個感謝上帝的行為
[00:20:43.120 --> 00:20:46.120]  因為他先經歷到上帝的恩典
[00:20:46.120 --> 00:20:49.120]  然後學習像上帝那樣
[00:20:49.120 --> 00:20:51.120]  施予恩典給人
[00:20:51.120 --> 00:20:53.120]  縱然貴為以色列王
[00:20:53.120 --> 00:20:55.120]  他仍然很清楚
[00:20:55.120 --> 00:20:56.120]  他所擁有的
[00:20:56.120 --> 00:20:59.120]  他今天坐的位置不是屬於他
[00:20:59.120 --> 00:21:01.120]  主權在上帝手裏
[00:21:01.120 --> 00:21:06.120]  就算是他請米菲波切吃的這一餐
[00:21:06.120 --> 00:21:09.120]  原本他是沒有機會吃
[00:21:09.120 --> 00:21:12.120]  從前訴羅王設宴
[00:21:12.120 --> 00:21:14.120]  大衛不能夠出席
[00:21:14.120 --> 00:21:15.120]  為什麼呢?
[00:21:15.120 --> 00:21:18.120]  因為訴羅想殺他
[00:21:18.120 --> 00:21:20.120]  他是得到上帝的拯救
[00:21:20.120 --> 00:21:23.120]  才有機會在一個王室裏面吃飯
[00:21:23.120 --> 00:21:26.120]  還可以宴請別人
[00:21:26.120 --> 00:21:29.120]  邀請米菲波切
[00:21:29.120 --> 00:21:32.120]  不過當大衛不再至今卑微的時候
[00:21:32.120 --> 00:21:34.120]  都是他失敗的時候
[00:21:34.120 --> 00:21:39.120]  嘉Sir上次提到大衛的至高
[00:21:39.120 --> 00:21:43.120]  即使大衛是上帝所高納的王
[00:21:43.120 --> 00:21:45.120]  但他沒有真正的王權
[00:21:45.120 --> 00:21:50.120]  而他企圖竊取上帝的權力
[00:21:50.120 --> 00:21:52.120]  當他不再卑微
[00:21:52.120 --> 00:21:55.120]  就是他失敗的時候
[00:21:55.120 --> 00:21:58.120]  大衛和米菲波切的飯局
[00:21:58.120 --> 00:22:01.120]  我們不能真實地參與
[00:22:01.120 --> 00:22:05.120]  但大衛的舉動就像一個預演
[00:22:05.120 --> 00:22:09.120]  預演著耶穌邀請我們的筵席
[00:22:09.120 --> 00:22:11.120]  一開始提到
[00:22:11.120 --> 00:22:13.120]  今年出席了很多飯局
[00:22:13.120 --> 00:22:16.120]  大部分都很開心
[00:22:16.120 --> 00:22:19.120]  外向的我都很喜歡去飯局
[00:22:19.120 --> 00:22:22.120]  通常我老公都說又有嗎?
[00:22:22.120 --> 00:22:23.120]  又去哪裏?
[00:22:23.120 --> 00:22:24.120]  這個誰?
[00:22:24.120 --> 00:22:26.120]  這個三姑還是六婆?
[00:22:26.120 --> 00:22:28.120]  我經常去飯局
[00:22:28.120 --> 00:22:29.120]  是不累的
[00:22:29.120 --> 00:22:30.120]  一點都不累
[00:22:30.120 --> 00:22:34.120]  但有一餐我完全不想去
[00:22:34.120 --> 00:22:37.120]  是沒有一種期待
[00:22:37.120 --> 00:22:40.120]  甚至心裏有點抗拒
[00:22:40.120 --> 00:22:46.120]  那一餐是一個火葬禮後的安慰飯
[00:22:46.120 --> 00:22:49.120]  我自己有一位年齡相若的傳道人
[00:22:49.120 --> 00:22:50.120]  都是朋友
[00:22:50.120 --> 00:22:53.120]  比我更早畢業回天家
[00:22:53.120 --> 00:22:56.120]  我還在回想的時候
[00:22:56.120 --> 00:23:00.120]  記得最後和他吃的一餐是在元朗吃雞煲
[00:23:00.120 --> 00:23:03.120]  當時還期待著下一次
[00:23:03.120 --> 00:23:07.120]  但就沒有下一次
[00:23:07.120 --> 00:23:10.120]  我一想起以後不能再一起聚餐
[00:23:10.120 --> 00:23:13.120]  在那個時刻我就覺得很遺憾
[00:23:13.120 --> 00:23:22.120]  還有心裏有一種說不出來的傷感
[00:23:22.120 --> 00:23:26.120]  但上帝給我一個盼望
[00:23:26.120 --> 00:23:34.120]  就是在未來我和他會再次在神國的筵席裏面共聚
[00:23:34.120 --> 00:23:40.120]  耶穌常常用筵席的比喻去講解神國的來臨
[00:23:40.120 --> 00:23:45.120]  至今卑微的才有份參與神國的筵席
[00:23:45.120 --> 00:23:48.120]  就算他是一個被社會遺棄的人
[00:23:48.120 --> 00:23:51.120]  就算他是劫腿的人
[00:23:51.120 --> 00:23:52.120]  不單止如此
[00:23:52.120 --> 00:23:55.120]  耶穌更加經常參與飯局
[00:23:55.120 --> 00:23:57.120]  成為罪人的飯腳
[00:23:57.120 --> 00:24:01.120]  他用同桌吃飯這個行動
[00:24:01.120 --> 00:24:04.120]  告訴那些所謂宗教領袖
[00:24:04.120 --> 00:24:08.120]  他會擁抱每一個和他同桌吃飯的人
[00:24:08.120 --> 00:24:10.120]  每一個願意悔改的罪人
[00:24:10.120 --> 00:24:13.120]  都可以和他一起同席
[00:24:13.120 --> 00:24:17.120]  向主卑微的人會得到接納
[00:24:17.120 --> 00:24:19.120]  得到恩典
[00:24:19.120 --> 00:24:22.120]  並有能力向人施恩
[00:24:22.120 --> 00:24:26.120]  甚至向被棄者擺設筵席
[00:24:26.120 --> 00:24:32.120]  米菲波切
[00:24:32.120 --> 00:24:36.120]  心存感恩
[00:24:36.120 --> 00:24:40.120]  是因為卑微的她遇見大衛
[00:24:40.120 --> 00:24:43.120]  大衛懂得施恩
[00:24:43.120 --> 00:24:47.120]  是因為卑微的她遇見上帝
[00:24:47.120 --> 00:24:51.120]  無論我們每一個到年尾
[00:24:51.120 --> 00:24:54.120]  我們去數算恩典
[00:24:54.120 --> 00:24:55.120]  去感恩
[00:24:55.120 --> 00:24:56.120]  心挖苦
[00:24:56.120 --> 00:24:58.120]  望著前面
[00:24:58.120 --> 00:24:59.120]  2023年
[00:24:59.120 --> 00:25:02.120]  我很想再用自己的生命服侍人
[00:25:02.120 --> 00:25:04.120]  向人施與恩典
[00:25:04.120 --> 00:25:06.120]  我們只有一個原因
[00:25:06.120 --> 00:25:10.120]  就是因為卑微的我們遇見上帝
[00:25:10.120 --> 00:25:13.120]  我們才可以感恩
[00:25:13.120 --> 00:25:15.120]  我們才有能力施恩
[00:25:15.120 --> 00:25:18.120]  讓我們一同去禱告
[00:25:18.120 --> 00:25:24.120]  慈愛手約的天父
[00:25:24.120 --> 00:25:29.120]  2022年可能是很多人一生裏
[00:25:29.120 --> 00:25:32.120]  所經歷最複雜的一年
[00:25:32.120 --> 00:25:36.120]  實在太多悲喜交集的場面
[00:25:36.120 --> 00:25:40.120]  我們很需要天父你的慈愛
[00:25:40.120 --> 00:25:42.120]  繼續和我們同在
[00:25:44.120 --> 00:25:48.120]  我們甚或有一種矛盾的心情
[00:25:48.120 --> 00:25:51.120]  不想和這一年說再見
[00:25:51.120 --> 00:25:53.120]  因為在這一年裏
[00:25:53.120 --> 00:25:57.120]  有一些人真真實實離開了我們
[00:25:57.120 --> 00:25:59.120]  甚或是我們
[00:25:59.120 --> 00:26:02.120]  舊日的香港
[00:26:02.120 --> 00:26:04.120]  都有一些
[00:26:04.120 --> 00:26:08.120]  面貌已經不再一樣
[00:26:08.120 --> 00:26:11.120]  但同時我們又在困境裏
[00:26:11.120 --> 00:26:14.120]  見到上帝給我們的新方向
[00:26:14.120 --> 00:26:17.120]  給我們有能力去面對
[00:26:17.120 --> 00:26:19.120]  給我們仍然可以有一個群體
[00:26:19.120 --> 00:26:21.120]  共聚彼此支持
[00:26:21.120 --> 00:26:23.120]  向前
[00:26:23.120 --> 00:26:26.120]  無論是開始
[00:26:26.120 --> 00:26:27.120]  無論是終結
[00:26:27.120 --> 00:26:31.120]  我們只願繼續跟隨上帝
[00:26:31.120 --> 00:26:33.120]  求祢去帶領
[00:26:33.120 --> 00:26:37.120]  神啊我們知道無論我們在哪個崗位
[00:26:37.120 --> 00:26:40.120]  去到上帝面前是同樣
[00:26:40.120 --> 00:26:42.120]  求祢給我們這個時間
[00:26:42.120 --> 00:26:44.120]  可以好好去思想
[00:26:44.120 --> 00:26:46.120]  好好面對上帝
[00:26:46.120 --> 00:26:49.120]  我們無法誇自己的成就
[00:26:49.120 --> 00:26:50.120]  軟弱
[00:26:50.120 --> 00:26:51.120]  能力
[00:26:51.120 --> 00:26:53.120]  無法誇任何我們得到的東西
[00:26:53.120 --> 00:26:56.120]  因為一切都是屬上帝手
[00:26:56.120 --> 00:27:00.120]  這段時間我們透過一首詩歌
[00:27:00.120 --> 00:27:03.120]  我們一起去聆聽
[00:27:03.120 --> 00:27:05.120]  成為我們的禱告
[00:27:05.120 --> 00:27:09.120]  仍未懂得低微
[00:27:09.120 --> 00:27:12.120]  就繼續謙卑禱告
[00:27:12.120 --> 00:27:15.120]  仍未懂得低微
[00:27:15.120 --> 00:27:18.120]  願能放下自身
[00:27:18.120 --> 00:27:19.120]  崛強
[00:27:19.120 --> 00:27:23.120]  我們也有一點安靜的時間
[00:27:23.120 --> 00:27:27.120]  我們回顧一下過去一年
[00:27:27.120 --> 00:27:30.120]  你想一下上帝怎樣帶領你
[00:27:30.120 --> 00:27:35.120]  上帝怎樣在你的掙扎裏跟你同在
[00:27:36.120 --> 00:27:39.120]  有什麼是上帝賜予恩典給你
[00:27:39.120 --> 00:27:42.120]  有什麼是當你失去的時候
[00:27:42.120 --> 00:27:44.120]  上帝幫助你
[00:27:44.120 --> 00:27:46.120]  帶領你經過
[00:27:46.120 --> 00:27:49.120]  讓我們一一去數算
[00:27:49.120 --> 00:27:51.120]  上帝給我們的恩典
[00:27:51.120 --> 00:27:54.120]  英丁就是帶領我們那一位
[00:27:54.120 --> 00:28:00.120]  明天就是2023年的開始
[00:28:00.120 --> 00:28:02.120]  我們也要禱告
[00:28:02.120 --> 00:28:04.120]  祈求上帝幫助我們
[00:28:04.120 --> 00:28:07.120]  在未來一切的決定裏
[00:28:07.120 --> 00:28:10.120]  我們也認定主權屬於上帝
[00:28:10.120 --> 00:28:15.120]  讓我們一同去為自己為流淌
[00:28:15.120 --> 00:28:19.120]  我們能夠成為謙卑跟從主的門徒
[00:28:19.120 --> 00:28:23.120]  謙卑跟從主的教會去祈禱
[00:28:23.120 --> 00:28:25.120]  我們一起去禱告
[00:28:25.120 --> 00:28:27.120]  香港人的香港,香港人的香港。

