
[00:00:00.000 --> 00:00:02.720]  在開始聆聽上帝的話語之前
[00:22:50.520 --> 00:22:54.520]  以致他有機會去融入和攀升
[00:22:54.520 --> 00:23:02.520]  當藥室運用上帝給他的技能、智慧
[00:23:02.520 --> 00:23:09.520]  以致他可以成功帶領埃及去渡過農業上的災難
[00:23:09.520 --> 00:23:13.520]  七年的封年也就是七年的方年
[00:23:13.520 --> 00:23:15.520]  在方年的期間
[00:23:15.520 --> 00:23:23.520]  他成為了埃及甚至是他自己家的拯救和祝福
[00:23:23.520 --> 00:23:25.520]  值得留意的是
[00:23:25.520 --> 00:23:29.520]  上帝沒有在以色列地興起一個以色列人
[00:23:29.520 --> 00:23:33.520]  然後提供以色列人在饑荒時的需要
[00:23:33.520 --> 00:23:38.520]  相反的是上帝讓藥室留山在外
[00:23:38.520 --> 00:23:40.520]  去到埃及工作
[00:23:40.520 --> 00:23:46.520]  最終他可以回饋提供以色列百姓的需要
[00:23:46.520 --> 00:23:52.520]  留山在外的藥室有上帝和他同在
[00:23:52.520 --> 00:23:54.520]  透過藥室
[00:23:54.520 --> 00:23:59.520]  上帝首先賜福給波提佛一家
[00:23:59.520 --> 00:24:03.520]  再回顧他的經歷
[00:24:03.520 --> 00:24:06.520]  藥室當然是因為有上帝的同在
[00:24:06.520 --> 00:24:10.520]  以致他可以在獄中為酒精
[00:24:10.520 --> 00:24:16.520]  或者在法老面前能夠正確地詮釋這個夢
[00:24:16.520 --> 00:24:19.520]  值得留意的是
[00:24:19.520 --> 00:24:23.520]  他在哪裏展示解夢的能力
[00:24:23.520 --> 00:24:27.520]  夢不只是在埃及出現過
[00:24:27.520 --> 00:24:30.520]  夢也曾在迦南地出現過
[00:24:30.520 --> 00:24:32.520]  他自己所發的夢
[00:24:32.520 --> 00:24:34.520]  但經文沒有說他有解釋過
[00:24:34.520 --> 00:24:37.520]  他只是敘述給他哥哥聽
[00:24:37.520 --> 00:24:41.520]  他的解夢能力原來是在埃及地
[00:24:41.520 --> 00:24:46.520]  為何他會在埃及可以解夢呢
[00:24:46.520 --> 00:24:50.520]  或者是因為他在埃及的身份
[00:24:50.520 --> 00:24:53.520]  一個極限的身份
[00:24:53.520 --> 00:24:55.520]  甚麼是極限的身份呢
[00:24:55.520 --> 00:24:58.520]  可能大家看完這個字也不知道為甚麼
[00:24:58.520 --> 00:25:01.520]  即是一種無寧兩可的狀態
[00:25:01.520 --> 00:25:02.520]  即是怎樣
[00:25:02.520 --> 00:25:06.520]  廣東話是那種不上不下的狀態
[00:25:06.520 --> 00:25:11.520]  在埃及的藥室正正就是一個這樣的處境
[00:25:11.520 --> 00:25:15.520]  他面對的是自己人排他去
[00:25:15.520 --> 00:25:19.520]  甚至我們再往後仔細看整個敘事的時候
[00:25:19.520 --> 00:25:22.520]  他哥哥去到埃及買糧的時候
[00:25:22.520 --> 00:25:26.520]  完全不認得他是希伯來人
[00:25:26.520 --> 00:25:29.520]  我們不要說他認不認得他是藥室
[00:25:29.520 --> 00:25:32.520]  他完全不會覺得他是希伯來人
[00:25:32.520 --> 00:25:35.520]  只是以為他是一個普通的埃及人
[00:25:35.520 --> 00:25:37.520]  但埃及的人是怎樣看他的
[00:25:37.520 --> 00:25:42.520]  埃及的人明明白白地稱呼他為希伯來人
[00:25:42.520 --> 00:25:45.520]  藥室他遠離迦南地
[00:25:45.520 --> 00:25:51.520]  令到他不只是局限於自己族群給他的束縛
[00:25:51.520 --> 00:25:53.520]  不過他離開迦南地
[00:25:53.520 --> 00:25:59.520]  又不代表他完全放棄或忘記自己希伯來人的身份
[00:25:59.520 --> 00:26:01.520]  為何這樣說
[00:26:01.520 --> 00:26:04.520]  我們今天沒有列出經文
[00:26:04.520 --> 00:26:06.520]  但他和他兩個兒子的改名
[00:26:06.520 --> 00:26:08.520]  他特別改了一個名字
[00:26:08.520 --> 00:26:11.520]  兩個都是一個希伯來的名字
[00:26:11.520 --> 00:26:16.520]  代表他仍然認定自己是希伯來人的身份
[00:26:16.520 --> 00:26:20.520]  他的兒子亦都是希伯來人的身份
[00:26:20.520 --> 00:26:26.520]  藥室這個外流到埃及地的希伯來人
[00:26:26.520 --> 00:26:35.520]  因為這個身份令他可以升任上天和人間的中間人
[00:26:35.520 --> 00:26:40.520]  以致他可以將上帝的啟示和不同人傳遞
[00:26:40.520 --> 00:26:45.520]  在埃及他被賦權
[00:26:45.520 --> 00:26:49.520]  然後他就帶著能力帶著power
[00:26:49.520 --> 00:26:54.520]  去拯救當時缺乏力量的上帝的子民
[00:26:54.520 --> 00:26:57.520]  上帝就是透過藥室
[00:26:57.520 --> 00:27:02.520]  在埃及人看起來是一個外人
[00:27:02.520 --> 00:27:05.520]  但他可以做到很多事
[00:27:05.520 --> 00:27:09.520]  他做到不單是傳遞上帝的訊息
[00:27:09.520 --> 00:27:13.520]  更加重要或更加有實際的價值是甚麼
[00:27:13.520 --> 00:27:16.520]  保存很多的性命
[00:27:16.520 --> 00:27:18.520]  創世紀去到最後
[00:27:18.520 --> 00:27:20.520]  當亞各都死了
[00:27:20.520 --> 00:27:24.520]  他的哥哥很擔心究竟藥室會不會趁他爸爸死了的時候
[00:27:24.520 --> 00:27:27.520]  要去報仇的時候
[00:27:27.520 --> 00:27:29.520]  50章19至21節
[00:27:29.520 --> 00:27:33.520]  藥室反而是安慰他的哥哥
[00:27:33.520 --> 00:27:36.520]  他跟他們說不用怕
[00:27:36.520 --> 00:27:38.520]  我怎可以代替上帝呢
[00:27:38.520 --> 00:27:41.520]  從前你們的意思是要害我
[00:27:41.520 --> 00:27:45.520]  但神的意思原是好的
[00:27:45.520 --> 00:27:48.520]  要使許多百姓得以存活
[00:27:48.520 --> 00:27:50.520]  成就今天的光景
[00:27:50.520 --> 00:27:52.520]  現在你們不要害怕
[00:27:52.520 --> 00:27:55.520]  我必養活你們和你們的孩子
[00:27:55.520 --> 00:27:59.520]  這裡說到是很多的百姓
[00:27:59.520 --> 00:28:01.520]  能夠得以存活
[00:28:01.520 --> 00:28:08.520]  好像彷彿暗暗回應著上帝昔日跟阿伯拉罕所納約的應許
[00:28:08.520 --> 00:28:11.520]  就是要祝福地上的萬族
[00:28:11.520 --> 00:28:13.520]  這裡讓我們看到的是
[00:28:13.520 --> 00:28:18.520]  上帝為藥室所安排的人生的歷練
[00:28:18.520 --> 00:28:22.520]  最終是惠及了埃及和他自己的家鄉
[00:28:22.520 --> 00:28:28.520]  藥室也為我們示範了一個忠於上帝召命的人
[00:28:28.520 --> 00:28:30.520]  一個好榜樣
[00:28:30.520 --> 00:28:33.520]  就是無論他在甚麼的境況
[00:28:33.520 --> 00:28:35.520]  甚麼的地方
[00:28:35.520 --> 00:28:37.520]  同時也讓我們看到
[00:28:37.520 --> 00:28:39.520]  人生的每個階段
[00:28:39.520 --> 00:28:46.520]  都有上帝為他所安排的一切
[00:28:46.520 --> 00:28:47.520]  很想跟大家說
[00:28:47.520 --> 00:28:53.520]  人生的旅途裡總是有很多不同的分岔路
[00:28:53.520 --> 00:28:56.520]  有很多人權衡過不同的考慮
[00:28:56.520 --> 00:28:59.520]  或者利害
[00:28:59.520 --> 00:29:05.520]  才做相應的決定和選擇
[00:29:05.520 --> 00:29:08.520]  無論是向外流散
[00:29:08.520 --> 00:29:13.520]  還是在荒謬的環境裡堅持留下
[00:29:13.520 --> 00:29:15.520]  我想說做這些決定
[00:29:15.520 --> 00:29:19.520]  第一是會令人覺得很震撼
[00:29:19.520 --> 00:29:24.520]  又或者是令到身邊的人很糾結
[00:29:24.520 --> 00:29:26.520]  前兩星期潘Sir提起過
[00:29:26.520 --> 00:29:30.520]  因而最難走的路
[00:29:30.520 --> 00:29:34.520]  走一條自己不情願的路
[00:29:34.520 --> 00:29:39.520]  似乎是我們人生裡必修的一課
[00:29:39.520 --> 00:29:43.520]  有些人在感情路上遭遇到很多挫折
[00:29:43.520 --> 00:29:49.520]  又或者有些人在追逐夢想的過程中失敗跌倒
[00:29:49.520 --> 00:29:51.520]  同樣或者是自身在香港的我們
[00:29:51.520 --> 00:29:56.520]  可能也是面對著一條又一條很艱難的路
[00:29:56.520 --> 00:29:59.520]  我想說這些都是不能避免的
[00:29:59.520 --> 00:30:00.520]  好幾年前
[00:30:00.520 --> 00:30:08.520]  我自己在侍奉路上都遇到不同的困境和不明白
[00:30:08.520 --> 00:30:12.520]  詳情可以留意Flow Church的Podcast
[00:30:12.520 --> 00:30:14.520]  有我的訪問
[00:30:14.520 --> 00:30:19.520]  不過我想說當我面對著困境和不解的時候
[00:30:19.520 --> 00:30:22.520]  當下是很難接受
[00:30:22.520 --> 00:30:27.520]  甚至乎是聲嘶力竭地質問上帝為什麼這樣
[00:30:27.520 --> 00:30:29.520]  不過這幾年下來
[00:30:29.520 --> 00:30:32.520]  我開始悟出了一個道理
[00:30:32.520 --> 00:30:39.520]  就是相信一切是上帝給我最好的安排
[00:30:39.520 --> 00:30:45.520]  過去的種種經歷或者是現在當下的艱難
[00:30:45.520 --> 00:30:47.520]  我們不知道為什麼
[00:30:47.520 --> 00:30:53.520]  甚或我們對未來都是充滿著恐懼
[00:30:53.520 --> 00:31:00.520]  我們在學習接受對過去或者未來的不理解
[00:31:00.520 --> 00:31:04.520]  不過我們作為信徒我們可以很肯定的是
[00:31:04.520 --> 00:31:12.520]  我們知道過去現在將來掌權的那一位是誰
[00:31:12.520 --> 00:31:16.520]  就是因為我們知道有上帝
[00:31:16.520 --> 00:31:20.520]  知道我們的上帝是那位全知全能
[00:31:20.520 --> 00:31:26.520]  以致我們這一班無力的人可以仰望他
[00:31:26.520 --> 00:31:29.520]  約瑟的經歷正正就是提醒我們
[00:31:29.520 --> 00:31:36.520]  在這個這麼破碎的世界上帝對我們禱告的回應不一定是迅速的
[00:31:36.520 --> 00:31:41.520]  約瑟的兄弟將他賣到埃及做奴隸
[00:31:41.520 --> 00:31:43.520]  他才只有17歲
[00:31:43.520 --> 00:31:47.520]  但是他最後被釋放的時候
[00:31:47.520 --> 00:31:50.520]  在第41章46節的經文告訴我們
[00:31:50.520 --> 00:31:53.520]  他已經30歲了
[00:31:53.520 --> 00:32:01.520]  讓我們看到困境屈辱的生活約瑟過了整整13年
[00:32:01.520 --> 00:32:04.520]  想要的結果沒有馬上出現
[00:32:04.520 --> 00:32:08.520]  不一定是上主討厭我們
[00:32:08.520 --> 00:32:11.520]  要將我們置諸死地
[00:32:11.520 --> 00:32:15.520]  或者這個可以是給我們的歷練
[00:32:15.520 --> 00:32:18.520]  讓我們在過程中可以更加認識他
[00:32:18.520 --> 00:32:20.520]  而不是懷疑他
[00:32:20.520 --> 00:32:27.520]  讓我們更懂得如何對這個世界作出更合宜的反應
[00:32:27.520 --> 00:32:33.520]  儘管我們對前路覺得很不知所措
[00:32:33.520 --> 00:32:39.520]  但是我相信我們身邊總會有一至兩個隊友吧
[00:32:39.520 --> 00:32:44.520]  又或者最重要的是有上帝時刻與我們同在
[00:32:44.520 --> 00:32:47.520]  永遠不會與我們割席
[00:32:47.520 --> 00:32:54.520]  上帝的同在給我們勇氣去實現很美麗的想像
[00:32:54.520 --> 00:32:58.520]  讓我們可以有力去撐下去
[00:32:58.520 --> 00:33:04.520]  讓我們都可以很快樂有動力地生活下去
[00:33:04.520 --> 00:33:08.520]  總括來說我想說上帝總是讓我在不同的處境
[00:33:08.520 --> 00:33:11.520]  有所得著和有所學習
[00:33:11.520 --> 00:33:18.520]  上帝的恩典足夠可以遮蓋我或者是環境的不足
[00:33:18.520 --> 00:33:22.520]  是呀我們都經歷過迷失、懷疑、挫敗
[00:33:22.520 --> 00:33:27.520]  但是我們都可以帶著上帝給我們的恩賜或者能力
[00:33:27.520 --> 00:33:32.520]  讓我們可以嘗試有勇氣地重整旗鼓地出發
[00:33:32.520 --> 00:33:35.520]  我希望我們可以越戰越勇
[00:33:35.520 --> 00:33:39.520]  昔日上帝與我們同在的記憶
[00:33:39.520 --> 00:33:41.520]  應該是有力量的
[00:33:41.520 --> 00:33:44.520]  假以時日這些我們對上帝的記憶
[00:33:44.520 --> 00:33:51.520]  就可以叫我們在艱難的道路上慢慢地復前行
[00:33:51.520 --> 00:33:55.520]  理想、公義或者夢想
[00:33:55.520 --> 00:34:00.520]  在我們看起來好像為什麼遲遲都還沒到
[00:34:00.520 --> 00:34:07.520]  但是我相信上帝為我們所安排的不會走數
[00:34:07.520 --> 00:34:11.520]  我相信即使我們置身在低谷裏
[00:34:11.520 --> 00:34:16.520]  或者我們處於一個有夢未能夠圓的日子
[00:34:16.520 --> 00:34:19.520]  上帝對我們有他的安排
[00:34:19.520 --> 00:34:24.520]  而我相信這個安排是對一切都是最好的
[00:34:24.520 --> 00:34:28.520]  就好像夢在整個虐室的敘事裏面
[00:34:28.520 --> 00:34:32.520]  其實是佔一個很重要的角色
[00:34:32.520 --> 00:34:36.520]  夢既是虐室受苦最起初的原因
[00:34:36.520 --> 00:34:38.520]  他不發那兩個夢
[00:34:38.520 --> 00:34:40.520]  他的兄弟就不會買他
[00:34:40.520 --> 00:34:45.520]  可能只是純粹妒忌他給爸爸的痛愛
[00:34:45.520 --> 00:34:50.520]  夢亦都曾經為他帶來獲釋放的契機
[00:34:50.520 --> 00:34:55.520]  他在牢獄裏面正確地為酒精解夢
[00:34:55.520 --> 00:34:57.520]  展示出他有解夢的能力
[00:34:57.520 --> 00:35:01.520]  展示出他如何靠著上帝在外地過活
[00:35:01.520 --> 00:35:05.520]  雖然他遇到一個很善忘的酒精
[00:35:05.520 --> 00:35:07.520]  等了兩年的日子
[00:35:07.520 --> 00:35:12.520]  但是法老在兩年之後又做了兩個令他不安的夢
[00:35:12.520 --> 00:35:14.520]  勾起了酒精的記憶
[00:35:14.520 --> 00:35:19.520]  最後將虐室帶到法老面前
[00:35:19.520 --> 00:35:23.520]  虐室的經歷讓我們看到一句說話
[00:35:23.520 --> 00:35:26.520]  It will be okay in the end
[00:35:26.520 --> 00:35:30.520]  If it is not okay, it is not the end
[00:35:30.520 --> 00:35:35.520]  有時候我們真的不用為一時的失利
[00:35:35.520 --> 00:35:39.520]  去自怨自艾、自暴自棄
[00:35:39.520 --> 00:35:43.520]  我盼望我們可以一起堅持下去
[00:35:43.520 --> 00:35:50.520]  我們繼續走在上帝為我們安排的道路上
[00:35:50.520 --> 00:35:55.520]  今天請敬拜隊為我們分享
[00:35:55.520 --> 00:35:59.520]  《相信一切是最好的安排》這首歌
[00:35:59.520 --> 00:36:04.520]  是因為我覺得歌詞好像側面那樣
[00:36:04.520 --> 00:36:07.520]  在說虐室的經歷
[00:36:07.520 --> 00:36:11.520]  在剛才歌者為我們所唱的
[00:36:11.520 --> 00:36:15.520]  我們不單單可以享受到聽覺的享受
[00:36:15.520 --> 00:36:19.520]  我們也從文字旋律中看到的是
[00:36:19.520 --> 00:36:22.520]  對將來的憧憬
[00:36:22.520 --> 00:36:24.520]  現實是黑暗的
[00:36:24.520 --> 00:36:28.520]  但是真的不用經常強調
[00:36:28.520 --> 00:36:31.520]  這是你和我早就知道
[00:36:31.520 --> 00:36:34.520]  並且我們其實處身在裡面
[00:36:34.520 --> 00:36:38.520]  或者在這個月題最後一講中
[00:36:38.520 --> 00:36:44.520]  我很希望Flow Church的弟兄姊妹可以陽光一點
[00:36:44.520 --> 00:36:49.520]  我不是叫大家無視現實種種的需要
[00:36:49.520 --> 00:36:51.520]  現實仍然是我們需要正視
[00:36:51.520 --> 00:36:57.520]  但是我們已經浸在負能量的環境裡已經很久了
[00:36:57.520 --> 00:37:01.520]  我們嘗試向上帝去支取力量
[00:37:01.520 --> 00:37:05.520]  讓我們的心態可不可以平衡一點呢
[00:37:05.520 --> 00:37:08.520]  今天特別很想去和那些
[00:37:08.520 --> 00:37:11.520]  剛剛去了外地
[00:37:11.520 --> 00:37:12.520]  還沒適應
[00:37:12.520 --> 00:37:17.520]  還沒融入他鄉生活的弟兄姊妹
[00:37:17.520 --> 00:37:19.520]  即使很艱難
[00:37:19.520 --> 00:37:24.520]  我希望你仍然有虐室那一份不認輸不妥協的精神
[00:37:24.520 --> 00:37:28.520]  咬緊牙關堅持下去
[00:37:28.520 --> 00:37:34.520]  在上帝為你所安排的處境裡好好地生活
[00:37:34.520 --> 00:37:38.520]  去敏感一下上帝如何一直與你們同在
[00:37:38.520 --> 00:37:43.520]  我相信當我們用不同的眼光去看世界上的人和事的時候
[00:37:43.520 --> 00:37:49.520]  我們所可以看到的風光和層次其實是可以更加廣闊的
[00:37:49.520 --> 00:37:54.520]  抓緊上帝的應許和盼望的我們
[00:37:54.520 --> 00:37:58.520]  這一生沒有保證天天平安
[00:37:58.520 --> 00:38:03.520]  但我相信如果我們抓緊上帝的話我們可以天天心安
[00:38:03.520 --> 00:38:05.520]  願意此心安處事吾香
[00:38:05.520 --> 00:38:09.520]  讓我們一同去低頭祈禱
[00:38:09.520 --> 00:38:10.520]  親愛的主
[00:38:10.520 --> 00:38:13.520]  現實的環境有很多大大小小的紅線
[00:38:13.520 --> 00:38:15.520]  令我們卻步
[00:38:15.520 --> 00:38:18.520]  我們可能已經不自覺地去自我審查
[00:38:18.520 --> 00:38:21.520]  求祢給我們勇氣去反抗
[00:38:21.520 --> 00:38:23.520]  又求祢給我們真理的靈
[00:38:23.520 --> 00:38:29.520]  叫我們不要把荒謬當作合理或是平常事
[00:38:29.520 --> 00:38:30.520]  求祢也給我們堅信
[00:38:30.520 --> 00:38:37.520]  祢為我們每個人已經度身訂造了不同的經驗和歷練
[00:38:37.520 --> 00:38:39.520]  我承認當我們在困難裡
[00:38:39.520 --> 00:38:43.520]  我們仍然真的覺得有不安
[00:38:43.520 --> 00:38:45.520]  但求主讓我們相信
[00:38:45.520 --> 00:38:48.520]  這是祢為我們最好的安排
[00:38:48.520 --> 00:38:51.520]  縱然我們這一刻一點也不明白
[00:38:51.520 --> 00:38:53.520]  一點也不理解
[00:38:53.520 --> 00:38:57.520]  但主我求祢讓我們在不明白不理解裡
[00:38:57.520 --> 00:39:01.520]  仍然持守對人的良善
[00:39:01.520 --> 00:39:02.520]  對人的良知
[00:39:02.520 --> 00:39:04.520]  求祢就這樣幫助我們每一個
[00:39:04.520 --> 00:39:06.520]  祈禱是奉主名求
[00:39:06.520 --> 00:39:07.520]  阿門

