
[00:00:00.000 --> 00:00:10.000]  在網上的弟兄姊妹有些抱歉,剛才我沒有站好,沒有圍到網絡
[00:21:45.000 --> 00:21:47.000]  祈禱土能夠清醒
[00:21:47.000 --> 00:21:51.000]  能夠在意念上用愛戰勝邪惡
[00:21:51.000 --> 00:21:55.000]  第九節能夠有行動地
[00:21:55.000 --> 00:21:58.000]  把你的愛實現出來
[00:21:58.000 --> 00:22:01.000]  他說得很清楚
[00:22:01.000 --> 00:22:07.000]  不是你做到的
[00:22:07.000 --> 00:22:13.000]  他說是分派不同恩賜的神
[00:22:13.000 --> 00:22:15.000]  給了不同恩賜我們
[00:22:15.000 --> 00:22:17.000]  才能夠這樣服侍人
[00:22:17.000 --> 00:22:23.000]  這幅圖畫很誇張
[00:22:23.000 --> 00:22:27.000]  為什麼我要選擇擁抱的規則
[00:22:27.000 --> 00:22:28.000]  離別的規則
[00:22:28.000 --> 00:22:29.000]  MM7就不關事
[00:22:29.000 --> 00:22:32.000]  是因為離別的規則
[00:22:32.000 --> 00:22:34.000]  Jazz的新歌
[00:22:34.000 --> 00:22:39.000]  如果你有留心看一下
[00:22:39.000 --> 00:22:41.000]  他最後那幾句歌詞
[00:22:41.000 --> 00:22:43.000]  他們分手
[00:22:43.000 --> 00:22:44.000]  失戀
[00:22:44.000 --> 00:22:47.000]  分手之後
[00:22:47.000 --> 00:22:52.000]  他說這個離別的規則是要怎樣
[00:22:54.000 --> 00:22:59.000]  是要多謝那個曾經傷害你的人
[00:22:59.000 --> 00:23:05.000]  這些是很左膠的說話
[00:23:05.000 --> 00:23:08.000]  因為Jazz的歌全部都是三部曲
[00:23:08.000 --> 00:23:10.000]  他現在是第一部曲
[00:23:10.000 --> 00:23:12.000]  我想聽他第二和第三首歌
[00:23:12.000 --> 00:23:14.000]  在這個系列裡面怎麼寫
[00:23:14.000 --> 00:23:21.000]  但他說的跟這段劇情說的很相似
[00:23:22.000 --> 00:23:24.000]  傷害你的人
[00:23:24.000 --> 00:23:30.000]  其實是一些逼著你成長的人
[00:23:30.000 --> 00:23:33.000]  你要多謝那些
[00:23:33.000 --> 00:23:37.000]  曾經在你生命裡傷害你的人
[00:23:37.000 --> 00:23:42.000]  我認識一些姐妹
[00:23:42.000 --> 00:23:44.000]  不要說幾多歲的
[00:23:44.000 --> 00:23:46.000]  有些姐妹
[00:23:46.000 --> 00:23:48.000]  有一次跟我說
[00:23:49.000 --> 00:23:55.000]  她很怕跟那些A0、A1的人拍拖
[00:23:55.000 --> 00:23:58.000]  跟A0人拍拖不好嗎
[00:23:58.000 --> 00:23:59.000]  你知道A0是Available
[00:23:59.000 --> 00:24:01.000]  但她是零次拍拖
[00:24:01.000 --> 00:24:02.000]  叫A0
[00:24:02.000 --> 00:24:03.000]  大家明白吧
[00:24:03.000 --> 00:24:04.000]  大家應該熟悉我
[00:24:04.000 --> 00:24:07.000]  她很怕跟那些A0、A1的人拍拖
[00:24:07.000 --> 00:24:09.000]  她說不是啊
[00:24:09.000 --> 00:24:10.000]  這個很清潔
[00:24:10.000 --> 00:24:14.000]  對愛很有幻想
[00:24:14.000 --> 00:24:16.000]  A0是這樣的
[00:24:16.000 --> 00:24:20.000]  A0就是那些經常放閃
[00:24:20.000 --> 00:24:22.000]  怕死你不知道的
[00:24:22.000 --> 00:24:23.000]  你明白嗎
[00:24:23.000 --> 00:24:25.000]  如果你A0過你會知道
[00:24:25.000 --> 00:24:26.000]  你曾經A0過
[00:24:26.000 --> 00:24:28.000]  每個人都見過A0
[00:24:28.000 --> 00:24:31.000]  A0才浪漫一點
[00:24:31.000 --> 00:24:33.000]  那些姐妹說
[00:24:33.000 --> 00:24:35.000]  跟A0的拍拖
[00:24:35.000 --> 00:24:40.000]  我浪費時間、付錢
[00:24:40.000 --> 00:24:42.000]  陪那些A0成長
[00:24:42.000 --> 00:24:45.000]  我寧可跟那些A5和A6
[00:24:46.000 --> 00:24:48.000]  因為A5和A6那些
[00:24:48.000 --> 00:24:50.000]  經歷了前五任的前女友
[00:24:50.000 --> 00:24:52.000]  給她成長的故事
[00:24:52.000 --> 00:24:54.000]  她應該會成熟一點
[00:24:54.000 --> 00:24:57.000]  我不知道這個道理對不對
[00:24:57.000 --> 00:25:01.000]  我又不明白那些年紀的姐妹的想法
[00:25:01.000 --> 00:25:02.000]  我不是女生
[00:25:02.000 --> 00:25:06.000]  但我覺得這個道理好像很對
[00:25:06.000 --> 00:25:14.000]  我猜這個小例子是說
[00:25:15.000 --> 00:25:20.000]  我們感謝那些曾經傷害過我們的人
[00:25:20.000 --> 00:25:24.000]  不是沒有道理的
[00:25:24.000 --> 00:25:29.000]  或者我們基督徒說的話是
[00:25:29.000 --> 00:25:32.000]  原來上帝給了恩賜我們
[00:25:32.000 --> 00:25:34.000]  去服侍那些
[00:25:34.000 --> 00:25:38.000]  傷害我們的人
[00:25:38.000 --> 00:25:41.000]  第十一節說得更加清楚
[00:25:42.000 --> 00:25:44.000]  如果有人說
[00:25:44.000 --> 00:25:46.000]  如果你想說一些話
[00:25:46.000 --> 00:25:49.000]  你不是說你受過什麼傷害
[00:25:49.000 --> 00:25:50.000]  不是
[00:25:50.000 --> 00:25:51.000]  因為萬物叫我近了
[00:25:51.000 --> 00:25:53.000]  所以你要說的就是神的話
[00:25:53.000 --> 00:25:56.000]  如果你真的能夠去服侍他
[00:25:56.000 --> 00:25:58.000]  去接待他的話
[00:25:58.000 --> 00:25:59.000]  他很明顯說
[00:25:59.000 --> 00:26:01.000]  這些能力不是來自你
[00:26:01.000 --> 00:26:03.000]  是來自神給你的
[00:26:03.000 --> 00:26:05.000]  然後他才說
[00:26:05.000 --> 00:26:09.000]  他說唯有你做不到的事情
[00:26:09.000 --> 00:26:10.000]  不懂得做的事情
[00:26:11.000 --> 00:26:13.000]  做不到不懂得做的時候
[00:26:13.000 --> 00:26:20.000]  你知道你所做的一切都是來自上帝給你做到的話
[00:26:20.000 --> 00:26:23.000]  這個叫耶穌基督
[00:26:23.000 --> 00:26:26.000]  凡事上藉著他
[00:26:26.000 --> 00:26:28.000]  叫神得到榮耀
[00:26:28.000 --> 00:26:35.000]  福音是什麼
[00:26:35.000 --> 00:26:39.000]  福音不是說的那種說的福音
[00:26:40.000 --> 00:26:42.000]  我們說耶穌基督釘十字架
[00:26:42.000 --> 00:26:43.000]  我們是死的
[00:26:43.000 --> 00:26:44.000]  然後每個人仰望他
[00:26:44.000 --> 00:26:46.000]  得救就蒙恩
[00:26:46.000 --> 00:26:47.000]  不是的
[00:26:47.000 --> 00:26:48.000]  不是只是說的
[00:26:48.000 --> 00:26:50.000]  凡事上藉著耶穌基督說的是
[00:26:50.000 --> 00:26:52.000]  是那些是做不到的
[00:26:52.000 --> 00:26:54.000]  那些很困難的
[00:26:54.000 --> 00:26:58.000]  但是上帝給你能力給你恩賜
[00:26:58.000 --> 00:27:01.000]  你能夠說上帝給你想說的話
[00:27:01.000 --> 00:27:04.000]  人就會驚訝
[00:27:04.000 --> 00:27:07.000]  是神自己得到榮耀
[00:27:08.000 --> 00:27:13.000]  我想再說一個最近的
[00:27:13.000 --> 00:27:15.000]  我自己在想的結論
[00:27:15.000 --> 00:27:19.000]  最近因為教會要面對
[00:27:19.000 --> 00:27:21.000]  有沒有人能回到教會
[00:27:21.000 --> 00:27:22.000]  這個問題
[00:27:22.000 --> 00:27:25.000]  引起很多教會界的討論
[00:27:25.000 --> 00:27:27.000]  我認識很多不同的教會
[00:27:27.000 --> 00:27:29.000]  有很多不同的討論
[00:27:29.000 --> 00:27:35.000]  有人很容易就做了那件事
[00:27:35.000 --> 00:27:37.000]  發了電郵
[00:27:37.000 --> 00:27:39.000]  明白我說什麼嗎
[00:27:39.000 --> 00:27:43.000]  發電郵很簡單
[00:27:43.000 --> 00:27:44.000]  OK的
[00:27:44.000 --> 00:27:47.000]  但有些人仍然不想發電郵
[00:27:47.000 --> 00:27:53.000]  那些不發電郵的人
[00:27:53.000 --> 00:28:00.000]  他不能夠在教會的場景
[00:28:00.000 --> 00:28:02.000]  我認識一個人
[00:28:04.000 --> 00:28:06.000]  他堅持多一點
[00:28:06.000 --> 00:28:11.000]  他去不到教會服事
[00:28:11.000 --> 00:28:14.000]  你知道去不到教會服事
[00:28:14.000 --> 00:28:15.000]  已經約好了
[00:28:15.000 --> 00:28:18.000]  有些墓者打來給他
[00:28:18.000 --> 00:28:24.000]  你為什麼不發電郵
[00:28:24.000 --> 00:28:31.000]  他就說想和那些仍然堅持的人同行
[00:28:33.000 --> 00:28:35.000]  他說你這樣做
[00:28:35.000 --> 00:28:37.000]  我沒有意見
[00:28:37.000 --> 00:28:40.000]  但你知不知道
[00:28:40.000 --> 00:28:43.000]  你不發電郵
[00:28:43.000 --> 00:28:46.000]  有很多頂子媒很想聽你
[00:28:46.000 --> 00:28:49.000]  但他沒法聽
[00:28:49.000 --> 00:28:51.000]  你覺得對不起那些頂子媒嗎
[00:28:51.000 --> 00:28:56.000]  那個同工怎麼回答
[00:28:56.000 --> 00:29:00.000]  這一著都很難回答
[00:29:02.000 --> 00:29:03.000]  他回答說
[00:29:03.000 --> 00:29:08.000]  耶穌說九十九隻都放下
[00:29:08.000 --> 00:29:11.000]  只找回那一隻
[00:29:11.000 --> 00:29:15.000]  他說這個好答案
[00:29:15.000 --> 00:29:19.000]  我想那些墓者不敢說什麼
[00:29:19.000 --> 00:29:25.000]  在這個時候
[00:29:25.000 --> 00:29:28.000]  在一個很多紛亂的時候
[00:29:30.000 --> 00:29:34.000]  我相信一個堅持不發電郵的人
[00:29:34.000 --> 00:29:38.000]  被不同的墓者都會和他說很多這些話
[00:29:38.000 --> 00:29:41.000]  他心裏會想什麼
[00:29:41.000 --> 00:29:45.000]  為什麼他做一件他覺得應該做的事
[00:29:45.000 --> 00:29:50.000]  他身旁所有的人都好像不會明白
[00:29:50.000 --> 00:29:54.000]  說那句話
[00:29:54.000 --> 00:29:56.000]  我就沒什麼意見你這樣做
[00:29:56.000 --> 00:29:58.000]  其實這句話已經很好
[00:29:59.000 --> 00:30:02.000]  有些人可能說得更加古靈精怪
[00:30:02.000 --> 00:30:09.000]  我想表達的是
[00:30:09.000 --> 00:30:13.000]  我們被人逼在一個
[00:30:13.000 --> 00:30:17.000]  鬥爭當中
[00:30:17.000 --> 00:30:20.000]  在一個內耗裏面
[00:30:20.000 --> 00:30:25.000]  在一個自己人很容易就打自己人的環境下
[00:30:28.000 --> 00:30:31.000]  我相信這個也是彼得寫信給
[00:30:31.000 --> 00:30:37.000]  那些剛剛移民去那五個地方的弟兄姊妹
[00:30:37.000 --> 00:30:40.000]  他面對著那些二十年前的基督徒
[00:30:40.000 --> 00:30:44.000]  對他們有意無意的傷害的時候
[00:30:44.000 --> 00:30:46.000]  彼得說
[00:30:46.000 --> 00:30:50.000]  你做到愛 做到接待他們
[00:30:50.000 --> 00:30:56.000]  不是因為我們本性上做到
[00:30:57.000 --> 00:30:59.000]  是因為我們本性上做不到
[00:30:59.000 --> 00:31:01.000]  我們只會覺得鬥講聖經
[00:31:01.000 --> 00:31:03.000]  誰講聖經講得對
[00:31:03.000 --> 00:31:04.000]  誰能夠串到對方
[00:31:04.000 --> 00:31:05.000]  以至對方能夠啞口無言
[00:31:05.000 --> 00:31:06.000]  誰贏不是
[00:31:06.000 --> 00:31:08.000]  他不是想說這件事
[00:31:08.000 --> 00:31:12.000]  用愛
[00:31:12.000 --> 00:31:14.000]  將那些不明白的人
[00:31:14.000 --> 00:31:15.000]  不理解的人
[00:31:15.000 --> 00:31:17.000]  尤其是那些人在背後
[00:31:17.000 --> 00:31:19.000]  藉著很多不同的事情
[00:31:19.000 --> 00:31:21.000]  能夠搶我們內耗的時候
[00:31:21.000 --> 00:31:24.000]  擁抱的意思是什麼
[00:31:26.000 --> 00:31:28.000]  John就說擁抱圓圓
[00:31:28.000 --> 00:31:30.000]  上兩星期的照片
[00:31:30.000 --> 00:31:32.000]  她現在受到威脅
[00:31:32.000 --> 00:31:33.000]  有個男孩
[00:31:33.000 --> 00:31:35.000]  如果你看她的Facebook就知道
[00:31:35.000 --> 00:31:36.000]  有個男孩在追求圓圓
[00:31:36.000 --> 00:31:37.000]  說笑的
[00:31:37.000 --> 00:31:39.000]  她不是真的
[00:31:39.000 --> 00:31:40.000]  很小的時候 怎麼追求
[00:31:40.000 --> 00:31:41.000]  John就說
[00:31:41.000 --> 00:31:44.000]  昨天就抓了圓圓去拍拖
[00:31:44.000 --> 00:31:45.000]  搶回地位
[00:31:45.000 --> 00:31:49.000]  你有看她的Facebook就知道她在說什麼
[00:31:49.000 --> 00:31:53.000]  她擁抱不是一種
[00:31:55.000 --> 00:31:57.000]  你愛一個人的擁抱
[00:31:57.000 --> 00:32:01.000]  擁抱其實是說
[00:32:01.000 --> 00:32:04.000]  擁抱一些跟你不同的東西
[00:32:04.000 --> 00:32:07.000]  你知道你做不到
[00:32:07.000 --> 00:32:08.000]  你擁抱不了
[00:32:08.000 --> 00:32:11.000]  你只是祈禱求神清醒
[00:32:11.000 --> 00:32:13.000]  你信的這個意念是愛
[00:32:13.000 --> 00:32:15.000]  能夠戰勝那些offend你的人
[00:32:15.000 --> 00:32:18.000]  你求神恩賜給你
[00:32:18.000 --> 00:32:20.000]  求神給你講要講的東西
[00:32:20.000 --> 00:32:21.000]  給你能力
[00:32:22.000 --> 00:32:25.000]  讓你能夠做到那些東西
[00:32:25.000 --> 00:32:29.000]  頂智媒今天什麼叫傳福音
[00:32:29.000 --> 00:32:34.000]  希望呼出頂智媒
[00:32:34.000 --> 00:32:38.000]  我們當中有很多很多的見證
[00:32:38.000 --> 00:32:43.000]  是說上帝在感動我們
[00:32:43.000 --> 00:32:44.000]  給我們能力
[00:32:44.000 --> 00:32:50.000]  在很多人會傷害我們的位置和環境當中
[00:32:50.000 --> 00:32:54.000]  堅持上帝神跡地救我們
[00:32:54.000 --> 00:32:57.000]  不用傷害彼此傷害
[00:32:57.000 --> 00:33:04.000]  Fortune出了一本家書
[00:33:04.000 --> 00:33:09.000]  不是在說我們跟別人很不一樣
[00:33:09.000 --> 00:33:15.000]  不是在說我們特別厲害
[00:33:15.000 --> 00:33:18.000]  不是不是
[00:33:19.000 --> 00:33:23.000]  Fortune出的家書
[00:33:23.000 --> 00:33:26.000]  是想說一件很真實的事
[00:33:26.000 --> 00:33:33.000]  當一些被邊緣化的人
[00:33:33.000 --> 00:33:36.000]  我們從不放棄
[00:33:36.000 --> 00:33:45.000]  縱然這個選擇
[00:33:45.000 --> 00:33:49.000]  是會招募很多人
[00:33:49.000 --> 00:33:52.000]  各樣各樣的說話和聲音
[00:33:52.000 --> 00:34:00.000]  但是跟著這段說話這段聖經
[00:34:00.000 --> 00:34:05.000]  給我們一個場景和一個教導
[00:34:05.000 --> 00:34:09.000]  在很多人誤會的時候
[00:34:09.000 --> 00:34:11.000]  很多人未理解的時候
[00:34:11.000 --> 00:34:14.000]  甚至很多人惡意地說
[00:34:14.000 --> 00:34:16.000]  甚至很多人惡意地傷害的時候
[00:34:16.000 --> 00:34:19.000]  甚至要置於死地的時候
[00:34:19.000 --> 00:34:22.000]  親愛的Fortune姐姐姐姐妹
[00:34:22.000 --> 00:34:25.000]  請你謹記
[00:34:25.000 --> 00:34:35.000]  不要在我當中產生任何的不信任
[00:34:35.000 --> 00:34:39.000]  不要在我們這個群體的內部
[00:34:42.000 --> 00:34:48.000]  這塊有很多外面像擁抱背後卻懂得的感覺
[00:34:48.000 --> 00:34:56.000]  Bull Church的群體
[00:34:56.000 --> 00:35:04.000]  仍然是一個以真理紮實並要進行的群體
[00:35:09.000 --> 00:35:13.000]  很叫福音地傳揚開去
[00:35:13.000 --> 00:35:18.000]  正如你所知道的
[00:35:18.000 --> 00:35:20.000]  昨天跟我吃飯的那三個人
[00:35:20.000 --> 00:35:22.000]  其實年紀都很大了
[00:35:22.000 --> 00:35:24.000]  你知道我二十多歲讀神學
[00:35:24.000 --> 00:35:25.000]  你明不明白
[00:35:25.000 --> 00:35:30.000]  那時候跟我做同學的人都比我大很多年
[00:35:30.000 --> 00:35:33.000]  不是一些年輕的人
[00:35:33.000 --> 00:35:37.000]  看到上帝的榮耀在我們當中
[00:35:37.000 --> 00:35:43.000]  是很多仍然對方信仰堅持的人
[00:35:43.000 --> 00:35:49.000]  在我們當中陪伴Bull Church的重行
[00:35:49.000 --> 00:35:52.000]  越困難
[00:35:52.000 --> 00:35:57.000]  不是因為困難的緣故我們各自一盤散沙
[00:35:57.000 --> 00:36:04.000]  困難不要叫Bull Church裏面成為一盤散沙
[00:36:04.000 --> 00:36:15.000]  在越困難的裏面求神讓我們說回祂說的話
[00:36:15.000 --> 00:36:19.000]  用祂的能力去服事我們服事不到的東西
[00:36:19.000 --> 00:36:23.000]  找回祂給我們不同的恩賜
[00:36:23.000 --> 00:36:25.000]  在困難裏面仍然服事
[00:36:25.000 --> 00:36:33.000]  當這個世代很多意識形態叫我們不斷分裂的時候
[00:36:33.000 --> 00:36:40.000]  求神讓我們繼續擁抱下去
[00:36:40.000 --> 00:36:42.000]  我一直在這裏禱告
[00:36:42.000 --> 00:36:43.000]  天父多謝你
[00:36:43.000 --> 00:36:46.000]  多謝你跟我們每一個人說話
[00:36:46.000 --> 00:36:53.000]  我求天父你將這段聖經成為我們生命裏面一個很重要的提醒
[00:36:53.000 --> 00:36:56.000]  尤其是一個很紛亂的世代
[00:36:56.000 --> 00:37:00.000]  一個很容易越來越混亂的時候
[00:37:02.000 --> 00:37:05.000]  我們不是說誰一定要對誰一定要錯
[00:37:05.000 --> 00:37:09.000]  其實對錯真的不是很重要
[00:37:09.000 --> 00:37:14.000]  那份愛那份堅持
[00:37:14.000 --> 00:37:18.000]  將很多事根本上不需要分對錯的時候
[00:37:18.000 --> 00:37:22.000]  可以讓我們看到一個新的局面
[00:37:22.000 --> 00:37:25.000]  我求你讓我們看到一個新的局面
[00:37:25.000 --> 00:37:30.000]  是你跟我們每一個Bull Church頂尖的說話
[00:37:31.000 --> 00:37:34.000]  特別是為世界各地的頂尖的姐妹去禱告
[00:37:34.000 --> 00:37:37.000]  我求天父的是
[00:37:37.000 --> 00:37:42.000]  你仍然祝福他們在那邊成就更多奇妙的事
[00:37:42.000 --> 00:37:44.000]  天父我求你
[00:37:44.000 --> 00:37:47.000]  叫他們都為我們Bull Church去禱告
[00:37:47.000 --> 00:37:52.000]  讓Bull Church是一個群體
[00:37:52.000 --> 00:37:58.000]  是來自世界各地不同的人用禱告承托住的群體
[00:37:59.000 --> 00:38:03.000]  為此我們可以有力量繼續走下去
[00:38:03.000 --> 00:38:06.000]  多謝天父你聽我們在你面前的祈禱
[00:38:06.000 --> 00:38:08.000]  歡迎送你寶貴名球
[00:38:08.000 --> 00:38:09.000]  多謝
[00:38:09.000 --> 00:38:10.000]  多謝
[00:38:10.000 --> 00:38:13.000]  (字幕由 Amara.org 社群提供)
[00:38:13.000 --> 00:38:16.000]  (字幕由 Amara.org 社群提供)

