
[00:00:00.000 --> 00:00:04.480]  (麥美娟: 請問你對於「同工」的看法是怎樣的?)
[00:20:03.000 --> 00:20:07.000]  還是他熟悉的戰士
[00:20:07.000 --> 00:20:09.000]  假仁假義的他
[00:20:09.000 --> 00:20:12.000]  還叫人不要那麼傷心
[00:20:12.000 --> 00:20:14.000]  你認為他身邊的人
[00:20:14.000 --> 00:20:17.000]  會不會察覺到他這個變化呢
[00:20:17.000 --> 00:20:23.000]  權力不單止令到大衛對罪埋沒
[00:20:23.000 --> 00:20:25.000]  對上主視而不見
[00:20:25.000 --> 00:20:28.000]  更加令他看東西不同了
[00:20:28.000 --> 00:20:29.000]  看什麼不同了
[00:20:29.000 --> 00:20:30.000]  他看人不同了
[00:20:30.000 --> 00:20:33.000]  他覺得自己高人一等
[00:20:33.000 --> 00:20:35.000]  自己的命比別人優越
[00:20:35.000 --> 00:20:38.000]  他輕視其他的生命
[00:20:38.000 --> 00:20:41.000]  這種看人的角度
[00:20:41.000 --> 00:20:44.000]  其實都出現在我們的社區
[00:20:44.000 --> 00:20:48.000]  有時我和清潔工聊天的時候
[00:20:48.000 --> 00:20:52.000]  都會聽到他們很多在職場被欺壓的狀況
[00:20:52.000 --> 00:20:53.000]  在他們的角度
[00:20:53.000 --> 00:20:54.000]  他們說沒辦法
[00:20:54.000 --> 00:20:56.000]  上級有權
[00:20:56.000 --> 00:21:00.000]  甚至一個懂投訴的路人都有權
[00:21:00.000 --> 00:21:05.000]  他們經常被路人的權力所影響
[00:21:05.000 --> 00:21:09.000]  有時就算是因為別人攬權
[00:21:09.000 --> 00:21:13.000]  而令到他受到無理的對待或要求
[00:21:13.000 --> 00:21:16.000]  他們都沒能力或不懂得怎樣拒絕
[00:21:16.000 --> 00:21:18.000]  甚或乎是因為害怕
[00:21:18.000 --> 00:21:20.000]  要承受一些後果
[00:21:20.000 --> 00:21:22.000]  所以他都不可以為自己發聲
[00:21:22.000 --> 00:21:25.000]  有個清潔伯伯就說
[00:21:25.000 --> 00:21:28.000]  我們都是無權無勢的
[00:21:28.000 --> 00:21:31.000]  他們被人輕看
[00:21:31.000 --> 00:21:33.000]  有時在他們的言談之間
[00:21:33.000 --> 00:21:35.000]  他們覺得是必然
[00:21:35.000 --> 00:21:37.000]  有一次新年那段時間
[00:21:37.000 --> 00:21:43.000]  我帶兒子和二公去探望一位清潔伯伯
[00:21:43.000 --> 00:21:46.000]  我們在公廁門外聊天
[00:21:46.000 --> 00:21:48.000]  聊得很開心
[00:21:48.000 --> 00:21:49.000]  聊天的時候
[00:21:49.000 --> 00:21:51.000]  有位工友都認識
[00:21:51.000 --> 00:21:54.000]  走過來想捉住兒子的手
[00:21:54.000 --> 00:21:55.000]  玩玩
[00:21:55.000 --> 00:21:57.000]  那位伯伯就很緊張
[00:21:57.000 --> 00:21:58.000]  嚇住他
[00:21:58.000 --> 00:21:59.000]  喂!不要搞
[00:21:59.000 --> 00:22:00.000]  不行的
[00:22:00.000 --> 00:22:02.000]  接著我就說
[00:22:02.000 --> 00:22:04.000]  捉住兒子的手
[00:22:04.000 --> 00:22:06.000]  開心玩玩
[00:22:06.000 --> 00:22:07.000]  他就說
[00:22:07.000 --> 00:22:08.000]  不好
[00:22:08.000 --> 00:22:09.000]  我們這些人
[00:22:09.000 --> 00:22:11.000]  不方便的
[00:22:11.000 --> 00:22:14.000]  我們這些人
[00:22:14.000 --> 00:22:16.000]  我聽完之後
[00:22:16.000 --> 00:22:18.000]  非常不開心
[00:22:18.000 --> 00:22:22.000]  原來有時社會將他們輕看
[00:22:22.000 --> 00:22:25.000]  自己習慣被輕看
[00:22:25.000 --> 00:22:28.000]  自己都會輕看自己
[00:22:28.000 --> 00:22:30.000]  當然我們和他們的接觸
[00:22:30.000 --> 00:22:32.000]  就是告訴他們
[00:22:32.000 --> 00:22:35.000]  什麼是正常的關係
[00:22:35.000 --> 00:22:39.000]  沒有誰比誰更高尚
[00:22:39.000 --> 00:22:42.000]  輕看人命的大衛
[00:22:42.000 --> 00:22:46.000]  在這一場宮廷版的狼人殺入面
[00:22:46.000 --> 00:22:50.000]  其實沿路都有很多很多指示給他看到
[00:22:50.000 --> 00:22:53.000]  其實很多指示都可以告訴他
[00:22:53.000 --> 00:22:56.000]  你可以由黑暗那邊走出來
[00:22:56.000 --> 00:22:59.000]  走回上主的陣營裏面
[00:22:59.000 --> 00:23:02.000]  我們看看那些指示是什麼
[00:23:02.000 --> 00:23:05.000]  第一個指示就是約季
[00:23:05.000 --> 00:23:08.000]  當烏尼亞拒絕大衛的時候
[00:23:08.000 --> 00:23:11.000]  他劈頭就說起約季
[00:23:11.000 --> 00:23:14.000]  約季是代表神的同在
[00:23:14.000 --> 00:23:17.000]  是神和以色列人納約的象徵
[00:23:17.000 --> 00:23:20.000]  大衛本身都非常重視約季
[00:23:20.000 --> 00:23:24.000]  非常重視神與人同在
[00:23:24.000 --> 00:23:28.000]  這番話是出自一個外邦人的口
[00:23:28.000 --> 00:23:33.000]  一個歸順了以色列國的外邦人的口
[00:23:33.000 --> 00:23:36.000]  其實這個指示已經足夠
[00:23:36.000 --> 00:23:40.000]  讓大衛感到羞愧和醒覺
[00:23:40.000 --> 00:23:46.000]  第二個指示就是烏尼亞的名字
[00:23:46.000 --> 00:23:48.000]  雖然他是外邦人
[00:23:48.000 --> 00:23:51.000]  但他有希伯來的名字
[00:23:51.000 --> 00:23:55.000]  他的名字的意思是上主是光
[00:23:55.000 --> 00:24:00.000]  所以大衛每一次與烏尼亞的對話
[00:24:00.000 --> 00:24:02.000]  看到烏尼亞
[00:24:02.000 --> 00:24:07.000]  他應該都會想起上主就是光
[00:24:07.000 --> 00:24:10.000]  給了機會和時間
[00:24:10.000 --> 00:24:15.000]  但大衛都無視
[00:24:15.000 --> 00:24:19.000]  不過上主一直都看到
[00:24:19.000 --> 00:24:22.000]  而且他看到大衛是以色列人的領袖
[00:24:22.000 --> 00:24:25.000]  如果他轉投了黑暗的陣營
[00:24:25.000 --> 00:24:28.000]  後面那班以色列民會怎樣
[00:24:28.000 --> 00:24:31.000]  可能全部都會一起跟過去
[00:24:31.000 --> 00:24:34.000]  所以上主為了挽回他和那班子民
[00:24:34.000 --> 00:24:36.000]  他就出了一張牌
[00:24:36.000 --> 00:24:38.000]  這張牌是甚麼牌呢
[00:24:38.000 --> 00:24:40.000]  很厲害
[00:24:40.000 --> 00:24:42.000]  這張牌叫做牌先知
[00:24:42.000 --> 00:24:44.000]  他就派了先知出去
[00:24:44.000 --> 00:24:46.000]  他的功能是甚麼
[00:24:46.000 --> 00:24:51.000]  先知的功能就是揭開大衛藏在籠底的惡行
[00:24:51.000 --> 00:24:53.000]  令他見光死
[00:24:53.000 --> 00:24:55.000]  不能再扮君子
[00:24:55.000 --> 00:24:57.000]  先知更宣佈
[00:24:57.000 --> 00:25:02.000]  上主會在日光之下宣佈報應大衛
[00:25:02.000 --> 00:25:04.000]  讓他承受惡果
[00:25:04.000 --> 00:25:06.000]  認清主權在哪裏
[00:25:06.000 --> 00:25:08.000]  主權在上主那裏
[00:25:08.000 --> 00:25:11.000]  上主這一回合很成功
[00:25:11.000 --> 00:25:14.000]  當大衛的底牌被揭開的時候
[00:25:14.000 --> 00:25:16.000]  他都立刻醒一醒
[00:25:16.000 --> 00:25:20.000]  轉投回上主的陣營
[00:25:20.000 --> 00:25:24.000]  願意悔改離開黑暗
[00:25:24.000 --> 00:25:29.000]  今日我們生命的主權是屬於誰呢
[00:25:29.000 --> 00:25:33.000]  我們生命的主權是屬於耶穌
[00:25:33.000 --> 00:25:36.000]  是屬於誰呢
[00:25:36.000 --> 00:25:42.000]  屬於耶穌的門徒
[00:25:42.000 --> 00:25:45.000]  主的光一直會指引我們
[00:25:45.000 --> 00:25:50.000]  我們一起讀約翰福音三章十九至二十一節
[00:25:50.000 --> 00:25:52.000]  預備開始
[00:25:52.000 --> 00:25:54.000]  光來到世上
[00:25:54.000 --> 00:25:57.000]  世人因自己的行為示惡的
[00:25:57.000 --> 00:25:59.000]  不愛光
[00:25:59.000 --> 00:26:01.000]  倒愛黑暗
[00:26:01.000 --> 00:26:03.000]  這就定了他們的罪
[00:26:03.000 --> 00:26:06.000]  凡作惡的人都恨護光
[00:26:06.000 --> 00:26:08.000]  不來接近光
[00:26:08.000 --> 00:26:11.000]  恐怕他的行為被暴露
[00:26:11.000 --> 00:26:15.000]  但實行真理的人就來接近光
[00:26:15.000 --> 00:26:20.000]  為要顯明他的行為是靠神而行的
[00:26:20.000 --> 00:26:22.000]  耶穌進入黑暗的世界
[00:26:22.000 --> 00:26:25.000]  是要揭示黑暗陣營的底牌
[00:26:25.000 --> 00:26:29.000]  為那些被封鎖在黑暗裏面的人
[00:26:29.000 --> 00:26:32.000]  提供逃生的出路
[00:26:32.000 --> 00:26:36.000]  提供力量去面對黑暗
[00:26:36.000 --> 00:26:41.000]  我們接受光就可以離開黑暗
[00:26:41.000 --> 00:26:45.000]  最近耶穌的光都照著我
[00:26:45.000 --> 00:26:49.000]  去年有一個很多年沒見的幼教同學
[00:26:49.000 --> 00:26:52.000]  看到我兒子的照片就說
[00:26:52.000 --> 00:26:53.000]  探望你兒子吧
[00:26:53.000 --> 00:26:54.000]  很可愛
[00:26:54.000 --> 00:26:57.000]  但又有防疫措施
[00:26:57.000 --> 00:27:00.000]  總之約都約不成
[00:27:00.000 --> 00:27:03.000]  有一天剛才的同學A
[00:27:03.000 --> 00:27:05.000]  有一個同學B就說
[00:27:05.000 --> 00:27:07.000]  今天見到同學A
[00:27:07.000 --> 00:27:12.000]  他見到他發生的事之後
[00:27:12.000 --> 00:27:15.000]  就令我很想快點約同學A
[00:27:15.000 --> 00:27:16.000]  他說什麼呢
[00:27:16.000 --> 00:27:19.000]  他說今天收到同學A的卡片
[00:27:19.000 --> 00:27:21.000]  原來他做了校長
[00:27:21.000 --> 00:27:24.000]  我又看一看那間學校
[00:27:24.000 --> 00:27:26.000]  我們很多同學都做校長
[00:27:26.000 --> 00:27:31.000]  那間學校是我心儀兒子想讀的幼稚園
[00:27:31.000 --> 00:27:34.000]  同一個系列的
[00:27:34.000 --> 00:27:37.000]  當刻我自然就這樣想
[00:27:37.000 --> 00:27:38.000]  這次可以了
[00:27:38.000 --> 00:27:39.000]  找他去踏路
[00:27:39.000 --> 00:27:41.000]  一定容易很多
[00:27:41.000 --> 00:27:42.000]  其實真的
[00:27:42.000 --> 00:27:43.000]  很現實
[00:27:43.000 --> 00:27:44.000]  校長說一句不收你嗎
[00:27:44.000 --> 00:27:45.000]  沒理由吧
[00:27:45.000 --> 00:27:48.000]  可以有特權或者加分
[00:27:48.000 --> 00:27:50.000]  之後就無限FF
[00:27:50.000 --> 00:27:52.000]  我的兒子前途一片光明
[00:27:52.000 --> 00:27:55.000]  想得很遠
[00:27:55.000 --> 00:27:57.000]  在我想約他的時候
[00:27:57.000 --> 00:28:00.000]  我就想起當年我怎樣面試人
[00:28:00.000 --> 00:28:02.000]  當年那個滿腔熱誠
[00:28:02.000 --> 00:28:05.000]  剛才仍然在感動我的自己
[00:28:05.000 --> 00:28:09.000]  我可以運用權力去幫助弱勢的學生
[00:28:09.000 --> 00:28:13.000]  但今天當有機會來到的時候
[00:28:13.000 --> 00:28:16.000]  我竟然想借助別人的權力
[00:28:16.000 --> 00:28:23.000]  讓其他應該公平競爭的學生成為弱勢
[00:28:23.000 --> 00:28:26.000]  真的很真實
[00:28:26.000 --> 00:28:30.000]  可能我們每一天都面對一些生命的抉擇
[00:28:30.000 --> 00:28:33.000]  有時權力未必在我們手中
[00:28:33.000 --> 00:28:37.000]  但我們都受到引誘
[00:28:37.000 --> 00:28:39.000]  想透過穿針引線
[00:28:39.000 --> 00:28:41.000]  透過別人的權力得到好處
[00:28:41.000 --> 00:28:44.000]  或者遮蓋我們一些惡行
[00:28:44.000 --> 00:28:50.000]  當我們去擔當不同角色的時候
[00:28:50.000 --> 00:28:53.000]  我們有不同的看見
[00:28:53.000 --> 00:28:57.000]  我們可能擁有不同的權力
[00:28:57.000 --> 00:29:01.000]  又或者我們今天被別人的權力牽扯著
[00:29:01.000 --> 00:29:04.000]  令我們動彈不得
[00:29:04.000 --> 00:29:09.000]  但很願意上主的光成為我們生命唯一的指引
[00:29:09.000 --> 00:29:11.000]  成為我們的力量
[00:29:11.000 --> 00:29:13.000]  又願我們Flow Church
[00:29:13.000 --> 00:29:15.000]  我們的弟兄姊妹
[00:29:15.000 --> 00:29:17.000]  我們看見弱勢的時候
[00:29:17.000 --> 00:29:20.000]  可能弱勢就存在在你身邊
[00:29:20.000 --> 00:29:24.000]  有時可能我們看不見
[00:29:24.000 --> 00:29:25.000]  或者選擇看不見
[00:29:25.000 --> 00:29:28.000]  當他們受到不公平對待的時候
[00:29:28.000 --> 00:29:31.000]  我們能夠提供實際的幫助
[00:29:31.000 --> 00:29:33.000]  並且指引他們
[00:29:33.000 --> 00:29:35.000]  見到上主的光
[00:29:35.000 --> 00:29:38.000]  一會兒我都會有一些時間
[00:29:38.000 --> 00:29:40.000]  邀請大家祈禱
[00:29:40.000 --> 00:29:42.000]  你為自己祈禱
[00:29:42.000 --> 00:29:46.000]  你為身邊見到的弱勢群體去祈禱
[00:29:46.000 --> 00:29:51.000]  你為需要迴轉的人去祈禱
[00:29:51.000 --> 00:29:54.000]  我們一起去禱告
[00:29:54.000 --> 00:30:00.000]  耶穌你就是真光
[00:30:00.000 --> 00:30:03.000]  能夠認識到你
[00:30:03.000 --> 00:30:05.000]  能夠接受你
[00:30:05.000 --> 00:30:09.000]  我們的生命就可以離開黑暗
[00:30:09.000 --> 00:30:13.000]  這個世界有太多的誘惑
[00:30:15.000 --> 00:30:21.000]  罪惡充滿在我們周圍的時候
[00:30:21.000 --> 00:30:24.000]  每一刻我們都需要去選擇
[00:30:24.000 --> 00:30:27.000]  我們選擇就近光
[00:30:27.000 --> 00:30:29.000]  接近光
[00:30:29.000 --> 00:30:33.000]  還是離開上主的指引
[00:30:33.000 --> 00:30:36.000]  求上主去指引我們
[00:30:36.000 --> 00:30:38.000]  這一刻
[00:30:38.000 --> 00:30:42.000]  你都圍到我們的城市去禱告
[00:30:42.000 --> 00:30:45.000]  會不會有一些群體
[00:30:45.000 --> 00:30:47.000]  是你特別有感動
[00:30:47.000 --> 00:30:49.000]  祈求主讓他們在
[00:30:49.000 --> 00:30:54.000]  可能沒有那麼多權力
[00:30:54.000 --> 00:30:57.000]  真的很客觀的限制
[00:30:57.000 --> 00:31:00.000]  令到他們成為弱勢的時候
[00:31:00.000 --> 00:31:03.000]  他們怎樣可以看見上主的光
[00:31:03.000 --> 00:31:06.000]  他們怎樣可以得到實際的幫助
[00:31:06.000 --> 00:31:11.000]  你為一個有感動的群體去祈禱
[00:31:11.000 --> 00:31:15.000]  你為一個有感動的群體去祈禱
[00:31:15.000 --> 00:31:19.000]  你為一個有感動的群體去祈禱
[00:31:19.000 --> 00:31:23.000]  你為一個有感動的群體去祈禱
[00:31:23.000 --> 00:31:27.000]  你為一個有感動的群體去祈禱
[00:31:27.000 --> 00:31:31.000]  你為一個有感動的群體去祈禱
[00:31:31.000 --> 00:31:35.000]  你為一個有感動的群體去祈禱
[00:31:35.000 --> 00:31:39.000]  你為一個有感動的群體去祈禱
[00:31:39.000 --> 00:31:50.000]  (音樂)
[00:31:50.000 --> 00:31:52.000]  我們又為自己去禱告
[00:31:52.000 --> 00:31:54.000]  今天你的角色是什麼
[00:31:54.000 --> 00:31:56.000]  你的狀態是什麼
[00:31:56.000 --> 00:32:00.000]  你已經認識了耶穌一段時間
[00:32:00.000 --> 00:32:04.000]  你可能離開了祂一段時間
[00:32:04.000 --> 00:32:07.000]  又或者你還不是很認識祂
[00:32:07.000 --> 00:32:10.000]  還沒有相信祂 還沒有接受祂
[00:32:10.000 --> 00:32:12.000]  無論你在什麼階段
[00:32:12.000 --> 00:32:14.000]  你都可以禱告
[00:32:14.000 --> 00:32:16.000]  求上主讓你看到光
[00:32:16.000 --> 00:32:19.000]  讓你看到現在身處的黑暗
[00:32:19.000 --> 00:32:21.000]  讓你看到那些指示
[00:32:21.000 --> 00:32:24.000]  祈求上主讓你有力量
[00:32:24.000 --> 00:32:27.000]  可以走出來跟隨祂
[00:32:27.000 --> 00:32:32.000]  或許有一些自己不為人知的話
[00:32:32.000 --> 00:32:34.000]  說不出任何人聽
[00:32:34.000 --> 00:32:37.000]  很需要去認罪
[00:32:37.000 --> 00:32:40.000]  這一刻你都跟上主說
[00:32:40.000 --> 00:32:43.000]  我們為自己的生命去祈禱
[00:32:43.000 --> 00:33:12.000]  (音樂)
[00:33:12.000 --> 00:33:37.000]  (音樂)
[00:33:37.000 --> 00:33:38.000]  親愛的天父
[00:33:38.000 --> 00:33:40.000]  我們懇切祈求祢
[00:33:40.000 --> 00:33:44.000]  幫助我們在黑暗當中
[00:33:44.000 --> 00:33:48.000]  我們更多看到上主給我們的指示
[00:33:48.000 --> 00:33:51.000]  更多看到祢的光去引領我們
[00:33:51.000 --> 00:33:52.000]  幫助我們
[00:33:52.000 --> 00:33:58.000]  更多讓我們經歷出黑暗入光明
[00:33:58.000 --> 00:34:01.000]  我們很多的試探
[00:34:01.000 --> 00:34:03.000]  很多的試煉
[00:34:03.000 --> 00:34:06.000]  求主都給我們力量
[00:34:06.000 --> 00:34:08.000]  讓我們看見
[00:34:08.000 --> 00:34:11.000]  上主祢想我們看見的
[00:34:11.000 --> 00:34:14.000]  愛祢所愛 恨祢所恨
[00:34:14.000 --> 00:34:16.000]  求主憐憫我們
[00:34:16.000 --> 00:34:19.000]  我們的祈禱交託
[00:34:19.000 --> 00:34:21.000]  是奉主耶穌的聖名致以求
[00:34:21.000 --> 00:34:23.000]  Amen

